Date Time	Wetness (%)  #10205904	Solar Radiation (W/m²)  #10208649	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10222870	Voltage (V)  #10348616	Current (mA)  #10348616	Temp (°F)  #10359304	RH (%)  #10359304	Batt (V) c:5
07/18/15 11:05:00.0	91.76	24.4	70.286	70.372	0.1342	-0.1988	0.0000	70.416	90.700	4.321
07/18/15 11:10:00.0	88.24	28.1	70.329	70.416	0.1342	-0.1988	0.0000	70.974	89.400	4.333
07/18/15 11:15:00.0	69.41	39.4	70.416	70.416	0.1342	-0.1988	0.0000	71.877	87.700	4.339
07/18/15 11:20:00.0	36.47	34.4	70.502	70.459	0.1342	-0.1988	0.0000	72.955	82.300	4.333
07/18/15 11:25:00.0	24.12	36.9	70.543	70.502	0.1342	-0.1988	0.0000	74.338	78.300	4.321
07/18/15 11:30:00.0	15.29	43.1	70.630	70.543	0.1342	-0.1988	0.0000	75.551	75.600	4.321
07/18/15 11:35:00.0	15.88	29.4	70.716	70.543	0.1342	-0.1988	0.0000	77.160	74.800	4.315
07/18/15 11:40:00.0	9.41	48.1	70.803	70.587	0.1342	-0.1988	0.0000	77.553	69.900	4.339
07/18/15 11:45:00.0	6.47	33.1	70.887	70.630	0.1342	-0.1988	0.0000	78.382	68.100	4.333
07/18/15 11:50:00.0	5.29	33.1	70.974	70.673	0.1342	-0.1988	0.0000	79.041	66.200	4.321
07/18/15 11:55:00.0	5.88	30.6	71.060	70.716	0.1342	-0.1988	0.0000	79.173	70.100	4.321
07/18/15 12:00:00.0	4.71	20.6	71.146	70.716	0.1342	-0.1988	0.0000	79.041	66.800	4.315
07/18/15 12:05:00.0	4.71	28.1	71.231	70.759	0.1342	-0.1988	0.0000	79.041	60.700	4.333
07/18/15 12:10:00.0	4.12	35.6	71.317	70.846	0.1342	-0.1988	0.0000	79.788	57.700	4.333
07/18/15 12:15:00.0	4.12	31.9	71.404	70.887	0.1342	-0.1988	0.0000	80.184	60.700	4.327
07/18/15 12:20:00.0	4.12	31.9	71.447	70.930	0.1342	-0.1988	0.0000	80.184	58.600	4.321
07/18/15 12:25:00.0	3.53	29.4	71.533	70.974	0.1342	-0.1988	0.0000	80.227	59.000	4.321
07/18/15 12:30:00.0	3.53	41.9	71.620	71.017	0.1342	-0.1988	0.0000	80.668	54.400	4.333
07/18/15 12:35:00.0	3.53	40.6	71.704	71.060	0.1347	-0.1988	0.0000	81.288	50.300	4.333
07/18/15 12:40:00.0	2.94	49.4	71.791	71.103	0.1342	-0.1988	0.0000	81.819	47.000	4.321
07/18/15 12:45:00.0	2.94	30.6	71.877	71.146	0.1342	-0.1988	0.0000	82.308	44.700	4.321
07/18/15 12:50:00.0	2.94	26.9	71.920	71.190	0.1342	-0.1988	0.0000	82.665	41.300	4.315
07/18/15 12:55:00.0	2.35	28.1	72.007	71.231	0.1342	-0.1988	0.0000	82.396	43.900	4.321
07/18/15 13:00:00.0	2.35	28.1	72.050	71.317	0.1347	-0.1988	0.0000	82.308	42.700	4.363
07/18/15 13:05:00.0	2.35	23.1	72.093	71.361	0.1347	-0.1988	0.0000	82.130	46.700	4.327
07/18/15 13:10:00.0	2.35	13.1	72.093	71.404	0.1347	-0.1988	0.0000	81.466	48.600	4.321
07/18/15 13:15:00.0	2.35	8.1	72.136	71.447	0.1347	-0.1988	0.0000	81.111	50.900	4.321
07/18/15 13:20:00.0	2.94	6.9	72.136	71.447	0.1347	-0.1988	0.0000	81.111	50.800	4.315
07/18/15 13:25:00.0	2.94	5.6	72.178	71.490	0.1347	-0.1988	0.0000	81.066	49.200	4.309
07/18/15 13:30:00.0	2.35	3.1	72.178	71.533	0.1347	-0.1988	0.0000	81.554	48.200	4.303
07/18/15 13:35:00.0	2.35	3.1	72.178	71.533	0.1347	-0.1988	0.0000	81.997	47.900	4.303
07/18/15 13:40:00.0	2.35	3.1	72.221	71.577	0.1347	-0.1988	0.0000	81.730	47.300	4.303
07/18/15 13:45:00.0	3.53	3.1	72.221	71.620	0.1347	-0.1988	0.0000	81.909	49.000	4.297
07/18/15 13:50:00.0	2.94	5.6	72.221	71.620	0.1347	-0.1988	0.0000	81.199	56.300	4.297
07/18/15 13:55:00.0	4.12	6.9	72.178	71.661	0.1347	-0.1988	0.0000	77.029	67.600	4.297
07/18/15 14:00:00.0	4.12	8.1	72.178	71.661	0.1347	-0.1988	0.0000	75.551	71.400	4.297
07/18/15 14:05:00.0	4.12	10.6	72.136	71.661	0.1347	-0.1988	0.0000	74.943	73.200	4.297
07/18/15 14:10:00.0	4.71	13.1	72.136	71.661	0.1347	-0.1988	0.0000	74.683	73.700	4.303
07/18/15 14:15:00.0	4.71	5.6	72.136	71.661	0.1347	-0.1988	0.0000	74.424	74.400	4.303
07/18/15 14:20:00.0	4.71	5.6	72.093	71.704	0.1347	-0.1988	0.0000	74.295	75.300	4.297
07/18/15 14:25:00.0	5.29	4.4	72.093	71.704	0.1347	-0.1988	0.0000	74.120	76.600	4.297
07/18/15 14:30:00.0	5.29	1.9	72.093	71.704	0.1347	-0.1988	0.0000	73.774	77.000	4.297
07/18/15 14:35:00.0	5.88	1.9	72.093	71.704	0.1347	-0.1988	0.0000	73.731	77.600	4.297
07/18/15 14:40:00.0	5.88	1.9	72.050	71.704	0.1347	-0.1988	0.0000	73.515	78.400	4.291
07/18/15 14:45:00.0	5.88	0.6	72.050	71.704	0.1347	-0.1988	0.0000	73.429	78.500	4.291
07/18/15 14:50:00.0	6.47	0.6	72.050	71.704	0.1347	-0.1988	0.0000	73.429	79.000	4.291
07/18/15 14:55:00.0	6.47	0.6	72.007	71.704	0.1347	-0.1988	0.0000	73.342	78.400	4.291
07/18/15 15:00:00.0	5.88	0.6	72.007	71.704	0.1347	-0.1988	0.0000	73.083	77.900	4.291
07/18/15 15:05:00.0	5.88	0.6	72.007	71.704	0.1347	-0.1988	0.0000	72.783	77.200	4.291
07/18/15 15:10:00.0	8.82	1.9	72.007	71.704	0.1347	-0.1988	0.0000	72.394	71.800	4.291
07/18/15 15:15:00.0	7.65	1.9	71.964	71.704	0.1347	-0.1988	0.0000	71.964	74.100	4.291
07/18/15 15:20:00.0	10.00	3.1	71.964	71.704	0.1347	-0.1988	0.0000	71.103	74.300	4.291
07/18/15 15:25:00.0	12.35	3.1	71.920	71.704	0.1347	-0.1988	0.0000	70.543	79.900	4.291
07/18/15 15:30:00.0	68.24	3.1	71.877	71.704	0.1347	-0.1988	0.0000	70.158	82.600	4.291
07/18/15 15:35:00.0	65.29	3.1	71.834	71.661	0.1347	-0.1988	0.0000	69.643	83.000	4.291
07/18/15 15:40:00.0	88.82	1.9	71.834	71.661	0.1347	-0.1988	0.0000	69.343	84.200	4.303
07/18/15 15:45:00.0	80.00	1.9	71.791	71.661	0.1347	-0.1988	0.0000	69.300	85.400	4.291
07/18/15 15:50:00.0	74.71	1.9	71.748	71.661	0.1347	-0.1988	0.0000	69.213	85.300	4.291
07/18/15 15:55:00.0	68.24	1.9	71.704	71.620	0.1347	-0.1988	0.0000	69.170	86.100	4.291
07/18/15 16:00:00.0	84.71	1.9	71.704	71.620	0.1347	-0.1988	0.0000	69.042	86.300	4.285
07/18/15 16:05:00.0	95.88	0.6	71.661	71.620	0.1347	-0.1988	0.0000	68.871	86.200	4.291
07/18/15 16:10:00.0	100.00	0.6	71.620	71.577	0.1347	-0.1988	0.0000	68.484	86.900	4.285
07/18/15 16:15:00.0	100.00	0.6	71.577	71.577	0.1347	-0.1988	0.0000	68.185	87.600	4.285
07/18/15 16:20:00.0	100.00	0.6	71.533	71.533	0.1347	-0.1988	0.0000	68.056	88.400	4.285
07/18/15 16:25:00.0	100.00	0.6	71.490	71.533	0.1347	-0.1988	0.0000	67.714	88.300	4.285
07/18/15 16:30:00.0	100.00	0.6	71.447	71.533	0.1347	-0.1988	0.0000	67.627	89.700	4.285
07/18/15 16:35:00.0	100.00	0.6	71.404	71.490	0.1347	-0.1988	0.0000	67.372	90.700	4.285
07/18/15 16:40:00.0	100.00	0.6	71.361	71.490	0.1342	-0.1988	0.0000	67.285	90.900	4.285
07/18/15 16:45:00.0	100.00	0.6	71.317	71.447	0.1342	-0.1988	0.0000	67.199	91.500	4.285
07/18/15 16:50:00.0	100.00	0.6	71.231	71.447	0.1342	-0.1988	0.0000	67.114	91.900	4.285
07/18/15 16:55:00.0	100.00	0.6	71.190	71.404	0.1342	-0.1988	0.0000	67.071	92.300	4.285
07/18/15 17:00:00.0	100.00	0.6	71.146	71.361	0.1347	-0.1988	0.0000	67.071	92.500	4.285
07/18/15 17:05:00.0	100.00	0.6	71.103	71.361	0.1342	-0.1988	0.0000	66.943	92.800	4.285
07/18/15 17:10:00.0	100.00	0.6	71.060	71.317	0.1342	-0.1988	0.0000	66.857	92.700	4.285
07/18/15 17:15:00.0	100.00	0.6	71.017	71.274	0.1347	-0.1988	0.0000	66.729	92.600	4.285
07/18/15 17:20:00.0	100.00	1.9	71.017	71.274	0.1347	-0.1988	0.0000	66.558	92.700	4.285
07/18/15 17:25:00.0	100.00	3.1	70.974	71.231	0.1347	-0.1988	0.0000	66.558	93.100	4.285
07/18/15 17:30:00.0	100.00	3.1	70.930	71.231	0.1342	-0.1988	0.0000	66.643	93.200	4.285
07/18/15 17:35:00.0	100.00	3.1	70.887	71.190	0.1347	-0.1988	0.0000	66.772	93.400	4.285
07/18/15 17:40:00.0	100.00	3.1	70.887	71.190	0.1342	-0.1988	0.0000	66.729	93.400	4.285
07/18/15 17:45:00.0	100.00	3.1	70.887	71.146	0.1342	-0.1988	0.0000	66.814	93.400	4.285
07/18/15 17:50:00.0	100.00	4.4	70.846	71.103	0.1342	-0.1988	0.0000	66.814	93.300	4.285
07/18/15 17:55:00.0	100.00	4.4	70.803	71.103	0.1342	-0.1988	0.0000	66.900	93.100	4.285
07/18/15 18:00:00.0	100.00	1.9	70.803	71.103	0.1342	-0.1988	0.0000	66.900	92.600	4.285
07/18/15 18:05:00.0	100.00	1.9	70.759	71.060	0.1342	-0.1988	0.0000	66.772	92.000	4.285
07/18/15 18:10:00.0	100.00	1.9	70.716	71.060	0.1342	-0.1988	0.0000	66.772	91.500	4.285
07/18/15 18:15:00.0	100.00	0.6	70.716	71.017	0.1342	-0.1988	0.0000	66.814	91.800	4.285
07/18/15 18:20:00.0	100.00	0.6	70.673	71.017	0.1342	-0.1988	0.0000	66.814	91.900	4.285
07/18/15 18:25:00.0	100.00	0.6	70.630	70.974	0.1342	-0.1988	0.0000	66.814	92.300	4.279
07/18/15 18:30:00.0	100.00	0.6	70.630	70.974	0.1342	-0.1988	0.0000	66.772	92.500	4.285
07/18/15 18:35:00.0	100.00	0.6	70.587	70.930	0.1342	-0.1988	0.0000	66.772	92.800	4.285
07/18/15 18:40:00.0	100.00	0.6	70.543	70.930	0.1342	-0.1988	0.0000	66.814	92.800	4.279
07/18/15 18:45:00.0	100.00	0.6	70.543	70.887	0.1342	-0.1988	0.0000	66.772	93.100	4.279
07/18/15 18:50:00.0	100.00	0.6	70.502	70.887	0.1342	-0.1988	0.0000	66.857	93.000	4.279
07/18/15 18:55:00.0	100.00	0.6	70.502	70.846	0.1342	-0.1988	0.0000	66.900	93.000	4.279
07/18/15 19:00:00.0	100.00	0.6	70.459	70.846	0.1342	-0.1988	0.0000	66.985	93.600	4.279
07/18/15 19:05:00.0	100.00	0.6	70.459	70.803	0.1342	-0.1988	0.0000	67.114	93.900	4.279
07/18/15 19:10:00.0	100.00	0.6	70.416	70.803	0.1342	-0.1988	0.0000	67.114	93.900	4.279
07/18/15 19:15:00.0	100.00	0.6	70.416	70.759	0.1342	-0.1988	0.0000	67.329	94.000	4.279
07/18/15 19:20:00.0	100.00	0.6	70.372	70.759	0.1342	-0.1988	0.0000	67.413	94.200	4.279
07/18/15 19:25:00.0	100.00	0.6	70.372	70.759	0.1342	-0.1988	0.0000	67.372	94.200	4.273
07/18/15 19:30:00.0	100.00	0.6	70.372	70.716	0.1342	-0.1988	0.0000	67.285	94.400	4.279
07/18/15 19:35:00.0	100.00	0.6	70.329	70.716	0.1342	-0.1988	0.0000	67.242	94.400	4.273
07/18/15 19:40:00.0	100.00	0.6	70.329	70.673	0.1342	-0.1988	0.0000	67.242	94.500	4.285
07/18/15 19:45:00.0	100.00	0.6	70.329	70.673	0.1342	-0.1988	0.0000	67.285	94.700	4.273
07/18/15 19:50:00.0	100.00	0.6	70.286	70.673	0.1342	-0.1988	0.0000	67.329	94.700	4.273
07/18/15 19:55:00.0	100.00	0.6	70.286	70.630	0.1342	-0.1988	0.0000	67.413	94.700	4.273
07/18/15 20:00:00.0	100.00	0.6	70.286	70.630	0.1342	-0.1988	0.0000	67.329	95.000	4.273
07/18/15 20:05:00.0	100.00	0.6	70.243	70.630	0.1342	-0.1988	0.0000	67.199	95.200	4.273
07/18/15 20:10:00.0	100.00	0.6	70.243	70.587	0.1342	-0.1988	0.0000	67.285	95.300	4.273
07/18/15 20:15:00.0	100.00	0.6	70.243	70.587	0.1342	-0.1988	0.0000	67.329	95.300	4.273
07/18/15 20:20:00.0	100.00	0.6	70.201	70.587	0.1342	-0.1988	0.0000	67.372	95.300	4.273
07/18/15 20:25:00.0	100.00	0.6	70.201	70.543	0.1342	-0.1988	0.0000	67.456	95.400	4.273
07/18/15 20:30:00.0	100.00	0.6	70.201	70.543	0.1335	-0.1988	0.0000	67.586	95.600	4.273
07/18/15 20:35:00.0	100.00	0.6	70.201	70.543	0.1335	-0.1988	0.0000	67.627	95.600	4.273
07/18/15 20:40:00.0	100.00	0.6	70.201	70.543	0.1335	-0.1988	0.0000	67.671	95.500	4.273
07/18/15 20:45:00.0	100.00	0.6	70.201	70.502	0.1342	-0.1988	0.0000	67.671	95.600	4.273
07/18/15 20:50:00.0	100.00	0.6	70.201	70.502	0.1342	-0.1988	0.0000	67.671	95.800	4.273
07/18/15 20:55:00.0	100.00	0.6	70.201	70.502	0.1335	-0.1988	0.0000	67.757	95.800	4.273
07/18/15 21:00:00.0	100.00	0.6	70.201	70.502	0.1342	-0.1988	0.0000	67.757	95.800	4.273
07/18/15 21:05:00.0	100.00	0.6	70.201	70.502	0.1335	-0.1988	0.0000	67.757	95.800	4.273
07/18/15 21:10:00.0	100.00	0.6	70.201	70.459	0.1342	-0.1988	0.0000	67.798	95.800	4.273
07/18/15 21:15:00.0	100.00	0.6	70.201	70.459	0.1335	-0.1988	0.0000	67.798	95.900	4.273
07/18/15 21:20:00.0	100.00	0.6	70.201	70.459	0.1335	-0.1988	0.0000	67.928	96.000	4.273
07/18/15 21:25:00.0	100.00	0.6	70.201	70.459	0.1342	-0.1988	0.0000	67.971	96.000	4.273
07/18/15 21:30:00.0	100.00	0.6	70.201	70.459	0.1335	-0.1988	0.0000	68.056	96.100	4.273
07/18/15 21:35:00.0	100.00	0.6	70.201	70.459	0.1342	-0.1988	0.0000	68.099	96.100	4.273
07/18/15 21:40:00.0	100.00	0.6	70.201	70.459	0.1335	-0.1988	0.0000	68.142	96.100	4.273
07/18/15 21:45:00.0	100.00	0.6	70.201	70.416	0.1335	-0.1988	0.0000	68.227	96.100	4.273
07/18/15 21:50:00.0	100.00	0.6	70.201	70.416	0.1335	-0.1988	0.0000	68.270	96.200	4.273
07/18/15 21:55:00.0	100.00	0.6	70.201	70.416	0.1342	-0.1988	0.0000	68.270	96.200	4.273
07/18/15 22:00:00.0	100.00	0.6	70.201	70.416	0.1335	-0.1988	0.0000	68.270	96.200	4.273
07/18/15 22:05:00.0	100.00	0.6	70.201	70.416	0.1342	-0.1988	0.0000	68.356	96.300	4.273
07/18/15 22:10:00.0	100.00	0.6	70.201	70.416	0.1335	-0.1988	0.0000	68.571	96.500	4.273
07/18/15 22:15:00.0	100.00	0.6	70.201	70.416	0.1335	-0.1988	0.0000	68.657	96.500	4.273
07/18/15 22:20:00.0	100.00	0.6	70.201	70.416	0.1335	-0.1988	0.0000	68.657	96.500	4.273
07/18/15 22:25:00.0	100.00	0.6	70.201	70.416	0.1335	-0.1988	0.0000	68.614	96.400	4.273
07/18/15 22:30:00.0	100.00	0.6	70.201	70.416	0.1335	-0.1988	0.0000	68.614	96.400	4.273
07/18/15 22:35:00.0	100.00	0.6	70.243	70.416	0.1335	-0.1988	0.0000	68.571	96.500	4.273
07/18/15 22:40:00.0	100.00	0.6	70.243	70.416	0.1342	-0.1988	0.0000	68.614	96.400	4.273
07/18/15 22:45:00.0	100.00	0.6	70.243	70.416	0.1342	-0.1988	0.0000	68.698	96.400	4.273
07/18/15 22:50:00.0	100.00	0.6	70.243	70.416	0.1342	-0.1988	0.0000	68.742	96.400	4.273
07/18/15 22:55:00.0	100.00	0.6	70.243	70.416	0.1335	-0.1988	0.0000	68.698	96.500	4.273
07/18/15 23:00:00.0	100.00	0.6	70.243	70.416	0.1335	-0.1988	0.0000	68.657	96.400	4.273
07/18/15 23:05:00.0	100.00	0.6	70.243	70.416	0.1335	-0.1988	0.0000	68.657	96.500	4.273
07/18/15 23:10:00.0	100.00	0.6	70.286	70.416	0.1342	-0.1988	0.0000	68.698	96.500	4.273
07/18/15 23:15:00.0	100.00	0.6	70.286	70.416	0.1335	-0.1988	0.0000	68.742	96.400	4.273
07/18/15 23:20:00.0	100.00	0.6	70.286	70.416	0.1342	-0.1988	0.0000	68.785	96.400	4.273
07/18/15 23:25:00.0	100.00	0.6	70.286	70.416	0.1335	-0.1988	0.0000	68.785	96.400	4.267
07/18/15 23:30:00.0	100.00	0.6	70.286	70.416	0.1335	-0.1988	0.0000	68.913	96.500	4.279
07/18/15 23:35:00.0	100.00	0.6	70.286	70.416	0.1335	-0.1988	0.0000	68.956	96.500	4.303
07/18/15 23:40:00.0	100.00	0.6	70.286	70.416	0.1335	-0.1988	0.0000	68.956	96.500	4.267
07/18/15 23:45:00.0	100.00	0.6	70.286	70.416	0.1342	-0.1988	0.0000	68.956	96.500	4.267
07/18/15 23:50:00.0	100.00	0.6	70.329	70.416	0.1335	-0.1988	0.0000	69.213	96.500	4.273
07/18/15 23:55:00.0	100.00	0.6	70.329	70.416	0.1335	-0.1988	0.0000	69.256	96.300	4.267
07/19/15 00:00:00.0	100.00	0.6	70.329	70.416	0.1342	-0.1988	0.0000	69.300	96.200	4.267
07/19/15 00:05:00.0	100.00	0.6	70.329	70.416	0.1342	-0.1988	0.0000	69.300	96.100	4.267
07/19/15 00:10:00.0	100.00	0.6	70.329	70.416	0.1335	-0.1988	0.0000	69.343	96.100	4.267
07/19/15 00:15:00.0	100.00	0.6	70.329	70.459	0.1335	-0.1988	0.0000	69.471	96.300	4.267
07/19/15 00:20:00.0	100.00	0.6	70.372	70.416	0.1342	-0.1988	0.0000	69.514	96.300	4.267
07/19/15 00:25:00.0	100.00	0.6	70.372	70.459	0.1335	-0.1988	0.0000	69.600	96.300	4.267
07/19/15 00:30:00.0	100.00	0.6	70.372	70.459	0.1335	-0.1988	0.0000	69.685	96.400	4.267
07/19/15 00:35:00.0	100.00	0.6	70.372	70.459	0.1335	-0.1988	0.0000	69.771	96.400	4.267
07/19/15 00:40:00.0	100.00	0.6	70.372	70.459	0.1335	-0.1988	0.0000	69.858	96.300	4.267
07/19/15 00:45:00.0	100.00	0.6	70.372	70.459	0.1335	-0.1988	0.0000	69.858	96.100	4.267
07/19/15 00:50:00.0	100.00	0.6	70.416	70.459	0.1335	-0.1988	0.0000	69.814	96.100	4.267
07/19/15 00:55:00.0	100.00	0.6	70.416	70.459	0.1335	-0.1988	0.0000	69.771	95.800	4.267
07/19/15 01:00:00.0	100.00	0.6	70.416	70.459	0.1335	-0.1988	0.0000	69.685	95.800	4.267
07/19/15 01:05:00.0	100.00	0.6	70.416	70.459	0.1335	-0.1988	0.0000	69.728	95.300	4.267
07/19/15 01:10:00.0	100.00	0.6	70.459	70.459	0.1335	-0.1988	0.0000	69.814	95.000	4.267
07/19/15 01:15:00.0	100.00	0.6	70.459	70.502	0.1335	-0.1988	0.0000	70.158	93.800	4.267
07/19/15 01:20:00.0	100.00	0.6	70.459	70.502	0.1335	-0.1988	0.0000	70.329	93.200	4.267
07/19/15 01:25:00.0	100.00	0.6	70.459	70.502	0.1335	-0.1988	0.0000	70.372	93.200	4.267
07/19/15 01:30:00.0	100.00	0.6	70.459	70.502	0.1335	-0.1988	0.0000	70.587	92.700	4.267
07/19/15 01:35:00.0	100.00	0.6	70.459	70.502	0.1335	-0.1988	0.0000	70.759	92.100	4.267
07/19/15 01:40:00.0	100.00	0.6	70.502	70.502	0.1335	-0.1988	0.0000	70.846	91.900	4.267
07/19/15 01:45:00.0	100.00	0.6	70.502	70.502	0.1335	-0.1988	0.0000	70.803	91.900	4.267
07/19/15 01:50:00.0	100.00	0.6	70.502	70.502	0.1335	-0.1988	0.0000	70.803	91.800	4.267
07/19/15 01:55:00.0	100.00	0.6	70.502	70.502	0.1335	-0.1988	0.0000	70.716	92.000	4.267
07/19/15 02:00:00.0	98.24	0.6	70.502	70.502	0.1335	-0.1988	0.0000	70.673	91.800	4.267
07/19/15 02:05:00.0	97.65	0.6	70.502	70.502	0.1335	-0.1988	0.0000	70.759	91.500	4.267
07/19/15 02:10:00.0	94.12	0.6	70.502	70.502	0.1335	-0.1988	0.0000	70.887	90.800	4.267
07/19/15 02:15:00.0	94.12	0.6	70.502	70.543	0.1342	-0.1988	0.0000	70.930	90.500	4.267
07/19/15 02:20:00.0	95.29	0.6	70.502	70.543	0.1335	-0.1988	0.0000	70.716	91.000	4.267
07/19/15 02:25:00.0	93.53	0.6	70.502	70.543	0.1335	-0.1988	0.0000	70.673	91.000	4.267
07/19/15 02:30:00.0	92.94	0.6	70.502	70.543	0.1335	-0.1988	0.0000	70.716	90.800	4.267
07/19/15 02:35:00.0	95.88	0.6	70.502	70.543	0.1335	-0.1988	0.0000	70.587	91.200	4.267
07/19/15 02:40:00.0	93.53	0.6	70.543	70.543	0.1335	-0.1988	0.0000	70.416	91.500	4.267
07/19/15 02:45:00.0	95.88	0.6	70.543	70.543	0.1335	-0.1988	0.0000	70.372	91.900	4.267
07/19/15 02:50:00.0	96.47	0.6	70.543	70.543	0.1335	-0.1988	0.0000	70.243	91.900	4.267
07/19/15 02:55:00.0	98.24	0.6	70.543	70.543	0.1335	-0.1988	0.0000	70.115	92.500	4.267
07/19/15 03:00:00.0	97.65	0.6	70.543	70.543	0.1335	-0.1988	0.0000	70.072	92.800	4.267
07/19/15 03:05:00.0	98.24	0.6	70.543	70.543	0.1335	-0.1988	0.0000	69.985	93.000	4.267
07/19/15 03:10:00.0	98.82	0.6	70.543	70.543	0.1335	-0.1988	0.0000	69.985	93.200	4.267
07/19/15 03:15:00.0	98.24	0.6	70.543	70.543	0.1335	-0.1988	0.0000	70.029	93.500	4.267
07/19/15 03:20:00.0	97.65	0.6	70.543	70.543	0.1335	-0.1988	0.0000	70.029	93.500	4.291
07/19/15 03:25:00.0	97.06	0.6	70.543	70.543	0.1335	-0.1988	0.0000	70.029	93.500	4.291
07/19/15 03:30:00.0	96.47	0.6	70.543	70.543	0.1335	-0.1988	0.0000	70.029	93.500	4.267
07/19/15 03:35:00.0	94.12	0.6	70.543	70.543	0.1335	-0.1988	0.0000	70.201	93.000	4.267
07/19/15 03:40:00.0	94.71	0.6	70.543	70.543	0.1335	-0.1988	0.0000	70.372	92.700	4.267
07/19/15 03:45:00.0	94.12	0.6	70.543	70.587	0.1335	-0.1988	0.0000	70.416	92.700	4.267
07/19/15 03:50:00.0	95.29	0.6	70.543	70.587	0.1335	-0.1988	0.0000	70.416	92.800	4.267
07/19/15 03:55:00.0	94.71	0.6	70.587	70.587	0.1335	-0.1988	0.0000	70.459	92.700	4.267
07/19/15 04:00:00.0	94.71	0.6	70.587	70.587	0.1335	-0.1988	0.0000	70.416	92.900	4.267
07/19/15 04:05:00.0	94.12	0.6	70.587	70.587	0.1335	-0.1988	0.0000	70.630	92.900	4.267
07/19/15 04:10:00.0	93.53	0.6	70.587	70.587	0.1335	-0.1988	0.0000	70.759	92.700	4.267
07/19/15 04:15:00.0	92.94	0.6	70.587	70.587	0.1335	-0.1988	0.0000	70.716	92.500	4.267
07/19/15 04:20:00.0	91.76	0.6	70.587	70.587	0.1335	-0.1988	0.0000	70.716	92.000	4.267
07/19/15 04:25:00.0	90.00	0.6	70.587	70.587	0.1335	-0.1988	0.0000	70.759	91.800	4.267
07/19/15 04:30:00.0	89.41	0.6	70.630	70.587	0.1335	-0.1988	0.0000	70.759	91.500	4.267
07/19/15 04:35:00.0	90.00	0.6	70.630	70.587	0.1335	-0.1988	0.0000	70.673	91.200	4.267
07/19/15 04:40:00.0	91.18	0.6	70.587	70.587	0.1335	-0.1988	0.0000	70.543	91.400	4.267
07/19/15 04:45:00.0	90.59	0.6	70.630	70.587	0.1335	-0.1988	0.0000	70.502	91.600	4.267
07/19/15 04:50:00.0	90.59	0.6	70.630	70.587	0.1335	-0.1988	0.0000	70.543	91.800	4.267
07/19/15 04:55:00.0	91.18	0.6	70.630	70.587	0.1335	-0.1988	0.0000	70.502	91.900	4.267
07/19/15 05:00:00.0	91.76	0.6	70.630	70.630	0.1335	-0.1988	0.0000	70.459	92.100	4.267
07/19/15 05:05:00.0	92.35	0.6	70.630	70.630	0.1335	-0.1988	0.0000	70.459	92.400	4.267
07/19/15 05:10:00.0	94.12	0.6	70.630	70.630	0.1335	-0.1988	0.0000	70.502	92.500	4.267
07/19/15 05:15:00.0	93.53	0.6	70.630	70.630	0.1335	-0.1988	0.0000	70.416	92.600	4.267
07/19/15 05:20:00.0	91.76	0.6	70.630	70.630	0.1335	-0.1988	0.0000	70.372	92.500	4.267
07/19/15 05:25:00.0	92.94	0.6	70.630	70.630	0.1335	-0.1988	0.0000	70.286	92.400	4.267
07/19/15 05:30:00.0	93.53	0.6	70.630	70.630	0.1335	-0.1988	0.0000	70.201	92.500	4.267
07/19/15 05:35:00.0	94.12	0.6	70.630	70.630	0.1335	-0.1988	0.0000	70.072	92.700	4.267
07/19/15 05:40:00.0	94.71	0.6	70.630	70.630	0.1335	-0.1988	0.0000	69.942	92.900	4.267
07/19/15 05:45:00.0	93.53	0.6	70.630	70.630	0.1335	-0.1988	0.0000	69.814	93.000	4.267
07/19/15 05:50:00.0	92.94	0.6	70.630	70.630	0.1335	-0.1988	0.0000	69.771	92.800	4.267
07/19/15 05:55:00.0	93.53	0.6	70.630	70.630	0.1335	-0.1988	0.0000	69.728	92.900	4.267
07/19/15 06:00:00.0	92.94	0.6	70.630	70.630	0.1335	-0.1988	0.0000	69.643	93.100	4.267
07/19/15 06:05:00.0	92.94	0.6	70.630	70.630	0.1335	-0.1988	0.0000	69.643	93.100	4.267
07/19/15 06:10:00.0	92.35	0.6	70.630	70.630	0.1335	-0.1988	0.0000	69.685	93.100	4.267
07/19/15 06:15:00.0	92.94	0.6	70.630	70.630	0.1335	-0.1988	0.0000	69.600	93.000	4.267
07/19/15 06:20:00.0	94.12	1.9	70.630	70.630	0.1335	-0.1988	0.0000	69.557	93.200	4.267
07/19/15 06:25:00.0	92.94	3.1	70.630	70.630	0.1335	-0.1988	0.0000	69.557	93.400	4.267
07/19/15 06:30:00.0	92.35	1.9	70.630	70.630	0.1335	-0.1988	0.0000	69.557	93.400	4.267
07/19/15 06:35:00.0	90.00	8.1	70.630	70.630	0.1335	-0.1988	0.0000	69.600	93.400	4.267
07/19/15 06:40:00.0	88.24	9.4	70.630	70.630	0.1335	-0.1988	0.0000	69.643	93.100	4.267
07/19/15 06:45:00.0	85.29	10.6	70.630	70.630	0.1335	-0.1988	0.0000	69.858	92.300	4.267
07/19/15 06:50:00.0	84.71	9.4	70.630	70.630	0.1335	-0.1988	0.0000	70.115	92.000	4.285
