"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10384930, SEN S/N: 10359318)","RH, % (LGR S/N: 10384930, SEN S/N: 10359318)","DewPt, °C (LGR S/N: 10384930, SEN S/N: 10359318)","Voltage, V (LGR S/N: 10384930, SEN S/N: 10363602)","Current, mA (LGR S/N: 10384930, SEN S/N: 10363602)","Temp, °C (LGR S/N: 10384930, SEN S/N: 10365535, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10384930, SEN S/N: 10365539, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10384930, SEN S/N: 10374521)","Wetness, % (LGR S/N: 10384930, SEN S/N: 10374909)","Solar Radiation, W/m² (LGR S/N: 10384930, SEN S/N: 10375650)","Batt, V (LGR S/N: 10384930)"
1,2014-06-24 19:05:00,21.223,71.400,15.9,-0.1988,0.0000,27.407,28.270,0.0401,10.00,13.1,4.357
2,2014-06-24 19:10:00,21.294,71.900,16.0,-0.1988,0.0000,27.136,28.122,0.0401,8.82,11.9,4.321
3,2014-06-24 19:15:00,21.199,71.900,15.9,-0.1988,0.0000,26.940,27.949,0.0401,11.18,10.6,4.327
4,2014-06-24 19:20:00,21.223,71.800,16.0,-0.1988,0.0000,26.769,27.801,0.0401,10.59,9.4,4.327
5,2014-06-24 19:25:00,21.151,72.300,16.0,-0.1988,0.0000,26.598,27.677,0.0401,12.94,8.1,4.333
6,2014-06-24 19:30:00,21.079,72.300,15.9,-0.1988,0.0000,26.426,27.530,0.0392,15.88,6.9,4.333
7,2014-06-24 19:35:00,20.936,72.700,15.9,-0.1988,0.0000,26.256,27.407,0.0392,18.82,6.9,4.333
8,2014-06-24 19:40:00,20.627,73.800,15.8,-0.1988,0.0000,26.036,27.284,0.0392,28.24,5.6,4.333
9,2014-06-24 19:45:00,20.603,74.200,15.9,-0.1988,0.0000,25.866,27.161,0.0392,35.88,4.4,4.333
10,2014-06-24 19:50:00,20.674,74.000,15.9,-0.1988,0.0000,25.744,27.038,0.0392,37.65,3.1,4.333
11,2014-06-24 19:55:00,20.722,74.400,16.0,-0.1988,0.0000,25.623,26.916,0.0384,43.53,1.9,4.333
