"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214685, SEN S/N: 10200840)","Current, mA (LGR S/N: 10214685, SEN S/N: 10200840)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10213635)","RH, % (LGR S/N: 10214685, SEN S/N: 10213635)","DewPt, °C (LGR S/N: 10214685, SEN S/N: 10213635)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365534, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365547, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214685, SEN S/N: 10374524)","Wetness, % (LGR S/N: 10214685, SEN S/N: 10374913)","Solar Radiation, W/m² (LGR S/N: 10214685, SEN S/N: 10378948)","Batt, V (LGR S/N: 10214685)"
1,2014-07-18 10:55:00,-0.1988,0.0000,25.720,55.600,16.2,26.965,29.840,0.0008,2.35,575.6,4.393
2,2014-07-18 11:00:00,-0.1988,0.0000,25.720,55.300,16.1,27.284,30.369,0.0008,2.35,833.1,4.363
3,2014-07-18 11:05:00,-0.1988,0.0000,26.329,54.500,16.4,27.628,30.849,0.0008,2.35,934.4,4.393
4,2014-07-18 11:10:00,-0.1988,0.0000,27.530,51.800,16.8,27.974,31.306,0.0013,2.94,904.4,4.369
5,2014-07-18 11:15:00,-0.1988,0.0000,27.431,52.200,16.8,28.295,31.765,0.0013,2.94,948.1,4.363
6,2014-07-18 11:20:00,-0.1988,0.0000,26.500,52.600,16.0,28.617,32.227,0.0024,2.35,983.1,4.351
7,2014-07-18 11:25:00,-0.1988,0.0000,26.769,53.200,16.5,28.941,32.665,0.0024,2.94,1051.9,4.345
8,2014-07-18 11:30:00,-0.1988,0.0000,27.899,51.800,17.1,29.290,33.131,0.0029,2.94,1041.9,4.339
9,2014-07-18 11:35:00,-0.1988,0.0000,28.171,50.600,17.0,29.615,33.652,0.0029,2.94,983.1,4.393
10,2014-07-18 11:40:00,-0.1988,0.0000,28.320,50.500,17.1,29.966,34.202,0.0040,2.94,966.9,4.369
11,2014-07-18 11:45:00,-0.1988,0.0000,27.186,50.500,16.0,30.318,34.783,0.0050,2.94,969.4,4.363
12,2014-07-18 11:50:00,-0.1988,0.0000,27.161,51.900,16.4,30.697,35.395,0.0050,2.94,979.4,4.351
13,2014-07-18 11:55:00,-0.1988,0.0000,27.604,50.500,16.4,31.103,35.958,0.0056,2.94,974.4,4.345
14,2014-07-18 12:00:00,-0.1988,0.0000,28.097,49.300,16.5,31.484,36.552,0.0056,2.94,943.1,4.339
15,2014-07-18 12:05:00,-0.1988,0.0000,28.742,49.400,17.1,31.893,37.124,0.0066,2.94,1003.1,4.400
16,2014-07-18 12:10:00,-0.1988,0.0000,27.924,48.800,16.2,32.304,37.673,0.0071,2.94,996.9,4.369
17,2014-07-18 12:15:00,-0.1988,0.0000,28.791,48.400,16.8,32.717,38.226,0.0071,2.94,998.1,4.363
18,2014-07-18 12:20:00,-0.1988,0.0000,28.916,47.300,16.6,33.131,38.784,0.0081,2.94,1008.1,4.351
19,2014-07-18 12:25:00,-0.1988,0.0000,28.742,47.400,16.5,33.548,39.318,0.0087,2.94,993.1,4.345
20,2014-07-18 12:30:00,-0.1988,0.0000,28.816,46.800,16.3,33.940,39.829,0.0087,2.94,1011.9,4.339
21,2014-07-18 12:35:00,-0.1988,0.0000,28.048,49.000,16.4,34.360,40.314,0.0097,2.94,1018.1,4.393
22,2014-07-18 12:40:00,-0.1988,0.0000,28.692,47.500,16.5,34.730,40.804,0.0097,2.94,1014.4,4.369
23,2014-07-18 12:45:00,-0.1988,0.0000,28.468,46.700,16.0,35.128,41.268,0.0107,2.94,1009.4,4.363
24,2014-07-18 12:50:00,-0.1988,0.0000,28.369,46.900,16.0,35.529,41.678,0.0107,2.94,1025.6,4.351
25,2014-07-18 12:55:00,-0.1988,0.0000,28.717,46.500,16.1,35.904,42.060,0.0112,2.94,1021.9,4.345
26,2014-07-18 13:00:00,-0.1988,0.0000,28.617,47.500,16.4,36.227,42.356,0.0112,2.94,1034.4,4.339
27,2014-07-18 13:05:00,-0.1988,0.0000,29.215,47.300,16.9,36.552,42.535,0.0122,2.94,1035.6,4.393
28,2014-07-18 13:10:00,-0.1988,0.0000,29.414,46.000,16.6,36.851,42.594,0.0122,2.94,1031.9,4.369
29,2014-07-18 13:15:00,-0.1988,0.0000,28.122,47.200,15.8,37.069,42.594,0.0127,2.35,1034.4,4.363
