"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10374979, SEN S/N: 10348621)","Current, mA (LGR S/N: 10374979, SEN S/N: 10348621)","Temp, °C (LGR S/N: 10374979, SEN S/N: 10359298)","RH, % (LGR S/N: 10374979, SEN S/N: 10359298)","DewPt, °C (LGR S/N: 10374979, SEN S/N: 10359298)","Temp, °C (LGR S/N: 10374979, SEN S/N: 10365590, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374979, SEN S/N: 10365592, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374979, SEN S/N: 10374511)","Wetness, % (LGR S/N: 10374979, SEN S/N: 10374906)","Solar Radiation, W/m² (LGR S/N: 10374979, SEN S/N: 10378951)","Batt, V (LGR S/N: 10374979)"
1,2014-07-28 08:30:00,-0.2039,0.0000,25.380,73.100,20.2,24.098,24.629,0.0056,3.53,313.1,4.387
2,2014-07-28 08:35:00,-0.2039,0.0000,25.331,72.300,20.0,24.171,24.774,0.0050,3.53,313.1,4.363
3,2014-07-28 08:40:00,-0.2039,0.0000,25.695,71.200,20.1,24.219,24.919,0.0056,3.53,605.6,4.351
4,2014-07-28 08:45:00,-0.2039,0.0000,26.353,70.400,20.6,24.291,25.089,0.0056,3.53,238.1,4.351
5,2014-07-28 08:50:00,-0.2039,0.0000,25.914,68.700,19.7,24.363,25.210,0.0056,3.53,213.1,4.363
6,2014-07-28 08:55:00,-0.2039,0.0000,25.525,69.800,19.6,24.412,25.258,0.0056,3.53,325.6,4.381
7,2014-07-28 09:00:00,-0.2039,0.0000,25.598,69.600,19.7,24.484,25.283,0.0056,3.53,326.9,4.363
8,2014-07-28 09:05:00,-0.2039,0.0000,25.283,70.500,19.6,24.532,25.307,0.0056,3.53,205.6,4.351
9,2014-07-28 09:10:00,-0.2039,0.0000,25.258,71.700,19.8,24.581,25.307,0.0056,2.94,388.1,4.351
10,2014-07-28 09:15:00,-0.2039,0.0000,25.623,70.400,19.9,24.629,25.331,0.0056,3.53,438.1,4.406
11,2014-07-28 09:20:00,-0.2039,0.0000,26.280,69.200,20.2,24.653,25.380,0.0056,3.53,593.1,4.363
12,2014-07-28 09:25:00,-0.2039,0.0000,27.431,67.900,21.0,24.702,25.501,0.0066,3.53,600.6,4.351
13,2014-07-28 09:30:00,-0.2039,0.0000,27.382,65.500,20.4,24.726,25.623,0.0056,3.53,455.6,4.351
14,2014-07-28 09:35:00,-0.2039,0.0000,27.038,65.100,19.9,24.774,25.720,0.0066,2.94,475.6,4.363
15,2014-07-28 09:40:00,-0.2039,0.0000,27.186,63.300,19.6,24.823,25.817,0.0066,3.53,740.6,4.381
16,2014-07-28 09:45:00,-0.2039,0.0000,27.653,61.800,19.7,24.895,25.914,0.0066,3.53,845.6,4.357
17,2014-07-28 09:50:00,-0.2039,0.0000,28.543,60.800,20.3,24.944,26.061,0.0066,4.12,764.4,4.375
18,2014-07-28 09:55:00,-0.2039,0.0000,28.345,59.300,19.7,24.992,26.207,0.0066,3.53,286.9,4.351
19,2014-07-28 10:00:00,-0.2039,0.0063,27.776,58.400,18.9,25.065,26.280,0.0066,2.94,229.4,4.363
20,2014-07-28 10:05:00,-0.2039,0.0000,27.702,58.700,18.9,25.113,26.304,0.0071,2.94,218.1,4.363
21,2014-07-28 10:10:00,-0.2039,0.0000,28.196,58.200,19.2,25.162,26.378,0.0066,2.94,289.4,4.351
22,2014-07-28 10:15:00,-0.2039,0.0000,28.692,57.000,19.4,25.210,26.500,0.0071,3.53,574.4,4.351
23,2014-07-28 10:20:00,-0.2039,0.0000,29.240,56.700,19.8,25.283,26.818,0.0071,3.53,609.4,4.345
24,2014-07-28 10:25:00,-0.2039,0.0000,30.117,53.300,19.6,25.331,27.628,0.0081,3.53,738.1,4.363
25,2014-07-28 10:30:00,-0.2039,0.0000,30.016,52.000,19.1,25.453,28.568,0.0081,2.94,859.4,4.363
26,2014-07-28 10:35:00,-0.2039,0.0000,30.621,51.700,19.6,25.598,29.540,0.0081,3.53,334.4,4.357
27,2014-07-28 10:40:00,-0.2039,0.0000,30.243,51.100,19.0,25.768,30.066,0.0087,3.53,384.4,4.351
28,2014-07-28 10:45:00,-0.2039,0.0000,30.217,50.900,18.9,25.987,30.091,0.0087,3.53,375.6,4.351
29,2014-07-28 10:50:00,-0.2039,0.0000,29.765,49.900,18.2,26.207,30.217,0.0087,3.53,805.6,4.369
30,2014-07-28 10:55:00,-0.2039,0.0000,30.672,49.400,18.9,26.378,30.444,0.0087,3.53,890.6,4.351
31,2014-07-28 11:00:00,-0.2039,0.0000,31.408,47.100,18.8,26.549,30.798,0.0097,3.53,975.6,4.345
32,2014-07-28 11:05:00,-0.2039,0.0000,32.021,46.500,19.1,26.695,31.433,0.0097,3.53,928.1,4.363
33,2014-07-28 11:10:00,-0.2039,0.0000,31.868,46.000,18.8,26.867,32.304,0.0107,3.53,954.4,4.351
34,2014-07-28 11:15:00,-0.2039,0.0000,32.175,46.300,19.2,27.063,33.209,0.0107,3.53,298.1,4.363
35,2014-07-28 11:20:00,-0.2039,0.0000,32.924,44.500,19.3,27.284,34.097,0.0112,3.53,824.4,4.393
36,2014-07-28 11:25:00,-0.2039,0.0000,32.330,44.600,18.8,27.530,34.863,0.0112,3.53,579.4,4.351
37,2014-07-28 11:30:00,-0.2039,0.0000,32.742,43.500,18.7,27.801,35.288,0.0122,3.53,205.6,4.345
38,2014-07-28 11:35:00,-0.2039,0.0000,32.458,43.300,18.4,28.048,35.529,0.0122,3.53,221.9,4.363
39,2014-07-28 11:40:00,-0.2039,0.0000,32.458,42.300,18.0,28.295,35.770,0.0122,3.53,344.4,4.351
40,2014-07-28 11:45:00,-0.2039,0.0000,33.157,41.100,18.2,28.518,36.039,0.0127,3.53,788.1,4.351
41,2014-07-28 11:50:00,-0.2039,0.0000,32.742,40.600,17.6,28.717,36.200,0.0127,3.53,1035.6,4.345
42,2014-07-28 11:55:00,-0.2039,0.0000,32.458,40.900,17.5,28.916,36.633,0.0127,3.53,1064.4,4.400
43,2014-07-28 12:00:00,-0.2039,0.0000,32.691,43.900,18.8,29.090,37.015,0.0137,4.12,963.1,4.357
44,2014-07-28 12:05:00,-0.2039,0.0000,32.562,42.700,18.3,29.265,37.398,0.0137,3.53,1060.6,4.351
45,2014-07-28 12:10:00,-0.2039,0.0000,32.278,43.200,18.2,29.439,37.590,0.0137,3.53,815.6,4.345
46,2014-07-28 12:15:00,-0.2039,0.0000,31.459,43.800,17.7,29.590,37.233,0.0137,2.94,609.4,4.345
47,2014-07-28 12:20:00,-0.2039,0.0000,32.150,44.200,18.4,29.740,36.579,0.0137,3.53,1099.4,4.363
48,2014-07-28 12:25:00,-0.2039,0.0000,32.536,43.300,18.5,29.840,36.039,0.0137,3.53,505.6,4.351
49,2014-07-28 12:30:00,-0.2039,0.0000,32.433,42.400,18.0,29.916,35.555,0.0127,2.94,495.6,4.345
50,2014-07-28 12:35:00,-0.2039,0.0000,31.281,42.600,17.1,29.966,35.049,0.0127,2.94,940.6,4.345
51,2014-07-28 12:40:00,-0.2039,0.0000,29.991,44.200,16.5,30.016,34.492,0.0127,2.35,254.4,4.363
52,2014-07-28 12:45:00,-0.2039,0.0000,29.916,43.100,16.0,29.991,33.966,0.0127,2.35,283.1,4.351
53,2014-07-28 12:50:00,-0.2039,0.0000,30.091,42.000,15.8,29.966,33.548,0.0122,2.35,285.6,4.351
54,2014-07-28 12:55:00,-0.2039,0.0000,29.815,42.900,15.9,29.941,33.209,0.0122,2.35,329.4,4.345
55,2014-07-28 13:00:00,-0.2039,0.0000,29.790,40.100,14.8,29.890,32.949,0.0122,2.35,281.9,4.369
56,2014-07-28 13:05:00,-0.2039,0.0000,30.343,40.900,15.6,29.815,32.691,0.0122,2.94,711.9,4.351
57,2014-07-28 13:10:00,-0.2039,0.0000,30.268,39.100,14.8,29.765,32.510,0.0112,2.35,351.9,4.351
58,2014-07-28 13:15:00,-0.2039,0.0000,30.167,43.200,16.3,29.715,32.355,0.0112,2.35,606.9,4.345
59,2014-07-28 13:20:00,-0.2039,0.0000,29.740,41.700,15.4,29.665,32.227,0.0112,2.35,354.4,4.345
60,2014-07-28 13:25:00,-0.2039,0.0000,29.740,41.600,15.3,29.615,32.150,0.0112,2.35,353.1,4.363
61,2014-07-28 13:30:00,-0.2039,0.0000,29.765,43.800,16.2,29.590,32.150,0.0112,2.35,574.4,4.357
62,2014-07-28 13:35:00,-0.2039,0.0000,30.318,46.500,17.6,29.615,32.330,0.0122,2.35,839.4,4.351
63,2014-07-28 13:40:00,-0.2039,0.0000,28.692,50.200,17.3,29.690,32.562,0.0122,2.35,380.6,4.351
64,2014-07-28 13:45:00,-0.2039,0.0000,28.245,53.400,17.9,29.790,32.613,0.0122,2.35,831.9,4.351
65,2014-07-28 13:50:00,-0.2039,0.0000,27.677,52.000,16.9,29.916,32.820,0.0122,2.35,344.4,4.357
66,2014-07-28 13:55:00,-0.2039,0.0000,27.628,51.900,16.9,30.016,32.820,0.0122,2.35,279.4,4.351
67,2014-07-28 14:00:00,-0.2039,0.0000,27.924,52.000,17.2,30.091,32.665,0.0122,2.35,436.9,4.351
68,2014-07-28 14:05:00,-0.2039,0.0000,28.642,49.100,16.9,30.142,32.846,0.0122,2.35,430.6,4.351
69,2014-07-28 14:10:00,-0.2039,0.0000,29.190,48.600,17.3,30.167,32.975,0.0122,2.35,426.9,4.363
70,2014-07-28 14:15:00,-0.2039,0.0000,29.490,46.800,16.9,30.243,33.105,0.0122,2.35,548.1,4.351
71,2014-07-28 14:20:00,-0.2039,0.0000,29.290,46.800,16.8,30.318,33.365,0.0122,2.35,796.9,4.351
72,2014-07-28 14:25:00,-0.2039,0.0000,29.190,44.500,15.9,30.419,33.678,0.0122,2.35,814.4,4.351
73,2014-07-28 14:30:00,-0.2039,0.0000,29.690,44.900,16.5,30.495,34.255,0.0122,2.35,561.9,4.369
74,2014-07-28 14:35:00,-0.2039,0.0000,29.490,44.700,16.2,30.596,34.757,0.0122,2.35,754.4,4.351
75,2014-07-28 14:40:00,-0.2039,0.0000,29.165,43.800,15.6,30.697,35.049,0.0127,2.35,676.9,4.351
76,2014-07-28 14:45:00,-0.2039,0.0000,29.540,42.300,15.4,30.824,35.128,0.0127,2.35,725.6,4.345
77,2014-07-28 14:50:00,-0.2039,0.0000,29.715,42.600,15.7,30.925,35.262,0.0127,2.35,520.6,4.351
78,2014-07-28 14:55:00,-0.2039,0.0000,29.665,42.400,15.6,31.026,35.529,0.0127,2.35,174.4,4.363
79,2014-07-28 15:00:00,-0.2039,0.0000,29.765,41.000,15.1,31.153,35.904,0.0127,2.35,719.4,4.351
80,2014-07-28 15:05:00,-0.2039,0.0000,29.290,41.500,14.9,31.281,36.092,0.0127,2.35,681.9,4.351
81,2014-07-28 15:10:00,-0.2039,0.0000,29.565,38.200,13.8,31.382,35.904,0.0127,2.35,670.6,4.345
82,2014-07-28 15:15:00,-0.2039,0.0000,29.340,38.600,13.8,31.459,35.395,0.0122,2.35,651.9,4.357
83,2014-07-28 15:20:00,-0.2039,0.0000,29.190,40.000,14.2,31.484,34.836,0.0122,2.35,666.9,4.351
84,2014-07-28 15:25:00,-0.2039,0.0000,29.590,39.300,14.3,31.459,34.360,0.0122,2.35,499.4,4.351
85,2014-07-28 15:30:00,-0.2039,0.0000,28.816,40.300,14.0,31.408,33.992,0.0112,2.35,591.9,4.345
86,2014-07-28 15:35:00,-0.2039,0.0000,28.444,39.200,13.2,31.331,33.626,0.0107,1.76,646.9,4.375
87,2014-07-28 15:40:00,-0.2039,0.0000,28.965,42.300,14.9,31.255,33.313,0.0107,1.76,556.9,4.351
88,2014-07-28 15:45:00,-0.2039,0.0000,29.265,41.800,15.0,31.153,33.131,0.0107,1.76,618.1,4.351
89,2014-07-28 15:50:00,-0.2039,0.0000,28.965,42.200,14.9,31.077,33.001,0.0107,1.76,451.9,4.345
90,2014-07-28 15:55:00,-0.2039,0.0000,29.090,41.200,14.6,30.976,32.872,0.0097,2.35,618.1,4.363
91,2014-07-28 16:00:00,-0.2039,0.0000,28.742,38.200,13.1,30.900,32.717,0.0097,1.76,525.6,4.357
92,2014-07-28 16:05:00,-0.2039,0.0000,28.245,40.300,13.5,30.824,32.484,0.0097,1.76,301.9,4.351
93,2014-07-28 16:10:00,-0.2039,0.0000,28.023,39.500,13.0,30.748,32.227,0.0087,1.76,196.9,4.345
94,2014-07-28 16:15:00,-0.2039,0.0000,28.097,37.800,12.4,30.646,31.944,0.0087,1.76,318.1,4.351
95,2014-07-28 16:20:00,-0.2039,0.0000,28.023,40.100,13.2,30.571,31.663,0.0087,1.76,329.4,4.363
96,2014-07-28 16:25:00,-0.2039,0.0000,28.221,41.600,14.0,30.444,31.433,0.0081,1.76,366.9,4.351
97,2014-07-28 16:30:00,-0.2039,0.0000,28.369,40.600,13.7,30.343,31.230,0.0081,1.76,380.6,4.351
98,2014-07-28 16:35:00,-0.2039,0.0000,28.394,41.800,14.2,30.243,31.077,0.0081,1.76,398.1,4.345
99,2014-07-28 16:40:00,-0.2039,0.0000,28.345,42.400,14.4,30.142,30.925,0.0081,1.76,380.6,4.357
100,2014-07-28 16:45:00,-0.2039,0.0000,27.974,41.300,13.6,30.041,30.773,0.0071,1.76,361.9,4.363
101,2014-07-28 16:50:00,-0.2039,0.0000,27.653,43.800,14.2,29.941,30.596,0.0071,1.76,340.6,4.351
102,2014-07-28 16:55:00,-0.2039,0.0000,27.530,46.100,14.9,29.840,30.469,0.0071,1.76,321.9,4.351
103,2014-07-28 17:00:00,-0.2039,0.0000,27.087,48.700,15.4,29.765,30.318,0.0071,1.76,296.9,4.351
104,2014-07-28 17:05:00,-0.2039,0.0000,26.524,50.700,15.5,29.665,30.192,0.0066,1.76,264.4,4.351
105,2014-07-28 17:10:00,-0.2039,0.0000,26.109,53.500,15.9,29.590,30.066,0.0066,1.76,268.1,4.357
106,2014-07-28 17:15:00,-0.2039,0.0000,26.036,54.500,16.2,29.490,29.941,0.0066,1.76,99.4,4.363
107,2014-07-28 17:20:00,-0.2039,0.0000,25.720,55.500,16.2,29.414,29.790,0.0066,1.76,111.9,4.351
108,2014-07-28 17:25:00,-0.2039,0.0000,25.623,55.200,16.0,29.340,29.665,0.0066,1.76,51.9,4.351
109,2014-07-28 17:30:00,-0.2039,0.0000,25.331,57.200,16.3,29.265,29.540,0.0056,1.76,104.4,4.351
110,2014-07-28 17:35:00,-0.2039,0.0000,24.750,60.400,16.6,29.165,29.389,0.0056,1.76,64.4,4.351
111,2014-07-28 17:40:00,-0.2039,0.0000,24.823,62.200,17.1,29.090,29.240,0.0056,2.35,49.4,4.351
112,2014-07-28 17:45:00,-0.2039,0.0000,24.146,65.700,17.3,29.015,29.140,0.0050,3.53,40.6,4.351
113,2014-07-28 17:50:00,-0.2039,0.0000,23.641,69.300,17.7,28.941,29.015,0.0040,5.29,34.4,4.351
114,2014-07-28 17:55:00,-0.2039,0.0000,23.376,71.000,17.8,28.866,28.891,0.0040,10.00,30.6,4.351
115,2014-07-28 18:00:00,-0.2039,0.0063,23.088,73.100,18.0,28.766,28.766,0.0040,21.18,26.9,4.345
116,2014-07-28 18:05:00,-0.2039,0.0000,22.896,74.300,18.1,28.692,28.642,0.0040,49.41,19.4,4.351
117,2014-07-28 18:10:00,-0.2039,0.0000,22.585,76.500,18.3,28.617,28.518,0.0040,70.59,16.9,4.345
118,2014-07-28 18:15:00,-0.2039,0.0000,22.345,77.200,18.2,28.543,28.394,0.0040,87.65,15.6,4.345
119,2014-07-28 18:20:00,-0.2039,0.0000,22.154,78.400,18.2,28.468,28.245,0.0029,94.71,16.9,4.345
120,2014-07-28 18:25:00,-0.2039,0.0000,22.082,79.200,18.3,28.394,28.122,0.0029,95.29,15.6,4.345
121,2014-07-28 18:30:00,-0.2039,0.0000,22.130,79.200,18.4,28.295,27.998,0.0029,94.71,13.1,4.345
122,2014-07-28 18:35:00,-0.2039,0.0000,22.154,78.400,18.2,28.221,27.875,0.0056,91.76,10.6,4.345
123,2014-07-28 18:40:00,-0.2039,0.0000,22.034,79.000,18.2,28.147,27.751,0.0029,98.24,8.1,4.345
