Date Time	Solar Radiation (W/m²)  #10200132	Voltage (V)  #10200844	Current (mA)  #10200844	Wetness (%)  #10205907	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Temp (°F)  #10359305	RH (%)  #10359305	Water Content (m³/m³)  #10465840	Batt (V) c:5
04/18/15 17:00:00.0	41.9	-0.1988	0.0000	0.00	73.904	76.464	71.877	44.000	0.2190	4.363
04/18/15 17:05:00.0	39.4	-0.1988	0.0000	0.00	73.818	76.246	72.221	43.400	0.2195	4.321
04/18/15 17:10:00.0	38.1	-0.1988	0.0000	0.00	73.731	75.985	72.221	42.500	0.2195	4.333
04/18/15 17:15:00.0	36.9	-0.1988	0.0000	0.00	73.688	75.767	72.093	44.900	0.2195	4.369
04/18/15 17:20:00.0	35.6	-0.1988	0.0000	0.00	73.602	75.551	71.791	43.900	0.2195	4.363
04/18/15 17:25:00.0	34.4	-0.1988	0.0000	0.00	73.515	75.333	71.447	45.100	0.2195	4.357
04/18/15 17:30:00.0	31.9	-0.1988	0.0000	0.00	73.429	75.117	71.190	45.700	0.2190	4.351
04/18/15 17:35:00.0	31.9	-0.1988	0.0000	0.00	73.342	74.943	71.146	46.200	0.2190	4.351
04/18/15 17:40:00.0	30.6	-0.1988	0.0000	0.00	73.256	74.727	70.502	47.700	0.2190	4.345
04/18/15 17:45:00.0	29.4	-0.1988	0.0000	0.00	73.170	74.554	70.846	48.700	0.2190	4.339
04/18/15 17:50:00.0	28.1	-0.1988	0.0000	0.00	73.083	74.338	70.072	51.100	0.2190	4.339
04/18/15 17:55:00.0	26.9	-0.1988	0.0000	0.00	72.997	74.163	70.459	50.300	0.2190	4.339
04/18/15 18:00:00.0	26.9	-0.1988	0.0000	0.00	72.912	73.990	69.600	51.400	0.2190	4.333
04/18/15 18:05:00.0	25.6	-0.1988	0.0000	0.00	72.826	73.818	68.742	52.900	0.2185	4.333
04/18/15 18:10:00.0	25.6	-0.1988	0.0000	0.00	72.739	73.645	69.213	54.900	0.2185	4.333
04/18/15 18:15:00.0	24.4	-0.1988	0.0000	0.00	72.653	73.472	68.871	54.700	0.2185	4.345
04/18/15 18:20:00.0	23.1	-0.1988	0.0000	0.00	72.610	73.299	68.356	57.100	0.2182	4.339
04/18/15 18:25:00.0	23.1	-0.1988	0.0000	0.00	72.480	73.170	68.227	60.000	0.2185	4.339
04/18/15 18:30:00.0	21.9	-0.1988	0.0000	0.00	72.394	72.997	67.413	63.500	0.2185	4.339
04/18/15 18:35:00.0	19.4	-0.1988	0.0000	0.00	72.307	72.869	67.199	63.200	0.2185	4.363
04/18/15 18:40:00.0	19.4	-0.1988	0.0000	0.00	72.264	72.739	66.558	64.200	0.2185	4.333
04/18/15 18:45:00.0	18.1	-0.1988	0.0000	0.00	72.178	72.610	65.788	67.000	0.2185	4.345
04/18/15 18:50:00.0	16.9	-0.1988	0.0000	0.00	72.093	72.437	65.829	67.200	0.2185	4.339
04/18/15 18:55:00.0	14.4	-0.1988	0.0000	0.00	72.007	72.307	65.530	66.500	0.2190	4.339
04/18/15 19:00:00.0	13.1	-0.1988	0.0000	0.00	71.920	72.136	64.974	68.000	0.2185	4.339
04/18/15 19:05:00.0	10.6	-0.1988	0.0000	0.00	71.834	72.007	64.674	68.900	0.2185	4.339
04/18/15 19:10:00.0	8.1	-0.1988	0.0000	0.00	71.748	71.834	64.589	68.200	0.2185	4.333
04/18/15 19:15:00.0	5.6	-0.1988	0.0000	0.00	71.661	71.704	64.247	69.100	0.2190	4.333
04/18/15 19:20:00.0	4.4	-0.1988	0.0000	0.59	71.577	71.577	63.775	70.300	0.2185	4.351
04/18/15 19:25:00.0	3.1	-0.1988	0.0000	0.59	71.490	71.404	63.475	71.100	0.2185	4.327
04/18/15 19:30:00.0	0.6	-0.1988	0.0000	0.59	71.404	71.274	63.262	71.200	0.2190	4.321
04/18/15 19:35:00.0	0.6	-0.1988	0.0000	0.59	71.361	71.146	63.048	70.800	0.2185	4.321
04/18/15 19:40:00.0	0.6	-0.1988	0.0000	0.59	71.274	70.974	62.791	70.800	0.2190	4.321
04/18/15 19:45:00.0	0.6	-0.1988	0.0000	0.59	71.190	70.803	62.704	70.500	0.2185	4.321
04/18/15 19:50:00.0	0.6	-0.1988	0.0000	0.59	71.060	70.673	62.490	70.400	0.2185	4.321
04/18/15 19:55:00.0	0.6	-0.1988	0.0000	0.59	71.017	70.502	62.233	70.800	0.2190	4.321
04/18/15 20:00:00.0	0.6	-0.1988	0.0000	0.59	70.930	70.372	62.062	71.500	0.2185	4.321
04/18/15 20:05:00.0	0.6	-0.1988	0.0000	0.59	70.846	70.243	61.848	72.800	0.2185	4.357
04/18/15 20:10:00.0	0.6	-0.1988	0.0000	1.18	70.716	70.072	61.720	73.100	0.2185	4.315
04/18/15 20:15:00.0	0.6	-0.1988	0.0000	1.18	70.673	69.942	61.547	73.800	0.2185	4.315
04/18/15 20:20:00.0	0.6	-0.1988	0.0000	1.18	70.587	69.814	61.248	73.900	0.2185	4.309
04/18/15 20:25:00.0	0.6	-0.1988	0.0000	1.18	70.502	69.685	61.248	74.300	0.2190	4.309
04/18/15 20:30:00.0	0.6	-0.1988	0.0000	1.18	70.372	69.557	61.162	74.200	0.2190	4.303
04/18/15 20:35:00.0	0.6	-0.1988	0.0000	1.18	70.329	69.471	61.119	74.200	0.2185	4.303
04/18/15 20:40:00.0	0.6	-0.1988	0.0000	1.18	70.243	69.343	60.904	74.300	0.2190	4.303
04/18/15 20:45:00.0	0.6	-0.1988	0.0000	1.18	70.158	69.213	60.904	74.100	0.2190	4.303
04/18/15 20:50:00.0	0.6	-0.1988	0.0000	1.18	70.072	69.085	60.861	73.600	0.2190	4.303
04/18/15 20:55:00.0	0.6	-0.1988	0.0000	1.18	70.029	68.999	60.775	72.700	0.2190	4.303
04/18/15 21:00:00.0	0.6	-0.1988	0.0000	1.18	69.942	68.871	60.690	72.300	0.2190	4.297
04/18/15 21:05:00.0	0.6	-0.2039	0.0000	0.59	69.858	68.785	60.647	71.700	0.2190	4.297
04/18/15 21:10:00.0	0.6	-0.1988	0.0000	0.59	69.771	68.657	60.561	71.400	0.2190	4.297
04/18/15 21:15:00.0	0.6	-0.1988	0.0000	0.59	69.685	68.527	60.517	71.500	0.2190	4.297
04/18/15 21:20:00.0	0.6	-0.2039	0.0000	0.59	69.643	68.443	60.561	71.400	0.2190	4.297
04/18/15 21:25:00.0	0.6	-0.1988	0.0000	0.59	69.557	68.356	60.474	71.300	0.2190	4.291
04/18/15 21:30:00.0	0.6	-0.1988	0.0000	0.59	69.471	68.227	60.390	71.300	0.2190	4.291
04/18/15 21:35:00.0	0.6	-0.1988	0.0000	1.18	69.427	68.142	60.260	71.600	0.2190	4.291
04/18/15 21:40:00.0	0.6	-0.1988	0.0000	0.59	69.343	68.056	60.260	71.900	0.2190	4.297
04/18/15 21:45:00.0	0.6	-0.2039	0.0000	0.59	69.256	67.971	60.174	72.100	0.2190	4.291
04/18/15 21:50:00.0	0.6	-0.1988	0.0000	1.18	69.213	67.885	60.089	72.200	0.2190	4.291
04/18/15 21:55:00.0	0.6	-0.1988	0.0000	1.18	69.129	67.798	59.830	72.500	0.2195	4.291
04/18/15 22:00:00.0	0.6	-0.1988	0.0000	0.59	69.085	67.714	59.788	72.900	0.2195	4.291
04/18/15 22:05:00.0	0.6	-0.1988	0.0000	1.18	68.999	67.627	59.959	73.200	0.2190	4.291
04/18/15 22:10:00.0	0.6	-0.1988	0.0000	1.18	68.956	67.586	59.959	73.300	0.2195	4.291
04/18/15 22:15:00.0	0.6	-0.1988	0.0000	1.18	68.913	67.500	59.959	73.300	0.2190	4.291
04/18/15 22:20:00.0	0.6	-0.1988	0.0000	1.18	68.828	67.413	59.830	73.500	0.2190	4.285
04/18/15 22:25:00.0	0.6	-0.1988	0.0000	1.18	68.742	67.329	59.659	73.600	0.2195	4.285
04/18/15 22:30:00.0	0.6	-0.1988	0.0000	1.18	68.698	67.242	59.659	73.900	0.2195	4.285
04/18/15 22:35:00.0	0.6	-0.1988	0.0000	1.18	68.657	67.199	59.529	74.400	0.2195	4.285
04/18/15 22:40:00.0	0.6	-0.2039	0.0000	1.76	68.571	67.114	59.445	74.200	0.2195	4.285
04/18/15 22:45:00.0	0.6	-0.2039	0.0000	1.18	68.527	67.028	59.445	74.600	0.2195	4.285
04/18/15 22:50:00.0	0.6	-0.1988	0.0000	1.18	68.484	66.985	59.445	74.500	0.2190	4.285
04/18/15 22:55:00.0	0.6	-0.2039	0.0000	1.18	68.443	66.900	59.272	74.100	0.2190	4.285
04/18/15 23:00:00.0	0.6	-0.1988	0.0000	1.18	68.356	66.857	59.272	74.300	0.2190	4.285
04/18/15 23:05:00.0	0.6	-0.1988	0.0000	1.18	68.313	66.772	59.056	74.400	0.2190	4.285
04/18/15 23:10:00.0	0.6	-0.1988	0.0000	1.18	68.270	66.729	58.842	74.700	0.2190	4.285
04/18/15 23:15:00.0	0.6	-0.2039	0.0000	1.76	68.227	66.643	58.669	75.100	0.2190	4.285
04/18/15 23:20:00.0	0.6	-0.2039	0.0000	1.18	68.142	66.600	58.626	75.000	0.2195	4.279
04/18/15 23:25:00.0	0.6	-0.2039	0.0000	1.76	68.099	66.515	58.626	75.200	0.2195	4.279
04/18/15 23:30:00.0	0.6	-0.1988	0.0000	1.76	68.056	66.429	58.455	75.100	0.2195	4.273
04/18/15 23:35:00.0	0.6	-0.2039	0.0000	1.76	68.013	66.385	58.325	75.300	0.2195	4.273
04/18/15 23:40:00.0	0.6	-0.2039	0.0000	1.76	67.971	66.301	58.368	75.600	0.2195	4.273
04/18/15 23:45:00.0	0.6	-0.1988	0.0000	1.76	67.928	66.258	58.411	75.500	0.2195	4.273
04/18/15 23:50:00.0	0.6	-0.1988	0.0000	1.76	67.885	66.173	58.239	75.400	0.2195	4.273
04/18/15 23:55:00.0	0.6	-0.1988	0.0000	1.76	67.798	66.130	58.239	75.600	0.2195	4.273
04/19/15 00:00:00.0	0.6	-0.2039	0.0000	1.76	67.757	66.043	58.023	75.800	0.2195	4.303
04/19/15 00:05:00.0	0.6	-0.2039	0.0000	1.76	67.714	66.000	57.979	75.900	0.2195	4.273
04/19/15 00:10:00.0	0.6	-0.1988	0.0000	1.76	67.671	65.959	57.850	76.400	0.2195	4.273
04/19/15 00:15:00.0	0.6	-0.1988	0.0000	1.76	67.627	65.872	57.592	76.900	0.2195	4.273
04/19/15 00:20:00.0	0.6	-0.1988	0.0000	1.76	67.586	65.829	57.549	76.900	0.2195	4.273
04/19/15 00:25:00.0	0.6	-0.2039	0.0000	1.76	67.543	65.788	57.679	76.900	0.2195	4.267
04/19/15 00:30:00.0	0.6	-0.2039	0.0000	1.76	67.456	65.701	57.765	76.800	0.2195	4.267
04/19/15 00:35:00.0	0.6	-0.2039	0.0000	1.76	67.456	65.658	57.893	77.200	0.2195	4.267
04/19/15 00:40:00.0	0.6	-0.1988	0.0000	2.35	67.372	65.615	57.765	77.100	0.2195	4.267
04/19/15 00:45:00.0	0.6	-0.1988	0.0000	2.35	67.329	65.574	57.549	77.400	0.2195	4.267
04/19/15 00:50:00.0	0.6	-0.1988	0.0000	2.35	67.285	65.487	57.592	78.000	0.2195	4.267
04/19/15 00:55:00.0	0.6	-0.2039	0.0000	2.94	67.285	65.444	57.549	79.000	0.2195	4.267
04/19/15 01:00:00.0	0.6	-0.1988	0.0000	4.12	67.199	65.403	57.592	79.900	0.2195	4.267
04/19/15 01:05:00.0	0.6	-0.1988	0.0000	5.29	67.158	65.359	57.463	80.300	0.2195	4.267
04/19/15 01:10:00.0	0.6	-0.1988	0.0000	7.65	67.114	65.316	57.247	80.600	0.2195	4.267
04/19/15 01:15:00.0	0.6	-0.2039	0.0000	10.59	67.071	65.273	57.420	81.400	0.2195	4.267
04/19/15 01:20:00.0	0.6	-0.2039	0.0000	20.59	67.028	65.230	57.160	81.700	0.2195	4.267
04/19/15 01:25:00.0	0.6	-0.1988	0.0000	43.53	67.028	65.188	56.901	82.300	0.2195	4.267
04/19/15 01:30:00.0	0.6	-0.1988	0.0000	45.88	66.943	65.145	57.031	83.000	0.2195	4.267
04/19/15 01:35:00.0	0.6	-0.1988	0.0000	41.76	66.943	65.102	56.988	83.000	0.2195	4.267
04/19/15 01:40:00.0	0.6	-0.1988	0.0000	52.94	66.900	65.059	56.944	83.300	0.2195	4.267
04/19/15 01:45:00.0	0.6	-0.2039	0.0000	41.76	66.857	65.017	57.031	83.500	0.2195	4.267
04/19/15 01:50:00.0	0.6	-0.2039	0.0000	47.65	66.814	64.931	56.901	83.400	0.2195	4.267
04/19/15 01:55:00.0	0.6	-0.2039	0.0000	38.82	66.772	64.888	57.074	83.700	0.2195	4.267
04/19/15 02:00:00.0	0.6	-0.2039	0.0000	40.59	66.729	64.845	57.074	83.500	0.2195	4.267
04/19/15 02:05:00.0	0.6	-0.1988	0.0000	41.18	66.686	64.803	56.988	83.600	0.2195	4.267
04/19/15 02:10:00.0	0.6	-0.1988	0.0000	46.47	66.643	64.760	56.772	83.700	0.2195	4.267
04/19/15 02:15:00.0	0.6	-0.2039	0.0000	69.41	66.600	64.717	56.556	84.100	0.2195	4.261
04/19/15 02:20:00.0	0.6	-0.2039	0.0000	72.35	66.600	64.674	56.426	84.300	0.2195	4.267
04/19/15 02:25:00.0	0.6	-0.2039	0.0000	76.47	66.558	64.632	56.340	84.500	0.2195	4.261
04/19/15 02:30:00.0	0.6	-0.1988	0.0000	78.24	66.515	64.589	56.340	84.800	0.2195	4.291
04/19/15 02:35:00.0	0.6	-0.1988	0.0000	80.59	66.472	64.546	56.251	85.200	0.2195	4.261
04/19/15 02:40:00.0	0.6	-0.2039	0.0000	80.59	66.429	64.503	56.122	85.300	0.2195	4.261
04/19/15 02:45:00.0	0.6	-0.2039	0.0000	79.41	66.429	64.459	56.122	85.500	0.2195	4.261
04/19/15 02:50:00.0	0.6	-0.1988	0.0000	77.06	66.344	64.418	56.079	85.600	0.2195	4.261
04/19/15 02:55:00.0	0.6	-0.1988	0.0000	75.29	66.344	64.375	56.035	85.300	0.2195	4.261
04/19/15 03:00:00.0	0.6	-0.2039	0.0000	78.82	66.301	64.332	55.906	85.500	0.2195	4.261
04/19/15 03:05:00.0	0.6	-0.2039	0.0000	77.06	66.258	64.288	55.819	85.300	0.2195	4.255
04/19/15 03:10:00.0	0.6	-0.1988	0.0000	74.12	66.214	64.247	55.776	85.500	0.2195	4.255
04/19/15 03:15:00.0	0.6	-0.2039	0.0000	76.47	66.214	64.204	55.690	85.600	0.2195	4.255
04/19/15 03:20:00.0	0.6	-0.2039	0.0000	78.24	66.173	64.161	55.647	85.600	0.2195	4.255
04/19/15 03:25:00.0	0.6	-0.1988	0.0000	85.29	66.130	64.117	55.647	85.800	0.2195	4.255
04/19/15 03:30:00.0	0.6	-0.1988	0.0000	80.00	66.087	64.074	55.558	86.100	0.2195	4.255
04/19/15 03:35:00.0	0.6	-0.2039	0.0000	80.59	66.087	64.033	55.647	86.100	0.2195	4.255
04/19/15 03:40:00.0	0.6	-0.2039	0.0000	80.59	66.000	63.990	55.429	86.200	0.2195	4.255
04/19/15 03:45:00.0	0.6	-0.2039	0.0000	82.35	66.000	63.946	55.342	86.200	0.2198	4.255
04/19/15 03:50:00.0	0.6	-0.2039	0.0000	84.12	65.916	63.903	55.342	86.500	0.2195	4.255
04/19/15 03:55:00.0	0.6	-0.1988	0.0000	84.71	65.916	63.862	55.125	86.500	0.2195	4.255
04/19/15 04:00:00.0	0.6	-0.2039	0.0000	84.71	65.872	63.819	55.038	86.700	0.2195	4.255
04/19/15 04:05:00.0	0.6	-0.1988	0.0000	87.06	65.829	63.775	55.213	87.000	0.2195	4.255
04/19/15 04:10:00.0	0.6	-0.1988	0.0000	85.88	65.788	63.732	55.299	87.200	0.2198	4.255
04/19/15 04:15:00.0	0.6	-0.2039	0.0000	86.47	65.788	63.689	55.342	87.200	0.2195	4.255
04/19/15 04:20:00.0	0.6	-0.1988	0.0000	84.12	65.745	63.648	55.342	87.200	0.2198	4.255
04/19/15 04:25:00.0	0.6	-0.2039	0.0000	90.00	65.701	63.604	55.342	87.200	0.2198	4.249
04/19/15 04:30:00.0	0.6	-0.1988	0.0000	91.76	65.658	63.561	55.256	87.300	0.2198	4.255
04/19/15 04:35:00.0	0.6	-0.2039	0.0000	91.18	65.658	63.518	55.081	87.300	0.2195	4.249
04/19/15 04:40:00.0	0.6	-0.2039	0.0000	91.18	65.574	63.475	54.820	87.400	0.2198	4.249
04/19/15 04:45:00.0	0.6	-0.1988	0.0000	90.59	65.574	63.433	54.473	87.100	0.2195	4.249
04/19/15 04:50:00.0	0.6	-0.1988	0.0000	90.00	65.530	63.433	54.300	87.100	0.2195	4.249
04/19/15 04:55:00.0	0.6	-0.2039	0.0000	94.12	65.487	63.390	54.169	87.300	0.2198	4.285
04/19/15 05:00:00.0	0.6	-0.2039	0.0000	91.76	65.487	63.347	54.126	87.500	0.2198	4.249
04/19/15 05:05:00.0	0.6	-0.2039	0.0000	88.82	65.444	63.304	54.169	87.700	0.2198	4.249
04/19/15 05:10:00.0	0.6	-0.1988	0.0000	90.59	65.403	63.262	54.473	87.800	0.2198	4.249
04/19/15 05:15:00.0	0.6	-0.2039	0.0000	91.18	65.403	63.219	54.343	87.800	0.2198	4.249
04/19/15 05:20:00.0	0.6	-0.2039	0.0000	88.82	65.359	63.176	54.561	87.900	0.2195	4.249
04/19/15 05:25:00.0	0.6	-0.2039	0.0000	90.59	65.316	63.133	54.212	87.900	0.2198	4.249
04/19/15 05:30:00.0	0.6	-0.1988	0.0000	90.59	65.273	63.048	54.126	88.000	0.2195	4.249
04/19/15 05:35:00.0	0.6	-0.2039	0.0000	91.18	65.230	63.048	54.126	87.900	0.2198	4.249
04/19/15 05:40:00.0	0.6	-0.2039	0.0000	91.18	65.230	63.005	54.169	88.000	0.2198	4.249
04/19/15 05:45:00.0	0.6	-0.1988	0.0000	93.53	65.188	62.919	54.169	88.200	0.2198	4.249
04/19/15 05:50:00.0	0.6	-0.2039	0.0000	92.94	65.145	62.919	54.604	88.300	0.2198	4.249
04/19/15 05:55:00.0	0.6	-0.2039	0.0000	90.59	65.102	62.875	54.430	88.300	0.2198	4.249
04/19/15 06:00:00.0	0.6	-0.1988	0.0000	90.59	65.059	62.834	54.473	88.200	0.2198	4.249
04/19/15 06:05:00.0	0.6	-0.1988	0.0000	90.59	65.059	62.791	54.212	88.100	0.2195	4.249
04/19/15 06:10:00.0	0.6	-0.2039	0.0000	91.18	65.017	62.748	54.126	88.200	0.2195	4.249
04/19/15 06:15:00.0	0.6	-0.1988	0.0000	87.65	64.974	62.704	54.255	88.200	0.2198	4.249
04/19/15 06:20:00.0	1.9	-0.2039	0.0000	83.53	64.974	62.661	54.516	88.200	0.2198	4.249
04/19/15 06:25:00.0	3.1	-0.1988	0.0000	78.82	64.888	62.661	54.648	87.700	0.2198	4.249
04/19/15 06:30:00.0	5.6	-0.1988	0.0000	78.82	64.888	62.620	54.516	87.300	0.2198	4.249
04/19/15 06:35:00.0	8.1	-0.1988	0.0000	78.24	64.845	62.577	54.561	87.200	0.2198	4.285
04/19/15 06:40:00.0	9.4	-0.2039	0.0000	78.82	64.803	62.533	54.777	87.200	0.2198	4.249
04/19/15 06:45:00.0	11.9	-0.2039	0.0000	80.00	64.803	62.533	54.604	87.100	0.2198	4.249
04/19/15 06:50:00.0	14.4	-0.2039	0.0000	79.41	64.760	62.490	54.734	87.100	0.2198	4.261
04/19/15 06:55:00.0	15.6	-0.2039	0.0000	77.06	64.717	62.447	54.777	87.100	0.2195	4.267
04/19/15 07:00:00.0	16.9	-0.1988	0.0000	72.94	64.717	62.447	54.952	87.100	0.2195	4.279
04/19/15 07:05:00.0	19.4	-0.2039	0.0000	73.53	64.674	62.447	55.038	87.000	0.2198	4.291
04/19/15 07:10:00.0	20.6	-0.2039	0.0000	72.35	64.674	62.447	55.429	87.200	0.2198	4.303
04/19/15 07:15:00.0	21.9	-0.2039	0.0000	70.59	64.632	62.406	55.733	87.100	0.2198	4.321
04/19/15 07:20:00.0	23.1	-0.2039	0.0000	65.88	64.632	62.406	56.295	87.100	0.2198	4.339
04/19/15 07:25:00.0	25.6	-0.2039	0.0000	63.53	64.589	62.406	56.469	86.700	0.2198	4.363
04/19/15 07:30:00.0	26.9	-0.1988	0.0000	59.41	64.546	62.447	56.728	86.600	0.2198	4.381
04/19/15 07:35:00.0	28.1	-0.2039	0.0000	58.24	64.546	62.447	56.944	86.300	0.2198	4.369
04/19/15 07:40:00.0	30.6	-0.2039	0.0000	55.88	64.546	62.447	57.290	86.400	0.2198	4.363
04/19/15 07:45:00.0	31.9	-0.2039	0.0000	54.12	64.546	62.490	57.592	86.400	0.2198	4.363
04/19/15 07:50:00.0	34.4	-0.2039	0.0000	52.35	64.546	62.490	57.979	86.500	0.2198	4.363
04/19/15 07:55:00.0	35.6	-0.1988	0.0000	48.24	64.546	62.533	58.239	86.300	0.2198	4.351
04/19/15 08:00:00.0	38.1	-0.1988	0.0000	41.18	64.503	62.533	58.455	85.900	0.2198	4.351
04/19/15 08:05:00.0	40.6	-0.2039	0.0000	37.65	64.503	62.577	58.626	85.600	0.2198	4.351
04/19/15 08:10:00.0	43.1	-0.2039	0.0000	30.59	64.503	62.620	59.056	85.200	0.2198	4.345
04/19/15 08:15:00.0	45.6	-0.1988	0.0000	24.71	64.503	62.661	59.486	84.600	0.2198	4.339
04/19/15 08:20:00.0	48.1	-0.2039	0.0000	21.76	64.503	62.704	59.702	84.200	0.2198	4.339
04/19/15 08:25:00.0	50.6	-0.1988	0.0000	17.65	64.546	62.748	59.959	83.700	0.2198	4.339
04/19/15 08:30:00.0	53.1	-0.2039	0.0000	12.94	64.546	62.791	60.433	82.700	0.2203	4.339
04/19/15 08:35:00.0	54.4	-0.1988	0.0000	10.59	64.546	62.834	60.861	81.700	0.2198	4.345
04/19/15 08:40:00.0	56.9	-0.2039	0.0000	8.82	64.546	62.875	61.376	80.900	0.2198	4.339
04/19/15 08:45:00.0	59.4	-0.2039	0.0000	7.06	64.546	62.919	61.804	79.900	0.2198	4.339
04/19/15 08:50:00.0	60.6	-0.2039	0.0000	5.88	64.546	63.005	62.191	79.200	0.2198	4.339
04/19/15 08:55:00.0	63.1	-0.1988	0.0000	4.71	64.589	63.048	62.620	77.900	0.2198	4.333
04/19/15 09:00:00.0	65.6	-0.2039	0.0000	4.12	64.632	63.133	63.347	77.300	0.2198	4.345
04/19/15 09:05:00.0	68.1	-0.1988	0.0000	4.12	64.632	63.176	63.732	76.700	0.2203	4.339
04/19/15 09:10:00.0	70.6	-0.1988	0.0000	3.53	64.632	63.262	64.117	75.600	0.2198	4.339
04/19/15 09:15:00.0	73.1	-0.1988	0.0000	2.94	64.674	63.304	64.546	73.700	0.2198	4.339
04/19/15 09:20:00.0	281.9	-0.2039	0.0000	2.35	64.717	63.390	65.017	73.900	0.2198	4.333
04/19/15 09:25:00.0	511.9	-0.1988	0.0000	2.35	64.717	63.475	64.931	73.400	0.2198	4.345
04/19/15 09:30:00.0	524.4	-0.1988	0.0000	2.35	64.760	63.561	65.359	72.700	0.2198	4.345
04/19/15 09:35:00.0	541.9	-0.1988	0.0000	1.76	64.803	63.648	65.658	72.200	0.2198	4.339
04/19/15 09:40:00.0	549.4	-0.2039	0.0000	1.76	64.803	63.732	66.214	71.500	0.2198	4.339
04/19/15 09:45:00.0	553.1	-0.1988	0.0000	1.76	64.845	63.775	66.857	70.900	0.2198	4.339
04/19/15 09:50:00.0	585.6	-0.1988	0.0000	1.18	64.888	63.862	67.627	68.900	0.2198	4.333
04/19/15 09:55:00.0	599.4	-0.1988	0.0000	1.18	64.888	63.946	68.400	67.300	0.2195	4.351
04/19/15 10:00:00.0	609.4	-0.1988	0.0000	1.18	64.974	64.074	69.685	65.600	0.2198	4.345
04/19/15 10:05:00.0	619.4	-0.1988	0.0000	1.18	64.974	64.161	69.557	65.700	0.2198	4.339
04/19/15 10:10:00.0	634.4	-0.1988	0.0000	1.18	65.059	64.247	69.858	64.200	0.2195	4.339
04/19/15 10:15:00.0	649.4	-0.1988	0.0000	1.18	65.102	64.375	70.759	63.600	0.2198	4.339
04/19/15 10:20:00.0	661.9	-0.1988	0.0000	1.18	65.145	64.459	70.846	62.700	0.2195	4.333
04/19/15 10:25:00.0	670.6	-0.1988	0.0000	1.18	65.188	64.546	70.243	63.300	0.2195	4.351
04/19/15 10:30:00.0	684.4	-0.1988	0.0000	1.18	65.230	64.674	70.029	62.300	0.2198	4.345
04/19/15 10:35:00.0	696.9	-0.1988	0.0000	1.18	65.273	64.760	71.231	61.900	0.2195	4.369
04/19/15 10:40:00.0	711.9	-0.1988	0.0000	1.18	65.316	64.888	70.587	62.300	0.2195	4.339
04/19/15 10:45:00.0	720.6	-0.1988	0.0000	1.18	65.403	65.017	70.502	60.900	0.2198	4.333
04/19/15 10:50:00.0	731.9	-0.1988	0.0000	1.18	65.444	65.145	71.920	60.200	0.2195	4.333
04/19/15 10:55:00.0	743.1	-0.1988	0.0000	1.18	65.487	65.230	73.213	58.900	0.2195	4.345
04/19/15 11:00:00.0	756.9	-0.1988	0.0000	1.18	65.574	65.403	72.869	59.300	0.2195	4.339
04/19/15 11:05:00.0	763.1	-0.1988	0.0000	1.18	65.615	65.530	72.007	57.200	0.2195	4.339
04/19/15 11:10:00.0	776.9	-0.1988	0.0000	1.18	65.701	65.701	71.190	58.900	0.2195	4.339
04/19/15 11:15:00.0	786.9	-0.1988	0.0000	1.18	65.745	66.000	72.739	57.800	0.2190	4.333
04/19/15 11:20:00.0	794.4	-0.1988	0.0000	1.18	65.829	66.600	73.688	56.800	0.2195	4.333
04/19/15 11:25:00.0	804.4	-0.1988	0.0000	1.18	65.959	67.242	72.739	57.400	0.2195	4.363
04/19/15 11:30:00.0	816.9	-0.1988	0.0000	1.18	66.173	67.928	73.472	56.500	0.2190	4.351
04/19/15 11:35:00.0	821.9	-0.1988	0.0000	1.18	66.385	68.698	74.640	55.400	0.2195	4.351
04/19/15 11:40:00.0	831.9	-0.1988	0.0000	1.18	66.686	69.643	75.637	55.200	0.2190	4.345
04/19/15 11:45:00.0	845.6	-0.1988	0.0000	1.18	67.028	70.716	74.338	54.700	0.2190	4.339
04/19/15 11:50:00.0	854.4	-0.1988	0.0000	1.18	67.413	71.834	73.904	54.700	0.2185	4.339
04/19/15 11:55:00.0	865.6	-0.1988	0.0000	1.18	67.842	72.997	74.813	55.200	0.2190	4.333
04/19/15 12:00:00.0	868.1	-0.1988	0.0000	1.18	68.227	74.120	75.117	53.500	0.2185	4.351
04/19/15 12:05:00.0	876.9	-0.1988	0.0000	0.59	68.657	75.160	75.853	53.600	0.2185	4.321
04/19/15 12:10:00.0	885.6	-0.1988	0.0000	0.59	69.042	76.028	73.602	54.000	0.2185	4.369
04/19/15 12:15:00.0	893.1	-0.1988	0.0000	0.59	69.386	76.768	73.947	55.000	0.2185	4.363
04/19/15 12:20:00.0	893.1	-0.1988	0.0000	0.59	69.685	77.335	74.034	54.600	0.2185	4.363
04/19/15 12:25:00.0	904.4	-0.1988	0.0000	0.59	69.985	77.727	74.077	54.500	0.2182	4.351
04/19/15 12:30:00.0	909.4	-0.1988	0.0000	0.59	70.243	78.076	75.290	54.200	0.2185	4.345
04/19/15 12:35:00.0	905.6	-0.1988	0.0000	0.59	70.459	78.427	75.160	52.500	0.2185	4.345
04/19/15 12:40:00.0	913.1	-0.1988	0.0000	0.59	70.716	78.645	73.558	54.400	0.2182	4.339
04/19/15 12:45:00.0	918.1	-0.1988	0.0000	0.59	70.887	78.777	74.597	52.200	0.2185	4.339
