Date Time	Voltage (V)  #10200857	Current (mA)  #10200857	Temp (°F)  #10213636	RH (%)  #10213636	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374515	Wetness (%)  #10374901	Solar Radiation (W/m²)  #10375649	Batt (V) c:5
06/05/15 12:02:12.0	-0.1988	0.0000	70.630	52.700	72.653	69.771	0.0829	0.59	99.4	4.345
06/05/15 12:07:12.0	-0.1988	0.0000	70.630	52.400	72.437	69.557	0.0829	0.59	94.4	4.351
06/05/15 12:12:12.0	-0.1988	0.0000	72.826	49.600	72.394	69.557	0.0829	0.59	84.4	4.357
06/05/15 12:17:12.0	-0.1988	0.0000	72.394	48.800	72.178	69.514	0.0829	0.59	245.6	4.357
06/05/15 12:22:12.0	-0.1988	0.0000	71.964	49.400	71.964	69.427	0.0829	0.59	101.9	4.357
06/05/15 12:27:12.0	-0.1988	0.0000	72.912	47.800	71.834	69.427	0.0829	0.59	360.6	4.363
06/05/15 12:32:12.0	-0.1988	0.0000	72.696	47.500	72.610	69.600	0.0829	0.59	114.4	4.363
06/05/15 12:37:12.0	-0.1988	0.0000	72.050	50.200	72.739	69.771	0.0835	0.59	440.6	4.363
06/05/15 12:42:12.0	-0.1988	0.0000	72.178	49.300	80.449	70.158	0.0835	1.18	1,026.9	4.357
06/05/15 12:47:12.0	-0.1988	0.0000	74.163	49.300	84.049	70.115	0.0835	1.18	988.1	4.351
06/05/15 12:52:12.0	-0.1988	0.0000	73.861	48.000	79.963	70.201	0.0835	1.18	983.1	4.363
06/05/15 12:57:12.0	-0.1988	0.0000	73.990	46.300	78.033	70.329	0.0835	1.18	923.1	4.357
06/05/15 13:02:12.0	-0.1988	0.0000	73.472	47.900	77.117	70.459	0.0841	0.59	770.6	4.357
06/05/15 13:07:12.0	-0.1988	0.0000	72.869	48.200	76.464	70.587	0.0835	0.59	254.4	4.363
06/05/15 13:12:12.0	-0.1988	0.0000	75.204	47.800	76.768	70.974	0.0841	1.18	951.9	4.363
06/05/15 13:17:12.0	-0.1988	0.0000	73.126	48.600	78.733	71.834	0.0841	0.59	83.1	4.351
06/05/15 13:22:12.0	-0.1988	0.0000	75.117	47.300	78.645	71.791	0.0841	0.59	78.1	4.357
06/05/15 13:27:12.0	-0.1988	0.0000	73.083	48.200	76.507	71.361	0.0841	0.00	80.6	4.357
06/05/15 13:32:12.0	-0.1988	0.0000	74.683	47.800	75.508	71.103	0.0841	0.00	76.9	4.363
06/05/15 13:37:12.0	-0.1988	0.0000	75.463	47.000	74.899	71.017	0.0841	0.00	79.4	4.357
06/05/15 13:42:12.0	-0.1988	0.0000	73.645	49.600	74.511	70.930	0.0841	0.00	80.6	4.363
06/05/15 13:47:12.0	-0.1988	0.0000	74.597	49.600	74.554	70.930	0.0841	0.00	95.6	4.357
06/05/15 13:52:12.0	-0.1988	0.0000	74.077	49.500	74.295	70.887	0.0835	0.00	73.1	4.357
06/05/15 13:57:12.0	-0.1988	0.0000	72.523	50.600	73.602	70.673	0.0841	0.00	60.6	4.351
06/05/15 14:02:12.0	-0.1988	0.0000	72.437	51.100	73.126	70.459	0.0841	0.00	60.6	4.351
