Date Time	Solar Radiation (W/m²)  #10200136	Voltage (V)  #10200856	Current (mA)  #10200856	Wetness (%)  #10205909	Temp (°F)  #10213641	RH (%)  #10213641	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10222872	Batt (V) c:5
03/25/15 18:45:02.0	5.6	-0.2039	0.0000	0.59	73.126	44.200	69.858	69.814	0.1519	4.321
03/25/15 18:50:02.0	4.4	-0.2039	0.0000	0.59	72.783	45.200	69.728	69.685	0.1523	4.321
03/25/15 18:55:02.0	3.1	-0.2039	0.0000	0.59	72.480	46.100	69.643	69.514	0.1519	4.321
03/25/15 19:00:02.0	1.9	-0.2039	0.0000	0.59	72.007	47.000	69.557	69.427	0.1519	4.321
03/25/15 19:05:02.0	0.6	-0.2039	0.0000	0.59	71.577	47.600	69.471	69.300	0.1519	4.321
03/25/15 19:10:02.0	0.6	-0.2039	0.0000	0.59	71.620	47.800	69.386	69.170	0.1519	4.321
03/25/15 19:15:02.0	0.6	-0.2039	0.0000	0.59	71.274	48.600	69.300	69.042	0.1519	4.321
03/25/15 19:20:02.0	0.6	-0.2039	0.0000	0.59	71.017	48.400	69.213	68.913	0.1519	4.321
03/25/15 19:25:02.0	0.6	-0.2039	0.0000	0.59	71.060	48.100	69.129	68.828	0.1519	4.321
03/25/15 19:30:02.0	0.6	-0.2039	0.0000	0.59	70.803	48.800	69.042	68.657	0.1519	4.339
03/25/15 19:35:02.0	0.6	-0.2039	0.0000	0.59	70.243	49.400	68.999	68.571	0.1519	4.321
03/25/15 19:40:02.0	0.6	-0.2039	0.0000	0.59	69.771	50.000	68.913	68.484	0.1514	4.321
03/25/15 19:45:02.0	0.6	-0.2039	0.0000	0.59	69.901	50.700	68.828	68.400	0.1514	4.321
03/25/15 19:50:02.0	0.6	-0.2039	0.0000	0.59	70.115	51.000	68.742	68.270	0.1519	4.321
03/25/15 19:55:02.0	0.6	-0.2039	0.0000	0.59	69.771	51.900	68.698	68.142	0.1514	4.321
03/25/15 20:00:02.0	0.6	-0.2039	0.0000	0.59	69.771	52.400	68.614	68.056	0.1519	4.321
03/25/15 20:05:02.0	0.6	-0.2039	0.0000	0.59	69.643	52.800	68.527	67.971	0.1519	4.321
03/25/15 20:10:02.0	0.6	-0.2039	0.0000	0.59	69.085	53.600	68.484	67.842	0.1514	4.315
03/25/15 20:15:02.0	0.6	-0.2039	0.0000	0.59	69.170	54.100	68.400	67.798	0.1519	4.321
03/25/15 20:20:02.0	0.6	-0.2039	0.0000	0.59	69.042	54.700	68.356	67.714	0.1514	4.315
03/25/15 20:25:02.0	0.6	-0.2039	0.0000	0.59	68.742	55.300	68.270	67.627	0.1514	4.315
03/25/15 20:30:02.0	0.6	-0.2039	0.0000	0.59	68.484	55.700	68.227	67.543	0.1514	4.321
03/25/15 20:35:02.0	0.6	-0.2039	0.0000	0.59	68.400	55.300	68.142	67.500	0.1514	4.315
03/25/15 20:40:02.0	0.6	-0.2039	0.0000	0.59	68.400	55.000	68.099	67.413	0.1514	4.315
03/25/15 20:45:02.0	0.6	-0.2039	0.0000	0.59	68.400	55.100	68.056	67.329	0.1514	4.315
03/25/15 20:50:02.0	0.6	-0.2039	0.0000	0.59	68.185	55.100	68.013	67.285	0.1514	4.315
03/25/15 20:55:02.0	0.6	-0.2039	0.0000	0.59	67.885	55.500	67.928	67.199	0.1514	4.315
03/25/15 21:00:02.0	0.6	-0.2039	0.0000	0.59	67.627	55.800	67.885	67.158	0.1514	4.315
03/25/15 21:05:02.0	0.6	-0.2039	0.0000	0.59	67.329	56.400	67.842	67.114	0.1514	4.315
03/25/15 21:10:02.0	0.6	-0.2039	0.0000	0.59	66.985	56.900	67.798	67.028	0.1514	4.315
03/25/15 21:15:02.0	0.6	-0.2039	0.0000	0.59	66.985	57.000	67.714	66.943	0.1508	4.315
03/25/15 21:20:02.0	0.6	-0.2039	0.0000	0.59	67.158	57.000	67.671	66.900	0.1508	4.315
03/25/15 21:25:02.0	0.6	-0.2039	0.0000	0.59	67.413	56.500	67.627	66.814	0.1508	4.315
03/25/15 21:30:02.0	0.6	-0.2039	0.0000	0.59	66.900	57.200	67.586	66.772	0.1514	4.315
03/25/15 21:35:02.0	0.6	-0.2039	0.0000	0.59	66.429	57.900	67.543	66.686	0.1508	4.315
03/25/15 21:40:02.0	0.6	-0.2039	0.0000	0.59	66.000	58.600	67.500	66.643	0.1508	4.315
03/25/15 21:45:02.0	0.6	-0.2039	0.0000	0.59	65.745	59.800	67.413	66.558	0.1514	4.315
03/25/15 21:50:02.0	0.6	-0.2039	0.0000	0.59	65.487	60.000	67.372	66.515	0.1508	4.315
03/25/15 21:55:02.0	0.6	-0.2039	0.0000	0.59	65.403	60.100	67.329	66.429	0.1508	4.315
03/25/15 22:00:02.0	0.6	-0.2039	0.0000	0.59	65.273	60.400	67.285	66.385	0.1508	4.309
03/25/15 22:05:02.0	0.6	-0.2039	0.0000	0.59	65.403	60.400	67.242	66.301	0.1508	4.309
03/25/15 22:10:02.0	0.6	-0.2039	0.0000	0.59	65.530	60.100	67.199	66.214	0.1508	4.309
03/25/15 22:15:02.0	0.6	-0.2039	0.0000	0.59	65.188	60.800	67.158	66.173	0.1508	4.309
03/25/15 22:20:02.0	0.6	-0.2039	0.0000	0.59	65.530	60.700	67.114	66.087	0.1508	4.309
03/25/15 22:25:02.0	0.6	-0.2039	0.0000	0.59	65.273	61.300	67.071	66.087	0.1508	4.309
03/25/15 22:30:02.0	0.6	-0.2039	0.0000	0.59	64.974	61.600	67.028	66.000	0.1508	4.309
03/25/15 22:35:02.0	0.6	-0.2039	0.0000	0.59	64.803	62.000	66.985	65.916	0.1508	4.309
03/25/15 22:40:02.0	0.6	-0.2039	0.0000	0.59	64.632	62.000	66.943	65.872	0.1508	4.309
03/25/15 22:45:02.0	0.6	-0.2039	0.0000	0.59	64.459	62.400	66.900	65.829	0.1508	4.309
03/25/15 22:50:02.0	0.6	-0.2039	0.0000	0.59	64.546	62.900	66.857	65.788	0.1508	4.309
03/25/15 22:55:02.0	0.6	-0.2039	0.0000	0.59	64.632	62.800	66.814	65.745	0.1508	4.309
03/25/15 23:00:02.0	0.6	-0.2039	0.0000	1.18	64.632	62.600	66.772	65.658	0.1508	4.309
03/25/15 23:05:02.0	0.6	-0.2039	0.0000	1.18	64.288	63.100	66.729	65.615	0.1508	4.309
03/25/15 23:10:02.0	0.6	-0.2039	0.0000	1.18	64.033	63.800	66.686	65.574	0.1508	4.309
03/25/15 23:15:02.0	0.6	-0.2039	0.0000	1.18	63.732	64.300	66.643	65.530	0.1508	4.309
03/25/15 23:20:02.0	0.6	-0.2039	0.0000	1.18	64.033	63.700	66.600	65.487	0.1508	4.309
03/25/15 23:25:02.0	0.6	-0.2039	0.0000	1.18	64.074	63.600	66.558	65.403	0.1508	4.309
03/25/15 23:30:02.0	0.6	-0.2039	0.0000	1.76	63.819	64.300	66.515	65.359	0.1503	4.309
03/25/15 23:35:02.0	0.6	-0.2039	0.0000	1.18	63.561	65.100	66.472	65.316	0.1508	4.309
03/25/15 23:40:02.0	0.6	-0.2039	0.0000	1.18	63.732	64.600	66.429	65.230	0.1508	4.309
03/25/15 23:45:02.0	0.6	-0.2039	0.0000	1.76	63.433	64.800	66.385	65.188	0.1503	4.309
03/25/15 23:50:02.0	0.6	-0.2039	0.0000	1.18	63.304	65.100	66.344	65.145	0.1503	4.303
03/25/15 23:55:02.0	0.6	-0.2039	0.0000	1.76	63.561	64.900	66.301	65.059	0.1508	4.309
03/26/15 00:00:02.0	0.6	-0.2039	0.0000	1.76	63.219	65.400	66.258	65.017	0.1503	4.303
03/26/15 00:05:02.0	0.6	-0.2039	0.0000	1.76	62.962	65.900	66.214	64.974	0.1503	4.303
03/26/15 00:10:02.0	0.6	-0.2039	0.0000	1.76	63.005	66.200	66.214	64.931	0.1503	4.309
03/26/15 00:15:02.0	0.6	-0.2039	0.0000	1.18	63.048	66.000	66.173	64.888	0.1503	4.303
03/26/15 00:20:02.0	0.6	-0.2039	0.0000	1.18	63.390	65.600	66.130	64.845	0.1503	4.303
03/26/15 00:25:02.0	0.6	-0.2039	0.0000	1.76	63.390	65.100	66.087	64.803	0.1503	4.303
03/26/15 00:30:02.0	0.6	-0.2039	0.0000	1.76	63.133	65.500	66.043	64.760	0.1503	4.303
03/26/15 00:35:02.0	0.6	-0.2039	0.0000	1.76	62.834	65.900	66.000	64.717	0.1503	4.303
03/26/15 00:40:02.0	0.6	-0.2039	0.0000	1.18	62.490	65.700	65.959	64.674	0.1508	4.303
03/26/15 00:45:02.0	0.6	-0.2039	0.0000	0.59	62.791	63.500	65.959	64.632	0.1503	4.321
03/26/15 00:50:02.0	0.6	-0.2039	0.0000	0.59	62.919	63.000	65.916	64.546	0.1503	4.303
03/26/15 00:55:02.0	0.6	-0.2039	0.0000	0.59	62.791	63.100	65.872	64.546	0.1503	4.303
03/26/15 01:00:02.0	0.6	-0.2039	0.0000	0.59	62.661	62.900	65.829	64.503	0.1503	4.303
03/26/15 01:05:02.0	0.6	-0.2039	0.0000	0.59	62.834	62.500	65.788	64.459	0.1503	4.303
03/26/15 01:10:02.0	0.6	-0.2039	0.0000	0.59	63.262	60.900	65.745	64.418	0.1503	4.303
03/26/15 01:15:02.0	0.6	-0.2039	0.0000	0.59	63.048	61.200	65.745	64.375	0.1503	4.303
03/26/15 01:20:02.0	0.6	-0.2039	0.0000	0.59	62.748	61.600	65.701	64.332	0.1503	4.303
03/26/15 01:25:02.0	0.6	-0.2039	0.0000	0.59	62.447	62.400	65.658	64.288	0.1503	4.303
03/26/15 01:30:02.0	0.6	-0.2039	0.0000	0.59	62.191	62.900	65.615	64.247	0.1503	4.303
03/26/15 01:35:02.0	0.6	-0.2039	0.0000	0.59	62.062	63.200	65.574	64.204	0.1503	4.303
03/26/15 01:40:02.0	0.6	-0.2039	0.0000	1.18	61.934	63.800	65.574	64.117	0.1503	4.303
03/26/15 01:45:02.0	0.6	-0.2039	0.0000	1.18	61.720	64.500	65.530	64.074	0.1503	4.303
03/26/15 01:50:02.0	0.6	-0.2039	0.0000	0.59	62.062	64.500	65.487	64.033	0.1503	4.303
03/26/15 01:55:02.0	0.6	-0.2039	0.0000	1.18	62.319	63.900	65.444	63.990	0.1503	4.303
03/26/15 02:00:02.0	0.6	-0.2039	0.0000	1.18	61.848	64.800	65.403	63.946	0.1503	4.303
03/26/15 02:05:02.0	0.6	-0.2039	0.0000	1.18	61.462	65.300	65.403	63.946	0.1503	4.303
03/26/15 02:10:02.0	0.6	-0.2039	0.0000	1.18	61.290	65.200	65.359	63.862	0.1503	4.303
03/26/15 02:15:02.0	0.6	-0.2039	0.0000	1.18	61.075	65.400	65.316	63.819	0.1503	4.303
03/26/15 02:20:02.0	0.6	-0.2039	0.0000	1.18	60.861	65.900	65.273	63.775	0.1503	4.303
03/26/15 02:25:02.0	0.6	-0.2039	0.0000	1.18	60.904	65.100	65.273	63.732	0.1503	4.303
03/26/15 02:30:02.0	0.6	-0.2039	0.0000	0.59	60.775	65.200	65.230	63.689	0.1503	4.303
03/26/15 02:35:02.0	0.6	-0.2039	0.0000	1.18	60.561	65.700	65.188	63.604	0.1503	4.303
03/26/15 02:40:02.0	0.6	-0.2039	0.0000	1.18	60.346	65.500	65.145	63.604	0.1503	4.303
03/26/15 02:45:02.0	0.6	-0.2039	0.0000	1.18	60.046	65.600	65.102	63.518	0.1499	4.303
03/26/15 02:50:02.0	0.6	-0.2039	0.0000	0.59	60.003	65.100	65.102	63.475	0.1499	4.303
03/26/15 02:55:02.0	0.6	-0.2039	0.0000	0.59	60.217	64.000	65.059	63.433	0.1499	4.303
03/26/15 03:00:02.0	0.6	-0.2039	0.0000	0.59	60.647	62.800	65.017	63.347	0.1499	4.303
03/26/15 03:05:02.0	0.6	-0.2039	0.0000	0.59	60.474	63.000	64.974	63.304	0.1499	4.303
03/26/15 03:10:02.0	0.6	-0.2039	0.0000	0.59	60.390	63.400	64.931	63.262	0.1499	4.303
03/26/15 03:15:02.0	0.6	-0.2039	0.0000	0.59	60.046	63.500	64.888	63.176	0.1499	4.303
03/26/15 03:20:02.0	0.6	-0.2039	0.0000	0.59	59.702	64.300	64.888	63.176	0.1499	4.303
03/26/15 03:25:02.0	0.6	-0.2039	0.0000	0.59	59.358	64.800	64.845	63.133	0.1499	4.303
03/26/15 03:30:02.0	0.6	-0.2039	0.0000	0.59	59.142	64.200	64.803	63.090	0.1499	4.303
03/26/15 03:35:02.0	0.6	-0.2039	0.0000	0.59	59.099	64.600	64.760	63.005	0.1499	4.303
03/26/15 03:40:02.0	0.6	-0.2039	0.0000	0.00	59.142	63.200	64.717	62.962	0.1499	4.303
03/26/15 03:45:02.0	0.6	-0.2039	0.0000	0.59	59.185	63.200	64.674	62.919	0.1499	4.303
03/26/15 03:50:02.0	0.6	-0.2039	0.0000	0.00	59.142	61.400	64.674	62.875	0.1499	4.297
03/26/15 03:55:02.0	0.6	-0.2039	0.0000	0.00	59.529	60.400	64.632	62.834	0.1503	4.303
03/26/15 04:00:02.0	0.6	-0.2039	0.0000	0.00	59.873	59.500	64.589	62.791	0.1499	4.303
03/26/15 04:05:02.0	0.6	-0.2039	0.0000	0.00	59.788	59.000	64.546	62.748	0.1499	4.297
03/26/15 04:10:02.0	0.6	-0.2039	0.0000	0.00	59.745	58.600	64.503	62.704	0.1499	4.297
03/26/15 04:15:02.0	0.6	-0.2039	0.0000	0.00	59.616	58.800	64.459	62.661	0.1503	4.297
03/26/15 04:20:02.0	0.6	-0.2039	0.0000	0.00	59.486	59.100	64.418	62.620	0.1499	4.297
03/26/15 04:25:02.0	0.6	-0.2039	0.0000	0.00	59.229	59.400	64.418	62.577	0.1499	4.297
03/26/15 04:30:02.0	0.6	-0.2039	0.0000	0.00	59.142	57.900	64.375	62.490	0.1499	4.297
03/26/15 04:35:02.0	0.6	-0.2039	0.0000	0.00	59.229	56.900	64.332	62.490	0.1499	4.309
03/26/15 04:40:02.0	0.6	-0.2039	0.0000	0.00	60.346	51.800	64.288	62.447	0.1499	4.315
03/26/15 04:45:02.0	0.6	-0.2039	0.0000	0.00	60.991	49.300	64.247	62.406	0.1499	4.297
03/26/15 04:50:02.0	0.6	-0.2039	0.0000	0.00	61.419	48.800	64.247	62.406	0.1499	4.297
03/26/15 04:55:02.0	0.6	-0.2039	0.0000	0.00	61.032	49.400	64.204	62.319	0.1499	4.297
03/26/15 05:00:02.0	0.6	-0.2039	0.0000	0.00	60.474	50.500	64.161	62.319	0.1499	4.297
03/26/15 05:05:02.0	0.6	-0.2039	0.0000	0.00	60.089	51.800	64.161	62.276	0.1499	4.297
03/26/15 05:10:02.0	0.6	-0.2039	0.0000	0.00	59.659	52.200	64.117	62.233	0.1499	4.297
03/26/15 05:15:02.0	0.6	-0.2039	0.0000	0.00	59.401	52.500	64.074	62.191	0.1499	4.297
03/26/15 05:20:02.0	0.6	-0.2039	0.0000	0.00	59.315	52.800	64.033	62.148	0.1499	4.297
03/26/15 05:25:02.0	0.6	-0.2039	0.0000	0.00	59.142	52.800	64.033	62.148	0.1495	4.297
03/26/15 05:30:02.0	0.6	-0.2039	0.0000	0.00	59.315	51.100	63.990	62.062	0.1499	4.297
03/26/15 05:35:02.0	0.6	-0.2039	0.0000	0.00	60.474	49.300	63.946	61.977	0.1499	4.297
03/26/15 05:40:02.0	0.6	-0.2039	0.0000	0.00	60.690	49.200	63.903	61.934	0.1499	4.297
03/26/15 05:45:02.0	0.6	-0.2039	0.0000	0.00	60.433	49.500	63.903	61.891	0.1495	4.297
03/26/15 05:50:02.0	0.6	-0.2039	0.0000	0.00	60.003	49.600	63.862	61.891	0.1495	4.297
03/26/15 05:55:02.0	0.6	-0.2039	0.0000	0.00	60.217	47.300	63.819	61.848	0.1499	4.297
03/26/15 06:00:02.0	0.6	-0.2039	0.0000	0.00	60.604	46.300	63.775	61.804	0.1495	4.297
03/26/15 06:05:02.0	0.6	-0.2039	0.0000	0.00	61.032	43.900	63.775	61.804	0.1495	4.297
03/26/15 06:10:02.0	0.6	-0.2039	0.0000	0.00	60.904	43.300	63.732	61.761	0.1495	4.297
03/26/15 06:15:02.0	0.6	-0.2039	0.0000	0.00	61.075	42.500	63.689	61.720	0.1499	4.297
03/26/15 06:20:02.0	0.6	-0.2039	0.0000	0.00	61.333	41.600	63.689	61.720	0.1495	4.297
03/26/15 06:25:02.0	0.6	-0.2039	0.0000	0.00	61.248	41.900	63.648	61.720	0.1495	4.297
03/26/15 06:30:02.0	0.6	-0.2039	0.0000	0.00	60.948	41.900	63.604	61.677	0.1495	4.297
03/26/15 06:35:02.0	0.6	-0.2039	0.0000	0.00	60.775	42.300	63.604	61.633	0.1499	4.297
03/26/15 06:40:02.0	0.6	-0.2039	0.0000	0.00	61.462	41.000	63.561	61.633	0.1495	4.297
03/26/15 06:45:02.0	0.6	-0.2039	0.0000	0.00	61.633	40.300	63.561	61.633	0.1495	4.297
03/26/15 06:50:02.0	0.6	-0.2039	0.0000	0.00	61.290	40.900	63.518	61.633	0.1495	4.297
03/26/15 06:55:02.0	0.6	-0.2039	0.0000	0.00	60.818	42.300	63.518	61.590	0.1499	4.297
03/26/15 07:00:02.0	1.9	-0.2039	0.0000	0.00	60.474	43.800	63.475	61.590	0.1495	4.327
03/26/15 07:05:02.0	3.1	-0.2039	0.0000	0.00	59.916	45.100	63.475	61.547	0.1495	4.321
03/26/15 07:10:02.0	3.1	-0.2039	0.0000	0.00	59.572	45.900	63.433	61.547	0.1495	4.297
03/26/15 07:15:02.0	5.6	-0.2039	0.0000	0.00	59.358	46.600	63.433	61.506	0.1499	4.297
03/26/15 07:20:02.0	5.6	-0.2039	0.0000	0.00	59.185	47.700	63.390	61.506	0.1495	4.297
03/26/15 07:25:02.0	5.6	-0.2039	0.0000	0.00	59.056	48.100	63.390	61.462	0.1495	4.297
03/26/15 07:30:02.0	9.4	-0.2039	0.0000	0.00	59.099	49.200	63.347	61.462	0.1495	4.297
03/26/15 07:35:02.0	11.9	-0.2039	0.0000	0.00	59.142	49.700	63.347	61.462	0.1495	4.297
03/26/15 07:40:02.0	14.4	-0.2039	0.0000	0.00	59.702	50.200	63.304	61.419	0.1495	4.297
03/26/15 07:45:02.0	15.6	-0.2039	0.0000	0.00	60.174	49.900	63.304	61.462	0.1495	4.297
03/26/15 07:50:02.0	16.9	-0.2039	0.0000	0.00	60.904	48.800	63.262	61.462	0.1495	4.297
03/26/15 07:55:02.0	18.1	-0.2039	0.0000	0.00	62.105	47.500	63.262	61.462	0.1495	4.291
03/26/15 08:00:02.0	19.4	-0.2039	0.0000	0.00	63.133	44.800	63.262	61.506	0.1495	4.291
03/26/15 08:05:02.0	20.6	-0.2039	0.0000	0.00	65.059	39.300	63.219	61.590	0.1495	4.291
03/26/15 08:10:02.0	21.9	-0.2039	0.0000	0.00	66.943	35.600	63.219	61.633	0.1495	4.297
03/26/15 08:15:02.0	23.1	-0.2039	0.0000	0.00	68.999	32.900	63.219	61.720	0.1495	4.297
03/26/15 08:20:02.0	23.1	-0.2039	0.0000	0.00	69.858	31.700	63.219	61.804	0.1495	4.291
03/26/15 08:25:02.0	25.6	-0.2039	0.0000	0.00	70.459	31.000	63.219	61.891	0.1495	4.291
03/26/15 08:30:02.0	26.9	-0.2039	0.0000	0.00	71.017	30.800	63.219	61.977	0.1495	4.291
03/26/15 08:35:02.0	26.9	-0.2039	0.0000	0.00	71.620	30.400	63.219	62.062	0.1495	4.291
03/26/15 08:40:02.0	28.1	-0.2039	0.0000	0.00	71.964	30.500	63.262	62.148	0.1495	4.291
03/26/15 08:45:02.0	29.4	-0.2039	0.0000	0.00	72.480	30.800	63.262	62.319	0.1495	4.291
03/26/15 08:50:02.0	29.4	-0.2039	0.0000	0.59	73.126	29.700	63.262	62.447	0.1495	4.291
03/26/15 08:55:02.0	29.4	-0.2039	0.0000	0.59	73.558	29.200	63.304	62.577	0.1495	4.291
03/26/15 09:00:02.0	29.4	-0.2039	0.0000	0.59	74.034	29.000	63.347	62.661	0.1495	4.291
03/26/15 09:05:02.0	30.6	-0.2039	0.0000	0.59	74.338	28.100	63.347	62.791	0.1495	4.291
03/26/15 09:10:02.0	30.6	-0.2039	0.0000	0.59	74.727	27.600	63.390	62.875	0.1490	4.303
03/26/15 09:15:02.0	30.6	-0.2039	0.0000	0.59	75.074	27.500	63.433	62.962	0.1495	4.291
03/26/15 09:20:02.0	29.4	-0.2039	0.0000	0.59	75.204	27.900	63.475	63.048	0.1490	4.291
03/26/15 09:25:02.0	29.4	-0.2039	0.0000	0.59	75.420	27.400	63.518	63.133	0.1495	4.291
03/26/15 09:30:02.0	26.9	-0.2039	0.0000	0.59	75.637	27.900	63.561	63.176	0.1490	4.291
03/26/15 09:35:02.0	26.9	-0.2039	0.0000	0.59	76.028	27.800	63.561	63.262	0.1490	4.291
03/26/15 09:40:02.0	25.6	-0.2039	0.0000	0.59	76.550	27.000	63.604	63.390	0.1490	4.291
03/26/15 09:45:02.0	24.4	-0.2039	0.0000	0.59	77.072	26.700	63.648	63.518	0.1490	4.291
03/26/15 09:50:02.0	24.4	-0.2039	0.0000	0.59	77.639	26.700	63.689	63.648	0.1495	4.291
03/26/15 09:55:02.0	23.1	-0.2039	0.0000	0.59	78.076	25.300	63.732	63.775	0.1490	4.291
03/26/15 10:00:02.0	23.1	-0.2039	0.0000	0.59	79.743	25.400	63.775	63.946	0.1490	4.291
03/26/15 10:05:02.0	23.1	-0.2039	0.0000	0.59	80.978	23.700	63.862	64.117	0.1490	4.291
03/26/15 10:10:02.0	23.1	-0.2039	0.0000	0.59	80.935	24.200	63.903	65.059	0.1490	4.291
03/26/15 10:15:02.0	21.9	-0.2039	0.0000	0.59	80.625	23.300	63.990	66.729	0.1490	4.291
03/26/15 10:20:02.0	21.9	-0.2039	0.0000	0.59	80.449	23.500	64.117	68.142	0.1490	4.291
03/26/15 10:25:02.0	21.9	-0.2039	0.0000	0.59	81.642	22.500	64.332	68.443	0.1490	4.291
03/26/15 10:30:02.0	21.9	-0.2039	0.0000	0.59	81.819	22.600	64.589	68.313	0.1490	4.297
03/26/15 10:35:02.0	23.1	-0.2039	0.0000	0.59	82.042	21.900	64.845	68.099	0.1490	4.297
03/26/15 10:40:02.0	23.1	-0.2039	0.0000	0.59	82.175	21.900	65.059	67.842	0.1490	4.303
03/26/15 10:45:02.0	23.1	-0.2039	0.0000	0.59	82.130	22.100	65.230	67.671	0.1490	4.303
03/26/15 10:50:02.0	24.4	-0.2039	0.0000	0.59	82.130	20.500	65.359	67.500	0.1490	4.297
03/26/15 10:55:02.0	25.6	-0.2039	0.0000	0.59	82.042	20.400	65.444	67.372	0.1490	4.297
03/26/15 11:00:02.0	26.9	-0.2039	0.0000	0.59	82.841	20.500	65.530	67.242	0.1490	4.297
03/26/15 11:05:02.0	43.1	-0.2039	0.0000	0.59	84.004	19.800	65.615	67.158	0.1490	4.297
03/26/15 11:10:02.0	29.4	-0.2039	0.0000	1.18	84.497	19.200	65.658	67.114	0.1490	4.297
03/26/15 11:15:02.0	29.4	-0.2039	0.0000	1.18	84.900	19.700	65.701	67.028	0.1490	4.297
03/26/15 11:20:02.0	31.9	-0.2039	0.0000	1.18	84.452	19.700	65.745	67.028	0.1490	4.297
03/26/15 11:25:02.0	34.4	-0.2039	0.0000	0.59	84.587	19.200	65.745	67.028	0.1490	4.297
03/26/15 11:30:02.0	35.6	-0.2039	0.0000	0.59	84.812	19.500	65.788	67.028	0.1490	4.297
03/26/15 11:35:02.0	38.1	-0.2039	0.0000	1.18	85.307	19.000	65.829	67.071	0.1490	4.297
03/26/15 11:40:02.0	39.4	-0.2039	0.0000	1.18	85.894	19.000	65.872	67.028	0.1490	4.297
03/26/15 11:45:02.0	40.6	-0.2039	0.0000	1.18	86.029	17.900	65.916	66.985	0.1484	4.297
03/26/15 11:50:02.0	43.1	-0.2039	0.0000	1.18	86.164	18.600	65.916	67.028	0.1490	4.297
03/26/15 11:55:02.0	45.6	-0.2039	0.0000	1.18	87.118	17.700	65.959	67.028	0.1484	4.303
03/26/15 12:00:02.0	49.4	-0.2039	0.0000	1.18	86.936	17.300	66.000	67.071	0.1490	4.303
03/26/15 12:05:02.0	55.6	-0.2039	0.0000	1.18	87.573	17.700	66.000	67.158	0.1484	4.303
03/26/15 12:10:02.0	360.6	-0.2039	0.0000	1.18	88.443	17.300	66.043	67.285	0.1490	4.303
03/26/15 12:15:02.0	810.6	-0.2039	0.0000	1.76	88.534	17.200	66.087	67.456	0.1484	4.309
03/26/15 12:20:02.0	814.4	-0.2039	0.0000	2.94	90.333	16.900	66.130	67.885	0.1484	4.321
03/26/15 12:25:02.0	823.1	-0.2039	0.0000	3.53	92.104	15.800	66.214	68.657	0.1484	4.436
03/26/15 12:30:02.0	833.1	-0.2039	0.0000	4.12	93.092	15.000	66.301	69.386	0.1484	4.393
03/26/15 12:35:02.0	838.1	-0.2039	0.0000	4.12	93.234	15.000	66.429	70.072	0.1484	4.430
03/26/15 12:40:02.0	845.6	-0.2039	0.0000	4.12	92.714	14.300	66.600	70.716	0.1484	4.393
