"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10214685, SEN S/N: 10200840, LBL: Collaboratory)","Current, mA (LGR S/N: 10214685, SEN S/N: 10200840, LBL: Collaboratory)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10213635, LBL: Collaboratory)","RH, % (LGR S/N: 10214685, SEN S/N: 10213635, LBL: Collaboratory)","DewPt, °C (LGR S/N: 10214685, SEN S/N: 10213635)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365534, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365547, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214685, SEN S/N: 10374524)","Wetness, % (LGR S/N: 10214685, SEN S/N: 10374913)","Solar Radiation, W/m² (LGR S/N: 10214685, SEN S/N: 10378948)","Batt, V (LGR S/N: 10214685)"
62,2014-06-06 15:01:44,-0.1988,0.0000,25.939,48.000,14.1,40.085,45.092,0.0328,0.59,653.1,4.339
63,2014-06-06 15:06:44,-0.1988,0.0000,26.134,48.200,14.3,40.142,45.092,0.0319,0.59,639.4,4.369
64,2014-06-06 15:11:44,-0.1988,0.0000,25.598,48.800,14.0,40.171,45.061,0.0328,0.59,626.9,4.357
65,2014-06-06 15:16:44,-0.1988,0.0000,25.380,49.900,14.2,40.228,44.999,0.0328,0.59,610.6,4.351
66,2014-06-06 15:21:44,-0.1988,0.0000,25.380,49.600,14.1,40.228,44.936,0.0328,0.59,600.6,4.345
67,2014-06-06 15:26:44,-0.1988,0.0000,26.280,49.000,14.7,40.257,44.874,0.0328,1.18,586.9,4.339
68,2014-06-06 15:31:44,-0.1988,0.0000,25.939,49.200,14.5,40.257,44.781,0.0328,0.59,574.4,4.363
69,2014-06-06 15:36:44,-0.1988,0.0000,25.331,49.700,14.1,40.257,44.688,0.0328,1.18,554.4,4.351
70,2014-06-06 15:41:44,-0.1988,0.0000,24.895,50.800,14.0,40.257,44.596,0.0328,0.59,539.4,4.345
71,2014-06-06 15:46:44,-0.1988,0.0000,24.726,50.900,13.9,40.228,44.472,0.0319,0.59,525.6,4.339
72,2014-06-06 15:51:44,-0.1988,0.0000,24.653,51.100,13.9,40.228,44.349,0.0328,0.59,508.1,4.363
73,2014-06-06 15:56:44,-0.1988,0.0000,25.137,50.100,14.0,40.200,44.196,0.0319,0.59,494.4,4.351
74,2014-06-06 16:01:44,-0.1988,0.0000,24.315,51.600,13.7,40.142,44.043,0.0319,0.59,478.1,4.345
75,2014-06-06 16:06:44,-0.1988,0.0000,24.508,51.700,13.9,40.114,43.860,0.0310,0.59,464.4,4.339
76,2014-06-06 16:11:44,-0.1988,0.0000,24.798,51.000,14.0,40.028,43.677,0.0319,0.59,448.1,4.430
77,2014-06-06 16:16:44,-0.1988,0.0000,24.677,51.500,14.0,39.971,43.495,0.0310,0.59,430.6,4.363
78,2014-06-06 16:21:44,-0.1988,0.0000,24.629,51.500,14.0,39.886,43.284,0.0310,0.59,413.1,4.357
79,2014-06-06 16:26:44,-0.1988,0.0000,23.857,52.800,13.7,39.829,43.103,0.0310,0.59,396.9,4.351
80,2014-06-06 16:31:44,-0.1988,0.0000,24.484,51.700,13.9,39.715,42.893,0.0310,0.59,383.1,4.345
81,2014-06-06 16:36:44,-0.1988,0.0000,24.074,52.100,13.7,39.630,42.654,0.0306,0.59,365.6,4.363
82,2014-06-06 16:41:44,-0.1988,0.0000,23.232,54.200,13.5,39.516,42.356,0.0306,0.59,349.4,4.363
83,2014-06-06 16:46:44,-0.1988,0.0063,23.761,54.500,14.1,39.403,42.060,0.0297,0.59,333.1,4.351
84,2014-06-06 16:51:44,-0.1988,0.0000,23.088,55.300,13.7,39.262,41.707,0.0297,0.59,315.6,4.351
85,2014-06-06 16:56:44,-0.1988,0.0000,23.304,54.600,13.7,39.121,41.327,0.0297,0.59,296.9,4.345
86,2014-06-06 17:01:44,-0.1988,0.0000,22.968,55.400,13.6,38.952,40.978,0.0288,0.59,280.6,4.381
87,2014-06-06 17:06:44,-0.1988,0.0000,22.872,55.000,13.4,38.756,40.631,0.0283,0.59,265.6,4.363
88,2014-06-06 17:11:44,-0.1988,0.0000,22.776,55.400,13.4,38.588,40.257,0.0283,0.59,249.4,4.357
89,2014-06-06 17:16:44,-0.1988,0.0000,22.800,55.900,13.6,38.365,39.914,0.0274,0.59,224.4,4.351
90,2014-06-06 17:21:44,-0.1988,0.0000,22.034,57.900,13.4,38.170,39.545,0.0274,0.59,185.6,4.351
91,2014-06-06 17:26:44,-0.1988,0.0000,22.226,58.000,13.6,37.976,39.205,0.0274,0.00,110.6,4.351
92,2014-06-06 17:31:44,-0.1988,0.0000,21.676,59.300,13.4,37.755,38.868,0.0270,0.00,54.4,4.351
93,2014-06-06 17:36:44,-0.1988,0.0000,21.318,60.800,13.5,37.563,38.560,0.0261,0.00,50.6,4.351
94,2014-06-06 17:41:44,-0.1988,0.0000,21.079,61.500,13.4,37.343,38.226,0.0261,0.00,46.9,4.351
95,2014-06-06 17:46:44,-0.1988,0.0000,21.103,61.800,13.5,37.151,37.921,0.0261,0.00,44.4,4.351
96,2014-06-06 17:51:44,-0.1988,0.0000,20.603,63.200,13.4,36.933,37.618,0.0252,0.59,40.6,4.351
97,2014-06-06 17:56:44,-0.1988,0.0000,20.365,64.300,13.4,36.715,37.315,0.0252,0.59,38.1,4.345
98,2014-06-06 18:01:44,-0.1988,0.0000,20.174,65.100,13.4,36.498,37.015,0.0252,0.59,35.6,4.345
99,2014-06-06 18:06:44,-0.1988,0.0000,19.936,66.000,13.4,36.308,36.715,0.0247,0.59,31.9,4.339
100,2014-06-06 18:11:44,-0.1988,0.0000,19.888,66.400,13.5,36.092,36.417,0.0238,0.59,29.4,4.339
101,2014-06-06 18:16:44,-0.1988,0.0000,19.770,67.200,13.5,35.904,36.146,0.0238,1.18,26.9,4.339
102,2014-06-06 18:21:44,-0.1988,0.0000,19.698,67.400,13.5,35.689,35.877,0.0238,1.76,23.1,4.339
103,2014-06-06 18:26:44,-0.1988,0.0000,19.460,68.100,13.4,35.475,35.609,0.0238,2.35,19.4,4.339
104,2014-06-06 18:31:44,-0.1988,0.0000,19.365,68.800,13.5,35.288,35.342,0.0228,2.35,16.9,4.339
105,2014-06-06 18:36:44,-0.1988,0.0000,19.151,69.200,13.4,35.075,35.075,0.0228,3.53,13.1,4.333
106,2014-06-06 18:41:44,-0.1988,0.0000,18.961,70.000,13.4,34.889,34.810,0.0224,4.12,10.6,4.333
107,2014-06-06 18:46:44,-0.1988,0.0000,18.747,70.900,13.4,34.704,34.572,0.0224,5.88,8.1,4.333
108,2014-06-06 18:51:44,-0.1988,0.0000,18.652,71.500,13.4,34.519,34.334,0.0224,6.47,4.4,4.333
109,2014-06-06 18:56:44,-0.1988,0.0000,18.438,72.300,13.4,34.308,34.071,0.0214,8.24,3.1,4.333
110,2014-06-06 19:01:44,-0.1988,0.0000,18.438,72.700,13.5,34.124,33.835,0.0214,8.24,1.9,4.333
111,2014-06-06 19:06:44,-0.1988,0.0000,18.247,73.200,13.4,33.940,33.600,0.0214,8.82,0.6,4.327
112,2014-06-06 19:11:44,-0.1988,0.0000,18.057,73.900,13.3,33.757,33.365,0.0205,10.00,0.6,4.345
113,2014-06-06 19:16:44,-0.1988,0.0000,17.796,74.800,13.3,33.574,33.131,0.0205,11.18,0.6,4.327
114,2014-06-06 19:21:44,-0.1988,0.0000,17.724,75.400,13.3,33.391,32.898,0.0205,11.76,0.6,4.327
115,2014-06-06 19:26:44,-0.1988,0.0000,17.701,75.500,13.3,33.209,32.665,0.0200,11.76,0.6,4.327
116,2014-06-06 19:31:44,-0.1988,0.0000,17.629,75.600,13.3,33.027,32.458,0.0200,12.35,0.6,4.321
117,2014-06-06 19:36:44,-0.1988,0.0000,17.439,76.200,13.2,32.846,32.227,0.0190,12.94,0.6,4.321
118,2014-06-06 19:41:44,-0.1988,0.0000,17.272,76.800,13.2,32.691,32.021,0.0190,13.53,0.6,4.321
119,2014-06-06 19:46:44,-0.1988,0.0000,17.177,77.300,13.2,32.510,31.816,0.0190,14.12,0.6,4.321
120,2014-06-06 19:51:44,-0.1988,0.0000,17.130,77.600,13.2,32.355,31.612,0.0190,14.71,0.6,4.321
121,2014-06-06 19:56:44,-0.1988,0.0000,16.915,78.100,13.1,32.175,31.408,0.0186,16.47,0.6,4.321
122,2014-06-06 20:01:44,-0.1988,0.0000,16.820,78.700,13.1,32.021,31.204,0.0176,16.47,0.6,4.321
123,2014-06-06 20:06:44,-0.1988,0.0000,16.725,79.300,13.1,31.868,31.026,0.0186,17.06,0.6,4.321
124,2014-06-06 20:11:44,-0.1988,0.0000,16.582,79.800,13.1,31.689,30.824,0.0186,17.06,0.6,4.321
125,2014-06-06 20:16:44,-0.1988,0.0000,16.439,80.200,13.0,31.535,30.646,0.0176,17.65,0.6,4.321
126,2014-06-06 20:21:44,-0.1988,0.0000,16.344,80.600,13.0,31.382,30.444,0.0176,19.41,0.6,4.321
127,2014-06-06 20:26:44,-0.1988,0.0000,16.225,80.900,13.0,31.230,30.268,0.0176,20.00,0.6,4.321
128,2014-06-06 20:31:44,-0.1988,0.0000,16.129,81.200,12.9,31.077,30.091,0.0176,21.18,0.6,4.321
129,2014-06-06 20:36:44,-0.1988,0.0000,16.129,81.300,12.9,30.925,29.916,0.0176,22.35,0.6,4.321
130,2014-06-06 20:41:44,-0.1988,0.0000,16.010,81.800,12.9,30.773,29.740,0.0166,24.12,0.6,4.321
131,2014-06-06 20:46:44,-0.1988,0.0000,15.963,82.000,12.9,30.621,29.565,0.0166,24.12,0.6,4.321
132,2014-06-06 20:51:44,-0.1988,0.0000,15.939,82.000,12.9,30.469,29.389,0.0166,24.71,0.6,4.321
133,2014-06-06 20:56:44,-0.1988,0.0000,15.891,82.100,12.9,30.318,29.215,0.0166,25.88,0.6,4.321
134,2014-06-06 21:01:44,-0.1988,0.0000,15.843,82.300,12.8,30.192,29.065,0.0161,27.06,0.6,4.321
135,2014-06-06 21:06:44,-0.1988,0.0000,15.724,82.600,12.8,30.041,28.916,0.0161,30.59,0.6,4.315
136,2014-06-06 21:11:44,-0.1988,0.0000,15.605,82.900,12.7,29.916,28.766,0.0161,34.71,0.6,4.315
137,2014-06-06 21:16:44,-0.1988,0.0000,15.605,83.100,12.8,29.765,28.617,0.0152,33.53,0.6,4.315
138,2014-06-06 21:21:44,-0.1988,0.0000,15.509,83.300,12.7,29.640,28.468,0.0152,36.47,0.6,4.315
139,2014-06-06 21:26:44,-0.1988,0.0000,15.461,83.600,12.7,29.515,28.320,0.0152,35.88,0.6,4.315
140,2014-06-06 21:31:44,-0.1988,0.0000,15.461,83.800,12.8,29.389,28.171,0.0152,36.47,0.6,4.315
141,2014-06-06 21:36:44,-0.1988,0.0000,15.390,83.900,12.7,29.265,28.048,0.0152,39.41,0.6,4.315
142,2014-06-06 21:41:44,-0.1988,0.0000,15.318,84.000,12.6,29.140,27.899,0.0147,40.00,0.6,4.315
143,2014-06-06 21:46:44,-0.1988,0.0000,15.318,84.200,12.7,29.015,27.776,0.0147,39.41,0.6,4.315
144,2014-06-06 21:51:44,-0.1988,0.0000,15.270,84.200,12.6,28.891,27.628,0.0147,43.53,0.6,4.315
145,2014-06-06 21:56:44,-0.1988,0.0000,15.199,84.300,12.6,28.766,27.505,0.0147,48.82,0.6,4.315
146,2014-06-06 22:01:44,-0.1988,0.0000,15.175,84.600,12.6,28.667,27.382,0.0147,45.29,0.6,4.315
147,2014-06-06 22:06:44,-0.1988,0.0000,15.175,84.500,12.6,28.543,27.259,0.0147,47.06,0.6,4.309
148,2014-06-06 22:11:44,-0.1988,0.0000,15.151,84.500,12.6,28.444,27.136,0.0137,48.24,0.6,4.309
149,2014-06-06 22:16:44,-0.1988,0.0000,15.031,84.600,12.5,28.320,26.989,0.0137,52.35,0.6,4.309
150,2014-06-06 22:21:44,-0.1988,0.0000,14.984,84.700,12.4,28.196,26.891,0.0137,52.94,0.6,4.309
151,2014-06-06 22:26:44,-0.1988,0.0000,14.960,84.900,12.5,28.097,26.769,0.0137,54.12,0.6,4.309
152,2014-06-06 22:31:44,-0.1988,0.0000,14.960,84.900,12.5,27.998,26.646,0.0137,52.94,0.6,4.309
153,2014-06-06 22:36:44,-0.1988,0.0000,14.960,85.100,12.5,27.899,26.549,0.0137,52.35,0.6,4.309
154,2014-06-06 22:41:44,-0.1988,0.0000,14.960,84.900,12.5,27.776,26.426,0.0137,55.29,0.6,4.309
155,2014-06-06 22:46:44,-0.1988,0.0000,14.960,85.100,12.5,27.677,26.304,0.0127,51.18,0.6,4.309
156,2014-06-06 22:51:44,-0.1988,0.0000,14.960,85.000,12.5,27.579,26.207,0.0127,52.35,0.6,4.309
157,2014-06-06 22:56:44,-0.1988,0.0000,14.936,85.100,12.5,27.481,26.085,0.0127,54.71,0.6,4.309
158,2014-06-06 23:01:44,-0.1988,0.0000,14.816,85.200,12.4,27.382,25.987,0.0127,71.18,0.6,4.303
159,2014-06-06 23:06:44,-0.1988,0.0000,14.768,85.600,12.4,27.284,25.890,0.0127,72.94,0.6,4.333
160,2014-06-06 23:11:44,-0.1988,0.0000,14.745,85.800,12.4,27.186,25.793,0.0127,70.59,0.6,4.303
161,2014-06-06 23:16:44,-0.1988,0.0000,14.840,85.800,12.5,27.087,25.695,0.0127,66.47,0.6,4.303
162,2014-06-06 23:21:44,-0.1988,0.0000,14.912,85.900,12.6,27.014,25.598,0.0127,56.47,0.6,4.303
163,2014-06-06 23:26:44,-0.1988,0.0000,15.008,85.700,12.6,26.916,25.501,0.0122,48.24,0.6,4.303
164,2014-06-06 23:31:44,-0.1988,0.0000,15.175,85.800,12.8,26.818,25.404,0.0127,35.88,0.6,4.303
165,2014-06-06 23:36:44,-0.1988,0.0000,15.318,85.300,12.9,26.744,25.307,0.0122,31.18,0.6,4.303
166,2014-06-06 23:41:44,-0.1988,0.0000,15.438,85.000,12.9,26.646,25.234,0.0122,30.00,0.6,4.303
167,2014-06-06 23:46:44,-0.1988,0.0000,15.438,84.900,12.9,26.573,25.162,0.0122,30.00,0.6,4.303
168,2014-06-06 23:51:44,-0.1988,0.0000,15.509,84.700,13.0,26.500,25.089,0.0122,28.24,0.6,4.303
169,2014-06-06 23:56:44,-0.1988,0.0000,15.509,84.800,13.0,26.426,25.040,0.0122,28.24,0.6,4.303
170,2014-06-07 00:01:44,-0.1988,0.0000,15.557,84.700,13.0,26.353,24.992,0.0122,27.65,0.6,4.303
171,2014-06-07 00:06:44,-0.1988,0.0000,15.581,84.600,13.0,26.280,24.919,0.0122,27.65,0.6,4.303
172,2014-06-07 00:11:44,-0.1988,0.0000,15.652,84.500,13.1,26.207,24.871,0.0122,27.06,0.6,4.303
173,2014-06-07 00:16:44,-0.1988,0.0000,15.629,84.400,13.0,26.134,24.823,0.0122,26.47,0.6,4.303
174,2014-06-07 00:21:44,-0.1988,0.0000,15.605,84.400,13.0,26.085,24.774,0.0122,26.47,0.6,4.303
175,2014-06-07 00:26:44,-0.1988,0.0000,15.605,84.300,13.0,26.012,24.726,0.0122,26.47,0.6,4.303
176,2014-06-07 00:31:44,-0.1988,0.0000,15.629,84.300,13.0,25.963,24.677,0.0112,26.47,0.6,4.303
177,2014-06-07 00:36:44,-0.1988,0.0000,15.629,84.300,13.0,25.914,24.629,0.0122,25.88,0.6,4.303
178,2014-06-07 00:41:44,-0.1988,0.0000,15.724,84.100,13.1,25.841,24.581,0.0122,24.71,0.6,4.303
179,2014-06-07 00:46:44,-0.1988,0.0000,15.748,84.000,13.1,25.793,24.532,0.0122,24.71,0.6,4.297
180,2014-06-07 00:51:44,-0.1988,0.0000,15.796,83.900,13.1,25.744,24.508,0.0122,24.71,0.6,4.303
181,2014-06-07 00:56:44,-0.1988,0.0000,15.796,83.800,13.1,25.695,24.460,0.0122,24.71,0.6,4.303
182,2014-06-07 01:01:44,-0.1988,0.0000,15.748,84.000,13.1,25.647,24.412,0.0112,25.88,0.6,4.303
183,2014-06-07 01:06:44,-0.1988,0.0000,15.796,84.000,13.1,25.598,24.363,0.0112,24.71,0.6,4.297
184,2014-06-07 01:11:44,-0.1988,0.0000,15.843,83.800,13.1,25.550,24.339,0.0112,24.71,0.6,4.297
185,2014-06-07 01:16:44,-0.1988,0.0000,15.819,84.000,13.1,25.501,24.291,0.0122,24.71,0.6,4.297
186,2014-06-07 01:21:44,-0.1988,0.0000,15.843,84.100,13.2,25.453,24.243,0.0112,24.71,0.6,4.297
187,2014-06-07 01:26:44,-0.1988,0.0000,15.843,84.000,13.2,25.404,24.219,0.0112,25.29,0.6,4.297
188,2014-06-07 01:31:44,-0.1988,0.0000,15.915,84.100,13.3,25.355,24.171,0.0112,24.12,0.6,4.297
189,2014-06-07 01:36:44,-0.1988,0.0000,15.915,84.000,13.2,25.331,24.146,0.0112,24.71,0.6,4.297
190,2014-06-07 01:41:44,-0.1988,0.0000,15.796,84.200,13.2,25.283,24.098,0.0112,25.29,0.6,4.297
191,2014-06-07 01:46:44,-0.1988,0.0000,15.819,84.300,13.2,25.234,24.074,0.0112,24.71,0.6,4.297
192,2014-06-07 01:51:44,-0.1988,0.0000,15.819,84.300,13.2,25.210,24.026,0.0112,25.29,0.6,4.297
193,2014-06-07 01:56:44,-0.1988,0.0000,15.819,84.300,13.2,25.162,24.002,0.0112,24.71,0.6,4.297
194,2014-06-07 02:01:44,-0.1988,0.0000,15.939,84.400,13.3,25.113,23.978,0.0107,24.12,0.6,4.297
195,2014-06-07 02:06:44,-0.1988,0.0000,15.963,84.100,13.3,25.089,23.930,0.0107,24.71,0.6,4.297
196,2014-06-07 02:11:44,-0.1988,0.0000,16.010,84.100,13.3,25.040,23.905,0.0112,24.12,0.6,4.297
197,2014-06-07 02:16:44,-0.1988,0.0000,16.010,84.000,13.3,25.016,23.881,0.0112,24.71,0.6,4.297
198,2014-06-07 02:21:44,-0.1988,0.0000,15.986,84.000,13.3,24.968,23.833,0.0112,24.12,0.6,4.297
199,2014-06-07 02:26:44,-0.1988,0.0000,15.867,84.100,13.2,24.944,23.809,0.0112,24.71,0.6,4.297
200,2014-06-07 02:31:44,-0.1988,0.0000,15.891,84.300,13.3,24.895,23.785,0.0107,24.12,0.6,4.297
201,2014-06-07 02:36:44,-0.1988,0.0000,15.891,84.300,13.3,24.871,23.737,0.0112,24.71,0.6,4.297
202,2014-06-07 02:41:44,-0.1988,0.0000,15.891,84.200,13.2,24.823,23.713,0.0112,24.12,0.6,4.297
203,2014-06-07 02:46:44,-0.1988,0.0000,15.963,84.300,13.3,24.798,23.689,0.0112,24.12,0.6,4.297
204,2014-06-07 02:51:44,-0.1988,0.0000,15.939,84.200,13.3,24.774,23.641,0.0112,24.12,0.6,4.297
205,2014-06-07 02:56:44,-0.1988,0.0000,15.963,84.100,13.3,24.726,23.617,0.0112,24.12,0.6,4.297
206,2014-06-07 03:01:44,-0.1988,0.0000,15.915,84.300,13.3,24.702,23.593,0.0112,24.71,0.6,4.297
207,2014-06-07 03:06:44,-0.1988,0.0000,15.867,84.500,13.3,24.653,23.569,0.0107,24.71,0.6,4.297
208,2014-06-07 03:11:44,-0.1988,0.0000,15.963,84.600,13.4,24.629,23.545,0.0112,24.12,0.6,4.297
