"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 10384933, SEN S/N: 10314898)","Temp, °C (LGR S/N: 10384933, SEN S/N: 10359315)","RH, % (LGR S/N: 10384933, SEN S/N: 10359315)","DewPt, °C (LGR S/N: 10384933, SEN S/N: 10359315)","Voltage, V (LGR S/N: 10384933, SEN S/N: 10363599)","Current, mA (LGR S/N: 10384933, SEN S/N: 10363599)","Temp, °C (LGR S/N: 10384933, SEN S/N: 10365577, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10384933, SEN S/N: 10365579, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10384933, SEN S/N: 10374510)","Solar Radiation, W/m² (LGR S/N: 10384933, SEN S/N: 10375647)","Batt, V (LGR S/N: 10384933)"
1,2014-05-31 14:40:00,3.53,30.571,30.500,11.3,-0.1988,0.0000,24.484,26.940,-0.0259,83.1,4.273
2,2014-05-31 14:45:00,3.53,30.066,30.900,11.1,-0.1988,0.0000,24.484,27.014,-0.0265,55.6,4.273
3,2014-05-31 14:50:00,3.53,29.991,30.700,10.9,-0.1988,0.0000,24.508,27.014,-0.0265,54.4,4.279
4,2014-05-31 14:55:00,3.53,29.815,31.100,10.9,-0.1988,0.0000,24.532,27.087,-0.0265,54.4,4.279
5,2014-05-31 15:00:00,3.53,29.690,31.100,10.8,-0.1988,0.0000,24.557,27.136,-0.0265,53.1,4.285
6,2014-05-31 15:05:00,3.53,29.765,32.700,11.6,-0.1988,0.0000,24.605,27.136,-0.0265,53.1,4.285
7,2014-05-31 15:10:00,3.53,29.690,31.300,10.9,-0.1988,0.0000,24.653,27.456,-0.0265,51.9,4.285
8,2014-05-31 15:15:00,3.53,29.040,31.600,10.5,-0.1988,0.0000,24.726,27.801,-0.0259,50.6,4.285
9,2014-05-31 15:20:00,3.53,29.190,30.500,10.1,-0.1988,0.0000,24.823,28.147,-0.0265,50.6,4.285
10,2014-05-31 15:25:00,2.94,28.791,31.900,10.4,-0.1988,0.0000,24.944,28.444,-0.0259,50.6,4.285
11,2014-05-31 15:30:00,2.94,28.990,30.800,10.1,-0.1988,0.0000,25.065,28.965,-0.0259,50.6,4.285
12,2014-05-31 15:35:00,2.94,28.990,30.800,10.1,-0.1988,0.0000,25.186,29.190,-0.0259,49.4,4.285
13,2014-05-31 15:40:00,2.94,29.140,30.300,10.0,-0.1988,0.0000,25.307,29.140,-0.0259,49.4,4.285
14,2014-05-31 15:45:00,3.53,28.891,32.200,10.7,-0.1988,0.0000,25.404,29.215,-0.0259,48.1,4.285
15,2014-05-31 15:50:00,2.94,28.766,31.300,10.1,-0.1988,0.0000,25.501,29.665,-0.0259,48.1,4.285
16,2014-05-31 15:55:00,2.94,28.667,32.000,10.4,-0.1988,0.0000,25.598,30.041,-0.0259,45.6,4.285
17,2014-05-31 16:00:00,2.94,28.048,32.900,10.2,-0.1988,0.0000,25.720,30.268,-0.0259,45.6,4.285
18,2014-05-31 16:05:00,2.94,28.221,31.800,9.9,-0.1988,0.0000,25.866,30.495,-0.0259,45.6,4.285
19,2014-05-31 16:10:00,2.94,28.196,32.100,10.0,-0.1988,0.0000,25.987,30.646,-0.0259,44.4,4.285
20,2014-05-31 16:15:00,2.94,28.147,33.600,10.6,-0.1988,0.0000,26.085,30.798,-0.0259,43.1,4.285
21,2014-05-31 16:20:00,2.94,28.493,31.400,9.9,-0.1988,0.0000,26.182,30.874,-0.0259,43.1,4.285
22,2014-05-31 16:25:00,2.94,28.419,31.300,9.8,-0.1988,0.0000,26.280,30.824,-0.0259,43.1,4.285
23,2014-05-31 16:30:00,2.94,28.593,31.700,10.2,-0.1988,0.0000,26.329,30.722,-0.0259,41.9,4.285
24,2014-05-31 16:35:00,2.94,28.444,32.100,10.2,-0.1988,0.0000,26.378,30.621,-0.0259,40.6,4.285
25,2014-05-31 16:40:00,2.94,28.221,29.400,8.7,-0.1988,0.0000,26.402,30.520,-0.0259,40.6,4.285
26,2014-05-31 16:45:00,2.94,28.171,29.300,8.6,-0.1988,0.0000,26.402,30.343,-0.0259,39.4,4.285
27,2014-05-31 16:50:00,2.94,27.776,30.900,9.1,-0.1988,0.0000,26.402,30.117,-0.0259,38.1,4.279
28,2014-05-31 16:55:00,2.94,27.604,30.800,8.9,-0.1988,0.0000,26.378,29.890,-0.0265,38.1,4.285
29,2014-05-31 17:00:00,2.94,27.382,32.000,9.2,-0.1988,0.0000,26.329,29.665,-0.0259,36.9,4.285
30,2014-05-31 17:05:00,2.94,26.989,32.800,9.3,-0.1988,0.0000,26.280,29.439,-0.0259,36.9,4.285
31,2014-05-31 17:10:00,2.94,26.940,33.300,9.5,-0.1988,0.0000,26.231,29.215,-0.0259,36.9,4.279
32,2014-05-31 17:15:00,2.94,27.038,32.400,9.1,-0.1988,0.0000,26.158,28.990,-0.0259,35.6,4.285
33,2014-05-31 17:20:00,2.94,26.598,31.900,8.5,-0.1988,0.0000,26.085,28.791,-0.0265,35.6,4.279
