"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214686, SEN S/N: 10200841)","Current, mA (LGR S/N: 10214686, SEN S/N: 10200841)","Wetness, % (LGR S/N: 10214686, SEN S/N: 10205910)","Solar Radiation, W/m² (LGR S/N: 10214686, SEN S/N: 10208648)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213639)","RH, % (LGR S/N: 10214686, SEN S/N: 10213639)","DewPt, °C (LGR S/N: 10214686, SEN S/N: 10213639)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213734, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213735, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10214686, SEN S/N: 10222877)","Batt, V (LGR S/N: 10214686)"
1,2014-06-20 17:05:00,-0.2039,0.0000,0.00,236.9,26.061,53.500,15.9,31.561,31.026,0.0607,4.339
2,2014-06-20 17:10:00,-0.2039,0.0000,0.00,109.4,26.280,53.100,16.0,31.510,31.001,0.0599,4.339
3,2014-06-20 17:15:00,-0.2039,0.0000,0.00,183.1,25.963,53.200,15.7,31.459,30.950,0.0599,4.345
4,2014-06-20 17:20:00,-0.2039,0.0000,0.00,194.4,25.793,53.800,15.7,31.382,30.900,0.0599,4.357
5,2014-06-20 17:25:00,-0.2039,0.0000,0.00,143.1,25.817,53.100,15.6,31.331,30.874,0.0599,4.363
6,2014-06-20 17:30:00,-0.2039,0.0000,0.00,129.4,25.501,54.700,15.7,31.281,30.824,0.0599,4.369
7,2014-06-20 17:35:00,-0.2039,0.0000,0.00,109.4,25.598,55.700,16.1,31.230,30.798,0.0599,4.381
8,2014-06-20 17:40:00,-0.2039,0.0000,0.00,73.1,25.768,54.500,15.9,31.179,30.748,0.0599,4.400
9,2014-06-20 17:45:00,-0.2039,0.0000,0.00,78.1,25.695,54.100,15.7,31.128,30.722,0.0599,4.393
10,2014-06-20 17:50:00,-0.2039,0.0000,0.00,224.4,25.065,54.900,15.4,31.077,30.697,0.0599,4.381
11,2014-06-20 17:55:00,-0.1988,0.0000,0.00,241.9,24.968,55.400,15.4,31.052,30.646,0.0599,4.369
12,2014-06-20 18:00:00,-0.1988,0.0000,0.00,181.9,24.871,55.500,15.4,31.001,30.596,0.0599,4.363
13,2014-06-20 18:05:00,-0.2039,0.0000,0.00,165.6,25.137,55.700,15.7,30.950,30.571,0.0599,4.369
14,2014-06-20 18:10:00,-0.1988,0.0000,0.00,124.4,25.162,54.500,15.4,30.874,30.520,0.0599,4.393
15,2014-06-20 18:15:00,-0.1988,0.0000,0.00,76.9,24.847,54.800,15.2,30.824,30.469,0.0599,4.381
16,2014-06-20 18:20:00,-0.1988,0.0000,0.00,29.4,24.774,55.200,15.2,30.748,30.419,0.0599,4.369
17,2014-06-20 18:25:00,-0.1988,0.0000,0.00,30.6,24.944,55.300,15.4,30.672,30.369,0.0599,4.363
18,2014-06-20 18:30:00,-0.1988,0.0000,0.00,49.4,24.726,55.200,15.2,30.596,30.318,0.0599,4.369
19,2014-06-20 18:35:00,-0.2039,0.0000,0.00,25.6,24.774,55.300,15.2,30.545,30.268,0.0599,4.400
20,2014-06-20 18:40:00,-0.1988,0.0000,0.00,44.4,24.388,55.900,15.0,30.444,30.192,0.0596,4.387
21,2014-06-20 18:45:00,-0.2039,0.0000,0.00,39.4,24.508,56.500,15.3,30.369,30.142,0.0596,4.381
22,2014-06-20 18:50:00,-0.1988,0.0000,0.00,18.1,24.002,58.300,15.3,30.293,30.066,0.0596,4.369
23,2014-06-20 18:55:00,-0.1988,0.0000,0.00,16.9,23.352,60.900,15.4,30.217,29.991,0.0596,4.369
24,2014-06-20 19:00:00,-0.1988,0.0000,0.00,15.6,23.208,61.800,15.5,30.142,29.941,0.0596,4.363
25,2014-06-20 19:05:00,-0.1988,0.0000,0.00,14.4,22.968,62.000,15.3,30.041,29.865,0.0596,4.363
26,2014-06-20 19:10:00,-0.1988,0.0000,0.00,14.4,22.848,62.300,15.3,29.966,29.790,0.0596,4.363
27,2014-06-20 19:15:00,-0.1988,0.0000,0.00,13.1,22.729,62.500,15.2,29.890,29.740,0.0596,4.357
28,2014-06-20 19:20:00,-0.1988,0.0000,0.00,13.1,22.561,62.700,15.1,29.790,29.665,0.0596,4.351
29,2014-06-20 19:25:00,-0.1988,0.0000,0.00,11.9,22.537,63.800,15.4,29.690,29.590,0.0596,4.351
30,2014-06-20 19:30:00,-0.1988,0.0000,0.00,10.6,22.345,64.600,15.4,29.615,29.515,0.0596,4.351
31,2014-06-20 19:35:00,-0.1988,0.0000,0.00,9.4,22.154,65.500,15.4,29.540,29.439,0.0596,4.351
32,2014-06-20 19:40:00,-0.1988,0.0000,0.00,8.1,22.011,66.400,15.5,29.439,29.365,0.0596,4.351
33,2014-06-20 19:45:00,-0.1988,0.0000,0.00,6.9,21.867,67.500,15.6,29.365,29.290,0.0588,4.351
34,2014-06-20 19:50:00,-0.1988,0.0000,0.00,6.9,21.628,68.800,15.7,29.265,29.215,0.0588,4.351
35,2014-06-20 19:55:00,-0.1988,0.0000,0.00,4.4,21.413,69.800,15.7,29.190,29.140,0.0588,4.345
36,2014-06-20 20:00:00,-0.1988,0.0000,0.00,3.1,21.223,70.800,15.7,29.090,29.065,0.0588,4.345
37,2014-06-20 20:05:00,-0.1988,0.0000,0.00,1.9,21.032,71.600,15.7,29.015,28.990,0.0588,4.345
38,2014-06-20 20:10:00,-0.1988,0.0000,0.00,0.6,20.865,72.800,15.8,28.941,28.916,0.0588,4.345
39,2014-06-20 20:15:00,-0.1988,0.0000,0.00,0.6,20.793,73.800,16.0,28.841,28.841,0.0588,4.345
40,2014-06-20 20:20:00,-0.1988,0.0000,0.59,0.6,20.722,74.400,16.0,28.742,28.766,0.0581,4.345
41,2014-06-20 20:25:00,-0.1988,0.0000,0.59,0.6,20.627,74.800,16.0,28.667,28.692,0.0581,4.345
42,2014-06-20 20:30:00,-0.1988,0.0000,0.59,0.6,20.507,75.400,16.0,28.593,28.617,0.0581,4.345
43,2014-06-20 20:35:00,-0.1988,0.0000,0.59,0.6,20.317,76.200,16.0,28.493,28.543,0.0581,4.339
44,2014-06-20 20:40:00,-0.1988,0.0000,0.59,0.6,20.222,77.200,16.1,28.419,28.468,0.0581,4.339
45,2014-06-20 20:45:00,-0.1988,0.0000,0.59,0.6,20.031,77.900,16.1,28.345,28.394,0.0581,4.339
46,2014-06-20 20:50:00,-0.1988,0.0000,1.18,0.6,19.912,78.400,16.1,28.245,28.320,0.0581,4.339
47,2014-06-20 20:55:00,-0.1988,0.0000,1.18,0.6,19.770,79.100,16.1,28.171,28.245,0.0581,4.339
48,2014-06-20 21:00:00,-0.1988,0.0000,1.18,0.6,19.674,79.800,16.1,28.097,28.171,0.0574,4.339
49,2014-06-20 21:05:00,-0.1988,0.0000,1.76,0.6,19.555,80.500,16.1,27.998,28.097,0.0574,4.339
50,2014-06-20 21:10:00,-0.1988,0.0000,1.76,0.6,19.413,81.100,16.1,27.924,28.023,0.0574,4.339
51,2014-06-20 21:15:00,-0.1988,0.0000,1.76,0.6,19.294,81.300,16.0,27.850,27.949,0.0574,4.339
52,2014-06-20 21:20:00,-0.1988,0.0000,2.35,0.6,19.080,82.000,16.0,27.776,27.875,0.0574,4.339
53,2014-06-20 21:25:00,-0.1988,0.0000,2.94,0.6,19.056,82.600,16.0,27.677,27.825,0.0574,4.339
54,2014-06-20 21:30:00,-0.1988,0.0000,3.53,0.6,18.937,82.800,16.0,27.604,27.751,0.0574,4.339
55,2014-06-20 21:35:00,-0.1988,0.0000,4.71,0.6,18.842,83.000,15.9,27.530,27.677,0.0574,4.339
56,2014-06-20 21:40:00,-0.1988,0.0000,6.47,0.6,18.723,83.700,15.9,27.456,27.604,0.0570,4.339
57,2014-06-20 21:45:00,-0.1988,0.0000,7.06,0.6,18.675,84.000,15.9,27.382,27.530,0.0570,4.339
58,2014-06-20 21:50:00,-0.1988,0.0000,7.65,0.6,18.580,84.200,15.9,27.308,27.456,0.0570,4.339
59,2014-06-20 21:55:00,-0.1988,0.0000,10.00,0.6,18.509,84.500,15.9,27.235,27.407,0.0570,4.339
60,2014-06-20 22:00:00,-0.1988,0.0000,12.35,0.6,18.461,84.900,15.9,27.161,27.333,0.0570,4.339
61,2014-06-20 22:05:00,-0.1988,0.0000,30.00,0.6,18.343,85.300,15.9,27.087,27.259,0.0570,4.339
62,2014-06-20 22:10:00,-0.1988,0.0000,35.29,0.6,18.295,85.600,15.9,27.014,27.186,0.0570,4.339
63,2014-06-20 22:15:00,-0.1988,0.0000,66.47,0.6,18.200,85.500,15.7,26.940,27.136,0.0570,4.339
64,2014-06-20 22:20:00,-0.1988,0.0000,78.24,0.6,18.129,86.100,15.8,26.867,27.063,0.0570,4.333
