"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10221051, SEN S/N: 10200137)","Voltage, V (LGR S/N: 10221051, SEN S/N: 10200855)","Current, mA (LGR S/N: 10221051, SEN S/N: 10200855)","Wetness, % (LGR S/N: 10221051, SEN S/N: 10205905)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213637)","RH, % (LGR S/N: 10221051, SEN S/N: 10213637)","DewPt, °C (LGR S/N: 10221051, SEN S/N: 10213637)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213732, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213733, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221051, SEN S/N: 10222876)","Batt, V (LGR S/N: 10221051)"
1,2014-04-04 15:20:00,523.1,-0.2039,0.0000,1.18,18.390,54.100,9.0,18.485,18.176,0.2919,4.339
2,2014-04-04 15:25:00,508.1,-0.2039,0.0000,1.18,18.771,51.400,8.6,18.461,18.152,0.2919,4.363
3,2014-04-04 15:30:00,495.6,-0.2039,0.0000,0.59,18.580,52.100,8.6,18.438,18.129,0.2922,4.381
4,2014-04-04 15:35:00,344.4,-0.2039,0.0000,0.59,18.580,50.900,8.2,18.414,18.129,0.2919,4.393
5,2014-04-04 15:40:00,133.1,-0.2039,0.0000,0.00,18.390,52.300,8.5,18.390,18.105,0.2919,4.387
6,2014-04-04 15:45:00,71.9,-0.2039,0.0000,0.00,17.891,50.800,7.6,18.366,18.105,0.2919,4.381
7,2014-04-04 15:50:00,95.6,-0.2039,0.0000,0.00,17.391,52.900,7.7,18.319,18.057,0.2922,4.369
8,2014-04-04 15:55:00,85.6,-0.2039,0.0000,0.00,16.939,51.900,7.0,18.271,18.033,0.2919,4.363
9,2014-04-04 16:00:00,70.6,-0.2039,0.0000,0.00,16.987,51.900,7.0,18.224,18.010,0.2919,4.363
10,2014-04-04 16:05:00,66.9,-0.2039,0.0000,0.00,16.892,51.100,6.7,18.176,17.986,0.2919,4.369
11,2014-04-04 16:10:00,64.4,-0.2039,0.0000,0.00,16.606,50.700,6.4,18.105,17.938,0.2919,4.381
12,2014-04-04 16:15:00,70.6,-0.2039,0.0000,0.00,16.630,51.100,6.5,18.057,17.915,0.2919,4.381
13,2014-04-04 16:20:00,70.6,-0.2039,0.0000,0.00,16.320,50.600,6.1,18.010,17.867,0.2919,4.369
14,2014-04-04 16:25:00,56.9,-0.2039,0.0000,0.00,16.249,52.300,6.5,17.938,17.843,0.2919,4.363
15,2014-04-04 16:30:00,55.6,-0.2039,0.0000,0.00,15.986,53.000,6.4,17.891,17.796,0.2919,4.363
16,2014-04-04 16:35:00,51.9,-0.2039,0.0000,0.00,15.867,55.400,7.0,17.819,17.748,0.2919,4.363
17,2014-04-04 16:40:00,49.4,-0.2039,0.0000,0.00,15.819,57.700,7.5,17.772,17.724,0.2919,4.369
18,2014-04-04 16:45:00,48.1,-0.2039,0.0000,0.00,15.652,58.900,7.7,17.701,17.677,0.2919,4.369
19,2014-04-04 16:50:00,49.4,-0.2039,0.0000,0.00,15.748,59.800,8.0,17.653,17.629,0.2919,4.369
20,2014-04-04 16:55:00,48.1,-0.2039,0.0000,0.00,15.652,59.500,7.8,17.605,17.582,0.2919,4.369
21,2014-04-04 17:00:00,40.6,-0.2039,0.0000,0.00,15.342,59.100,7.4,17.558,17.558,0.2919,4.363
22,2014-04-04 17:05:00,40.6,-0.2039,0.0000,0.00,15.223,61.000,7.8,17.510,17.510,0.2919,4.363
23,2014-04-04 17:10:00,35.6,-0.2039,0.0000,0.00,15.079,62.500,8.0,17.486,17.486,0.2919,4.363
24,2014-04-04 17:15:00,33.1,-0.2039,0.0000,0.00,14.984,65.800,8.7,17.439,17.439,0.2919,4.363
25,2014-04-04 17:20:00,31.9,-0.2039,0.0000,0.00,14.792,68.000,9.0,17.391,17.415,0.2919,4.357
26,2014-04-04 17:25:00,31.9,-0.2039,0.0000,0.00,14.721,69.200,9.2,17.344,17.368,0.2919,4.351
27,2014-04-04 17:30:00,28.1,-0.2039,0.0000,0.00,14.505,71.400,9.4,17.296,17.344,0.2919,4.351
28,2014-04-04 17:35:00,25.6,-0.2039,0.0000,0.00,14.433,72.600,9.6,17.272,17.320,0.2919,4.351
29,2014-04-04 17:40:00,23.1,-0.2039,0.0000,0.00,14.409,72.300,9.5,17.225,17.272,0.2919,4.351
30,2014-04-04 17:45:00,20.6,-0.2039,0.0000,0.00,14.242,72.700,9.4,17.201,17.249,0.2919,4.351
31,2014-04-04 17:50:00,16.9,-0.2039,0.0000,0.00,14.050,74.000,9.5,17.153,17.225,0.2919,4.363
32,2014-04-04 17:55:00,14.4,-0.2039,0.0000,0.00,13.882,74.800,9.5,17.106,17.177,0.2919,4.345
33,2014-04-04 18:00:00,9.4,-0.2039,0.0000,0.00,13.714,75.600,9.5,17.082,17.153,0.2922,4.345
34,2014-04-04 18:05:00,6.9,-0.2039,0.0000,0.00,13.473,76.200,9.4,17.034,17.130,0.2919,4.345
35,2014-04-04 18:10:00,4.4,-0.2039,0.0000,0.00,13.449,77.400,9.6,16.987,17.082,0.2919,4.345
36,2014-04-04 18:15:00,1.9,-0.2039,0.0000,0.00,13.449,77.300,9.6,16.963,17.058,0.2919,4.339
37,2014-04-04 18:20:00,0.6,-0.2039,0.0000,0.00,13.473,77.200,9.6,16.915,17.034,0.2919,4.339
38,2014-04-04 18:25:00,0.6,-0.2039,0.0000,0.00,13.305,76.700,9.3,16.892,16.987,0.2919,4.339
39,2014-04-04 18:30:00,0.6,-0.2039,0.0000,0.00,13.137,77.700,9.3,16.844,16.963,0.2922,4.339
40,2014-04-04 18:35:00,0.6,-0.2039,0.0000,0.00,13.016,78.900,9.5,16.820,16.939,0.2919,4.339
41,2014-04-04 18:40:00,0.6,-0.2039,0.0000,0.00,13.112,78.800,9.5,16.773,16.892,0.2919,4.339
42,2014-04-04 18:45:00,0.6,-0.2039,0.0000,0.00,12.992,79.200,9.5,16.725,16.868,0.2922,4.369
43,2014-04-04 18:50:00,0.6,-0.2039,0.0000,0.00,13.016,79.700,9.6,16.701,16.844,0.2919,4.339
44,2014-04-04 18:55:00,0.6,-0.2039,0.0000,0.00,12.968,80.000,9.6,16.677,16.820,0.2922,4.339
45,2014-04-04 19:00:00,0.6,-0.2039,0.0000,0.59,12.847,81.200,9.7,16.630,16.773,0.2922,4.339
46,2014-04-04 19:05:00,0.6,-0.2039,0.0000,0.59,12.775,81.800,9.8,16.606,16.749,0.2922,4.339
47,2014-04-04 19:10:00,0.6,-0.2039,0.0000,0.59,12.727,82.600,9.9,16.558,16.725,0.2922,4.339
48,2014-04-04 19:15:00,0.6,-0.2039,0.0000,0.59,12.727,83.300,10.0,16.534,16.701,0.2922,4.339
49,2014-04-04 19:20:00,0.6,-0.2039,0.0000,1.18,12.751,83.500,10.0,16.511,16.677,0.2922,4.339
50,2014-04-04 19:25:00,0.6,-0.2039,0.0000,1.18,12.751,83.500,10.0,16.487,16.630,0.2922,4.333
51,2014-04-04 19:30:00,0.6,-0.2039,0.0000,1.18,12.751,83.900,10.1,16.463,16.630,0.2922,4.333
52,2014-04-04 19:35:00,0.6,-0.2039,0.0000,1.76,12.678,84.300,10.1,16.439,16.582,0.2922,4.333
53,2014-04-04 19:40:00,0.6,-0.2039,0.0000,2.35,12.606,84.500,10.1,16.415,16.582,0.2922,4.357
54,2014-04-04 19:45:00,0.6,-0.2039,0.0000,3.53,12.534,85.500,10.2,16.392,16.534,0.2922,4.333
55,2014-04-04 19:50:00,0.6,-0.2039,0.0000,2.94,12.606,85.900,10.3,16.344,16.511,0.2922,4.333
56,2014-04-04 19:55:00,0.6,-0.2039,0.0000,3.53,12.654,86.000,10.4,16.320,16.487,0.2922,4.333
57,2014-04-04 20:00:00,0.6,-0.2039,0.0000,12.35,12.461,86.100,10.2,16.296,16.487,0.2922,4.333
58,2014-04-04 20:05:00,0.6,-0.2039,0.0000,65.29,12.219,87.000,10.1,16.272,16.463,0.2922,4.333
