"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374981, SEN S/N: 10314902)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10359310)","RH, % (LGR S/N: 10374981, SEN S/N: 10359310)","DewPt, °C (LGR S/N: 10374981, SEN S/N: 10359310)","Voltage, V (LGR S/N: 10374981, SEN S/N: 10363571)","Current, mA (LGR S/N: 10374981, SEN S/N: 10363571)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365529, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365576, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374981, SEN S/N: 10374520)","Solar Radiation, W/m² (LGR S/N: 10374981, SEN S/N: 10378949)","Batt, V (LGR S/N: 10374981)"
1,2014-06-08 12:30:00,3.53,25.089,56.100,15.7,-0.1835,0.0000,21.318,22.776,0.2008,45.6,4.363
2,2014-06-08 12:35:00,3.53,25.186,55.600,15.7,-0.1835,0.0000,21.318,22.705,0.1994,46.9,4.351
3,2014-06-08 12:40:00,2.94,25.598,54.000,15.6,-0.1835,0.0000,21.294,22.681,0.1994,203.1,4.381
4,2014-06-08 12:45:00,3.53,25.793,53.800,15.7,-0.1835,0.0000,21.294,22.609,0.1994,113.1,4.400
5,2014-06-08 12:50:00,3.53,25.890,52.900,15.6,-0.1835,0.0000,21.294,22.585,0.1999,70.6,4.369
6,2014-06-08 12:55:00,3.53,26.036,53.200,15.8,-0.1835,0.0000,21.294,22.537,0.1999,50.6,4.363
7,2014-06-08 13:00:00,3.53,26.256,52.600,15.8,-0.1835,0.0000,21.270,22.537,0.1994,45.6,4.357
8,2014-06-08 13:05:00,3.53,26.475,52.600,16.0,-0.1835,0.0000,21.270,22.513,0.1999,45.6,4.351
9,2014-06-08 13:10:00,2.94,26.744,52.000,16.1,-0.1835,0.0000,21.270,22.489,0.1999,44.4,4.393
10,2014-06-08 13:15:00,3.53,26.573,52.100,16.0,-0.1835,0.0000,21.270,22.489,0.1999,44.4,4.363
11,2014-06-08 13:20:00,3.53,26.256,53.300,16.0,-0.1835,0.0000,21.270,22.489,0.1999,45.6,4.357
12,2014-06-08 13:25:00,2.94,27.038,52.000,16.4,-0.1835,0.0000,21.270,22.465,0.1999,45.6,4.357
13,2014-06-08 13:30:00,3.53,26.989,51.300,16.1,-0.1835,0.0000,21.270,22.465,0.1999,46.9,4.369
14,2014-06-08 13:35:00,3.53,27.161,50.800,16.1,-0.1835,0.0000,21.270,22.489,0.2003,70.6,4.393
15,2014-06-08 13:40:00,2.94,26.720,52.100,16.1,-0.1835,0.0000,21.270,22.489,0.2003,49.4,4.363
16,2014-06-08 13:45:00,3.53,27.112,51.600,16.3,-0.1835,0.0000,21.270,22.489,0.1999,46.9,4.357
17,2014-06-08 13:50:00,3.53,27.210,51.000,16.2,-0.1835,0.0000,21.270,22.489,0.2003,63.1,4.357
18,2014-06-08 13:55:00,3.53,26.940,51.200,16.0,-0.1835,0.0000,21.270,22.513,0.2003,48.1,4.369
19,2014-06-08 14:00:00,3.53,26.378,52.700,16.0,-0.1835,0.0000,21.270,22.513,0.2003,56.9,4.393
20,2014-06-08 14:05:00,3.53,26.378,53.200,16.1,-0.1835,0.0000,21.294,22.537,0.2003,44.4,4.363
21,2014-06-08 14:10:00,2.94,26.353,52.700,15.9,-0.1835,0.0000,21.294,22.561,0.2003,60.6,4.357
22,2014-06-08 14:15:00,3.53,26.085,53.600,16.0,-0.1835,0.0000,21.294,22.585,0.2003,46.9,4.351
23,2014-06-08 14:20:00,3.53,25.963,53.300,15.8,-0.1835,0.0000,21.294,22.585,0.2008,51.9,4.381
24,2014-06-08 14:25:00,2.94,25.477,54.600,15.7,-0.1835,0.0000,21.318,22.609,0.2003,135.6,4.369
25,2014-06-08 14:30:00,3.53,25.016,55.900,15.6,-0.1835,0.0000,21.318,22.609,0.2003,264.4,4.363
26,2014-06-08 14:35:00,2.94,25.380,55.100,15.7,-0.1835,0.0000,21.342,22.609,0.2008,61.9,4.381
27,2014-06-08 14:40:00,2.94,24.919,55.400,15.4,-0.1835,0.0000,21.342,22.609,0.2008,64.4,4.369
28,2014-06-08 14:45:00,3.53,25.307,55.400,15.8,-0.1835,0.0000,21.366,22.633,0.2008,79.4,4.369
29,2014-06-08 14:50:00,3.53,25.016,55.500,15.5,-0.1835,0.0000,21.366,22.633,0.2008,64.4,4.363
30,2014-06-08 14:55:00,3.53,25.283,55.000,15.6,-0.1835,0.0000,21.390,22.681,0.2008,69.4,4.357
31,2014-06-08 15:00:00,2.94,25.428,54.300,15.5,-0.1835,0.0000,21.390,22.681,0.2008,90.6,4.351
32,2014-06-08 15:05:00,3.53,25.283,54.900,15.6,-0.1835,0.0000,21.413,22.705,0.2012,553.1,4.375
33,2014-06-08 15:10:00,3.53,25.065,55.300,15.5,-0.1835,0.0000,21.413,22.753,0.2012,246.9,4.363
