"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374973, SEN S/N: 10200135)","Wetness, % (LGR S/N: 10374973, SEN S/N: 10205906)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10222765, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10222769, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374973, SEN S/N: 10222873)","Voltage, V (LGR S/N: 10374973, SEN S/N: 10348623)","Current, mA (LGR S/N: 10374973, SEN S/N: 10348623)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10359303)","RH, % (LGR S/N: 10374973, SEN S/N: 10359303)","DewPt, °C (LGR S/N: 10374973, SEN S/N: 10359303)","Batt, V (LGR S/N: 10374973)"
1,2014-10-24 13:55:00,91.9,2.94,24.315,23.472,0.3054,-0.1988,0.0000,32.433,20.000,6.6,4.345
2,2014-10-24 14:00:00,135.6,2.94,24.339,23.497,0.3054,-0.1988,0.0000,32.355,17.800,4.9,4.351
3,2014-10-24 14:05:00,80.6,3.53,24.363,23.521,0.3054,-0.1988,0.0000,32.175,18.700,5.4,4.345
4,2014-10-24 14:10:00,78.1,3.53,24.388,23.545,0.3054,-0.1988,0.0000,31.919,18.400,5.0,4.351
5,2014-10-24 14:15:00,74.4,3.53,24.412,23.569,0.3054,-0.1988,0.0000,32.613,17.500,4.8,4.351
6,2014-10-24 14:20:00,75.6,3.53,24.460,23.617,0.3054,-0.1988,0.0000,32.820,17.300,4.8,4.351
7,2014-10-24 14:25:00,75.6,2.94,24.484,23.641,0.3054,-0.1988,0.0000,33.261,22.000,8.7,4.351
8,2014-10-24 14:30:00,75.6,2.35,24.532,23.689,0.3058,-0.1988,0.0000,32.150,21.200,7.2,4.357
9,2014-10-24 14:35:00,70.6,2.35,24.581,23.737,0.3058,-0.1988,0.0000,31.382,25.000,9.0,4.357
10,2014-10-24 14:40:00,66.9,2.35,24.653,23.761,0.3058,-0.1988,0.0000,30.874,27.800,10.2,4.351
11,2014-10-24 14:45:00,63.1,2.35,24.702,23.809,0.3058,-0.1988,0.0000,30.722,28.100,10.2,4.351
12,2014-10-24 14:50:00,59.4,2.35,24.750,23.857,0.3058,-0.1988,0.0000,30.646,28.600,10.4,4.387
13,2014-10-24 14:55:00,56.9,2.35,24.798,23.905,0.3058,-0.1988,0.0000,30.697,29.300,10.8,4.351
14,2014-10-24 15:00:00,51.9,2.35,24.847,23.954,0.3058,-0.1988,0.0000,30.293,31.400,11.5,4.351
15,2014-10-24 15:05:00,48.1,2.35,24.871,23.978,0.3058,-0.1988,0.0000,29.890,33.700,12.2,4.351
