"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10221051, SEN S/N: 10200137)","Voltage, V (LGR S/N: 10221051, SEN S/N: 10200855)","Current, mA (LGR S/N: 10221051, SEN S/N: 10200855)","Wetness, % (LGR S/N: 10221051, SEN S/N: 10205905)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213637)","RH, % (LGR S/N: 10221051, SEN S/N: 10213637)","DewPt, °C (LGR S/N: 10221051, SEN S/N: 10213637)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213732, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213733, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221051, SEN S/N: 10222876)","Batt, V (LGR S/N: 10221051)"
1,2014-05-30 14:10:00,769.4,-0.2039,0.0000,2.35,28.593,46.100,15.9,26.061,25.307,0.1981,4.321
2,2014-05-30 14:15:00,758.1,-0.2039,0.0000,2.35,28.841,44.400,15.5,25.963,25.258,0.1981,4.327
3,2014-05-30 14:20:00,741.9,-0.2039,0.0000,1.76,27.628,48.000,15.6,25.890,25.210,0.1981,4.339
4,2014-05-30 14:25:00,730.6,-0.2039,0.0000,1.76,27.974,45.200,15.0,25.793,25.186,0.1981,4.363
5,2014-05-30 14:30:00,716.9,-0.2039,0.0000,1.76,28.097,44.900,15.0,25.720,25.137,0.1981,4.381
6,2014-05-30 14:35:00,705.6,-0.2039,0.0000,1.18,27.308,46.000,14.7,25.647,25.089,0.1981,4.393
7,2014-05-30 14:40:00,690.6,-0.2039,0.0000,1.76,27.259,48.800,15.6,25.574,25.040,0.1981,4.387
8,2014-05-30 14:45:00,681.9,-0.2039,0.0000,1.76,28.394,46.500,15.8,25.501,24.992,0.1976,4.369
9,2014-05-30 14:50:00,665.6,-0.2039,0.0000,1.76,27.998,46.100,15.4,25.453,24.968,0.1981,4.363
10,2014-05-30 14:55:00,649.4,-0.2039,0.0000,1.76,27.776,47.400,15.6,25.380,24.919,0.1976,4.351
11,2014-05-30 15:00:00,640.6,-0.2039,0.0000,1.18,27.333,48.300,15.5,25.331,24.895,0.1981,4.357
12,2014-05-30 15:05:00,624.4,-0.2039,0.0000,1.76,27.628,48.000,15.6,25.283,24.847,0.1976,4.381
13,2014-05-30 15:10:00,611.9,-0.2039,0.0000,1.76,27.899,47.600,15.8,25.258,24.823,0.1976,4.381
14,2014-05-30 15:15:00,600.6,-0.2039,0.0000,1.76,28.270,46.600,15.8,25.210,24.798,0.1976,4.369
15,2014-05-30 15:20:00,585.6,-0.2039,0.0000,1.76,28.568,45.300,15.6,25.186,24.774,0.1976,4.363
16,2014-05-30 15:25:00,569.4,-0.2039,0.0000,1.76,27.850,47.300,15.6,25.137,24.750,0.1976,4.357
17,2014-05-30 15:30:00,521.9,-0.2039,0.0000,1.76,27.850,46.700,15.4,25.089,24.702,0.1976,4.363
18,2014-05-30 15:35:00,191.9,-0.2039,0.0000,1.18,27.653,46.100,15.0,25.040,24.677,0.1981,4.381
19,2014-05-30 15:40:00,85.6,-0.2039,0.0000,0.59,27.407,46.400,14.9,24.992,24.653,0.1976,4.393
20,2014-05-30 15:45:00,81.9,-0.2039,0.0000,0.00,26.818,48.200,15.0,24.944,24.629,0.1976,4.369
21,2014-05-30 15:50:00,79.4,-0.2039,0.0000,0.00,26.573,48.300,14.8,24.895,24.581,0.1976,4.363
22,2014-05-30 15:55:00,78.1,-0.2039,0.0000,0.00,26.061,47.500,14.1,24.823,24.557,0.1976,4.357
23,2014-05-30 16:00:00,96.9,-0.2039,0.0000,0.00,26.500,46.800,14.2,24.750,24.508,0.1976,4.363
24,2014-05-30 16:05:00,121.9,-0.2039,0.0000,0.00,25.695,48.200,13.9,24.702,24.460,0.1976,4.381
25,2014-05-30 16:10:00,108.1,-0.2039,0.0000,0.00,25.186,49.200,13.8,24.653,24.436,0.1976,4.375
26,2014-05-30 16:15:00,126.9,-0.2039,0.0000,0.00,25.065,49.600,13.8,24.605,24.388,0.1972,4.363
27,2014-05-30 16:20:00,76.9,-0.2039,0.0000,0.00,24.968,50.100,13.9,24.532,24.339,0.1972,4.363
28,2014-05-30 16:25:00,79.4,-0.2039,0.0000,0.00,24.339,50.200,13.3,24.460,24.291,0.1976,4.357
29,2014-05-30 16:30:00,126.9,-0.2039,0.0000,0.00,23.905,51.200,13.2,24.412,24.267,0.1976,4.363
30,2014-05-30 16:35:00,214.4,-0.2039,0.0000,0.00,23.785,51.900,13.3,24.339,24.219,0.1976,4.369
31,2014-05-30 16:40:00,60.6,-0.2039,0.0000,0.00,23.328,52.300,13.0,24.267,24.171,0.1976,4.375
32,2014-05-30 16:45:00,56.9,-0.2039,0.0000,0.00,23.112,51.400,12.6,24.219,24.122,0.1976,4.369
33,2014-05-30 16:50:00,73.1,-0.2039,0.0000,0.00,22.561,52.800,12.5,24.146,24.074,0.1972,4.363
34,2014-05-30 16:55:00,53.1,-0.2039,0.0000,0.00,22.417,53.700,12.6,24.074,24.026,0.1976,4.363
35,2014-05-30 17:00:00,50.6,-0.2039,0.0000,0.00,22.441,54.700,12.9,24.026,23.978,0.1976,4.363
36,2014-05-30 17:05:00,69.4,-0.2039,0.0000,0.00,22.369,54.700,12.8,23.954,23.930,0.1972,4.363
37,2014-05-30 17:10:00,48.1,-0.2039,0.0000,0.00,22.226,56.500,13.2,23.905,23.881,0.1972,4.363
38,2014-05-30 17:15:00,45.6,-0.2039,0.0000,0.00,22.250,56.800,13.3,23.833,23.833,0.1972,4.357
39,2014-05-30 17:20:00,44.4,-0.2039,0.0000,0.00,21.891,57.800,13.2,23.785,23.785,0.1972,4.351
40,2014-05-30 17:25:00,44.4,-0.2039,0.0000,0.00,21.795,58.400,13.3,23.737,23.737,0.1972,4.351
41,2014-05-30 17:30:00,41.9,-0.2039,0.0000,0.00,21.390,59.000,13.1,23.689,23.713,0.1972,4.351
42,2014-05-30 17:35:00,44.4,-0.2039,0.0000,0.00,21.366,60.000,13.3,23.617,23.665,0.1972,4.351
43,2014-05-30 17:40:00,45.6,-0.2039,0.0000,0.00,21.270,59.600,13.1,23.569,23.617,0.1972,4.345
44,2014-05-30 17:45:00,35.6,-0.2039,0.0000,0.00,21.127,61.800,13.5,23.521,23.569,0.1972,4.345
45,2014-05-30 17:50:00,31.9,-0.2039,0.0000,0.00,20.889,63.200,13.7,23.472,23.545,0.1972,4.363
46,2014-05-30 17:55:00,26.9,-0.2039,0.0000,0.00,20.603,63.900,13.5,23.424,23.497,0.1972,4.339
47,2014-05-30 18:00:00,23.1,-0.2039,0.0000,0.00,20.412,64.100,13.4,23.376,23.448,0.1972,4.339
48,2014-05-30 18:05:00,18.1,-0.2039,0.0000,0.00,20.174,63.800,13.1,23.328,23.424,0.1972,4.339
49,2014-05-30 18:10:00,15.6,-0.2039,0.0000,0.00,19.960,65.300,13.3,23.280,23.376,0.1972,4.339
50,2014-05-30 18:15:00,14.4,-0.2039,0.0000,0.00,19.841,66.200,13.4,23.232,23.352,0.1972,4.339
51,2014-05-30 18:20:00,11.9,-0.2039,0.0000,0.00,19.698,66.500,13.3,23.184,23.304,0.1972,4.339
52,2014-05-30 18:25:00,10.6,-0.2039,0.0000,0.00,19.579,66.400,13.2,23.136,23.256,0.1967,4.339
53,2014-05-30 18:30:00,9.4,-0.2039,0.0000,0.00,19.460,66.600,13.1,23.064,23.208,0.1967,4.339
54,2014-05-30 18:35:00,8.1,-0.2039,0.0000,0.00,19.199,68.100,13.2,23.016,23.160,0.1967,4.339
55,2014-05-30 18:40:00,6.9,-0.2039,0.0000,0.00,19.175,67.400,13.0,22.968,23.136,0.1972,4.339
56,2014-05-30 18:45:00,4.4,-0.2039,0.0000,0.00,19.032,68.700,13.2,22.920,23.088,0.1972,4.339
57,2014-05-30 18:50:00,3.1,-0.2039,0.0000,0.59,18.961,69.100,13.2,22.872,23.040,0.1967,4.339
58,2014-05-30 18:55:00,1.9,-0.2039,0.0000,1.76,18.866,70.000,13.3,22.824,23.016,0.1972,4.339
59,2014-05-30 19:00:00,0.6,-0.2039,0.0000,2.35,18.723,70.600,13.3,22.776,22.968,0.1972,4.339
60,2014-05-30 19:05:00,0.6,-0.2039,0.0000,3.53,18.509,71.700,13.3,22.729,22.920,0.1972,4.339
61,2014-05-30 19:10:00,0.6,-0.2039,0.0000,3.53,18.414,72.000,13.3,22.681,22.896,0.1972,4.333
62,2014-05-30 19:15:00,0.6,-0.2039,0.0000,5.88,18.271,72.700,13.3,22.633,22.848,0.1972,4.333
63,2014-05-30 19:20:00,0.6,-0.2039,0.0000,6.47,18.152,73.300,13.3,22.585,22.800,0.1972,4.333
64,2014-05-30 19:25:00,0.6,-0.2039,0.0000,8.24,18.010,73.900,13.3,22.537,22.776,0.1972,4.333
65,2014-05-30 19:30:00,0.6,-0.2039,0.0000,8.82,17.915,74.900,13.4,22.489,22.729,0.1972,4.333
66,2014-05-30 19:35:00,0.6,-0.2039,0.0000,10.00,17.867,75.200,13.4,22.441,22.681,0.1967,4.333
67,2014-05-30 19:40:00,0.6,-0.2039,0.0000,10.59,17.701,75.900,13.4,22.417,22.657,0.1972,4.333
68,2014-05-30 19:45:00,0.6,-0.2039,0.0000,11.18,17.510,76.600,13.4,22.369,22.609,0.1972,4.333
69,2014-05-30 19:50:00,0.6,-0.2039,0.0000,11.76,17.558,76.800,13.5,22.321,22.585,0.1972,4.333
70,2014-05-30 19:55:00,0.6,-0.2039,0.0000,12.94,17.368,77.400,13.4,22.298,22.537,0.1972,4.333
71,2014-05-30 20:00:00,0.6,-0.2039,0.0000,12.35,17.391,77.400,13.4,22.250,22.513,0.1972,4.333
72,2014-05-30 20:05:00,0.6,-0.2039,0.0000,12.94,17.320,77.800,13.4,22.202,22.489,0.1972,4.333
73,2014-05-30 20:10:00,0.6,-0.2039,0.0000,12.94,17.272,77.700,13.4,22.178,22.441,0.1967,4.333
74,2014-05-30 20:15:00,0.6,-0.2039,0.0000,14.12,17.177,78.000,13.3,22.130,22.393,0.1967,4.333
75,2014-05-30 20:20:00,0.6,-0.2039,0.0000,13.53,17.130,78.100,13.3,22.106,22.369,0.1972,4.333
76,2014-05-30 20:25:00,0.6,-0.2039,0.0000,14.71,17.034,78.800,13.3,22.058,22.345,0.1972,4.333
77,2014-05-30 20:30:00,0.6,-0.2039,0.0000,14.71,16.987,79.300,13.4,22.034,22.298,0.1967,4.333
78,2014-05-30 20:35:00,0.6,-0.2039,0.0000,15.88,16.915,79.600,13.4,21.987,22.274,0.1967,4.327
79,2014-05-30 20:40:00,0.6,-0.2039,0.0000,17.06,16.820,79.800,13.3,21.963,22.250,0.1972,4.333
80,2014-05-30 20:45:00,0.6,-0.2039,0.0000,18.82,16.725,80.700,13.4,21.915,22.202,0.1967,4.327
81,2014-05-30 20:50:00,0.6,-0.2039,0.0000,18.82,16.844,80.500,13.5,21.891,22.178,0.1967,4.327
