Date Time	Wetness (%)  #10314896	Temp (°F)  #10359307	RH (%)  #10359307	Voltage (V)  #10363575	Current (mA)  #10363575	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374516	Solar Radiation (W/m²)  #10378950	Batt (V) c:5
04/24/15 18:45:00.0	0.00	60.904	71.800	-0.1988	0.0000	67.329	67.028	0.1830	33.1	4.345
04/24/15 18:50:00.0	0.00	60.775	71.900	-0.1988	0.0000	67.071	66.686	0.1830	26.9	4.345
04/24/15 18:55:00.0	0.00	60.690	72.100	-0.1988	0.0000	66.814	66.385	0.1830	25.6	4.339
04/24/15 19:00:00.0	0.00	60.474	72.300	-0.1988	0.0000	66.558	66.043	0.1830	25.6	4.339
04/24/15 19:05:00.0	0.00	60.433	72.600	-0.1988	0.0000	66.214	65.701	0.1830	28.1	4.339
04/24/15 19:10:00.0	0.00	60.260	72.900	-0.1988	0.0000	65.959	65.403	0.1830	20.6	4.333
04/24/15 19:15:00.0	0.00	60.003	73.700	-0.1988	0.0000	65.745	65.188	0.1830	14.4	4.333
04/24/15 19:20:00.0	0.00	60.003	73.900	-0.1988	0.0000	65.615	65.102	0.1830	8.1	4.333
04/24/15 19:25:00.0	0.00	60.003	74.000	-0.1988	0.0000	65.487	64.931	0.1826	6.9	4.327
04/24/15 19:30:00.0	0.59	59.916	74.400	-0.1988	0.0000	65.230	64.632	0.1826	4.4	4.321
04/24/15 19:35:00.0	0.59	59.830	74.400	-0.1988	0.0000	65.102	64.546	0.1826	3.1	4.321
04/24/15 19:40:00.0	0.00	59.745	74.400	-0.1988	0.0000	64.931	64.332	0.1826	0.6	4.321
04/24/15 19:45:00.0	0.59	59.529	74.700	-0.1988	0.0000	64.717	64.074	0.1826	0.6	4.321
04/24/15 19:50:00.0	0.59	59.445	75.300	-0.1988	0.0000	64.503	63.903	0.1826	0.6	4.321
04/24/15 19:55:00.0	0.59	59.445	75.500	-0.1988	0.0000	64.375	63.819	0.1826	0.6	4.321
04/24/15 20:00:00.0	0.59	59.358	76.200	-0.1988	0.0000	64.288	63.775	0.1826	0.6	4.315
04/24/15 20:05:00.0	0.59	59.358	76.200	-0.1988	0.0000	64.247	63.732	0.1826	0.6	4.315
04/24/15 20:10:00.0	0.59	59.358	76.300	-0.1988	0.0000	64.161	63.689	0.1826	0.6	4.315
04/24/15 20:15:00.0	0.59	59.272	76.600	-0.1988	0.0000	64.117	63.604	0.1826	0.6	4.309
04/24/15 20:20:00.0	0.59	59.229	76.500	-0.1988	0.0000	64.074	63.561	0.1820	0.6	4.309
04/24/15 20:25:00.0	0.59	59.272	76.900	-0.1988	0.0000	63.990	63.518	0.1820	0.6	4.303
04/24/15 20:30:00.0	0.59	59.229	77.200	-0.1988	0.0000	63.946	63.475	0.1820	0.6	4.303
04/24/15 20:35:00.0	0.59	59.272	77.000	-0.1988	0.0000	63.903	63.433	0.1820	0.6	4.333
04/24/15 20:40:00.0	0.59	59.272	76.900	-0.1988	0.0000	63.819	63.347	0.1820	0.6	4.303
04/24/15 20:45:00.0	0.59	59.229	76.800	-0.1988	0.0000	63.775	63.304	0.1820	0.6	4.303
04/24/15 20:50:00.0	0.59	59.272	77.000	-0.1988	0.0000	63.689	63.219	0.1820	0.6	4.297
04/24/15 20:55:00.0	0.59	59.272	76.800	-0.1988	0.0000	63.648	63.176	0.1820	0.6	4.297
04/24/15 21:00:00.0	0.59	59.272	77.000	-0.1988	0.0000	63.561	63.090	0.1820	0.6	4.297
04/24/15 21:05:00.0	0.59	59.229	77.200	-0.1988	0.0000	63.518	63.048	0.1820	0.6	4.297
04/24/15 21:10:00.0	0.59	59.185	77.100	-0.1988	0.0000	63.433	62.919	0.1820	0.6	4.297
04/24/15 21:15:00.0	0.59	59.142	77.200	-0.1988	0.0000	63.347	62.834	0.1820	0.6	4.297
04/24/15 21:20:00.0	0.59	59.099	77.000	-0.1988	0.0000	63.219	62.748	0.1820	0.6	4.297
04/24/15 21:25:00.0	0.59	59.099	77.100	-0.1988	0.0000	63.176	62.661	0.1820	0.6	4.291
04/24/15 21:30:00.0	0.59	59.099	77.200	-0.1988	0.0000	63.090	62.577	0.1816	0.6	4.291
04/24/15 21:35:00.0	0.59	59.056	77.600	-0.1988	0.0000	63.048	62.490	0.1820	0.6	4.291
04/24/15 21:40:00.0	0.59	59.014	77.800	-0.1988	0.0000	62.919	62.406	0.1820	0.6	4.291
04/24/15 21:45:00.0	1.18	58.928	77.900	-0.1988	0.0000	62.834	62.319	0.1816	0.6	4.291
04/24/15 21:50:00.0	1.18	58.928	78.100	-0.1988	0.0000	62.791	62.276	0.1816	0.6	4.291
04/24/15 21:55:00.0	1.18	58.928	78.000	-0.1988	0.0000	62.791	62.319	0.1816	0.6	4.291
04/24/15 22:00:00.0	0.59	58.928	78.100	-0.1988	0.0000	62.791	62.319	0.1816	0.6	4.291
04/24/15 22:05:00.0	0.59	58.885	78.200	-0.1988	0.0000	62.704	62.191	0.1816	0.6	4.291
04/24/15 22:10:00.0	1.18	58.842	78.400	-0.1988	0.0000	62.533	62.019	0.1816	0.6	4.291
04/24/15 22:15:00.0	1.18	58.712	78.800	-0.1988	0.0000	62.406	61.804	0.1813	0.6	4.291
04/24/15 22:20:00.0	1.18	58.498	78.900	-0.1988	0.0000	62.233	61.547	0.1816	0.6	4.291
04/24/15 22:25:00.0	1.18	58.282	79.600	-0.1988	0.0000	61.977	61.205	0.1816	0.6	4.291
04/24/15 22:30:00.0	1.18	58.152	79.800	-0.1988	0.0000	61.720	60.904	0.1816	0.6	4.291
04/24/15 22:35:00.0	1.18	57.893	80.100	-0.1988	0.0000	61.506	60.647	0.1816	0.6	4.291
04/24/15 22:40:00.0	2.35	57.592	80.800	-0.1988	0.0000	61.205	60.303	0.1816	0.6	4.291
04/24/15 22:45:00.0	2.35	57.506	80.800	-0.1988	0.0000	60.991	60.089	0.1816	0.6	4.291
04/24/15 22:50:00.0	1.76	57.376	80.800	-0.1988	0.0000	60.818	59.959	0.1813	0.6	4.285
04/24/15 22:55:00.0	2.35	57.376	80.900	-0.1988	0.0000	60.647	59.788	0.1813	0.6	4.297
04/24/15 23:00:00.0	2.94	57.160	81.100	-0.1988	0.0000	60.474	59.572	0.1813	0.6	4.285
04/24/15 23:05:00.0	2.94	56.988	81.700	-0.1988	0.0000	60.303	59.445	0.1813	0.6	4.285
04/24/15 23:10:00.0	5.29	56.772	82.400	-0.1988	0.0000	60.132	59.229	0.1813	0.6	4.285
04/24/15 23:15:00.0	9.41	56.599	82.600	-0.1988	0.0000	59.959	59.014	0.1813	0.6	4.285
04/24/15 23:20:00.0	8.24	56.512	83.200	-0.1988	0.0000	59.788	58.842	0.1813	0.6	4.285
04/24/15 23:25:00.0	9.41	56.556	82.800	-0.1988	0.0000	59.616	58.712	0.1813	0.6	4.285
04/24/15 23:30:00.0	12.35	56.208	82.900	-0.1988	0.0000	59.445	58.541	0.1813	0.6	4.285
04/24/15 23:35:00.0	22.35	55.819	83.200	-0.1988	0.0000	59.272	58.325	0.1807	0.6	4.285
04/24/15 23:40:00.0	27.06	55.602	83.400	-0.1988	0.0000	59.099	58.152	0.1807	0.6	4.285
04/24/15 23:45:00.0	42.94	55.168	83.700	-0.1988	0.0000	58.928	57.979	0.1807	0.6	4.285
04/24/15 23:50:00.0	35.29	55.038	84.400	-0.1988	0.0000	58.798	57.850	0.1807	0.6	4.285
04/24/15 23:55:00.0	44.12	54.865	84.600	-0.1988	0.0000	58.626	57.679	0.1807	0.6	4.285
04/25/15 00:00:00.0	54.71	54.648	84.800	-0.1988	0.0000	58.498	57.549	0.1807	0.6	4.285
04/25/15 00:05:00.0	55.29	54.300	85.200	-0.1988	0.0000	58.325	57.376	0.1807	0.6	4.285
04/25/15 00:10:00.0	75.29	54.212	86.000	-0.1988	0.0000	58.195	57.204	0.1807	0.6	4.285
04/25/15 00:15:00.0	84.71	54.473	86.000	-0.1988	0.0000	58.066	57.117	0.1803	0.6	4.285
04/25/15 00:20:00.0	75.88	54.343	86.000	-0.1988	0.0000	57.979	57.074	0.1803	0.6	4.285
04/25/15 00:25:00.0	90.00	54.691	86.800	-0.1988	0.0000	57.979	57.160	0.1803	0.6	4.279
04/25/15 00:30:00.0	70.00	54.430	86.500	-0.1988	0.0000	57.936	57.117	0.1803	0.6	4.279
04/25/15 00:35:00.0	65.88	54.126	86.300	-0.1988	0.0000	57.979	57.247	0.1803	0.6	4.279
04/25/15 00:40:00.0	54.71	54.037	86.900	-0.1988	0.0000	57.979	57.204	0.1797	0.6	4.273
04/25/15 00:45:00.0	60.59	53.908	86.800	-0.1988	0.0000	57.979	57.204	0.1803	0.6	4.273
04/25/15 00:50:00.0	54.12	53.865	87.000	-0.1988	0.0000	58.023	57.333	0.1803	0.6	4.273
04/25/15 00:55:00.0	48.24	54.082	87.400	-0.1988	0.0000	58.066	57.420	0.1803	0.6	4.273
04/25/15 01:00:00.0	41.18	54.212	87.500	-0.1988	0.0000	58.152	57.506	0.1803	0.6	4.273
04/25/15 01:05:00.0	41.18	54.387	87.700	-0.1988	0.0000	58.195	57.549	0.1797	0.6	4.273
04/25/15 01:10:00.0	31.18	54.561	87.700	-0.1988	0.0000	58.282	57.765	0.1797	0.6	4.273
04/25/15 01:15:00.0	24.71	55.081	87.800	-0.1988	0.0000	58.455	57.979	0.1797	0.6	4.273
04/25/15 01:20:00.0	22.94	55.213	87.300	-0.1988	0.0000	58.582	58.066	0.1797	0.6	4.273
04/25/15 01:25:00.0	22.94	55.256	87.200	-0.1988	0.0000	58.626	58.152	0.1797	0.6	4.273
04/25/15 01:30:00.0	27.06	55.213	87.200	-0.1988	0.0000	58.626	58.109	0.1793	0.6	4.273
04/25/15 01:35:00.0	34.12	55.125	86.900	-0.1988	0.0000	58.541	57.979	0.1793	0.6	4.273
04/25/15 01:40:00.0	38.82	55.038	87.200	-0.1988	0.0000	58.498	57.893	0.1793	0.6	4.273
04/25/15 01:45:00.0	37.65	54.995	87.300	-0.1988	0.0000	58.498	57.893	0.1793	0.6	4.273
04/25/15 01:50:00.0	33.53	54.995	87.500	-0.1988	0.0000	58.498	57.936	0.1793	0.6	4.285
04/25/15 01:55:00.0	29.41	55.081	87.600	-0.1988	0.0000	58.626	58.109	0.1797	0.6	4.267
04/25/15 02:00:00.0	27.06	55.125	87.700	-0.1988	0.0000	58.669	58.239	0.1793	0.6	4.267
04/25/15 02:05:00.0	26.47	55.168	87.800	-0.1988	0.0000	58.755	58.325	0.1797	0.6	4.267
04/25/15 02:10:00.0	23.53	55.299	88.000	-0.1988	0.0000	58.842	58.411	0.1797	0.6	4.267
04/25/15 02:15:00.0	20.59	55.429	87.800	-0.1988	0.0000	58.928	58.498	0.1793	0.6	4.267
04/25/15 02:20:00.0	16.47	55.472	87.500	-0.1988	0.0000	58.928	58.541	0.1793	0.6	4.267
04/25/15 02:25:00.0	17.06	55.515	87.300	-0.1988	0.0000	59.014	58.582	0.1793	0.6	4.267
04/25/15 02:30:00.0	16.47	55.602	87.100	-0.1988	0.0000	59.056	58.626	0.1793	0.6	4.267
04/25/15 02:35:00.0	15.29	55.733	87.000	-0.1988	0.0000	59.056	58.626	0.1793	0.6	4.267
04/25/15 02:40:00.0	14.71	55.776	86.600	-0.1988	0.0000	59.056	58.626	0.1793	0.6	4.267
04/25/15 02:45:00.0	12.94	55.949	86.300	-0.1988	0.0000	59.099	58.669	0.1793	0.6	4.267
04/25/15 02:50:00.0	13.53	56.122	86.400	-0.1988	0.0000	59.099	58.669	0.1793	0.6	4.267
04/25/15 02:55:00.0	14.12	56.122	86.200	-0.1988	0.0000	59.099	58.669	0.1793	0.6	4.267
04/25/15 03:00:00.0	13.53	56.122	86.000	-0.1988	0.0000	59.099	58.669	0.1793	0.6	4.267
04/25/15 03:05:00.0	12.35	56.208	85.900	-0.1988	0.0000	59.099	58.669	0.1793	0.6	4.267
04/25/15 03:10:00.0	12.94	56.295	85.700	-0.1988	0.0000	59.099	58.626	0.1793	0.6	4.267
04/25/15 03:15:00.0	12.94	56.251	85.600	-0.1988	0.0000	59.056	58.582	0.1793	0.6	4.267
04/25/15 03:20:00.0	12.94	56.340	85.700	-0.1988	0.0000	59.056	58.582	0.1793	0.6	4.267
04/25/15 03:25:00.0	13.53	56.383	85.600	-0.1988	0.0000	59.014	58.541	0.1793	0.6	4.267
04/25/15 03:30:00.0	13.53	56.295	85.600	-0.1988	0.0000	59.014	58.582	0.1793	0.6	4.267
04/25/15 03:35:00.0	14.12	56.208	85.600	-0.1988	0.0000	59.014	58.541	0.1793	0.6	4.267
04/25/15 03:40:00.0	12.35	56.079	85.500	-0.1988	0.0000	58.971	58.455	0.1793	0.6	4.267
04/25/15 03:45:00.0	10.00	56.165	84.800	-0.1988	0.0000	58.928	58.411	0.1793	0.6	4.267
04/25/15 03:50:00.0	9.41	56.122	84.500	-0.1988	0.0000	58.928	58.455	0.1793	0.6	4.267
04/25/15 03:55:00.0	8.82	56.208	84.500	-0.1988	0.0000	58.928	58.498	0.1789	0.6	4.267
04/25/15 04:00:00.0	8.82	56.295	84.400	-0.1988	0.0000	58.971	58.541	0.1789	0.6	4.267
04/25/15 04:05:00.0	8.82	56.340	84.500	-0.1988	0.0000	59.014	58.626	0.1793	0.6	4.267
04/25/15 04:10:00.0	9.41	56.340	84.800	-0.1988	0.0000	59.056	58.669	0.1793	0.6	4.267
04/25/15 04:15:00.0	9.41	56.295	84.800	-0.1988	0.0000	59.099	58.669	0.1793	0.6	4.267
04/25/15 04:20:00.0	8.82	56.295	84.800	-0.1988	0.0000	59.099	58.712	0.1793	0.6	4.267
04/25/15 04:25:00.0	8.24	56.295	84.500	-0.1988	0.0000	59.099	58.712	0.1789	0.6	4.267
04/25/15 04:30:00.0	8.24	56.295	84.400	-0.1988	0.0000	59.099	58.712	0.1789	0.6	4.267
04/25/15 04:35:00.0	8.24	56.340	84.500	-0.1988	0.0000	59.142	58.755	0.1789	0.6	4.267
04/25/15 04:40:00.0	7.65	56.340	84.400	-0.1988	0.0000	59.142	58.755	0.1793	0.6	4.267
04/25/15 04:45:00.0	7.06	56.383	84.200	-0.1988	0.0000	59.185	58.798	0.1793	0.6	4.267
04/25/15 04:50:00.0	7.06	56.426	83.700	-0.1988	0.0000	59.142	58.755	0.1789	0.6	4.291
04/25/15 04:55:00.0	6.47	56.426	83.200	-0.1988	0.0000	59.142	58.755	0.1789	0.6	4.267
04/25/15 05:00:00.0	6.47	56.469	83.000	-0.1988	0.0000	59.142	58.755	0.1789	0.6	4.267
04/25/15 05:05:00.0	5.88	56.469	82.700	-0.1988	0.0000	59.142	58.755	0.1789	0.6	4.267
04/25/15 05:10:00.0	5.88	56.512	82.600	-0.1988	0.0000	59.185	58.798	0.1789	0.6	4.267
04/25/15 05:15:00.0	5.88	56.556	82.700	-0.1988	0.0000	59.142	58.798	0.1789	0.6	4.267
04/25/15 05:20:00.0	6.47	56.512	82.700	-0.1988	0.0000	59.142	58.755	0.1789	0.6	4.267
04/25/15 05:25:00.0	5.88	56.469	82.700	-0.1988	0.0000	59.142	58.755	0.1789	0.6	4.267
04/25/15 05:30:00.0	5.88	56.469	82.800	-0.1988	0.0000	59.142	58.755	0.1789	0.6	4.267
04/25/15 05:35:00.0	5.88	56.426	82.800	-0.1988	0.0000	59.142	58.755	0.1789	0.6	4.267
04/25/15 05:40:00.0	6.47	56.383	82.800	-0.1988	0.0000	59.099	58.712	0.1789	0.6	4.267
04/25/15 05:45:00.0	6.47	56.340	82.900	-0.1988	0.0000	59.099	58.669	0.1789	0.6	4.267
04/25/15 05:50:00.0	6.47	56.340	83.100	-0.1988	0.0000	59.099	58.712	0.1789	0.6	4.267
04/25/15 05:55:00.0	5.88	56.295	83.000	-0.1988	0.0000	59.099	58.669	0.1789	0.6	4.267
04/25/15 06:00:00.0	5.29	56.383	82.100	-0.1988	0.0000	59.014	58.626	0.1789	0.6	4.267
04/25/15 06:05:00.0	5.29	56.426	81.800	-0.1988	0.0000	59.014	58.626	0.1789	0.6	4.267
04/25/15 06:10:00.0	5.29	56.512	81.500	-0.1988	0.0000	58.971	58.582	0.1789	0.6	4.267
04/25/15 06:15:00.0	5.29	56.383	81.400	-0.1988	0.0000	58.928	58.498	0.1789	0.6	4.267
04/25/15 06:20:00.0	5.29	56.340	81.200	-0.1988	0.0000	58.885	58.411	0.1789	1.9	4.267
04/25/15 06:25:00.0	5.29	56.340	81.300	-0.1988	0.0000	58.842	58.368	0.1789	1.9	4.267
04/25/15 06:30:00.0	5.29	56.208	81.600	-0.1988	0.0000	58.755	58.282	0.1789	3.1	4.267
04/25/15 06:35:00.0	5.88	56.165	81.800	-0.1988	0.0000	58.712	58.239	0.1789	4.4	4.267
04/25/15 06:40:00.0	5.29	55.992	81.900	-0.1988	0.0000	58.669	58.239	0.1789	9.4	4.267
04/25/15 06:45:00.0	5.29	55.906	82.200	-0.1988	0.0000	58.669	58.239	0.1789	18.1	4.267
04/25/15 06:50:00.0	5.29	55.906	82.300	-0.1988	0.0000	58.712	58.325	0.1789	24.4	4.267
04/25/15 06:55:00.0	5.29	55.949	82.900	-0.1988	0.0000	58.798	58.455	0.1789	33.1	4.267
04/25/15 07:00:00.0	5.29	55.992	82.900	-0.1988	0.0000	58.842	58.498	0.1789	31.9	4.267
04/25/15 07:05:00.0	5.29	55.949	83.300	-0.1988	0.0000	58.842	58.411	0.1789	21.9	4.267
04/25/15 07:10:00.0	5.88	55.863	83.200	-0.1988	0.0000	58.669	58.152	0.1783	18.1	4.267
04/25/15 07:15:00.0	6.47	55.819	83.200	-0.1988	0.0000	58.498	57.979	0.1789	33.1	4.267
04/25/15 07:20:00.0	5.29	55.992	83.200	-0.1988	0.0000	58.582	58.282	0.1789	86.9	4.267
04/25/15 07:25:00.0	4.12	56.642	83.000	-0.1988	0.0000	59.142	59.185	0.1789	103.1	4.291
04/25/15 07:30:00.0	3.53	57.160	81.500	-0.1988	0.0000	59.445	59.358	0.1789	48.1	4.291
04/25/15 07:35:00.0	4.12	57.117	80.700	-0.1988	0.0000	59.272	58.928	0.1783	23.1	4.309
04/25/15 07:40:00.0	4.12	56.858	80.700	-0.1988	0.0000	59.056	58.582	0.1789	18.1	4.285
04/25/15 07:45:00.0	4.12	56.772	80.900	-0.1988	0.0000	58.885	58.411	0.1789	25.6	4.285
04/25/15 07:50:00.0	3.53	56.988	80.700	-0.1988	0.0000	59.014	58.885	0.1789	103.1	4.291
04/25/15 07:55:00.0	2.94	57.765	80.000	-0.1988	0.0000	59.659	59.873	0.1789	138.1	4.321
04/25/15 08:00:00.0	2.35	58.541	78.600	-0.1988	0.0000	60.303	60.647	0.1783	115.6	4.333
04/25/15 08:05:00.0	2.35	58.626	78.400	-0.1988	0.0000	60.647	61.032	0.1789	136.9	4.345
04/25/15 08:10:00.0	1.76	58.669	78.300	-0.1988	0.0000	61.205	61.761	0.1789	143.1	4.363
04/25/15 08:15:00.0	1.76	58.842	77.900	-0.1988	0.0000	61.677	62.276	0.1789	141.9	4.393
04/25/15 08:20:00.0	1.76	59.315	77.700	-0.1988	0.0000	62.148	62.791	0.1789	134.4	4.393
04/25/15 08:25:00.0	1.76	59.486	77.200	-0.1988	0.0000	62.490	63.048	0.1789	138.1	4.381
04/25/15 08:30:00.0	1.18	59.486	76.900	-0.1988	0.0000	62.791	63.433	0.1789	141.9	4.369
04/25/15 08:35:00.0	1.18	59.830	76.700	-0.1988	0.0000	63.090	63.775	0.1789	168.1	4.363
04/25/15 08:40:00.0	1.18	59.830	76.100	-0.1988	0.0000	63.347	63.903	0.1789	170.6	4.363
04/25/15 08:45:00.0	1.18	60.046	76.200	-0.1988	0.0000	63.732	64.632	0.1789	224.4	4.375
04/25/15 08:50:00.0	1.18	60.861	75.100	-0.1988	0.0000	64.503	65.701	0.1789	234.4	4.369
04/25/15 08:55:00.0	1.18	60.046	75.900	-0.1988	0.0000	64.760	65.615	0.1789	143.1	4.363
04/25/15 09:00:00.0	1.18	59.358	77.100	-0.1988	0.0000	64.803	65.487	0.1789	138.1	4.357
04/25/15 09:05:00.0	1.18	59.702	76.900	-0.1988	0.0000	64.974	65.788	0.1789	158.1	4.357
04/25/15 09:10:00.0	1.18	59.959	76.900	-0.1988	0.0000	65.273	66.043	0.1789	141.9	4.393
04/25/15 09:15:00.0	1.18	60.132	76.700	-0.1988	0.0000	65.359	66.087	0.1793	158.1	4.381
04/25/15 09:20:00.0	1.18	60.390	76.700	-0.1988	0.0000	66.000	67.329	0.1789	279.4	4.369
04/25/15 09:25:00.0	1.18	60.861	75.700	-0.1988	0.0000	66.814	68.099	0.1793	193.1	4.363
04/25/15 09:30:00.0	1.18	60.818	75.600	-0.1988	0.0000	66.857	67.842	0.1793	158.1	4.357
04/25/15 09:35:00.0	1.18	60.647	75.100	-0.1988	0.0000	66.900	67.671	0.1793	133.1	4.375
04/25/15 09:40:00.0	1.18	60.517	74.100	-0.1988	0.0000	66.814	67.413	0.1793	120.6	4.375
04/25/15 09:45:00.0	1.18	60.647	74.000	-0.1988	0.0000	66.558	67.114	0.1793	115.6	4.363
04/25/15 09:50:00.0	1.18	60.904	74.200	-0.1988	0.0000	66.515	67.028	0.1793	160.6	4.363
04/25/15 09:55:00.0	1.18	61.248	73.300	-0.1988	0.0000	66.857	67.842	0.1793	283.1	4.351
04/25/15 10:00:00.0	0.59	61.633	71.400	-0.1988	0.0000	68.056	69.685	0.1793	261.9	4.387
04/25/15 10:05:00.0	0.59	62.148	70.800	-0.1988	0.0000	68.698	70.372	0.1797	325.6	4.393
04/25/15 10:10:00.0	0.59	62.105	70.700	-0.1988	0.0000	68.871	69.985	0.1797	198.1	4.363
04/25/15 10:15:00.0	0.59	62.447	71.100	-0.1988	0.0000	68.956	70.286	0.1797	249.4	4.351
04/25/15 10:20:00.0	0.59	63.090	69.300	-0.1988	0.0000	69.728	71.533	0.1797	348.1	4.393
04/25/15 10:25:00.0	0.59	63.219	68.800	-0.1988	0.0000	70.029	71.577	0.1797	318.1	4.369
04/25/15 10:30:00.0	0.59	63.133	68.200	-0.1988	0.0000	70.115	71.317	0.1797	140.6	4.363
04/25/15 10:35:00.0	0.59	62.533	69.000	-0.1988	0.0000	69.600	70.329	0.1797	115.6	4.363
04/25/15 10:40:00.0	0.59	62.704	68.700	-0.1988	0.0000	70.243	72.739	0.1797	340.6	4.351
04/25/15 10:45:00.0	0.59	65.316	64.600	-0.1988	0.0000	75.029	80.492	0.1797	425.6	4.381
04/25/15 10:50:00.0	0.00	64.332	64.200	-0.1988	0.0000	75.333	78.822	0.1803	304.4	4.369
04/25/15 10:55:00.0	0.00	63.775	64.200	-0.1988	0.0000	74.813	76.899	0.1803	304.4	4.363
04/25/15 11:00:00.0	0.00	63.604	64.000	-0.1988	0.0000	75.029	77.378	0.1803	393.1	4.357
04/25/15 11:05:00.0	0.00	63.903	62.700	-0.1988	0.0000	75.247	77.117	0.1803	296.9	4.393
04/25/15 11:10:00.0	0.00	63.433	61.400	-0.1988	0.0000	74.813	76.289	0.1807	276.9	4.369
04/25/15 11:15:00.0	0.00	63.689	61.900	-0.1988	0.0000	74.856	76.811	0.1807	374.4	4.363
04/25/15 11:20:00.0	0.00	64.418	59.500	-0.1988	0.0000	75.853	77.945	0.1807	370.6	4.351
04/25/15 11:25:00.0	0.59	65.701	58.600	-0.1988	0.0000	76.986	80.184	0.1807	763.1	4.406
