Date Time	Solar Radiation (W/m²)  #10200134	Wetness (%)  #10205908	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10222875	Voltage (V)  #10348617	Current (mA)  #10348617	Temp (°F)  #10359302	RH (%)  #10359302	Batt (V) c:5
06/12/15 20:55:00.0	0.6	27.06	76.942	80.978	0.0914	-0.2039	0.0000	63.862	86.300	4.321
06/12/15 21:00:00.0	0.6	29.41	76.636	80.668	0.0914	-0.2039	0.0000	63.775	86.800	4.321
06/12/15 21:05:00.0	0.6	31.76	76.332	80.361	0.0914	-0.2039	0.0000	63.648	87.100	4.321
06/12/15 21:10:00.0	0.6	35.88	76.028	80.051	0.0908	-0.2039	0.0000	63.518	87.500	4.321
06/12/15 21:15:00.0	0.6	43.53	75.767	79.743	0.0908	-0.2039	0.0000	63.518	87.700	4.321
06/12/15 21:20:00.0	0.6	48.82	75.508	79.480	0.0908	-0.2039	0.0000	63.433	87.900	4.321
06/12/15 21:25:00.0	0.6	62.94	75.204	79.216	0.0902	-0.2039	0.0000	63.304	88.100	4.321
06/12/15 21:30:00.0	0.6	72.35	74.986	78.953	0.0902	-0.2039	0.0000	63.176	88.600	4.321
06/12/15 21:35:00.0	0.6	84.71	74.727	78.690	0.0896	-0.2039	0.0000	63.176	88.600	4.321
06/12/15 21:40:00.0	0.6	85.88	74.511	78.471	0.0902	-0.2039	0.0000	63.090	88.800	4.321
06/12/15 21:45:00.0	0.6	83.53	74.250	78.208	0.0896	-0.2039	0.0000	63.005	89.100	4.321
06/12/15 21:50:00.0	0.6	90.59	74.034	77.990	0.0896	-0.2039	0.0000	62.919	89.300	4.321
06/12/15 21:55:00.0	0.6	92.94	73.818	77.770	0.0896	-0.2039	0.0000	62.875	89.600	4.321
06/12/15 22:00:00.0	0.6	92.94	73.645	77.553	0.0893	-0.2039	0.0000	62.962	89.600	4.321
06/12/15 22:05:00.0	0.6	94.12	73.429	77.335	0.0893	-0.2039	0.0000	62.919	89.600	4.321
06/12/15 22:10:00.0	0.6	93.53	73.256	77.117	0.0893	-0.2039	0.0000	62.919	89.700	4.321
06/12/15 22:15:00.0	0.6	94.71	73.040	76.942	0.0893	-0.2039	0.0000	62.791	89.600	4.321
06/12/15 22:20:00.0	0.6	95.88	72.869	76.725	0.0887	-0.2039	0.0000	62.748	89.900	4.321
06/12/15 22:25:00.0	0.6	92.94	72.739	76.550	0.0887	-0.2039	0.0000	62.791	90.000	4.321
06/12/15 22:30:00.0	0.6	91.76	72.696	76.375	0.0887	-0.2039	0.0000	62.791	90.100	4.321
06/12/15 22:35:00.0	0.6	88.24	72.567	76.203	0.0887	-0.2039	0.0000	62.748	90.200	4.321
06/12/15 22:40:00.0	0.6	89.41	72.480	76.071	0.0881	-0.2039	0.0000	62.748	90.300	4.321
06/12/15 22:45:00.0	0.6	88.82	72.394	75.898	0.0881	-0.2039	0.0000	62.748	90.200	4.321
06/12/15 22:50:00.0	0.6	85.29	72.351	75.767	0.0881	-0.2039	0.0000	62.791	90.300	4.321
06/12/15 22:55:00.0	0.6	75.29	72.307	75.637	0.0881	-0.2039	0.0000	62.791	90.100	4.321
06/12/15 23:00:00.0	0.6	64.71	72.307	75.508	0.0881	-0.2039	0.0000	62.834	90.100	4.321
06/12/15 23:05:00.0	0.6	58.24	72.351	75.420	0.0881	-0.2039	0.0000	62.875	90.200	4.321
06/12/15 23:10:00.0	0.6	52.35	72.394	75.333	0.0875	-0.2039	0.0000	62.962	90.100	4.321
06/12/15 23:15:00.0	0.6	50.00	72.437	75.247	0.0875	-0.2039	0.0000	63.005	90.100	4.321
06/12/15 23:20:00.0	0.6	48.82	72.437	75.204	0.0875	-0.2039	0.0000	63.090	90.100	4.327
06/12/15 23:25:00.0	0.6	42.94	72.437	75.117	0.0875	-0.2039	0.0000	63.219	89.800	4.315
06/12/15 23:30:00.0	0.6	40.59	72.437	75.074	0.0875	-0.2039	0.0000	63.219	89.600	4.321
06/12/15 23:35:00.0	0.6	40.59	72.437	75.029	0.0875	-0.2039	0.0000	63.090	89.600	4.321
06/12/15 23:40:00.0	0.6	40.59	72.394	74.986	0.0875	-0.2039	0.0000	63.090	89.700	4.315
06/12/15 23:45:00.0	0.6	40.00	72.351	74.899	0.0875	-0.2039	0.0000	63.090	89.800	4.315
06/12/15 23:50:00.0	0.6	38.82	72.351	74.856	0.0869	-0.2039	0.0000	63.133	89.800	4.315
06/12/15 23:55:00.0	0.6	37.65	72.307	74.813	0.0869	-0.2039	0.0000	63.176	89.800	4.315
06/13/15 00:00:00.0	0.6	34.71	72.264	74.770	0.0875	-0.2039	0.0000	63.304	89.500	4.315
06/13/15 00:05:00.0	0.6	32.94	72.264	74.683	0.0875	-0.2039	0.0000	63.390	89.100	4.315
06/13/15 00:10:00.0	0.6	33.53	72.178	74.640	0.0869	-0.2039	0.0000	63.304	89.100	4.315
06/13/15 00:15:00.0	0.6	33.53	72.136	74.597	0.0875	-0.2039	0.0000	63.262	89.200	4.315
06/13/15 00:20:00.0	0.6	31.76	72.093	74.511	0.0869	-0.2039	0.0000	63.390	89.100	4.315
06/13/15 00:25:00.0	0.6	30.59	72.093	74.467	0.0869	-0.2039	0.0000	63.475	88.900	4.315
06/13/15 00:30:00.0	0.6	31.18	72.050	74.424	0.0869	-0.2039	0.0000	63.304	88.900	4.315
06/13/15 00:35:00.0	0.6	31.76	71.964	74.338	0.0869	-0.2039	0.0000	63.176	89.200	4.315
06/13/15 00:40:00.0	0.6	30.59	71.920	74.295	0.0869	-0.2039	0.0000	63.133	89.200	4.315
06/13/15 00:45:00.0	0.6	29.41	71.877	74.250	0.0869	-0.2039	0.0000	63.262	89.000	4.315
06/13/15 00:50:00.0	0.6	29.41	71.834	74.163	0.0869	-0.2039	0.0000	63.304	88.900	4.315
06/13/15 00:55:00.0	0.6	28.24	71.791	74.120	0.0869	-0.2039	0.0000	63.390	88.800	4.309
06/13/15 01:00:00.0	0.6	28.24	71.748	74.077	0.0863	-0.2039	0.0000	63.304	88.700	4.315
06/13/15 01:05:00.0	0.6	27.65	71.704	74.034	0.0869	-0.2039	0.0000	63.262	88.600	4.315
06/13/15 01:10:00.0	0.6	27.65	71.620	73.990	0.0869	-0.2039	0.0000	63.219	88.800	4.315
06/13/15 01:15:00.0	0.6	27.65	71.577	73.904	0.0863	-0.2039	0.0000	63.262	88.700	4.309
06/13/15 01:20:00.0	0.6	26.47	71.533	73.861	0.0869	-0.2039	0.0000	63.304	88.600	4.309
06/13/15 01:25:00.0	0.6	25.88	71.490	73.818	0.0869	-0.2039	0.0000	63.347	88.500	4.309
06/13/15 01:30:00.0	0.6	25.88	71.447	73.731	0.0863	-0.2039	0.0000	63.347	88.600	4.309
06/13/15 01:35:00.0	0.6	26.47	71.404	73.688	0.0863	-0.2039	0.0000	63.262	88.600	4.309
06/13/15 01:40:00.0	0.6	25.88	71.361	73.645	0.0863	-0.2039	0.0000	63.304	88.600	4.309
06/13/15 01:45:00.0	0.6	25.88	71.317	73.558	0.0863	-0.2039	0.0000	63.304	88.600	4.309
06/13/15 01:50:00.0	0.6	25.29	71.274	73.515	0.0863	-0.2039	0.0000	63.347	88.500	4.309
06/13/15 01:55:00.0	0.6	25.29	71.231	73.472	0.0863	-0.2039	0.0000	63.433	88.600	4.309
06/13/15 02:00:00.0	0.6	24.12	71.190	73.429	0.0863	-0.2039	0.0000	63.475	88.400	4.309
06/13/15 02:05:00.0	0.6	24.71	71.190	73.386	0.0863	-0.2039	0.0000	63.433	88.400	4.309
06/13/15 02:10:00.0	0.6	24.12	71.146	73.342	0.0863	-0.2039	0.0000	63.433	88.500	4.309
06/13/15 02:15:00.0	0.6	24.12	71.103	73.299	0.0863	-0.2039	0.0000	63.433	88.300	4.309
06/13/15 02:20:00.0	0.6	24.12	71.060	73.256	0.0863	-0.2039	0.0000	63.518	88.300	4.309
06/13/15 02:25:00.0	0.6	24.12	71.017	73.213	0.0863	-0.2039	0.0000	63.561	88.300	4.309
06/13/15 02:30:00.0	0.6	24.12	70.974	73.170	0.0863	-0.2039	0.0000	63.561	88.300	4.309
06/13/15 02:35:00.0	0.6	25.88	70.974	73.126	0.0863	-0.2039	0.0000	63.475	88.400	4.309
06/13/15 02:40:00.0	0.6	36.47	70.930	73.083	0.0863	-0.2039	0.0000	63.475	88.700	4.333
06/13/15 02:45:00.0	0.6	48.24	70.887	73.040	0.0863	-0.2039	0.0000	63.347	88.800	4.303
06/13/15 02:50:00.0	0.6	38.24	70.846	72.955	0.0857	-0.2039	0.0000	63.262	89.200	4.309
06/13/15 02:55:00.0	0.6	38.24	70.759	72.912	0.0863	-0.2039	0.0000	63.219	89.300	4.303
06/13/15 03:00:00.0	0.6	31.76	70.716	72.869	0.0863	-0.2039	0.0000	63.262	89.200	4.303
06/13/15 03:05:00.0	0.6	30.59	70.716	72.826	0.0863	-0.2039	0.0000	63.304	89.000	4.303
06/13/15 03:10:00.0	0.6	32.35	70.673	72.783	0.0857	-0.2039	0.0000	63.262	89.000	4.303
06/13/15 03:15:00.0	0.6	32.35	70.630	72.739	0.0857	-0.2039	0.0000	63.219	89.100	4.303
06/13/15 03:20:00.0	0.6	30.00	70.587	72.696	0.0857	-0.2039	0.0000	63.262	88.900	4.303
06/13/15 03:25:00.0	0.6	29.41	70.543	72.653	0.0857	-0.2039	0.0000	63.262	88.800	4.303
06/13/15 03:30:00.0	0.6	29.41	70.502	72.610	0.0857	-0.2039	0.0000	63.262	88.900	4.303
06/13/15 03:35:00.0	0.6	29.41	70.502	72.567	0.0857	-0.2039	0.0000	63.304	88.900	4.303
06/13/15 03:40:00.0	0.6	30.59	70.459	72.523	0.0857	-0.2039	0.0000	63.262	89.100	4.303
06/13/15 03:45:00.0	0.6	37.65	70.416	72.480	0.0857	-0.2039	0.0000	63.262	89.100	4.303
06/13/15 03:50:00.0	0.6	36.47	70.372	72.437	0.0857	-0.2039	0.0000	63.219	89.400	4.303
06/13/15 03:55:00.0	0.6	45.88	70.372	72.437	0.0857	-0.2039	0.0000	63.176	89.600	4.303
06/13/15 04:00:00.0	0.6	55.29	70.329	72.394	0.0857	-0.2039	0.0000	63.090	89.800	4.303
06/13/15 04:05:00.0	0.6	42.35	70.286	72.351	0.0857	-0.2039	0.0000	63.090	90.000	4.303
06/13/15 04:10:00.0	0.6	38.82	70.243	72.307	0.0850	-0.2039	0.0000	63.133	89.800	4.303
06/13/15 04:15:00.0	0.6	55.29	70.201	72.264	0.0850	-0.2039	0.0000	63.090	89.900	4.303
06/13/15 04:20:00.0	0.6	100.00	70.158	72.221	0.0850	-0.2039	0.0000	63.048	90.000	4.303
06/13/15 04:25:00.0	0.6	100.00	70.115	72.178	0.0857	-0.2039	0.0000	62.962	90.400	4.303
06/13/15 04:30:00.0	0.6	100.00	70.072	72.136	0.0857	-0.2039	0.0000	62.834	90.700	4.303
06/13/15 04:35:00.0	0.6	100.00	69.985	72.093	0.0857	-0.2039	0.0000	62.834	90.900	4.303
06/13/15 04:40:00.0	0.6	100.00	69.942	72.050	0.0850	-0.2039	0.0000	62.791	90.900	4.303
06/13/15 04:45:00.0	0.6	77.06	69.901	72.007	0.0857	-0.2039	0.0000	62.834	90.800	4.303
06/13/15 04:50:00.0	0.6	65.29	69.858	71.964	0.0857	-0.2039	0.0000	62.875	90.600	4.303
06/13/15 04:55:00.0	0.6	64.71	69.814	71.920	0.0850	-0.2039	0.0000	62.919	90.300	4.303
06/13/15 05:00:00.0	0.6	54.12	69.771	71.877	0.0850	-0.2039	0.0000	62.962	90.200	4.303
06/13/15 05:05:00.0	0.6	49.41	69.771	71.834	0.0850	-0.2039	0.0000	63.005	90.100	4.303
06/13/15 05:10:00.0	0.6	77.06	69.728	71.791	0.0850	-0.2039	0.0000	62.962	89.900	4.303
06/13/15 05:15:00.0	0.6	81.76	69.685	71.748	0.0850	-0.2039	0.0000	62.919	90.100	4.303
06/13/15 05:20:00.0	0.6	60.59	69.643	71.704	0.0850	-0.2039	0.0000	62.875	90.200	4.303
06/13/15 05:25:00.0	0.6	87.06	69.600	71.661	0.0850	-0.2039	0.0000	62.791	90.300	4.303
06/13/15 05:30:00.0	0.6	64.12	69.557	71.661	0.0850	-0.2039	0.0000	62.748	90.500	4.303
06/13/15 05:35:00.0	0.6	57.65	69.514	71.577	0.0850	-0.2039	0.0000	62.748	90.500	4.303
06/13/15 05:40:00.0	0.6	52.35	69.471	71.577	0.0850	-0.2039	0.0000	62.748	90.400	4.303
06/13/15 05:45:00.0	0.6	51.76	69.471	71.533	0.0850	-0.2039	0.0000	62.834	90.300	4.303
06/13/15 05:50:00.0	0.6	54.71	69.427	71.490	0.0850	-0.2039	0.0000	62.962	90.300	4.303
06/13/15 05:55:00.0	1.9	44.71	69.427	71.447	0.0850	-0.2039	0.0000	63.005	90.100	4.303
06/13/15 06:00:00.0	1.9	38.82	69.427	71.404	0.0850	-0.2039	0.0000	63.090	89.900	4.303
06/13/15 06:05:00.0	3.1	42.35	69.427	71.404	0.0850	-0.2039	0.0000	63.048	89.900	4.303
06/13/15 06:10:00.0	4.4	55.29	69.427	71.361	0.0850	-0.2039	0.0000	62.962	90.600	4.303
06/13/15 06:15:00.0	5.6	96.47	69.427	71.361	0.0844	-0.2039	0.0000	62.919	90.700	4.303
06/13/15 06:20:00.0	6.9	100.00	69.427	71.317	0.0850	-0.2039	0.0000	62.791	91.100	4.303
06/13/15 06:25:00.0	6.9	100.00	69.427	71.317	0.0850	-0.2039	0.0000	62.791	91.400	4.303
06/13/15 06:30:00.0	8.1	100.00	69.427	71.274	0.0850	-0.2039	0.0000	62.661	91.700	4.303
06/13/15 06:35:00.0	9.4	100.00	69.427	71.274	0.0850	-0.2039	0.0000	62.661	92.200	4.303
06/13/15 06:40:00.0	10.6	100.00	69.386	71.231	0.0850	-0.2039	0.0000	62.490	92.400	4.303
06/13/15 06:45:00.0	13.1	100.00	69.343	71.231	0.0844	-0.2039	0.0000	62.319	92.900	4.303
06/13/15 06:50:00.0	18.1	100.00	69.343	71.190	0.0844	-0.2039	0.0000	62.276	93.200	4.303
06/13/15 06:55:00.0	19.4	100.00	69.343	71.190	0.0850	-0.2039	0.0000	62.276	93.400	4.303
06/13/15 07:00:00.0	21.9	100.00	69.343	71.146	0.0850	-0.2039	0.0000	62.276	93.500	4.303
06/13/15 07:05:00.0	23.1	100.00	69.386	71.146	0.0850	-0.2039	0.0000	62.319	93.500	4.303
06/13/15 07:10:00.0	26.9	100.00	69.427	71.146	0.0844	-0.2039	0.0000	62.362	93.600	4.303
06/13/15 07:15:00.0	24.4	100.00	69.427	71.103	0.0850	-0.2039	0.0000	62.406	93.500	4.303
06/13/15 07:20:00.0	26.9	100.00	69.471	71.103	0.0844	-0.2039	0.0000	62.406	93.400	4.303
06/13/15 07:25:00.0	33.1	100.00	69.471	71.103	0.0850	-0.2039	0.0000	62.447	93.600	4.303
06/13/15 07:30:00.0	34.4	100.00	69.557	71.103	0.0844	-0.2039	0.0000	62.447	93.500	4.303
06/13/15 07:35:00.0	33.1	100.00	69.600	71.103	0.0844	-0.2039	0.0000	62.620	93.500	4.303
06/13/15 07:40:00.0	30.6	100.00	69.643	71.103	0.0850	-0.2039	0.0000	62.704	93.200	4.303
06/13/15 07:45:00.0	31.9	100.00	69.643	71.146	0.0850	-0.2039	0.0000	62.704	93.200	4.303
06/13/15 07:50:00.0	34.4	100.00	69.685	71.146	0.0850	-0.2039	0.0000	62.533	93.000	4.303
06/13/15 07:55:00.0	39.4	100.00	69.643	71.146	0.0850	-0.2039	0.0000	62.577	93.300	4.303
06/13/15 08:00:00.0	43.1	100.00	69.685	71.146	0.0850	-0.2039	0.0000	62.447	93.300	4.303
06/13/15 08:05:00.0	50.6	100.00	69.771	71.146	0.0850	-0.2039	0.0000	62.533	93.400	4.339
06/13/15 08:10:00.0	56.9	100.00	69.858	71.146	0.0850	-0.2039	0.0000	62.791	93.300	4.315
06/13/15 08:15:00.0	61.9	44.71	70.029	71.190	0.0850	-0.2039	0.0000	62.962	93.200	4.321
06/13/15 08:20:00.0	65.6	100.00	70.158	71.231	0.0850	-0.2039	0.0000	63.133	93.000	4.321
06/13/15 08:25:00.0	70.6	77.65	70.329	71.231	0.0850	-0.2039	0.0000	63.262	92.700	4.327
06/13/15 08:30:00.0	71.9	15.88	70.502	71.317	0.0850	-0.2039	0.0000	63.561	92.100	4.333
06/13/15 08:35:00.0	80.6	10.00	70.630	71.361	0.0850	-0.2039	0.0000	63.648	91.500	4.339
06/13/15 08:40:00.0	91.9	7.65	70.803	71.447	0.0850	-0.2039	0.0000	63.946	90.600	4.339
06/13/15 08:45:00.0	100.6	4.71	71.060	71.490	0.0857	-0.2039	0.0000	63.946	89.900	4.351
06/13/15 08:50:00.0	106.9	4.71	71.361	71.620	0.0857	-0.2039	0.0000	64.375	90.100	4.363
06/13/15 08:55:00.0	116.9	2.94	71.661	71.748	0.0857	-0.2039	0.0000	64.589	89.600	4.363
06/13/15 09:00:00.0	105.6	2.35	71.964	71.877	0.0857	-0.2039	0.0000	64.931	88.400	4.351
06/13/15 09:05:00.0	94.4	1.76	72.178	72.007	0.0857	-0.2039	0.0000	64.888	87.700	4.345
06/13/15 09:10:00.0	94.4	1.76	72.221	72.136	0.0857	-0.2039	0.0000	64.589	88.500	4.363
06/13/15 09:15:00.0	104.4	1.76	72.307	72.221	0.0857	-0.2039	0.0000	64.845	87.500	4.351
06/13/15 09:20:00.0	140.6	0.00	72.480	72.351	0.0857	-0.2039	0.0000	64.888	87.400	4.369
06/13/15 09:25:00.0	141.9	0.00	72.912	72.437	0.0863	-0.2039	0.0000	65.574	86.700	4.363
06/13/15 09:30:00.0	149.4	0.00	73.256	72.610	0.0863	-0.2039	0.0000	65.916	86.200	4.357
06/13/15 09:35:00.0	159.4	0.59	73.602	72.739	0.0869	-0.2039	0.0000	65.574	86.700	4.345
06/13/15 09:40:00.0	143.1	0.00	73.990	72.955	0.0863	-0.2039	0.0000	65.530	86.900	4.339
06/13/15 09:45:00.0	133.1	0.00	74.206	73.126	0.0863	-0.2039	0.0000	65.615	87.000	4.345
06/13/15 09:50:00.0	119.4	0.00	74.338	73.299	0.0869	-0.2039	0.0000	65.916	86.500	4.363
06/13/15 09:55:00.0	125.6	0.00	74.338	73.472	0.0869	-0.2039	0.0000	65.959	86.500	4.363
06/13/15 10:00:00.0	159.4	0.00	74.511	73.558	0.0875	-0.2039	0.0000	66.214	86.200	4.351
06/13/15 10:05:00.0	145.6	0.59	74.856	73.731	0.0875	-0.2039	0.0000	66.385	85.300	4.345
06/13/15 10:10:00.0	140.6	0.00	75.117	73.861	0.0875	-0.2039	0.0000	66.472	84.400	4.339
