Date Time	Wetness (%)  #10205904	Solar Radiation (W/m²)  #10208649	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10222870	Voltage (V)  #10348616	Current (mA)  #10348616	Temp (°F)  #10359304	RH (%)  #10359304	Batt (V) c:5
03/28/15 12:10:00.0	0.59	76.9	65.829	65.230	0.1709	-0.1988	0.0000	81.199	41.100	4.321
03/28/15 12:15:00.0	0.59	76.9	65.916	65.316	0.1709	-0.1988	0.0000	81.066	41.800	4.315
03/28/15 12:20:00.0	0.00	753.1	66.043	65.359	0.1703	-0.1988	0.0000	80.890	41.500	4.309
03/28/15 12:25:00.0	0.59	83.1	66.258	65.403	0.1703	-0.1988	0.0000	81.775	40.600	4.345
03/28/15 12:30:00.0	0.59	76.9	66.515	65.487	0.1703	-0.1988	0.0000	81.864	40.000	4.333
03/28/15 12:35:00.0	1.18	75.6	66.814	65.574	0.1703	-0.1988	0.0000	82.396	42.200	4.321
03/28/15 12:40:00.0	1.18	116.9	67.158	65.701	0.1703	-0.1988	0.0000	83.199	44.300	4.315
03/28/15 12:45:00.0	1.18	119.4	67.456	65.829	0.1703	-0.1988	0.0000	81.819	47.000	4.333
03/28/15 12:50:00.0	1.18	75.6	67.757	66.000	0.1703	-0.1988	0.0000	81.554	48.100	4.333
03/28/15 12:55:00.0	1.18	76.9	68.099	66.173	0.1703	-0.1988	0.0000	80.361	49.900	4.321
03/28/15 13:00:00.0	1.18	76.9	68.443	66.344	0.1703	-0.1988	0.0000	81.554	48.700	4.315
03/28/15 13:05:00.0	1.18	368.1	68.785	66.515	0.1703	-0.1988	0.0000	81.909	48.000	4.309
03/28/15 13:10:00.0	1.18	156.9	69.170	66.729	0.1703	-0.1988	0.0000	82.353	48.100	4.339
03/28/15 13:15:00.0	1.18	590.6	69.557	66.943	0.1703	-0.1988	0.0000	83.021	47.900	4.339
03/28/15 13:20:00.0	1.18	179.4	69.901	67.199	0.1703	-0.1988	0.0000	83.287	46.600	4.321
03/28/15 13:25:00.0	0.59	370.6	70.286	67.413	0.1703	-0.1988	0.0000	83.377	45.700	4.321
03/28/15 13:30:00.0	0.00	76.9	70.630	67.671	0.1703	-0.1988	0.0000	81.997	47.400	4.315
03/28/15 13:35:00.0	0.00	499.4	71.017	67.928	0.1703	-0.1988	0.0000	83.154	45.800	4.303
03/28/15 13:40:00.0	0.00	74.4	71.404	68.142	0.1703	-0.1988	0.0000	84.767	43.100	4.339
03/28/15 13:45:00.0	0.00	73.1	71.704	68.400	0.1703	-0.1988	0.0000	84.182	42.300	4.321
03/28/15 13:50:00.0	0.00	309.4	71.877	68.657	0.1703	-0.1988	0.0000	84.452	39.400	4.321
03/28/15 13:55:00.0	0.00	123.1	72.007	68.871	0.1709	-0.1988	0.0000	85.172	37.500	4.309
03/28/15 14:00:00.0	0.59	134.4	72.050	69.085	0.1703	-0.1988	0.0000	85.352	38.600	4.315
03/28/15 14:05:00.0	0.59	424.4	72.050	69.213	0.1709	-0.1988	0.0000	86.029	36.800	4.333
03/28/15 14:10:00.0	0.59	170.6	72.050	69.386	0.1709	-0.1988	0.0000	85.442	39.400	4.321
03/28/15 14:15:00.0	0.59	68.1	72.050	69.514	0.1709	-0.1988	0.0000	84.272	40.300	4.315
03/28/15 14:20:00.0	0.59	69.4	72.050	69.600	0.1709	-0.1988	0.0000	83.332	40.200	4.309
03/28/15 14:25:00.0	1.18	163.1	72.007	69.685	0.1709	-0.1988	0.0000	84.182	39.000	4.327
03/28/15 14:30:00.0	1.18	185.6	72.007	69.771	0.1709	-0.1988	0.0000	84.362	37.500	4.339
03/28/15 14:35:00.0	1.18	56.9	72.007	69.858	0.1714	-0.1988	0.0000	84.049	38.300	4.321
03/28/15 14:40:00.0	1.18	55.6	71.964	69.901	0.1709	-0.1988	0.0000	84.677	36.100	4.321
03/28/15 14:45:00.0	1.18	58.1	71.964	69.985	0.1714	-0.1988	0.0000	84.542	36.700	4.309
03/28/15 14:50:00.0	1.18	94.4	71.964	70.029	0.1709	-0.1988	0.0000	84.677	36.800	4.321
03/28/15 14:55:00.0	1.18	126.9	71.920	70.072	0.1709	-0.1988	0.0000	84.632	35.300	4.393
03/28/15 15:00:00.0	1.18	66.9	71.920	70.115	0.1709	-0.1988	0.0000	84.632	35.700	4.327
03/28/15 15:05:00.0	1.18	59.4	71.920	70.158	0.1709	-0.1988	0.0000	85.127	34.700	4.321
03/28/15 15:10:00.0	1.18	124.4	71.920	70.158	0.1709	-0.1988	0.0000	84.272	35.100	4.315
03/28/15 15:15:00.0	1.18	45.6	71.877	70.201	0.1709	-0.1988	0.0000	84.317	34.300	4.309
03/28/15 15:20:00.0	1.18	45.6	71.877	70.243	0.1709	-0.1988	0.0000	84.094	35.000	4.321
03/28/15 15:25:00.0	1.18	45.6	71.877	70.286	0.1709	-0.1988	0.0000	83.959	34.500	4.333
03/28/15 15:30:00.0	1.18	46.9	71.834	70.286	0.1709	-0.1988	0.0000	83.601	32.700	4.321
03/28/15 15:35:00.0	1.18	46.9	71.834	70.329	0.1709	-0.1988	0.0000	83.467	31.800	4.315
03/28/15 15:40:00.0	1.18	45.6	71.834	70.329	0.1709	-0.1988	0.0000	83.422	30.600	4.309
03/28/15 15:45:00.0	1.18	75.6	71.791	70.372	0.1709	-0.1988	0.0000	83.779	27.900	4.327
03/28/15 15:50:00.0	1.18	73.1	71.791	70.372	0.1709	-0.1988	0.0000	83.646	27.300	4.333
03/28/15 15:55:00.0	1.18	49.4	71.748	70.372	0.1709	-0.1988	0.0000	83.377	31.700	4.321
03/28/15 16:00:00.0	1.18	61.9	71.704	70.372	0.1709	-0.1988	0.0000	82.886	33.900	4.321
03/28/15 16:05:00.0	1.18	148.1	71.704	70.372	0.1709	-0.1988	0.0000	82.798	33.300	4.315
03/28/15 16:10:00.0	1.18	108.1	71.661	70.372	0.1709	-0.1988	0.0000	83.021	30.400	4.321
03/28/15 16:15:00.0	1.18	51.9	71.661	70.416	0.1703	-0.1988	0.0000	82.665	30.300	4.333
03/28/15 16:20:00.0	1.18	44.4	71.620	70.416	0.1709	-0.1988	0.0000	82.441	33.500	4.321
03/28/15 16:25:00.0	1.18	79.4	71.577	70.416	0.1703	-0.1988	0.0000	82.263	33.900	4.321
03/28/15 16:30:00.0	1.18	44.4	71.577	70.416	0.1709	-0.1988	0.0000	82.575	32.100	4.315
03/28/15 16:35:00.0	1.18	43.1	71.533	70.416	0.1703	-0.1988	0.0000	82.308	32.700	4.309
03/28/15 16:40:00.0	1.18	39.4	71.533	70.416	0.1709	-0.1988	0.0000	82.575	30.700	4.321
03/28/15 16:45:00.0	1.18	35.6	71.490	70.416	0.1703	-0.1988	0.0000	82.085	33.000	4.333
03/28/15 16:50:00.0	1.18	34.4	71.490	70.416	0.1703	-0.1988	0.0000	81.687	34.000	4.321
03/28/15 16:55:00.0	1.18	31.9	71.447	70.416	0.1703	-0.1988	0.0000	81.997	32.900	4.321
03/28/15 17:00:00.0	1.18	29.4	71.404	70.372	0.1703	-0.1988	0.0000	81.909	34.500	4.315
03/28/15 17:05:00.0	1.18	28.1	71.404	70.372	0.1703	-0.1988	0.0000	81.509	33.600	4.315
03/28/15 17:10:00.0	1.18	28.1	71.404	70.372	0.1703	-0.1988	0.0000	81.066	35.400	4.321
03/28/15 17:15:00.0	1.18	26.9	71.361	70.372	0.1703	-0.1988	0.0000	80.802	35.800	4.321
03/28/15 17:20:00.0	1.18	25.6	71.361	70.372	0.1703	-0.1988	0.0000	80.449	38.200	4.321
03/28/15 17:25:00.0	1.18	24.4	71.317	70.372	0.1703	-0.1988	0.0000	80.096	40.800	4.333
03/28/15 17:30:00.0	1.18	24.4	71.317	70.372	0.1703	-0.1988	0.0000	79.963	37.300	4.315
03/28/15 17:35:00.0	1.18	21.9	71.274	70.372	0.1703	-0.1988	0.0000	79.480	39.400	4.321
03/28/15 17:40:00.0	1.18	21.9	71.274	70.329	0.1703	-0.1988	0.0000	79.173	40.100	4.321
03/28/15 17:45:00.0	1.18	20.6	71.231	70.329	0.1703	-0.1988	0.0000	78.733	41.300	4.321
03/28/15 17:50:00.0	1.18	19.4	71.231	70.329	0.1703	-0.1988	0.0000	78.339	40.300	4.315
03/28/15 17:55:00.0	1.18	18.1	71.190	70.329	0.1703	-0.1988	0.0000	77.639	42.600	4.315
03/28/15 18:00:00.0	1.18	16.9	71.146	70.329	0.1703	-0.1988	0.0000	77.509	40.300	4.309
03/28/15 18:05:00.0	1.76	16.9	71.146	70.286	0.1703	-0.1988	0.0000	77.203	43.800	4.309
03/28/15 18:10:00.0	1.76	15.6	71.103	70.286	0.1703	-0.1988	0.0000	76.854	44.900	4.309
03/28/15 18:15:00.0	1.76	14.4	71.060	70.286	0.1703	-0.1937	0.0000	76.681	46.200	4.303
03/28/15 18:20:00.0	1.18	13.1	71.060	70.243	0.1703	-0.1988	0.0000	76.289	47.400	4.303
03/28/15 18:25:00.0	1.76	11.9	71.017	70.243	0.1703	-0.1988	0.0000	75.985	48.800	4.303
03/28/15 18:30:00.0	1.76	10.6	70.974	70.243	0.1703	-0.1988	0.0000	75.637	49.900	4.303
03/28/15 18:35:00.0	1.76	9.4	70.930	70.201	0.1703	-0.1988	0.0000	75.204	50.900	4.297
03/28/15 18:40:00.0	1.76	8.1	70.930	70.201	0.1703	-0.1988	0.0000	74.683	52.100	4.297
03/28/15 18:45:00.0	1.76	6.9	70.887	70.201	0.1703	-0.1988	0.0000	74.338	53.400	4.297
03/28/15 18:50:00.0	1.76	5.6	70.846	70.158	0.1703	-0.1988	0.0000	74.163	54.000	4.297
03/28/15 18:55:00.0	1.76	3.1	70.803	70.158	0.1703	-0.1988	0.0000	73.861	54.900	4.297
03/28/15 19:00:00.0	1.76	1.9	70.803	70.115	0.1703	-0.1988	0.0000	73.645	55.800	4.297
03/28/15 19:05:00.0	1.76	0.6	70.759	70.115	0.1703	-0.1988	0.0000	73.299	56.600	4.297
03/28/15 19:10:00.0	1.76	0.6	70.716	70.072	0.1703	-0.1988	0.0000	72.869	57.800	4.297
03/28/15 19:15:00.0	1.76	0.6	70.716	70.072	0.1703	-0.1988	0.0000	72.610	58.500	4.297
03/28/15 19:20:00.0	1.76	0.6	70.673	70.029	0.1703	-0.1988	0.0000	72.264	59.700	4.291
03/28/15 19:25:00.0	1.76	0.6	70.630	70.029	0.1703	-0.1988	0.0000	71.533	61.400	4.291
03/28/15 19:30:00.0	1.76	0.6	70.587	69.985	0.1703	-0.1988	0.0000	70.930	62.900	4.291
03/28/15 19:35:00.0	1.76	0.6	70.543	69.985	0.1699	-0.1988	0.0000	70.502	64.200	4.291
03/28/15 19:40:00.0	1.76	0.6	70.502	69.942	0.1703	-0.1988	0.0000	69.985	65.600	4.291
03/28/15 19:45:00.0	1.76	0.6	70.459	69.942	0.1699	-0.1988	0.0000	69.427	66.500	4.291
03/28/15 19:50:00.0	1.76	0.6	70.372	69.901	0.1699	-0.1988	0.0000	68.871	67.700	4.291
03/28/15 19:55:00.0	1.76	0.6	70.372	69.858	0.1699	-0.1988	0.0000	68.356	69.600	4.291
03/28/15 20:00:00.0	1.76	0.6	70.286	69.858	0.1699	-0.1988	0.0000	67.971	70.200	4.303
03/28/15 20:05:00.0	2.35	0.6	70.243	69.814	0.1699	-0.1988	0.0000	67.543	71.000	4.291
03/28/15 20:10:00.0	2.35	0.6	70.201	69.771	0.1699	-0.1988	0.0000	66.985	71.300	4.291
03/28/15 20:15:00.0	2.35	0.6	70.158	69.728	0.1699	-0.1988	0.0000	66.900	70.900	4.291
03/28/15 20:20:00.0	2.35	0.6	70.072	69.728	0.1699	-0.1988	0.0000	66.600	71.200	4.291
03/28/15 20:25:00.0	2.35	0.6	70.029	69.685	0.1699	-0.1988	0.0000	66.258	71.900	4.291
03/28/15 20:30:00.0	2.35	0.6	69.985	69.643	0.1699	-0.1988	0.0000	66.043	72.400	4.291
03/28/15 20:35:00.0	2.35	0.6	69.901	69.600	0.1699	-0.1988	0.0000	65.788	72.900	4.291
03/28/15 20:40:00.0	2.35	0.6	69.858	69.557	0.1699	-0.1988	0.0000	65.615	72.700	4.291
03/28/15 20:45:00.0	2.35	0.6	69.771	69.514	0.1699	-0.1988	0.0000	65.444	72.700	4.291
03/28/15 20:50:00.0	1.76	0.6	69.728	69.514	0.1699	-0.1988	0.0000	65.444	72.300	4.291
03/28/15 20:55:00.0	2.35	0.6	69.685	69.471	0.1699	-0.1988	0.0000	65.316	72.700	4.291
03/28/15 21:00:00.0	2.35	0.6	69.600	69.427	0.1699	-0.1988	0.0000	65.059	73.300	4.291
03/28/15 21:05:00.0	2.35	0.6	69.557	69.386	0.1699	-0.1988	0.0000	64.845	73.600	4.291
03/28/15 21:10:00.0	2.35	0.6	69.514	69.343	0.1699	-0.1988	0.0000	64.632	73.800	4.291
03/28/15 21:15:00.0	2.35	0.6	69.427	69.300	0.1699	-0.1988	0.0000	64.459	74.500	4.291
03/28/15 21:20:00.0	2.94	0.6	69.343	69.256	0.1699	-0.1988	0.0000	64.288	75.000	4.291
03/28/15 21:25:00.0	2.35	0.6	69.300	69.213	0.1699	-0.1988	0.0000	64.161	75.400	4.291
03/28/15 21:30:00.0	2.94	0.6	69.256	69.170	0.1699	-0.1988	0.0000	64.033	75.700	4.291
03/28/15 21:35:00.0	2.94	0.6	69.170	69.129	0.1699	-0.1988	0.0000	63.946	76.100	4.291
03/28/15 21:40:00.0	2.94	0.6	69.129	69.085	0.1699	-0.1988	0.0000	63.903	76.200	4.291
03/28/15 21:45:00.0	2.94	0.6	69.085	69.042	0.1699	-0.1988	0.0000	63.819	76.200	4.291
03/28/15 21:50:00.0	2.94	0.6	68.999	68.999	0.1699	-0.1988	0.0000	63.689	76.600	4.291
03/28/15 21:55:00.0	3.53	0.6	68.956	68.956	0.1699	-0.1988	0.0000	63.648	76.900	4.285
03/28/15 22:00:00.0	3.53	0.6	68.913	68.913	0.1699	-0.1988	0.0000	63.604	77.200	4.291
03/28/15 22:05:00.0	4.12	0.6	68.871	68.871	0.1699	-0.1988	0.0000	63.518	78.000	4.291
03/28/15 22:10:00.0	4.71	0.6	68.785	68.828	0.1699	-0.1988	0.0000	63.390	78.700	4.285
03/28/15 22:15:00.0	4.71	0.6	68.742	68.785	0.1699	-0.1988	0.0000	63.176	78.900	4.285
03/28/15 22:20:00.0	4.12	0.6	68.698	68.742	0.1699	-0.1988	0.0000	62.962	78.200	4.285
03/28/15 22:25:00.0	3.53	0.6	68.657	68.698	0.1699	-0.1988	0.0000	62.791	77.600	4.285
03/28/15 22:30:00.0	2.94	0.6	68.614	68.657	0.1699	-0.1988	0.0000	62.661	77.200	4.285
03/28/15 22:35:00.0	2.94	0.6	68.527	68.614	0.1699	-0.1988	0.0000	62.533	76.900	4.285
03/28/15 22:40:00.0	2.94	0.6	68.484	68.571	0.1699	-0.1988	0.0000	62.447	76.600	4.285
03/28/15 22:45:00.0	2.94	0.6	68.443	68.527	0.1695	-0.1988	0.0000	62.362	76.400	4.285
03/28/15 22:50:00.0	2.94	0.6	68.400	68.484	0.1695	-0.1988	0.0000	62.276	76.500	4.285
03/28/15 22:55:00.0	2.94	0.6	68.313	68.443	0.1699	-0.1988	0.0000	62.148	76.500	4.285
03/28/15 23:00:00.0	2.94	0.6	68.270	68.400	0.1695	-0.1988	0.0000	62.019	76.600	4.285
03/28/15 23:05:00.0	2.94	0.6	68.185	68.356	0.1699	-0.1988	0.0000	62.019	77.200	4.285
03/28/15 23:10:00.0	2.94	0.6	68.142	68.313	0.1699	-0.1988	0.0000	62.019	77.100	4.285
03/28/15 23:15:00.0	3.53	0.6	68.099	68.270	0.1695	-0.1988	0.0000	62.019	77.400	4.285
03/28/15 23:20:00.0	2.94	0.6	68.013	68.227	0.1695	-0.1988	0.0000	61.891	77.400	4.285
03/28/15 23:25:00.0	4.12	0.6	67.971	68.185	0.1699	-0.1988	0.0000	61.720	77.900	4.285
03/28/15 23:30:00.0	4.12	0.6	67.928	68.142	0.1699	-0.1988	0.0000	61.720	79.000	4.285
03/28/15 23:35:00.0	5.88	0.6	67.885	68.099	0.1695	-0.1988	0.0000	61.677	80.600	4.285
03/28/15 23:40:00.0	6.47	0.6	67.842	68.056	0.1695	-0.1988	0.0000	61.506	81.000	4.285
03/28/15 23:45:00.0	6.47	0.6	67.798	68.013	0.1695	-0.1988	0.0000	61.462	81.100	4.285
03/28/15 23:50:00.0	6.47	0.6	67.757	67.971	0.1695	-0.1988	0.0000	61.290	81.100	4.285
03/28/15 23:55:00.0	7.65	0.6	67.714	67.928	0.1699	-0.1988	0.0000	61.162	80.900	4.285
03/29/15 00:00:00.0	6.47	0.6	67.627	67.885	0.1695	-0.1988	0.0000	60.948	81.000	4.321
03/29/15 00:05:00.0	5.29	0.6	67.586	67.842	0.1695	-0.1988	0.0000	60.775	80.700	4.297
03/29/15 00:10:00.0	5.29	0.6	67.543	67.798	0.1695	-0.1988	0.0000	60.647	80.800	4.285
03/29/15 00:15:00.0	3.53	0.6	67.500	67.757	0.1695	-0.1988	0.0000	60.690	78.900	4.285
03/29/15 00:20:00.0	3.53	0.6	67.456	67.714	0.1695	-0.1988	0.0000	60.690	78.700	4.285
03/29/15 00:25:00.0	4.12	0.6	67.413	67.671	0.1695	-0.1988	0.0000	60.561	79.400	4.285
03/29/15 00:30:00.0	4.71	0.6	67.372	67.627	0.1695	-0.1988	0.0000	60.433	80.000	4.285
03/29/15 00:35:00.0	4.71	0.6	67.285	67.586	0.1695	-0.1988	0.0000	60.303	80.100	4.285
03/29/15 00:40:00.0	5.29	0.6	67.242	67.543	0.1695	-0.1988	0.0000	60.174	79.900	4.285
03/29/15 00:45:00.0	4.71	0.6	67.199	67.500	0.1695	-0.1988	0.0000	60.003	79.800	4.279
03/29/15 00:50:00.0	4.12	0.6	67.158	67.456	0.1695	-0.1988	0.0000	59.788	79.500	4.285
03/29/15 00:55:00.0	3.53	0.6	67.114	67.413	0.1695	-0.1988	0.0000	59.745	79.500	4.285
03/29/15 01:00:00.0	3.53	0.6	67.028	67.372	0.1695	-0.1988	0.0000	59.745	79.100	4.285
03/29/15 01:05:00.0	4.12	0.6	66.985	67.372	0.1695	-0.1988	0.0000	59.702	79.200	4.279
03/29/15 01:10:00.0	4.12	0.6	66.943	67.285	0.1695	-0.1988	0.0000	59.572	79.300	4.279
03/29/15 01:15:00.0	4.12	0.6	66.900	67.242	0.1695	-0.1988	0.0000	59.401	80.200	4.279
03/29/15 01:20:00.0	5.29	0.6	66.857	67.242	0.1695	-0.1988	0.0000	59.272	80.900	4.279
03/29/15 01:25:00.0	4.71	0.6	66.772	67.199	0.1695	-0.1988	0.0000	59.185	80.700	4.279
03/29/15 01:30:00.0	4.71	0.6	66.729	67.158	0.1695	-0.1988	0.0000	59.099	80.600	4.279
03/29/15 01:35:00.0	5.29	0.6	66.686	67.114	0.1695	-0.1988	0.0000	58.971	80.600	4.279
03/29/15 01:40:00.0	4.71	0.6	66.643	67.071	0.1695	-0.1988	0.0000	58.842	81.000	4.279
03/29/15 01:45:00.0	4.71	0.6	66.600	67.028	0.1695	-0.1988	0.0000	58.755	81.000	4.279
03/29/15 01:50:00.0	4.12	0.6	66.558	66.985	0.1695	-0.1988	0.0000	58.669	80.800	4.279
03/29/15 01:55:00.0	4.12	0.6	66.515	66.943	0.1695	-0.1988	0.0000	58.669	80.300	4.279
03/29/15 02:00:00.0	4.12	0.6	66.429	66.900	0.1695	-0.1988	0.0000	58.582	80.000	4.279
03/29/15 02:05:00.0	4.12	0.6	66.385	66.857	0.1695	-0.1988	0.0000	58.455	80.000	4.279
03/29/15 02:10:00.0	4.71	0.6	66.344	66.814	0.1695	-0.1988	0.0000	58.239	80.700	4.279
03/29/15 02:15:00.0	4.71	0.6	66.301	66.772	0.1695	-0.1988	0.0000	58.239	81.000	4.279
03/29/15 02:20:00.0	4.71	0.6	66.258	66.729	0.1695	-0.1988	0.0000	58.152	80.800	4.273
03/29/15 02:25:00.0	4.12	0.6	66.214	66.686	0.1695	-0.1988	0.0000	58.066	80.900	4.279
03/29/15 02:30:00.0	4.12	0.6	66.173	66.643	0.1695	-0.1988	0.0000	57.936	81.400	4.273
03/29/15 02:35:00.0	5.29	0.6	66.130	66.600	0.1695	-0.1988	0.0000	57.936	81.500	4.273
03/29/15 02:40:00.0	4.71	0.6	66.087	66.558	0.1695	-0.1988	0.0000	57.936	81.700	4.273
03/29/15 02:45:00.0	4.12	0.6	66.043	66.515	0.1695	-0.1988	0.0000	57.850	81.400	4.273
03/29/15 02:50:00.0	3.53	0.6	66.000	66.472	0.1695	-0.1988	0.0000	57.807	80.200	4.273
03/29/15 02:55:00.0	2.94	0.6	65.916	66.429	0.1695	-0.1988	0.0000	57.765	79.400	4.273
03/29/15 03:00:00.0	2.94	0.6	65.872	66.385	0.1695	-0.1988	0.0000	57.850	78.900	4.273
03/29/15 03:05:00.0	2.94	0.6	65.829	66.385	0.1695	-0.1988	0.0000	57.807	78.700	4.273
03/29/15 03:10:00.0	2.94	0.6	65.788	66.344	0.1695	-0.1988	0.0000	57.765	78.700	4.273
03/29/15 03:15:00.0	3.53	0.6	65.745	66.301	0.1695	-0.1988	0.0000	57.679	78.800	4.273
03/29/15 03:20:00.0	3.53	0.6	65.701	66.258	0.1695	-0.1988	0.0000	57.549	79.000	4.273
03/29/15 03:25:00.0	2.94	0.6	65.658	66.214	0.1695	-0.1988	0.0000	57.420	79.100	4.273
03/29/15 03:30:00.0	3.53	0.6	65.615	66.173	0.1695	-0.1988	0.0000	57.204	79.400	4.273
03/29/15 03:35:00.0	4.12	0.6	65.574	66.130	0.1695	-0.1988	0.0000	57.031	79.600	4.273
03/29/15 03:40:00.0	4.12	0.6	65.530	66.087	0.1695	-0.1988	0.0000	56.858	80.700	4.273
03/29/15 03:45:00.0	3.53	0.6	65.487	66.043	0.1695	-0.1988	0.0000	56.728	80.600	4.273
03/29/15 03:50:00.0	4.12	0.6	65.444	66.000	0.1695	-0.1988	0.0000	56.685	80.700	4.273
03/29/15 03:55:00.0	3.53	0.6	65.403	66.000	0.1695	-0.1988	0.0000	56.642	81.000	4.273
03/29/15 04:00:00.0	3.53	0.6	65.359	65.959	0.1695	-0.1988	0.0000	56.556	80.600	4.273
03/29/15 04:05:00.0	3.53	0.6	65.273	65.916	0.1695	-0.1988	0.0000	56.599	81.100	4.273
03/29/15 04:10:00.0	2.94	0.6	65.230	65.872	0.1695	-0.1988	0.0000	56.599	79.900	4.273
03/29/15 04:15:00.0	2.94	0.6	65.188	65.829	0.1695	-0.1988	0.0000	56.556	79.700	4.273
03/29/15 04:20:00.0	2.94	0.6	65.145	65.788	0.1695	-0.1988	0.0000	56.469	79.200	4.273
03/29/15 04:25:00.0	2.94	0.6	65.102	65.745	0.1695	-0.1988	0.0000	56.383	78.500	4.273
03/29/15 04:30:00.0	2.35	0.6	65.059	65.701	0.1695	-0.1988	0.0000	56.383	78.300	4.273
03/29/15 04:35:00.0	2.94	0.6	65.017	65.658	0.1695	-0.1988	0.0000	56.340	78.500	4.273
03/29/15 04:40:00.0	2.94	0.6	64.974	65.615	0.1695	-0.1988	0.0000	56.251	79.100	4.273
03/29/15 04:45:00.0	3.53	0.6	64.931	65.574	0.1695	-0.1988	0.0000	56.165	79.100	4.267
03/29/15 04:50:00.0	3.53	0.6	64.888	65.530	0.1695	-0.1988	0.0000	56.122	79.200	4.273
03/29/15 04:55:00.0	3.53	0.6	64.845	65.487	0.1695	-0.1988	0.0000	55.949	79.400	4.273
03/29/15 05:00:00.0	3.53	0.6	64.803	65.487	0.1695	-0.1988	0.0000	55.906	80.200	4.273
03/29/15 05:05:00.0	3.53	0.6	64.760	65.444	0.1695	-0.1988	0.0000	55.863	80.200	4.297
03/29/15 05:10:00.0	3.53	0.6	64.717	65.403	0.1695	-0.1988	0.0000	55.690	80.300	4.285
03/29/15 05:15:00.0	4.71	0.6	64.674	65.359	0.1695	-0.1988	0.0000	55.602	80.800	4.273
03/29/15 05:20:00.0	5.29	0.6	64.632	65.316	0.1695	-0.1988	0.0000	55.515	81.800	4.273
03/29/15 05:25:00.0	5.29	0.6	64.589	65.273	0.1695	-0.1988	0.0000	55.386	82.100	4.273
03/29/15 05:30:00.0	4.71	0.6	64.546	65.230	0.1695	-0.1988	0.0000	55.386	82.200	4.273
03/29/15 05:35:00.0	5.29	0.6	64.503	65.188	0.1695	-0.1988	0.0000	55.299	82.300	4.267
03/29/15 05:40:00.0	5.29	0.6	64.459	65.188	0.1695	-0.1988	0.0000	55.213	82.400	4.267
03/29/15 05:45:00.0	4.71	0.6	64.418	65.145	0.1695	-0.1988	0.0000	55.125	82.200	4.267
03/29/15 05:50:00.0	5.29	0.6	64.375	65.102	0.1695	-0.1988	0.0000	55.125	82.000	4.267
03/29/15 05:55:00.0	5.29	0.6	64.332	65.059	0.1695	-0.1988	0.0000	54.995	82.300	4.267
03/29/15 06:00:00.0	5.88	0.6	64.288	65.017	0.1695	-0.1988	0.0000	54.909	82.700	4.267
03/29/15 06:05:00.0	6.47	0.6	64.288	64.974	0.1695	-0.1988	0.0000	54.820	82.800	4.267
03/29/15 06:10:00.0	8.82	0.6	64.247	64.974	0.1695	-0.1988	0.0000	54.734	84.100	4.267
03/29/15 06:15:00.0	11.18	0.6	64.204	64.931	0.1695	-0.1988	0.0000	54.648	84.500	4.267
