Date Time	Temp (°F)  #10359310	RH (%)  #10359310	Voltage (V)  #10363571	Current (mA)  #10363571	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374520	Solar Radiation (W/m²)  #10378949	Wetness (%)  #10791399	Batt (V) c:5
10/27/15 16:45:00.0	74.034	60.400	-0.1835	0.0000	74.640	74.727	-0.3226	73.1	0.00	4.327
10/27/15 16:50:00.0	74.120	59.400	-0.1835	0.0000	74.770	74.727	-0.3174	4.4	0.00	4.333
10/27/15 16:55:00.0	74.206	59.600	-0.1835	0.0000	74.727	74.727	-0.3174	3.1	0.00	4.339
10/27/15 17:00:00.0	74.295	59.700	-0.1835	0.0000	74.640	74.597	-0.3174	3.1	0.00	4.339
10/27/15 17:05:00.0	74.250	59.400	-0.1835	0.0000	74.597	74.511	-0.3174	3.1	0.00	4.339
10/27/15 17:10:00.0	74.120	59.700	-0.1835	0.0000	74.295	74.250	-0.3156	1.9	0.00	4.339
10/27/15 17:15:00.0	73.904	60.100	-0.1835	0.0000	73.990	73.947	-0.3174	1.9	0.00	4.339
10/27/15 17:20:00.0	73.731	61.000	-0.1835	0.0000	73.861	73.818	-0.3174	1.9	0.00	4.339
10/27/15 17:25:00.0	73.472	61.200	-0.1835	0.0000	73.602	73.558	-0.3174	1.9	0.00	4.339
10/27/15 17:30:00.0	73.256	60.200	-0.1835	0.0000	73.386	73.342	-0.3156	0.6	0.00	4.339
10/27/15 17:35:00.0	73.126	60.600	-0.1835	0.0000	73.256	73.213	-0.3174	0.6	0.00	4.333
10/27/15 17:40:00.0	72.912	61.900	-0.1835	0.0000	73.040	72.997	-0.3156	0.6	0.00	4.333
10/27/15 17:45:00.0	72.783	62.700	-0.1835	0.0000	72.869	72.826	-0.3156	0.6	0.00	4.333
10/27/15 17:50:00.0	72.610	63.100	-0.1835	0.0000	72.696	72.653	-0.3156	0.6	0.00	4.333
10/27/15 17:55:00.0	72.523	63.900	-0.1835	0.0000	72.523	72.480	-0.3174	0.6	0.00	4.333
10/27/15 18:00:00.0	72.394	65.200	-0.1835	0.0000	72.351	72.307	-0.3174	0.6	0.00	4.333
10/27/15 18:05:00.0	72.178	65.900	-0.1835	0.0000	72.093	72.093	-0.3174	0.6	0.00	4.333
10/27/15 18:10:00.0	71.964	66.900	-0.1835	0.0000	71.964	71.920	-0.3174	0.6	0.00	4.333
10/27/15 18:15:00.0	71.834	67.600	-0.1835	0.0000	71.834	71.791	-0.3174	0.6	0.00	4.333
10/27/15 18:20:00.0	71.748	68.700	-0.1835	0.0000	71.661	71.620	-0.3174	0.6	0.00	4.333
10/27/15 18:25:00.0	71.577	68.700	-0.1835	0.0000	71.490	71.447	-0.3174	0.6	0.00	4.333
10/27/15 18:30:00.0	71.447	69.100	-0.1835	0.0000	71.317	71.317	-0.3174	0.6	0.00	4.333
10/27/15 18:35:00.0	71.317	69.800	-0.1835	0.0000	71.274	71.231	-0.3174	0.6	0.00	4.333
10/27/15 18:40:00.0	71.274	70.500	-0.1835	0.0000	71.231	71.190	-0.3174	0.6	0.00	4.333
10/27/15 18:45:00.0	71.190	71.100	-0.1835	0.0000	71.060	71.060	-0.3156	0.6	0.00	4.333
10/27/15 18:50:00.0	71.103	71.300	-0.1835	0.0000	70.974	70.930	-0.3174	0.6	0.00	4.333
10/27/15 18:55:00.0	70.974	71.400	-0.1835	0.0000	70.930	70.887	-0.3174	0.6	0.00	4.333
10/27/15 19:00:00.0	70.930	71.800	-0.1835	0.0000	70.887	70.846	-0.3174	0.6	0.00	4.333
10/27/15 19:05:00.0	70.930	71.900	-0.1835	0.0000	70.803	70.759	-0.3174	0.6	0.00	4.333
10/27/15 19:10:00.0	70.930	72.100	-0.1835	0.0000	70.630	70.587	-0.3174	0.6	0.00	4.333
10/27/15 19:15:00.0	70.887	72.400	-0.1835	0.0000	70.459	70.459	-0.3174	0.6	0.00	4.333
10/27/15 19:20:00.0	70.846	72.700	-0.1835	0.0000	70.459	70.416	-0.3174	0.6	0.00	4.333
10/27/15 19:25:00.0	70.846	72.900	-0.1835	0.0000	70.372	70.329	-0.3174	0.6	0.00	4.333
10/27/15 19:30:00.0	70.759	72.500	-0.1835	0.0000	70.329	70.286	-0.3174	0.6	0.00	4.327
10/27/15 19:35:00.0	70.716	72.500	-0.1835	0.0000	70.201	70.158	-0.3174	0.6	0.00	4.327
10/27/15 19:40:00.0	70.587	72.900	-0.1835	0.0000	70.372	70.329	-0.3174	0.6	0.00	4.327
10/27/15 19:45:00.0	70.587	72.900	-0.1835	0.0000	70.201	70.158	-0.3174	0.6	0.00	4.327
10/27/15 19:50:00.0	70.543	72.800	-0.1835	0.0000	70.243	70.201	-0.3174	0.6	0.00	4.327
10/27/15 19:55:00.0	70.543	72.900	-0.1835	0.0000	70.158	70.158	-0.3174	0.6	0.00	4.327
10/27/15 20:00:00.0	70.502	73.200	-0.1835	0.0000	70.158	70.158	-0.3174	0.6	0.00	4.327
10/27/15 20:05:00.0	70.416	73.800	-0.1835	0.0000	70.072	70.072	-0.3174	0.6	0.00	4.327
10/27/15 20:10:00.0	70.286	74.700	-0.1835	0.0000	70.072	70.029	-0.3174	0.6	0.00	4.327
10/27/15 20:15:00.0	70.243	75.200	-0.1835	0.0000	69.985	69.942	-0.3174	0.6	0.00	4.327
10/27/15 20:20:00.0	70.286	75.600	-0.1835	0.0000	69.901	69.901	-0.3174	0.6	0.00	4.327
10/27/15 20:25:00.0	70.243	75.700	-0.1835	0.0000	69.858	69.858	-0.3174	0.6	0.00	4.327
10/27/15 20:30:00.0	70.201	76.000	-0.1835	0.0000	69.858	69.858	-0.3174	0.6	0.00	4.327
10/27/15 20:35:00.0	70.158	76.300	-0.1835	0.0000	69.685	69.643	-0.3174	0.6	0.00	4.327
10/27/15 20:40:00.0	70.115	76.300	-0.1835	0.0000	69.600	69.557	-0.3174	0.6	0.00	4.327
10/27/15 20:45:00.0	70.072	76.500	-0.1835	0.0000	69.514	69.471	-0.3174	0.6	0.00	4.321
10/27/15 20:50:00.0	69.858	76.800	-0.1835	0.0000	69.343	69.386	-0.3174	0.6	0.00	4.327
10/27/15 20:55:00.0	69.685	78.100	-0.1835	0.0000	69.471	69.427	-0.3174	0.6	0.00	4.321
10/27/15 21:00:00.0	69.643	78.800	-0.1835	0.0000	69.386	69.386	-0.3174	0.6	0.00	4.321
10/27/15 21:05:00.0	69.643	79.100	-0.1835	0.0000	69.343	69.343	-0.3174	0.6	0.00	4.327
10/27/15 21:10:00.0	69.685	79.200	-0.1835	0.0000	69.343	69.300	-0.3174	0.6	0.00	4.321
10/27/15 21:15:00.0	69.685	79.300	-0.1835	0.0000	69.256	69.256	-0.3156	0.6	0.00	4.321
10/27/15 21:20:00.0	69.643	79.700	-0.1835	0.0000	69.300	69.256	-0.3174	0.6	0.00	4.321
10/27/15 21:25:00.0	69.643	79.900	-0.1835	0.0000	69.256	69.213	-0.3174	0.6	0.00	4.327
10/27/15 21:30:00.0	69.685	79.800	-0.1835	0.0000	69.213	69.213	-0.3174	0.6	0.00	4.321
10/27/15 21:35:00.0	69.685	80.000	-0.1835	0.0000	69.300	69.256	-0.3174	0.6	0.00	4.321
10/27/15 21:40:00.0	69.685	79.700	-0.1835	0.0000	69.343	69.343	-0.3174	0.6	0.00	4.321
10/27/15 21:45:00.0	69.685	79.800	-0.1835	0.0000	69.170	69.170	-0.3174	0.6	0.00	4.321
10/27/15 21:50:00.0	69.643	79.800	-0.1835	0.0000	69.129	69.085	-0.3174	0.6	0.00	4.321
10/27/15 21:55:00.0	69.514	80.500	-0.1835	0.0000	69.129	69.129	-0.3174	0.6	0.00	4.321
10/27/15 22:00:00.0	69.514	80.600	-0.1835	0.0000	69.085	69.085	-0.3174	0.6	0.00	4.321
10/27/15 22:05:00.0	69.386	80.400	-0.1835	0.0000	68.999	69.042	-0.3174	0.6	0.00	4.321
10/27/15 22:10:00.0	69.343	79.800	-0.1835	0.0000	68.956	68.956	-0.3174	0.6	0.00	4.321
10/27/15 22:15:00.0	69.343	79.100	-0.1835	0.0000	69.129	69.085	-0.3174	0.6	0.00	4.321
10/27/15 22:20:00.0	69.386	78.800	-0.1835	0.0000	69.256	69.213	-0.3174	0.6	0.00	4.321
10/27/15 22:25:00.0	69.427	78.300	-0.1835	0.0000	69.042	69.042	-0.3174	0.6	0.00	4.321
10/27/15 22:30:00.0	69.386	77.800	-0.1835	0.0000	69.129	69.129	-0.3174	0.6	0.00	4.321
10/27/15 22:35:00.0	69.386	77.500	-0.1835	0.0000	69.170	69.129	-0.3174	0.6	0.00	4.321
10/27/15 22:40:00.0	69.386	77.000	-0.1835	0.0000	69.042	69.042	-0.3174	0.6	0.00	4.321
10/27/15 22:45:00.0	69.386	77.000	-0.1835	0.0000	68.871	68.871	-0.3174	0.6	0.00	4.321
10/27/15 22:50:00.0	69.343	77.800	-0.1835	0.0000	68.956	68.913	-0.3174	0.6	0.00	4.321
10/27/15 22:55:00.0	69.300	78.400	-0.1835	0.0000	68.785	68.785	-0.3174	0.6	0.00	4.339
10/27/15 23:00:00.0	69.213	78.800	-0.1835	0.0000	68.614	68.614	-0.3174	0.6	0.59	4.321
10/27/15 23:05:00.0	69.213	79.500	-0.1835	0.0000	68.571	68.571	-0.3174	0.6	0.00	4.321
10/27/15 23:10:00.0	69.129	79.800	-0.1835	0.0000	68.657	68.657	-0.3174	0.6	0.00	4.321
10/27/15 23:15:00.0	68.999	80.200	-0.1835	0.0000	68.614	68.614	-0.3174	0.6	0.00	4.321
10/27/15 23:20:00.0	68.956	80.600	-0.1835	0.0000	68.657	68.614	-0.3174	0.6	0.00	4.321
10/27/15 23:25:00.0	68.999	80.200	-0.1835	0.0000	68.614	68.614	-0.3174	0.6	0.00	4.321
10/27/15 23:30:00.0	68.913	80.100	-0.1835	0.0000	68.657	68.614	-0.3174	0.6	0.00	4.321
10/27/15 23:35:00.0	68.956	80.100	-0.1835	0.0000	68.614	68.614	-0.3174	0.6	0.00	4.321
10/27/15 23:40:00.0	68.956	79.600	-0.1835	0.0000	68.657	68.614	-0.3174	0.6	0.00	4.321
10/27/15 23:45:00.0	69.042	79.800	-0.1835	0.0000	68.742	68.698	-0.3174	0.6	0.00	4.321
10/27/15 23:50:00.0	68.956	80.200	-0.1835	0.0000	68.614	68.657	-0.3174	0.6	0.00	4.321
10/27/15 23:55:00.0	68.698	81.300	-0.1835	0.0000	68.527	68.527	-0.3174	0.6	0.00	4.321
10/28/15 00:00:00.0	68.527	82.100	-0.1835	0.0000	68.527	68.484	-0.3174	0.6	0.00	4.321
10/28/15 00:05:00.0	68.484	82.200	-0.1835	0.0000	68.571	68.527	-0.3174	0.6	0.00	4.321
10/28/15 00:10:00.0	68.443	82.100	-0.1835	0.0000	68.443	68.443	-0.3174	0.6	0.00	4.321
10/28/15 00:15:00.0	68.356	82.100	-0.1835	0.0000	68.400	68.400	-0.3174	0.6	0.59	4.321
10/28/15 00:20:00.0	68.270	82.100	-0.1835	0.0000	68.400	68.356	-0.3174	0.6	0.59	4.321
10/28/15 00:25:00.0	68.227	81.900	-0.1835	0.0000	68.313	68.270	-0.3174	0.6	0.59	4.321
10/28/15 00:30:00.0	68.142	81.700	-0.1835	0.0000	68.227	68.185	-0.3174	0.6	0.00	4.321
10/28/15 00:35:00.0	68.142	81.700	-0.1835	0.0000	68.227	68.227	-0.3174	0.6	0.00	4.321
10/28/15 00:40:00.0	68.227	81.500	-0.1835	0.0000	68.142	68.142	-0.3174	0.6	0.00	4.321
10/28/15 00:45:00.0	68.270	81.400	-0.1835	0.0000	68.185	68.185	-0.3174	0.6	0.00	4.321
10/28/15 00:50:00.0	68.313	81.300	-0.1835	0.0000	68.227	68.185	-0.3174	0.6	0.00	4.321
10/28/15 00:55:00.0	68.400	81.900	-0.1835	0.0000	68.313	68.227	-0.3174	0.6	0.00	4.321
10/28/15 01:00:00.0	68.400	82.000	-0.1835	0.0000	68.313	68.270	-0.3174	0.6	0.59	4.321
10/28/15 01:05:00.0	68.443	81.600	-0.1835	0.0000	68.142	68.142	-0.3174	0.6	0.59	4.321
10/28/15 01:10:00.0	68.443	81.400	-0.1835	0.0000	68.099	68.099	-0.3174	0.6	0.59	4.321
10/28/15 01:15:00.0	68.400	81.400	-0.1835	0.0000	68.227	68.185	-0.3174	0.6	0.59	4.321
10/28/15 01:20:00.0	68.400	81.600	-0.1835	0.0000	68.056	68.013	-0.3174	0.6	0.59	4.412
10/28/15 01:25:00.0	68.443	81.700	-0.1835	0.0000	68.227	68.185	-0.3174	0.6	0.00	4.321
10/28/15 01:30:00.0	68.400	82.200	-0.1835	0.0000	68.313	68.270	-0.3174	0.6	0.59	4.321
10/28/15 01:35:00.0	68.400	82.300	-0.1835	0.0000	68.356	68.313	-0.3174	0.6	0.59	4.321
10/28/15 01:40:00.0	68.443	82.100	-0.1835	0.0000	68.527	68.443	-0.3174	0.6	0.59	4.321
10/28/15 01:45:00.0	68.443	81.500	-0.1835	0.0000	68.099	68.099	-0.3174	0.6	0.59	4.321
10/28/15 01:50:00.0	68.313	82.000	-0.1835	0.0000	67.971	68.013	-0.3174	0.6	0.00	4.321
10/28/15 01:55:00.0	68.142	82.600	-0.1835	0.0000	67.885	67.928	-0.3174	0.6	0.00	4.321
10/28/15 02:00:00.0	68.099	82.700	-0.1835	0.0000	67.971	67.928	-0.3174	0.6	0.00	4.321
10/28/15 02:05:00.0	68.142	82.500	-0.1835	0.0000	67.885	67.842	-0.3174	0.6	0.00	4.321
10/28/15 02:10:00.0	68.142	82.500	-0.1835	0.0000	67.757	67.757	-0.3174	0.6	0.00	4.321
10/28/15 02:15:00.0	68.227	82.800	-0.1835	0.0000	67.842	67.798	-0.3174	0.6	0.00	4.321
10/28/15 02:20:00.0	68.270	83.400	-0.1835	0.0000	67.971	67.928	-0.3174	0.6	0.00	4.321
10/28/15 02:25:00.0	68.313	83.800	-0.1835	0.0000	67.798	67.798	-0.3174	0.6	0.00	4.321
10/28/15 02:30:00.0	68.142	83.700	-0.1835	0.0000	67.757	67.757	-0.3174	0.6	0.59	4.321
10/28/15 02:35:00.0	68.185	83.900	-0.1835	0.0000	68.400	68.356	-0.3174	0.6	0.00	4.321
10/28/15 02:40:00.0	68.227	82.100	-0.1835	0.0000	68.484	68.400	-0.3174	0.6	0.00	4.321
10/28/15 02:45:00.0	68.270	82.100	-0.1835	0.0000	68.527	68.443	-0.3174	0.6	0.00	4.321
10/28/15 02:50:00.0	68.227	81.700	-0.1835	0.0000	68.099	68.099	-0.3174	0.6	0.00	4.321
10/28/15 02:55:00.0	68.227	81.700	-0.1835	0.0000	68.227	68.185	-0.3174	0.6	0.00	4.321
10/28/15 03:00:00.0	68.227	81.400	-0.1835	0.0000	68.227	68.185	-0.3174	0.6	0.00	4.321
10/28/15 03:05:00.0	68.142	81.700	-0.1835	0.0000	68.185	68.142	-0.3174	0.6	0.00	4.321
10/28/15 03:10:00.0	68.185	82.000	-0.1835	0.0000	68.142	68.099	-0.3174	0.6	0.00	4.321
10/28/15 03:15:00.0	68.142	82.400	-0.1835	0.0000	67.928	67.928	-0.3174	0.6	0.00	4.321
10/28/15 03:20:00.0	68.142	82.600	-0.1835	0.0000	67.928	67.885	-0.3174	0.6	0.00	4.321
10/28/15 03:25:00.0	68.142	82.600	-0.1835	0.0000	67.798	67.842	-0.3174	0.6	0.00	4.321
10/28/15 03:30:00.0	68.099	82.700	-0.1835	0.0000	67.842	67.798	-0.3174	0.6	0.59	4.321
10/28/15 03:35:00.0	68.056	82.400	-0.1835	0.0000	67.671	67.671	-0.3174	0.6	0.00	4.321
10/28/15 03:40:00.0	68.056	82.400	-0.1835	0.0000	67.757	67.714	-0.3174	0.6	0.59	4.321
10/28/15 03:45:00.0	68.013	82.300	-0.1835	0.0000	67.543	67.543	-0.3174	0.6	0.59	4.321
10/28/15 03:50:00.0	67.971	82.300	-0.1835	0.0000	67.413	67.372	-0.3174	0.6	0.59	4.321
10/28/15 03:55:00.0	67.971	82.500	-0.1835	0.0000	67.413	67.413	-0.3174	0.6	0.59	4.321
10/28/15 04:00:00.0	67.928	82.700	-0.1835	0.0000	67.413	67.413	-0.3174	0.6	0.59	4.321
10/28/15 04:05:00.0	67.885	82.600	-0.1835	0.0000	67.456	67.413	-0.3174	0.6	0.59	4.321
10/28/15 04:10:00.0	67.842	82.800	-0.1835	0.0000	67.285	67.329	-0.3174	0.6	0.59	4.321
10/28/15 04:15:00.0	67.500	83.800	-0.1835	0.0000	67.372	67.372	-0.3174	0.6	0.59	4.321
10/28/15 04:20:00.0	67.413	84.100	-0.1835	0.0000	67.242	67.285	-0.3174	0.6	0.59	4.321
10/28/15 04:25:00.0	67.199	84.900	-0.1835	0.0000	67.114	67.114	-0.3174	0.6	0.00	4.321
10/28/15 04:30:00.0	66.985	85.300	-0.1835	0.0000	66.985	66.985	-0.3174	0.6	0.59	4.321
10/28/15 04:35:00.0	66.985	85.400	-0.1835	0.0000	66.985	66.985	-0.3174	0.6	0.59	4.315
10/28/15 04:40:00.0	66.985	85.400	-0.1835	0.0000	67.028	67.028	-0.3174	0.6	0.59	4.315
10/28/15 04:45:00.0	67.071	85.300	-0.1835	0.0000	67.199	67.199	-0.3174	0.6	0.59	4.321
10/28/15 04:50:00.0	67.114	84.900	-0.1835	0.0000	67.242	67.199	-0.3174	0.6	0.59	4.321
10/28/15 04:55:00.0	67.372	84.400	-0.1835	0.0000	67.798	67.757	-0.3174	0.6	0.00	4.315
10/28/15 05:00:00.0	67.500	83.600	-0.1835	0.0000	67.885	67.798	-0.3174	0.6	0.00	4.321
10/28/15 05:05:00.0	67.671	82.800	-0.1835	0.0000	68.056	67.971	-0.3174	0.6	0.59	4.321
10/28/15 05:10:00.0	67.757	82.000	-0.1835	0.0000	68.099	68.013	-0.3174	0.6	0.59	4.315
10/28/15 05:15:00.0	67.885	81.300	-0.1835	0.0000	68.270	68.185	-0.3174	0.6	0.59	4.315
10/28/15 05:20:00.0	67.971	81.000	-0.1835	0.0000	68.056	68.013	-0.3174	0.6	0.59	4.315
10/28/15 05:25:00.0	67.971	81.200	-0.1835	0.0000	67.928	67.842	-0.3174	0.6	0.59	4.315
10/28/15 05:30:00.0	67.928	81.200	-0.1835	0.0000	67.500	67.500	-0.3174	0.6	0.59	4.315
10/28/15 05:35:00.0	67.757	80.800	-0.1835	0.0000	67.586	67.543	-0.3174	0.6	0.59	4.315
10/28/15 05:40:00.0	67.798	80.400	-0.1835	0.0000	67.757	67.714	-0.3174	0.6	0.59	4.315
10/28/15 05:45:00.0	67.714	81.000	-0.1835	0.0000	67.671	67.671	-0.3174	0.6	0.59	4.315
10/28/15 05:50:00.0	67.757	81.400	-0.1835	0.0000	67.627	67.586	-0.3174	0.6	0.59	4.315
10/28/15 05:55:00.0	67.714	81.300	-0.1835	0.0000	67.627	67.586	-0.3174	0.6	0.59	4.315
10/28/15 06:00:00.0	67.714	80.500	-0.1835	0.0000	67.928	67.798	-0.3174	0.6	0.59	4.315
10/28/15 06:05:00.0	67.798	79.800	-0.1835	0.0000	68.056	67.971	-0.3174	0.6	0.59	4.315
10/28/15 06:10:00.0	67.842	79.900	-0.1835	0.0000	67.671	67.627	-0.3174	0.6	0.59	4.315
10/28/15 06:15:00.0	67.842	80.400	-0.1835	0.0000	67.543	67.500	-0.3174	0.6	0.59	4.315
10/28/15 06:20:00.0	67.543	81.600	-0.1835	0.0000	67.114	67.199	-0.3174	0.6	0.59	4.315
10/28/15 06:25:00.0	67.329	82.400	-0.1835	0.0000	66.943	66.943	-0.3174	0.6	0.00	4.315
10/28/15 06:30:00.0	67.285	82.600	-0.1835	0.0000	66.772	66.772	-0.3174	0.6	0.00	4.315
10/28/15 06:35:00.0	67.199	83.100	-0.1835	0.0000	66.686	66.729	-0.3174	0.6	0.00	4.315
10/28/15 06:40:00.0	66.943	84.000	-0.1835	0.0000	66.643	66.686	-0.3174	0.6	0.59	4.315
10/28/15 06:45:00.0	66.686	84.700	-0.1835	0.0000	66.558	66.600	-0.3174	0.6	0.59	4.315
10/28/15 06:50:00.0	66.558	85.300	-0.1835	0.0000	66.515	66.515	-0.3174	0.6	0.59	4.315
10/28/15 06:55:00.0	66.472	85.700	-0.1835	0.0000	66.558	66.515	-0.3174	0.6	0.00	4.315
10/28/15 07:00:00.0	66.429	85.800	-0.1835	0.0000	66.600	66.558	-0.3174	0.6	0.00	4.327
10/28/15 07:05:00.0	66.472	85.800	-0.1835	0.0000	66.729	66.643	-0.3174	0.6	0.00	4.339
10/28/15 07:10:00.0	66.643	85.200	-0.1835	0.0000	67.028	66.943	-0.3174	0.6	0.00	4.315
10/28/15 07:15:00.0	66.900	83.700	-0.1835	0.0000	67.329	67.285	-0.3174	0.6	0.59	4.315
10/28/15 07:20:00.0	67.071	80.900	-0.1835	0.0000	67.714	67.586	-0.3174	0.6	0.00	4.315
10/28/15 07:25:00.0	67.242	79.500	-0.1835	0.0000	67.757	67.671	-0.3174	0.6	0.00	4.315
10/28/15 07:30:00.0	67.372	79.600	-0.1835	0.0000	67.543	67.500	-0.3174	0.6	0.00	4.315
10/28/15 07:35:00.0	67.372	79.900	-0.1835	0.0000	67.285	67.329	-0.3174	0.6	0.00	4.315
10/28/15 07:40:00.0	67.158	80.200	-0.1835	0.0000	67.199	67.199	-0.3174	0.6	0.00	4.315
10/28/15 07:45:00.0	67.114	81.100	-0.1835	0.0000	66.985	66.985	-0.3174	1.9	0.00	4.315
10/28/15 07:50:00.0	67.158	81.700	-0.1835	0.0000	66.814	66.857	-0.3174	1.9	0.00	4.315
10/28/15 07:55:00.0	66.985	82.300	-0.1835	0.0000	67.028	67.071	-0.3174	3.1	0.00	4.315
10/28/15 08:00:00.0	67.028	82.700	-0.1835	0.0000	67.242	67.199	-0.3174	3.1	0.59	4.315
10/28/15 08:05:00.0	67.199	82.500	-0.1835	0.0000	67.372	67.456	-0.3174	3.1	0.00	4.315
10/28/15 08:10:00.0	67.329	82.300	-0.1835	0.0000	67.543	67.543	-0.3174	4.4	0.00	4.315
10/28/15 08:15:00.0	67.500	81.800	-0.1835	0.0000	67.671	67.714	-0.3174	4.4	0.59	4.315
10/28/15 08:20:00.0	67.627	82.000	-0.1835	0.0000	67.928	67.971	-0.3174	4.4	0.59	4.315
10/28/15 08:25:00.0	67.798	82.000	-0.1835	0.0000	68.270	68.270	-0.3174	4.4	0.59	4.315
10/28/15 08:30:00.0	67.971	81.700	-0.1835	0.0000	68.527	68.527	-0.3174	4.4	0.59	4.315
10/28/15 08:35:00.0	68.142	81.400	-0.1835	0.0000	68.913	68.956	-0.3174	5.6	0.59	4.315
10/28/15 08:40:00.0	68.356	81.100	-0.1835	0.0000	69.085	69.129	-0.3174	5.6	0.59	4.315
10/28/15 08:45:00.0	68.484	81.100	-0.1835	0.0000	69.129	69.300	-0.3174	6.9	0.59	4.315
10/28/15 08:50:00.0	68.614	80.700	-0.1835	0.0000	69.170	69.343	-0.3174	6.9	0.59	4.315
10/28/15 08:55:00.0	68.742	80.600	-0.1835	0.0000	69.471	69.471	-0.3174	6.9	0.59	4.315
10/28/15 09:00:00.0	68.956	80.200	-0.1835	0.0000	69.771	69.728	-0.3174	8.1	0.59	4.315
10/28/15 09:05:00.0	69.170	80.100	-0.1835	0.0000	69.942	69.901	-0.3174	9.4	0.59	4.315
10/28/15 09:10:00.0	69.471	79.500	-0.1835	0.0000	70.803	70.846	-0.3174	9.4	0.59	4.315
10/28/15 09:15:00.0	69.901	79.100	-0.1835	0.0000	71.060	71.103	-0.3174	10.6	0.59	4.315
10/28/15 09:20:00.0	70.201	76.900	-0.1835	0.0000	71.231	71.231	-0.3174	11.9	0.59	4.315
10/28/15 09:25:00.0	70.543	76.700	-0.1835	0.0000	71.533	71.533	-0.3174	10.6	0.59	4.315
10/28/15 09:30:00.0	70.716	75.800	-0.1835	0.0000	71.748	71.834	-0.3174	10.6	0.59	4.315
10/28/15 09:35:00.0	70.930	74.300	-0.1835	0.0000	72.007	72.050	-0.3174	10.6	0.59	4.315
10/28/15 09:40:00.0	71.103	73.100	-0.1835	0.0000	72.264	72.264	-0.3174	10.6	0.59	4.315
10/28/15 09:45:00.0	71.361	72.600	-0.1835	0.0000	72.567	72.610	-0.3174	11.9	0.59	4.315
10/28/15 09:50:00.0	71.834	68.900	-0.1835	0.0000	72.869	72.826	-0.2419	0.6	0.59	4.345
10/28/15 09:55:00.0	72.912	61.800	-0.1835	0.0000	72.093	71.964	-0.2390	0.6	0.00	4.345
10/28/15 10:00:00.0	73.083	66.500	-0.1835	0.0000	74.295	74.163	-0.2051	191.9	0.59	4.393
10/28/15 10:05:00.0	74.813	65.700	-0.1835	0.0000	76.942	76.986	-0.1227	31.9	0.59	4.357
10/28/15 10:10:00.0	75.853	62.500	-0.1835	0.0000	77.421	77.945	-0.1218	29.4	0.59	4.339
10/28/15 10:15:00.0	76.550	61.700	-0.1835	0.0000	77.553	77.902	-0.1198	28.1	0.59	4.333
10/28/15 10:20:00.0	77.072	59.100	-0.1835	0.0000	77.902	78.076	-0.1317	31.9	1.18	4.327
10/28/15 10:25:00.0	80.580	51.200	-0.1835	0.0000	81.333	81.376	-0.1517	95.6	1.18	4.321
10/28/15 10:30:00.0	80.316	47.100	-0.1835	0.0000	78.953	79.216	-0.1594	44.4	1.18	4.321
10/28/15 10:35:00.0	80.096	45.100	-0.1835	0.0000	79.567	79.567	-0.1538	38.1	0.59	4.321
10/28/15 10:40:00.0	80.668	45.900	-0.1835	0.0000	80.404	80.404	-0.1572	40.6	0.00	4.321
10/28/15 10:45:00.0	80.316	45.200	-0.1835	0.0000	79.700	79.655	-0.1538	45.6	0.59	4.321
10/28/15 10:50:00.0	82.708	41.500	-0.1835	0.0000	82.530	82.530	-0.1594	134.4	1.18	4.315
10/28/15 10:55:00.0	80.096	42.900	-0.1835	0.0000	77.639	77.727	-0.1650	59.4	0.59	4.315
10/28/15 11:00:00.0	78.471	44.100	-0.1835	0.0000	77.335	77.464	-0.1594	50.6	1.18	4.315
10/28/15 11:05:00.0	77.815	40.700	-0.1835	0.0000	76.593	76.550	-0.1719	48.1	0.59	4.315
10/28/15 11:10:00.0	77.990	42.900	-0.1835	0.0000	78.296	78.208	-0.1685	46.9	0.59	4.315
10/28/15 11:15:00.0	79.304	40.500	-0.1835	0.0000	77.639	77.684	-0.1708	36.9	0.59	4.315
10/28/15 11:20:00.0	78.033	41.200	-0.1835	0.0000	78.996	79.435	-0.1708	30.6	0.59	4.315
10/28/15 11:25:00.0	78.033	41.100	-0.1835	0.0000	79.963	80.492	-0.1719	28.1	0.59	4.315
10/28/15 11:30:00.0	78.471	40.300	-0.1835	0.0000	80.184	80.537	-0.1708	24.4	0.59	4.315
10/28/15 11:35:00.0	79.480	40.800	-0.1835	0.0000	80.492	80.757	-0.1696	23.1	0.59	4.315
10/28/15 11:40:00.0	79.216	40.400	-0.1835	0.0000	78.910	78.996	-0.1708	23.1	0.59	4.309
10/28/15 11:45:00.0	79.524	40.900	-0.1835	0.0000	78.382	78.559	-0.1708	24.4	0.59	4.315
10/28/15 11:50:00.0	78.953	41.400	-0.1835	0.0000	78.427	78.471	-0.1639	33.1	0.59	4.315
10/28/15 11:55:00.0	80.492	40.200	-0.1835	0.0000	78.953	79.261	-0.1639	44.4	1.18	4.309
10/28/15 12:00:00.0	80.713	39.100	-0.1835	0.0000	79.700	79.876	-0.1719	44.4	1.18	4.309
10/28/15 12:05:00.0	80.361	38.100	-0.1835	0.0000	80.227	80.316	-0.1719	44.4	1.18	4.315
10/28/15 12:10:00.0	80.227	36.300	-0.1835	0.0000	81.199	81.775	-0.1719	43.1	1.18	4.309
