Date Time	Temp (°F)  #10359317	RH (%)  #10359317	Voltage (V)  #10363597	Current (mA)  #10363597	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374507	Wetness (%)  #10374903	Solar Radiation (W/m²)  #10375655	Batt (V) c:5
07/10/15 13:30:00.0	78.514	55.300	-0.2039	0.0000	74.856	73.558	0.2739	2.94	1,060.6	4.375
07/10/15 13:35:00.0	78.777	53.900	-0.2039	0.0000	74.986	73.645	0.2719	2.35	1,059.4	4.339
07/10/15 13:40:00.0	79.084	53.900	-0.2039	0.0000	75.117	73.731	0.2732	2.94	1,063.1	4.339
07/10/15 13:45:00.0	77.990	54.100	-0.2039	0.0000	75.290	73.818	0.2719	2.35	1,059.4	4.339
07/10/15 13:50:00.0	76.636	55.000	-0.2039	0.0000	75.420	73.861	0.2719	2.35	1,049.4	4.357
07/10/15 13:55:00.0	77.421	55.500	-0.2039	0.0000	75.594	73.947	0.2732	2.35	1,039.4	4.363
07/10/15 14:00:00.0	77.553	54.800	-0.2039	0.0000	75.724	74.034	0.2719	2.35	1,039.4	4.363
07/10/15 14:05:00.0	78.602	54.400	-0.2039	0.0000	75.853	74.120	0.2722	2.35	1,025.6	4.351
07/10/15 14:10:00.0	79.347	54.800	-0.2039	0.0000	75.985	74.206	0.2736	2.35	1,040.6	4.345
07/10/15 14:15:00.0	78.602	54.100	-0.2039	0.0000	76.158	74.295	0.2715	2.35	1,018.1	4.345
07/10/15 14:20:00.0	79.347	54.900	-0.2039	0.0000	76.289	74.381	0.2729	2.35	1,010.6	4.351
07/10/15 14:25:00.0	77.815	54.600	-0.2039	0.0000	76.464	74.467	0.2739	2.35	999.4	4.357
07/10/15 14:30:00.0	79.304	54.100	-0.2039	0.0000	76.593	74.554	0.2719	2.35	991.9	4.351
07/10/15 14:35:00.0	79.084	54.300	-0.2039	0.0000	76.725	74.640	0.2732	2.35	969.4	4.345
07/10/15 14:40:00.0	78.953	53.600	-0.2039	0.0000	76.854	74.727	0.2715	2.35	966.9	4.345
07/10/15 14:45:00.0	78.559	54.000	-0.2039	0.0000	76.986	74.813	0.2732	2.35	950.6	4.381
07/10/15 14:50:00.0	78.427	53.500	-0.2039	0.0000	77.117	74.899	0.2746	2.35	931.9	4.351
07/10/15 14:55:00.0	77.770	53.400	-0.2039	0.0000	77.247	74.986	0.2722	2.35	921.9	4.351
07/10/15 15:00:00.0	77.247	53.000	-0.2039	0.0000	77.378	75.074	0.2736	2.35	906.9	4.345
07/10/15 15:05:00.0	78.514	52.600	-0.2039	0.0000	77.464	75.160	0.2719	2.35	891.9	4.412
07/10/15 15:10:00.0	78.733	51.700	-0.2039	0.0000	77.553	75.247	0.2732	2.35	880.6	4.357
07/10/15 15:15:00.0	79.084	52.000	-0.2039	0.0000	77.639	75.333	0.2719	2.35	861.9	4.351
07/10/15 15:20:00.0	79.041	52.100	-0.2039	0.0000	77.684	75.420	0.2722	2.35	848.1	4.351
07/10/15 15:25:00.0	79.963	51.600	-0.2039	0.0000	77.727	75.508	0.2736	2.35	829.4	4.345
07/10/15 15:30:00.0	79.173	51.000	-0.2039	0.0000	77.815	75.551	0.2719	2.35	819.4	4.345
07/10/15 15:35:00.0	78.208	51.200	-0.2039	0.0000	77.859	75.637	0.2732	2.35	806.9	4.363
07/10/15 15:40:00.0	78.865	53.200	-0.2039	0.0000	77.902	75.681	0.2719	2.35	795.6	4.351
07/10/15 15:45:00.0	80.184	52.700	-0.2039	0.0000	77.945	75.767	0.2732	2.35	783.1	4.351
