Date Time	Temp (°F)  #10213640	RH (%)  #10213640	Wetness (%)  #10314899	Voltage (V)  #10348607	Current (mA)  #10348607	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374522	Solar Radiation (W/m²)  #10378946	Batt (V) c:5
03/28/15 14:00:00.0	90.471	30.700	2.94	-0.2039	0.0000	72.912	77.160	0.1503	904.4	4.351
03/28/15 14:05:00.0	90.100	30.700	2.94	-0.2039	0.0000	73.256	77.684	0.1508	900.6	4.321
03/28/15 14:10:00.0	89.499	29.200	2.35	-0.2039	0.0000	73.645	78.165	0.1508	898.1	4.297
03/28/15 14:15:00.0	91.170	26.000	2.94	-0.2039	0.0000	73.990	78.645	0.1508	888.1	4.393
03/28/15 14:20:00.0	90.518	26.300	2.35	-0.2039	0.0000	74.338	79.084	0.1508	883.1	4.369
03/28/15 14:25:00.0	90.891	25.500	2.94	-0.2039	0.0000	74.683	79.524	0.1514	878.1	4.339
03/28/15 14:30:00.0	91.449	24.600	2.94	-0.2039	0.0000	74.986	79.876	0.1514	871.9	4.303
03/28/15 14:35:00.0	91.870	23.800	2.35	-0.2039	0.0000	75.333	80.227	0.1514	875.6	4.333
03/28/15 14:40:00.0	93.375	21.700	2.94	-0.2039	0.0000	75.637	80.580	0.1514	865.6	4.345
03/28/15 14:45:00.0	91.963	24.900	2.94	-0.2039	0.0000	75.942	80.890	0.1514	844.4	4.412
03/28/15 14:50:00.0	91.729	20.800	2.35	-0.2039	0.0000	76.246	81.199	0.1519	835.6	4.303
03/28/15 14:55:00.0	91.963	21.900	2.35	-0.2039	0.0000	76.507	81.509	0.1519	824.4	4.375
03/28/15 15:00:00.0	90.703	22.900	2.35	-0.2039	0.0000	76.811	81.775	0.1519	821.9	4.418
03/28/15 15:05:00.0	92.338	22.400	2.35	-0.2039	0.0000	77.072	82.042	0.1519	796.9	4.333
03/28/15 15:10:00.0	93.045	22.200	2.35	-0.2039	0.0000	77.335	82.263	0.1523	798.1	4.303
03/28/15 15:15:00.0	92.433	20.600	2.35	-0.2039	0.0000	77.596	82.486	0.1523	795.6	4.333
03/28/15 15:20:00.0	91.870	21.900	2.35	-0.2039	0.0000	77.815	82.665	0.1527	758.1	4.412
03/28/15 15:25:00.0	91.449	21.900	2.35	-0.2039	0.0000	78.033	82.886	0.1527	754.4	4.345
03/28/15 15:30:00.0	91.823	20.800	2.35	-0.2039	0.0000	78.251	83.064	0.1527	735.6	4.321
03/28/15 15:35:00.0	91.917	21.900	2.35	-0.2039	0.0000	78.471	83.242	0.1527	735.6	4.297
03/28/15 15:40:00.0	90.518	23.600	2.35	-0.2039	0.0000	78.645	83.422	0.1527	715.6	4.393
03/28/15 15:45:00.0	90.333	25.100	2.35	-0.2039	0.0000	78.822	83.556	0.1532	693.1	4.400
03/28/15 15:50:00.0	90.286	24.300	2.35	-0.2039	0.0000	78.996	83.646	0.1532	690.6	4.321
03/28/15 15:55:00.0	91.308	23.700	2.35	-0.2039	0.0000	79.128	83.736	0.1532	564.4	4.297
03/28/15 16:00:00.0	91.308	22.900	2.35	-0.2039	0.0000	79.261	83.824	0.1532	651.9	4.363
03/28/15 16:05:00.0	89.915	24.400	1.76	-0.2039	0.0000	79.392	83.869	0.1532	651.9	4.387
03/28/15 16:10:00.0	89.407	23.600	1.76	-0.2039	0.0000	79.480	83.914	0.1538	636.9	4.393
03/28/15 16:15:00.0	88.351	23.300	1.76	-0.2039	0.0000	79.567	83.959	0.1538	621.9	4.309
03/28/15 16:20:00.0	88.718	23.700	1.76	-0.2039	0.0000	79.655	84.004	0.1538	603.1	4.321
03/28/15 16:25:00.0	88.626	24.400	1.76	-0.2039	0.0000	79.700	84.004	0.1538	588.1	4.363
03/28/15 16:30:00.0	89.316	23.900	1.76	-0.2039	0.0000	79.788	83.959	0.1538	571.9	4.363
03/28/15 16:35:00.0	89.454	23.100	1.76	-0.2039	0.0000	79.831	83.959	0.1542	560.6	4.363
03/28/15 16:40:00.0	88.075	22.800	1.76	-0.2039	0.0000	79.876	83.959	0.1542	543.1	4.303
03/28/15 16:45:00.0	88.351	22.400	1.76	-0.2039	0.0000	79.876	83.959	0.1542	526.9	4.339
03/28/15 16:50:00.0	89.224	22.300	1.76	-0.2039	0.0000	79.920	83.959	0.1542	508.1	4.345
03/28/15 16:55:00.0	89.316	21.800	1.76	-0.2039	0.0000	79.920	83.959	0.1542	495.6	4.345
03/28/15 17:00:00.0	88.810	21.500	1.76	-0.2039	0.0000	79.963	83.914	0.1542	476.9	4.339
03/28/15 17:05:00.0	87.665	20.700	1.76	-0.2039	0.0000	79.963	83.914	0.1542	456.9	4.339
03/28/15 17:10:00.0	87.163	21.100	1.76	-0.2039	0.0000	79.963	83.914	0.1542	438.1	4.333
03/28/15 17:15:00.0	87.300	22.400	1.76	-0.2039	0.0000	79.963	83.824	0.1542	415.6	4.321
03/28/15 17:20:00.0	88.167	21.800	1.76	-0.2039	0.0000	79.920	83.736	0.1542	396.9	4.321
03/28/15 17:25:00.0	87.346	22.100	1.76	-0.2039	0.0000	79.920	83.556	0.1542	381.9	4.315
03/28/15 17:30:00.0	86.164	26.400	1.76	-0.2039	0.0000	79.831	83.422	0.1547	360.6	4.309
03/28/15 17:35:00.0	85.802	27.600	1.76	-0.2039	0.0000	79.788	83.199	0.1542	344.4	4.303
03/28/15 17:40:00.0	84.094	29.900	1.76	-0.2039	0.0000	79.700	82.976	0.1542	321.9	4.297
03/28/15 17:45:00.0	84.587	29.600	1.18	-0.2039	0.0000	79.612	82.753	0.1547	303.1	4.291
03/28/15 17:50:00.0	83.601	30.700	1.18	-0.2039	0.0000	79.524	82.486	0.1542	284.4	4.291
03/28/15 17:55:00.0	83.287	31.000	1.18	-0.2039	0.0000	79.392	82.218	0.1542	265.6	4.291
03/28/15 18:00:00.0	82.486	30.300	1.18	-0.2039	0.0000	79.261	81.952	0.1542	140.6	4.291
03/28/15 18:05:00.0	79.920	30.600	0.59	-0.2039	0.0000	79.128	81.687	0.1542	55.6	4.291
03/28/15 18:10:00.0	79.392	30.500	0.59	-0.2039	0.0000	78.953	81.421	0.1538	54.4	4.285
03/28/15 18:15:00.0	79.480	31.400	0.59	-0.2039	0.0000	78.822	81.154	0.1538	60.6	4.285
03/28/15 18:20:00.0	78.910	31.700	0.59	-0.2039	0.0000	78.645	80.845	0.1538	48.1	4.285
03/28/15 18:25:00.0	78.165	32.400	0.59	-0.2039	0.0000	78.514	80.580	0.1538	44.4	4.285
03/28/15 18:30:00.0	77.684	32.600	0.59	-0.2039	0.0000	78.339	80.316	0.1538	49.4	4.279
03/28/15 18:35:00.0	77.553	33.000	0.59	-0.2039	0.0000	78.165	80.008	0.1538	38.1	4.279
03/28/15 18:40:00.0	76.593	33.300	0.00	-0.2039	0.0000	77.990	79.788	0.1538	33.1	4.273
03/28/15 18:45:00.0	75.767	34.000	0.00	-0.2039	0.0000	77.815	79.480	0.1538	29.4	4.273
03/28/15 18:50:00.0	75.247	35.000	0.00	-0.2039	0.0000	77.639	79.261	0.1532	24.4	4.273
03/28/15 18:55:00.0	74.813	36.500	0.00	-0.2039	0.0000	77.464	78.996	0.1538	19.4	4.273
03/28/15 19:00:00.0	74.424	38.200	0.00	-0.2039	0.0000	77.292	78.733	0.1538	14.4	4.267
03/28/15 19:05:00.0	73.990	39.000	0.00	-0.2039	0.0000	77.117	78.471	0.1532	6.9	4.267
03/28/15 19:10:00.0	73.256	40.000	0.00	-0.2039	0.0000	76.986	78.251	0.1532	3.1	4.267
03/28/15 19:15:00.0	72.696	40.600	0.00	-0.2039	0.0000	76.811	77.990	0.1532	1.9	4.267
03/28/15 19:20:00.0	72.394	43.100	0.00	-0.2039	0.0000	76.636	77.770	0.1532	0.6	4.267
03/28/15 19:25:00.0	72.610	43.900	0.00	-0.2039	0.0000	76.464	77.553	0.1527	0.6	4.267
03/28/15 19:30:00.0	72.394	44.500	0.00	-0.2039	0.0000	76.289	77.335	0.1527	0.6	4.267
03/28/15 19:35:00.0	72.221	45.700	0.00	-0.2039	0.0000	76.114	77.072	0.1527	0.6	4.267
03/28/15 19:40:00.0	71.274	45.800	0.00	-0.2039	0.0000	75.942	76.854	0.1527	0.6	4.267
03/28/15 19:45:00.0	71.146	48.500	0.00	-0.2039	0.0000	75.810	76.636	0.1527	0.6	4.267
03/28/15 19:50:00.0	70.115	54.700	0.00	-0.2039	0.0000	75.637	76.464	0.1523	0.6	4.267
03/28/15 19:55:00.0	69.386	56.800	0.59	-0.2039	0.0000	75.508	76.246	0.1523	0.6	4.267
03/28/15 20:00:00.0	68.484	60.700	0.59	-0.2039	0.0000	75.333	76.071	0.1523	0.6	4.267
03/28/15 20:05:00.0	67.928	61.200	0.59	-0.2039	0.0000	75.204	75.853	0.1523	0.6	4.267
03/28/15 20:10:00.0	67.242	64.100	1.18	-0.2039	0.0000	75.074	75.681	0.1523	0.6	4.261
03/28/15 20:15:00.0	66.772	64.200	1.76	-0.2039	0.0000	74.899	75.508	0.1523	0.6	4.261
03/28/15 20:20:00.0	66.344	67.800	1.76	-0.2039	0.0000	74.770	75.333	0.1519	0.6	4.261
03/28/15 20:25:00.0	65.872	67.800	3.53	-0.2039	0.0000	74.640	75.160	0.1519	0.6	4.261
03/28/15 20:30:00.0	65.403	67.800	7.65	-0.2039	0.0000	74.511	75.029	0.1519	0.6	4.261
03/28/15 20:35:00.0	65.316	69.400	4.71	-0.2039	0.0000	74.381	74.856	0.1519	0.6	4.261
03/28/15 20:40:00.0	65.102	69.200	7.65	-0.2039	0.0000	74.250	74.683	0.1519	0.6	4.261
03/28/15 20:45:00.0	64.546	69.700	12.35	-0.2039	0.0000	74.120	74.554	0.1519	0.6	4.261
03/28/15 20:50:00.0	64.459	70.300	11.76	-0.2039	0.0000	74.034	74.381	0.1519	0.6	4.255
03/28/15 20:55:00.0	64.332	70.600	12.94	-0.2039	0.0000	73.904	74.206	0.1514	0.6	4.255
03/28/15 21:00:00.0	64.375	71.500	8.82	-0.2039	0.0000	73.774	74.077	0.1514	0.6	4.279
03/28/15 21:05:00.0	64.418	71.700	7.65	-0.2039	0.0000	73.645	73.904	0.1514	0.6	4.255
03/28/15 21:10:00.0	64.161	71.300	10.59	-0.2039	0.0000	73.515	73.774	0.1514	0.6	4.255
03/28/15 21:15:00.0	63.903	71.700	13.53	-0.2039	0.0000	73.429	73.602	0.1514	0.6	4.255
03/28/15 21:20:00.0	63.903	72.100	12.35	-0.2039	0.0000	73.299	73.472	0.1508	0.6	4.255
03/28/15 21:25:00.0	63.775	72.000	11.76	-0.2039	0.0000	73.170	73.342	0.1508	0.6	4.255
03/28/15 21:30:00.0	63.819	72.200	9.41	-0.2039	0.0000	73.083	73.170	0.1508	0.6	4.255
03/28/15 21:35:00.0	63.819	72.400	11.18	-0.2039	0.0000	72.955	73.040	0.1508	0.6	4.255
03/28/15 21:40:00.0	63.903	73.000	10.59	-0.2039	0.0000	72.826	72.912	0.1508	0.6	4.255
03/28/15 21:45:00.0	63.648	72.800	14.71	-0.2039	0.0000	72.739	72.783	0.1503	0.6	4.255
03/28/15 21:50:00.0	62.791	73.200	68.24	-0.2039	0.0000	72.653	72.653	0.1503	0.6	4.255
03/28/15 21:55:00.0	63.262	74.500	21.76	-0.2039	0.0000	72.523	72.523	0.1503	0.6	4.255
03/28/15 22:00:00.0	63.819	74.000	15.29	-0.2039	0.0000	72.394	72.394	0.1508	0.6	4.255
03/28/15 22:05:00.0	63.604	73.400	16.47	-0.2039	0.0000	72.307	72.264	0.1503	0.6	4.249
03/28/15 22:10:00.0	63.775	73.200	13.53	-0.2039	0.0000	72.221	72.136	0.1503	0.6	4.249
03/28/15 22:15:00.0	63.732	72.900	12.35	-0.2039	0.0000	72.093	72.050	0.1503	0.6	4.249
03/28/15 22:20:00.0	63.561	73.200	15.29	-0.2039	0.0000	72.007	71.920	0.1503	0.6	4.249
03/28/15 22:25:00.0	63.262	73.600	15.88	-0.2039	0.0000	71.920	71.791	0.1503	0.6	4.249
03/28/15 22:30:00.0	63.133	73.600	14.12	-0.2039	0.0000	71.834	71.661	0.1503	0.6	4.249
03/28/15 22:35:00.0	63.219	73.900	15.29	-0.2039	0.0000	71.704	71.577	0.1499	0.6	4.249
03/28/15 22:40:00.0	63.048	74.000	14.71	-0.2039	0.0000	71.620	71.447	0.1499	0.6	4.249
03/28/15 22:45:00.0	62.919	74.000	17.06	-0.2039	0.0000	71.533	71.361	0.1499	0.6	4.249
03/28/15 22:50:00.0	62.704	74.600	19.41	-0.2039	0.0000	71.447	71.274	0.1499	0.6	4.249
03/28/15 22:55:00.0	62.748	74.700	17.06	-0.2039	0.0000	71.361	71.146	0.1499	0.6	4.249
03/28/15 23:00:00.0	62.661	74.700	16.47	-0.2039	0.0000	71.274	71.060	0.1495	0.6	4.249
03/28/15 23:05:00.0	62.490	74.300	15.88	-0.2039	0.0000	71.190	70.974	0.1499	0.6	4.249
03/28/15 23:10:00.0	61.977	73.900	18.82	-0.2039	0.0000	71.103	70.846	0.1499	0.6	4.249
03/28/15 23:15:00.0	61.977	75.300	19.41	-0.2039	0.0000	71.017	70.759	0.1495	0.6	4.249
03/28/15 23:20:00.0	62.362	75.100	18.24	-0.2039	0.0000	70.930	70.673	0.1495	0.6	4.249
03/28/15 23:25:00.0	62.148	75.000	21.76	-0.2039	0.0000	70.846	70.587	0.1495	0.6	4.249
03/28/15 23:30:00.0	61.590	75.000	35.88	-0.2039	0.0000	70.803	70.502	0.1495	0.6	4.249
03/28/15 23:35:00.0	61.547	74.900	15.29	-0.2039	0.0000	70.716	70.416	0.1495	0.6	4.249
03/28/15 23:40:00.0	61.934	74.700	15.29	-0.2039	0.0000	70.630	70.286	0.1495	0.6	4.249
03/28/15 23:45:00.0	61.804	75.200	24.12	-0.2039	0.0000	70.543	70.201	0.1495	0.6	4.249
03/28/15 23:50:00.0	61.720	75.400	24.12	-0.2039	0.0000	70.459	70.115	0.1495	0.6	4.249
03/28/15 23:55:00.0	61.977	74.200	7.06	-0.2039	0.0000	70.416	70.029	0.1490	0.6	4.249
03/29/15 00:00:00.0	62.276	69.900	3.53	-0.2039	0.0000	70.329	69.942	0.1490	0.6	4.249
03/29/15 00:05:00.0	62.105	68.200	2.94	-0.2039	0.0000	70.243	69.858	0.1490	0.6	4.249
03/29/15 00:10:00.0	61.761	69.900	11.76	-0.2039	0.0000	70.158	69.771	0.1490	0.6	4.249
03/29/15 00:15:00.0	61.032	71.100	7.65	-0.2039	0.0000	70.072	69.685	0.1490	0.6	4.249
03/29/15 00:20:00.0	60.948	71.500	8.82	-0.2039	0.0000	70.029	69.600	0.1490	0.6	4.249
03/29/15 00:25:00.0	60.775	71.600	9.41	-0.2039	0.0000	69.942	69.514	0.1490	0.6	4.249
03/29/15 00:30:00.0	60.647	72.600	10.00	-0.2039	0.0000	69.901	69.427	0.1490	0.6	4.249
03/29/15 00:35:00.0	60.775	73.600	8.24	-0.2039	0.0000	69.814	69.343	0.1484	0.6	4.249
03/29/15 00:40:00.0	60.003	73.000	22.35	-0.2039	0.0000	69.728	69.256	0.1484	0.6	4.249
03/29/15 00:45:00.0	59.486	74.100	22.94	-0.2039	0.0000	69.685	69.170	0.1484	0.6	4.249
03/29/15 00:50:00.0	59.099	74.600	27.65	-0.2039	0.0000	69.600	69.129	0.1484	0.6	4.249
03/29/15 00:55:00.0	59.142	75.500	17.65	-0.2039	0.0000	69.557	69.042	0.1484	0.6	4.249
03/29/15 01:00:00.0	59.745	75.100	9.41	-0.2039	0.0000	69.471	68.956	0.1484	0.6	4.249
03/29/15 01:05:00.0	60.132	74.000	7.65	-0.2039	0.0000	69.386	68.871	0.1484	0.6	4.249
03/29/15 01:10:00.0	60.690	72.200	4.71	-0.2039	0.0000	69.343	68.785	0.1484	0.6	4.249
03/29/15 01:15:00.0	61.205	70.500	4.12	-0.2039	0.0000	69.256	68.698	0.1484	0.6	4.249
03/29/15 01:20:00.0	61.633	68.700	3.53	-0.2039	0.0000	69.213	68.614	0.1484	0.6	4.249
03/29/15 01:25:00.0	61.248	67.900	2.94	-0.2039	0.0000	69.129	68.527	0.1479	0.6	4.249
03/29/15 01:30:00.0	60.046	68.100	4.12	-0.2039	0.0000	69.042	68.484	0.1479	0.6	4.249
03/29/15 01:35:00.0	59.401	69.700	5.29	-0.2039	0.0000	68.999	68.400	0.1479	0.6	4.249
03/29/15 01:40:00.0	59.229	70.500	4.12	-0.2039	0.0000	68.956	68.356	0.1479	0.6	4.249
03/29/15 01:45:00.0	59.056	70.500	4.12	-0.2039	0.0000	68.871	68.270	0.1479	0.6	4.249
03/29/15 01:50:00.0	59.142	70.300	3.53	-0.2039	0.0000	68.828	68.185	0.1479	0.6	4.249
03/29/15 01:55:00.0	59.099	70.900	5.88	-0.2039	0.0000	68.742	68.142	0.1479	0.6	4.249
03/29/15 02:00:00.0	59.142	71.700	6.47	-0.2039	0.0000	68.698	68.056	0.1479	0.6	4.249
03/29/15 02:05:00.0	58.755	72.200	6.47	-0.2039	0.0000	68.614	68.013	0.1475	0.6	4.249
03/29/15 02:10:00.0	59.142	71.800	2.94	-0.2039	0.0000	68.571	67.928	0.1475	0.6	4.249
03/29/15 02:15:00.0	60.003	64.900	1.18	-0.2039	0.0000	68.527	67.842	0.1475	0.6	4.249
03/29/15 02:20:00.0	60.346	60.900	1.18	-0.2039	0.0000	68.443	67.798	0.1475	0.6	4.249
03/29/15 02:25:00.0	59.185	60.800	1.18	-0.2039	0.0000	68.400	67.714	0.1475	0.6	4.249
03/29/15 02:30:00.0	59.788	59.300	1.18	-0.2039	0.0000	68.356	67.671	0.1475	0.6	4.249
03/29/15 02:35:00.0	60.433	57.300	1.18	-0.2039	0.0000	68.270	67.586	0.1475	0.6	4.249
03/29/15 02:40:00.0	60.948	56.100	0.59	-0.2039	0.0000	68.185	67.500	0.1475	0.6	4.249
03/29/15 02:45:00.0	60.818	55.600	1.18	-0.2039	0.0000	68.142	67.456	0.1475	0.6	4.243
03/29/15 02:50:00.0	61.032	59.300	1.76	-0.2039	0.0000	68.099	67.372	0.1470	0.6	4.249
03/29/15 02:55:00.0	60.733	63.800	2.35	-0.2039	0.0000	68.013	67.329	0.1475	0.6	4.243
03/29/15 03:00:00.0	58.626	63.400	1.76	-0.2039	0.0000	67.971	67.242	0.1475	0.6	4.243
03/29/15 03:05:00.0	57.506	64.300	1.76	-0.2039	0.0000	67.928	67.199	0.1470	0.6	4.243
03/29/15 03:10:00.0	56.901	65.600	2.35	-0.2039	0.0000	67.885	67.158	0.1470	0.6	4.243
03/29/15 03:15:00.0	56.772	65.400	1.76	-0.2039	0.0000	67.798	67.071	0.1470	0.6	4.243
03/29/15 03:20:00.0	56.251	65.800	1.76	-0.2039	0.0000	67.757	66.985	0.1470	0.6	4.243
03/29/15 03:25:00.0	56.340	66.700	1.76	-0.2039	0.0000	67.714	66.943	0.1470	0.6	4.237
03/29/15 03:30:00.0	56.340	66.400	1.76	-0.2039	0.0000	67.671	66.900	0.1470	0.6	4.243
03/29/15 03:35:00.0	56.383	65.500	1.18	-0.2039	0.0000	67.586	66.814	0.1470	0.6	4.237
03/29/15 03:40:00.0	56.340	63.900	1.18	-0.2039	0.0000	67.543	66.729	0.1470	0.6	4.237
03/29/15 03:45:00.0	55.992	63.800	1.18	-0.2039	0.0000	67.500	66.686	0.1470	0.6	4.237
03/29/15 03:50:00.0	56.772	64.200	1.76	-0.2039	0.0000	67.413	66.600	0.1466	0.6	4.237
03/29/15 03:55:00.0	56.988	62.400	1.18	-0.2039	0.0000	67.372	66.515	0.1466	0.6	4.237
03/29/15 04:00:00.0	57.333	62.100	1.18	-0.2039	0.0000	67.329	66.472	0.1466	0.6	4.237
03/29/15 04:05:00.0	58.066	61.600	1.18	-0.2039	0.0000	67.242	66.385	0.1466	0.6	4.237
03/29/15 04:10:00.0	58.109	61.100	1.18	-0.2039	0.0000	67.158	66.301	0.1466	0.6	4.237
03/29/15 04:15:00.0	57.074	61.100	1.18	-0.2039	0.0000	67.114	66.258	0.1466	0.6	4.237
03/29/15 04:20:00.0	57.247	61.100	1.18	-0.2039	0.0000	67.071	66.173	0.1466	0.6	4.237
03/29/15 04:25:00.0	57.979	59.700	1.18	-0.2039	0.0000	66.985	66.130	0.1466	0.6	4.237
03/29/15 04:30:00.0	57.204	60.000	1.18	-0.2039	0.0000	66.943	66.043	0.1459	0.6	4.237
03/29/15 04:35:00.0	56.944	61.700	1.18	-0.2039	0.0000	66.900	66.000	0.1466	0.6	4.237
03/29/15 04:40:00.0	56.728	61.600	1.18	-0.2039	0.0000	66.814	65.959	0.1466	0.6	4.237
03/29/15 04:45:00.0	55.776	63.100	1.18	-0.2039	0.0000	66.772	65.872	0.1459	0.6	4.237
03/29/15 04:50:00.0	55.647	64.600	1.18	-0.2039	0.0000	66.729	65.829	0.1459	0.6	4.237
03/29/15 04:55:00.0	56.815	63.600	1.18	-0.2039	0.0000	66.686	65.788	0.1459	0.6	4.237
03/29/15 05:00:00.0	57.333	64.200	1.18	-0.2039	0.0000	66.643	65.701	0.1459	0.6	4.237
03/29/15 05:05:00.0	57.850	65.800	1.76	-0.2039	0.0000	66.558	65.658	0.1459	0.6	4.237
03/29/15 05:10:00.0	58.109	66.300	1.76	-0.2039	0.0000	66.515	65.615	0.1459	0.6	4.237
03/29/15 05:15:00.0	58.066	68.300	3.53	-0.2039	0.0000	66.472	65.530	0.1455	0.6	4.237
03/29/15 05:20:00.0	58.066	70.300	5.88	-0.2039	0.0000	66.429	65.487	0.1455	0.6	4.237
03/29/15 05:25:00.0	57.636	71.800	14.12	-0.2039	0.0000	66.385	65.444	0.1459	0.6	4.237
03/29/15 05:30:00.0	57.463	73.600	17.65	-0.2039	0.0000	66.301	65.403	0.1455	0.6	4.255
03/29/15 05:35:00.0	56.556	74.400	75.29	-0.2039	0.0000	66.301	65.359	0.1455	0.6	4.237
03/29/15 05:40:00.0	55.819	75.600	100.00	-0.2039	0.0000	66.214	65.316	0.1455	0.6	4.231
03/29/15 05:45:00.0	56.079	76.400	72.94	-0.2039	0.0000	66.214	65.273	0.1455	0.6	4.231
