"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10221051, SEN S/N: 10200137)","Voltage, V (LGR S/N: 10221051, SEN S/N: 10200855)","Current, mA (LGR S/N: 10221051, SEN S/N: 10200855)","Wetness, % (LGR S/N: 10221051, SEN S/N: 10205905)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213637)","RH, % (LGR S/N: 10221051, SEN S/N: 10213637)","DewPt, °C (LGR S/N: 10221051, SEN S/N: 10213637)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213732, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213733, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221051, SEN S/N: 10222876)","Batt, V (LGR S/N: 10221051)"
1,2013-10-31 18:40:00,0.6,-0.2039,0.0000,0.00,17.130,51.400,7.0,17.582,17.724,0.2639,4.333
2,2013-10-31 18:45:00,0.6,-0.2039,0.0000,0.00,17.439,53.000,7.8,17.558,17.677,0.2642,4.333
3,2013-10-31 18:50:00,0.6,-0.2039,0.0000,0.00,17.415,55.900,8.5,17.510,17.653,0.2639,4.333
4,2013-10-31 18:55:00,0.6,-0.2039,0.0000,0.00,17.296,57.800,8.9,17.486,17.629,0.2639,4.339
5,2013-10-31 19:00:00,0.6,-0.2039,0.0000,0.00,17.082,59.100,9.0,17.463,17.605,0.2639,4.339
6,2013-10-31 19:05:00,0.6,-0.2039,0.0000,0.59,16.773,60.500,9.1,17.415,17.582,0.2639,4.339
7,2013-10-31 19:10:00,0.6,-0.2039,0.0000,0.59,16.844,60.700,9.2,17.391,17.558,0.2639,4.339
8,2013-10-31 19:15:00,0.6,-0.2039,0.0000,0.59,16.820,61.300,9.3,17.368,17.534,0.2639,4.339
9,2013-10-31 19:20:00,0.6,-0.2039,0.0000,0.59,16.844,60.800,9.2,17.344,17.510,0.2639,4.339
10,2013-10-31 19:25:00,0.6,-0.2039,0.0000,0.59,16.749,61.500,9.3,17.320,17.486,0.2635,4.339
11,2013-10-31 19:30:00,0.6,-0.2039,0.0000,0.59,16.534,62.500,9.4,17.296,17.463,0.2639,4.339
12,2013-10-31 19:35:00,0.6,-0.2039,0.0000,0.59,16.272,63.500,9.4,17.272,17.439,0.2639,4.333
13,2013-10-31 19:40:00,0.6,-0.2039,0.0000,0.59,16.034,65.100,9.5,17.249,17.439,0.2639,4.339
14,2013-10-31 19:45:00,0.6,-0.2039,0.0000,0.59,15.963,65.800,9.6,17.225,17.415,0.2639,4.333
15,2013-10-31 19:50:00,0.6,-0.2039,0.0000,0.59,15.867,66.000,9.5,17.201,17.391,0.2639,4.333
16,2013-10-31 19:55:00,0.6,-0.2039,0.0000,0.59,15.581,67.200,9.5,17.177,17.368,0.2639,4.333
17,2013-10-31 20:00:00,0.6,-0.2039,0.0000,0.59,15.461,69.300,9.9,17.153,17.344,0.2639,4.333
18,2013-10-31 20:05:00,0.6,-0.2039,0.0000,0.59,15.772,70.400,10.4,17.130,17.320,0.2639,4.333
19,2013-10-31 20:10:00,0.6,-0.2039,0.0000,0.59,15.796,69.700,10.3,17.106,17.296,0.2639,4.333
20,2013-10-31 20:15:00,0.6,-0.2039,0.0000,1.18,15.605,72.300,10.7,17.082,17.272,0.2639,4.333
21,2013-10-31 20:20:00,0.6,-0.2039,0.0000,2.35,15.270,75.700,11.0,17.058,17.272,0.2635,4.333
22,2013-10-31 20:25:00,0.6,-0.2039,0.0000,4.71,14.936,77.600,11.1,17.034,17.249,0.2639,4.333
23,2013-10-31 20:30:00,0.6,-0.2039,0.0000,2.94,14.649,76.400,10.6,17.011,17.225,0.2639,4.333
