"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214688, SEN S/N: 10200842)","Current, mA (LGR S/N: 10214688, SEN S/N: 10200842)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10213638, LBL: Blue Conference)","RH, % (LGR S/N: 10214688, SEN S/N: 10213638, LBL: Blue Conference)","DewPt, °C (LGR S/N: 10214688, SEN S/N: 10213638)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365543)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10365578)","Water Content, m³/m³ (LGR S/N: 10214688, SEN S/N: 10374519)","Wetness, % (LGR S/N: 10214688, SEN S/N: 10374904)","Solar Radiation, W/m² (LGR S/N: 10214688, SEN S/N: 10375646)","Batt, V (LGR S/N: 10214688)"
1,2013-12-18 11:40:00,-0.2039,0.0000,25.380,36.700,9.5,14.792,15.438,0.0494,2.35,724.4,4.393
2,2013-12-18 11:45:00,-0.2039,0.0000,25.016,34.600,8.3,14.864,15.581,0.0494,1.76,279.4,4.381
3,2013-12-18 11:50:00,-0.2039,0.0000,25.939,33.300,8.6,14.936,15.700,0.0501,2.35,454.4,4.369
4,2013-12-18 11:55:00,-0.2039,0.0000,24.098,32.300,6.5,15.008,15.819,0.0501,1.76,124.4,4.363
5,2013-12-18 12:00:00,-0.2039,0.0000,23.280,34.200,6.6,15.079,15.891,0.0501,1.18,163.1,4.369
6,2013-12-18 12:05:00,-0.2039,0.0000,23.136,33.900,6.4,15.151,15.939,0.0494,1.18,196.9,4.393
7,2013-12-18 12:10:00,-0.2039,0.0000,23.184,35.500,7.1,15.223,15.986,0.0501,1.18,656.9,4.369
8,2013-12-18 12:15:00,-0.2039,0.0000,23.569,34.700,7.1,15.270,16.082,0.0501,1.18,248.1,4.363
9,2013-12-18 12:20:00,-0.2039,0.0000,23.930,35.300,7.7,15.342,16.201,0.0501,1.18,229.4,4.393
10,2013-12-18 12:25:00,-0.2039,0.0000,24.002,34.600,7.4,15.414,16.344,0.0501,1.76,286.9,4.418
11,2013-12-18 12:30:00,-0.2039,0.0000,23.809,33.300,6.7,15.509,16.439,0.0509,1.18,253.1,4.381
12,2013-12-18 12:35:00,-0.2039,0.0000,23.617,33.200,6.5,15.581,16.534,0.0509,1.18,238.1,4.369
13,2013-12-18 12:40:00,-0.2039,0.0000,23.665,35.100,7.4,15.652,16.630,0.0509,1.76,265.6,4.363
14,2013-12-18 12:45:00,-0.2039,0.0000,22.848,36.400,7.2,15.724,16.725,0.0509,1.18,161.9,4.363
15,2013-12-18 12:50:00,-0.2039,0.0000,22.178,38.900,7.5,15.819,16.773,0.0509,0.59,171.9,4.387
16,2013-12-18 12:55:00,-0.2039,0.0000,21.867,42.500,8.6,15.867,16.773,0.0509,1.18,353.1,4.387
17,2013-12-18 13:00:00,-0.2039,0.0000,22.681,46.500,10.6,15.915,16.796,0.0517,1.76,668.1,4.369
18,2013-12-18 13:05:00,-0.2039,0.0000,22.417,47.500,10.7,15.963,16.963,0.0517,1.76,559.4,4.363
19,2013-12-18 13:10:00,-0.2039,0.0000,20.889,51.300,10.5,16.058,17.130,0.0517,1.18,235.6,4.363
20,2013-12-18 13:15:00,-0.2039,0.0000,20.412,53.400,10.6,16.153,17.225,0.0517,0.59,215.6,4.393
21,2013-12-18 13:20:00,-0.2039,0.0000,20.412,54.100,10.8,16.249,17.249,0.0517,1.18,271.9,4.369
22,2013-12-18 13:25:00,-0.2039,0.0000,20.722,54.500,11.2,16.296,17.249,0.0517,1.18,430.6,4.363
23,2013-12-18 13:30:00,-0.2039,0.0000,21.604,53.700,11.8,16.344,17.296,0.0517,1.76,383.1,4.363
24,2013-12-18 13:35:00,-0.2039,0.0000,21.867,51.300,11.4,16.368,17.320,0.0521,1.76,479.4,4.393
25,2013-12-18 13:40:00,-0.2039,0.0000,21.748,51.500,11.3,16.415,17.344,0.0521,1.18,279.4,4.381
26,2013-12-18 13:45:00,-0.2039,0.0000,21.103,51.000,10.6,16.439,17.368,0.0521,1.18,414.4,4.369
27,2013-12-18 13:50:00,-0.2039,0.0000,20.865,51.800,10.6,16.487,17.391,0.0521,1.18,143.1,4.363
28,2013-12-18 13:55:00,-0.2039,0.0000,20.913,52.300,10.8,16.487,17.368,0.0521,1.18,163.1,4.363
29,2013-12-18 14:00:00,-0.2039,0.0000,21.032,51.800,10.8,16.511,17.344,0.0521,1.18,248.1,4.400
30,2013-12-18 14:05:00,-0.2039,0.0000,22.321,49.500,11.3,16.511,17.344,0.0521,1.76,341.9,4.375
31,2013-12-18 14:10:00,-0.2039,0.0000,23.256,47.900,11.6,16.534,17.368,0.0521,1.76,451.9,4.363
32,2013-12-18 14:15:00,-0.2039,0.0000,23.905,45.600,11.5,16.534,17.439,0.0521,2.35,280.6,4.363
33,2013-12-18 14:20:00,-0.2039,0.0000,22.561,46.400,10.5,16.582,17.534,0.0521,1.18,96.9,4.363
34,2013-12-18 14:25:00,-0.2039,0.0000,21.485,49.400,10.5,16.582,17.558,0.0521,1.18,169.4,4.393
35,2013-12-18 14:30:00,-0.2039,0.0000,22.417,48.000,10.9,16.606,17.534,0.0521,1.18,569.4,4.387
36,2013-12-18 14:35:00,-0.2039,0.0000,22.321,48.000,10.8,16.630,17.534,0.0521,1.76,398.1,4.375
37,2013-12-18 14:40:00,-0.2039,0.0000,22.968,47.000,11.1,16.630,17.558,0.0521,1.76,158.1,4.369
38,2013-12-18 14:45:00,-0.2039,0.0000,22.130,46.900,10.3,16.677,17.582,0.0521,1.18,119.4,4.363
39,2013-12-18 14:50:00,-0.2039,0.0000,22.178,48.000,10.7,16.677,17.558,0.0521,1.76,325.6,4.387
40,2013-12-18 14:55:00,-0.2039,0.0000,22.130,47.600,10.5,16.701,17.582,0.0528,1.18,148.1,4.381
41,2013-12-18 15:00:00,-0.2039,0.0000,21.772,50.200,11.0,16.701,17.582,0.0528,1.18,224.4,4.363
42,2013-12-18 15:05:00,-0.2039,0.0000,22.011,50.800,11.4,16.725,17.582,0.0528,1.18,176.9,4.363
43,2013-12-18 15:10:00,-0.2039,0.0000,21.127,52.900,11.2,16.749,17.605,0.0528,0.59,144.4,4.375
44,2013-12-18 15:15:00,-0.2039,0.0000,21.151,54.000,11.5,16.773,17.629,0.0528,1.18,266.9,4.375
45,2013-12-18 15:20:00,-0.2039,0.0000,21.390,53.900,11.7,16.773,17.629,0.0528,1.18,294.4,4.369
46,2013-12-18 15:25:00,-0.2039,0.0000,21.628,53.100,11.7,16.773,17.677,0.0528,1.18,193.1,4.363
47,2013-12-18 15:30:00,-0.2039,0.0000,20.865,54.400,11.3,16.820,17.724,0.0528,0.59,109.4,4.363
48,2013-12-18 15:35:00,-0.2039,0.0000,20.341,57.300,11.6,16.844,17.724,0.0528,0.59,111.9,4.393
49,2013-12-18 15:40:00,-0.2039,0.0000,19.746,59.800,11.7,16.844,17.677,0.0528,0.59,111.9,4.375
50,2013-12-18 15:45:00,-0.2039,0.0000,19.318,61.500,11.8,16.844,17.653,0.0528,0.59,105.6,4.369
51,2013-12-18 15:50:00,-0.2039,0.0000,19.127,62.500,11.8,16.844,17.605,0.0528,0.59,86.9,4.363
52,2013-12-18 15:55:00,-0.2039,0.0000,18.866,63.200,11.7,16.844,17.558,0.0528,0.59,84.4,4.363
53,2013-12-18 16:00:00,-0.2039,0.0000,18.652,63.900,11.7,16.820,17.510,0.0528,0.59,73.1,4.375
54,2013-12-18 16:05:00,-0.2039,0.0000,18.509,64.700,11.8,16.796,17.463,0.0528,0.59,78.1,4.381
55,2013-12-18 16:10:00,-0.2039,0.0000,18.461,64.800,11.7,16.773,17.391,0.0528,0.59,75.6,4.381
56,2013-12-18 16:15:00,-0.2039,0.0000,18.224,65.600,11.7,16.773,17.344,0.0521,0.59,71.9,4.369
57,2013-12-18 16:20:00,-0.2039,0.0000,18.105,65.900,11.6,16.725,17.296,0.0521,0.00,73.1,4.363
58,2013-12-18 16:25:00,-0.2039,0.0000,18.010,66.200,11.6,16.701,17.249,0.0528,0.59,70.6,4.375
59,2013-12-18 16:30:00,-0.2039,0.0000,17.962,66.600,11.7,16.677,17.201,0.0528,0.59,59.4,4.375
60,2013-12-18 16:35:00,-0.2039,0.0000,17.819,67.400,11.7,16.654,17.153,0.0521,0.59,55.6,4.375
61,2013-12-18 16:40:00,-0.2039,0.0000,17.677,67.900,11.7,16.630,17.106,0.0521,0.59,48.1,4.369
62,2013-12-18 16:45:00,-0.2039,0.0000,17.558,68.500,11.7,16.606,17.082,0.0521,0.59,39.4,4.363
63,2013-12-18 16:50:00,-0.2039,0.0000,17.391,68.400,11.5,16.582,17.011,0.0521,0.59,35.6,4.363
64,2013-12-18 16:55:00,-0.2039,0.0000,17.225,69.100,11.5,16.558,16.963,0.0528,0.00,29.4,4.363
65,2013-12-18 17:00:00,-0.2039,0.0000,17.082,69.600,11.5,16.534,16.915,0.0521,0.59,26.9,4.363
66,2013-12-18 17:05:00,-0.2039,0.0000,16.963,70.100,11.5,16.487,16.868,0.0521,0.59,21.9,4.363
67,2013-12-18 17:10:00,-0.2039,0.0000,16.820,70.800,11.5,16.463,16.820,0.0521,0.59,19.4,4.357
68,2013-12-18 17:15:00,-0.2039,0.0000,16.701,71.800,11.6,16.439,16.773,0.0521,0.59,14.4,4.357
69,2013-12-18 17:20:00,-0.2039,0.0000,16.582,71.900,11.5,16.392,16.701,0.0521,0.59,13.1,4.357
70,2013-12-18 17:25:00,-0.2039,0.0000,16.439,72.400,11.5,16.368,16.654,0.0517,0.59,10.6,4.357
71,2013-12-18 17:30:00,-0.2039,0.0000,16.344,73.000,11.5,16.344,16.606,0.0521,0.59,10.6,4.351
72,2013-12-18 17:35:00,-0.2039,0.0000,16.344,73.400,11.6,16.296,16.558,0.0517,0.59,8.1,4.351
73,2013-12-18 17:40:00,-0.2039,0.0000,16.368,73.700,11.7,16.272,16.511,0.0517,0.59,5.6,4.351
74,2013-12-18 17:45:00,-0.2039,0.0000,16.320,74.500,11.8,16.225,16.439,0.0517,1.18,1.9,4.351
75,2013-12-18 17:50:00,-0.2039,0.0000,16.272,74.800,11.8,16.201,16.392,0.0517,1.18,1.9,4.351
76,2013-12-18 17:55:00,-0.2039,0.0000,16.177,75.200,11.8,16.177,16.368,0.0517,1.18,1.9,4.351
77,2013-12-18 18:00:00,-0.2039,0.0000,16.034,75.900,11.8,16.129,16.320,0.0517,1.18,0.6,4.351
78,2013-12-18 18:05:00,-0.2039,0.0000,15.843,76.400,11.7,16.106,16.272,0.0517,1.76,0.6,4.351
79,2013-12-18 18:10:00,-0.2039,0.0000,15.533,78.400,11.8,16.082,16.225,0.0517,2.35,0.6,4.351
80,2013-12-18 18:15:00,-0.2039,0.0000,15.247,80.100,11.9,16.058,16.201,0.0517,4.12,0.6,4.351
81,2013-12-18 18:20:00,-0.2039,0.0000,15.151,81.100,11.9,16.010,16.153,0.0517,3.53,0.6,4.351
82,2013-12-18 18:25:00,-0.2039,0.0000,15.223,81.400,12.1,15.986,16.106,0.0517,3.53,0.6,4.351
83,2013-12-18 18:30:00,-0.2039,0.0000,15.223,82.000,12.2,15.963,16.082,0.0517,4.12,0.6,4.345
84,2013-12-18 18:35:00,-0.2039,0.0000,15.175,82.900,12.3,15.939,16.058,0.0517,5.29,0.6,4.345
85,2013-12-18 18:40:00,-0.2039,0.0000,15.055,82.800,12.2,15.915,16.034,0.0509,5.29,0.6,4.345
86,2013-12-18 18:45:00,-0.2039,0.0000,14.984,83.400,12.2,15.891,16.010,0.0509,6.47,0.6,4.345
87,2013-12-18 18:50:00,-0.2039,0.0000,14.840,83.300,12.1,15.867,15.986,0.0509,13.53,0.6,4.345
88,2013-12-18 18:55:00,-0.2039,0.0000,14.649,83.000,11.8,15.843,15.963,0.0509,35.29,0.6,4.345
89,2013-12-18 19:00:00,-0.2039,0.0000,14.529,84.100,11.9,15.819,15.915,0.0509,21.18,0.6,4.345
90,2013-12-18 19:05:00,-0.2039,0.0000,14.577,84.300,12.0,15.796,15.867,0.0509,15.29,0.6,4.345
91,2013-12-18 19:10:00,-0.2039,0.0000,14.505,84.100,11.9,15.772,15.819,0.0509,42.94,0.6,4.345
92,2013-12-18 19:15:00,-0.2039,0.0000,14.361,84.300,11.8,15.748,15.796,0.0509,64.12,0.6,4.345
93,2013-12-18 19:20:00,-0.2039,0.0000,14.170,84.800,11.7,15.724,15.748,0.0509,75.88,0.6,4.345
94,2013-12-18 19:25:00,-0.2039,0.0000,14.050,85.200,11.6,15.676,15.700,0.0509,84.12,0.6,4.345
95,2013-12-18 19:30:00,-0.2039,0.0000,13.786,85.300,11.4,15.652,15.652,0.0501,87.65,0.6,4.339
96,2013-12-18 19:35:00,-0.2039,0.0000,13.546,86.100,11.3,15.629,15.581,0.0509,91.76,0.6,4.345
97,2013-12-18 19:40:00,-0.2039,0.0000,13.449,87.300,11.4,15.581,15.509,0.0501,93.53,0.6,4.345
98,2013-12-18 19:45:00,-0.2039,0.0000,13.401,87.400,11.4,15.533,15.438,0.0501,94.12,0.6,4.345
99,2013-12-18 19:50:00,-0.2039,0.0000,13.353,87.600,11.4,15.485,15.390,0.0501,94.71,0.6,4.345
100,2013-12-18 19:55:00,-0.2039,0.0000,13.377,87.400,11.3,15.461,15.318,0.0501,94.71,0.6,4.339
101,2013-12-18 20:00:00,-0.2039,0.0000,13.305,88.000,11.4,15.414,15.270,0.0501,94.71,0.6,4.339
102,2013-12-18 20:05:00,-0.2039,0.0000,13.233,88.100,11.3,15.366,15.223,0.0501,94.71,0.6,4.339
103,2013-12-18 20:10:00,-0.2039,0.0000,13.209,88.500,11.4,15.318,15.151,0.0501,95.29,0.6,4.339
104,2013-12-18 20:15:00,-0.2039,0.0000,13.137,88.400,11.3,15.294,15.103,0.0501,95.88,0.6,4.339
105,2013-12-18 20:20:00,-0.2039,0.0000,12.944,88.500,11.1,15.247,15.055,0.0501,97.06,0.6,4.339
106,2013-12-18 20:25:00,-0.2039,0.0000,12.582,88.300,10.7,15.223,15.008,0.0494,97.65,0.6,4.339
107,2013-12-18 20:30:00,-0.2039,0.0000,12.413,89.600,10.8,15.175,14.960,0.0501,100.00,0.6,4.339
108,2013-12-18 20:35:00,-0.2039,0.0000,12.292,89.900,10.7,15.151,14.912,0.0494,100.00,0.6,4.339
109,2013-12-18 20:40:00,-0.2039,0.0000,12.147,90.300,10.6,15.103,14.840,0.0494,100.00,0.6,4.339
110,2013-12-18 20:45:00,-0.2039,0.0000,12.171,90.700,10.7,15.055,14.768,0.0494,100.00,0.6,4.339
111,2013-12-18 20:50:00,-0.2039,0.0000,12.195,91.300,10.8,15.008,14.721,0.0494,100.00,0.6,4.339
112,2013-12-18 20:55:00,-0.2039,0.0000,12.243,91.300,10.9,14.960,14.673,0.0494,100.00,0.6,4.339
113,2013-12-18 21:00:00,-0.2039,0.0000,12.243,91.600,10.9,14.936,14.625,0.0494,100.00,0.6,4.339
114,2013-12-18 21:05:00,-0.2039,0.0000,12.389,91.900,11.1,14.888,14.577,0.0494,100.00,0.6,4.339
115,2013-12-18 21:10:00,-0.2039,0.0000,12.485,91.500,11.2,14.840,14.529,0.0490,100.00,0.6,4.339
116,2013-12-18 21:15:00,-0.2039,0.0000,12.630,91.300,11.3,14.816,14.481,0.0490,100.00,0.6,4.339
117,2013-12-18 21:20:00,-0.2039,0.0000,12.823,90.900,11.4,14.768,14.481,0.0490,100.00,0.6,4.339
118,2013-12-18 21:25:00,-0.2039,0.0000,12.920,90.400,11.4,14.745,14.457,0.0494,100.00,0.6,4.339
119,2013-12-18 21:30:00,-0.2039,0.0000,13.016,90.100,11.4,14.721,14.457,0.0490,100.00,0.6,4.339
120,2013-12-18 21:35:00,-0.2039,0.0000,13.233,89.600,11.6,14.697,14.457,0.0490,100.00,0.6,4.339
121,2013-12-18 21:40:00,-0.2039,0.0000,13.377,89.600,11.7,14.697,14.457,0.0490,100.00,0.6,4.339
122,2013-12-18 21:45:00,-0.2039,0.0000,13.522,89.000,11.8,14.673,14.481,0.0490,100.00,0.6,4.339
123,2013-12-18 21:50:00,-0.2039,0.0000,13.497,88.500,11.6,14.673,14.481,0.0494,100.00,0.6,4.339
124,2013-12-18 21:55:00,-0.2039,0.0000,13.570,88.700,11.8,14.649,14.481,0.0494,88.82,0.6,4.339
125,2013-12-18 22:00:00,-0.2039,0.0000,13.594,88.400,11.7,14.649,14.481,0.0490,74.12,0.6,4.339
126,2013-12-18 22:05:00,-0.2039,0.0000,13.762,88.400,11.9,14.649,14.481,0.0490,41.76,0.6,4.339
127,2013-12-18 22:10:00,-0.2039,0.0000,13.786,88.000,11.8,14.649,14.481,0.0490,39.41,0.6,4.339
128,2013-12-18 22:15:00,-0.2039,0.0000,13.714,87.800,11.7,14.625,14.505,0.0490,45.88,0.6,4.339
129,2013-12-18 22:20:00,-0.2039,0.0000,13.618,87.700,11.6,14.625,14.505,0.0490,54.12,0.6,4.339
130,2013-12-18 22:25:00,-0.2039,0.0000,13.497,87.900,11.5,14.625,14.505,0.0490,64.71,0.6,4.333
131,2013-12-18 22:30:00,-0.2039,0.0000,13.425,88.200,11.5,14.625,14.505,0.0490,47.65,0.6,4.333
132,2013-12-18 22:35:00,-0.2039,0.0000,13.425,88.300,11.5,14.625,14.505,0.0490,41.76,0.6,4.339
133,2013-12-18 22:40:00,-0.2039,0.0000,13.473,88.300,11.6,14.625,14.505,0.0490,38.24,0.6,4.339
134,2013-12-18 22:45:00,-0.2039,0.0000,13.497,88.200,11.6,14.601,14.481,0.0490,28.82,0.6,4.333
135,2013-12-18 22:50:00,-0.2039,0.0000,13.546,88.000,11.6,14.601,14.481,0.0490,27.06,0.6,4.333
136,2013-12-18 22:55:00,-0.2039,0.0000,13.570,88.000,11.6,14.601,14.481,0.0490,22.35,0.6,4.333
137,2013-12-18 23:00:00,-0.2039,0.0000,13.570,87.900,11.6,14.601,14.481,0.0490,20.59,0.6,4.333
138,2013-12-18 23:05:00,-0.2039,0.0000,13.594,87.700,11.6,14.601,14.505,0.0490,20.59,0.6,4.333
139,2013-12-18 23:10:00,-0.2039,0.0000,13.546,87.600,11.5,14.601,14.481,0.0490,21.18,0.6,4.333
140,2013-12-18 23:15:00,-0.2039,0.0000,13.594,87.700,11.6,14.577,14.481,0.0490,17.06,0.6,4.333
141,2013-12-18 23:20:00,-0.2039,0.0000,13.594,87.300,11.5,14.577,14.481,0.0490,16.47,0.6,4.333
142,2013-12-18 23:25:00,-0.2039,0.0000,13.570,87.200,11.5,14.577,14.481,0.0490,15.88,0.6,4.333
143,2013-12-18 23:30:00,-0.2039,0.0000,13.570,87.000,11.5,14.577,14.481,0.0490,14.12,0.6,4.333
144,2013-12-18 23:35:00,-0.2039,0.0000,13.594,87.000,11.5,14.577,14.481,0.0490,12.94,0.6,4.333
145,2013-12-18 23:40:00,-0.2039,0.0000,13.594,86.900,11.5,14.553,14.481,0.0490,11.76,0.6,4.333
146,2013-12-18 23:45:00,-0.2039,0.0000,13.594,86.800,11.5,14.553,14.457,0.0490,10.59,0.6,4.333
147,2013-12-18 23:50:00,-0.2039,0.0000,13.618,86.600,11.4,14.553,14.457,0.0490,9.41,0.6,4.333
148,2013-12-18 23:55:00,-0.2039,0.0000,13.618,86.200,11.4,14.553,14.457,0.0490,8.82,0.6,4.333
149,2013-12-19 00:00:00,-0.2039,0.0000,13.570,86.100,11.3,14.529,14.433,0.0490,8.82,0.6,4.333
150,2013-12-19 00:05:00,-0.2039,0.0000,13.570,85.600,11.2,14.529,14.433,0.0482,7.65,0.6,4.333
151,2013-12-19 00:10:00,-0.2039,0.0000,13.570,85.300,11.2,14.529,14.433,0.0490,7.06,0.6,4.333
152,2013-12-19 00:15:00,-0.2039,0.0000,13.570,85.300,11.2,14.505,14.409,0.0490,7.06,0.6,4.333
153,2013-12-19 00:20:00,-0.2039,0.0000,13.570,84.800,11.1,14.505,14.409,0.0490,5.88,0.6,4.333
154,2013-12-19 00:25:00,-0.2039,0.0000,13.570,84.600,11.0,14.505,14.385,0.0490,5.88,0.6,4.333
155,2013-12-19 00:30:00,-0.2039,0.0000,13.546,84.300,11.0,14.481,14.385,0.0482,5.88,0.6,4.333
156,2013-12-19 00:35:00,-0.2039,0.0000,13.546,84.400,11.0,14.481,14.385,0.0482,5.29,0.6,4.333
157,2013-12-19 00:40:00,-0.2039,0.0000,13.546,84.300,11.0,14.481,14.385,0.0482,5.29,0.6,4.333
158,2013-12-19 00:45:00,-0.2039,0.0000,13.522,84.100,10.9,14.481,14.361,0.0490,5.29,0.6,4.333
159,2013-12-19 00:50:00,-0.2039,0.0000,13.473,83.600,10.8,14.457,14.361,0.0490,4.71,0.6,4.333
160,2013-12-19 00:55:00,-0.2039,0.0000,13.473,83.500,10.7,14.457,14.337,0.0482,4.12,0.6,4.333
161,2013-12-19 01:00:00,-0.2039,0.0000,13.473,83.100,10.7,14.457,14.337,0.0482,4.12,0.6,4.333
162,2013-12-19 01:05:00,-0.2039,0.0000,13.473,82.800,10.6,14.433,14.314,0.0482,4.12,0.6,4.333
163,2013-12-19 01:10:00,-0.2039,0.0000,13.473,82.800,10.6,14.433,14.314,0.0482,4.12,0.6,4.333
164,2013-12-19 01:15:00,-0.2039,0.0000,13.449,82.500,10.5,14.409,14.290,0.0482,3.53,0.6,4.333
165,2013-12-19 01:20:00,-0.2039,0.0000,13.449,82.000,10.5,14.409,14.290,0.0482,3.53,0.6,4.333
166,2013-12-19 01:25:00,-0.2039,0.0000,13.473,81.500,10.4,14.409,14.290,0.0482,2.94,0.6,4.333
167,2013-12-19 01:30:00,-0.2039,0.0000,13.473,81.200,10.3,14.385,14.266,0.0482,2.94,0.6,4.333
168,2013-12-19 01:35:00,-0.2039,0.0000,13.425,81.800,10.4,14.385,14.266,0.0482,3.53,0.6,4.333
169,2013-12-19 01:40:00,-0.2039,0.0000,13.401,82.000,10.4,14.361,14.242,0.0482,3.53,0.6,4.333
170,2013-12-19 01:45:00,-0.2039,0.0000,13.377,81.800,10.3,14.361,14.242,0.0482,3.53,0.6,4.339
171,2013-12-19 01:50:00,-0.2039,0.0000,13.377,81.200,10.2,14.361,14.218,0.0482,2.94,0.6,4.339
172,2013-12-19 01:55:00,-0.2039,0.0000,13.377,80.800,10.2,14.337,14.218,0.0482,2.94,0.6,4.333
173,2013-12-19 02:00:00,-0.2039,0.0000,13.305,80.800,10.1,14.337,14.194,0.0482,2.94,0.6,4.345
174,2013-12-19 02:05:00,-0.2039,0.0000,13.329,80.900,10.1,14.337,14.194,0.0482,2.94,0.6,4.339
175,2013-12-19 02:10:00,-0.2039,0.0000,13.329,80.900,10.1,14.314,14.170,0.0482,2.94,0.6,4.333
176,2013-12-19 02:15:00,-0.2039,0.0000,13.305,80.800,10.1,14.314,14.170,0.0482,2.94,0.6,4.327
177,2013-12-19 02:20:00,-0.2039,0.0000,13.305,80.700,10.1,14.290,14.170,0.0482,2.94,0.6,4.327
178,2013-12-19 02:25:00,-0.2039,0.0000,13.281,80.600,10.0,14.290,14.146,0.0482,2.94,0.6,4.327
179,2013-12-19 02:30:00,-0.2039,0.0000,13.281,80.900,10.1,14.290,14.146,0.0482,2.94,0.6,4.327
180,2013-12-19 02:35:00,-0.2039,0.0000,13.233,81.100,10.1,14.266,14.122,0.0482,2.94,0.6,4.327
181,2013-12-19 02:40:00,-0.2039,0.0000,13.233,81.400,10.1,14.266,14.122,0.0482,2.94,0.6,4.327
182,2013-12-19 02:45:00,-0.2039,0.0000,13.281,81.700,10.2,14.242,14.098,0.0474,2.94,0.6,4.327
183,2013-12-19 02:50:00,-0.2039,0.0000,13.305,82.600,10.4,14.242,14.098,0.0474,2.94,0.6,4.327
184,2013-12-19 02:55:00,-0.2039,0.0000,13.257,82.300,10.3,14.242,14.098,0.0474,7.06,0.6,4.327
185,2013-12-19 03:00:00,-0.2039,0.0000,13.161,81.300,10.0,14.218,14.074,0.0474,6.47,0.6,4.327
186,2013-12-19 03:05:00,-0.2039,0.0000,13.088,80.700,9.9,14.218,14.074,0.0474,4.12,0.6,4.327
187,2013-12-19 03:10:00,-0.2039,0.0000,13.040,80.300,9.7,14.218,14.050,0.0474,3.53,0.6,4.327
188,2013-12-19 03:15:00,-0.2039,0.0000,12.992,80.200,9.7,14.194,14.050,0.0474,2.35,0.6,4.327
189,2013-12-19 03:20:00,-0.2039,0.0000,12.992,80.100,9.7,14.194,14.026,0.0474,2.35,0.6,4.327
190,2013-12-19 03:25:00,-0.2039,0.0000,12.944,80.200,9.6,14.170,14.002,0.0474,2.35,0.6,4.327
191,2013-12-19 03:30:00,-0.2039,0.0000,12.920,80.300,9.6,14.170,14.002,0.0474,2.35,0.6,4.327
192,2013-12-19 03:35:00,-0.2039,0.0000,12.920,80.400,9.6,14.146,13.978,0.0474,2.35,0.6,4.327
193,2013-12-19 03:40:00,-0.2039,0.0000,12.920,80.400,9.6,14.146,13.978,0.0474,2.35,0.6,4.327
194,2013-12-19 03:45:00,-0.2039,0.0000,12.871,81.300,9.8,14.146,13.954,0.0474,2.35,0.6,4.327
195,2013-12-19 03:50:00,-0.2039,0.0000,12.799,81.500,9.7,14.122,13.954,0.0474,2.35,0.6,4.327
196,2013-12-19 03:55:00,-0.2039,0.0000,12.727,81.500,9.7,14.122,13.954,0.0474,2.35,0.6,4.327
197,2013-12-19 04:00:00,-0.2039,0.0000,12.654,81.200,9.5,14.122,13.954,0.0474,2.35,0.6,4.327
198,2013-12-19 04:05:00,-0.2039,0.0000,12.606,81.200,9.5,14.098,13.930,0.0474,2.35,0.6,4.327
199,2013-12-19 04:10:00,-0.2039,0.0000,12.582,81.200,9.5,14.098,13.906,0.0474,2.35,0.6,4.327
200,2013-12-19 04:15:00,-0.2039,0.0000,12.534,81.000,9.4,14.098,13.906,0.0474,2.35,0.6,4.327
201,2013-12-19 04:20:00,-0.2039,0.0000,12.485,80.700,9.3,14.074,13.882,0.0474,2.35,0.6,4.327
202,2013-12-19 04:25:00,-0.2039,0.0000,12.461,80.400,9.2,14.050,13.882,0.0474,2.35,0.6,4.327
203,2013-12-19 04:30:00,-0.2039,0.0000,12.461,80.300,9.2,14.050,13.858,0.0474,2.35,0.6,4.327
204,2013-12-19 04:35:00,-0.2039,0.0000,12.437,79.900,9.1,14.050,13.834,0.0474,1.76,0.6,4.327
205,2013-12-19 04:40:00,-0.2039,0.0000,12.437,79.700,9.0,14.026,13.810,0.0474,1.76,0.6,4.327
206,2013-12-19 04:45:00,-0.2039,0.0000,12.413,79.600,9.0,14.026,13.810,0.0470,2.35,0.6,4.327
207,2013-12-19 04:50:00,-0.2039,0.0000,12.364,79.300,8.9,14.002,13.786,0.0474,1.76,0.6,4.321
208,2013-12-19 04:55:00,-0.2039,0.0000,12.340,78.700,8.8,14.002,13.762,0.0474,1.76,0.6,4.327
209,2013-12-19 05:00:00,-0.2039,0.0000,12.292,78.600,8.7,13.978,13.762,0.0470,1.76,0.6,4.327
210,2013-12-19 05:05:00,-0.2039,0.0000,12.243,78.200,8.6,13.978,13.738,0.0470,1.76,0.6,4.327
211,2013-12-19 05:10:00,-0.2039,0.0000,12.195,78.000,8.5,13.954,13.714,0.0474,1.76,0.6,4.321
212,2013-12-19 05:15:00,-0.2039,0.0000,12.171,77.800,8.4,13.954,13.714,0.0470,1.76,0.6,4.321
213,2013-12-19 05:20:00,-0.2039,0.0000,12.171,77.400,8.3,13.930,13.690,0.0470,1.76,0.6,4.321
214,2013-12-19 05:25:00,-0.2039,0.0000,12.219,77.000,8.3,13.906,13.666,0.0470,1.18,0.6,4.321
215,2013-12-19 05:30:00,-0.2039,0.0000,12.147,77.300,8.3,13.906,13.642,0.0470,1.18,0.6,4.327
216,2013-12-19 05:35:00,-0.2039,0.0000,12.122,77.300,8.3,13.882,13.618,0.0470,1.18,0.6,4.321
