Date Time	Wetness (%)  #10314901	Voltage (V)  #10348619	Current (mA)  #10348619	Temp (°F)  #10359306	RH (%)  #10359306	1 cm Temp (°F)	5 cm Temp (°F)	Water Content (m³/m³)  #10374512	Solar Radiation (W/m²)  #10375656	Batt (V) c:5
06/02/15 17:30:00.0	1.18	-0.1988	0.0063	74.163	60.400	87.573	88.810	0.0857	58.1	4.363
06/02/15 17:35:00.0	1.18	-0.1988	0.0063	73.947	60.700	87.528	88.718	0.0857	56.9	4.363
06/02/15 17:40:00.0	1.76	-0.1988	0.0063	73.386	61.400	87.436	88.626	0.0857	55.6	4.363
06/02/15 17:45:00.0	1.18	-0.1988	0.0063	73.213	61.900	87.391	88.534	0.0863	54.4	4.357
06/02/15 17:50:00.0	1.18	-0.1988	0.0063	73.213	62.000	87.300	88.443	0.0857	53.1	4.357
06/02/15 17:55:00.0	1.18	-0.1988	0.0063	72.783	62.800	87.255	88.351	0.0857	51.9	4.363
06/02/15 18:00:00.0	1.18	-0.1988	0.0063	72.394	63.200	87.163	88.259	0.0857	55.6	4.363
06/02/15 18:05:00.0	1.76	-0.1988	0.0063	71.964	64.000	87.073	88.167	0.0863	49.4	4.363
06/02/15 18:10:00.0	1.18	-0.1988	0.0063	71.661	64.400	86.981	88.030	0.0863	48.1	4.363
06/02/15 18:15:00.0	1.18	-0.1988	0.0063	71.490	64.800	86.891	87.939	0.0863	45.6	4.363
06/02/15 18:20:00.0	1.18	-0.1988	0.0063	71.190	65.400	86.799	87.847	0.0863	44.4	4.363
06/02/15 18:25:00.0	1.76	-0.1988	0.0063	70.930	66.200	86.664	87.710	0.0863	43.1	4.363
06/02/15 18:30:00.0	1.76	-0.1988	0.0063	70.673	66.100	86.572	87.573	0.0863	40.6	4.357
06/02/15 18:35:00.0	1.18	-0.1988	0.0063	70.416	66.900	86.482	87.483	0.0863	39.4	4.357
06/02/15 18:40:00.0	1.76	-0.1988	0.0063	70.286	67.200	86.346	87.346	0.0863	36.9	4.357
06/02/15 18:45:00.0	1.18	-0.1988	0.0063	70.115	67.400	86.256	87.210	0.0869	35.6	4.351
06/02/15 18:50:00.0	1.76	-0.1988	0.0063	69.643	68.200	86.164	87.118	0.0869	33.1	4.351
06/02/15 18:55:00.0	1.76	-0.1988	0.0063	69.427	68.800	86.029	86.981	0.0869	30.6	4.351
06/02/15 19:00:00.0	1.76	-0.1988	0.0063	69.343	69.300	85.939	86.844	0.0863	28.1	4.351
06/02/15 19:05:00.0	1.76	-0.1988	0.0063	69.085	69.900	85.802	86.709	0.0863	23.1	4.351
06/02/15 19:10:00.0	1.76	-0.1988	0.0063	68.571	70.800	85.712	86.617	0.0869	18.1	4.345
06/02/15 19:15:00.0	1.76	-0.1988	0.0063	67.971	72.100	85.577	86.482	0.0869	13.1	4.345
06/02/15 19:20:00.0	2.35	-0.1988	0.0063	67.627	73.000	85.487	86.346	0.0869	10.6	4.345
06/02/15 19:25:00.0	2.35	-0.1988	0.0063	67.114	73.700	85.352	86.211	0.0869	9.4	4.345
06/02/15 19:30:00.0	2.35	-0.1988	0.0063	67.028	73.900	85.217	86.074	0.0863	8.1	4.345
06/02/15 19:35:00.0	2.35	-0.1988	0.0063	66.686	74.500	85.127	85.939	0.0863	6.9	4.345
06/02/15 19:40:00.0	2.94	-0.1988	0.0063	66.344	75.200	84.990	85.802	0.0869	5.6	4.345
06/02/15 19:45:00.0	3.53	-0.1988	0.0063	66.173	75.800	84.900	85.712	0.0869	4.4	4.345
06/02/15 19:50:00.0	3.53	-0.1988	0.0063	65.872	76.500	84.767	85.577	0.0869	3.1	4.345
06/02/15 19:55:00.0	4.12	-0.1988	0.0063	65.615	76.900	84.632	85.442	0.0863	1.9	4.339
06/02/15 20:00:00.0	5.29	-0.1988	0.0063	65.444	77.400	84.542	85.307	0.0869	0.6	4.339
06/02/15 20:05:00.0	5.29	-0.1988	0.0063	65.316	77.800	84.407	85.172	0.0869	0.6	4.339
06/02/15 20:10:00.0	6.47	-0.1988	0.0063	64.974	78.400	84.272	85.035	0.0869	0.6	4.339
06/02/15 20:15:00.0	7.65	-0.1988	0.0063	64.589	79.300	84.182	84.900	0.0869	0.6	4.339
06/02/15 20:20:00.0	9.41	-0.1988	0.0063	64.332	80.000	84.049	84.767	0.0863	0.6	4.339
06/02/15 20:25:00.0	9.41	-0.1988	0.0063	64.117	80.300	83.914	84.632	0.0863	0.6	4.339
06/02/15 20:30:00.0	10.00	-0.1988	0.0063	64.033	80.600	83.779	84.497	0.0863	0.6	4.339
06/02/15 20:35:00.0	10.00	-0.1988	0.0063	63.946	80.900	83.691	84.362	0.0863	0.6	4.339
06/02/15 20:40:00.0	10.59	-0.1988	0.0063	63.862	81.100	83.556	84.227	0.0863	0.6	4.339
06/02/15 20:45:00.0	11.76	-0.1988	0.0063	63.648	81.800	83.467	84.094	0.0863	0.6	4.339
06/02/15 20:50:00.0	12.94	-0.1988	0.0063	63.433	82.300	83.332	83.959	0.0863	0.6	4.339
06/02/15 20:55:00.0	13.53	-0.1988	0.0063	63.304	82.600	83.199	83.824	0.0863	0.6	4.339
06/02/15 21:00:00.0	14.12	-0.1988	0.0063	63.219	83.100	83.064	83.691	0.0863	0.6	4.339
06/02/15 21:05:00.0	15.88	-0.1988	0.0063	63.048	83.100	82.976	83.556	0.0863	0.6	4.339
06/02/15 21:10:00.0	14.71	-0.1988	0.0063	63.048	83.400	82.841	83.422	0.0863	0.6	4.339
06/02/15 21:15:00.0	21.76	-0.1988	0.0063	62.919	84.100	82.708	83.287	0.0863	0.6	4.339
06/02/15 21:20:00.0	58.24	-0.1988	0.0063	62.748	85.100	82.620	83.154	0.0863	0.6	4.363
06/02/15 21:25:00.0	35.88	-0.1988	0.0063	62.490	85.100	82.486	83.021	0.0863	0.6	4.369
06/02/15 21:30:00.0	31.18	-0.1988	0.0063	62.406	85.000	82.353	82.931	0.0863	0.6	4.339
06/02/15 21:35:00.0	28.24	-0.1988	0.0063	62.406	85.100	82.263	82.753	0.0863	0.6	4.339
06/02/15 21:40:00.0	37.65	-0.1988	0.0063	62.319	85.200	82.130	82.665	0.0857	0.6	4.339
06/02/15 21:45:00.0	35.29	-0.1988	0.0063	62.276	85.400	81.997	82.530	0.0863	0.6	4.339
06/02/15 21:50:00.0	43.53	-0.1988	0.0063	62.062	85.600	81.864	82.396	0.0857	0.6	4.339
06/02/15 21:55:00.0	45.88	-0.1988	0.0063	61.977	86.000	81.730	82.263	0.0857	0.6	4.339
06/02/15 22:00:00.0	43.53	-0.1988	0.0063	62.019	86.300	81.642	82.130	0.0857	0.6	4.339
06/02/15 22:05:00.0	42.94	-0.1988	0.0063	62.062	86.300	81.509	81.997	0.0857	0.6	4.339
06/02/15 22:10:00.0	51.76	-0.1988	0.0063	61.977	86.300	81.376	81.864	0.0857	0.6	4.339
06/02/15 22:15:00.0	58.82	-0.1988	0.0063	61.804	86.600	81.288	81.730	0.0857	0.6	4.339
06/02/15 22:20:00.0	57.06	-0.1988	0.0063	61.720	86.900	81.154	81.597	0.0857	0.6	4.339
06/02/15 22:25:00.0	64.12	-0.1988	0.0063	61.590	87.000	81.066	81.509	0.0857	0.6	4.333
06/02/15 22:30:00.0	79.41	-0.1988	0.0063	61.462	87.200	80.935	81.376	0.0857	0.6	4.333
06/02/15 22:35:00.0	83.53	-0.1988	0.0063	61.376	87.600	80.802	81.244	0.0857	0.6	4.333
06/02/15 22:40:00.0	88.82	-0.1988	0.0063	61.248	87.900	80.713	81.111	0.0850	0.6	4.333
06/02/15 22:45:00.0	87.06	-0.1988	0.0063	61.290	88.300	80.580	80.978	0.0857	0.6	4.333
06/02/15 22:50:00.0	85.29	-0.1988	0.0063	61.333	88.200	80.492	80.890	0.0850	0.6	4.333
06/02/15 22:55:00.0	88.82	-0.1988	0.0063	61.290	88.200	80.361	80.757	0.0850	0.6	4.333
06/02/15 23:00:00.0	95.88	-0.1988	0.0063	61.119	88.300	80.227	80.625	0.0850	0.6	4.333
06/02/15 23:05:00.0	100.00	-0.1988	0.0063	61.032	88.500	80.139	80.492	0.0850	0.6	4.333
06/02/15 23:10:00.0	100.00	-0.1988	0.0063	60.818	88.700	80.008	80.404	0.0850	0.6	4.333
06/02/15 23:15:00.0	100.00	-0.1988	0.0063	60.775	89.000	79.920	80.272	0.0850	0.6	4.333
06/02/15 23:20:00.0	100.00	-0.1988	0.0063	60.690	89.100	79.788	80.139	0.0844	0.6	4.333
06/02/15 23:25:00.0	100.00	-0.1988	0.0063	60.647	89.400	79.700	80.051	0.0850	0.6	4.333
06/02/15 23:30:00.0	100.00	-0.1988	0.0063	60.561	89.600	79.567	79.920	0.0844	0.6	4.333
06/02/15 23:35:00.0	100.00	-0.1988	0.0063	60.517	89.900	79.480	79.788	0.0844	0.6	4.333
06/02/15 23:40:00.0	100.00	-0.1988	0.0063	60.517	90.000	79.347	79.700	0.0844	0.6	4.333
06/02/15 23:45:00.0	100.00	-0.1988	0.0063	60.346	90.000	79.261	79.567	0.0844	0.6	4.333
06/02/15 23:50:00.0	100.00	-0.1988	0.0063	60.260	90.400	79.173	79.480	0.0844	0.6	4.333
06/02/15 23:55:00.0	100.00	-0.1988	0.0063	60.260	90.500	79.084	79.347	0.0844	0.6	4.333
06/03/15 00:00:00.0	100.00	-0.1988	0.0063	60.174	90.400	78.953	79.216	0.0844	0.6	4.333
06/03/15 00:05:00.0	100.00	-0.1988	0.0063	60.132	90.700	78.865	79.128	0.0841	0.6	4.333
06/03/15 00:10:00.0	100.00	-0.1988	0.0063	60.089	90.900	78.733	79.041	0.0841	0.6	4.333
06/03/15 00:15:00.0	100.00	-0.1988	0.0063	60.003	90.900	78.645	78.910	0.0841	0.6	4.333
06/03/15 00:20:00.0	100.00	-0.1988	0.0063	59.873	91.000	78.559	78.822	0.0841	0.6	4.333
06/03/15 00:25:00.0	100.00	-0.1988	0.0063	59.788	91.200	78.427	78.690	0.0841	0.6	4.333
06/03/15 00:30:00.0	100.00	-0.1988	0.0063	59.873	91.300	78.339	78.602	0.0841	0.6	4.333
06/03/15 00:35:00.0	100.00	-0.1988	0.0063	59.702	91.300	78.251	78.471	0.0829	0.6	4.333
06/03/15 00:40:00.0	100.00	-0.1988	0.0063	59.529	91.200	78.121	78.382	0.0829	0.6	4.333
06/03/15 00:45:00.0	100.00	-0.1988	0.0063	59.358	91.300	78.033	78.296	0.0822	0.6	4.333
06/03/15 00:50:00.0	100.00	-0.1988	0.0063	59.358	91.600	77.945	78.165	0.0822	0.6	4.327
06/03/15 00:55:00.0	100.00	-0.1988	0.0063	59.315	91.700	77.859	78.076	0.0822	0.6	4.327
06/03/15 01:00:00.0	100.00	-0.1988	0.0063	59.486	92.200	77.770	77.990	0.0816	0.6	4.327
06/03/15 01:05:00.0	100.00	-0.1988	0.0063	59.616	92.300	77.684	77.859	0.0816	0.6	4.333
06/03/15 01:10:00.0	100.00	-0.1988	0.0063	59.616	92.300	77.553	77.770	0.0816	0.6	4.327
06/03/15 01:15:00.0	100.00	-0.1988	0.0063	59.702	92.300	77.464	77.639	0.0816	0.6	4.327
06/03/15 01:20:00.0	100.00	-0.1988	0.0063	59.830	92.600	77.378	77.553	0.0810	0.6	4.327
06/03/15 01:25:00.0	100.00	-0.1988	0.0063	60.132	92.600	77.292	77.464	0.0810	0.6	4.327
06/03/15 01:30:00.0	100.00	-0.1988	0.0063	60.474	92.600	77.203	77.378	0.0810	0.6	4.327
06/03/15 01:35:00.0	99.41	-0.1988	0.0063	60.861	92.400	77.072	77.292	0.0810	0.6	4.327
06/03/15 01:40:00.0	91.18	-0.1988	0.0063	61.119	92.000	76.986	77.160	0.0803	0.6	4.327
06/03/15 01:45:00.0	83.53	-0.1988	0.0063	61.333	91.600	76.899	77.072	0.0803	0.6	4.327
06/03/15 01:50:00.0	75.29	-0.1988	0.0063	61.547	91.000	76.811	76.942	0.0803	0.6	4.327
06/03/15 01:55:00.0	67.65	-0.1988	0.0063	61.761	90.600	76.725	76.899	0.0803	0.6	4.333
06/03/15 02:00:00.0	64.12	-0.1988	0.0063	61.934	90.000	76.636	76.811	0.0803	0.6	4.321
06/03/15 02:05:00.0	60.59	-0.1988	0.0063	62.062	89.600	76.550	76.725	0.0803	0.6	4.321
06/03/15 02:10:00.0	57.65	-0.1988	0.0063	62.148	89.500	76.464	76.593	0.0803	0.6	4.321
06/03/15 02:15:00.0	54.71	-0.1988	0.0063	62.233	89.100	76.375	76.507	0.0803	0.6	4.321
06/03/15 02:20:00.0	51.76	-0.1988	0.0063	62.233	88.900	76.289	76.464	0.0797	0.6	4.321
06/03/15 02:25:00.0	47.65	-0.1988	0.0063	62.276	88.700	76.246	76.332	0.0797	0.6	4.321
06/03/15 02:30:00.0	46.47	-0.1988	0.0063	62.362	88.600	76.158	76.246	0.0797	0.6	4.321
06/03/15 02:35:00.0	35.29	-0.1988	0.0063	62.406	87.500	76.071	76.203	0.0797	0.6	4.321
06/03/15 02:40:00.0	30.59	-0.1988	0.0063	62.533	87.100	75.985	76.114	0.0797	0.6	4.321
06/03/15 02:45:00.0	28.24	-0.1988	0.0063	62.577	86.700	75.942	76.028	0.0797	0.6	4.321
06/03/15 02:50:00.0	28.24	-0.1988	0.0063	62.620	86.600	75.853	75.942	0.0794	0.6	4.321
06/03/15 02:55:00.0	25.29	-0.1988	0.0063	62.661	86.100	75.767	75.898	0.0794	0.6	4.321
06/03/15 03:00:00.0	23.53	-0.1988	0.0063	62.704	85.800	75.724	75.810	0.0794	0.6	4.321
06/03/15 03:05:00.0	22.35	-0.1988	0.0063	62.748	85.600	75.637	75.724	0.0794	0.6	4.321
06/03/15 03:10:00.0	20.59	-0.1988	0.0063	62.748	85.400	75.551	75.681	0.0794	0.6	4.321
06/03/15 03:15:00.0	19.41	-0.2039	0.0063	62.834	85.300	75.508	75.594	0.0794	0.6	4.321
06/03/15 03:20:00.0	21.76	-0.1988	0.0063	62.875	85.400	75.420	75.551	0.0794	0.6	4.321
06/03/15 03:25:00.0	20.59	-0.1988	0.0063	62.875	85.400	75.376	75.463	0.0787	0.6	4.321
06/03/15 03:30:00.0	18.82	-0.1988	0.0063	62.791	85.300	75.290	75.420	0.0787	0.6	4.321
06/03/15 03:35:00.0	19.41	-0.1988	0.0063	62.834	85.300	75.247	75.333	0.0787	0.6	4.321
06/03/15 03:40:00.0	18.82	-0.2039	0.0063	62.919	85.000	75.204	75.290	0.0787	0.6	4.321
06/03/15 03:45:00.0	18.24	-0.1988	0.0063	62.919	85.000	75.117	75.204	0.0787	0.6	4.321
06/03/15 03:50:00.0	22.94	-0.1988	0.0063	62.875	85.000	75.074	75.160	0.0787	0.6	4.321
06/03/15 03:55:00.0	19.41	-0.1988	0.0063	62.834	85.000	75.029	75.117	0.0781	0.6	4.321
06/03/15 04:00:00.0	18.24	-0.1988	0.0063	62.875	84.900	74.943	75.029	0.0787	0.6	4.321
06/03/15 04:05:00.0	19.41	-0.1988	0.0063	62.919	84.800	74.899	74.986	0.0787	0.6	4.321
06/03/15 04:10:00.0	18.24	-0.1988	0.0063	62.834	84.900	74.856	74.943	0.0781	0.6	4.321
06/03/15 04:15:00.0	18.24	-0.1988	0.0063	62.577	84.900	74.813	74.856	0.0781	0.6	4.321
06/03/15 04:20:00.0	24.71	-0.1988	0.0063	62.490	85.100	74.727	74.813	0.0781	0.6	4.321
06/03/15 04:25:00.0	41.76	-0.1988	0.0063	62.406	85.200	74.683	74.770	0.0781	0.6	4.321
06/03/15 04:30:00.0	48.82	-0.1988	0.0063	62.233	85.600	74.640	74.727	0.0781	0.6	4.321
06/03/15 04:35:00.0	47.65	-0.1988	0.0063	62.105	85.700	74.597	74.640	0.0781	0.6	4.321
06/03/15 04:40:00.0	32.94	-0.1988	0.0063	62.019	86.000	74.554	74.597	0.0781	0.6	4.321
06/03/15 04:45:00.0	33.53	-0.1988	0.0063	61.977	86.000	74.467	74.554	0.0775	0.6	4.321
06/03/15 04:50:00.0	32.94	-0.1988	0.0063	62.019	86.000	74.424	74.511	0.0775	0.6	4.321
06/03/15 04:55:00.0	30.59	-0.1988	0.0063	62.019	85.900	74.381	74.467	0.0775	0.6	4.321
06/03/15 05:00:00.0	27.65	-0.1988	0.0063	62.019	85.800	74.338	74.424	0.0775	0.6	4.321
06/03/15 05:05:00.0	35.29	-0.1988	0.0063	62.019	85.800	74.295	74.338	0.0775	0.6	4.321
06/03/15 05:10:00.0	29.41	-0.1988	0.0063	62.062	85.800	74.250	74.295	0.0768	0.6	4.321
06/03/15 05:15:00.0	25.29	-0.1988	0.0063	62.062	85.500	74.206	74.250	0.0775	0.6	4.321
06/03/15 05:20:00.0	28.24	-0.1988	0.0063	62.062	85.500	74.163	74.206	0.0775	0.6	4.321
06/03/15 05:25:00.0	24.71	-0.1988	0.0063	62.062	85.600	74.120	74.163	0.0781	0.6	4.321
06/03/15 05:30:00.0	24.12	-0.1988	0.0063	62.062	85.600	74.077	74.120	0.0781	0.6	4.321
06/03/15 05:35:00.0	30.59	-0.1988	0.0063	62.062	85.600	74.034	74.077	0.0781	0.6	4.321
06/03/15 05:40:00.0	25.29	-0.1988	0.0063	62.019	85.600	73.947	74.034	0.0781	0.6	4.321
06/03/15 05:45:00.0	27.65	-0.1988	0.0063	62.019	85.700	73.947	73.990	0.0781	0.6	4.321
06/03/15 05:50:00.0	100.00	-0.1988	0.0063	61.977	85.600	73.861	73.904	0.0781	0.6	4.321
06/03/15 05:55:00.0	37.06	-0.1988	0.0063	61.891	85.700	73.818	73.861	0.0781	0.6	4.321
06/03/15 06:00:00.0	67.65	-0.1988	0.0063	61.891	85.500	73.774	73.818	0.0781	1.9	4.321
06/03/15 06:05:00.0	26.47	-0.1988	0.0063	61.891	85.500	73.731	73.774	0.0781	1.9	4.321
06/03/15 06:10:00.0	25.88	-0.1988	0.0063	61.977	85.200	73.688	73.731	0.0781	3.1	4.321
06/03/15 06:15:00.0	21.18	-0.1988	0.0063	62.062	85.000	73.645	73.688	0.0781	5.6	4.321
06/03/15 06:20:00.0	20.00	-0.1988	0.0063	62.062	84.800	73.602	73.645	0.0781	4.4	4.321
06/03/15 06:25:00.0	18.82	-0.1988	0.0063	62.148	84.800	73.558	73.602	0.0781	5.6	4.321
06/03/15 06:30:00.0	32.94	-0.1988	0.0063	62.191	84.800	73.515	73.558	0.0775	5.6	4.321
06/03/15 06:35:00.0	23.53	-0.1988	0.0063	62.191	84.800	73.515	73.515	0.0775	5.6	4.321
06/03/15 06:40:00.0	22.35	-0.1988	0.0063	62.233	84.700	73.429	73.472	0.0775	8.1	4.321
06/03/15 06:45:00.0	17.65	-0.1988	0.0063	62.276	84.400	73.386	73.429	0.0775	10.6	4.321
06/03/15 06:50:00.0	16.47	-0.1988	0.0063	62.319	84.200	73.342	73.386	0.0775	14.4	4.321
06/03/15 06:55:00.0	17.65	-0.1988	0.0063	62.319	83.900	73.342	73.342	0.0775	18.1	4.321
06/03/15 07:00:00.0	15.88	-0.1988	0.0063	62.319	83.900	73.256	73.299	0.0775	14.4	4.339
06/03/15 07:05:00.0	14.12	-0.1988	0.0063	62.406	83.800	73.256	73.256	0.0775	18.1	4.327
06/03/15 07:10:00.0	11.76	-0.1988	0.0063	62.533	83.200	73.213	73.213	0.0775	23.1	4.339
06/03/15 07:15:00.0	11.76	-0.1988	0.0063	62.661	82.900	73.170	73.170	0.0775	20.6	4.321
06/03/15 07:20:00.0	11.18	-0.1988	0.0063	62.748	82.800	73.083	73.126	0.0775	20.6	4.321
06/03/15 07:25:00.0	11.18	-0.1988	0.0063	62.791	82.800	73.083	73.083	0.0775	23.1	4.321
06/03/15 07:30:00.0	9.41	-0.1988	0.0063	62.875	82.600	73.040	73.040	0.0775	35.6	4.321
06/03/15 07:35:00.0	8.82	-0.1988	0.0063	62.962	82.400	72.997	73.040	0.0768	46.9	4.321
06/03/15 07:40:00.0	7.65	-0.1988	0.0063	63.176	82.000	72.955	72.955	0.0768	61.9	4.321
06/03/15 07:45:00.0	7.06	-0.1988	0.0063	63.475	81.400	72.912	72.955	0.0768	55.6	4.327
06/03/15 07:50:00.0	7.06	-0.1988	0.0063	63.518	81.200	72.869	72.912	0.0768	33.1	4.321
06/03/15 07:55:00.0	7.65	-0.1988	0.0063	63.518	81.100	72.869	72.869	0.0768	25.6	4.321
06/03/15 08:00:00.0	7.65	-0.1988	0.0063	63.304	81.400	72.826	72.826	0.0768	26.9	4.321
06/03/15 08:05:00.0	8.24	-0.1988	0.0063	63.433	82.100	72.783	72.783	0.0768	25.6	4.321
06/03/15 08:10:00.0	8.82	-0.1988	0.0063	63.518	81.600	72.739	72.739	0.0768	25.6	4.321
06/03/15 08:15:00.0	8.82	-0.1988	0.0063	63.561	81.400	72.696	72.696	0.0768	28.1	4.321
06/03/15 08:20:00.0	8.82	-0.1988	0.0063	63.475	81.100	72.653	72.696	0.0768	34.4	4.321
06/03/15 08:25:00.0	7.06	-0.1988	0.0063	63.648	81.200	72.653	72.653	0.0768	46.9	4.321
06/03/15 08:30:00.0	6.47	-0.1988	0.0063	63.862	80.800	72.610	72.610	0.0768	65.6	4.321
06/03/15 08:35:00.0	5.88	-0.1988	0.0063	64.117	80.200	72.567	72.567	0.0768	69.4	4.333
06/03/15 08:40:00.0	5.29	-0.1988	0.0063	64.459	79.600	72.567	72.567	0.0768	93.1	4.339
06/03/15 08:45:00.0	4.71	-0.1988	0.0063	64.888	79.200	72.523	72.523	0.0768	58.1	4.339
06/03/15 08:50:00.0	5.29	-0.1988	0.0063	64.674	78.800	72.480	72.480	0.0762	34.4	4.333
06/03/15 08:55:00.0	5.29	-0.1988	0.0063	64.589	78.900	72.480	72.480	0.0762	38.1	4.333
06/03/15 09:00:00.0	5.29	-0.1988	0.0063	64.674	78.800	72.437	72.437	0.0762	44.4	4.333
06/03/15 09:05:00.0	5.29	-0.1988	0.0063	64.717	78.800	72.394	72.394	0.0762	48.1	4.333
06/03/15 09:10:00.0	5.88	-0.1988	0.0063	64.717	78.500	72.394	72.394	0.0762	46.9	4.333
06/03/15 09:15:00.0	4.71	-0.1988	0.0063	64.803	78.600	72.351	72.351	0.0762	54.4	4.333
06/03/15 09:20:00.0	5.29	-0.1988	0.0063	64.845	78.900	72.307	72.351	0.0762	49.4	4.333
06/03/15 09:25:00.0	5.29	-0.1988	0.0063	64.974	79.300	72.307	72.307	0.0762	44.4	4.333
06/03/15 09:30:00.0	5.29	-0.1988	0.0063	64.888	79.600	72.307	72.307	0.0762	40.6	4.327
06/03/15 09:35:00.0	7.06	-0.1988	0.0063	64.760	81.000	72.264	72.264	0.0762	38.1	4.327
06/03/15 09:40:00.0	8.82	-0.1988	0.0063	64.459	82.200	72.264	72.264	0.0762	30.6	4.321
06/03/15 09:45:00.0	20.59	-0.1988	0.0063	64.117	83.200	72.221	72.221	0.0762	38.1	4.321
06/03/15 09:50:00.0	40.00	-0.1988	0.0063	63.775	84.300	72.221	72.221	0.0762	40.6	4.321
06/03/15 09:55:00.0	100.00	-0.1988	0.0063	63.304	85.200	72.178	72.178	0.0762	35.6	4.321
06/03/15 10:00:00.0	100.00	-0.1988	0.0063	62.447	87.600	72.178	72.178	0.0758	31.9	4.321
06/03/15 10:05:00.0	100.00	-0.1988	0.0063	62.447	88.300	72.178	72.178	0.0758	35.6	4.321
06/03/15 10:10:00.0	100.00	-0.1988	0.0063	62.191	89.000	72.136	72.136	0.0758	30.6	4.321
06/03/15 10:15:00.0	100.00	-0.1988	0.0063	62.319	89.800	72.136	72.136	0.0758	30.6	4.321
06/03/15 10:20:00.0	100.00	-0.1988	0.0063	62.406	90.500	72.136	72.136	0.0758	40.6	4.321
06/03/15 10:25:00.0	100.00	-0.1988	0.0063	62.191	90.600	72.093	72.093	0.0758	61.9	4.321
06/03/15 10:30:00.0	100.00	-0.1988	0.0063	62.191	90.700	72.093	72.093	0.0758	76.9	4.333
06/03/15 10:35:00.0	100.00	-0.1988	0.0063	62.191	90.800	72.093	72.093	0.0758	80.6	4.339
06/03/15 10:40:00.0	100.00	-0.1988	0.0063	62.533	91.100	72.050	72.050	0.0758	95.6	4.345
06/03/15 10:45:00.0	100.00	-0.1988	0.0063	62.533	90.500	72.050	72.050	0.0758	110.6	4.351
06/03/15 10:50:00.0	74.12	-0.1988	0.0063	62.406	89.000	72.007	72.007	0.0758	141.9	4.369
06/03/15 10:55:00.0	74.71	-0.1988	0.0063	63.005	89.400	72.007	72.007	0.0758	143.1	4.387
06/03/15 11:00:00.0	100.00	-0.1988	0.0063	63.133	88.600	71.964	72.007	0.0758	103.1	4.381
