Date Time	Wetness (%)  #10205904	Solar Radiation (W/m²)  #10208649	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10222870	Voltage (V)  #10348616	Current (mA)  #10348616	Temp (°F)  #10359304	RH (%)  #10359304	Batt (V) c:5
05/07/15 18:10:00.0	1.18	33.1	63.005	63.176	0.1400	-0.1988	0.0000	59.830	58.500	4.321
05/07/15 18:15:00.0	1.76	25.6	62.962	63.133	0.1400	-0.1988	0.0000	60.346	59.000	4.321
05/07/15 18:20:00.0	1.18	16.9	62.962	63.133	0.1400	-0.1988	0.0000	60.433	57.200	4.321
05/07/15 18:25:00.0	1.18	10.6	62.919	63.133	0.1400	-0.1988	0.0000	59.529	59.400	4.321
05/07/15 18:30:00.0	1.18	29.4	62.875	63.090	0.1400	-0.1988	0.0000	59.702	59.300	4.327
05/07/15 18:35:00.0	1.18	34.4	62.834	63.090	0.1400	-0.1988	0.0000	59.702	60.300	4.339
05/07/15 18:40:00.0	1.76	10.6	62.834	63.048	0.1400	-0.1988	0.0000	59.959	63.100	4.339
05/07/15 18:45:00.0	1.76	6.9	62.791	63.048	0.1400	-0.1988	0.0000	60.647	60.200	4.333
05/07/15 18:50:00.0	1.76	14.4	62.791	63.048	0.1400	-0.1988	0.0000	59.486	60.900	4.321
05/07/15 18:55:00.0	1.76	10.6	62.748	63.005	0.1400	-0.1988	0.0000	59.315	61.100	4.321
05/07/15 19:00:00.0	1.76	4.4	62.748	63.005	0.1400	-0.1988	0.0000	59.916	60.500	4.321
05/07/15 19:05:00.0	1.76	4.4	62.704	63.005	0.1400	-0.1988	0.0000	59.401	61.900	4.321
05/07/15 19:10:00.0	1.76	4.4	62.704	62.962	0.1400	-0.1988	0.0000	59.056	61.200	4.315
05/07/15 19:15:00.0	1.76	3.1	62.661	62.962	0.1400	-0.1988	0.0000	60.474	59.100	4.315
05/07/15 19:20:00.0	1.76	0.6	62.661	62.919	0.1400	-0.1988	0.0000	60.775	58.700	4.309
05/07/15 19:25:00.0	1.18	0.6	62.620	62.919	0.1400	-0.1988	0.0000	59.745	58.200	4.309
05/07/15 19:30:00.0	1.18	0.6	62.577	62.919	0.1400	-0.1988	0.0000	60.517	58.700	4.303
05/07/15 19:35:00.0	1.76	0.6	62.577	62.875	0.1400	-0.1988	0.0000	58.885	60.900	4.303
05/07/15 19:40:00.0	1.76	0.6	62.533	62.875	0.1400	-0.1988	0.0000	59.401	64.500	4.303
05/07/15 19:45:00.0	1.76	0.6	62.490	62.834	0.1400	-0.1988	0.0000	58.928	65.300	4.303
05/07/15 19:50:00.0	1.76	0.6	62.490	62.834	0.1400	-0.1988	0.0000	58.755	65.800	4.303
05/07/15 19:55:00.0	2.35	0.6	62.447	62.834	0.1400	-0.1988	0.0000	57.636	68.100	4.303
05/07/15 20:00:00.0	2.94	0.6	62.447	62.791	0.1400	-0.1988	0.0000	58.498	68.000	4.303
05/07/15 20:05:00.0	2.35	0.6	62.406	62.791	0.1400	-0.1988	0.0000	57.936	67.000	4.297
05/07/15 20:10:00.0	3.53	0.6	62.362	62.748	0.1400	-0.1988	0.0000	57.636	68.600	4.297
05/07/15 20:15:00.0	14.12	0.6	62.362	62.748	0.1400	-0.1988	0.0000	56.901	71.300	4.297
05/07/15 20:20:00.0	15.29	0.6	62.319	62.704	0.1400	-0.1988	0.0000	56.469	73.600	4.297
05/07/15 20:25:00.0	15.29	0.6	62.319	62.704	0.1400	-0.1988	0.0000	56.340	73.700	4.297
05/07/15 20:30:00.0	15.29	0.6	62.276	62.704	0.1400	-0.1988	0.0000	56.079	74.500	4.297
05/07/15 20:35:00.0	17.06	0.6	62.233	62.661	0.1400	-0.1988	0.0000	57.031	73.200	4.297
05/07/15 20:40:00.0	25.88	0.6	62.191	62.620	0.1400	-0.1988	0.0000	56.079	75.300	4.291
05/07/15 20:45:00.0	22.94	0.6	62.191	62.620	0.1400	-0.1988	0.0000	56.858	75.900	4.291
05/07/15 20:50:00.0	23.53	0.6	62.148	62.620	0.1400	-0.1988	0.0000	56.426	75.600	4.291
05/07/15 20:55:00.0	31.76	0.6	62.148	62.577	0.1400	-0.1988	0.0000	56.035	77.400	4.291
05/07/15 21:00:00.0	35.29	0.6	62.105	62.577	0.1400	-0.1988	0.0000	56.079	79.100	4.291
05/07/15 21:05:00.0	29.41	0.6	62.062	62.533	0.1400	-0.1988	0.0000	56.944	78.700	4.291
05/07/15 21:10:00.0	61.18	0.6	62.062	62.533	0.1400	-0.1988	0.0000	56.642	78.200	4.291
05/07/15 21:15:00.0	69.41	0.6	62.019	62.490	0.1400	-0.1988	0.0000	55.949	80.500	4.291
05/07/15 21:20:00.0	72.35	0.6	62.019	62.490	0.1400	-0.1988	0.0000	55.647	82.400	4.291
05/07/15 21:25:00.0	72.35	0.6	61.977	62.447	0.1400	-0.1988	0.0000	55.647	83.000	4.291
05/07/15 21:30:00.0	61.76	0.6	61.977	62.447	0.1400	-0.1988	0.0000	55.472	82.100	4.291
05/07/15 21:35:00.0	65.88	0.6	61.934	62.406	0.1400	-0.1988	0.0000	55.472	83.000	4.291
05/07/15 21:40:00.0	70.00	0.6	61.934	62.406	0.1400	-0.1988	0.0000	55.558	82.600	4.291
05/07/15 21:45:00.0	85.29	0.6	61.891	62.406	0.1400	-0.1988	0.0000	55.256	83.300	4.291
05/07/15 21:50:00.0	100.00	0.6	61.891	62.362	0.1400	-0.1988	0.0000	54.952	85.700	4.291
05/07/15 21:55:00.0	100.00	0.6	61.848	62.362	0.1400	-0.1988	0.0000	55.602	84.500	4.291
05/07/15 22:00:00.0	100.00	0.6	61.848	62.319	0.1396	-0.1988	0.0000	55.168	84.600	4.291
05/07/15 22:05:00.0	100.00	0.6	61.804	62.319	0.1400	-0.1988	0.0000	54.604	85.700	4.291
05/07/15 22:10:00.0	100.00	0.6	61.804	62.276	0.1400	-0.1988	0.0000	54.255	86.600	4.291
05/07/15 22:15:00.0	100.00	0.6	61.761	62.276	0.1400	-0.1988	0.0000	53.908	87.800	4.291
05/07/15 22:20:00.0	100.00	0.6	61.720	62.233	0.1396	-0.1988	0.0000	53.865	88.200	4.285
05/07/15 22:25:00.0	100.00	0.6	61.720	62.233	0.1400	-0.1988	0.0000	53.865	88.100	4.297
05/07/15 22:30:00.0	100.00	0.6	61.677	62.191	0.1400	-0.1988	0.0000	53.776	88.700	4.285
05/07/15 22:35:00.0	100.00	0.6	61.633	62.191	0.1400	-0.1988	0.0000	53.559	88.700	4.285
05/07/15 22:40:00.0	100.00	0.6	61.590	62.148	0.1396	-0.1988	0.0000	53.559	89.500	4.285
05/07/15 22:45:00.0	100.00	0.6	61.590	62.148	0.1400	-0.1988	0.0000	53.733	89.500	4.285
05/07/15 22:50:00.0	100.00	0.6	61.547	62.105	0.1400	-0.1988	0.0000	53.733	89.000	4.285
05/07/15 22:55:00.0	100.00	0.6	61.506	62.105	0.1396	-0.1988	0.0000	53.865	88.900	4.285
05/07/15 23:00:00.0	100.00	0.6	61.506	62.062	0.1396	-0.1988	0.0000	53.820	89.000	4.285
05/07/15 23:05:00.0	100.00	0.6	61.462	62.062	0.1396	-0.1988	0.0000	53.865	89.000	4.285
05/07/15 23:10:00.0	100.00	0.6	61.419	62.019	0.1396	-0.1988	0.0000	53.908	89.100	4.285
05/07/15 23:15:00.0	100.00	0.6	61.419	61.977	0.1396	-0.1988	0.0000	53.908	89.300	4.285
05/07/15 23:20:00.0	100.00	0.6	61.376	61.977	0.1396	-0.1988	0.0000	53.908	89.100	4.285
05/07/15 23:25:00.0	100.00	0.6	61.376	61.934	0.1396	-0.1988	0.0000	53.776	89.400	4.285
05/07/15 23:30:00.0	100.00	0.6	61.333	61.934	0.1400	-0.1988	0.0000	53.645	90.200	4.285
05/07/15 23:35:00.0	100.00	0.6	61.290	61.891	0.1396	-0.1988	0.0000	53.559	90.500	4.285
05/07/15 23:40:00.0	100.00	0.6	61.290	61.891	0.1396	-0.1988	0.0000	53.472	90.400	4.285
05/07/15 23:45:00.0	100.00	0.6	61.248	61.848	0.1396	-0.1988	0.0000	53.384	90.100	4.285
05/07/15 23:50:00.0	100.00	0.6	61.248	61.848	0.1396	-0.1988	0.0000	53.341	90.700	4.285
05/07/15 23:55:00.0	100.00	0.6	61.205	61.848	0.1396	-0.1988	0.0000	53.298	91.100	4.285
05/08/15 00:00:00.0	100.00	0.6	61.162	61.804	0.1396	-0.1988	0.0000	53.515	91.100	4.285
05/08/15 00:05:00.0	100.00	0.6	61.162	61.761	0.1396	-0.1988	0.0000	53.602	90.100	4.285
05/08/15 00:10:00.0	100.00	0.6	61.119	61.761	0.1396	-0.1988	0.0000	53.645	89.400	4.279
05/08/15 00:15:00.0	98.82	0.6	61.075	61.720	0.1396	-0.1988	0.0000	53.733	89.600	4.279
05/08/15 00:20:00.0	100.00	0.6	61.075	61.720	0.1396	-0.1988	0.0000	53.820	89.800	4.279
05/08/15 00:25:00.0	96.47	0.6	61.032	61.677	0.1396	-0.1988	0.0000	53.733	89.300	4.279
05/08/15 00:30:00.0	97.65	0.6	61.032	61.677	0.1396	-0.1988	0.0000	53.645	89.900	4.279
05/08/15 00:35:00.0	98.82	0.6	60.991	61.633	0.1396	-0.1988	0.0000	53.515	90.200	4.279
05/08/15 00:40:00.0	89.41	0.6	60.991	61.633	0.1396	-0.1988	0.0000	53.121	89.200	4.279
05/08/15 00:45:00.0	89.41	0.6	60.948	61.590	0.1396	-0.1988	0.0000	53.035	89.400	4.279
05/08/15 00:50:00.0	89.41	0.6	60.948	61.590	0.1396	-0.1988	0.0000	53.035	89.200	4.279
05/08/15 00:55:00.0	85.29	0.6	60.904	61.590	0.1396	-0.1988	0.0000	53.035	88.600	4.279
05/08/15 01:00:00.0	88.82	0.6	60.861	61.547	0.1396	-0.1988	0.0000	52.947	88.900	4.273
05/08/15 01:05:00.0	86.47	0.6	60.861	61.506	0.1396	-0.1988	0.0000	52.860	88.800	4.273
05/08/15 01:10:00.0	87.65	0.6	60.818	61.506	0.1396	-0.1988	0.0000	52.817	88.700	4.273
05/08/15 01:15:00.0	90.59	0.6	60.818	61.462	0.1396	-0.1988	0.0000	52.686	89.500	4.273
05/08/15 01:20:00.0	88.24	0.6	60.775	61.462	0.1396	-0.1988	0.0000	52.641	89.400	4.273
05/08/15 01:25:00.0	84.71	0.6	60.733	61.419	0.1396	-0.1988	0.0000	52.947	89.300	4.273
05/08/15 01:30:00.0	81.18	0.6	60.733	61.419	0.1396	-0.1988	0.0000	53.209	88.000	4.273
05/08/15 01:35:00.0	84.71	0.6	60.690	61.376	0.1396	-0.1988	0.0000	53.035	89.000	4.273
05/08/15 01:40:00.0	84.12	0.6	60.690	61.376	0.1396	-0.1988	0.0000	53.253	89.300	4.273
05/08/15 01:45:00.0	86.47	0.6	60.647	61.333	0.1396	-0.1988	0.0000	53.166	89.200	4.273
05/08/15 01:50:00.0	81.18	0.6	60.647	61.333	0.1396	-0.1988	0.0000	53.078	88.300	4.273
05/08/15 01:55:00.0	77.65	0.6	60.604	61.290	0.1391	-0.1988	0.0000	53.733	88.600	4.273
05/08/15 02:00:00.0	77.65	0.6	60.604	61.290	0.1396	-0.1988	0.0000	53.602	86.900	4.273
05/08/15 02:05:00.0	78.82	0.6	60.561	61.248	0.1396	-0.1988	0.0000	53.209	87.500	4.273
05/08/15 02:10:00.0	80.00	0.6	60.561	61.248	0.1396	-0.1988	0.0000	53.121	87.900	4.273
05/08/15 02:15:00.0	78.82	0.6	60.517	61.248	0.1396	-0.1988	0.0000	52.903	87.800	4.273
05/08/15 02:20:00.0	77.65	0.6	60.517	61.205	0.1396	-0.1988	0.0000	52.860	88.100	4.273
05/08/15 02:25:00.0	80.59	0.6	60.474	61.162	0.1396	-0.1988	0.0000	52.817	88.300	4.273
05/08/15 02:30:00.0	81.76	0.6	60.474	61.162	0.1396	-0.1988	0.0000	52.729	88.500	4.273
05/08/15 02:35:00.0	82.94	0.6	60.433	61.162	0.1396	-0.1988	0.0000	52.597	88.900	4.273
05/08/15 02:40:00.0	81.76	0.6	60.433	61.119	0.1396	-0.1988	0.0000	52.686	89.500	4.273
05/08/15 02:45:00.0	80.59	0.6	60.390	61.119	0.1396	-0.1988	0.0000	52.729	89.200	4.267
05/08/15 02:50:00.0	78.82	0.6	60.346	61.075	0.1396	-0.1988	0.0000	52.729	89.000	4.267
05/08/15 02:55:00.0	77.06	0.6	60.346	61.075	0.1396	-0.1988	0.0000	52.772	88.500	4.267
05/08/15 03:00:00.0	67.65	0.6	60.303	61.032	0.1396	-0.1988	0.0000	52.947	87.800	4.273
05/08/15 03:05:00.0	46.47	0.6	60.303	61.032	0.1396	-0.1988	0.0000	52.160	83.200	4.267
05/08/15 03:10:00.0	47.65	0.6	60.260	60.991	0.1396	-0.1988	0.0000	51.678	82.800	4.273
05/08/15 03:15:00.0	48.82	0.6	60.260	60.991	0.1396	-0.1988	0.0000	51.282	83.800	4.267
05/08/15 03:20:00.0	59.41	0.6	60.217	60.991	0.1396	-0.1988	0.0000	50.664	85.100	4.267
05/08/15 03:25:00.0	62.35	0.6	60.217	60.948	0.1396	-0.1988	0.0000	50.488	86.400	4.267
05/08/15 03:30:00.0	59.41	0.6	60.174	60.948	0.1396	-0.1988	0.0000	50.929	86.200	4.267
05/08/15 03:35:00.0	67.65	0.6	60.132	60.904	0.1396	-0.1988	0.0000	50.400	86.800	4.267
05/08/15 03:40:00.0	67.65	0.6	60.089	60.904	0.1396	-0.1988	0.0000	50.268	87.500	4.267
05/08/15 03:45:00.0	70.00	0.6	60.046	60.861	0.1396	-0.1988	0.0000	50.180	88.200	4.267
05/08/15 03:50:00.0	70.59	0.6	60.003	60.818	0.1396	-0.1988	0.0000	50.135	88.800	4.267
05/08/15 03:55:00.0	71.18	0.6	59.959	60.818	0.1391	-0.1988	0.0000	50.002	89.000	4.267
05/08/15 04:00:00.0	74.71	0.6	59.916	60.775	0.1396	-0.1988	0.0000	49.825	89.600	4.267
05/08/15 04:05:00.0	71.18	0.6	59.873	60.733	0.1396	-0.1988	0.0000	49.825	89.500	4.267
05/08/15 04:10:00.0	68.82	0.6	59.830	60.733	0.1391	-0.1988	0.0000	49.870	88.700	4.267
05/08/15 04:15:00.0	71.18	0.6	59.788	60.690	0.1391	-0.1988	0.0000	50.002	89.300	4.267
05/08/15 04:20:00.0	73.53	0.6	59.788	60.647	0.1396	-0.1988	0.0000	50.002	89.700	4.267
05/08/15 04:25:00.0	74.71	0.6	59.745	60.647	0.1391	-0.1988	0.0000	49.914	90.200	4.267
05/08/15 04:30:00.0	70.59	0.6	59.702	60.604	0.1391	-0.1988	0.0000	49.959	89.600	4.267
05/08/15 04:35:00.0	67.65	0.6	59.659	60.561	0.1391	-0.1988	0.0000	50.092	89.000	4.267
05/08/15 04:40:00.0	67.65	0.6	59.616	60.561	0.1396	-0.1988	0.0000	50.268	89.000	4.267
05/08/15 04:45:00.0	65.88	0.6	59.616	60.517	0.1391	-0.1988	0.0000	50.135	88.700	4.267
05/08/15 04:50:00.0	67.06	0.6	59.572	60.474	0.1391	-0.1988	0.0000	50.092	88.800	4.267
05/08/15 04:55:00.0	67.65	0.6	59.529	60.474	0.1391	-0.1988	0.0000	50.223	88.900	4.267
05/08/15 05:00:00.0	64.12	0.6	59.529	60.433	0.1396	-0.1988	0.0000	50.180	88.300	4.267
05/08/15 05:05:00.0	62.94	0.6	59.486	60.433	0.1391	-0.1988	0.0000	50.047	88.200	4.267
05/08/15 05:10:00.0	62.35	0.6	59.445	60.390	0.1391	-0.1988	0.0000	50.002	88.200	4.267
05/08/15 05:15:00.0	57.06	0.6	59.445	60.346	0.1391	-0.1988	0.0000	49.914	87.500	4.267
05/08/15 05:20:00.0	57.65	0.6	59.401	60.346	0.1396	-0.1988	0.0000	49.914	87.500	4.267
05/08/15 05:25:00.0	55.29	0.6	59.401	60.303	0.1391	-0.1988	0.0000	49.914	87.400	4.267
05/08/15 05:30:00.0	54.12	0.6	59.358	60.303	0.1391	-0.1988	0.0000	49.870	86.900	4.267
05/08/15 05:35:00.0	57.65	0.6	59.315	60.260	0.1391	-0.1988	0.0000	49.914	87.400	4.267
05/08/15 05:40:00.0	54.12	0.6	59.315	60.260	0.1396	-0.1988	0.0000	49.914	87.000	4.267
05/08/15 05:45:00.0	51.18	0.6	59.272	60.217	0.1391	-0.1988	0.0000	50.002	86.800	4.267
05/08/15 05:50:00.0	48.82	0.6	59.229	60.217	0.1391	-0.1988	0.0000	50.135	86.400	4.267
05/08/15 05:55:00.0	53.53	0.6	59.229	60.174	0.1391	-0.1988	0.0000	50.223	86.500	4.267
05/08/15 06:00:00.0	52.94	0.6	59.185	60.132	0.1391	-0.1988	0.0000	50.092	87.400	4.267
05/08/15 06:05:00.0	51.76	0.6	59.142	60.132	0.1391	-0.1988	0.0000	50.180	87.200	4.267
05/08/15 06:10:00.0	54.71	0.6	59.142	60.089	0.1391	-0.1988	0.0000	50.047	86.900	4.267
05/08/15 06:15:00.0	57.65	1.9	59.099	60.089	0.1391	-0.1988	0.0000	49.914	87.000	4.267
05/08/15 06:20:00.0	50.59	1.9	59.099	60.046	0.1391	-0.1988	0.0000	50.002	86.900	4.267
05/08/15 06:25:00.0	44.71	3.1	59.056	60.046	0.1391	-0.1988	0.0000	50.002	86.500	4.267
05/08/15 06:30:00.0	35.29	5.6	59.014	60.003	0.1391	-0.1988	0.0000	50.135	84.700	4.267
