"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10214685, SEN S/N: 10200840, LBL: Collaboratory)","Current, mA (LGR S/N: 10214685, SEN S/N: 10200840, LBL: Collaboratory)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10213635, LBL: Collaboratory)","RH, % (LGR S/N: 10214685, SEN S/N: 10213635, LBL: Collaboratory)","DewPt, °C (LGR S/N: 10214685, SEN S/N: 10213635)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365534, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365547, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214685, SEN S/N: 10374524)","Wetness, % (LGR S/N: 10214685, SEN S/N: 10374913)","Solar Radiation, W/m² (LGR S/N: 10214685, SEN S/N: 10378948)","Batt, V (LGR S/N: 10214685)"
1,2014-03-14 11:51:44,-0.1988,0.0000,25.210,39.600,10.5,21.175,24.026,0.2456,2.35,840.6,4.412
2,2014-03-14 11:56:44,-0.1988,0.0000,25.598,40.200,11.1,21.437,24.363,0.2460,2.94,855.6,4.357
3,2014-03-14 12:01:44,-0.1988,0.0000,26.207,40.800,11.9,21.700,24.726,0.2460,2.94,843.1,4.393
4,2014-03-14 12:06:44,-0.1988,0.0000,25.355,40.600,11.0,21.987,25.065,0.2460,2.35,855.6,4.363
5,2014-03-14 12:11:44,-0.1988,0.0000,26.598,40.300,12.0,22.274,25.380,0.2460,2.35,845.6,4.351
6,2014-03-14 12:16:44,-0.1988,0.0000,25.695,40.000,11.1,22.513,25.623,0.2460,2.35,844.4,4.345
7,2014-03-14 12:21:44,-0.1988,0.0000,25.210,40.100,10.7,22.776,25.817,0.2460,2.35,853.1,4.448
8,2014-03-14 12:26:44,-0.1988,0.0000,26.573,39.800,11.8,22.992,25.963,0.2460,2.35,851.9,4.381
9,2014-03-14 12:31:44,-0.1988,0.0000,26.524,37.100,10.7,23.184,26.085,0.2460,2.35,841.9,4.363
10,2014-03-14 12:36:44,-0.1988,0.0000,26.426,39.400,11.5,23.376,26.182,0.2460,2.35,834.4,4.351
11,2014-03-14 12:41:44,-0.1988,0.0000,26.134,39.100,11.1,23.569,26.329,0.2460,2.35,836.9,4.345
12,2014-03-14 12:46:44,-0.1988,0.0063,25.890,39.400,11.0,23.737,26.524,0.2460,2.35,824.4,4.351
13,2014-03-14 12:51:44,-0.1988,0.0000,26.158,38.800,11.1,23.930,26.793,0.2460,2.35,824.4,4.369
14,2014-03-14 12:56:44,-0.1988,0.0000,27.530,38.100,12.0,24.171,27.161,0.2460,2.35,816.9,4.357
15,2014-03-14 13:01:44,-0.1988,0.0000,26.769,39.200,11.8,24.412,27.554,0.2460,2.35,816.9,4.345
16,2014-03-14 13:06:44,-0.1988,0.0000,26.646,40.700,12.2,24.677,27.998,0.2460,2.35,813.1,4.339
17,2014-03-14 13:11:44,-0.1988,0.0000,26.158,40.700,11.8,24.968,28.444,0.2460,1.76,810.6,4.387
18,2014-03-14 13:16:44,-0.1988,0.0000,25.744,41.100,11.6,25.283,28.866,0.2460,1.76,794.4,4.363
19,2014-03-14 13:21:44,-0.1988,0.0000,25.695,41.500,11.7,25.598,29.265,0.2460,1.76,781.9,4.351
20,2014-03-14 13:26:44,-0.1988,0.0000,25.890,42.000,12.0,25.890,29.640,0.2460,1.76,785.6,4.339
21,2014-03-14 13:31:44,-0.1988,0.0000,26.085,41.600,12.0,26.182,29.966,0.2456,1.76,774.4,4.339
22,2014-03-14 13:36:44,-0.1988,0.0000,25.890,40.800,11.6,26.475,30.318,0.2456,1.76,771.9,4.369
23,2014-03-14 13:41:44,-0.1988,0.0000,25.428,41.800,11.5,26.769,30.621,0.2456,1.18,761.9,4.351
24,2014-03-14 13:46:44,-0.1988,0.0000,25.768,41.600,11.8,27.038,30.874,0.2456,1.18,754.4,4.351
25,2014-03-14 13:51:44,-0.1988,0.0000,25.355,42.600,11.7,27.308,31.103,0.2456,1.18,744.4,4.339
26,2014-03-14 13:56:44,-0.1988,0.0000,25.793,43.000,12.3,27.530,31.230,0.2456,1.18,735.6,4.381
27,2014-03-14 14:01:44,-0.1988,0.0000,25.914,42.600,12.3,27.702,31.255,0.2456,1.18,729.4,4.357
28,2014-03-14 14:06:44,-0.1988,0.0000,25.428,42.200,11.7,27.850,31.179,0.2456,1.18,720.6,4.345
29,2014-03-14 14:11:44,-0.1988,0.0000,25.283,43.700,12.1,27.924,31.052,0.2456,1.18,706.9,4.339
30,2014-03-14 14:16:44,-0.1988,0.0000,25.186,43.900,12.1,27.998,30.874,0.2456,1.18,696.9,4.393
31,2014-03-14 14:21:44,-0.1988,0.0000,25.186,44.100,12.1,28.023,30.672,0.2456,1.18,684.4,4.363
32,2014-03-14 14:26:44,-0.1988,0.0000,24.871,44.300,11.9,27.998,30.469,0.2456,1.18,670.6,4.351
33,2014-03-14 14:31:44,-0.1988,0.0000,25.550,44.400,12.6,27.974,30.268,0.2452,1.18,658.1,4.339
34,2014-03-14 14:36:44,-0.1988,0.0000,25.040,44.300,12.1,27.924,30.066,0.2452,1.18,645.6,4.339
35,2014-03-14 14:41:44,-0.1988,0.0000,24.363,45.100,11.7,27.875,29.890,0.2456,1.18,633.1,4.363
36,2014-03-14 14:46:44,-0.1988,0.0000,24.726,46.400,12.5,27.801,29.690,0.2452,1.18,623.1,4.351
37,2014-03-14 14:51:44,-0.1988,0.0000,24.629,46.100,12.3,27.727,29.515,0.2452,1.18,608.1,4.345
38,2014-03-14 14:56:44,-0.1988,0.0000,24.412,46.500,12.2,27.653,29.340,0.2452,1.18,594.4,4.339
39,2014-03-14 15:01:44,-0.1988,0.0000,24.412,47.800,12.6,27.579,29.165,0.2452,1.18,573.1,4.363
40,2014-03-14 15:06:44,-0.1988,0.0000,23.713,48.400,12.2,27.481,29.015,0.2452,1.18,558.1,4.381
41,2014-03-14 15:11:44,-0.1988,0.0000,23.424,49.800,12.4,27.407,28.841,0.2452,0.59,550.6,4.345
42,2014-03-14 15:16:44,-0.1988,0.0000,24.195,49.800,13.1,27.333,28.692,0.2452,1.18,535.6,4.339
43,2014-03-14 15:21:44,-0.1988,0.0000,23.713,50.400,12.8,27.235,28.543,0.2449,1.18,514.4,4.363
44,2014-03-14 15:26:44,-0.1988,0.0000,23.400,51.600,12.9,27.136,28.369,0.2449,1.18,503.1,4.393
45,2014-03-14 15:31:44,-0.1988,0.0000,23.785,50.800,13.0,27.063,28.221,0.2449,1.18,486.9,4.363
46,2014-03-14 15:36:44,-0.1988,0.0000,23.064,52.300,12.8,26.965,28.072,0.2449,1.18,471.9,4.351
47,2014-03-14 15:41:44,-0.1988,0.0000,23.064,52.600,12.9,26.867,27.899,0.2449,0.59,456.9,4.345
48,2014-03-14 15:46:44,-0.1988,0.0000,23.040,52.700,12.9,26.769,27.727,0.2445,1.18,440.6,4.345
49,2014-03-14 15:51:44,-0.1988,0.0000,22.944,53.700,13.1,26.646,27.554,0.2445,1.18,431.9,4.357
50,2014-03-14 15:56:44,-0.1988,0.0000,22.561,54.000,12.8,26.549,27.358,0.2445,0.59,276.9,4.369
51,2014-03-14 16:01:44,-0.1988,0.0000,22.082,55.300,12.7,26.426,27.186,0.2445,0.59,290.6,4.357
52,2014-03-14 16:06:44,-0.1988,0.0000,21.700,56.900,12.8,26.304,27.014,0.2441,0.59,206.9,4.345
53,2014-03-14 16:11:44,-0.1988,0.0000,21.246,58.300,12.7,26.182,26.818,0.2445,0.59,269.4,4.345
54,2014-03-14 16:16:44,-0.1988,0.0000,21.175,58.800,12.8,26.061,26.646,0.2441,0.59,256.9,4.357
55,2014-03-14 16:21:44,-0.1988,0.0000,21.581,58.800,13.2,25.939,26.451,0.2441,0.59,250.6,4.375
56,2014-03-14 16:26:44,-0.1988,0.0000,21.318,59.400,13.1,25.817,26.304,0.2441,0.59,240.6,4.363
57,2014-03-14 16:31:44,-0.1988,0.0000,21.318,59.400,13.1,25.695,26.134,0.2441,0.59,310.6,4.357
58,2014-03-14 16:36:44,-0.1988,0.0000,21.366,59.900,13.3,25.574,25.963,0.2441,0.59,304.4,4.351
59,2014-03-14 16:41:44,-0.1988,0.0000,20.889,60.300,12.9,25.453,25.817,0.2437,0.59,166.9,4.345
60,2014-03-14 16:46:44,-0.1988,0.0000,20.412,61.700,12.8,25.331,25.647,0.2437,0.59,113.1,4.363
61,2014-03-14 16:51:44,-0.1988,0.0000,20.031,63.000,12.8,25.210,25.525,0.2437,0.59,88.1,4.369
62,2014-03-14 16:56:44,-0.1988,0.0000,19.960,63.900,12.9,25.089,25.355,0.2437,0.59,58.1,4.363
63,2014-03-14 17:01:44,-0.1988,0.0000,19.722,64.700,12.9,24.968,25.210,0.2437,0.59,46.9,4.351
64,2014-03-14 17:06:44,-0.1988,0.0000,19.365,65.800,12.8,24.847,25.065,0.2434,0.59,30.6,4.351
65,2014-03-14 17:11:44,-0.1988,0.0000,19.199,66.200,12.8,24.750,24.919,0.2434,0.59,30.6,4.345
66,2014-03-14 17:16:44,-0.1988,0.0000,18.889,67.400,12.7,24.629,24.750,0.2434,1.18,21.9,4.339
67,2014-03-14 17:21:44,-0.1988,0.0000,18.699,68.600,12.8,24.508,24.581,0.2430,1.18,23.1,4.339
68,2014-03-14 17:26:44,-0.1988,0.0000,18.628,69.100,12.9,24.363,24.412,0.2430,1.18,24.4,4.339
69,2014-03-14 17:31:44,-0.1988,0.0000,18.438,69.500,12.8,24.243,24.243,0.2434,1.18,33.1,4.339
70,2014-03-14 17:36:44,-0.1988,0.0000,18.414,70.500,13.0,24.122,24.098,0.2434,1.18,29.4,4.333
71,2014-03-14 17:41:44,-0.1988,0.0000,18.200,71.000,12.9,24.002,23.930,0.2430,1.76,19.4,4.333
72,2014-03-14 17:46:44,-0.1988,0.0000,17.962,71.500,12.8,23.881,23.785,0.2434,2.35,13.1,4.333
73,2014-03-14 17:51:44,-0.1988,0.0000,17.701,72.600,12.7,23.761,23.641,0.2430,3.53,8.1,4.333
74,2014-03-14 17:56:44,-0.1988,0.0000,17.582,73.500,12.8,23.617,23.472,0.2430,4.12,4.4,4.333
75,2014-03-14 18:01:44,-0.1988,0.0000,17.415,74.100,12.8,23.497,23.328,0.2430,5.88,1.9,4.327
76,2014-03-14 18:06:44,-0.1988,0.0000,17.320,74.000,12.7,23.376,23.184,0.2425,8.24,0.6,4.327
77,2014-03-14 18:11:44,-0.1988,0.0000,17.153,74.800,12.7,23.256,23.040,0.2425,10.59,0.6,4.327
78,2014-03-14 18:16:44,-0.1988,0.0000,17.011,75.500,12.7,23.136,22.872,0.2430,11.76,0.6,4.327
79,2014-03-14 18:21:44,-0.1988,0.0000,16.892,75.600,12.6,23.016,22.753,0.2425,15.88,0.6,4.321
80,2014-03-14 18:26:44,-0.1988,0.0000,16.820,76.100,12.6,22.896,22.609,0.2430,12.94,0.6,4.321
81,2014-03-14 18:31:44,-0.1988,0.0000,16.796,76.100,12.6,22.776,22.465,0.2425,10.59,0.6,4.321
82,2014-03-14 18:36:44,-0.1988,0.0000,16.701,76.600,12.6,22.657,22.345,0.2425,11.18,0.6,4.321
83,2014-03-14 18:41:44,-0.1988,0.0000,16.630,76.800,12.6,22.561,22.226,0.2425,12.94,0.6,4.321
84,2014-03-14 18:46:44,-0.1988,0.0000,16.534,77.200,12.5,22.441,22.106,0.2425,15.29,0.6,4.321
85,2014-03-14 18:51:44,-0.1988,0.0000,16.463,77.400,12.5,22.345,21.987,0.2425,21.18,0.6,4.321
86,2014-03-14 18:56:44,-0.1988,0.0000,16.272,77.900,12.4,22.226,21.867,0.2425,34.12,0.6,4.321
87,2014-03-14 19:01:44,-0.1988,0.0000,16.153,78.700,12.5,22.130,21.748,0.2425,30.00,0.6,4.321
88,2014-03-14 19:06:44,-0.1988,0.0000,16.082,78.800,12.4,22.034,21.652,0.2421,31.18,0.6,4.321
89,2014-03-14 19:11:44,-0.1988,0.0063,15.963,79.300,12.4,21.939,21.557,0.2421,44.12,0.6,4.321
90,2014-03-14 19:16:44,-0.1988,0.0000,15.986,79.600,12.5,21.819,21.437,0.2421,37.65,0.6,4.321
91,2014-03-14 19:21:44,-0.1988,0.0000,15.891,80.000,12.5,21.748,21.342,0.2421,45.29,0.6,4.321
92,2014-03-14 19:26:44,-0.1988,0.0000,15.843,80.400,12.5,21.652,21.223,0.2421,46.47,0.6,4.321
93,2014-03-14 19:31:44,-0.1988,0.0000,15.724,80.400,12.4,21.557,21.127,0.2421,54.71,0.6,4.321
94,2014-03-14 19:36:44,-0.1988,0.0000,15.581,80.900,12.3,21.461,21.032,0.2421,60.00,0.6,4.321
95,2014-03-14 19:41:44,-0.1988,0.0000,15.414,81.500,12.3,21.366,20.936,0.2421,68.24,0.6,4.315
96,2014-03-14 19:46:44,-0.1988,0.0000,15.318,81.900,12.3,21.270,20.817,0.2421,70.00,0.6,4.315
97,2014-03-14 19:51:44,-0.1988,0.0000,15.294,82.400,12.3,21.175,20.722,0.2421,70.59,0.6,4.315
98,2014-03-14 19:56:44,-0.1988,0.0000,15.103,82.700,12.2,21.103,20.627,0.2421,88.24,0.6,4.333
99,2014-03-14 20:01:44,-0.1988,0.0000,14.912,83.600,12.2,21.008,20.531,0.2421,94.71,0.6,4.315
100,2014-03-14 20:06:44,-0.1988,0.0000,14.864,83.900,12.2,20.913,20.436,0.2421,96.47,0.6,4.315
101,2014-03-14 20:11:44,-0.1988,0.0000,14.864,84.200,12.2,20.841,20.341,0.2421,97.65,0.6,4.315
102,2014-03-14 20:16:44,-0.1988,0.0000,14.792,84.300,12.2,20.746,20.246,0.2421,100.00,0.6,4.315
103,2014-03-14 20:21:44,-0.1988,0.0000,14.553,84.900,12.1,20.674,20.150,0.2421,100.00,0.6,4.315
104,2014-03-14 20:26:44,-0.1988,0.0000,14.385,85.300,12.0,20.579,20.055,0.2418,100.00,0.6,4.315
105,2014-03-14 20:31:44,-0.1988,0.0000,14.122,86.000,11.8,20.507,19.960,0.2418,100.00,0.6,4.309
106,2014-03-14 20:36:44,-0.1988,0.0000,13.906,86.400,11.7,20.412,19.865,0.2418,100.00,0.6,4.315
107,2014-03-14 20:41:44,-0.1988,0.0000,13.858,87.300,11.8,20.317,19.793,0.2418,100.00,0.6,4.309
108,2014-03-14 20:46:44,-0.1988,0.0000,13.810,87.600,11.8,20.246,19.698,0.2418,100.00,0.6,4.309
109,2014-03-14 20:51:44,-0.1988,0.0000,13.786,88.100,11.9,20.174,19.603,0.2418,100.00,0.6,4.309
110,2014-03-14 20:56:44,-0.1988,0.0000,13.666,88.100,11.7,20.103,19.532,0.2418,100.00,0.6,4.309
111,2014-03-14 21:01:44,-0.1988,0.0000,13.497,88.200,11.6,20.007,19.436,0.2418,100.00,0.6,4.309
112,2014-03-14 21:06:44,-0.1988,0.0000,13.449,89.000,11.7,19.936,19.365,0.2418,100.00,0.6,4.309
113,2014-03-14 21:11:44,-0.1988,0.0000,13.473,89.400,11.8,19.865,19.270,0.2414,100.00,0.6,4.309
114,2014-03-14 21:16:44,-0.1988,0.0000,13.425,89.400,11.7,19.770,19.199,0.2418,100.00,0.6,4.309
115,2014-03-14 21:21:44,-0.1988,0.0000,13.305,89.300,11.6,19.698,19.103,0.2418,100.00,0.6,4.303
116,2014-03-14 21:26:44,-0.1988,0.0000,13.185,89.700,11.5,19.627,19.032,0.2414,100.00,0.6,4.303
117,2014-03-14 21:31:44,-0.1988,0.0000,13.016,89.900,11.4,19.555,18.961,0.2414,100.00,0.6,4.303
118,2014-03-14 21:36:44,-0.1988,0.0000,13.016,90.200,11.5,19.484,18.866,0.2418,100.00,0.6,4.303
119,2014-03-14 21:41:44,-0.1988,0.0000,12.847,90.200,11.3,19.413,18.794,0.2414,100.00,0.6,4.303
120,2014-03-14 21:46:44,-0.1988,0.0000,12.871,90.700,11.4,19.341,18.699,0.2418,100.00,0.6,4.303
121,2014-03-14 21:51:44,-0.1988,0.0000,12.727,90.800,11.3,19.270,18.628,0.2414,100.00,0.6,4.303
122,2014-03-14 21:56:44,-0.1988,0.0000,12.630,91.100,11.2,19.199,18.557,0.2414,100.00,0.6,4.303
123,2014-03-14 22:01:44,-0.1988,0.0000,12.606,91.500,11.3,19.127,18.485,0.2414,100.00,0.6,4.327
124,2014-03-14 22:06:44,-0.1988,0.0000,12.582,91.400,11.2,19.056,18.390,0.2414,100.00,0.6,4.303
125,2014-03-14 22:11:44,-0.1988,0.0000,12.413,91.400,11.1,18.985,18.319,0.2414,100.00,0.6,4.303
126,2014-03-14 22:16:44,-0.1988,0.0000,12.413,91.800,11.1,18.913,18.247,0.2414,100.00,0.6,4.303
127,2014-03-14 22:21:44,-0.1988,0.0000,12.509,92.000,11.3,18.842,18.176,0.2414,100.00,0.6,4.303
128,2014-03-14 22:26:44,-0.1988,0.0000,12.389,91.900,11.1,18.794,18.105,0.2414,100.00,0.6,4.303
129,2014-03-14 22:31:44,-0.1988,0.0000,12.461,92.100,11.2,18.723,18.010,0.2414,100.00,0.6,4.303
130,2014-03-14 22:36:44,-0.1988,0.0000,12.292,91.800,11.0,18.652,17.938,0.2414,100.00,0.6,4.303
131,2014-03-14 22:41:44,-0.1988,0.0000,12.219,92.100,11.0,18.580,17.867,0.2414,100.00,0.6,4.303
132,2014-03-14 22:46:44,-0.1988,0.0000,12.316,92.200,11.1,18.509,17.796,0.2414,100.00,0.6,4.303
133,2014-03-14 22:51:44,-0.1988,0.0000,12.340,92.300,11.1,18.461,17.748,0.2414,100.00,0.6,4.303
134,2014-03-14 22:56:44,-0.1988,0.0000,12.509,92.300,11.3,18.390,17.677,0.2414,100.00,0.6,4.303
135,2014-03-14 23:01:44,-0.1988,0.0000,12.389,92.100,11.2,18.319,17.605,0.2414,100.00,0.6,4.303
136,2014-03-14 23:06:44,-0.1988,0.0000,12.364,92.000,11.1,18.271,17.534,0.2414,100.00,0.6,4.303
137,2014-03-14 23:11:44,-0.1988,0.0000,12.122,92.000,10.9,18.200,17.463,0.2414,100.00,0.6,4.297
138,2014-03-14 23:16:44,-0.1988,0.0000,12.050,92.400,10.9,18.129,17.415,0.2414,100.00,0.6,4.297
139,2014-03-14 23:21:44,-0.1988,0.0000,11.904,92.300,10.7,18.081,17.344,0.2410,100.00,0.6,4.297
140,2014-03-14 23:26:44,-0.1988,0.0000,11.929,92.700,10.8,18.010,17.272,0.2414,100.00,0.6,4.297
141,2014-03-14 23:31:44,-0.1988,0.0000,11.953,92.800,10.8,17.962,17.225,0.2414,100.00,0.6,4.297
142,2014-03-14 23:36:44,-0.1988,0.0000,11.759,92.800,10.6,17.891,17.153,0.2414,100.00,0.6,4.297
143,2014-03-14 23:41:44,-0.1988,0.0000,11.637,92.800,10.5,17.843,17.082,0.2414,100.00,0.6,4.297
144,2014-03-14 23:46:44,-0.1988,0.0000,11.516,92.900,10.4,17.796,17.034,0.2414,100.00,0.6,4.297
145,2014-03-14 23:51:44,-0.1988,0.0000,11.394,93.200,10.3,17.724,16.963,0.2414,100.00,0.6,4.297
146,2014-03-14 23:56:44,-0.1988,0.0000,11.443,93.500,10.4,17.677,16.915,0.2410,100.00,0.6,4.297
147,2014-03-15 00:01:44,-0.1988,0.0000,11.297,93.500,10.3,17.605,16.844,0.2410,100.00,0.6,4.297
148,2014-03-15 00:06:44,-0.1988,0.0000,11.321,93.600,10.3,17.558,16.773,0.2410,100.00,0.6,4.297
149,2014-03-15 00:11:44,-0.1988,0.0000,11.224,93.800,10.3,17.510,16.725,0.2414,100.00,0.6,4.297
150,2014-03-15 00:16:44,-0.1988,0.0000,11.200,94.000,10.3,17.439,16.677,0.2410,100.00,0.6,4.297
151,2014-03-15 00:21:44,-0.1988,0.0000,11.175,94.100,10.3,17.391,16.606,0.2410,100.00,0.6,4.297
152,2014-03-15 00:26:44,-0.1988,0.0000,11.248,94.200,10.4,17.344,16.558,0.2410,100.00,0.6,4.297
153,2014-03-15 00:31:44,-0.1988,0.0000,11.297,94.200,10.4,17.272,16.487,0.2410,100.00,0.6,4.297
154,2014-03-15 00:36:44,-0.1988,0.0000,11.224,94.200,10.3,17.225,16.439,0.2410,100.00,0.6,4.321
155,2014-03-15 00:41:44,-0.1988,0.0000,11.053,94.100,10.2,17.177,16.392,0.2410,100.00,0.6,4.321
156,2014-03-15 00:46:44,-0.1988,0.0000,11.053,94.300,10.2,17.130,16.320,0.2410,100.00,0.6,4.297
157,2014-03-15 00:51:44,-0.1988,0.0000,11.029,94.300,10.2,17.058,16.272,0.2410,100.00,0.6,4.297
158,2014-03-15 00:56:44,-0.1988,0.0000,10.932,94.400,10.1,17.011,16.225,0.2410,100.00,0.6,4.297
159,2014-03-15 01:01:44,-0.1988,0.0000,10.858,94.400,10.0,16.963,16.177,0.2410,100.00,0.6,4.297
160,2014-03-15 01:06:44,-0.1988,0.0000,10.712,94.300,9.8,16.915,16.106,0.2410,100.00,0.6,4.291
161,2014-03-15 01:11:44,-0.1988,0.0000,10.687,94.500,9.9,16.868,16.058,0.2410,100.00,0.6,4.297
162,2014-03-15 01:16:44,-0.1988,0.0000,10.663,94.600,9.8,16.820,16.010,0.2410,100.00,0.6,4.291
163,2014-03-15 01:21:44,-0.1988,0.0000,10.565,94.700,9.8,16.773,15.963,0.2410,100.00,0.6,4.297
164,2014-03-15 01:26:44,-0.1988,0.0000,10.638,94.900,9.9,16.725,15.891,0.2410,100.00,0.6,4.291
165,2014-03-15 01:31:44,-0.1988,0.0000,10.736,95.100,10.0,16.677,15.843,0.2410,100.00,0.6,4.291
166,2014-03-15 01:36:44,-0.1988,0.0000,10.565,95.100,9.8,16.630,15.819,0.2406,100.00,0.6,4.291
167,2014-03-15 01:41:44,-0.1988,0.0000,10.467,95.000,9.7,16.582,15.748,0.2406,100.00,0.6,4.291
168,2014-03-15 01:46:44,-0.1988,0.0000,10.492,95.200,9.8,16.534,15.700,0.2406,100.00,0.6,4.291
169,2014-03-15 01:51:44,-0.1988,0.0000,10.394,95.000,9.6,16.487,15.652,0.2406,100.00,0.6,4.291
170,2014-03-15 01:56:44,-0.1988,0.0000,10.247,95.200,9.5,16.439,15.605,0.2410,100.00,0.6,4.291
171,2014-03-15 02:01:44,-0.1988,0.0000,10.198,95.100,9.5,16.392,15.557,0.2410,100.00,0.6,4.291
172,2014-03-15 02:06:44,-0.1988,0.0000,10.271,95.300,9.6,16.344,15.509,0.2410,100.00,0.6,4.291
173,2014-03-15 02:11:44,-0.1988,0.0000,10.173,95.400,9.5,16.296,15.461,0.2410,100.00,0.6,4.291
174,2014-03-15 02:16:44,-0.1988,0.0000,10.124,95.400,9.4,16.249,15.414,0.2410,100.00,0.6,4.291
175,2014-03-15 02:21:44,-0.1988,0.0000,10.026,95.400,9.3,16.201,15.366,0.2406,100.00,0.6,4.291
176,2014-03-15 02:26:44,-0.1988,0.0000,9.854,95.400,9.2,16.153,15.318,0.2406,100.00,0.6,4.291
177,2014-03-15 02:31:44,-0.1988,0.0000,10.001,95.700,9.4,16.106,15.270,0.2406,100.00,0.6,4.291
178,2014-03-15 02:36:44,-0.1988,0.0000,10.001,95.700,9.4,16.058,15.199,0.2406,100.00,0.6,4.291
179,2014-03-15 02:41:44,-0.1988,0.0000,9.928,95.600,9.3,16.010,15.175,0.2406,100.00,0.6,4.291
180,2014-03-15 02:46:44,-0.1988,0.0000,9.805,95.700,9.2,15.963,15.127,0.2406,100.00,0.6,4.291
181,2014-03-15 02:51:44,-0.1988,0.0000,9.583,95.700,8.9,15.939,15.079,0.2406,100.00,0.6,4.291
182,2014-03-15 02:56:44,-0.1988,0.0000,9.608,95.800,9.0,15.891,15.031,0.2406,100.00,0.6,4.291
183,2014-03-15 03:01:44,-0.1988,0.0000,9.829,95.900,9.2,15.843,14.984,0.2406,100.00,0.6,4.291
184,2014-03-15 03:06:44,-0.1988,0.0000,9.706,96.000,9.1,15.796,14.936,0.2406,100.00,0.6,4.291
185,2014-03-15 03:11:44,-0.1988,0.0000,9.682,96.000,9.1,15.748,14.888,0.2406,100.00,0.6,4.291
186,2014-03-15 03:16:44,-0.1988,0.0000,9.558,95.900,8.9,15.724,14.840,0.2406,100.00,0.6,4.309
187,2014-03-15 03:21:44,-0.1988,0.0000,9.509,96.000,8.9,15.676,14.792,0.2406,100.00,0.6,4.291
188,2014-03-15 03:26:44,-0.1988,0.0000,9.558,96.100,9.0,15.629,14.745,0.2406,100.00,0.6,4.291
189,2014-03-15 03:31:44,-0.1988,0.0000,9.534,96.100,9.0,15.581,14.697,0.2406,100.00,0.6,4.291
190,2014-03-15 03:36:44,-0.1988,0.0000,9.485,96.200,8.9,15.533,14.673,0.2406,100.00,0.6,4.291
191,2014-03-15 03:41:44,-0.1988,0.0000,9.460,96.200,8.9,15.509,14.625,0.2406,100.00,0.6,4.291
192,2014-03-15 03:46:44,-0.1988,0.0000,9.336,96.100,8.8,15.461,14.577,0.2406,100.00,0.6,4.291
193,2014-03-15 03:51:44,-0.1988,0.0000,9.188,96.100,8.6,15.414,14.529,0.2406,100.00,0.6,4.291
194,2014-03-15 03:56:44,-0.1988,0.0000,9.262,96.200,8.7,15.390,14.481,0.2406,100.00,0.6,4.291
195,2014-03-15 04:01:44,-0.1988,0.0000,9.188,96.200,8.6,15.342,14.457,0.2406,100.00,0.6,4.291
196,2014-03-15 04:06:44,-0.1988,0.0000,9.089,96.200,8.5,15.294,14.409,0.2406,100.00,0.6,4.291
197,2014-03-15 04:11:44,-0.1988,0.0000,9.238,96.400,8.7,15.270,14.385,0.2403,100.00,0.6,4.291
198,2014-03-15 04:16:44,-0.1988,0.0000,9.188,96.400,8.7,15.223,14.337,0.2403,100.00,0.6,4.291
199,2014-03-15 04:21:44,-0.1988,0.0000,9.262,96.400,8.7,15.175,14.290,0.2403,100.00,0.6,4.291
200,2014-03-15 04:26:44,-0.1988,0.0000,9.188,96.500,8.7,15.151,14.242,0.2403,100.00,0.6,4.291
201,2014-03-15 04:31:44,-0.1988,0.0000,9.213,96.500,8.7,15.103,14.194,0.2403,100.00,0.6,4.291
202,2014-03-15 04:36:44,-0.1988,0.0000,9.089,96.600,8.6,15.055,14.170,0.2403,100.00,0.6,4.291
203,2014-03-15 04:41:44,-0.1988,0.0000,8.965,96.500,8.4,15.031,14.122,0.2403,100.00,0.6,4.291
204,2014-03-15 04:46:44,-0.1988,0.0000,8.891,96.500,8.4,14.984,14.098,0.2403,100.00,0.6,4.291
205,2014-03-15 04:51:44,-0.1988,0.0000,9.040,96.700,8.6,14.960,14.050,0.2403,100.00,0.6,4.291
206,2014-03-15 04:56:44,-0.1988,0.0000,8.990,96.800,8.5,14.912,14.002,0.2403,100.00,0.6,4.285
207,2014-03-15 05:01:44,-0.1988,0.0000,8.990,96.700,8.5,14.888,13.978,0.2403,100.00,0.6,4.291
208,2014-03-15 05:06:44,-0.1988,0.0000,8.792,96.600,8.3,14.840,13.930,0.2403,100.00,0.6,4.291
209,2014-03-15 05:11:44,-0.1988,0.0000,8.742,96.600,8.2,14.816,13.906,0.2403,100.00,0.6,4.285
210,2014-03-15 05:16:44,-0.1988,0.0000,8.841,96.800,8.4,14.768,13.858,0.2403,100.00,0.6,4.285
211,2014-03-15 05:21:44,-0.1988,0.0000,8.767,96.700,8.3,14.745,13.810,0.2403,100.00,0.6,4.285
212,2014-03-15 05:26:44,-0.1988,0.0000,8.618,96.700,8.1,14.697,13.786,0.2403,100.00,0.6,4.285
213,2014-03-15 05:31:44,-0.1988,0.0000,8.593,96.700,8.1,14.673,13.762,0.2403,100.00,0.6,4.285
214,2014-03-15 05:36:44,-0.1988,0.0000,8.618,96.800,8.1,14.625,13.714,0.2403,100.00,0.6,4.285
215,2014-03-15 05:41:44,-0.1988,0.0063,8.568,96.800,8.1,14.601,13.666,0.2403,100.00,0.6,4.285
