"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10221051, SEN S/N: 10200137)","Voltage, V (LGR S/N: 10221051, SEN S/N: 10200855)","Current, mA (LGR S/N: 10221051, SEN S/N: 10200855)","Wetness, % (LGR S/N: 10221051, SEN S/N: 10205905)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213637)","RH, % (LGR S/N: 10221051, SEN S/N: 10213637)","DewPt, °C (LGR S/N: 10221051, SEN S/N: 10213637)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213732, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213733, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221051, SEN S/N: 10222876)","Batt, V (LGR S/N: 10221051)"
1,2015-03-18 15:00:00,240.6,-0.2039,0.0000,0.00,22.729,61.600,15.0,20.365,20.055,0.2770,4.375
2,2015-03-18 15:05:00,334.4,-0.2039,0.0000,0.00,21.987,63.400,14.7,20.365,20.031,0.2770,4.400
3,2015-03-18 15:10:00,395.6,-0.2039,0.0000,0.00,22.130,63.200,14.8,20.341,20.031,0.2770,4.412
4,2015-03-18 15:15:00,288.1,-0.2039,0.0000,0.00,21.987,63.300,14.7,20.341,20.031,0.2773,4.393
5,2015-03-18 15:20:00,258.1,-0.2039,0.0000,0.00,22.034,63.300,14.8,20.317,20.031,0.2770,4.381
6,2015-03-18 15:25:00,161.9,-0.2039,0.0000,0.00,21.700,64.200,14.7,20.317,20.031,0.2770,4.369
7,2015-03-18 15:30:00,185.6,-0.2039,0.0000,0.00,21.628,64.700,14.7,20.293,20.007,0.2770,4.363
8,2015-03-18 15:35:00,171.9,-0.2039,0.0000,0.00,21.533,64.700,14.6,20.293,20.007,0.2770,4.363
9,2015-03-18 15:40:00,155.6,-0.2039,0.0000,0.00,21.509,64.800,14.6,20.269,20.007,0.2770,4.369
10,2015-03-18 15:45:00,164.4,-0.2039,0.0000,0.00,21.652,65.400,14.9,20.246,20.007,0.2766,4.387
11,2015-03-18 15:50:00,156.9,-0.2039,0.0000,0.00,21.437,65.000,14.6,20.246,19.984,0.2766,4.375
12,2015-03-18 15:55:00,153.1,-0.2039,0.0000,0.00,21.390,65.600,14.7,20.222,19.984,0.2770,4.363
