"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374985, SEN S/N: 10359299)","RH, % (LGR S/N: 10374985, SEN S/N: 10359299)","DewPt, °C (LGR S/N: 10374985, SEN S/N: 10359299)","Voltage, V (LGR S/N: 10374985, SEN S/N: 10363574)","Current, mA (LGR S/N: 10374985, SEN S/N: 10363574)","Temp, °C (LGR S/N: 10374985, SEN S/N: 10365587, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374985, SEN S/N: 10365601, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374985, SEN S/N: 10374526)","Wetness, % (LGR S/N: 10374985, SEN S/N: 10374914)","Solar Radiation, W/m² (LGR S/N: 10374985, SEN S/N: 10378952)","Batt, V (LGR S/N: 10374985)"
1,2014-05-30 10:40:00,26.012,50.000,14.8,-0.2039,0.0000,33.914,28.642,0.1091,2.35,860.6,4.369
2,2014-05-30 10:45:00,26.622,49.200,15.1,-0.2039,0.0000,34.281,28.990,0.1101,2.35,875.6,4.333
3,2014-05-30 10:50:00,26.451,46.400,14.0,-0.1988,0.0000,34.651,29.290,0.1107,1.76,893.1,4.333
4,2014-05-30 10:55:00,27.063,45.800,14.4,-0.1988,0.0000,35.049,29.615,0.1107,1.76,889.4,4.357
5,2014-05-30 11:00:00,27.259,46.600,14.8,-0.1988,0.0000,35.448,29.941,0.1107,1.76,901.9,4.345
6,2014-05-30 11:05:00,27.382,44.800,14.3,-0.1988,0.0000,35.877,30.268,0.1107,2.35,921.9,4.339
7,2014-05-30 11:10:00,27.505,45.500,14.7,-0.2039,0.0000,36.254,30.596,0.1112,1.76,928.1,4.339
8,2014-05-30 11:15:00,26.940,46.500,14.5,-0.1988,0.0000,36.633,30.925,0.1112,1.76,920.6,4.333
9,2014-05-30 11:20:00,27.850,46.300,15.3,-0.2039,0.0000,36.960,31.230,0.1112,2.35,941.9,4.381
10,2014-05-30 11:25:00,28.221,46.900,15.8,-0.1988,0.0000,37.261,31.535,0.1112,2.35,950.6,4.351
11,2014-05-30 11:30:00,27.998,46.700,15.6,-0.1988,0.0000,37.590,31.842,0.1112,2.35,954.4,4.339
12,2014-05-30 11:35:00,27.628,46.700,15.2,-0.1988,0.0000,37.893,32.124,0.1117,2.35,975.6,4.339
13,2014-05-30 11:40:00,27.407,46.200,14.8,-0.1988,0.0000,38.226,32.433,0.1112,2.35,979.4,4.339
14,2014-05-30 11:45:00,27.850,44.700,14.7,-0.1988,0.0000,38.504,32.691,0.1117,1.76,968.1,4.333
15,2014-05-30 11:50:00,27.702,44.400,14.5,-0.1988,0.0000,38.784,32.975,0.1117,2.35,979.4,4.418
16,2014-05-30 11:55:00,27.431,44.700,14.4,-0.1988,0.0000,39.065,33.261,0.1117,2.35,1005.6,4.351
17,2014-05-30 12:00:00,28.023,44.300,14.8,-0.1988,0.0000,39.318,33.521,0.1117,2.35,1004.4,4.339
18,2014-05-30 12:05:00,27.875,43.800,14.4,-0.1988,0.0000,39.601,33.783,0.1117,2.35,1011.9,4.339
19,2014-05-30 12:10:00,28.097,42.900,14.3,-0.1988,0.0000,39.886,34.045,0.1122,2.35,1006.9,4.339
20,2014-05-30 12:15:00,28.543,42.700,14.7,-0.1988,0.0000,40.171,34.281,0.1122,2.35,1019.4,4.333
21,2014-05-30 12:20:00,28.270,42.300,14.3,-0.1988,0.0000,40.487,34.545,0.1122,2.35,1026.9,4.333
22,2014-05-30 12:25:00,28.543,41.000,14.0,-0.1988,0.0000,40.746,34.810,0.1122,2.35,1025.6,4.357
23,2014-05-30 12:30:00,28.891,41.900,14.7,-0.1988,0.0000,41.007,35.049,0.1128,2.35,1020.6,4.345
24,2014-05-30 12:35:00,28.916,41.900,14.7,-0.2039,0.0000,41.298,35.288,0.1128,2.35,1024.4,4.339
25,2014-05-30 12:40:00,27.776,45.700,15.0,-0.1988,0.0000,41.619,35.529,0.1128,1.76,1024.4,4.339
26,2014-05-30 12:45:00,27.899,45.900,15.2,-0.1988,0.0000,41.883,35.770,0.1128,1.76,1028.1,4.339
27,2014-05-30 12:50:00,28.717,44.700,15.5,-0.1988,0.0000,42.149,36.012,0.1133,2.35,1024.4,4.333
28,2014-05-30 12:55:00,28.543,44.600,15.3,-0.1988,0.0000,42.386,36.254,0.1138,1.76,1026.9,4.430
29,2014-05-30 13:00:00,28.543,45.400,15.6,-0.1988,0.0000,42.654,36.471,0.1133,1.76,1020.6,4.351
30,2014-05-30 13:05:00,28.543,45.400,15.6,-0.1988,0.0000,42.893,36.688,0.1138,2.35,1016.9,4.345
31,2014-05-30 13:10:00,28.518,45.300,15.6,-0.1988,0.0000,43.133,36.905,0.1138,2.35,1020.6,4.339
32,2014-05-30 13:15:00,28.617,45.000,15.5,-0.1988,0.0000,43.374,37.124,0.1138,2.35,1008.1,4.339
33,2014-05-30 13:20:00,28.742,44.500,15.5,-0.1988,0.0000,43.616,37.315,0.1138,2.35,436.9,4.333
34,2014-05-30 13:25:00,27.333,46.600,14.9,-0.2039,0.0000,43.890,37.535,0.1143,1.76,326.9,4.333
35,2014-05-30 13:30:00,27.776,46.500,15.3,-0.1988,0.0000,44.043,37.728,0.1143,1.76,1000.6,4.381
36,2014-05-30 13:35:00,27.801,45.500,15.0,-0.1988,0.0000,44.165,37.921,0.1148,1.76,1004.4,4.351
37,2014-05-30 13:40:00,27.604,45.300,14.7,-0.2039,0.0000,44.288,38.060,0.1143,1.76,998.1,4.339
38,2014-05-30 13:45:00,28.147,44.200,14.8,-0.1988,0.0000,44.411,38.226,0.1148,2.35,804.4,4.339
39,2014-05-30 13:50:00,27.825,45.100,14.9,-0.1988,0.0000,44.565,38.365,0.1148,1.76,990.6,4.339
40,2014-05-30 13:55:00,27.850,43.600,14.4,-0.1988,0.0000,44.719,38.504,0.1148,1.76,985.6,4.339
41,2014-05-30 14:00:00,27.112,45.100,14.2,-0.1988,0.0000,44.843,38.644,0.1153,1.76,983.1,4.333
42,2014-05-30 14:05:00,27.825,44.500,14.6,-0.2039,0.0000,44.968,38.756,0.1153,1.76,976.9,4.393
43,2014-05-30 14:10:00,28.593,43.000,14.8,-0.1988,0.0000,45.061,38.896,0.1153,1.76,973.1,4.345
44,2014-05-30 14:15:00,28.295,43.300,14.6,-0.2039,0.0000,45.154,39.008,0.1153,2.35,901.9,4.339
45,2014-05-30 14:20:00,28.369,41.400,14.0,-0.1988,0.0000,45.217,39.121,0.1159,1.76,114.4,4.339
46,2014-05-30 14:25:00,28.667,42.200,14.6,-0.1988,0.0000,45.279,39.234,0.1159,1.76,75.6,4.333
47,2014-05-30 14:30:00,27.998,41.100,13.6,-0.1988,0.0000,45.248,39.346,0.1159,1.76,74.4,4.333
48,2014-05-30 14:35:00,28.444,41.400,14.1,-0.1988,0.0000,45.092,39.431,0.1159,1.76,189.4,4.369
49,2014-05-30 14:40:00,28.097,40.900,13.6,-0.2039,0.0000,44.719,39.516,0.1159,1.76,84.4,4.345
50,2014-05-30 14:45:00,28.444,40.500,13.7,-0.1988,0.0000,44.257,39.573,0.1159,1.76,226.9,4.339
51,2014-05-30 14:50:00,27.974,40.600,13.4,-0.1988,0.0000,43.768,39.601,0.1159,1.76,864.4,4.339
52,2014-05-30 14:55:00,28.295,40.500,13.6,-0.1988,0.0000,43.223,39.601,0.1164,1.76,111.9,4.339
53,2014-05-30 15:00:00,27.974,39.700,13.0,-0.1988,0.0000,42.684,39.516,0.1164,1.76,303.1,4.333
54,2014-05-30 15:05:00,28.196,40.600,13.6,-0.1988,0.0000,42.119,39.403,0.1164,1.76,330.6,4.333
55,2014-05-30 15:10:00,28.221,40.400,13.5,-0.1988,0.0000,41.502,39.205,0.1164,1.76,836.9,4.345
56,2014-05-30 15:15:00,27.949,40.100,13.2,-0.1988,0.0000,40.862,39.008,0.1164,1.18,825.6,4.339
57,2014-05-30 15:20:00,28.048,38.700,12.7,-0.1988,0.0000,40.257,38.756,0.1169,1.76,813.1,4.339
58,2014-05-30 15:25:00,29.015,38.200,13.4,-0.2039,0.0000,39.658,38.504,0.1169,1.76,799.4,4.339
59,2014-05-30 15:30:00,28.270,39.500,13.2,-0.1988,0.0000,39.093,38.226,0.1169,1.76,786.9,4.333
60,2014-05-30 15:35:00,28.667,37.700,12.8,-0.1988,0.0000,38.588,37.921,0.1169,1.76,775.6,4.363
61,2014-05-30 15:40:00,27.949,36.900,11.9,-0.1988,0.0000,38.115,37.645,0.1174,1.76,766.9,4.345
62,2014-05-30 15:45:00,28.270,36.700,12.1,-0.2039,0.0000,37.645,37.343,0.1174,1.18,751.9,4.339
63,2014-05-30 15:50:00,28.048,37.400,12.2,-0.2039,0.0000,37.206,37.042,0.1169,1.76,735.6,4.339
64,2014-05-30 15:55:00,28.468,37.800,12.7,-0.2039,0.0000,36.796,36.769,0.1174,1.76,720.6,4.339
65,2014-05-30 16:00:00,28.147,39.000,12.9,-0.2039,0.0000,36.417,36.498,0.1174,1.18,703.1,4.339
66,2014-05-30 16:05:00,27.776,40.300,13.1,-0.2039,0.0000,36.065,36.200,0.1174,1.18,690.6,4.339
67,2014-05-30 16:10:00,27.727,40.600,13.1,-0.2039,0.0000,35.743,35.958,0.1174,1.18,678.1,4.339
68,2014-05-30 16:15:00,27.136,40.200,12.5,-0.2039,0.0000,35.448,35.689,0.1174,1.18,666.9,4.339
69,2014-05-30 16:20:00,27.382,40.900,12.9,-0.2039,0.0000,35.155,35.448,0.1174,1.18,479.4,4.333
70,2014-05-30 16:25:00,27.481,39.800,12.6,-0.2039,0.0000,34.863,35.208,0.1174,0.59,638.1,4.339
71,2014-05-30 16:30:00,27.014,39.300,12.0,-0.2039,0.0000,34.572,34.969,0.1174,1.18,621.9,4.345
72,2014-05-30 16:35:00,27.112,40.400,12.5,-0.2039,0.0000,34.308,34.730,0.1174,0.59,404.4,4.339
73,2014-05-30 16:40:00,26.965,40.900,12.6,-0.2039,0.0000,34.045,34.492,0.1174,0.59,268.1,4.339
74,2014-05-30 16:45:00,26.744,38.400,11.4,-0.2039,0.0000,33.783,34.281,0.1174,0.00,49.4,4.333
75,2014-05-30 16:50:00,26.671,41.200,12.4,-0.2039,0.0000,33.521,34.071,0.1174,0.00,69.4,4.339
76,2014-05-30 16:55:00,26.549,41.500,12.4,-0.2039,0.0000,33.287,33.861,0.1174,0.00,51.9,4.339
77,2014-05-30 17:00:00,26.573,40.300,12.0,-0.2039,0.0000,33.079,33.652,0.1174,0.00,46.9,4.339
78,2014-05-30 17:05:00,26.549,41.000,12.2,-0.2039,0.0000,32.872,33.443,0.1174,0.00,41.9,4.339
79,2014-05-30 17:10:00,26.280,39.300,11.4,-0.2039,0.0000,32.691,33.261,0.1169,0.00,108.1,4.339
80,2014-05-30 17:15:00,26.158,38.300,10.9,-0.2039,0.0000,32.484,33.079,0.1169,0.59,40.6,4.363
81,2014-05-30 17:20:00,26.304,38.300,11.0,-0.2039,0.0000,32.304,32.898,0.1174,0.00,41.9,4.339
82,2014-05-30 17:25:00,25.793,40.400,11.3,-0.2039,0.0000,32.073,32.717,0.1169,0.00,43.1,4.339
83,2014-05-30 17:30:00,25.598,41.000,11.4,-0.2039,0.0000,31.868,32.536,0.1174,0.00,36.9,4.339
84,2014-05-30 17:35:00,25.404,40.200,10.9,-0.2039,0.0000,31.663,32.381,0.1174,0.00,35.6,4.339
85,2014-05-30 17:40:00,25.525,40.300,11.1,-0.2039,0.0000,31.484,32.201,0.1169,0.00,36.9,4.339
86,2014-05-30 17:45:00,25.550,40.600,11.2,-0.2039,0.0000,31.306,32.047,0.1169,0.00,35.6,4.333
87,2014-05-30 17:50:00,25.574,40.800,11.3,-0.2039,0.0000,31.153,31.868,0.1169,0.00,63.1,4.333
88,2014-05-30 17:55:00,25.307,40.600,11.0,-0.2039,0.0000,31.052,31.714,0.1169,0.00,31.9,4.333
89,2014-05-30 18:00:00,25.453,40.400,11.0,-0.2039,0.0000,30.950,31.561,0.1164,0.00,40.6,4.333
90,2014-05-30 18:05:00,25.550,40.500,11.2,-0.2039,0.0000,30.824,31.433,0.1164,0.00,161.9,4.333
91,2014-05-30 18:10:00,25.404,41.000,11.2,-0.2039,0.0000,30.697,31.306,0.1164,0.00,110.6,4.333
92,2014-05-30 18:15:00,25.234,40.600,10.9,-0.2039,0.0000,30.571,31.179,0.1164,0.00,255.6,4.333
93,2014-05-30 18:20:00,25.477,40.400,11.1,-0.2039,0.0000,30.419,31.052,0.1164,0.00,174.4,4.333
94,2014-05-30 18:25:00,25.525,40.300,11.1,-0.2039,0.0000,30.268,30.925,0.1164,0.59,75.6,4.333
95,2014-05-30 18:30:00,24.968,41.900,11.2,-0.2039,0.0000,30.117,30.798,0.1164,0.00,64.4,4.333
96,2014-05-30 18:35:00,24.653,42.700,11.2,-0.2039,0.0000,29.941,30.646,0.1164,0.00,153.1,4.333
97,2014-05-30 18:40:00,24.291,42.700,10.8,-0.2039,0.0000,29.790,30.520,0.1164,0.00,104.4,4.333
98,2014-05-30 18:45:00,24.195,43.300,10.9,-0.2039,0.0000,29.640,30.394,0.1159,0.00,113.1,4.333
99,2014-05-30 18:50:00,24.243,42.800,10.8,-0.2039,0.0000,29.464,30.268,0.1164,0.00,114.4,4.333
100,2014-05-30 18:55:00,24.171,43.700,11.1,-0.2039,0.0000,29.315,30.142,0.1164,0.00,21.9,4.333
101,2014-05-30 19:00:00,23.521,44.800,10.9,-0.2039,0.0000,29.165,30.016,0.1159,0.00,19.4,4.333
102,2014-05-30 19:05:00,22.992,46.300,10.9,-0.2039,0.0000,29.015,29.890,0.1159,0.00,19.4,4.327
103,2014-05-30 19:10:00,22.800,47.500,11.1,-0.2039,0.0000,28.866,29.765,0.1153,0.00,21.9,4.327
104,2014-05-30 19:15:00,22.609,48.200,11.1,-0.2039,0.0000,28.717,29.640,0.1159,0.00,15.6,4.327
105,2014-05-30 19:20:00,22.585,48.800,11.3,-0.2039,0.0000,28.568,29.540,0.1153,0.00,13.1,4.333
106,2014-05-30 19:25:00,22.298,48.500,10.9,-0.2039,0.0000,28.419,29.414,0.1159,0.00,11.9,4.327
107,2014-05-30 19:30:00,22.011,48.800,10.8,-0.2039,0.0000,28.270,29.290,0.1153,0.00,8.1,4.327
108,2014-05-30 19:35:00,21.795,49.600,10.8,-0.2039,0.0000,28.122,29.165,0.1153,0.00,8.1,4.327
109,2014-05-30 19:40:00,21.366,50.700,10.7,-0.2039,0.0000,27.974,29.040,0.1153,0.00,5.6,4.327
110,2014-05-30 19:45:00,20.984,51.500,10.6,-0.2039,0.0000,27.825,28.916,0.1153,0.00,4.4,4.327
111,2014-05-30 19:50:00,20.484,52.600,10.5,-0.2039,0.0000,27.677,28.816,0.1148,0.00,3.1,4.327
112,2014-05-30 19:55:00,20.150,54.100,10.6,-0.2039,0.0000,27.530,28.667,0.1153,0.00,1.9,4.327
113,2014-05-30 20:00:00,19.651,55.100,10.4,-0.2039,0.0000,27.358,28.568,0.1153,0.00,0.6,4.327
114,2014-05-30 20:05:00,19.246,56.200,10.3,-0.2039,0.0000,27.210,28.444,0.1153,0.00,0.6,4.327
115,2014-05-30 20:10:00,18.842,58.300,10.5,-0.2039,0.0000,27.038,28.320,0.1148,0.00,0.6,4.327
116,2014-05-30 20:15:00,18.866,59.500,10.8,-0.2039,0.0000,26.891,28.196,0.1148,0.00,0.6,4.327
117,2014-05-30 20:20:00,18.723,60.200,10.9,-0.2039,0.0000,26.720,28.072,0.1148,0.00,0.6,4.327
118,2014-05-30 20:25:00,18.889,60.500,11.1,-0.2039,0.0000,26.573,27.949,0.1143,0.00,0.6,4.327
119,2014-05-30 20:30:00,18.842,61.400,11.3,-0.2039,0.0000,26.402,27.801,0.1143,0.00,0.6,4.327
120,2014-05-30 20:35:00,18.580,61.500,11.1,-0.2039,0.0000,26.256,27.677,0.1143,0.00,0.6,4.327
121,2014-05-30 20:40:00,18.509,61.400,11.0,-0.2039,0.0000,26.109,27.579,0.1143,0.00,0.6,4.327
122,2014-05-30 20:45:00,18.628,62.500,11.3,-0.2039,0.0000,25.963,27.456,0.1148,0.59,0.6,4.327
123,2014-05-30 20:50:00,18.533,62.700,11.3,-0.2039,0.0000,25.841,27.333,0.1143,0.59,0.6,4.327
124,2014-05-30 20:55:00,18.580,63.300,11.5,-0.2039,0.0000,25.720,27.210,0.1143,0.59,0.6,4.327
125,2014-05-30 21:00:00,18.604,63.700,11.6,-0.2039,0.0000,25.598,27.087,0.1143,0.59,0.6,4.327
126,2014-05-30 21:05:00,18.652,64.400,11.8,-0.2039,0.0000,25.477,26.965,0.1143,0.59,0.6,4.327
127,2014-05-30 21:10:00,18.604,64.700,11.8,-0.2039,0.0000,25.355,26.867,0.1138,0.59,0.6,4.327
128,2014-05-30 21:15:00,18.366,64.200,11.5,-0.2039,0.0000,25.258,26.744,0.1138,0.59,0.6,4.327
129,2014-05-30 21:20:00,18.200,64.200,11.3,-0.2039,0.0000,25.137,26.646,0.1143,0.59,0.6,4.327
130,2014-05-30 21:25:00,18.033,64.600,11.3,-0.2039,0.0000,25.040,26.549,0.1143,0.59,0.6,4.327
131,2014-05-30 21:30:00,18.010,65.300,11.4,-0.2039,0.0000,24.944,26.451,0.1138,0.59,0.6,4.327
132,2014-05-30 21:35:00,17.938,65.800,11.5,-0.2039,0.0000,24.823,26.353,0.1138,0.59,0.6,4.327
133,2014-05-30 21:40:00,17.463,65.600,11.0,-0.2039,0.0000,24.726,26.256,0.1138,0.59,0.6,4.327
134,2014-05-30 21:45:00,17.106,67.500,11.1,-0.2039,0.0000,24.605,26.158,0.1138,0.59,0.6,4.321
135,2014-05-30 21:50:00,17.034,68.500,11.2,-0.2039,0.0000,24.508,26.061,0.1133,0.59,0.6,4.327
136,2014-05-30 21:55:00,17.368,69.100,11.7,-0.2039,0.0000,24.388,25.963,0.1133,0.59,0.6,4.321
137,2014-05-30 22:00:00,17.296,68.600,11.5,-0.2039,0.0000,24.291,25.866,0.1133,1.18,0.6,4.321
138,2014-05-30 22:05:00,16.844,68.800,11.1,-0.2039,0.0000,24.195,25.768,0.1138,0.59,0.6,4.321
139,2014-05-30 22:10:00,16.630,69.400,11.0,-0.2039,0.0000,24.074,25.671,0.1133,0.59,0.6,4.321
140,2014-05-30 22:15:00,16.320,69.000,10.6,-0.2039,0.0000,23.978,25.574,0.1133,1.18,0.6,4.321
141,2014-05-30 22:20:00,16.487,70.600,11.1,-0.2039,0.0000,23.881,25.477,0.1133,1.18,0.6,4.321
142,2014-05-30 22:25:00,16.582,70.700,11.3,-0.2039,0.0000,23.761,25.380,0.1128,1.76,0.6,4.321
143,2014-05-30 22:30:00,16.773,70.900,11.5,-0.2039,0.0000,23.665,25.307,0.1133,1.76,0.6,4.321
144,2014-05-30 22:35:00,16.868,71.200,11.6,-0.2039,0.0000,23.569,25.210,0.1133,1.76,0.6,4.321
145,2014-05-30 22:40:00,16.773,71.300,11.6,-0.2039,0.0000,23.472,25.113,0.1128,1.76,0.6,4.321
146,2014-05-30 22:45:00,16.725,72.400,11.8,-0.2039,0.0000,23.376,25.016,0.1133,1.76,0.6,4.339
147,2014-05-30 22:50:00,16.844,72.600,11.9,-0.2039,0.0000,23.304,24.919,0.1128,2.35,0.6,4.321
148,2014-05-30 22:55:00,16.487,71.900,11.4,-0.2039,0.0000,23.208,24.847,0.1128,4.12,0.6,4.321
149,2014-05-30 23:00:00,16.225,72.600,11.3,-0.2039,0.0000,23.136,24.774,0.1128,2.94,0.6,4.321
150,2014-05-30 23:05:00,16.296,72.600,11.4,-0.2039,0.0000,23.064,24.677,0.1128,2.35,0.6,4.321
151,2014-05-30 23:10:00,16.701,72.200,11.7,-0.2039,0.0000,22.968,24.605,0.1128,1.76,0.6,4.321
152,2014-05-30 23:15:00,17.106,71.000,11.8,-0.2039,0.0000,22.872,24.508,0.1128,1.76,0.6,4.321
153,2014-05-30 23:20:00,16.796,71.200,11.6,-0.2039,0.0000,22.800,24.436,0.1128,2.35,0.6,4.321
154,2014-05-30 23:25:00,16.606,71.700,11.5,-0.2039,0.0000,22.729,24.363,0.1128,2.35,0.6,4.321
155,2014-05-30 23:30:00,16.654,72.200,11.6,-0.2039,0.0000,22.657,24.291,0.1122,2.35,0.6,4.321
156,2014-05-30 23:35:00,16.534,72.400,11.6,-0.2039,0.0000,22.585,24.195,0.1128,2.94,0.6,4.321
157,2014-05-30 23:40:00,16.201,72.800,11.3,-0.2039,0.0000,22.513,24.122,0.1122,5.29,0.6,4.321
158,2014-05-30 23:45:00,16.058,73.700,11.4,-0.2039,0.0000,22.441,24.050,0.1128,6.47,0.6,4.321
159,2014-05-30 23:50:00,15.867,74.200,11.3,-0.2039,0.0000,22.369,23.978,0.1122,6.47,0.6,4.321
160,2014-05-30 23:55:00,15.581,75.000,11.2,-0.2039,0.0000,22.298,23.905,0.1122,12.94,0.6,4.321
161,2014-05-31 00:00:00,15.247,75.700,11.0,-0.2039,0.0000,22.202,23.833,0.1122,16.47,0.6,4.321
162,2014-05-31 00:05:00,15.629,76.700,11.6,-0.2039,0.0000,22.130,23.761,0.1122,14.12,0.6,4.321
163,2014-05-31 00:10:00,15.605,76.000,11.4,-0.2039,0.0000,22.034,23.689,0.1122,15.29,0.6,4.321
164,2014-05-31 00:15:00,15.438,76.200,11.3,-0.2039,0.0000,21.963,23.617,0.1117,18.24,0.6,4.321
165,2014-05-31 00:20:00,15.127,76.600,11.1,-0.2039,0.0000,21.891,23.545,0.1122,19.41,0.6,4.321
166,2014-05-31 00:25:00,14.936,77.500,11.1,-0.2039,0.0000,21.819,23.472,0.1117,17.65,0.6,4.321
167,2014-05-31 00:30:00,15.199,78.600,11.5,-0.2039,0.0000,21.724,23.400,0.1117,20.59,0.6,4.321
168,2014-05-31 00:35:00,15.867,77.500,12.0,-0.2039,0.0000,21.652,23.328,0.1122,10.00,0.6,4.321
169,2014-05-31 00:40:00,15.891,76.600,11.8,-0.2039,0.0000,21.581,23.256,0.1117,15.88,0.6,4.321
170,2014-05-31 00:45:00,15.963,76.000,11.8,-0.2039,0.0000,21.509,23.184,0.1117,13.53,0.6,4.321
171,2014-05-31 00:50:00,15.414,76.200,11.3,-0.2039,0.0000,21.437,23.112,0.1117,18.24,0.6,4.321
172,2014-05-31 00:55:00,15.247,76.800,11.2,-0.2039,0.0000,21.366,23.040,0.1117,17.65,0.6,4.321
173,2014-05-31 01:00:00,15.223,77.300,11.3,-0.2039,0.0000,21.294,22.968,0.1112,17.06,0.6,4.321
174,2014-05-31 01:05:00,15.055,76.900,11.1,-0.2039,0.0000,21.246,22.920,0.1112,20.00,0.6,4.321
175,2014-05-31 01:10:00,14.697,77.700,10.9,-0.2039,0.0000,21.175,22.848,0.1112,23.53,0.6,4.321
176,2014-05-31 01:15:00,14.745,78.400,11.0,-0.2039,0.0000,21.103,22.776,0.1112,24.71,0.6,4.345
177,2014-05-31 01:20:00,14.768,78.500,11.1,-0.2039,0.0000,21.032,22.705,0.1117,28.24,0.6,4.321
178,2014-05-31 01:25:00,14.888,78.500,11.2,-0.2039,0.0000,20.960,22.633,0.1112,27.06,0.6,4.321
179,2014-05-31 01:30:00,14.840,78.500,11.2,-0.2039,0.0000,20.889,22.585,0.1117,29.41,0.6,4.321
180,2014-05-31 01:35:00,14.697,78.700,11.1,-0.2039,0.0000,20.817,22.513,0.1112,38.82,0.6,4.321
181,2014-05-31 01:40:00,14.673,79.100,11.1,-0.2039,0.0000,20.746,22.465,0.1112,37.65,0.6,4.321
