"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10374977, SEN S/N: 10348620)","Current, mA (LGR S/N: 10374977, SEN S/N: 10348620)","Temp, °C (LGR S/N: 10374977, SEN S/N: 10359300)","RH, % (LGR S/N: 10374977, SEN S/N: 10359300)","DewPt, °C (LGR S/N: 10374977, SEN S/N: 10359300)","Temp, °C (LGR S/N: 10374977, SEN S/N: 10365581, LBL: Inside)","Temp, °C (LGR S/N: 10374977, SEN S/N: 10365582, LBL: Outside)","Water Content, m³/m³ (LGR S/N: 10374977, SEN S/N: 10374525)","Wetness, % (LGR S/N: 10374977, SEN S/N: 10374902)","Solar Radiation, W/m² (LGR S/N: 10374977, SEN S/N: 10375652)","Batt, V (LGR S/N: 10374977)"
29,2014-07-11 12:50:00,-0.2039,0.0000,30.621,42.100,16.3,37.425,31.663,-0.0063,3.53,985.6,4.345
30,2014-07-11 12:55:00,-0.2039,0.0000,31.970,40.600,16.9,38.170,32.201,-0.0063,4.12,984.4,4.339
31,2014-07-11 13:00:00,-0.2039,0.0000,31.996,38.600,16.2,38.896,32.717,-0.0047,4.12,978.1,4.339
32,2014-07-11 13:05:00,-0.2039,0.0000,31.816,39.200,16.2,39.573,33.209,-0.0047,4.12,965.6,4.369
33,2014-07-11 13:10:00,-0.2039,0.0000,31.281,39.100,15.7,40.200,33.678,-0.0047,3.53,951.9,4.357
34,2014-07-11 13:15:00,-0.2039,0.0000,31.663,39.000,16.0,40.746,34.150,-0.0036,3.53,948.1,4.345
35,2014-07-11 13:20:00,-0.2039,0.0000,31.484,39.500,16.1,41.327,34.572,-0.0025,4.12,935.6,4.339
36,2014-07-11 13:25:00,-0.2039,0.0000,31.357,38.800,15.7,41.854,34.969,-0.0025,4.12,925.6,4.339
37,2014-07-11 13:30:00,-0.2039,0.0000,32.304,37.300,15.9,42.297,35.368,-0.0019,4.12,915.6,4.393
38,2014-07-11 13:35:00,-0.2039,0.0000,32.253,38.500,16.4,42.714,35.743,-0.0019,4.12,894.4,4.363
39,2014-07-11 13:40:00,-0.2039,0.0000,32.227,38.100,16.2,43.103,36.092,-0.0019,4.12,883.1,4.351
40,2014-07-11 13:45:00,-0.2039,0.0000,32.613,36.800,16.0,43.495,36.417,-0.0008,4.12,871.9,4.339
41,2014-07-11 13:50:00,-0.2039,0.0000,31.586,38.200,15.6,43.860,36.715,-0.0003,4.12,859.4,4.339
42,2014-07-11 13:55:00,-0.2039,0.0000,31.179,39.000,15.6,44.196,37.015,-0.0003,3.53,841.9,4.333
43,2014-07-11 14:00:00,-0.2039,0.0000,31.001,39.800,15.8,44.472,37.288,-0.0003,3.53,829.4,4.363
44,2014-07-11 14:05:00,-0.2039,0.0000,32.227,38.800,16.4,44.719,37.563,-0.0003,4.12,816.9,4.351
45,2014-07-11 14:10:00,-0.2039,0.0000,31.586,38.600,15.8,44.968,37.783,0.0008,3.53,804.4,4.339
46,2014-07-11 14:15:00,-0.2039,0.0000,31.306,40.000,16.1,45.217,38.032,0.0008,3.53,795.6,4.339
47,2014-07-11 14:20:00,-0.2039,0.0000,31.103,40.000,15.9,45.467,38.254,0.0008,3.53,783.1,4.333
48,2014-07-11 14:25:00,-0.2039,0.0000,30.697,41.600,16.2,45.656,38.449,0.0013,3.53,770.6,4.363
49,2014-07-11 14:30:00,-0.2039,0.0000,30.824,40.200,15.8,45.814,38.644,0.0013,3.53,759.4,4.345
50,2014-07-11 14:35:00,-0.2039,0.0000,30.621,40.200,15.6,45.940,38.840,0.0013,3.53,745.6,4.339
51,2014-07-11 14:40:00,-0.2039,0.0000,30.571,41.000,15.8,46.035,39.008,0.0013,3.53,728.1,4.333
52,2014-07-11 14:45:00,-0.2039,0.0000,30.041,41.100,15.4,46.099,39.149,0.0024,3.53,723.1,4.400
53,2014-07-11 14:50:00,-0.2039,0.0000,29.090,43.700,15.5,45.940,39.262,0.0024,2.94,705.6,4.351
54,2014-07-11 14:55:00,-0.2039,0.0000,29.290,43.700,15.7,45.530,39.290,0.0024,2.94,693.1,4.339
55,2014-07-11 15:00:00,-0.2039,0.0000,29.290,43.000,15.4,44.781,39.205,0.0024,2.94,680.6,4.339
56,2014-07-11 15:05:00,-0.2039,0.0000,29.565,43.000,15.7,43.921,39.036,0.0024,2.94,664.4,4.333
57,2014-07-11 15:10:00,-0.2039,0.0000,28.568,43.900,15.1,43.013,38.756,0.0024,2.35,454.4,4.345
58,2014-07-11 15:15:00,-0.2039,0.0000,28.345,44.300,15.0,42.090,38.421,0.0013,1.76,149.4,4.345
59,2014-07-11 15:20:00,-0.2039,0.0000,28.072,44.600,14.9,41.210,38.060,0.0013,1.76,88.1,4.339
60,2014-07-11 15:25:00,-0.2039,0.0000,27.579,46.400,15.1,40.372,37.673,0.0013,1.76,45.6,4.339
61,2014-07-11 15:30:00,-0.2039,0.0000,27.161,48.100,15.3,39.601,37.288,0.0008,1.76,54.4,4.339
62,2014-07-11 15:35:00,-0.2039,0.0000,27.308,47.800,15.3,38.896,36.905,0.0008,1.18,59.4,4.339
63,2014-07-11 15:40:00,-0.2039,0.0000,27.063,46.800,14.7,38.254,36.498,0.0008,1.18,44.4,4.339
64,2014-07-11 15:45:00,-0.2039,0.0000,27.038,47.200,14.8,37.645,36.146,-0.0003,1.18,46.9,4.339
65,2014-07-11 15:50:00,-0.2039,0.0000,26.695,49.100,15.1,37.069,35.797,-0.0003,1.18,41.9,4.339
66,2014-07-11 15:55:00,-0.2039,0.0000,26.353,49.000,14.8,36.579,35.448,-0.0008,1.18,41.9,4.339
67,2014-07-11 16:00:00,-0.2039,0.0000,26.500,48.400,14.7,36.092,35.128,-0.0008,1.18,40.6,4.333
68,2014-07-11 16:05:00,-0.2039,0.0000,26.109,50.400,15.0,35.636,34.836,-0.0008,1.18,39.4,4.333
69,2014-07-11 16:10:00,-0.2039,0.0000,25.793,51.800,15.2,35.208,34.545,-0.0008,1.18,38.1,4.333
70,2014-07-11 16:15:00,-0.2039,0.0000,25.574,51.200,14.8,34.810,34.255,-0.0019,1.18,36.9,4.333
71,2014-07-11 16:20:00,-0.2039,0.0000,25.525,52.300,15.1,34.440,33.992,-0.0019,1.18,35.6,4.333
72,2014-07-11 16:25:00,-0.2039,0.0000,25.501,49.600,14.2,34.097,33.730,-0.0019,1.18,34.4,4.333
73,2014-07-11 16:30:00,-0.2039,0.0000,25.453,50.800,14.5,33.757,33.469,-0.0025,1.18,31.9,4.333
74,2014-07-11 16:35:00,-0.2039,0.0000,25.137,49.400,13.8,33.417,33.235,-0.0025,1.18,30.6,4.327
75,2014-07-11 16:40:00,-0.2039,0.0000,25.283,49.300,13.9,33.105,33.001,-0.0036,1.18,28.1,4.327
76,2014-07-11 16:45:00,-0.2039,0.0000,25.113,49.500,13.8,32.794,32.794,-0.0036,1.18,25.6,4.327
77,2014-07-11 16:50:00,-0.2039,0.0000,25.283,50.300,14.2,32.510,32.562,-0.0036,1.18,24.4,4.345
78,2014-07-11 16:55:00,-0.2039,0.0000,25.404,48.300,13.7,32.253,32.355,-0.0036,1.18,23.1,4.321
79,2014-07-11 17:00:00,-0.2039,0.0000,25.186,51.400,14.5,31.996,32.175,-0.0047,1.18,23.1,4.321
80,2014-07-11 17:05:00,-0.2039,0.0000,24.798,52.500,14.4,31.765,31.970,-0.0047,1.18,21.9,4.321
81,2014-07-11 17:10:00,-0.2039,0.0000,24.339,52.400,14.0,31.561,31.791,-0.0047,1.18,20.6,4.321
82,2014-07-11 17:15:00,-0.2039,0.0000,24.146,55.600,14.7,31.331,31.612,-0.0052,1.18,20.6,4.321
83,2014-07-11 17:20:00,-0.2039,0.0000,24.074,54.800,14.4,31.128,31.459,-0.0052,1.18,20.6,4.321
84,2014-07-11 17:25:00,-0.2039,0.0000,23.737,55.300,14.3,30.950,31.306,-0.0052,1.18,19.4,4.321
85,2014-07-11 17:30:00,-0.2039,0.0000,23.713,56.900,14.7,30.748,31.153,-0.0052,1.18,18.1,4.333
86,2014-07-11 17:35:00,-0.2039,0.0000,23.593,56.200,14.4,30.545,31.001,-0.0052,1.18,18.1,4.321
87,2014-07-11 17:40:00,-0.2039,0.0000,23.593,57.400,14.7,30.369,30.849,-0.0052,1.18,16.9,4.321
88,2014-07-11 17:45:00,-0.2039,0.0000,23.448,57.400,14.6,30.167,30.697,-0.0063,1.18,15.6,4.321
89,2014-07-11 17:50:00,-0.2039,0.0000,23.208,59.400,14.9,29.991,30.571,-0.0052,1.18,15.6,4.321
90,2014-07-11 17:55:00,-0.2039,0.0000,23.016,60.400,15.0,29.815,30.419,-0.0063,1.18,14.4,4.321
91,2014-07-11 18:00:00,-0.2039,0.0000,22.776,61.400,15.0,29.640,30.293,-0.0063,1.18,13.1,4.321
92,2014-07-11 18:05:00,-0.2039,0.0000,22.657,62.500,15.2,29.490,30.142,-0.0063,1.18,11.9,4.321
93,2014-07-11 18:10:00,-0.2039,0.0000,22.202,64.300,15.2,29.315,30.016,-0.0063,1.18,11.9,4.321
94,2014-07-11 18:15:00,-0.2039,0.0000,22.034,65.300,15.2,29.165,29.890,-0.0069,1.18,10.6,4.321
95,2014-07-11 18:20:00,-0.2039,0.0000,21.939,65.800,15.3,28.990,29.765,-0.0069,1.18,10.6,4.321
96,2014-07-11 18:25:00,-0.2039,0.0000,21.795,66.900,15.4,28.841,29.640,-0.0069,1.76,9.4,4.321
97,2014-07-11 18:30:00,-0.2039,0.0000,21.676,67.300,15.4,28.667,29.515,-0.0069,1.18,8.1,4.321
98,2014-07-11 18:35:00,-0.2039,0.0000,21.581,68.100,15.5,28.518,29.389,-0.0069,1.76,8.1,4.321
99,2014-07-11 18:40:00,-0.2039,0.0000,21.437,68.500,15.4,28.369,29.265,-0.0069,1.76,8.1,4.321
100,2014-07-11 18:45:00,-0.2039,0.0000,21.246,69.400,15.4,28.221,29.165,-0.0069,1.76,8.1,4.321
101,2014-07-11 18:50:00,-0.2039,0.0000,21.079,69.900,15.4,28.072,29.040,-0.0080,2.35,6.9,4.321
102,2014-07-11 18:55:00,-0.2039,0.0000,20.960,70.200,15.3,27.924,28.916,-0.0080,2.35,5.6,4.321
103,2014-07-11 19:00:00,-0.2039,0.0000,20.817,70.200,15.2,27.776,28.791,-0.0080,2.35,4.4,4.321
104,2014-07-11 19:05:00,-0.2039,0.0000,20.698,70.700,15.2,27.604,28.692,-0.0080,2.35,4.4,4.321
105,2014-07-11 19:10:00,-0.2039,0.0000,20.531,71.100,15.1,27.456,28.568,-0.0080,2.94,3.1,4.321
106,2014-07-11 19:15:00,-0.2039,0.0000,20.412,71.900,15.2,27.308,28.444,-0.0080,2.94,1.9,4.321
107,2014-07-11 19:20:00,-0.2039,0.0000,20.365,72.300,15.2,27.161,28.320,-0.0080,3.53,0.6,4.321
108,2014-07-11 19:25:00,-0.2039,0.0000,20.103,72.700,15.1,27.014,28.221,-0.0086,5.29,0.6,4.321
109,2014-07-11 19:30:00,-0.2039,0.0000,19.888,74.400,15.2,26.867,28.097,-0.0086,5.88,0.6,4.321
110,2014-07-11 19:35:00,-0.2039,0.0000,19.722,74.400,15.1,26.720,27.998,-0.0086,8.24,0.6,4.339
111,2014-07-11 19:40:00,-0.2039,0.0000,19.674,75.600,15.3,26.573,27.875,-0.0086,9.41,0.6,4.321
112,2014-07-11 19:45:00,-0.2039,0.0000,19.579,75.900,15.2,26.426,27.751,-0.0086,10.00,0.6,4.321
113,2014-07-11 19:50:00,-0.2039,0.0000,19.484,75.800,15.1,26.304,27.653,-0.0086,15.88,0.6,4.321
114,2014-07-11 19:55:00,-0.2039,0.0000,19.270,76.100,15.0,26.158,27.530,-0.0086,22.35,0.6,4.321
115,2014-07-11 20:00:00,-0.2039,0.0000,19.103,77.000,15.0,26.036,27.431,-0.0097,33.53,0.6,4.315
116,2014-07-11 20:05:00,-0.2039,0.0000,19.008,78.400,15.2,25.914,27.308,-0.0097,37.06,0.6,4.321
117,2014-07-11 20:10:00,-0.2039,0.0000,19.080,78.200,15.2,25.793,27.210,-0.0097,47.65,0.6,4.321
118,2014-07-11 20:15:00,-0.2039,0.0000,18.889,78.700,15.1,25.647,27.112,-0.0097,78.24,0.6,4.315
119,2014-07-11 20:20:00,-0.2039,0.0000,18.723,80.000,15.2,25.525,27.014,-0.0103,88.24,0.6,4.315
120,2014-07-11 20:25:00,-0.2039,0.0000,18.652,79.800,15.1,25.428,26.916,-0.0097,89.41,0.6,4.315
121,2014-07-11 20:30:00,-0.2039,0.0000,18.557,80.300,15.1,25.307,26.793,-0.0097,95.29,0.6,4.315
122,2014-07-11 20:35:00,-0.2039,0.0000,18.509,81.400,15.3,25.210,26.720,-0.0103,95.88,0.6,4.315
123,2014-07-11 20:40:00,-0.2039,0.0000,18.485,81.300,15.2,25.089,26.622,-0.0103,99.41,0.6,4.315
124,2014-07-11 20:45:00,-0.2039,0.0000,18.390,81.300,15.1,24.992,26.524,-0.0103,100.00,0.6,4.315
125,2014-07-11 20:50:00,-0.2039,0.0000,18.390,82.300,15.3,24.895,26.426,-0.0103,100.00,0.6,4.315
126,2014-07-11 20:55:00,-0.2039,0.0000,18.247,81.700,15.1,24.798,26.353,-0.0103,100.00,0.6,4.315
127,2014-07-11 21:00:00,-0.2039,0.0000,18.105,82.600,15.1,24.702,26.256,-0.0115,100.00,0.6,4.315
128,2014-07-11 21:05:00,-0.2039,0.0000,18.010,82.700,15.0,24.605,26.158,-0.0115,100.00,0.6,4.333
129,2014-07-11 21:10:00,-0.2039,0.0000,17.915,83.200,15.0,24.508,26.085,-0.0103,100.00,0.6,4.315
130,2014-07-11 21:15:00,-0.2039,0.0000,17.891,83.500,15.1,24.412,25.987,-0.0103,100.00,0.6,4.315
131,2014-07-11 21:20:00,-0.2039,0.0000,17.796,83.400,15.0,24.315,25.914,-0.0115,100.00,0.6,4.315
132,2014-07-11 21:25:00,-0.2039,0.0000,17.772,83.700,15.0,24.243,25.817,-0.0115,100.00,0.6,4.315
133,2014-07-11 21:30:00,-0.2039,0.0000,17.772,83.900,15.0,24.146,25.744,-0.0115,100.00,0.6,4.315
134,2014-07-11 21:35:00,-0.2039,0.0000,17.748,84.200,15.1,24.074,25.671,-0.0115,100.00,0.6,4.315
135,2014-07-11 21:40:00,-0.2039,0.0000,17.748,84.300,15.1,23.978,25.598,-0.0115,100.00,0.6,4.315
136,2014-07-11 21:45:00,-0.2039,0.0000,17.748,84.300,15.1,23.905,25.501,-0.0115,100.00,0.6,4.315
137,2014-07-11 21:50:00,-0.2039,0.0000,17.724,84.500,15.1,23.833,25.428,-0.0120,100.00,0.6,4.315
138,2014-07-11 21:55:00,-0.2039,0.0000,17.653,84.700,15.1,23.761,25.355,-0.0115,100.00,0.6,4.315
139,2014-07-11 22:00:00,-0.2039,0.0000,17.629,85.000,15.1,23.665,25.283,-0.0120,100.00,0.6,4.315
140,2014-07-11 22:05:00,-0.2039,0.0000,17.867,84.900,15.3,23.617,25.210,-0.0120,100.00,0.6,4.315
141,2014-07-11 22:10:00,-0.2039,0.0000,18.200,84.700,15.6,23.545,25.137,-0.0120,100.00,0.6,4.315
142,2014-07-11 22:15:00,-0.2039,0.0000,18.271,83.900,15.5,23.497,25.089,-0.0120,100.00,0.6,4.315
143,2014-07-11 22:20:00,-0.2039,0.0000,18.176,83.800,15.4,23.472,25.016,-0.0120,100.00,0.6,4.309
144,2014-07-11 22:25:00,-0.2039,0.0000,18.010,84.100,15.3,23.400,24.968,-0.0120,100.00,0.6,4.315
145,2014-07-11 22:30:00,-0.2039,0.0000,17.938,84.400,15.3,23.352,24.919,-0.0120,100.00,0.6,4.309
146,2014-07-11 22:35:00,-0.2039,0.0000,17.891,84.400,15.2,23.304,24.847,-0.0120,100.00,0.6,4.309
147,2014-07-11 22:40:00,-0.2039,0.0000,17.724,85.000,15.2,23.256,24.798,-0.0120,100.00,0.6,4.309
148,2014-07-11 22:45:00,-0.2039,0.0000,17.653,85.300,15.2,23.184,24.750,-0.0120,100.00,0.6,4.315
149,2014-07-11 22:50:00,-0.2039,0.0000,17.558,85.300,15.1,23.136,24.677,-0.0120,100.00,0.6,4.309
150,2014-07-11 22:55:00,-0.2039,0.0000,17.582,86.000,15.2,23.088,24.629,-0.0120,100.00,0.6,4.309
151,2014-07-11 23:00:00,-0.2039,0.0000,17.582,85.900,15.2,23.040,24.581,-0.0132,100.00,0.6,4.309
152,2014-07-11 23:05:00,-0.2039,0.0000,17.677,86.200,15.4,22.992,24.532,-0.0132,100.00,0.6,4.309
153,2014-07-11 23:10:00,-0.2039,0.0000,17.748,86.000,15.4,22.944,24.484,-0.0132,100.00,0.6,4.309
154,2014-07-11 23:15:00,-0.2039,0.0000,17.772,85.600,15.3,22.896,24.412,-0.0132,100.00,0.6,4.309
155,2014-07-11 23:20:00,-0.2039,0.0000,17.724,85.200,15.2,22.848,24.363,-0.0132,100.00,0.6,4.309
156,2014-07-11 23:25:00,-0.2039,0.0000,17.677,85.900,15.3,22.800,24.315,-0.0132,100.00,0.6,4.309
157,2014-07-11 23:30:00,-0.2039,0.0000,17.558,85.600,15.1,22.753,24.267,-0.0132,100.00,0.6,4.309
158,2014-07-11 23:35:00,-0.2039,0.0000,17.463,85.900,15.1,22.705,24.219,-0.0132,100.00,0.6,4.309
159,2014-07-11 23:40:00,-0.2039,0.0000,17.368,86.400,15.1,22.633,24.171,-0.0132,100.00,0.6,4.309
160,2014-07-11 23:45:00,-0.2039,0.0000,17.344,86.700,15.1,22.585,24.122,-0.0132,100.00,0.6,4.309
161,2014-07-11 23:50:00,-0.2039,0.0000,17.320,86.700,15.1,22.537,24.074,-0.0132,100.00,0.6,4.303
162,2014-07-11 23:55:00,-0.2039,0.0000,17.296,86.700,15.1,22.465,24.026,-0.0132,100.00,0.6,4.303
163,2014-07-12 00:00:00,-0.2039,0.0000,17.201,86.800,15.0,22.417,23.978,-0.0132,100.00,0.6,4.309
164,2014-07-12 00:05:00,-0.2039,0.0000,17.153,87.300,15.0,22.369,23.930,-0.0132,100.00,0.6,4.303
165,2014-07-12 00:10:00,-0.2039,0.0000,17.153,87.300,15.0,22.321,23.881,-0.0132,100.00,0.6,4.303
166,2014-07-12 00:15:00,-0.2039,0.0000,17.130,87.500,15.1,22.274,23.833,-0.0138,100.00,0.6,4.303
167,2014-07-12 00:20:00,-0.2039,0.0000,17.106,87.500,15.0,22.226,23.785,-0.0132,100.00,0.6,4.303
168,2014-07-12 00:25:00,-0.2039,0.0000,17.034,87.600,15.0,22.178,23.737,-0.0138,100.00,0.6,4.303
169,2014-07-12 00:30:00,-0.2039,0.0000,16.963,87.900,15.0,22.130,23.689,-0.0138,100.00,0.6,4.303
170,2014-07-12 00:35:00,-0.2039,0.0000,16.915,88.100,15.0,22.082,23.617,-0.0138,100.00,0.6,4.303
171,2014-07-12 00:40:00,-0.2039,0.0000,16.939,88.700,15.1,22.011,23.569,-0.0138,100.00,0.6,4.303
172,2014-07-12 00:45:00,-0.2039,0.0000,16.844,88.400,14.9,21.963,23.521,-0.0138,100.00,0.6,4.303
173,2014-07-12 00:50:00,-0.2039,0.0000,16.749,88.600,14.9,21.915,23.497,-0.0138,100.00,0.6,4.303
174,2014-07-12 00:55:00,-0.2039,0.0000,16.773,89.000,15.0,21.867,23.424,-0.0138,100.00,0.6,4.303
175,2014-07-12 01:00:00,-0.2039,0.0000,16.749,89.100,15.0,21.795,23.400,-0.0138,100.00,0.6,4.303
176,2014-07-12 01:05:00,-0.2039,0.0000,16.749,89.000,14.9,21.748,23.328,-0.0150,100.00,0.6,4.303
177,2014-07-12 01:10:00,-0.2039,0.0000,16.677,89.200,14.9,21.700,23.280,-0.0138,100.00,0.6,4.303
178,2014-07-12 01:15:00,-0.2039,0.0000,16.558,89.300,14.8,21.652,23.232,-0.0138,100.00,0.6,4.303
179,2014-07-12 01:20:00,-0.2039,0.0000,16.487,89.500,14.8,21.581,23.184,-0.0138,100.00,0.6,4.303
180,2014-07-12 01:25:00,-0.2039,0.0000,16.463,89.500,14.8,21.533,23.136,-0.0138,100.00,0.6,4.303
181,2014-07-12 01:30:00,-0.2039,0.0000,16.463,89.900,14.8,21.461,23.088,-0.0150,100.00,0.6,4.303
182,2014-07-12 01:35:00,-0.2039,0.0000,16.344,90.000,14.7,21.413,23.040,-0.0138,100.00,0.6,4.303
183,2014-07-12 01:40:00,-0.2039,0.0000,16.320,90.100,14.7,21.366,22.992,-0.0138,100.00,0.6,4.333
184,2014-07-12 01:45:00,-0.2039,0.0000,16.415,90.600,14.9,21.318,22.944,-0.0150,100.00,0.6,4.303
185,2014-07-12 01:50:00,-0.2039,0.0000,16.415,90.500,14.9,21.270,22.896,-0.0150,100.00,0.6,4.303
186,2014-07-12 01:55:00,-0.2039,0.0000,16.368,90.600,14.8,21.223,22.848,-0.0150,100.00,0.6,4.303
187,2014-07-12 02:00:00,-0.2039,0.0000,16.320,90.600,14.8,21.151,22.800,-0.0150,100.00,0.6,4.303
188,2014-07-12 02:05:00,-0.2039,0.0000,16.296,90.600,14.8,21.127,22.753,-0.0150,100.00,0.6,4.303
189,2014-07-12 02:10:00,-0.2039,0.0000,16.225,90.800,14.7,21.056,22.705,-0.0150,100.00,0.6,4.303
190,2014-07-12 02:15:00,-0.2039,0.0000,16.249,90.900,14.8,21.008,22.657,-0.0150,100.00,0.6,4.303
191,2014-07-12 02:20:00,-0.2039,0.0000,16.177,91.000,14.7,20.960,22.609,-0.0150,100.00,0.6,4.303
192,2014-07-12 02:25:00,-0.2039,0.0000,16.177,91.200,14.8,20.913,22.561,-0.0150,100.00,0.6,4.303
193,2014-07-12 02:30:00,-0.2039,0.0000,16.058,91.200,14.6,20.865,22.513,-0.0150,100.00,0.6,4.303
194,2014-07-12 02:35:00,-0.2039,0.0000,16.058,91.400,14.7,20.817,22.465,-0.0150,100.00,0.6,4.303
195,2014-07-12 02:40:00,-0.2039,0.0000,15.986,91.400,14.6,20.770,22.417,-0.0150,100.00,0.6,4.303
196,2014-07-12 02:45:00,-0.2039,0.0000,16.058,91.800,14.7,20.722,22.369,-0.0150,100.00,0.6,4.303
197,2014-07-12 02:50:00,-0.2039,0.0000,15.963,91.700,14.6,20.674,22.321,-0.0150,100.00,0.6,4.303
198,2014-07-12 02:55:00,-0.2039,0.0000,15.867,91.600,14.5,20.650,22.274,-0.0156,100.00,0.6,4.303
199,2014-07-12 03:00:00,-0.2039,0.0000,15.843,91.800,14.5,20.603,22.250,-0.0150,100.00,0.6,4.303
200,2014-07-12 03:05:00,-0.2039,0.0000,15.843,91.900,14.5,20.555,22.202,-0.0150,100.00,0.6,4.303
201,2014-07-12 03:10:00,-0.2039,0.0000,15.748,92.100,14.5,20.507,22.154,-0.0150,100.00,0.6,4.303
202,2014-07-12 03:15:00,-0.2039,0.0000,15.629,92.100,14.4,20.460,22.106,-0.0150,100.00,0.6,4.303
203,2014-07-12 03:20:00,-0.2039,0.0000,15.652,92.100,14.4,20.436,22.082,-0.0150,100.00,0.6,4.303
204,2014-07-12 03:25:00,-0.2039,0.0000,15.652,92.300,14.4,20.388,22.034,-0.0156,100.00,0.6,4.303
205,2014-07-12 03:30:00,-0.2039,0.0000,15.629,92.200,14.4,20.341,21.987,-0.0156,100.00,0.6,4.303
206,2014-07-12 03:35:00,-0.2039,0.0000,15.533,92.200,14.3,20.293,21.939,-0.0156,100.00,0.6,4.303
207,2014-07-12 03:40:00,-0.2039,0.0000,15.605,92.600,14.4,20.246,21.891,-0.0156,100.00,0.6,4.303
