Date Time	Voltage (V)  #10348621	Current (mA)  #10348621	Temp (°F)  #10359298	RH (%)  #10359298	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374511	Solar Radiation (W/m²)  #10378951	Wetness (%)  #10815386	Batt (V) c:5
10/31/15 13:40:00.0	-0.2039	0.0000	79.435	44.500	79.128	78.822	-0.2196	48.1	1.18	4.303
10/31/15 13:45:00.0	-0.2039	0.0000	83.556	40.500	87.073	99.811	-0.2334	598.1	1.76	4.303
10/31/15 13:50:00.0	-0.2039	0.0000	84.857	38.600	90.100	91.449	0.0247	584.4	2.35	4.339
10/31/15 13:55:00.0	-0.2039	0.0000	85.577	36.300	87.210	89.962	0.0247	570.6	2.35	4.369
10/31/15 14:00:00.0	-0.2039	0.0000	85.307	36.600	86.301	89.776	0.0247	559.4	2.94	4.393
10/31/15 14:05:00.0	-0.2039	0.0063	84.362	38.500	85.849	89.776	0.0247	541.9	2.94	4.375
10/31/15 14:10:00.0	-0.2039	0.0000	84.722	36.900	85.577	89.823	0.0247	529.4	2.94	4.345
10/31/15 14:15:00.0	-0.2039	0.0000	85.217	36.200	85.352	89.870	0.0247	509.4	2.94	4.339
10/31/15 14:20:00.0	-0.2039	0.0000	86.437	33.600	85.172	89.823	0.0247	496.9	2.94	4.339
10/31/15 14:25:00.0	-0.2039	0.0000	85.712	34.100	85.035	89.546	0.0247	481.9	2.94	4.363
10/31/15 14:30:00.0	-0.2039	0.0000	84.407	34.300	84.857	88.902	0.0247	464.4	2.94	4.400
10/31/15 14:35:00.0	-0.2039	0.0000	84.542	35.000	84.677	87.939	0.0247	450.6	2.94	4.369
10/31/15 14:40:00.0	-0.2039	0.0000	84.227	35.900	84.452	86.981	0.0238	436.9	2.94	4.345
10/31/15 14:45:00.0	-0.2039	0.0000	84.137	36.000	84.182	86.164	0.0247	419.4	2.35	4.339
10/31/15 14:50:00.0	-0.2039	0.0000	83.736	39.100	83.869	85.442	0.0238	404.4	2.35	4.345
10/31/15 14:55:00.0	-0.2039	0.0000	81.642	43.900	83.601	84.767	0.0238	388.1	2.35	4.345
10/31/15 15:00:00.0	-0.2039	0.0000	81.597	47.200	83.332	84.272	0.0228	368.1	2.35	4.345
10/31/15 15:05:00.0	-0.2039	0.0000	81.509	49.000	83.064	83.869	0.0228	53.1	1.76	4.345
10/31/15 15:10:00.0	-0.2039	0.0000	78.382	52.500	82.798	83.422	0.0228	49.4	1.76	4.339
10/31/15 15:15:00.0	-0.2039	0.0000	78.033	57.000	82.575	82.976	0.0224	45.6	1.18	4.339
10/31/15 15:20:00.0	-0.2039	0.0000	76.986	61.400	82.308	82.575	0.0224	41.9	1.18	4.339
10/31/15 15:25:00.0	-0.2039	0.0000	76.332	64.100	82.085	82.085	0.0224	36.9	1.18	4.339
10/31/15 15:30:00.0	-0.2039	0.0000	76.071	63.400	81.864	81.687	0.0224	33.1	1.18	4.339
10/31/15 15:35:00.0	-0.2039	0.0000	75.594	64.600	81.642	81.288	0.0214	29.4	1.18	4.339
10/31/15 15:40:00.0	-0.2039	0.0000	75.420	65.600	81.376	80.890	0.0214	26.9	1.18	4.333
10/31/15 15:45:00.0	-0.2039	0.0000	75.247	65.800	81.154	80.580	0.0214	24.4	1.18	4.333
10/31/15 15:50:00.0	-0.2039	0.0000	75.247	66.100	80.935	80.272	0.0214	21.9	1.18	4.333
10/31/15 15:55:00.0	-0.2039	0.0000	74.813	68.400	80.713	79.963	0.0205	20.6	1.18	4.327
10/31/15 16:00:00.0	-0.2039	0.0000	74.770	69.500	80.492	79.700	0.0205	19.4	1.18	4.327
10/31/15 16:05:00.0	-0.2039	0.0000	74.381	70.700	80.316	79.435	0.0205	16.9	1.18	4.327
10/31/15 16:10:00.0	-0.2039	0.0000	73.904	71.300	80.139	79.173	0.0205	16.9	1.18	4.321
10/31/15 16:15:00.0	-0.2039	0.0000	73.602	71.500	79.963	78.953	0.0200	15.6	1.18	4.321
10/31/15 16:20:00.0	-0.2039	0.0000	73.429	72.000	79.743	78.690	0.0200	14.4	1.18	4.321
10/31/15 16:25:00.0	-0.2039	0.0000	73.386	71.900	79.567	78.427	0.0200	13.1	1.18	4.321
10/31/15 16:30:00.0	-0.2039	0.0000	73.299	72.100	79.392	78.208	0.0200	11.9	1.18	4.321
10/31/15 16:35:00.0	-0.2039	0.0000	72.912	72.600	79.216	77.990	0.0200	10.6	1.18	4.321
10/31/15 16:40:00.0	-0.2039	0.0000	72.912	72.800	79.084	77.815	0.0200	9.4	1.18	4.321
10/31/15 16:45:00.0	-0.2039	0.0000	72.653	73.300	78.910	77.596	0.0190	6.9	1.18	4.321
10/31/15 16:50:00.0	-0.2039	0.0000	72.394	74.300	78.733	77.378	0.0190	5.6	1.18	4.321
10/31/15 16:55:00.0	-0.2039	0.0000	72.093	75.100	78.602	77.203	0.0190	4.4	1.18	4.321
10/31/15 17:00:00.0	-0.2039	0.0000	71.920	75.300	78.427	76.986	0.0190	3.1	1.18	4.321
10/31/15 17:05:00.0	-0.2039	0.0000	71.620	76.500	78.296	76.768	0.0190	1.9	1.18	4.321
10/31/15 17:10:00.0	-0.2039	0.0000	71.361	77.200	78.165	76.593	0.0186	0.6	1.18	4.321
10/31/15 17:15:00.0	-0.2039	0.0000	71.103	77.400	77.990	76.375	0.0186	0.6	1.18	4.321
10/31/15 17:20:00.0	-0.2039	0.0000	70.930	78.300	77.859	76.203	0.0186	0.6	1.18	4.321
10/31/15 17:25:00.0	-0.2039	0.0000	70.716	78.100	77.727	76.028	0.0186	0.6	1.18	4.321
10/31/15 17:30:00.0	-0.2039	0.0000	70.372	79.300	77.553	75.810	0.0186	0.6	1.18	4.321
10/31/15 17:35:00.0	-0.2039	0.0000	70.286	79.800	77.421	75.637	0.0176	0.6	1.18	4.321
10/31/15 17:40:00.0	-0.2039	0.0000	70.201	79.800	77.292	75.463	0.0176	0.6	1.18	4.321
10/31/15 17:45:00.0	-0.2039	0.0000	70.072	80.800	77.117	75.290	0.0186	0.6	1.18	4.321
10/31/15 17:50:00.0	-0.2039	0.0000	70.115	81.000	76.986	75.117	0.0176	0.6	1.18	4.321
10/31/15 17:55:00.0	-0.2039	0.0000	70.029	81.000	76.854	74.986	0.0176	0.6	1.18	4.321
10/31/15 18:00:00.0	-0.2039	0.0000	69.685	81.300	76.768	74.813	0.0176	0.6	1.18	4.321
10/31/15 18:05:00.0	-0.2039	0.0000	69.343	82.300	76.593	74.640	0.0176	0.6	1.18	4.321
10/31/15 18:10:00.0	-0.2039	0.0000	69.085	82.700	76.507	74.511	0.0176	0.6	1.18	4.321
10/31/15 18:15:00.0	-0.2039	0.0000	68.742	83.400	76.375	74.381	0.0166	0.6	1.18	4.321
10/31/15 18:20:00.0	-0.2039	0.0000	68.657	84.200	76.246	74.250	0.0176	0.6	1.18	4.321
10/31/15 18:25:00.0	-0.2039	0.0000	68.400	84.500	76.114	74.120	0.0166	0.6	1.18	4.321
10/31/15 18:30:00.0	-0.2039	0.0000	68.871	85.000	76.028	73.990	0.0166	0.6	1.18	4.321
10/31/15 18:35:00.0	-0.2039	0.0000	69.213	85.400	75.898	73.861	0.0166	0.6	1.18	4.321
10/31/15 18:40:00.0	-0.2039	0.0000	69.256	84.700	75.810	73.774	0.0166	0.6	1.18	4.321
10/31/15 18:45:00.0	-0.2039	0.0000	69.300	85.800	75.681	73.645	0.0166	0.6	1.18	4.321
10/31/15 18:50:00.0	-0.2039	0.0000	69.129	85.200	75.594	73.558	0.0166	0.6	1.18	4.321
10/31/15 18:55:00.0	-0.2039	0.0000	68.785	86.000	75.508	73.429	0.0166	0.6	1.18	4.321
10/31/15 19:00:00.0	-0.2039	0.0000	68.657	86.300	75.376	73.342	0.0166	0.6	1.18	4.321
10/31/15 19:05:00.0	-0.2039	0.0000	68.356	86.200	75.290	73.213	0.0166	0.6	1.18	4.321
10/31/15 19:10:00.0	-0.2039	0.0000	67.885	86.100	75.204	73.126	0.0161	0.6	1.18	4.321
10/31/15 19:15:00.0	-0.2039	0.0000	67.500	86.400	75.117	73.040	0.0161	0.6	1.18	4.321
10/31/15 19:20:00.0	-0.2039	0.0000	67.158	86.600	75.029	72.955	0.0161	0.6	1.18	4.321
10/31/15 19:25:00.0	-0.2039	0.0000	66.943	86.600	74.943	72.826	0.0161	0.6	1.18	4.321
10/31/15 19:30:00.0	-0.2039	0.0000	66.772	86.700	74.856	72.696	0.0161	0.6	1.18	4.339
10/31/15 19:35:00.0	-0.2039	0.0000	66.686	86.700	74.770	72.567	0.0152	0.6	1.18	4.315
10/31/15 19:40:00.0	-0.2039	0.0000	66.344	86.700	74.640	72.480	0.0161	0.6	1.18	4.315
10/31/15 19:45:00.0	-0.2039	0.0000	66.173	87.000	74.554	72.351	0.0161	0.6	1.18	4.315
10/31/15 19:50:00.0	-0.2039	0.0000	66.043	86.900	74.467	72.221	0.0161	0.6	1.18	4.315
10/31/15 19:55:00.0	-0.2039	0.0000	65.916	86.800	74.381	72.093	0.0161	0.6	1.18	4.315
10/31/15 20:00:00.0	-0.2039	0.0000	65.872	86.300	74.250	72.007	0.0161	0.6	1.18	4.315
10/31/15 20:05:00.0	-0.2039	0.0000	65.701	85.500	74.163	71.920	0.0152	0.6	1.18	4.315
10/31/15 20:10:00.0	-0.2039	0.0000	65.530	84.600	74.077	71.748	0.0152	0.6	1.18	4.315
10/31/15 20:15:00.0	-0.2039	0.0000	65.316	83.100	73.990	71.661	0.0152	0.6	1.18	4.315
10/31/15 20:20:00.0	-0.2039	0.0000	65.188	80.800	73.904	71.533	0.0152	0.6	1.18	4.315
10/31/15 20:25:00.0	-0.2039	0.0000	65.059	79.200	73.818	71.404	0.0152	0.6	1.18	4.315
10/31/15 20:30:00.0	-0.2039	0.0000	64.845	78.300	73.688	71.231	0.0152	0.6	0.59	4.315
10/31/15 20:35:00.0	-0.2039	0.0000	64.760	77.500	73.602	71.103	0.0152	0.6	0.59	4.315
10/31/15 20:40:00.0	-0.2039	0.0000	64.546	77.100	73.515	70.974	0.0152	0.6	0.59	4.315
10/31/15 20:45:00.0	-0.2039	0.0000	64.888	76.000	73.429	70.846	0.0152	0.6	0.59	4.315
10/31/15 20:50:00.0	-0.2039	0.0000	64.974	75.400	73.299	70.716	0.0147	0.6	0.59	4.315
10/31/15 20:55:00.0	-0.2039	0.0000	64.760	74.800	73.213	70.587	0.0152	0.6	0.59	4.315
10/31/15 21:00:00.0	-0.2039	0.0000	64.931	72.800	73.083	70.459	0.0147	0.6	0.59	4.315
10/31/15 21:05:00.0	-0.2039	0.0000	64.589	72.300	72.997	70.329	0.0147	0.6	0.59	4.333
10/31/15 21:10:00.0	-0.2039	0.0000	64.247	73.900	72.912	70.201	0.0147	0.6	0.59	4.315
10/31/15 21:15:00.0	-0.2039	0.0000	64.033	74.000	72.783	70.115	0.0147	0.6	0.59	4.315
10/31/15 21:20:00.0	-0.2039	0.0000	64.033	76.100	72.696	69.985	0.0147	0.6	0.59	4.315
10/31/15 21:25:00.0	-0.2039	0.0000	63.990	76.200	72.610	69.901	0.0147	0.6	0.59	4.315
10/31/15 21:30:00.0	-0.2039	0.0000	64.375	72.800	72.523	69.814	0.0147	0.6	0.59	4.315
10/31/15 21:35:00.0	-0.2039	0.0000	64.418	69.600	72.437	69.771	0.0147	0.6	0.59	4.315
10/31/15 21:40:00.0	-0.2039	0.0000	64.247	68.600	72.351	69.643	0.0147	0.6	0.59	4.309
10/31/15 21:45:00.0	-0.2039	0.0000	63.946	68.900	72.264	69.557	0.0147	0.6	0.59	4.309
10/31/15 21:50:00.0	-0.2039	0.0000	63.689	69.800	72.178	69.427	0.0147	0.6	0.59	4.309
10/31/15 21:55:00.0	-0.2039	0.0000	63.732	71.700	72.093	69.343	0.0137	0.6	0.59	4.309
10/31/15 22:00:00.0	-0.2039	0.0000	63.819	71.700	72.007	69.256	0.0137	0.6	0.59	4.309
10/31/15 22:05:00.0	-0.2039	0.0000	64.033	71.400	71.920	69.213	0.0147	0.6	0.59	4.309
10/31/15 22:10:00.0	-0.2039	0.0000	64.288	70.900	71.877	69.170	0.0137	0.6	0.59	4.309
10/31/15 22:15:00.0	-0.2039	0.0000	64.161	71.500	71.791	69.129	0.0137	0.6	0.59	4.309
10/31/15 22:20:00.0	-0.2039	0.0000	64.074	72.200	71.704	69.085	0.0137	0.6	0.59	4.309
10/31/15 22:25:00.0	-0.2039	0.0000	63.903	72.500	71.661	69.042	0.0137	0.6	0.59	4.309
10/31/15 22:30:00.0	-0.2039	0.0000	63.946	72.500	71.577	68.999	0.0137	0.6	0.59	4.309
10/31/15 22:35:00.0	-0.2039	0.0000	63.862	71.000	71.533	68.956	0.0137	0.6	0.59	4.309
10/31/15 22:40:00.0	-0.2039	0.0000	63.475	70.700	71.490	68.871	0.0137	0.6	0.59	4.309
10/31/15 22:45:00.0	-0.2039	0.0000	63.433	70.300	71.404	68.785	0.0137	0.6	0.59	4.309
10/31/15 22:50:00.0	-0.2039	0.0000	63.561	70.000	71.361	68.698	0.0137	0.6	0.59	4.303
10/31/15 22:55:00.0	-0.2039	0.0000	63.689	70.700	71.317	68.614	0.0137	0.6	0.59	4.309
10/31/15 23:00:00.0	-0.2039	0.0000	63.561	71.400	71.231	68.571	0.0137	0.6	0.59	4.303
10/31/15 23:05:00.0	-0.2039	0.0000	63.518	72.300	71.146	68.484	0.0137	0.6	0.59	4.309
10/31/15 23:10:00.0	-0.2039	0.0000	63.262	73.300	71.103	68.400	0.0137	0.6	0.59	4.303
10/31/15 23:15:00.0	-0.2039	0.0000	63.090	74.700	71.060	68.356	0.0137	0.6	0.59	4.303
10/31/15 23:20:00.0	-0.2039	0.0000	63.090	75.300	70.974	68.313	0.0137	0.6	0.59	4.303
10/31/15 23:25:00.0	-0.2039	0.0000	63.048	75.200	70.930	68.227	0.0137	0.6	0.59	4.303
10/31/15 23:30:00.0	-0.2039	0.0000	63.176	74.700	70.846	68.142	0.0137	0.6	0.59	4.303
10/31/15 23:35:00.0	-0.2039	0.0000	63.219	73.300	70.803	68.099	0.0137	0.6	0.59	4.303
10/31/15 23:40:00.0	-0.2039	0.0000	63.133	73.000	70.716	68.056	0.0137	0.6	0.59	4.303
10/31/15 23:45:00.0	-0.2039	0.0000	62.875	73.100	70.673	67.971	0.0137	0.6	0.59	4.303
10/31/15 23:50:00.0	-0.2039	0.0000	62.577	73.400	70.630	67.928	0.0127	0.6	0.59	4.303
10/31/15 23:55:00.0	-0.2039	0.0000	62.319	73.400	70.543	67.842	0.0127	0.6	0.59	4.303
11/01/15 00:00:00.0	-0.2039	0.0000	62.319	73.200	70.502	67.798	0.0127	0.6	0.59	4.303
11/01/15 00:05:00.0	-0.2039	0.0000	62.490	73.100	70.459	67.757	0.0127	0.6	0.59	4.303
11/01/15 00:10:00.0	-0.2039	0.0000	62.447	73.000	70.372	67.671	0.0127	0.6	0.59	4.303
11/01/15 00:15:00.0	-0.2039	0.0000	62.447	73.100	70.329	67.627	0.0127	0.6	0.59	4.303
11/01/15 00:20:00.0	-0.2039	0.0000	62.406	73.200	70.286	67.543	0.0127	0.6	0.59	4.303
11/01/15 00:25:00.0	-0.2039	0.0000	62.148	73.800	70.243	67.500	0.0127	0.6	0.59	4.303
11/01/15 00:30:00.0	-0.2039	0.0000	62.105	74.100	70.158	67.456	0.0127	0.6	0.59	4.303
11/01/15 00:35:00.0	-0.2039	0.0000	62.191	73.500	70.115	67.413	0.0127	0.6	0.59	4.303
11/01/15 00:40:00.0	-0.2039	0.0000	62.319	73.000	70.029	67.372	0.0127	0.6	0.59	4.303
11/01/15 00:45:00.0	-0.2039	0.0000	62.191	72.800	70.029	67.285	0.0127	0.6	0.59	4.303
11/01/15 00:50:00.0	-0.2039	0.0000	61.977	73.000	69.985	67.285	0.0127	0.6	0.59	4.303
11/01/15 00:55:00.0	-0.2039	0.0000	61.677	72.900	69.901	67.199	0.0127	0.6	0.59	4.303
11/01/15 01:00:00.0	-0.2039	0.0000	61.547	72.600	69.858	67.114	0.0127	0.6	0.59	4.303
11/01/15 01:05:00.0	-0.2039	0.0000	61.205	72.900	69.814	67.071	0.0127	0.6	0.59	4.303
11/01/15 01:10:00.0	-0.2039	0.0000	61.162	72.800	69.771	66.985	0.0127	0.6	0.59	4.303
11/01/15 01:15:00.0	-0.2039	0.0000	61.075	72.900	69.685	66.900	0.0122	0.6	0.59	4.303
11/01/15 01:20:00.0	-0.2039	0.0000	60.948	73.100	69.643	66.857	0.0127	0.6	0.59	4.303
11/01/15 01:25:00.0	-0.2039	0.0000	60.775	73.200	69.600	66.772	0.0127	0.6	0.59	4.303
11/01/15 01:30:00.0	-0.2039	0.0000	60.604	73.300	69.514	66.729	0.0127	0.6	0.59	4.303
11/01/15 01:35:00.0	-0.2039	0.0000	60.474	72.800	69.471	66.686	0.0127	0.6	0.59	4.303
11/01/15 01:40:00.0	-0.2039	0.0000	60.517	72.000	69.427	66.600	0.0127	0.6	0.59	4.303
11/01/15 01:45:00.0	-0.2039	0.0000	60.474	70.900	69.343	66.558	0.0122	0.6	0.59	4.303
11/01/15 01:50:00.0	-0.2039	0.0000	60.433	70.100	69.300	66.515	0.0122	0.6	0.00	4.303
11/01/15 01:55:00.0	-0.2039	0.0000	60.303	69.800	69.256	66.429	0.0122	0.6	0.00	4.303
11/01/15 02:00:00.0	-0.2039	0.0000	60.132	70.100	69.213	66.344	0.0122	0.6	0.59	4.303
11/01/15 02:05:00.0	-0.2039	0.0000	60.046	69.700	69.170	66.258	0.0122	0.6	0.59	4.303
11/01/15 02:10:00.0	-0.2039	0.0000	60.046	69.500	69.085	66.173	0.0122	0.6	0.00	4.303
11/01/15 02:15:00.0	-0.2039	0.0000	59.916	69.100	69.042	66.130	0.0122	0.6	0.00	4.303
11/01/15 02:20:00.0	-0.2039	0.0000	59.616	68.800	68.999	66.043	0.0122	0.6	0.00	4.303
11/01/15 02:25:00.0	-0.2039	0.0000	59.529	69.500	68.913	65.959	0.0122	0.6	0.00	4.303
11/01/15 02:30:00.0	-0.2039	0.0000	59.401	69.900	68.871	65.916	0.0122	0.6	0.00	4.303
11/01/15 02:35:00.0	-0.2039	0.0000	59.358	69.600	68.785	65.829	0.0122	0.6	0.00	4.303
11/01/15 02:40:00.0	-0.2039	0.0000	59.272	69.300	68.742	65.745	0.0122	0.6	0.00	4.303
11/01/15 02:45:00.0	-0.2039	0.0000	59.229	68.400	68.657	65.701	0.0122	0.6	0.00	4.303
11/01/15 02:50:00.0	-0.2039	0.0000	58.971	68.600	68.614	65.615	0.0122	0.6	0.00	4.303
11/01/15 02:55:00.0	-0.2039	0.0000	58.885	67.900	68.571	65.574	0.0122	0.6	0.00	4.303
11/01/15 03:00:00.0	-0.2039	0.0000	58.582	67.500	68.484	65.487	0.0122	0.6	0.00	4.303
11/01/15 03:05:00.0	-0.2039	0.0000	58.755	66.100	68.443	65.403	0.0122	0.6	0.00	4.303
11/01/15 03:10:00.0	-0.2039	0.0000	58.712	65.000	68.400	65.316	0.0122	0.6	0.00	4.303
11/01/15 03:15:00.0	-0.2039	0.0000	58.541	65.100	68.313	65.230	0.0122	0.6	0.00	4.303
11/01/15 03:20:00.0	-0.2039	0.0000	58.498	64.200	68.270	65.188	0.0122	0.6	0.00	4.303
11/01/15 03:25:00.0	-0.2039	0.0000	58.282	64.300	68.185	65.102	0.0122	0.6	0.00	4.303
11/01/15 03:30:00.0	-0.2039	0.0000	58.195	64.200	68.142	65.017	0.0122	0.6	0.00	4.303
11/01/15 03:35:00.0	-0.2039	0.0000	58.195	63.400	68.056	64.974	0.0122	0.6	0.00	4.297
11/01/15 03:40:00.0	-0.2039	0.0000	58.195	63.300	68.013	64.888	0.0122	0.6	0.00	4.297
11/01/15 03:45:00.0	-0.2039	0.0000	58.195	63.400	67.928	64.803	0.0122	0.6	0.00	4.303
11/01/15 03:50:00.0	-0.2039	0.0000	58.109	63.200	67.885	64.760	0.0122	0.6	0.00	4.303
11/01/15 03:55:00.0	-0.2039	0.0000	57.807	63.600	67.842	64.717	0.0122	0.6	0.00	4.297
11/01/15 04:00:00.0	-0.2039	0.0000	57.679	63.900	67.798	64.632	0.0112	0.6	0.00	4.297
11/01/15 04:05:00.0	-0.2039	0.0000	57.679	63.700	67.714	64.546	0.0112	0.6	0.00	4.297
11/01/15 04:10:00.0	-0.2039	0.0000	57.636	63.800	67.627	64.503	0.0112	0.6	0.00	4.297
11/01/15 04:15:00.0	-0.2039	0.0000	57.765	63.500	67.627	64.459	0.0112	0.6	0.00	4.297
11/01/15 04:20:00.0	-0.2039	0.0000	57.636	63.500	67.543	64.375	0.0112	0.6	0.00	4.321
11/01/15 04:25:00.0	-0.2039	0.0000	57.420	63.800	67.500	64.332	0.0112	0.6	0.00	4.297
11/01/15 04:30:00.0	-0.2039	0.0000	57.506	63.400	67.456	64.288	0.0122	0.6	0.00	4.297
11/01/15 04:35:00.0	-0.2039	0.0000	58.195	61.100	67.372	64.204	0.0112	0.6	0.00	4.297
11/01/15 04:40:00.0	-0.2039	0.0000	58.498	60.100	67.329	64.204	0.0112	0.6	0.00	4.297
11/01/15 04:45:00.0	-0.2039	0.0000	58.368	59.700	67.285	64.161	0.0112	0.6	0.00	4.297
11/01/15 04:50:00.0	-0.2039	0.0000	58.195	58.400	67.242	64.117	0.0112	0.6	0.00	4.297
11/01/15 04:55:00.0	-0.2039	0.0000	58.368	58.100	67.199	64.074	0.0112	0.6	0.00	4.297
11/01/15 05:00:00.0	-0.2039	0.0000	58.152	58.300	67.158	64.033	0.0112	0.6	0.00	4.297
11/01/15 05:05:00.0	-0.2039	0.0000	57.936	58.600	67.114	63.946	0.0112	0.6	0.00	4.297
11/01/15 05:10:00.0	-0.2039	0.0000	57.549	58.700	67.071	63.903	0.0112	0.6	0.00	4.297
11/01/15 05:15:00.0	-0.2039	0.0000	57.376	59.300	67.028	63.862	0.0112	0.6	0.00	4.297
11/01/15 05:20:00.0	-0.2039	0.0000	57.031	59.500	66.943	63.819	0.0112	0.6	0.00	4.297
11/01/15 05:25:00.0	-0.2039	0.0000	56.944	59.900	66.943	63.775	0.0112	0.6	0.00	4.297
11/01/15 05:30:00.0	-0.2039	0.0000	56.944	60.000	66.857	63.689	0.0112	0.6	0.00	4.297
11/01/15 05:35:00.0	-0.2039	0.0000	56.988	60.100	66.814	63.648	0.0112	0.6	0.00	4.297
11/01/15 05:40:00.0	-0.2039	0.0000	56.988	59.900	66.772	63.604	0.0112	0.6	0.00	4.297
11/01/15 05:45:00.0	-0.2039	0.0000	56.858	60.000	66.729	63.561	0.0112	0.6	0.00	4.321
11/01/15 05:50:00.0	-0.2039	0.0000	56.988	59.600	66.686	63.518	0.0112	0.6	0.00	4.297
11/01/15 05:55:00.0	-0.2039	0.0000	56.901	59.700	66.643	63.475	0.0112	0.6	0.00	4.297
11/01/15 06:00:00.0	-0.2039	0.0000	56.815	59.900	66.600	63.433	0.0112	0.6	0.00	4.297
11/01/15 06:05:00.0	-0.2039	0.0000	56.815	59.700	66.558	63.390	0.0112	0.6	0.00	4.297
11/01/15 06:10:00.0	-0.2039	0.0000	56.772	59.800	66.515	63.347	0.0112	1.9	0.00	4.297
11/01/15 06:15:00.0	-0.2039	0.0000	56.512	60.000	66.472	63.347	0.0112	3.1	0.00	4.297
11/01/15 06:20:00.0	-0.2039	0.0000	56.469	60.200	66.429	63.304	0.0112	5.6	0.00	4.297
11/01/15 06:25:00.0	-0.2039	0.0000	56.728	60.300	66.385	63.304	0.0112	14.4	0.00	4.297
11/01/15 06:30:00.0	-0.2039	0.0000	56.772	60.200	66.344	63.304	0.0112	29.4	0.00	4.297
11/01/15 06:35:00.0	-0.2039	0.0000	57.074	59.600	66.344	63.304	0.0112	51.9	0.00	4.297
11/01/15 06:40:00.0	-0.2039	0.0000	57.592	59.400	66.301	63.347	0.0112	71.9	0.00	4.297
11/01/15 06:45:00.0	-0.2039	0.0000	58.109	58.800	66.301	63.433	0.0112	90.6	0.00	4.297
11/01/15 06:50:00.0	-0.2039	0.0000	58.712	58.300	66.258	63.561	0.0112	103.1	0.00	4.303
11/01/15 06:55:00.0	-0.2039	0.0000	59.315	57.400	66.301	63.689	0.0112	114.4	0.00	4.303
11/01/15 07:00:00.0	-0.2039	0.0000	59.959	57.400	66.301	63.819	0.0112	163.1	0.00	4.309
11/01/15 07:05:00.0	-0.2039	0.0000	61.506	56.400	66.344	63.946	0.0112	223.1	0.59	4.315
11/01/15 07:10:00.0	-0.2039	0.0000	64.845	53.600	66.385	64.117	0.0112	245.6	1.18	4.339
11/01/15 07:15:00.0	-0.2039	0.0000	67.285	50.400	66.429	64.288	0.0112	210.6	1.76	4.424
11/01/15 07:20:00.0	-0.2039	0.0000	68.099	48.900	66.472	64.503	0.0112	233.1	1.76	4.369
11/01/15 07:25:00.0	-0.2039	0.0000	69.427	47.800	66.558	64.717	0.0112	270.6	1.76	4.412
11/01/15 07:30:00.0	-0.2039	0.0000	71.704	47.500	66.600	65.017	0.0122	333.1	1.76	4.387
11/01/15 07:35:00.0	-0.2039	0.0000	73.688	44.100	66.686	65.403	0.0122	329.4	2.35	4.363
11/01/15 07:40:00.0	-0.2039	0.0000	75.420	42.000	66.814	65.959	0.0122	374.4	2.35	4.351
11/01/15 07:45:00.0	-0.2039	0.0000	76.636	42.700	66.943	66.515	0.0122	395.6	2.35	4.345
11/01/15 07:50:00.0	-0.2039	0.0000	77.160	40.900	67.158	66.985	0.0122	415.6	2.35	4.393
11/01/15 07:55:00.0	-0.2039	0.0000	77.727	38.300	67.329	67.757	0.0122	435.6	2.94	4.369
11/01/15 08:00:00.0	-0.2039	0.0000	79.128	38.300	67.586	68.484	0.0122	454.4	2.94	4.351
11/01/15 08:05:00.0	-0.2039	0.0000	78.514	36.600	67.842	69.170	0.0122	473.1	2.94	4.345
11/01/15 08:10:00.0	-0.2039	0.0000	78.910	37.600	68.142	70.115	0.0127	490.6	2.94	4.381
11/01/15 08:15:00.0	-0.2039	0.0000	79.612	38.100	68.484	71.017	0.0127	509.4	2.94	4.387
11/01/15 08:20:00.0	-0.2039	0.0000	79.876	36.400	68.871	71.920	0.0127	528.1	2.94	4.363
11/01/15 08:25:00.0	-0.2039	0.0000	81.687	36.100	69.343	72.783	0.0127	546.9	2.94	4.351
11/01/15 08:30:00.0	-0.2039	0.0000	81.333	36.800	69.771	73.731	0.0127	561.9	2.94	4.339
11/01/15 08:35:00.0	-0.2039	0.0000	81.288	36.700	70.243	74.640	0.0127	579.4	2.94	4.375
11/01/15 08:40:00.0	-0.2039	0.0063	81.509	37.000	70.716	75.508	0.0137	593.1	2.94	4.400
11/01/15 08:45:00.0	-0.2039	0.0000	81.997	38.000	71.190	76.332	0.0137	608.1	3.53	4.363
11/01/15 08:50:00.0	-0.2039	0.0063	83.199	38.100	71.704	77.247	0.0137	623.1	3.53	4.351
11/01/15 08:55:00.0	-0.2039	0.0000	83.556	37.100	72.221	78.121	0.0137	638.1	3.53	4.339
11/01/15 09:00:00.0	-0.2039	0.0000	83.914	38.100	72.739	78.953	0.0137	651.9	3.53	4.339
11/01/15 09:05:00.0	-0.2039	0.0000	85.262	37.600	73.299	79.743	0.0137	665.6	3.53	4.357
11/01/15 09:10:00.0	-0.2039	0.0000	84.317	36.500	73.861	80.668	0.0147	678.1	3.53	4.375
11/01/15 09:15:00.0	-0.2039	0.0000	83.242	38.000	74.467	81.687	0.0147	691.9	2.94	4.351
11/01/15 09:20:00.0	-0.2039	0.0000	84.497	38.700	75.029	82.708	0.0147	704.4	3.53	4.339
11/01/15 09:25:00.0	-0.2039	0.0000	85.035	38.900	75.551	83.422	0.0147	714.4	3.53	4.339
