"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374972, SEN S/N: 10200134)","Wetness, % (LGR S/N: 10374972, SEN S/N: 10205908)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222766, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222772, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374972, SEN S/N: 10222875)","Voltage, V (LGR S/N: 10374972, SEN S/N: 10348617)","Current, mA (LGR S/N: 10374972, SEN S/N: 10348617)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10359302)","RH, % (LGR S/N: 10374972, SEN S/N: 10359302)","DewPt, °C (LGR S/N: 10374972, SEN S/N: 10359302)","Batt, V (LGR S/N: 10374972)"
1,2013-12-27 14:40:00,423.1,0.00,20.627,17.368,0.1484,-0.2039,0.0000,30.646,11.400,-2.7,4.339
2,2013-12-27 14:45:00,411.9,0.00,20.436,17.391,0.1484,-0.2039,0.0000,29.590,13.300,-1.4,4.339
3,2013-12-27 14:50:00,410.6,0.00,20.531,17.439,0.1479,-0.2039,0.0000,29.140,13.300,-1.8,4.345
4,2013-12-27 14:55:00,403.1,0.00,20.555,17.510,0.1484,-0.2039,0.0000,28.717,12.400,-3.0,4.345
5,2013-12-27 15:00:00,391.9,0.00,20.603,17.582,0.1479,-0.2039,0.0000,28.444,12.900,-2.7,4.339
6,2013-12-27 15:05:00,379.4,0.00,20.603,17.629,0.1479,-0.2039,0.0000,27.727,13.600,-2.6,4.339
7,2013-12-27 15:10:00,370.6,0.00,20.746,17.701,0.1479,-0.2039,0.0000,27.801,13.100,-3.0,4.345
8,2013-12-27 15:15:00,361.9,0.00,21.390,17.796,0.1479,-0.2039,0.0000,28.048,13.100,-2.8,4.345
9,2013-12-27 15:20:00,354.4,0.00,22.082,17.915,0.1479,-0.2039,0.0000,28.072,13.100,-2.8,4.339
10,2013-12-27 15:25:00,330.6,0.00,22.202,18.033,0.1479,-0.2039,0.0000,27.998,12.900,-3.1,4.339
11,2013-12-27 15:30:00,273.1,0.00,22.202,18.176,0.1475,-0.2039,0.0000,27.210,12.700,-3.9,4.339
12,2013-12-27 15:35:00,256.9,0.00,21.127,18.247,0.1479,-0.2039,0.0000,26.695,13.100,-3.9,4.339
13,2013-12-27 15:40:00,246.9,0.00,20.341,18.224,0.1475,-0.2039,0.0000,26.622,12.500,-4.6,4.339
14,2013-12-27 15:45:00,290.6,0.00,19.793,18.152,0.1470,-0.2039,0.0000,26.256,11.900,-5.5,4.339
15,2013-12-27 15:50:00,295.6,0.00,19.460,18.033,0.1470,-0.2039,0.0000,26.280,12.300,-5.0,4.339
16,2013-12-27 15:55:00,254.4,0.00,19.222,17.938,0.1470,-0.2039,0.0000,26.695,12.700,-4.3,4.339
17,2013-12-27 16:00:00,205.6,0.00,19.032,17.843,0.1466,-0.2039,0.0000,26.012,12.200,-5.4,4.339
