Date Time	Temp (°F)  #10359317	RH (%)  #10359317	Voltage (V)  #10363597	Current (mA)  #10363597	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374507	Wetness (%)  #10374903	Solar Radiation (W/m²)  #10375655	Batt (V) c:5
04/17/15 11:15:00.0	82.620	22.000	-0.2039	0.0000	65.403	65.916	0.3441	1.76	913.1	4.339
04/17/15 11:20:00.0	82.620	23.100	-0.2039	0.0000	65.444	65.959	0.3451	1.76	925.6	4.418
04/17/15 11:25:00.0	82.396	22.900	-0.2039	0.0000	65.530	65.959	0.3441	1.76	938.1	4.363
04/17/15 11:30:00.0	83.064	22.600	-0.2039	0.0000	65.574	65.959	0.3451	1.76	950.6	4.357
04/17/15 11:35:00.0	82.931	21.900	-0.2039	0.0000	65.615	66.000	0.3451	1.76	961.9	4.351
04/17/15 11:40:00.0	83.064	22.400	-0.2039	0.0000	65.658	66.043	0.3441	1.76	966.9	4.351
04/17/15 11:45:00.0	83.287	21.900	-0.2039	0.0000	65.701	66.043	0.3447	2.35	976.9	4.418
04/17/15 11:50:00.0	83.287	22.600	-0.2039	0.0000	65.788	66.087	0.3441	2.35	988.1	4.369
04/17/15 11:55:00.0	84.137	24.200	-0.2039	0.0000	65.829	66.087	0.3447	2.35	993.1	4.363
04/17/15 12:00:00.0	82.396	22.600	-0.2039	0.0000	65.872	66.130	0.3451	1.76	1,004.4	4.357
04/17/15 12:05:00.0	81.421	22.600	-0.2039	0.0000	65.959	66.173	0.3441	2.35	1,009.4	4.351
04/17/15 12:10:00.0	83.109	22.900	-0.2039	0.0000	66.000	66.173	0.3451	2.35	1,018.1	4.351
04/17/15 12:15:00.0	82.976	22.200	-0.2039	0.0000	66.087	66.214	0.3441	2.35	1,025.6	4.345
04/17/15 12:20:00.0	82.218	21.600	-0.2039	0.0000	66.130	66.258	0.3441	1.76	1,026.9	4.381
04/17/15 12:25:00.0	82.620	21.400	-0.2039	0.0000	66.214	66.258	0.3451	2.35	1,029.4	4.363
04/17/15 12:30:00.0	82.353	21.600	-0.2039	0.0000	66.301	66.301	0.3441	1.76	1,038.1	4.357
04/17/15 12:35:00.0	82.308	22.100	-0.2039	0.0000	66.385	66.344	0.3451	2.35	1,035.6	4.351
04/17/15 12:40:00.0	83.377	21.400	-0.2039	0.0000	66.515	66.385	0.3457	2.35	1,040.6	4.351
04/17/15 12:45:00.0	83.242	21.600	-0.2039	0.0000	66.643	66.429	0.3447	2.35	1,038.1	4.351
04/17/15 12:50:00.0	82.841	21.400	-0.2039	0.0000	66.729	66.472	0.3451	2.35	1,039.4	4.345
04/17/15 12:55:00.0	82.665	22.000	-0.2039	0.0000	66.900	66.515	0.3441	2.35	1,041.9	4.375
04/17/15 13:00:00.0	82.130	22.100	-0.2039	0.0000	66.985	66.558	0.3447	2.35	1,036.9	4.363
04/17/15 13:05:00.0	83.914	21.900	-0.2039	0.0000	67.114	66.600	0.3441	2.35	1,039.4	4.357
04/17/15 13:10:00.0	83.736	20.200	-0.2039	0.0000	67.242	66.643	0.3447	2.35	1,035.6	4.351
04/17/15 13:15:00.0	83.287	21.300	-0.2039	0.0000	67.329	66.729	0.3451	2.35	1,029.4	4.351
04/17/15 13:20:00.0	81.997	21.200	-0.2039	0.0000	67.413	66.772	0.3441	1.76	1,026.9	4.351
04/17/15 13:25:00.0	81.952	22.400	-0.2039	0.0000	67.456	66.814	0.3451	1.76	1,025.6	4.345
04/17/15 13:30:00.0	82.753	22.000	-0.2039	0.0000	67.543	66.900	0.3441	2.35	1,020.6	4.375
04/17/15 13:35:00.0	80.978	22.600	-0.2039	0.0000	67.627	66.943	0.3447	1.76	1,018.1	4.363
04/17/15 13:40:00.0	80.096	23.800	-0.2039	0.0000	67.671	66.985	0.3451	1.76	1,003.1	4.357
04/17/15 13:45:00.0	80.184	24.100	-0.2039	0.0000	67.757	67.028	0.3447	1.76	1,000.6	4.351
04/17/15 13:50:00.0	81.333	23.300	-0.2039	0.0000	67.842	67.114	0.3451	1.76	993.1	4.351
04/17/15 13:55:00.0	79.392	22.400	-0.2039	0.0000	67.928	67.158	0.3441	1.76	986.9	4.351
04/17/15 14:00:00.0	80.713	24.400	-0.2039	0.0000	68.013	67.199	0.3451	1.76	971.9	4.345
04/17/15 14:05:00.0	80.537	24.600	-0.2039	0.0000	68.099	67.242	0.3441	1.76	966.9	4.424
04/17/15 14:10:00.0	79.612	25.800	-0.2039	0.0000	68.185	67.285	0.3447	1.76	958.1	4.363
04/17/15 14:15:00.0	80.890	27.900	-0.2039	0.0000	68.270	67.372	0.3451	1.76	945.6	4.357
04/17/15 14:20:00.0	79.700	28.700	-0.2039	0.0000	68.356	67.413	0.3441	1.76	934.4	4.351
04/17/15 14:25:00.0	78.471	30.700	-0.2039	0.0000	68.484	67.456	0.3451	1.76	924.4	4.351
04/17/15 14:30:00.0	79.524	31.700	-0.2039	0.0000	68.571	67.500	0.3441	1.76	914.4	4.351
04/17/15 14:35:00.0	81.199	30.500	-0.2039	0.0000	68.657	67.586	0.3451	1.76	906.9	4.345
04/17/15 14:40:00.0	79.876	30.500	-0.2039	0.0000	68.742	67.627	0.3457	1.76	899.4	4.345
04/17/15 14:45:00.0	81.111	30.200	-0.2039	0.0000	68.871	67.671	0.3447	1.76	881.9	4.363
04/17/15 14:50:00.0	79.435	31.500	-0.2039	0.0000	68.956	67.757	0.3451	1.76	866.9	4.357
04/17/15 14:55:00.0	79.480	30.100	-0.2039	0.0000	69.042	67.798	0.3441	1.76	861.9	4.351
04/17/15 15:00:00.0	77.945	31.700	-0.2039	0.0000	69.170	67.885	0.3451	1.76	850.6	4.351
04/17/15 15:05:00.0	77.945	30.700	-0.2039	0.0000	69.256	67.928	0.3441	1.76	838.1	4.351
04/17/15 15:10:00.0	78.733	29.000	-0.2039	0.0000	69.386	68.013	0.3451	1.76	828.1	4.351
04/17/15 15:15:00.0	79.524	28.500	-0.2039	0.0000	69.471	68.056	0.3457	1.18	820.6	4.345
04/17/15 15:20:00.0	80.890	28.100	-0.2039	0.0000	69.514	68.142	0.3447	1.76	805.6	4.369
04/17/15 15:25:00.0	80.008	25.700	-0.2039	0.0000	69.643	68.185	0.3457	1.76	791.9	4.357
04/17/15 15:30:00.0	80.051	26.800	-0.2039	0.0000	69.728	68.270	0.3447	1.76	778.1	4.351
04/17/15 15:35:00.0	79.788	26.900	-0.2039	0.0000	69.814	68.356	0.3451	1.76	758.1	4.351
04/17/15 15:40:00.0	79.041	28.100	-0.2039	0.0000	69.901	68.400	0.3441	1.18	753.1	4.375
04/17/15 15:45:00.0	80.008	27.700	-0.2039	0.0000	69.985	68.443	0.3451	1.76	736.9	4.345
04/17/15 15:50:00.0	79.655	28.500	-0.2039	0.0000	70.072	68.527	0.3447	1.18	721.9	4.345
04/17/15 15:55:00.0	78.996	30.000	-0.2039	0.0000	70.158	68.614	0.3447	1.18	713.1	4.363
04/17/15 16:00:00.0	79.304	30.700	-0.2039	0.0000	70.243	68.657	0.3457	1.18	701.9	4.351
04/17/15 16:05:00.0	78.602	31.400	-0.2039	0.0000	70.286	68.742	0.3447	1.18	686.9	4.351
04/17/15 16:10:00.0	79.304	32.100	-0.2039	0.0000	70.372	68.785	0.3457	1.18	668.1	4.351
04/17/15 16:15:00.0	78.733	29.700	-0.2039	0.0000	70.416	68.871	0.3447	1.18	658.1	4.351
04/17/15 16:20:00.0	79.831	30.500	-0.2039	0.0000	70.502	68.913	0.3451	1.18	640.6	4.345
04/17/15 16:25:00.0	79.920	29.000	-0.2039	0.0000	70.587	68.956	0.3457	1.18	624.4	4.363
04/17/15 16:30:00.0	81.023	29.400	-0.2039	0.0000	70.630	69.042	0.3451	1.76	608.1	4.351
04/17/15 16:35:00.0	80.184	28.600	-0.2039	0.0000	70.673	69.129	0.3457	1.18	593.1	4.351
04/17/15 16:40:00.0	81.554	28.200	-0.2039	0.0000	70.759	69.170	0.3451	1.18	574.4	4.375
04/17/15 16:45:00.0	81.554	27.700	-0.2039	0.0000	70.803	69.213	0.3457	1.18	558.1	4.345
04/17/15 16:50:00.0	81.597	27.700	-0.2039	0.0000	70.846	69.300	0.3451	1.18	539.4	4.345
04/17/15 16:55:00.0	82.130	28.500	-0.2039	0.0000	70.930	69.343	0.3457	1.18	518.1	4.357
04/17/15 17:00:00.0	80.845	29.400	-0.2039	0.0000	70.974	69.386	0.3451	1.18	503.1	4.351
04/17/15 17:05:00.0	81.199	30.300	-0.2039	0.0000	71.017	69.427	0.3457	1.18	484.4	4.351
04/17/15 17:10:00.0	80.272	29.200	-0.2039	0.0000	71.103	69.514	0.3447	1.18	465.6	4.345
04/17/15 17:15:00.0	80.184	29.100	-0.2039	0.0000	71.103	69.557	0.3457	1.18	443.1	4.345
04/17/15 17:20:00.0	80.227	29.300	-0.2039	0.0000	71.146	69.600	0.3447	1.18	424.4	4.351
04/17/15 17:25:00.0	79.304	29.300	-0.2039	0.0000	71.190	69.643	0.3457	1.18	409.4	4.351
04/17/15 17:30:00.0	77.770	30.000	-0.2039	0.0000	71.231	69.685	0.3457	0.59	388.1	4.345
04/17/15 17:35:00.0	77.117	29.200	-0.2039	0.0000	71.274	69.728	0.3451	0.59	365.6	4.345
04/17/15 17:40:00.0	77.072	29.300	-0.2039	0.0000	71.274	69.814	0.3457	0.59	324.4	4.351
04/17/15 17:45:00.0	75.810	29.400	-0.2039	0.0000	71.274	69.858	0.3457	0.00	71.9	4.351
04/17/15 17:50:00.0	75.333	30.000	-0.2039	0.0000	71.274	69.901	0.3447	0.00	65.6	4.351
04/17/15 17:55:00.0	74.511	30.400	-0.2039	0.0000	71.274	69.901	0.3451	0.00	60.6	4.351
04/17/15 18:00:00.0	73.731	31.700	-0.2039	0.0000	71.231	69.942	0.3457	0.00	54.4	4.351
04/17/15 18:05:00.0	73.256	33.000	-0.2039	0.0000	71.231	69.985	0.3441	0.00	46.9	4.351
04/17/15 18:10:00.0	72.869	33.500	-0.2039	0.0000	71.190	70.029	0.3451	0.00	41.9	4.351
04/17/15 18:15:00.0	72.567	34.100	-0.2039	0.0000	71.146	70.029	0.3457	0.00	38.1	4.351
04/17/15 18:20:00.0	71.920	34.600	-0.2039	0.0000	71.103	70.072	0.3447	0.00	34.4	4.351
04/17/15 18:25:00.0	71.661	35.700	-0.2039	0.0000	71.017	70.072	0.3447	0.00	31.9	4.351
04/17/15 18:30:00.0	71.704	36.100	-0.2039	0.0000	71.017	70.072	0.3451	0.00	28.1	4.351
04/17/15 18:35:00.0	71.620	36.100	-0.2039	0.0000	70.930	70.072	0.3457	0.00	25.6	4.351
04/17/15 18:40:00.0	71.317	36.900	-0.2039	0.0000	70.887	70.072	0.3447	0.00	23.1	4.351
04/17/15 18:45:00.0	71.017	37.200	-0.2039	0.0000	70.846	70.072	0.3441	0.00	21.9	4.345
04/17/15 18:50:00.0	70.543	37.900	-0.2039	0.0000	70.803	70.072	0.3451	0.00	19.4	4.351
04/17/15 18:55:00.0	70.072	38.600	-0.2039	0.0000	70.759	70.072	0.3457	0.00	16.9	4.357
04/17/15 19:00:00.0	69.985	38.900	-0.2039	0.0000	70.673	70.072	0.3447	0.00	14.4	4.351
04/17/15 19:05:00.0	69.858	39.100	-0.2039	0.0000	70.630	70.072	0.3441	0.00	13.1	4.351
04/17/15 19:10:00.0	69.427	39.400	-0.2039	0.0000	70.587	70.072	0.3451	0.00	10.6	4.351
04/17/15 19:15:00.0	69.129	39.900	-0.2039	0.0000	70.543	70.072	0.3457	0.00	8.1	4.351
04/17/15 19:20:00.0	68.956	40.000	-0.2039	0.0000	70.502	70.029	0.3457	0.00	4.4	4.351
04/17/15 19:25:00.0	68.614	40.400	-0.2039	0.0000	70.459	70.029	0.3441	0.00	3.1	4.345
04/17/15 19:30:00.0	68.484	40.600	-0.2039	0.0000	70.372	70.029	0.3451	0.00	0.6	4.345
04/17/15 19:35:00.0	68.056	41.200	-0.2039	0.0000	70.329	69.985	0.3451	0.00	0.6	4.345
04/17/15 19:40:00.0	67.971	41.200	-0.2039	0.0000	70.243	69.985	0.3451	0.00	0.6	4.345
04/17/15 19:45:00.0	67.842	41.600	-0.2039	0.0000	70.201	69.942	0.3441	0.00	0.6	4.345
04/17/15 19:50:00.0	67.456	42.100	-0.2039	0.0000	70.158	69.942	0.3447	0.00	0.6	4.345
04/17/15 19:55:00.0	67.028	43.100	-0.2039	0.0000	70.115	69.942	0.3451	0.00	0.6	4.345
04/17/15 20:00:00.0	66.814	44.000	-0.2039	0.0000	70.072	69.901	0.3457	0.00	0.6	4.345
04/17/15 20:05:00.0	66.472	44.700	-0.2039	0.0000	69.985	69.901	0.3441	0.00	0.6	4.345
04/17/15 20:10:00.0	66.429	45.400	-0.2039	0.0000	69.942	69.858	0.3451	0.00	0.6	4.345
04/17/15 20:15:00.0	66.130	45.900	-0.2039	0.0000	69.858	69.858	0.3457	0.00	0.6	4.345
04/17/15 20:20:00.0	66.000	46.500	-0.2039	0.0000	69.814	69.814	0.3457	0.00	0.6	4.345
04/17/15 20:25:00.0	65.701	47.000	-0.2039	0.0000	69.771	69.814	0.3441	0.00	0.6	4.345
04/17/15 20:30:00.0	65.403	47.700	-0.2039	0.0000	69.728	69.771	0.3451	0.00	0.6	4.345
04/17/15 20:35:00.0	65.273	48.100	-0.2039	0.0000	69.643	69.728	0.3457	0.00	0.6	4.375
04/17/15 20:40:00.0	65.017	48.400	-0.2039	0.0000	69.600	69.728	0.3457	0.00	0.6	4.345
04/17/15 20:45:00.0	64.845	48.900	-0.2039	0.0000	69.557	69.728	0.3441	0.00	0.6	4.345
04/17/15 20:50:00.0	65.188	49.000	-0.2039	0.0000	69.471	69.685	0.3447	0.00	0.6	4.345
04/17/15 20:55:00.0	64.888	49.100	-0.2039	0.0000	69.427	69.643	0.3451	0.00	0.6	4.345
04/17/15 21:00:00.0	64.589	50.000	-0.2039	0.0000	69.386	69.600	0.3451	0.00	0.6	4.345
04/17/15 21:05:00.0	64.418	51.300	-0.2039	0.0000	69.300	69.600	0.3441	0.00	0.6	4.345
04/17/15 21:10:00.0	64.204	50.900	-0.2039	0.0000	69.256	69.557	0.3451	0.00	0.6	4.345
04/17/15 21:15:00.0	64.247	51.700	-0.2039	0.0000	69.213	69.557	0.3451	0.00	0.6	4.345
04/17/15 21:20:00.0	64.074	51.400	-0.2039	0.0000	69.170	69.514	0.3451	0.00	0.6	4.345
04/17/15 21:25:00.0	63.903	51.600	-0.2039	0.0000	69.129	69.471	0.3441	0.00	0.6	4.345
04/17/15 21:30:00.0	63.946	52.000	-0.2039	0.0000	69.042	69.471	0.3447	0.00	0.6	4.345
04/17/15 21:35:00.0	63.732	52.000	-0.2039	0.0000	68.999	69.427	0.3451	0.00	0.6	4.345
04/17/15 21:40:00.0	63.648	52.200	-0.2039	0.0000	68.956	69.386	0.3451	0.00	0.6	4.345
04/17/15 21:45:00.0	63.219	52.600	-0.2039	0.0000	68.913	69.386	0.3447	0.00	0.6	4.345
04/17/15 21:50:00.0	63.176	53.000	-0.2039	0.0000	68.871	69.343	0.3441	0.00	0.6	4.345
04/17/15 21:55:00.0	63.347	53.100	-0.2039	0.0000	68.828	69.300	0.3447	0.00	0.6	4.345
04/17/15 22:00:00.0	63.390	53.000	-0.2039	0.0000	68.742	69.300	0.3451	0.00	0.6	4.345
04/17/15 22:05:00.0	63.090	53.300	-0.2039	0.0000	68.698	69.256	0.3451	0.00	0.6	4.339
04/17/15 22:10:00.0	62.704	53.800	-0.2039	0.0000	68.657	69.213	0.3451	0.00	0.6	4.345
04/17/15 22:15:00.0	62.834	54.600	-0.2039	0.0000	68.614	69.213	0.3457	0.00	0.6	4.339
04/17/15 22:20:00.0	62.447	54.500	-0.2039	0.0000	68.571	69.170	0.3451	0.00	0.6	4.345
04/17/15 22:25:00.0	62.276	54.900	-0.2039	0.0000	68.527	69.129	0.3457	0.00	0.6	4.339
04/17/15 22:30:00.0	62.233	55.300	-0.2039	0.0000	68.484	69.129	0.3451	0.00	0.6	4.339
04/17/15 22:35:00.0	61.848	55.800	-0.2039	0.0000	68.443	69.085	0.3451	0.00	0.6	4.339
04/17/15 22:40:00.0	61.547	56.400	-0.2039	0.0000	68.400	69.042	0.3457	0.00	0.6	4.339
04/17/15 22:45:00.0	61.590	56.800	-0.2039	0.0000	68.356	69.042	0.3451	0.00	0.6	4.339
04/17/15 22:50:00.0	61.376	56.900	-0.2039	0.0000	68.313	68.999	0.3451	0.00	0.6	4.339
04/17/15 22:55:00.0	61.248	57.300	-0.2039	0.0000	68.270	68.956	0.3451	0.00	0.6	4.339
04/17/15 23:00:00.0	61.248	57.500	-0.2039	0.0000	68.227	68.956	0.3451	0.00	0.6	4.339
04/17/15 23:05:00.0	61.248	57.900	-0.2039	0.0000	68.185	68.913	0.3451	0.00	0.6	4.339
04/17/15 23:10:00.0	61.162	57.900	-0.2039	0.0000	68.142	68.871	0.3451	0.00	0.6	4.339
04/17/15 23:15:00.0	60.904	58.500	-0.2039	0.0000	68.099	68.871	0.3451	0.00	0.6	4.339
04/17/15 23:20:00.0	61.075	58.400	-0.2039	0.0000	68.056	68.828	0.3451	0.00	0.6	4.339
04/17/15 23:25:00.0	61.333	58.800	-0.2039	0.0000	68.013	68.785	0.3441	0.00	0.6	4.339
04/17/15 23:30:00.0	61.119	58.700	-0.2039	0.0000	67.971	68.785	0.3441	0.00	0.6	4.339
04/17/15 23:35:00.0	60.690	58.800	-0.2039	0.0000	67.928	68.742	0.3447	0.00	0.6	4.339
