"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10374974, SEN S/N: 10348624)","Current, mA (LGR S/N: 10374974, SEN S/N: 10348624)","Temp, °C (LGR S/N: 10374974, SEN S/N: 10359316)","RH, % (LGR S/N: 10374974, SEN S/N: 10359316)","DewPt, °C (LGR S/N: 10374974, SEN S/N: 10359316)","Temp, °C (LGR S/N: 10374974, SEN S/N: 10365530, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374974, SEN S/N: 10365589, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374974, SEN S/N: 10374523)","Wetness, % (LGR S/N: 10374974, SEN S/N: 10374905)","Solar Radiation, W/m² (LGR S/N: 10374974, SEN S/N: 10375645)","Batt, V (LGR S/N: 10374974)"
1,2014-07-11 11:20:02,-0.2039,0.0000,27.259,49.400,15.8,57.018,55.213,0.0413,2.35,1004.4,4.363
2,2014-07-11 11:25:02,-0.2039,0.0000,28.072,47.400,15.9,57.908,55.871,0.0413,2.35,1005.6,4.321
3,2014-07-11 11:30:02,-0.2039,0.0000,29.439,48.000,17.3,58.860,56.698,0.0421,2.94,1001.9,4.321
4,2014-07-11 11:35:02,-0.2039,0.0000,29.389,47.900,17.2,59.450,57.299,0.0421,2.94,1006.9,4.345
5,2014-07-11 11:40:02,-0.1988,0.0000,29.515,48.900,17.7,59.280,57.542,0.0421,2.94,1001.9,4.393
6,2014-07-11 11:45:02,-0.1988,0.0000,29.490,46.700,16.9,59.705,57.949,0.0421,2.94,1005.6,4.363
7,2014-07-11 11:50:02,-0.1988,0.0000,29.165,49.200,17.4,60.005,58.278,0.0425,2.94,1013.1,4.351
8,2014-07-11 11:55:02,-0.1988,0.0000,28.023,51.100,17.0,60.264,58.568,0.0425,2.94,1008.1,4.339
9,2014-07-11 12:00:02,-0.1988,0.0000,29.215,48.300,17.2,60.699,58.985,0.0425,2.94,1008.1,4.345
10,2014-07-11 12:05:02,-0.1988,0.0000,28.147,50.300,16.9,60.918,59.280,0.0434,2.35,1013.1,4.381
11,2014-07-11 12:10:02,-0.2039,0.0000,28.345,49.700,16.8,61.449,59.790,0.0434,2.35,1010.6,4.357
12,2014-07-11 12:15:02,-0.1988,0.0000,27.702,50.200,16.4,61.897,60.177,0.0434,2.35,1008.1,4.345
13,2014-07-11 12:20:02,-0.1988,0.0000,28.122,51.300,17.1,62.168,60.437,0.0442,2.35,1001.9,4.339
14,2014-07-11 12:25:02,-0.1988,0.0000,28.221,50.100,16.9,62.486,60.786,0.0434,2.35,1008.1,4.418
15,2014-07-11 12:30:02,-0.2039,0.0000,27.554,50.500,16.4,62.486,60.830,0.0442,2.35,996.9,4.363
16,2014-07-11 12:35:02,-0.1988,0.0000,28.171,50.900,17.1,62.624,60.962,0.0442,2.35,991.9,4.345
17,2014-07-11 12:40:02,-0.2039,0.0000,27.628,49.700,16.2,62.168,60.786,0.0442,2.35,979.4,4.339
18,2014-07-11 12:45:02,-0.2039,0.0000,28.295,50.100,16.9,57.704,57.420,0.0434,2.35,976.9,4.339
19,2014-07-11 12:50:02,-0.2039,0.0000,28.270,48.900,16.5,56.067,55.560,0.0434,2.35,971.9,4.345
20,2014-07-11 12:55:02,-0.2039,0.0000,27.456,48.900,15.8,53.590,53.553,0.0425,1.76,971.9,4.363
21,2014-07-11 13:00:02,-0.2039,0.0000,28.394,48.700,16.6,51.525,51.596,0.0421,1.76,960.6,4.369
22,2014-07-11 13:05:02,-0.2039,0.0000,27.875,49.100,16.2,52.167,51.631,0.0413,2.35,954.4,4.351
23,2014-07-11 13:10:02,-0.2039,0.0000,28.171,48.300,16.2,51.988,51.738,0.0405,2.35,946.9,4.345
24,2014-07-11 13:15:02,-0.2039,0.0000,27.998,48.500,16.1,49.140,49.377,0.0405,2.35,936.9,4.339
25,2014-07-11 13:20:02,-0.2039,0.0000,29.190,46.200,16.5,47.352,47.678,0.0401,2.35,933.1,4.339
26,2014-07-11 13:25:02,-0.2039,0.0000,27.974,47.100,15.7,46.035,46.385,0.0392,1.76,834.4,4.393
27,2014-07-11 13:30:02,-0.2039,0.0000,27.702,48.000,15.7,45.342,45.719,0.0384,1.76,78.1,4.357
28,2014-07-11 13:35:02,-0.2039,0.0000,28.122,47.400,15.9,44.288,44.719,0.0375,1.18,81.9,4.351
29,2014-07-11 13:40:02,-0.2039,0.0000,27.974,47.000,15.6,43.404,43.799,0.0371,1.18,191.9,4.339
30,2014-07-11 13:45:02,-0.2039,0.0000,27.875,47.600,15.7,42.535,42.983,0.0371,1.18,95.6,4.339
31,2014-07-11 13:50:02,-0.2039,0.0000,27.825,47.600,15.7,41.736,42.179,0.0363,1.18,556.9,4.345
