"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374980, SEN S/N: 10314896)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10359307)","RH, % (LGR S/N: 10374980, SEN S/N: 10359307)","DewPt, °C (LGR S/N: 10374980, SEN S/N: 10359307)","Voltage, V (LGR S/N: 10374980, SEN S/N: 10363575)","Current, mA (LGR S/N: 10374980, SEN S/N: 10363575)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365533, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365597, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374980, SEN S/N: 10374516)","Solar Radiation, W/m² (LGR S/N: 10374980, SEN S/N: 10378950)","Batt, V (LGR S/N: 10374980)"
1,2014-09-28 18:45:00,11.76,19.270,76.100,15.0,-0.1988,0.0000,23.521,20.793,0.1742,0.6,4.303
2,2014-09-28 18:50:00,11.76,19.222,76.200,14.9,-0.1988,0.0000,23.400,20.722,0.1738,0.6,4.309
3,2014-09-28 18:55:00,12.35,19.246,76.300,15.0,-0.1988,0.0000,23.256,20.531,0.1738,0.6,4.315
4,2014-09-28 19:00:00,12.35,19.199,76.600,15.0,-0.1988,0.0000,23.112,20.484,0.1738,0.6,4.315
5,2014-09-28 19:05:00,12.94,19.103,76.600,14.9,-0.1988,0.0000,22.968,20.246,0.1732,0.6,4.315
6,2014-09-28 19:10:00,13.53,19.032,77.200,15.0,-0.1988,0.0000,22.848,20.246,0.1732,0.6,4.315
7,2014-09-28 19:15:00,13.53,18.937,77.700,15.0,-0.1988,0.0000,22.729,20.007,0.1728,0.6,4.315
8,2014-09-28 19:20:00,13.53,18.866,78.200,15.0,-0.1988,0.0000,22.633,19.984,0.1728,0.6,4.315
9,2014-09-28 19:25:00,14.71,18.818,78.400,15.0,-0.1988,0.0000,22.513,19.817,0.1728,0.6,4.315
10,2014-09-28 19:30:00,15.88,18.747,78.500,15.0,-0.1988,0.0000,22.417,19.912,0.1732,0.6,4.315
11,2014-09-28 19:35:00,15.88,18.699,79.200,15.0,-0.1988,0.0000,22.321,19.674,0.1732,0.6,4.315
12,2014-09-28 19:40:00,16.47,18.652,79.400,15.0,-0.1988,0.0000,22.226,19.674,0.1728,0.6,4.315
13,2014-09-28 19:45:00,15.88,18.723,79.000,15.0,-0.1988,0.0000,22.130,19.770,0.1728,0.6,4.315
14,2014-09-28 19:50:00,16.47,18.699,79.300,15.1,-0.1988,0.0000,22.034,19.651,0.1728,0.6,4.309
15,2014-09-28 19:55:00,16.47,18.652,79.400,15.0,-0.1988,0.0000,21.963,19.627,0.1728,0.6,4.315
16,2014-09-28 20:00:00,17.65,18.628,79.400,15.0,-0.1988,0.0000,21.867,19.603,0.1728,0.6,4.309
