"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10221050, SEN S/N: 10200857)","Current, mA (LGR S/N: 10221050, SEN S/N: 10200857)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10213636)","RH, % (LGR S/N: 10221050, SEN S/N: 10213636)","DewPt, °C (LGR S/N: 10221050, SEN S/N: 10213636)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10365531, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221050, SEN S/N: 10365588, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221050, SEN S/N: 10374515)","Wetness, % (LGR S/N: 10221050, SEN S/N: 10374901)","Solar Radiation, W/m² (LGR S/N: 10221050, SEN S/N: 10375649)"
1,2015-01-03 10:45:00,-0.1988,0.0000,12.074,82.000,9.1,25.065,22.345,0.1031,0.00,90.6
2,2015-01-03 10:50:00,-0.2039,0.0000,13.257,61.300,6.0,23.954,21.676,0.1031,0.00,66.9
3,2015-01-03 10:55:00,-0.2039,0.0000,13.233,57.200,5.0,24.243,21.628,0.1036,0.00,61.9
4,2015-01-03 11:00:00,-0.1988,0.0000,13.738,56.000,5.1,24.774,21.867,0.1036,0.00,63.1
5,2015-01-03 11:05:00,-0.1988,0.0000,13.810,54.800,4.9,25.283,22.106,0.1036,0.00,61.9
6,2015-01-03 11:10:00,-0.1988,0.0000,14.361,55.100,5.5,25.768,22.393,0.1042,0.00,61.9
7,2015-01-03 11:15:00,-0.1988,0.0000,14.361,55.300,5.5,26.182,22.417,0.1047,0.00,60.6
8,2015-01-03 11:20:00,-0.1988,0.0000,14.984,53.300,5.6,26.598,22.681,0.1047,0.00,68.1
9,2015-01-03 11:25:00,-0.1988,0.0000,14.098,52.500,4.5,27.063,22.824,0.1047,0.00,56.9
10,2015-01-03 11:30:00,-0.1988,0.0000,14.936,52.900,5.4,27.481,22.872,0.1053,0.00,55.6
11,2015-01-03 11:35:00,-0.1988,0.0000,15.270,51.700,5.4,27.776,22.824,0.1053,0.00,163.1
12,2015-01-03 11:40:00,-0.1988,0.0000,14.792,50.500,4.6,28.023,22.800,0.1053,0.00,183.1
13,2015-01-03 11:45:00,-0.1988,0.0000,15.414,50.400,5.2,28.171,22.537,0.1053,0.00,509.4
14,2015-01-03 11:50:00,-0.1988,0.0000,15.605,49.100,5.0,28.320,22.465,0.1053,0.00,509.4
15,2015-01-03 11:55:00,-0.1988,0.0000,14.218,50.800,4.2,28.468,22.345,0.1053,0.00,434.4
16,2015-01-03 12:00:00,-0.1988,0.0000,14.194,50.100,4.0,28.568,22.345,0.1058,0.00,244.4
17,2015-01-03 12:05:00,-0.1988,0.0000,15.175,48.500,4.4,28.766,22.274,0.1058,0.00,219.4
18,2015-01-03 12:10:00,-0.1988,0.0000,14.816,48.700,4.1,28.891,22.130,0.1053,0.00,123.1
19,2015-01-03 12:15:00,-0.1988,0.0000,14.816,49.100,4.2,28.816,21.915,0.1058,0.00,113.1
20,2015-01-03 12:20:00,-0.1988,0.0000,15.127,50.100,4.8,28.742,21.748,0.1058,0.00,120.6
21,2015-01-03 12:25:00,-0.1988,0.0000,15.581,47.900,4.6,28.642,21.604,0.1058,0.00,59.4
22,2015-01-03 12:30:00,-0.1988,0.0000,14.888,47.900,4.0,28.419,21.199,0.1053,0.00,95.6
23,2015-01-03 12:35:00,-0.1988,0.0000,16.010,48.000,5.0,27.677,20.674,0.1053,0.00,290.6
24,2015-01-03 12:40:00,-0.1988,0.0000,16.249,46.600,4.8,26.598,20.222,0.1047,0.00,465.6
25,2015-01-03 12:45:00,-0.1988,0.0000,15.509,47.000,4.3,26.304,20.174,0.1047,0.00,461.9
26,2015-01-03 12:50:00,-0.1988,0.0000,15.724,48.400,4.9,26.353,20.079,0.1047,0.00,379.4
27,2015-01-03 12:55:00,-0.1988,0.0000,16.272,48.000,5.3,26.256,19.936,0.1042,0.00,41.9
28,2015-01-03 13:00:00,-0.1988,0.0000,15.366,46.900,4.1,25.744,19.532,0.1036,0.00,29.4
29,2015-01-03 13:05:00,-0.1988,0.0000,14.984,48.400,4.2,24.774,19.032,0.1031,0.00,25.6
30,2015-01-03 13:10:00,-0.1988,0.0000,15.199,48.200,4.3,23.809,18.628,0.1031,0.00,25.6
31,2015-01-03 13:15:00,-0.1988,0.0000,15.008,47.300,3.9,22.944,18.271,0.1025,0.00,24.4
32,2015-01-03 13:20:00,-0.1988,0.0000,14.649,47.400,3.6,22.178,17.938,0.1020,0.00,24.4
33,2015-01-03 13:25:00,-0.1988,0.0000,14.936,47.500,3.9,21.509,17.653,0.1020,0.00,25.6
34,2015-01-03 13:30:00,-0.1988,0.0000,14.792,46.900,3.6,20.913,17.391,0.1014,0.00,26.9
35,2015-01-03 13:35:00,-0.1988,0.0000,14.768,47.500,3.7,20.388,17.153,0.1009,0.00,28.1
36,2015-01-03 13:40:00,-0.1988,0.0000,14.601,47.600,3.6,19.936,16.963,0.1009,0.00,29.4
37,2015-01-03 13:45:00,-0.1988,0.0000,14.457,49.200,3.9,19.532,16.796,0.1003,0.00,30.6
38,2015-01-03 13:50:00,-0.1988,0.0000,14.840,49.600,4.4,19.199,16.630,0.0998,0.00,30.6
39,2015-01-03 13:55:00,-0.1988,0.0000,14.673,48.700,4.0,18.913,16.511,0.0998,0.00,30.6
40,2015-01-03 14:00:00,-0.1988,0.0000,14.792,48.700,4.1,18.652,16.392,0.0998,0.00,30.6
41,2015-01-03 14:05:00,-0.1988,0.0000,15.031,47.700,4.0,18.414,16.296,0.0992,0.00,29.4
42,2015-01-03 14:10:00,-0.1988,0.0000,14.864,47.700,3.9,18.176,16.177,0.0992,0.00,29.4
43,2015-01-03 14:15:00,-0.1988,0.0000,14.816,47.600,3.8,17.962,16.058,0.0992,0.00,28.1
44,2015-01-03 14:20:00,-0.1988,0.0000,14.888,48.300,4.1,17.772,15.986,0.0986,0.00,26.9
45,2015-01-03 14:25:00,-0.1988,0.0000,14.673,47.400,3.6,17.605,15.867,0.0986,0.00,24.4
46,2015-01-03 14:30:00,-0.1988,0.0000,14.649,47.800,3.7,17.415,15.748,0.0986,0.00,23.1
47,2015-01-03 14:35:00,-0.1988,0.0000,14.697,47.800,3.8,17.225,15.652,0.0981,0.00,23.1
48,2015-01-03 14:40:00,-0.1988,0.0000,14.816,48.000,3.9,17.058,15.557,0.0981,0.00,24.4
49,2015-01-03 14:45:00,-0.1988,0.0000,14.768,47.600,3.8,16.915,15.485,0.0981,0.00,25.6
50,2015-01-03 14:50:00,-0.1988,0.0000,14.864,47.800,3.9,16.773,15.414,0.0981,0.00,28.1
51,2015-01-03 14:55:00,-0.1988,0.0000,14.840,48.200,4.0,16.630,15.342,0.0981,0.00,30.6
52,2015-01-03 15:00:00,-0.1988,0.0000,14.888,48.700,4.2,16.511,15.247,0.0975,0.00,34.4
53,2015-01-03 15:05:00,-0.1988,0.0000,14.745,48.600,4.0,16.392,15.175,0.0975,0.00,36.9
54,2015-01-03 15:10:00,-0.1988,0.0000,14.888,48.600,4.2,16.272,15.127,0.0975,0.00,38.1
55,2015-01-03 15:15:00,-0.1988,0.0000,14.864,48.500,4.1,16.177,15.055,0.0975,0.00,36.9
56,2015-01-03 15:20:00,-0.1988,0.0000,14.864,49.000,4.3,16.082,15.008,0.0975,0.00,34.4
57,2015-01-03 15:25:00,-0.1988,0.0000,14.721,48.600,4.0,15.986,14.960,0.0969,0.00,26.9
58,2015-01-03 15:30:00,-0.1988,0.0000,14.649,49.100,4.1,15.891,14.888,0.0969,0.00,19.4
59,2015-01-03 15:35:00,-0.1988,0.0000,14.409,50.400,4.2,15.796,14.816,0.0969,0.00,14.4
60,2015-01-03 15:40:00,-0.1988,0.0000,14.266,50.300,4.1,15.700,14.745,0.0969,0.00,10.6
61,2015-01-03 15:45:00,-0.1988,0.0000,14.361,50.100,4.1,15.605,14.673,0.0969,0.00,9.4
62,2015-01-03 15:50:00,-0.1988,0.0000,14.146,51.500,4.3,15.485,14.577,0.0963,0.00,9.4
63,2015-01-03 15:55:00,-0.1988,0.0000,13.834,53.200,4.5,15.390,14.529,0.0963,0.00,9.4
64,2015-01-03 16:00:00,-0.1988,0.0000,13.690,55.300,4.9,15.294,14.457,0.0963,0.00,8.1
65,2015-01-03 16:05:00,-0.1988,0.0000,13.594,57.400,5.4,15.223,14.385,0.0963,0.00,8.1
66,2015-01-03 16:10:00,-0.1988,0.0000,13.425,58.500,5.5,15.127,14.337,0.0963,0.00,6.9
67,2015-01-03 16:15:00,-0.1988,0.0000,13.257,59.300,5.5,15.031,14.266,0.0963,0.00,6.9
68,2015-01-03 16:20:00,-0.1988,0.0000,13.064,60.700,5.7,14.936,14.194,0.0963,0.00,5.6
69,2015-01-03 16:25:00,-0.1988,0.0000,12.968,61.100,5.7,14.840,14.122,0.0963,0.00,5.6
70,2015-01-03 16:30:00,-0.1988,0.0000,12.847,61.600,5.7,14.768,14.050,0.0963,0.00,4.4
71,2015-01-03 16:35:00,-0.1988,0.0000,12.751,62.700,5.8,14.673,13.978,0.0961,0.00,3.1
72,2015-01-03 16:40:00,-0.1988,0.0000,12.678,63.100,5.9,14.577,13.906,0.0961,0.00,3.1
73,2015-01-03 16:45:00,-0.1988,0.0000,12.437,64.100,5.9,14.481,13.834,0.0961,0.00,1.9
74,2015-01-03 16:50:00,-0.1988,0.0000,12.171,65.400,5.9,14.385,13.762,0.0961,0.00,0.6
75,2015-01-03 16:55:00,-0.1988,0.0000,12.074,66.300,6.0,14.290,13.690,0.0961,0.00,0.6
76,2015-01-03 17:00:00,-0.1988,0.0000,11.929,67.400,6.1,14.194,13.618,0.0961,0.00,0.6
77,2015-01-03 17:05:00,-0.1988,0.0000,11.734,68.100,6.1,14.098,13.522,0.0955,0.00,0.6
78,2015-01-03 17:10:00,-0.1988,0.0000,11.540,68.900,6.0,14.026,13.449,0.0955,0.00,0.6
79,2015-01-03 17:15:00,-0.1988,0.0000,11.443,69.500,6.1,13.906,13.377,0.0955,0.00,0.6
80,2015-01-03 17:20:00,-0.1988,0.0000,11.346,70.000,6.1,13.834,13.305,0.0955,0.00,0.6
81,2015-01-03 17:25:00,-0.1988,0.0000,11.248,71.000,6.2,13.738,13.233,0.0955,0.00,0.6
82,2015-01-03 17:30:00,-0.1988,0.0000,11.175,71.500,6.2,13.666,13.185,0.0955,0.00,0.6
83,2015-01-03 17:35:00,-0.1988,0.0000,11.005,71.800,6.1,13.570,13.112,0.0955,0.00,0.6
84,2015-01-03 17:40:00,-0.1988,0.0000,10.907,72.700,6.2,13.497,13.064,0.0955,0.00,0.6
85,2015-01-03 17:45:00,-0.1988,0.0000,10.687,73.500,6.2,13.425,13.016,0.0955,0.00,0.6
86,2015-01-03 17:50:00,-0.1988,0.0000,10.467,74.600,6.2,13.353,12.968,0.0949,0.00,0.6
87,2015-01-03 17:55:00,-0.1988,0.0000,10.369,75.500,6.2,13.281,12.920,0.0949,0.00,0.6
88,2015-01-03 18:00:00,-0.1988,0.0000,10.394,76.200,6.4,13.209,12.871,0.0949,0.00,0.6
89,2015-01-03 18:05:00,-0.1988,0.0000,10.516,76.000,6.5,13.161,12.823,0.0949,0.00,0.6
90,2015-01-03 18:10:00,-0.1988,0.0000,10.687,76.200,6.7,13.112,12.799,0.0949,0.00,0.6
91,2015-01-03 18:15:00,-0.1988,0.0000,10.541,76.300,6.6,13.040,12.751,0.0949,0.00,0.6
92,2015-01-03 18:20:00,-0.1988,0.0000,10.663,76.600,6.7,12.992,12.703,0.0949,0.00,0.6
93,2015-01-03 18:25:00,-0.1988,0.0000,10.736,76.400,6.8,12.944,12.678,0.0949,0.00,0.6
94,2015-01-03 18:30:00,-0.1988,0.0000,10.712,76.400,6.7,12.896,12.630,0.0949,0.00,0.6
95,2015-01-03 18:35:00,-0.1988,0.0000,10.541,76.800,6.7,12.847,12.606,0.0949,0.00,0.6
96,2015-01-03 18:40:00,-0.1988,0.0000,10.345,77.000,6.5,12.799,12.558,0.0949,0.00,0.6
97,2015-01-03 18:45:00,-0.1988,0.0000,10.198,77.800,6.5,12.727,12.509,0.0949,0.00,0.6
98,2015-01-03 18:50:00,-0.1988,0.0000,10.051,78.300,6.5,12.703,12.461,0.0949,0.00,0.6
99,2015-01-03 18:55:00,-0.1988,0.0000,9.903,78.900,6.4,12.630,12.413,0.0949,0.00,0.6
100,2015-01-03 19:00:00,-0.1988,0.0000,9.879,79.400,6.5,12.606,12.364,0.0949,0.00,0.6
101,2015-01-03 19:05:00,-0.1988,0.0000,9.854,79.700,6.5,12.534,12.340,0.0943,0.00,0.6
102,2015-01-03 19:10:00,-0.1988,0.0000,9.903,79.900,6.6,12.509,12.292,0.0943,0.00,0.6
103,2015-01-03 19:15:00,-0.1988,0.0000,9.854,80.100,6.6,12.461,12.268,0.0943,0.00,0.6
104,2015-01-03 19:20:00,-0.1988,0.0000,9.829,80.400,6.6,12.413,12.219,0.0943,0.00,0.6
105,2015-01-03 19:25:00,-0.1988,0.0000,9.731,80.800,6.6,12.364,12.195,0.0943,0.00,0.6
106,2015-01-03 19:30:00,-0.1988,0.0000,9.632,81.100,6.6,12.316,12.147,0.0943,0.00,0.6
107,2015-01-03 19:35:00,-0.1988,0.0000,9.632,81.400,6.6,12.268,12.122,0.0943,0.00,0.6
108,2015-01-03 19:40:00,-0.1988,0.0000,9.558,81.500,6.6,12.243,12.098,0.0943,0.00,0.6
109,2015-01-03 19:45:00,-0.1988,0.0000,9.756,81.700,6.8,12.195,12.074,0.0943,0.00,0.6
110,2015-01-03 19:50:00,-0.1988,0.0000,9.780,81.100,6.7,12.147,12.025,0.0943,0.00,0.6
111,2015-01-03 19:55:00,-0.1988,0.0000,9.756,81.100,6.7,12.147,12.001,0.0943,0.00,0.6
112,2015-01-03 20:00:00,-0.1988,0.0000,9.583,81.000,6.5,12.098,11.977,0.0943,0.59,0.6
113,2015-01-03 20:05:00,-0.1988,0.0000,9.534,81.300,6.5,12.050,11.904,0.0943,0.59,0.6
114,2015-01-03 20:10:00,-0.1988,0.0000,9.706,81.500,6.7,12.001,11.880,0.0943,0.59,0.6
115,2015-01-03 20:15:00,-0.1988,0.0000,9.706,81.300,6.7,11.953,11.856,0.0943,0.59,0.6
116,2015-01-03 20:20:00,-0.1988,0.0000,9.558,81.100,6.5,11.929,11.832,0.0943,0.59,0.6
117,2015-01-03 20:25:00,-0.1988,0.0000,9.485,81.400,6.5,11.904,11.783,0.0943,0.59,0.6
118,2015-01-03 20:30:00,-0.1988,0.0000,9.485,81.300,6.5,11.856,11.759,0.0943,0.59,0.6
119,2015-01-03 20:35:00,-0.1988,0.0000,9.485,81.000,6.4,11.807,11.710,0.0943,0.00,0.6
120,2015-01-03 20:40:00,-0.1988,0.0000,9.509,80.900,6.4,11.783,11.686,0.0943,0.00,0.6
121,2015-01-03 20:45:00,-0.1988,0.0000,9.485,81.000,6.4,11.759,11.662,0.0943,0.59,0.6
122,2015-01-03 20:50:00,-0.1988,0.0000,9.386,80.900,6.3,11.710,11.613,0.0943,0.59,0.6
123,2015-01-03 20:55:00,-0.1988,0.0000,9.114,82.700,6.3,11.662,11.589,0.0943,0.59,0.6
124,2015-01-03 21:00:00,-0.1988,0.0000,8.990,82.800,6.2,11.637,11.540,0.0943,0.59,0.6
125,2015-01-03 21:05:00,-0.1988,0.0000,8.941,82.600,6.1,11.589,11.516,0.0943,0.59,0.6
126,2015-01-03 21:10:00,-0.1988,0.0000,8.965,82.700,6.2,11.565,11.492,0.0937,0.59,0.6
127,2015-01-03 21:15:00,-0.1988,0.0000,8.965,82.300,6.1,11.516,11.467,0.0943,0.59,0.6
128,2015-01-03 21:20:00,-0.1988,0.0000,9.188,82.200,6.3,11.492,11.443,0.0937,0.00,0.6
129,2015-01-03 21:25:00,-0.1988,0.0000,9.238,80.300,6.0,11.467,11.419,0.0943,0.00,0.6
130,2015-01-03 21:30:00,-0.1988,0.0000,9.188,79.400,5.8,11.443,11.394,0.0943,0.00,0.6
131,2015-01-03 21:35:00,-0.1988,0.0000,9.312,76.400,5.4,11.419,11.370,0.0937,0.00,0.6
132,2015-01-03 21:40:00,-0.1988,0.0000,9.386,75.700,5.3,11.370,11.346,0.0937,0.00,0.6
133,2015-01-03 21:45:00,-0.1988,0.0000,9.213,75.700,5.2,11.346,11.297,0.0943,0.00,0.6
134,2015-01-03 21:50:00,-0.1988,0.0000,9.287,75.700,5.2,11.321,11.273,0.0943,0.00,0.6
135,2015-01-03 21:55:00,-0.1988,0.0000,9.386,75.100,5.2,11.273,11.248,0.0943,0.00,0.6
136,2015-01-03 22:00:00,-0.1988,0.0000,9.336,74.900,5.1,11.248,11.224,0.0943,0.00,0.6
137,2015-01-03 22:05:00,-0.1988,0.0000,9.336,75.200,5.2,11.224,11.200,0.0943,0.00,0.6
138,2015-01-03 22:10:00,-0.1988,0.0000,9.312,75.200,5.2,11.175,11.200,0.0943,0.00,0.6
139,2015-01-03 22:15:00,-0.1988,0.0000,9.238,75.400,5.1,11.175,11.151,0.0943,0.00,0.6
140,2015-01-03 22:20:00,-0.1988,0.0000,9.287,75.400,5.2,11.151,11.127,0.0937,0.00,0.6
141,2015-01-03 22:25:00,-0.1988,0.0000,9.188,75.200,5.0,11.127,11.127,0.0937,0.00,0.6
142,2015-01-03 22:30:00,-0.1988,0.0000,9.188,75.400,5.1,11.078,11.102,0.0943,0.00,0.6
143,2015-01-03 22:35:00,-0.1988,0.0000,9.410,75.100,5.2,11.053,11.078,0.0943,0.00,0.6
144,2015-01-03 22:40:00,-0.1988,0.0000,9.608,73.900,5.2,11.053,11.053,0.0943,0.00,0.6
145,2015-01-03 22:45:00,-0.1988,0.0000,9.657,73.200,5.1,11.029,11.053,0.0943,0.00,0.6
146,2015-01-03 22:50:00,-0.1988,0.0000,9.583,72.800,5.0,11.029,11.053,0.0943,0.00,0.6
147,2015-01-03 22:55:00,-0.1988,0.0000,9.435,73.000,4.8,11.005,11.029,0.0943,0.00,0.6
148,2015-01-03 23:00:00,-0.1988,0.0000,9.238,73.600,4.8,11.005,11.029,0.0943,0.00,0.6
149,2015-01-03 23:05:00,-0.1988,0.0000,9.460,73.500,5.0,10.980,11.005,0.0943,0.00,0.6
150,2015-01-03 23:10:00,-0.1988,0.0000,9.262,73.700,4.8,10.956,10.980,0.0943,0.00,0.6
151,2015-01-03 23:15:00,-0.1988,0.0000,9.064,74.300,4.7,10.932,10.956,0.0943,0.00,0.6
152,2015-01-03 23:20:00,-0.1988,0.0000,8.990,75.600,4.9,10.907,10.932,0.0943,0.00,0.6
153,2015-01-03 23:25:00,-0.1988,0.0000,8.841,77.000,5.0,10.883,10.907,0.0943,0.00,0.6
154,2015-01-03 23:30:00,-0.1988,0.0000,8.965,78.000,5.3,10.858,10.883,0.0943,0.00,0.6
155,2015-01-03 23:35:00,-0.1988,0.0000,8.717,78.000,5.1,10.834,10.834,0.0943,0.00,0.6
156,2015-01-03 23:40:00,-0.1988,0.0000,8.394,78.500,4.9,10.785,10.785,0.0943,0.00,0.6
157,2015-01-03 23:45:00,-0.1988,0.0000,8.070,78.900,4.6,10.761,10.761,0.0943,0.00,0.6
158,2015-01-03 23:50:00,-0.1988,0.0000,7.920,79.500,4.6,10.712,10.712,0.0943,0.00,0.6
159,2015-01-03 23:55:00,-0.1988,0.0000,7.920,79.700,4.6,10.663,10.687,0.0943,0.00,0.6
160,2015-01-04 00:00:00,-0.1988,0.0000,7.820,79.800,4.6,10.638,10.663,0.0943,0.00,0.6
161,2015-01-04 00:05:00,-0.1988,0.0000,7.870,80.400,4.7,10.590,10.614,0.0943,0.00,0.6
162,2015-01-04 00:10:00,-0.1988,0.0000,7.995,80.200,4.8,10.565,10.614,0.0943,0.00,0.6
163,2015-01-04 00:15:00,-0.1988,0.0000,7.870,79.700,4.6,10.541,10.565,0.0943,0.00,0.6
164,2015-01-04 00:20:00,-0.1988,0.0000,7.745,80.000,4.5,10.492,10.541,0.0943,0.00,0.6
165,2015-01-04 00:25:00,-0.2039,0.0000,7.795,80.400,4.6,10.467,10.516,0.0943,0.00,0.6
166,2015-01-04 00:30:00,-0.1988,0.0000,7.870,80.400,4.7,10.443,10.516,0.0943,0.00,0.6
167,2015-01-04 00:35:00,-0.1988,0.0000,7.945,79.900,4.7,10.418,10.492,0.0943,0.00,0.6
168,2015-01-04 00:40:00,-0.1988,0.0000,7.945,80.100,4.7,10.394,10.492,0.0943,0.00,0.6
169,2015-01-04 00:45:00,-0.1988,0.0000,8.070,80.200,4.9,10.394,10.467,0.0943,0.00,0.6
170,2015-01-04 00:50:00,-0.1988,0.0000,8.145,79.500,4.8,10.369,10.467,0.0943,0.00,0.6
171,2015-01-04 00:55:00,-0.1988,0.0000,8.120,79.500,4.8,10.345,10.418,0.0943,0.00,0.6
172,2015-01-04 01:00:00,-0.1988,0.0000,8.095,79.100,4.7,10.320,10.418,0.0943,0.00,0.6
173,2015-01-04 01:05:00,-0.1988,0.0000,8.195,79.100,4.8,10.296,10.418,0.0943,0.00,0.6
174,2015-01-04 01:10:00,-0.1988,0.0000,8.145,78.700,4.7,10.296,10.394,0.0943,0.00,0.6
175,2015-01-04 01:15:00,-0.1988,0.0000,7.970,78.800,4.5,10.296,10.369,0.0943,0.00,0.6
176,2015-01-04 01:20:00,-0.1988,0.0000,7.820,79.100,4.4,10.247,10.345,0.0943,0.00,0.6
177,2015-01-04 01:25:00,-0.1988,0.0000,7.645,79.400,4.3,10.247,10.320,0.0943,0.00,0.6
178,2015-01-04 01:30:00,-0.1988,0.0000,7.594,79.800,4.3,10.198,10.296,0.0943,0.00,0.6
179,2015-01-04 01:35:00,-0.1988,0.0000,7.494,80.000,4.3,10.173,10.271,0.0943,0.00,0.6
180,2015-01-04 01:40:00,-0.1988,0.0000,7.343,80.100,4.1,10.149,10.222,0.0943,0.00,0.6
181,2015-01-04 01:45:00,-0.1988,0.0000,7.167,80.200,4.0,10.100,10.198,0.0943,0.00,0.6
182,2015-01-04 01:50:00,-0.1988,0.0000,7.066,80.000,3.9,10.075,10.173,0.0943,0.00,0.6
183,2015-01-04 01:55:00,-0.1988,0.0000,7.066,80.400,3.9,10.051,10.124,0.0943,0.00,0.6
184,2015-01-04 02:00:00,-0.1988,0.0000,7.041,80.600,3.9,10.001,10.100,0.0943,0.00,0.6
185,2015-01-04 02:05:00,-0.1988,0.0000,7.091,80.100,3.9,9.977,10.075,0.0949,0.00,0.6
186,2015-01-04 02:10:00,-0.2039,0.0000,7.041,80.100,3.9,9.952,10.051,0.0943,0.00,0.6
187,2015-01-04 02:15:00,-0.1988,0.0000,7.142,80.000,3.9,9.928,10.026,0.0949,0.00,0.6
188,2015-01-04 02:20:00,-0.1988,0.0000,7.091,80.000,3.9,9.879,10.001,0.0943,0.00,0.6
189,2015-01-04 02:25:00,-0.1988,0.0000,7.242,79.900,4.0,9.854,9.977,0.0949,0.00,0.6
190,2015-01-04 02:30:00,-0.2039,0.0000,7.318,79.300,4.0,9.854,9.977,0.0943,0.00,0.6
191,2015-01-04 02:35:00,-0.1988,0.0000,7.142,79.000,3.8,9.829,9.952,0.0949,0.00,0.6
192,2015-01-04 02:40:00,-0.1988,0.0000,7.041,79.100,3.7,9.805,9.928,0.0949,0.00,0.6
193,2015-01-04 02:45:00,-0.1988,0.0000,6.889,79.000,3.5,9.780,9.903,0.0949,0.00,0.6
194,2015-01-04 02:50:00,-0.1988,0.0000,6.813,79.500,3.5,9.756,9.879,0.0949,0.00,0.6
195,2015-01-04 02:55:00,-0.1988,0.0000,6.763,79.400,3.5,9.706,9.854,0.0949,0.00,0.6
196,2015-01-04 03:00:00,-0.1988,0.0000,6.611,79.500,3.3,9.682,9.829,0.0949,0.00,0.6
197,2015-01-04 03:05:00,-0.1988,0.0000,6.611,80.000,3.4,9.608,9.780,0.0949,0.00,0.6
198,2015-01-04 03:10:00,-0.1988,0.0000,6.965,79.700,3.7,9.608,9.780,0.0949,0.00,0.6
199,2015-01-04 03:15:00,-0.1988,0.0000,7.041,79.300,3.7,9.608,9.756,0.0949,0.00,0.6
200,2015-01-04 03:20:00,-0.1988,0.0000,7.015,79.200,3.7,9.608,9.756,0.0949,0.00,0.6
201,2015-01-04 03:25:00,-0.1988,0.0000,6.965,79.300,3.6,9.583,9.731,0.0949,0.00,0.6
202,2015-01-04 03:30:00,-0.1988,0.0000,6.940,79.500,3.6,9.558,9.731,0.0949,0.00,0.6
203,2015-01-04 03:35:00,-0.1988,0.0000,7.015,79.700,3.8,9.558,9.706,0.0949,0.00,0.6
204,2015-01-04 03:40:00,-0.1988,0.0000,7.041,79.700,3.8,9.534,9.706,0.0949,0.00,0.6
205,2015-01-04 03:45:00,-0.1988,0.0000,6.914,79.500,3.6,9.509,9.682,0.0949,0.00,0.6
206,2015-01-04 03:50:00,-0.1988,0.0000,6.813,79.800,3.6,9.509,9.657,0.0949,0.00,0.6
207,2015-01-04 03:55:00,-0.1988,0.0000,6.712,80.100,3.5,9.485,9.657,0.0949,0.00,0.6
208,2015-01-04 04:00:00,-0.1988,0.0000,6.535,80.300,3.4,9.460,9.632,0.0949,0.00,0.6
209,2015-01-04 04:05:00,-0.1988,0.0000,6.535,80.200,3.4,9.435,9.608,0.0949,0.00,0.6
210,2015-01-04 04:10:00,-0.1988,0.0000,6.535,80.100,3.4,9.410,9.583,0.0949,0.00,0.6
211,2015-01-04 04:15:00,-0.1988,0.0000,6.535,80.200,3.4,9.410,9.583,0.0955,0.00,0.6
212,2015-01-04 04:20:00,-0.1988,0.0000,6.560,80.100,3.4,9.386,9.558,0.0949,0.00,0.6
213,2015-01-04 04:25:00,-0.1988,0.0000,6.509,79.900,3.3,9.361,9.534,0.0955,0.00,0.6
214,2015-01-04 04:30:00,-0.1988,0.0000,6.458,80.300,3.3,9.361,9.509,0.0949,0.00,0.6
215,2015-01-04 04:35:00,-0.1988,0.0000,6.585,80.400,3.5,9.336,9.509,0.0955,0.00,0.6
216,2015-01-04 04:40:00,-0.1988,0.0000,6.712,80.300,3.6,9.312,9.509,0.0955,0.00,0.6
217,2015-01-04 04:45:00,-0.1988,0.0000,7.066,79.600,3.8,9.312,9.509,0.0955,0.00,0.6
218,2015-01-04 04:50:00,-0.1988,0.0000,7.242,78.400,3.7,9.287,9.485,0.0955,0.00,0.6
219,2015-01-04 04:55:00,-0.1988,0.0000,6.788,78.500,3.3,9.287,9.460,0.0955,0.00,0.6
220,2015-01-04 05:00:00,-0.1988,0.0000,6.509,79.100,3.2,9.262,9.435,0.0955,0.00,0.6
221,2015-01-04 05:05:00,-0.1988,0.0000,6.611,78.600,3.2,9.262,9.435,0.0955,0.00,0.6
222,2015-01-04 05:10:00,-0.1988,0.0000,6.712,78.000,3.2,9.213,9.410,0.0955,0.00,0.6
223,2015-01-04 05:15:00,-0.1988,0.0000,6.737,77.500,3.1,9.213,9.386,0.0955,0.00,0.6
224,2015-01-04 05:20:00,-0.1988,0.0000,6.661,77.500,3.0,9.188,9.386,0.0955,0.00,0.6
225,2015-01-04 05:25:00,-0.1988,0.0000,6.636,77.400,3.0,9.163,9.361,0.0955,0.00,0.6
226,2015-01-04 05:30:00,-0.1988,0.0000,6.585,77.200,2.9,9.163,9.336,0.0955,0.00,0.6
227,2015-01-04 05:35:00,-0.1988,0.0000,6.636,76.700,2.8,9.139,9.336,0.0955,0.00,0.6
228,2015-01-04 05:40:00,-0.2039,0.0000,6.839,76.200,2.9,9.114,9.312,0.0955,0.00,0.6
229,2015-01-04 05:45:00,-0.1988,0.0000,6.661,76.100,2.8,9.114,9.287,0.0955,0.00,0.6
230,2015-01-04 05:50:00,-0.1988,0.0000,6.255,76.800,2.5,9.064,9.238,0.0955,0.00,0.6
231,2015-01-04 05:55:00,-0.2039,0.0000,6.026,77.500,2.4,9.064,9.238,0.0955,0.00,0.6
