"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10384930, SEN S/N: 10359318)","RH, % (LGR S/N: 10384930, SEN S/N: 10359318)","DewPt, °C (LGR S/N: 10384930, SEN S/N: 10359318)","Voltage, V (LGR S/N: 10384930, SEN S/N: 10363602)","Current, mA (LGR S/N: 10384930, SEN S/N: 10363602)","Temp, °C (LGR S/N: 10384930, SEN S/N: 10365535, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10384930, SEN S/N: 10365539, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10384930, SEN S/N: 10374521)","Wetness, % (LGR S/N: 10384930, SEN S/N: 10374909)","Solar Radiation, W/m² (LGR S/N: 10384930, SEN S/N: 10375650)","Batt, V (LGR S/N: 10384930)"
1,2014-09-12 16:10:00,31.230,39.400,15.8,-0.1988,0.0000,42.743,33.209,0.0375,2.94,556.9,4.327
2,2014-09-12 16:15:00,31.077,39.200,15.6,-0.1988,0.0000,43.163,33.521,0.0375,2.94,380.6,4.333
3,2014-09-12 16:20:00,31.204,38.200,15.3,-0.1988,0.0000,43.525,33.835,0.0384,2.94,515.6,4.363
4,2014-09-12 16:25:00,30.343,40.400,15.4,-0.1988,0.0000,43.465,34.150,0.0384,2.94,424.4,4.345
5,2014-09-12 16:30:00,30.192,41.900,15.8,-0.1988,0.0000,43.284,34.360,0.0392,2.94,94.4,4.339
6,2014-09-12 16:35:00,30.091,43.100,16.2,-0.1988,0.0000,43.284,34.545,0.0392,2.94,449.4,4.339
7,2014-09-12 16:40:00,29.439,45.200,16.4,-0.1988,0.0000,43.043,34.704,0.0401,2.94,449.4,4.339
8,2014-09-12 16:45:00,30.016,44.600,16.7,-0.1988,0.0000,43.073,34.836,0.0401,2.94,383.1,4.357
9,2014-09-12 16:50:00,29.840,45.600,16.9,-0.1988,0.0000,41.560,34.942,0.0401,2.94,388.1,4.339
10,2014-09-12 16:55:00,29.340,47.200,16.9,-0.1988,0.0000,39.743,34.836,0.0392,2.35,378.1,4.339
11,2014-09-12 17:00:00,29.190,47.600,16.9,-0.1988,0.0000,38.365,34.545,0.0384,2.94,306.9,4.333
12,2014-09-12 17:05:00,29.815,46.700,17.2,-0.1988,0.0000,37.425,34.176,0.0384,2.94,356.9,4.357
13,2014-09-12 17:10:00,29.815,46.600,17.2,-0.1988,0.0000,36.579,33.835,0.0375,2.94,336.9,4.363
14,2014-09-12 17:15:00,28.642,47.900,16.5,-0.1988,0.0000,35.716,33.495,0.0371,2.35,318.1,4.339
15,2014-09-12 17:20:00,28.345,49.100,16.7,-0.1988,0.0000,34.969,33.183,0.0354,2.35,295.6,4.339
16,2014-09-12 17:25:00,28.122,50.000,16.7,-0.1988,0.0000,34.360,32.872,0.0363,2.35,299.4,4.339
17,2014-09-12 17:30:00,27.899,50.300,16.6,-0.1988,0.0000,33.861,32.587,0.0350,2.35,66.9,4.345
18,2014-09-12 17:35:00,27.924,50.600,16.7,-0.1988,0.0000,33.417,32.304,0.0350,2.35,61.9,4.339
19,2014-09-12 17:40:00,27.974,50.600,16.8,-0.1988,0.0000,33.027,32.073,0.0350,2.35,54.4,4.339
20,2014-09-12 17:45:00,27.677,50.900,16.6,-0.1988,0.0000,32.639,31.842,0.0341,2.35,53.1,4.339
21,2014-09-12 17:50:00,27.333,52.100,16.7,-0.1988,0.0000,32.253,31.612,0.0332,2.35,39.4,4.333
22,2014-09-12 17:55:00,27.284,53.300,17.0,-0.1988,0.0000,31.944,31.408,0.0332,2.35,29.4,4.333
23,2014-09-12 18:00:00,27.014,54.400,17.0,-0.1988,0.0000,31.612,31.230,0.0332,2.35,23.1,4.333
24,2014-09-12 18:05:00,26.744,55.100,17.0,-0.1988,0.0000,31.306,31.026,0.0328,2.35,19.4,4.333
25,2014-09-12 18:10:00,26.475,56.700,17.2,-0.1988,0.0000,31.052,30.849,0.0328,2.35,16.9,4.333
