"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10221049, SEN S/N: 10200136)","Voltage, V (LGR S/N: 10221049, SEN S/N: 10200856)","Current, mA (LGR S/N: 10221049, SEN S/N: 10200856)","Wetness, % (LGR S/N: 10221049, SEN S/N: 10205909)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213641)","RH, % (LGR S/N: 10221049, SEN S/N: 10213641)","DewPt, °C (LGR S/N: 10221049, SEN S/N: 10213641)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213736, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213737, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10221049, SEN S/N: 10222872)","Batt, V (LGR S/N: 10221049)"
1,2013-05-02 14:25:00,40.6,-0.2039,0.0000,2.94,29.665,28.200,9.3,22.609,23.472,0.0914,4.321
2,2013-05-02 14:30:00,98.1,-0.2039,0.0000,2.94,29.690,26.900,8.7,22.537,23.424,0.0908,4.333
3,2013-05-02 14:35:00,255.6,-0.2039,0.0000,2.94,29.340,26.600,8.2,22.465,23.352,0.0908,4.333
4,2013-05-02 14:40:00,81.9,-0.2039,0.0000,2.94,29.389,23.800,6.6,22.393,23.376,0.0908,4.333
5,2013-05-02 14:45:00,248.1,-0.2039,0.0000,2.94,29.340,24.100,6.8,22.345,23.521,0.0902,4.333
6,2013-05-02 14:50:00,343.1,-0.2039,0.0000,2.94,29.414,24.400,7.0,22.321,23.809,0.0902,4.333
7,2013-05-02 14:55:00,85.6,-0.2039,0.0000,3.53,29.315,23.800,6.5,22.321,24.026,0.0902,4.333
8,2013-05-02 15:00:00,41.9,-0.2039,0.0000,3.53,29.464,23.900,6.7,22.321,24.098,0.0902,4.333
9,2013-05-02 15:05:00,51.9,-0.2039,0.0000,2.94,29.540,23.200,6.4,22.345,24.002,0.0896,4.333
10,2013-05-02 15:10:00,40.6,-0.2039,0.0000,2.94,29.439,23.300,6.3,22.345,23.809,0.0902,4.333
11,2013-05-02 15:15:00,44.4,-0.2039,0.0000,2.94,29.464,24.100,6.9,22.321,23.617,0.0896,4.333
12,2013-05-02 15:20:00,55.6,-0.2039,0.0000,2.94,29.790,22.800,6.3,22.274,23.472,0.0896,4.333
13,2013-05-02 15:25:00,44.4,-0.2039,0.0000,3.53,29.740,22.700,6.2,22.250,23.328,0.0896,4.333
14,2013-05-02 15:30:00,40.6,-0.2039,0.0000,3.53,29.540,22.700,6.0,22.202,23.184,0.0896,4.333
15,2013-05-02 15:35:00,39.4,-0.2039,0.0000,2.94,28.717,22.200,5.0,22.154,23.040,0.0896,4.333
16,2013-05-02 15:40:00,116.9,-0.2039,0.0000,2.94,28.270,23.900,5.7,22.106,22.896,0.0896,4.333
17,2013-05-02 15:45:00,234.4,-0.2039,0.0000,2.94,28.245,24.400,6.0,22.034,22.753,0.0893,4.333
18,2013-05-02 15:50:00,35.6,-0.2039,0.0000,2.94,28.369,23.100,5.3,21.987,22.609,0.0893,4.333
19,2013-05-02 15:55:00,43.1,-0.2039,0.0000,2.94,28.345,23.200,5.4,21.915,22.513,0.0893,4.333
20,2013-05-02 16:00:00,53.1,-0.2039,0.0000,2.94,28.221,25.200,6.5,21.843,22.417,0.0893,4.333
21,2013-05-02 16:05:00,33.1,-0.2039,0.0000,2.94,27.899,24.100,5.5,21.795,22.345,0.0887,4.333
22,2013-05-02 16:10:00,34.4,-0.2039,0.0000,2.35,27.677,24.600,5.7,21.724,22.250,0.0887,4.333
23,2013-05-02 16:15:00,30.6,-0.2039,0.0000,2.35,27.259,26.800,6.5,21.676,22.130,0.0887,4.333
24,2013-05-02 16:20:00,31.9,-0.2039,0.0000,2.35,27.431,25.900,6.2,21.628,22.058,0.0887,4.333
25,2013-05-02 16:25:00,29.4,-0.2039,0.0000,2.35,27.481,25.800,6.2,21.581,21.987,0.0887,4.333
26,2013-05-02 16:30:00,28.1,-0.2039,0.0000,2.35,27.481,28.500,7.6,21.509,21.915,0.0887,4.333
27,2013-05-02 16:35:00,26.9,-0.2039,0.0000,2.35,27.530,26.300,6.5,21.485,21.843,0.0881,4.333
28,2013-05-02 16:40:00,25.6,-0.2039,0.0000,2.35,27.481,28.100,7.4,21.413,21.795,0.0881,4.333
29,2013-05-02 16:45:00,24.4,-0.2039,0.0000,2.35,27.358,26.300,6.3,21.390,21.748,0.0881,4.333
30,2013-05-02 16:50:00,24.4,-0.2039,0.0000,2.35,27.382,26.900,6.7,21.342,21.700,0.0881,4.333
31,2013-05-02 16:55:00,23.1,-0.2039,0.0000,2.35,27.407,25.500,5.9,21.294,21.652,0.0881,4.327
32,2013-05-02 17:00:00,21.9,-0.2039,0.0000,2.35,27.259,25.700,5.9,21.246,21.581,0.0881,4.327
33,2013-05-02 17:05:00,21.9,-0.2039,0.0000,2.35,27.161,24.000,4.9,21.223,21.509,0.0875,4.327
34,2013-05-02 17:10:00,21.9,-0.2039,0.0000,2.35,26.818,23.500,4.3,21.175,21.461,0.0875,4.327
35,2013-05-02 17:15:00,20.6,-0.2039,0.0000,2.35,26.769,24.800,5.0,21.151,21.366,0.0875,4.327
36,2013-05-02 17:20:00,20.6,-0.2039,0.0000,2.35,26.842,24.900,5.1,21.103,21.294,0.0881,4.327
