Date Time	Temp (°F)  #10359313	RH (%)  #10359313	Voltage (V)  #10363573	Current (mA)  #10363573	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374518	Wetness (%)  #10374912	Solar Radiation (W/m²)  #10378954	Batt (V) c:5
04/10/15 17:05:00.0	69.814	46.700	-0.2039	0.0000	72.437	71.620	0.2232	0.00	381.9	4.351
04/10/15 17:10:00.0	70.286	45.400	-0.2039	0.0000	72.394	71.577	0.2232	0.00	371.9	4.363
04/10/15 17:15:00.0	69.514	47.700	-0.2039	0.0000	72.351	71.577	0.2241	0.00	339.4	4.357
04/10/15 17:20:00.0	69.042	48.000	-0.2039	0.0000	72.264	71.577	0.2241	0.00	221.9	4.351
04/10/15 17:25:00.0	66.857	52.200	-0.2039	0.0000	72.178	71.577	0.2241	0.00	158.1	4.351
04/10/15 17:30:00.0	66.900	53.400	-0.2039	0.0000	72.050	71.533	0.2241	0.00	190.6	4.345
04/10/15 17:35:00.0	66.385	54.800	-0.2039	0.0000	71.877	71.490	0.2237	0.00	153.1	4.345
04/10/15 17:40:00.0	65.658	57.500	-0.2039	0.0000	71.748	71.447	0.2237	0.00	154.4	4.351
04/10/15 17:45:00.0	66.130	56.600	-0.2039	0.0000	71.620	71.404	0.2237	0.00	153.1	4.357
04/10/15 17:50:00.0	66.258	55.100	-0.2039	0.0000	71.447	71.361	0.2237	0.00	129.4	4.351
04/10/15 17:55:00.0	65.916	53.500	-0.2039	0.0000	71.317	71.274	0.2232	0.00	90.6	4.345
04/10/15 18:00:00.0	65.273	55.600	-0.2039	0.0000	71.190	71.190	0.2232	0.00	114.4	4.345
04/10/15 18:05:00.0	64.288	54.400	-0.2039	0.0000	71.060	71.146	0.2232	0.00	90.6	4.351
04/10/15 18:10:00.0	64.418	54.300	-0.2039	0.0000	70.930	71.060	0.2232	0.00	98.1	4.351
04/10/15 18:15:00.0	64.117	55.900	-0.2039	0.0000	70.803	70.974	0.2232	0.00	51.9	4.363
04/10/15 18:20:00.0	63.433	57.200	-0.2039	0.0000	70.673	70.930	0.2232	0.00	51.9	4.345
04/10/15 18:25:00.0	63.347	57.200	-0.2039	0.0000	70.543	70.846	0.2232	0.00	51.9	4.345
04/10/15 18:30:00.0	63.133	58.000	-0.2039	0.0000	70.416	70.759	0.2232	0.00	44.4	4.351
04/10/15 18:35:00.0	62.661	60.100	-0.2039	0.0000	70.286	70.716	0.2229	0.00	41.9	4.351
04/10/15 18:40:00.0	62.577	60.900	-0.2039	0.0000	70.158	70.630	0.2229	0.00	35.6	4.351
04/10/15 18:45:00.0	62.490	62.200	-0.2039	0.0000	70.072	70.543	0.2229	0.00	29.4	4.345
04/10/15 18:50:00.0	62.105	63.800	-0.2039	0.0000	69.942	70.459	0.2229	0.00	23.1	4.345
04/10/15 18:55:00.0	61.848	64.000	-0.2039	0.0000	69.814	70.372	0.2229	0.00	19.4	4.345
04/10/15 19:00:00.0	61.547	65.400	-0.2039	0.0000	69.728	70.329	0.2229	0.00	14.4	4.345
04/10/15 19:05:00.0	61.376	65.700	-0.2039	0.0000	69.600	70.243	0.2229	0.00	10.6	4.345
04/10/15 19:10:00.0	61.290	66.700	-0.2039	0.0000	69.471	70.158	0.2224	0.00	6.9	4.345
04/10/15 19:15:00.0	61.119	67.700	-0.2039	0.0000	69.386	70.115	0.2224	0.00	4.4	4.339
04/10/15 19:20:00.0	61.075	67.900	-0.2039	0.0000	69.300	70.029	0.2229	0.00	3.1	4.339
04/10/15 19:25:00.0	60.775	68.300	-0.2039	0.0000	69.213	69.942	0.2224	0.00	1.9	4.339
04/10/15 19:30:00.0	60.474	69.500	-0.2039	0.0000	69.129	69.901	0.2224	0.00	0.6	4.339
04/10/15 19:35:00.0	60.390	70.400	-0.2039	0.0000	69.042	69.814	0.2224	0.00	0.6	4.339
04/10/15 19:40:00.0	60.390	70.400	-0.2039	0.0000	68.956	69.771	0.2224	0.00	0.6	4.339
04/10/15 19:45:00.0	60.217	71.100	-0.2039	0.0000	68.828	69.685	0.2224	0.00	0.6	4.339
04/10/15 19:50:00.0	60.089	72.200	-0.2039	0.0000	68.742	69.643	0.2224	0.00	0.6	4.339
04/10/15 19:55:00.0	59.959	73.000	-0.2039	0.0000	68.698	69.557	0.2224	0.00	0.6	4.339
04/10/15 20:00:00.0	59.873	73.900	-0.2039	0.0000	68.614	69.514	0.2224	0.00	0.6	4.339
04/10/15 20:05:00.0	59.745	74.100	-0.2039	0.0000	68.527	69.427	0.2224	0.00	0.6	4.339
04/10/15 20:10:00.0	59.702	73.900	-0.2039	0.0000	68.443	69.386	0.2224	0.00	0.6	4.339
04/10/15 20:15:00.0	59.745	74.200	-0.2039	0.0000	68.356	69.343	0.2224	0.00	0.6	4.339
04/10/15 20:20:00.0	59.745	73.900	-0.2039	0.0000	68.313	69.256	0.2219	0.00	0.6	4.339
04/10/15 20:25:00.0	59.616	73.700	-0.2039	0.0000	68.227	69.213	0.2219	0.00	0.6	4.339
04/10/15 20:30:00.0	59.529	74.000	-0.2039	0.0000	68.185	69.170	0.2216	0.00	0.6	4.339
04/10/15 20:35:00.0	59.445	74.300	-0.2039	0.0000	68.099	69.085	0.2216	0.00	0.6	4.339
04/10/15 20:40:00.0	59.401	74.500	-0.2039	0.0000	68.013	69.042	0.2216	0.00	0.6	4.339
04/10/15 20:45:00.0	59.185	74.600	-0.2039	0.0000	67.971	68.999	0.2216	0.00	0.6	4.339
04/10/15 20:50:00.0	59.099	74.700	-0.2039	0.0000	67.928	68.956	0.2216	0.00	0.6	4.339
04/10/15 20:55:00.0	59.099	74.400	-0.2039	0.0000	67.842	68.913	0.2216	0.00	0.6	4.339
04/10/15 21:00:00.0	59.099	74.000	-0.2039	0.0000	67.798	68.828	0.2216	0.00	0.6	4.339
04/10/15 21:05:00.0	59.056	73.600	-0.2039	0.0000	67.757	68.785	0.2216	0.00	0.6	4.339
04/10/15 21:10:00.0	59.056	73.100	-0.2039	0.0000	67.671	68.742	0.2216	0.00	0.6	4.339
04/10/15 21:15:00.0	58.842	72.600	-0.2039	0.0000	67.627	68.698	0.2216	0.00	0.6	4.339
04/10/15 21:20:00.0	58.626	72.400	-0.2039	0.0000	67.543	68.657	0.2216	0.00	0.6	4.339
04/10/15 21:25:00.0	58.455	72.200	-0.2039	0.0000	67.500	68.614	0.2216	0.00	0.6	4.339
04/10/15 21:30:00.0	58.368	72.200	-0.2039	0.0000	67.456	68.571	0.2216	0.00	0.6	4.339
04/10/15 21:35:00.0	58.282	71.900	-0.2039	0.0000	67.413	68.527	0.2216	0.00	0.6	4.339
04/10/15 21:40:00.0	58.109	71.800	-0.2039	0.0000	67.329	68.484	0.2216	0.00	0.6	4.333
04/10/15 21:45:00.0	58.023	71.700	-0.2039	0.0000	67.285	68.443	0.2216	0.00	0.6	4.333
04/10/15 21:50:00.0	58.109	71.700	-0.2039	0.0000	67.242	68.400	0.2216	0.00	0.6	4.333
04/10/15 21:55:00.0	58.066	71.600	-0.2039	0.0000	67.158	68.313	0.2216	0.00	0.6	4.333
04/10/15 22:00:00.0	58.066	71.300	-0.2039	0.0000	67.114	68.270	0.2216	0.00	0.6	4.333
04/10/15 22:05:00.0	58.023	71.000	-0.2039	0.0000	67.071	68.227	0.2211	0.00	0.6	4.333
04/10/15 22:10:00.0	57.893	71.100	-0.2039	0.0000	67.028	68.227	0.2211	0.00	0.6	4.333
04/10/15 22:15:00.0	58.109	71.800	-0.2039	0.0000	66.943	68.142	0.2211	0.00	0.6	4.333
04/10/15 22:20:00.0	58.152	72.200	-0.2039	0.0000	66.900	68.099	0.2211	0.00	0.6	4.333
04/10/15 22:25:00.0	57.979	73.000	-0.2039	0.0000	66.857	68.056	0.2211	0.00	0.6	4.333
04/10/15 22:30:00.0	57.679	73.500	-0.2039	0.0000	66.814	68.013	0.2211	0.00	0.6	4.333
04/10/15 22:35:00.0	57.463	74.200	-0.2039	0.0000	66.772	67.971	0.2211	0.00	0.6	4.333
04/10/15 22:40:00.0	57.074	74.600	-0.2039	0.0000	66.729	67.971	0.2211	0.00	0.6	4.333
04/10/15 22:45:00.0	57.031	75.500	-0.2039	0.0000	66.686	67.885	0.2211	0.00	0.6	4.333
04/10/15 22:50:00.0	56.772	75.800	-0.2039	0.0000	66.643	67.885	0.2211	0.00	0.6	4.333
04/10/15 22:55:00.0	56.469	76.500	-0.2039	0.0000	66.600	67.798	0.2208	0.00	0.6	4.333
04/10/15 23:00:00.0	56.122	76.900	-0.2039	0.0000	66.558	67.798	0.2211	0.00	0.6	4.333
04/10/15 23:05:00.0	56.079	77.600	-0.2039	0.0000	66.515	67.757	0.2208	0.00	0.6	4.333
04/10/15 23:10:00.0	56.035	78.300	-0.2039	0.0000	66.429	67.714	0.2208	1.18	0.6	4.333
04/10/15 23:15:00.0	56.165	79.100	-0.2039	0.0000	66.385	67.671	0.2208	1.18	0.6	4.333
04/10/15 23:20:00.0	56.251	79.500	-0.2039	0.0000	66.344	67.627	0.2208	1.76	0.6	4.333
04/10/15 23:25:00.0	55.776	79.700	-0.2039	0.0000	66.301	67.586	0.2203	4.12	0.6	4.333
04/10/15 23:30:00.0	55.863	80.200	-0.2039	0.0000	66.258	67.543	0.2203	2.94	0.6	4.333
04/10/15 23:35:00.0	55.776	80.500	-0.2039	0.0000	66.214	67.500	0.2203	3.53	0.6	4.333
04/10/15 23:40:00.0	55.472	80.600	-0.2039	0.0000	66.173	67.456	0.2208	3.53	0.6	4.333
04/10/15 23:45:00.0	55.125	80.800	-0.2039	0.0000	66.130	67.413	0.2203	4.12	0.6	4.333
04/10/15 23:50:00.0	54.820	81.400	-0.2039	0.0000	66.087	67.413	0.2203	7.06	0.6	4.333
04/10/15 23:55:00.0	54.820	81.900	-0.2039	0.0000	66.043	67.372	0.2203	12.35	0.6	4.333
04/11/15 00:00:00.0	54.648	82.100	-0.2039	0.0000	66.000	67.329	0.2203	10.00	0.6	4.333
04/11/15 00:05:00.0	54.516	82.200	-0.2039	0.0000	65.959	67.285	0.2203	11.76	0.6	4.333
04/11/15 00:10:00.0	54.734	82.800	-0.2039	0.0000	65.959	67.242	0.2203	12.35	0.6	4.333
04/11/15 00:15:00.0	54.604	82.800	-0.2039	0.0000	65.872	67.199	0.2203	12.35	0.6	4.333
04/11/15 00:20:00.0	54.343	82.900	-0.2039	0.0000	65.829	67.199	0.2203	14.12	0.6	4.345
04/11/15 00:25:00.0	54.300	83.100	-0.2039	0.0000	65.788	67.114	0.2198	12.94	0.6	4.327
04/11/15 00:30:00.0	54.212	83.400	-0.2039	0.0000	65.788	67.114	0.2198	12.35	0.6	4.333
04/11/15 00:35:00.0	54.516	83.700	-0.2039	0.0000	65.701	67.071	0.2203	12.35	0.6	4.333
04/11/15 00:40:00.0	54.387	83.700	-0.2039	0.0000	65.701	67.028	0.2198	12.94	0.6	4.333
