"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10214684, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214684, SEN S/N: 10200844)","Current, mA (LGR S/N: 10214684, SEN S/N: 10200844)","Wetness, % (LGR S/N: 10214684, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10213739, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10222768, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10359305)","RH, % (LGR S/N: 10214684, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214684, SEN S/N: 10359305)","Water Content, m³/m³ (LGR S/N: 10214684, SEN S/N: 10465840)","Batt, V (LGR S/N: 10214684)"
51,2015-03-06 19:40:00,0.6,-0.1988,0.0000,0.00,17.153,17.177,20.746,33.400,4.1,0.3326,4.315
52,2015-03-06 19:45:00,0.6,-0.1988,0.0000,0.00,17.130,17.130,20.579,34.300,4.3,0.3326,4.315
53,2015-03-06 19:50:00,0.6,-0.1988,0.0000,0.00,17.106,17.082,20.603,34.500,4.4,0.3326,4.309
54,2015-03-06 19:55:00,0.6,-0.1988,0.0000,0.00,17.082,17.034,20.484,35.300,4.6,0.3326,4.309
55,2015-03-06 20:00:00,0.6,-0.1988,0.0000,0.00,17.034,16.963,20.555,35.500,4.8,0.3321,4.339
56,2015-03-06 20:05:00,0.6,-0.1988,0.0000,0.00,17.011,16.915,20.650,35.500,4.9,0.3326,4.303
57,2015-03-06 20:10:00,0.6,-0.1988,0.0000,0.00,16.987,16.868,20.150,36.300,4.7,0.3326,4.303
58,2015-03-06 20:15:00,0.6,-0.1988,0.0000,0.00,16.939,16.820,20.055,36.900,4.9,0.3321,4.303
59,2015-03-06 20:20:00,0.6,-0.1988,0.0000,0.00,16.915,16.773,19.936,37.900,5.2,0.3321,4.303
60,2015-03-06 20:25:00,0.6,-0.1988,0.0000,0.00,16.892,16.725,19.936,38.400,5.4,0.3321,4.303
61,2015-03-06 20:30:00,0.6,-0.1988,0.0000,0.00,16.844,16.677,19.888,38.400,5.3,0.3321,4.303
62,2015-03-06 20:35:00,0.6,-0.1988,0.0000,0.00,16.820,16.630,19.817,38.500,5.3,0.3317,4.297
63,2015-03-06 20:40:00,0.6,-0.1988,0.0000,0.00,16.796,16.582,19.698,38.500,5.2,0.3321,4.297
64,2015-03-06 20:45:00,0.6,-0.1988,0.0000,0.00,16.773,16.534,19.674,38.600,5.2,0.3321,4.297
65,2015-03-06 20:50:00,0.6,-0.1988,0.0000,0.00,16.749,16.511,19.603,38.700,5.2,0.3321,4.297
66,2015-03-06 20:55:00,0.6,-0.1988,0.0000,0.00,16.701,16.463,19.627,38.500,5.1,0.3321,4.297
67,2015-03-06 21:00:00,0.6,-0.1988,0.0000,0.00,16.677,16.415,19.532,38.300,5.0,0.3317,4.297
68,2015-03-06 21:05:00,0.6,-0.1988,0.0000,0.00,16.654,16.368,19.103,40.700,5.5,0.3317,4.297
69,2015-03-06 21:10:00,0.6,-0.1988,0.0000,0.00,16.606,16.320,18.937,40.600,5.3,0.3321,4.291
70,2015-03-06 21:15:00,0.6,-0.1988,0.0000,0.00,16.606,16.296,18.866,40.700,5.2,0.3317,4.291
71,2015-03-06 21:20:00,0.6,-0.1988,0.0000,0.00,16.558,16.272,18.794,40.900,5.2,0.3317,4.291
72,2015-03-06 21:25:00,0.6,-0.1988,0.0000,0.00,16.534,16.225,19.199,39.000,4.9,0.3321,4.291
73,2015-03-06 21:30:00,0.6,-0.1988,0.0000,0.00,16.511,16.177,19.555,37.000,4.5,0.3321,4.291
74,2015-03-06 21:35:00,0.6,-0.1988,0.0000,0.00,16.487,16.153,19.532,36.000,4.1,0.3317,4.291
75,2015-03-06 21:40:00,0.6,-0.1988,0.0000,0.00,16.463,16.129,19.603,35.400,3.9,0.3317,4.291
76,2015-03-06 21:45:00,0.6,-0.1988,0.0000,0.00,16.439,16.082,19.651,34.700,3.7,0.3317,4.291
77,2015-03-06 21:50:00,0.6,-0.1988,0.0000,0.00,16.415,16.034,19.484,34.700,3.5,0.3317,4.291
78,2015-03-06 21:55:00,0.6,-0.1988,0.0000,0.00,16.368,16.010,19.318,34.800,3.4,0.3317,4.291
79,2015-03-06 22:00:00,0.6,-0.1988,0.0000,0.00,16.368,15.963,18.818,35.800,3.4,0.3317,4.291
80,2015-03-06 22:05:00,0.6,-0.1988,0.0000,0.00,16.320,15.939,18.652,36.200,3.4,0.3317,4.291
81,2015-03-06 22:10:00,0.6,-0.1988,0.0000,0.00,16.320,15.891,18.509,36.600,3.4,0.3317,4.291
82,2015-03-06 22:15:00,0.6,-0.1988,0.0000,0.00,16.272,15.867,18.533,36.400,3.4,0.3317,4.291
83,2015-03-06 22:20:00,0.6,-0.1988,0.0000,0.00,16.249,15.819,18.366,36.300,3.2,0.3317,4.291
84,2015-03-06 22:25:00,0.6,-0.1988,0.0000,0.00,16.225,15.796,17.819,38.800,3.6,0.3317,4.285
85,2015-03-06 22:30:00,0.6,-0.1988,0.0000,0.00,16.201,15.772,17.819,38.700,3.6,0.3317,4.285
86,2015-03-06 22:35:00,0.6,-0.1988,0.0000,0.00,16.177,15.724,17.938,39.000,3.8,0.3317,4.285
87,2015-03-06 22:40:00,0.6,-0.1988,0.0000,0.00,16.153,15.700,17.748,39.600,3.8,0.3312,4.285
88,2015-03-06 22:45:00,0.6,-0.1988,0.0000,0.00,16.129,15.676,17.296,40.900,3.9,0.3317,4.285
89,2015-03-06 22:50:00,0.6,-0.1988,0.0000,0.00,16.106,15.629,17.011,41.400,3.8,0.3317,4.285
90,2015-03-06 22:55:00,0.6,-0.1988,0.0000,0.00,16.082,15.605,17.011,41.800,4.0,0.3312,4.285
91,2015-03-06 23:00:00,0.6,-0.1988,0.0000,0.00,16.058,15.557,16.892,42.600,4.1,0.3312,4.285
92,2015-03-06 23:05:00,0.6,-0.1988,0.0000,0.00,16.034,15.533,17.011,43.400,4.5,0.3312,4.285
93,2015-03-06 23:10:00,0.6,-0.2039,0.0000,0.00,16.010,15.485,16.773,44.000,4.5,0.3312,4.285
94,2015-03-06 23:15:00,0.6,-0.1988,0.0000,0.00,15.986,15.438,16.701,44.800,4.7,0.3308,4.285
95,2015-03-06 23:20:00,0.6,-0.1988,0.0000,0.00,15.963,15.414,16.725,44.800,4.7,0.3308,4.285
96,2015-03-06 23:25:00,0.6,-0.1988,0.0000,0.00,15.939,15.366,16.963,43.300,4.4,0.3312,4.285
97,2015-03-06 23:30:00,0.6,-0.1988,0.0000,0.00,15.891,15.342,17.130,43.200,4.5,0.3312,4.285
98,2015-03-06 23:35:00,0.6,-0.1988,0.0000,0.00,15.891,15.318,16.701,43.800,4.3,0.3312,4.285
99,2015-03-06 23:40:00,0.6,-0.1988,0.0000,0.00,15.867,15.270,16.701,43.800,4.3,0.3308,4.285
100,2015-03-06 23:45:00,0.6,-0.1988,0.0000,0.00,15.843,15.247,16.677,43.600,4.3,0.3312,4.279
101,2015-03-06 23:50:00,0.6,-0.1988,0.0000,0.00,15.796,15.223,16.344,44.400,4.2,0.3312,4.279
102,2015-03-06 23:55:00,0.6,-0.2039,0.0000,0.00,15.796,15.175,16.272,45.200,4.4,0.3312,4.279
103,2015-03-07 00:00:00,0.6,-0.1988,0.0000,0.00,15.748,15.151,16.177,44.600,4.1,0.3308,4.279
104,2015-03-07 00:05:00,0.6,-0.2039,0.0000,0.00,15.748,15.127,15.986,45.300,4.2,0.3308,4.273
105,2015-03-07 00:10:00,0.6,-0.2039,0.0000,0.00,15.700,15.103,15.939,45.200,4.1,0.3308,4.279
106,2015-03-07 00:15:00,0.6,-0.2039,0.0000,0.00,15.700,15.079,16.177,43.900,3.9,0.3308,4.273
107,2015-03-07 00:20:00,0.6,-0.1988,0.0000,0.00,15.676,15.031,15.819,43.600,3.5,0.3308,4.273
108,2015-03-07 00:25:00,0.6,-0.2039,0.0000,0.00,15.652,15.008,16.010,42.700,3.4,0.3304,4.273
109,2015-03-07 00:30:00,0.6,-0.1988,0.0000,0.00,15.605,14.984,16.201,40.900,2.9,0.3308,4.273
110,2015-03-07 00:35:00,0.6,-0.2039,0.0000,0.00,15.605,14.960,16.225,39.600,2.5,0.3308,4.273
111,2015-03-07 00:40:00,0.6,-0.1988,0.0000,0.00,15.581,14.936,16.201,39.100,2.3,0.3308,4.273
112,2015-03-07 00:45:00,0.6,-0.1988,0.0000,0.00,15.557,14.888,15.986,39.500,2.2,0.3304,4.273
113,2015-03-07 00:50:00,0.6,-0.2039,0.0000,0.00,15.533,14.864,14.912,47.100,3.7,0.3308,4.273
114,2015-03-07 00:55:00,0.6,-0.1988,0.0000,0.00,15.509,14.840,14.553,49.100,4.0,0.3308,4.273
115,2015-03-07 01:00:00,0.6,-0.1988,0.0000,0.00,15.485,14.816,14.601,51.000,4.6,0.3304,4.273
116,2015-03-07 01:05:00,0.6,-0.1988,0.0000,0.00,15.461,14.792,14.768,49.800,4.4,0.3304,4.273
117,2015-03-07 01:10:00,0.6,-0.1988,0.0000,0.00,15.461,14.768,14.481,50.900,4.5,0.3308,4.273
118,2015-03-07 01:15:00,0.6,-0.2039,0.0000,0.00,15.414,14.745,14.577,49.800,4.2,0.3308,4.273
119,2015-03-07 01:20:00,0.6,-0.1988,0.0000,0.00,15.414,14.721,14.457,48.400,3.7,0.3304,4.273
120,2015-03-07 01:25:00,0.6,-0.2039,0.0000,0.00,15.390,14.697,14.673,48.000,3.8,0.3304,4.273
121,2015-03-07 01:30:00,0.6,-0.2039,0.0000,0.00,15.366,14.673,14.625,47.600,3.6,0.3304,4.273
122,2015-03-07 01:35:00,0.6,-0.2039,0.0000,0.00,15.342,14.649,14.433,48.200,3.6,0.3304,4.273
123,2015-03-07 01:40:00,0.6,-0.2039,0.0000,0.00,15.318,14.625,14.242,49.100,3.7,0.3304,4.267
124,2015-03-07 01:45:00,0.6,-0.1988,0.0000,0.00,15.318,14.601,14.098,50.200,3.9,0.3304,4.267
125,2015-03-07 01:50:00,0.6,-0.2039,0.0000,0.00,15.270,14.577,14.026,50.600,3.9,0.3299,4.267
126,2015-03-07 01:55:00,0.6,-0.1988,0.0000,0.00,15.270,14.553,14.074,49.900,3.8,0.3299,4.267
127,2015-03-07 02:00:00,0.6,-0.1988,0.0000,0.00,15.247,14.505,14.026,49.100,3.5,0.3299,4.267
128,2015-03-07 02:05:00,0.6,-0.2039,0.0000,0.00,15.223,14.481,14.122,48.100,3.3,0.3304,4.267
129,2015-03-07 02:10:00,0.6,-0.2039,0.0000,0.00,15.199,14.457,14.026,48.800,3.4,0.3304,4.267
130,2015-03-07 02:15:00,0.6,-0.2039,0.0000,0.00,15.175,14.433,13.834,48.700,3.2,0.3304,4.267
131,2015-03-07 02:20:00,0.6,-0.1988,0.0000,0.00,15.175,14.385,13.738,48.800,3.2,0.3304,4.267
132,2015-03-07 02:25:00,0.6,-0.2039,0.0000,0.00,15.127,14.361,13.690,48.500,3.0,0.3299,4.267
133,2015-03-07 02:30:00,0.6,-0.1988,0.0000,0.00,15.127,14.314,13.570,48.300,2.9,0.3299,4.267
134,2015-03-07 02:35:00,0.6,-0.2039,0.0000,0.00,15.103,14.290,13.497,48.100,2.7,0.3304,4.267
135,2015-03-07 02:40:00,0.6,-0.2039,0.0000,0.00,15.079,14.266,13.594,47.100,2.5,0.3304,4.267
136,2015-03-07 02:45:00,0.6,-0.1988,0.0000,0.00,15.031,14.242,13.377,47.400,2.4,0.3304,4.267
137,2015-03-07 02:50:00,0.6,-0.2039,0.0000,0.00,15.031,14.194,13.064,49.500,2.8,0.3299,4.267
138,2015-03-07 02:55:00,0.6,-0.2039,0.0000,0.00,15.008,14.170,12.896,50.200,2.8,0.3299,4.267
139,2015-03-07 03:00:00,0.6,-0.2039,0.0000,0.00,14.984,14.146,12.727,51.500,3.0,0.3299,4.267
140,2015-03-07 03:05:00,0.6,-0.2039,0.0000,0.00,14.960,14.122,12.606,51.800,3.0,0.3299,4.267
141,2015-03-07 03:10:00,0.6,-0.2039,0.0000,0.00,14.936,14.098,12.534,52.000,3.0,0.3299,4.267
142,2015-03-07 03:15:00,0.6,-0.2039,0.0000,0.00,14.912,14.074,12.485,52.500,3.0,0.3299,4.267
143,2015-03-07 03:20:00,0.6,-0.2039,0.0000,0.00,14.912,14.050,12.534,52.500,3.1,0.3299,4.267
144,2015-03-07 03:25:00,0.6,-0.2039,0.0000,0.00,14.888,14.026,12.461,52.600,3.0,0.3295,4.267
145,2015-03-07 03:30:00,0.6,-0.2039,0.0000,0.00,14.864,14.002,12.751,51.200,2.9,0.3299,4.267
146,2015-03-07 03:35:00,0.6,-0.2039,0.0000,0.00,14.840,13.978,12.944,49.800,2.7,0.3299,4.267
147,2015-03-07 03:40:00,0.6,-0.2039,0.0000,0.00,14.816,13.930,13.137,48.400,2.5,0.3299,4.267
148,2015-03-07 03:45:00,0.6,-0.2039,0.0000,0.00,14.792,13.906,13.112,47.700,2.3,0.3299,4.267
149,2015-03-07 03:50:00,0.6,-0.2039,0.0000,0.00,14.768,13.882,12.413,50.800,2.5,0.3295,4.261
150,2015-03-07 03:55:00,0.6,-0.2039,0.0000,0.00,14.745,13.834,12.389,50.700,2.5,0.3295,4.267
151,2015-03-07 04:00:00,0.6,-0.2039,0.0000,0.00,14.721,13.810,12.340,50.300,2.3,0.3295,4.261
152,2015-03-07 04:05:00,0.6,-0.2039,0.0000,0.00,14.721,13.786,12.171,50.100,2.1,0.3299,4.261
153,2015-03-07 04:10:00,0.6,-0.2039,0.0000,0.00,14.697,13.762,12.025,50.000,1.9,0.3295,4.261
154,2015-03-07 04:15:00,0.6,-0.2039,0.0000,0.00,14.649,13.762,11.904,50.000,1.8,0.3299,4.261
155,2015-03-07 04:20:00,0.6,-0.2039,0.0000,0.00,14.649,13.714,11.904,50.000,1.8,0.3295,4.261
156,2015-03-07 04:25:00,0.6,-0.2039,0.0000,0.00,14.625,13.690,12.025,49.500,1.8,0.3290,4.261
157,2015-03-07 04:30:00,0.6,-0.1988,0.0000,0.00,14.601,13.666,12.219,49.600,2.0,0.3295,4.261
158,2015-03-07 04:35:00,0.6,-0.1988,0.0000,0.00,14.601,13.642,11.977,50.000,1.9,0.3295,4.261
159,2015-03-07 04:40:00,0.6,-0.2039,0.0000,0.00,14.553,13.618,11.929,50.500,2.0,0.3295,4.255
160,2015-03-07 04:45:00,0.6,-0.2039,0.0000,0.00,14.553,13.618,11.734,50.400,1.8,0.3295,4.285
161,2015-03-07 04:50:00,0.6,-0.2039,0.0000,0.00,14.529,13.570,11.540,50.900,1.7,0.3295,4.255
162,2015-03-07 04:55:00,0.6,-0.2039,0.0000,0.00,14.505,13.546,11.589,50.900,1.8,0.3290,4.255
163,2015-03-07 05:00:00,0.6,-0.2039,0.0000,0.00,14.481,13.546,11.710,50.300,1.7,0.3295,4.255
164,2015-03-07 05:05:00,0.6,-0.2039,0.0000,0.00,14.457,13.522,11.904,50.000,1.8,0.3295,4.255
165,2015-03-07 05:10:00,0.6,-0.2039,0.0000,0.00,14.457,13.473,11.953,50.000,1.9,0.3295,4.255
166,2015-03-07 05:15:00,0.6,-0.2039,0.0000,0.00,14.433,13.473,11.759,50.200,1.7,0.3295,4.255
167,2015-03-07 05:20:00,0.6,-0.2039,0.0000,0.00,14.409,13.425,11.589,50.300,1.6,0.3295,4.255
168,2015-03-07 05:25:00,0.6,-0.2039,0.0000,0.00,14.385,13.401,11.394,52.600,2.1,0.3290,4.255
169,2015-03-07 05:30:00,0.6,-0.2039,0.0000,0.00,14.361,13.377,11.321,52.800,2.0,0.3290,4.255
170,2015-03-07 05:35:00,0.6,-0.2039,0.0000,0.00,14.361,13.377,11.175,53.600,2.1,0.3295,4.285
171,2015-03-07 05:40:00,0.6,-0.2039,0.0000,0.00,14.337,13.353,11.419,51.600,1.8,0.3295,4.255
172,2015-03-07 05:45:00,0.6,-0.1988,0.0000,0.00,14.314,13.329,11.929,50.000,1.8,0.3295,4.255
173,2015-03-07 05:50:00,0.6,-0.2039,0.0000,0.00,14.290,13.305,11.467,51.500,1.8,0.3295,4.255
174,2015-03-07 05:55:00,0.6,-0.2039,0.0000,0.00,14.266,13.305,11.807,49.800,1.7,0.3290,4.255
175,2015-03-07 06:00:00,0.6,-0.2039,0.0000,0.00,14.266,13.281,11.686,50.400,1.7,0.3290,4.255
176,2015-03-07 06:05:00,0.6,-0.2039,0.0000,0.00,14.242,13.281,11.394,50.600,1.5,0.3295,4.255
177,2015-03-07 06:10:00,0.6,-0.1988,0.0000,0.00,14.218,13.257,11.346,50.400,1.4,0.3295,4.255
178,2015-03-07 06:15:00,0.6,-0.2039,0.0000,0.00,14.218,13.233,10.980,52.600,1.7,0.3295,4.255
179,2015-03-07 06:20:00,0.6,-0.2039,0.0000,0.00,14.194,13.233,11.321,50.800,1.5,0.3290,4.249
180,2015-03-07 06:25:00,0.6,-0.2039,0.0000,0.00,14.170,13.209,12.001,48.000,1.3,0.3290,4.249
181,2015-03-07 06:30:00,0.6,-0.2039,0.0000,0.00,14.170,13.185,12.025,47.400,1.2,0.3290,4.249
182,2015-03-07 06:35:00,0.6,-0.2039,0.0000,0.00,14.146,13.185,11.832,48.000,1.2,0.3295,4.249
183,2015-03-07 06:40:00,0.6,-0.2039,0.0000,0.00,14.122,13.161,12.050,46.900,1.1,0.3295,4.249
184,2015-03-07 06:45:00,0.6,-0.2039,0.0000,0.00,14.122,13.137,12.413,45.700,1.0,0.3295,4.249
185,2015-03-07 06:50:00,0.6,-0.2039,0.0000,0.00,14.098,13.088,11.589,50.000,1.5,0.3290,4.249
186,2015-03-07 06:55:00,0.6,-0.2039,0.0000,0.00,14.074,13.064,10.516,54.400,1.7,0.3290,4.249
187,2015-03-07 07:00:00,0.6,-0.2039,0.0000,0.00,14.074,13.064,10.443,55.100,1.8,0.3290,4.249
188,2015-03-07 07:05:00,0.6,-0.2039,0.0000,0.00,14.050,13.040,10.785,55.200,2.2,0.3290,4.249
189,2015-03-07 07:10:00,0.6,-0.2039,0.0000,0.00,14.026,13.016,10.687,55.300,2.1,0.3290,4.249
190,2015-03-07 07:15:00,1.9,-0.2039,0.0000,0.00,14.026,12.992,10.590,55.500,2.1,0.3290,4.249
191,2015-03-07 07:20:00,3.1,-0.2039,0.0000,0.00,14.002,12.968,10.687,55.600,2.2,0.3290,4.249
192,2015-03-07 07:25:00,5.6,-0.2039,0.0000,0.00,13.978,12.944,10.712,55.600,2.2,0.3286,4.249
193,2015-03-07 07:30:00,6.9,-0.2039,0.0000,0.00,13.978,12.920,10.467,56.000,2.1,0.3286,4.249
194,2015-03-07 07:35:00,9.4,-0.2039,0.0000,0.00,13.954,12.896,10.320,56.900,2.2,0.3290,4.249
195,2015-03-07 07:40:00,11.9,-0.2039,0.0000,0.00,13.930,12.871,10.247,57.600,2.3,0.3290,4.255
196,2015-03-07 07:45:00,14.4,-0.2039,0.0000,0.00,13.906,12.871,10.149,58.300,2.3,0.3290,4.267
197,2015-03-07 07:50:00,15.6,-0.2039,0.0000,0.00,13.882,12.847,10.296,58.300,2.5,0.3286,4.273
198,2015-03-07 07:55:00,18.1,-0.2039,0.0000,0.00,13.882,12.823,10.541,57.700,2.6,0.3286,4.291
199,2015-03-07 08:00:00,19.4,-0.2039,0.0000,0.00,13.858,12.823,10.932,57.100,2.8,0.3286,4.321
200,2015-03-07 08:05:00,24.4,-0.2039,0.0000,0.00,13.834,12.799,11.151,56.600,2.9,0.3290,4.321
201,2015-03-07 08:10:00,29.4,-0.2039,0.0000,0.00,13.834,12.775,11.516,55.900,3.0,0.3290,4.345
202,2015-03-07 08:15:00,33.1,-0.2039,0.0000,0.00,13.810,12.775,11.807,55.100,3.1,0.3290,4.381
203,2015-03-07 08:20:00,35.6,-0.2039,0.0000,0.00,13.786,12.751,11.929,54.800,3.1,0.3290,4.393
204,2015-03-07 08:25:00,38.1,-0.2039,0.0000,0.00,13.786,12.751,12.340,54.700,3.5,0.3286,4.393
205,2015-03-07 08:30:00,40.6,-0.2039,0.0000,0.00,13.786,12.751,12.630,54.500,3.7,0.3286,4.381
206,2015-03-07 08:35:00,43.1,-0.2039,0.0000,0.00,13.762,12.751,13.016,54.100,4.0,0.3290,4.375
207,2015-03-07 08:40:00,45.6,-0.2039,0.0000,0.00,13.738,12.751,13.401,53.700,4.2,0.3286,4.369
208,2015-03-07 08:45:00,46.9,-0.2039,0.0000,0.00,13.738,12.751,13.690,53.200,4.4,0.3290,4.363
209,2015-03-07 08:50:00,48.1,-0.2039,0.0000,0.00,13.738,12.751,13.978,53.100,4.6,0.3290,4.375
