Date Time	Wetness (%)  #10314902	Temp (°F)  #10359310	RH (%)  #10359310	Voltage (V)  #10363571	Current (mA)  #10363571	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374520	Solar Radiation (W/m²)  #10378949	Batt (V) c:5
06/12/15 20:50:00.0	27.06	63.819	84.700	-0.1835	0.0000	68.056	68.185	0.1153	0.6	4.339
06/12/15 20:55:00.0	29.41	63.775	84.900	-0.1835	0.0000	68.056	68.142	0.1153	0.6	4.339
06/12/15 21:00:00.0	29.41	63.648	85.000	-0.1835	0.0000	68.013	68.099	0.1153	0.6	4.339
06/12/15 21:05:00.0	31.76	63.648	85.300	-0.1835	0.0000	67.971	68.056	0.1153	0.6	4.339
06/12/15 21:10:00.0	34.71	63.561	85.600	-0.1835	0.0000	67.971	68.013	0.1153	0.6	4.339
06/12/15 21:15:00.0	38.82	63.433	86.000	-0.1835	0.0000	67.928	67.971	0.1153	0.6	4.339
06/12/15 21:20:00.0	40.00	63.347	86.000	-0.1835	0.0000	67.928	67.928	0.1148	0.6	4.339
06/12/15 21:25:00.0	40.00	63.347	85.900	-0.1835	0.0000	67.885	67.842	0.1153	0.6	4.339
06/12/15 21:30:00.0	41.76	63.262	86.200	-0.1835	0.0000	67.842	67.798	0.1153	0.6	4.339
06/12/15 21:35:00.0	42.94	63.176	86.500	-0.1835	0.0000	67.842	67.757	0.1153	0.6	4.339
06/12/15 21:40:00.0	44.71	63.090	86.800	-0.1835	0.0000	67.798	67.714	0.1148	0.6	4.339
06/12/15 21:45:00.0	47.65	62.962	87.400	-0.1835	0.0000	67.798	67.671	0.1153	0.6	4.339
06/12/15 21:50:00.0	49.41	62.962	87.500	-0.1835	0.0000	67.757	67.627	0.1153	0.6	4.333
06/12/15 21:55:00.0	49.41	63.005	87.400	-0.1835	0.0000	67.757	67.586	0.1153	0.6	4.339
06/12/15 22:00:00.0	50.00	62.962	87.400	-0.1835	0.0000	67.714	67.543	0.1148	0.6	4.333
06/12/15 22:05:00.0	51.76	62.919	87.400	-0.1835	0.0000	67.714	67.543	0.1153	0.6	4.339
06/12/15 22:10:00.0	53.53	62.875	87.700	-0.1835	0.0000	67.671	67.500	0.1153	0.6	4.333
06/12/15 22:15:00.0	53.53	62.748	88.200	-0.1835	0.0000	67.627	67.456	0.1148	0.6	4.333
06/12/15 22:20:00.0	55.29	62.661	88.200	-0.1835	0.0000	67.627	67.413	0.1148	0.6	4.333
06/12/15 22:25:00.0	54.71	62.704	88.200	-0.1835	0.0000	67.586	67.372	0.1148	0.6	4.333
06/12/15 22:30:00.0	54.12	62.704	88.300	-0.1835	0.0000	67.586	67.329	0.1148	0.6	4.333
06/12/15 22:35:00.0	51.76	62.748	88.400	-0.1835	0.0000	67.543	67.329	0.1148	0.6	4.333
06/12/15 22:40:00.0	52.94	62.704	88.400	-0.1835	0.0000	67.543	67.285	0.1148	0.6	4.333
06/12/15 22:45:00.0	55.88	62.704	88.400	-0.1835	0.0000	67.500	67.242	0.1148	0.6	4.333
06/12/15 22:50:00.0	57.06	62.533	88.700	-0.1835	0.0000	67.500	67.242	0.1148	0.6	4.357
06/12/15 22:55:00.0	57.06	62.533	88.900	-0.1835	0.0000	67.456	67.199	0.1148	0.6	4.333
06/12/15 23:00:00.0	56.47	62.577	88.800	-0.1835	0.0000	67.456	67.158	0.1143	0.6	4.333
06/12/15 23:05:00.0	57.06	62.577	89.100	-0.1835	0.0000	67.456	67.158	0.1148	0.6	4.333
06/12/15 23:10:00.0	60.00	62.447	89.100	-0.1835	0.0000	67.413	67.114	0.1148	0.6	4.333
06/12/15 23:15:00.0	59.41	62.490	89.300	-0.1835	0.0000	67.372	67.071	0.1148	0.6	4.333
06/12/15 23:20:00.0	57.65	62.533	89.200	-0.1835	0.0000	67.372	67.071	0.1143	0.6	4.333
06/12/15 23:25:00.0	57.65	62.577	89.200	-0.1835	0.0000	67.372	67.028	0.1148	0.6	4.333
06/12/15 23:30:00.0	57.06	62.661	89.000	-0.1835	0.0000	67.329	67.028	0.1148	0.6	4.333
06/12/15 23:35:00.0	57.06	62.661	89.000	-0.1835	0.0000	67.285	66.985	0.1148	0.6	4.333
06/12/15 23:40:00.0	54.71	62.748	88.800	-0.1835	0.0000	67.285	66.985	0.1143	0.6	4.333
06/12/15 23:45:00.0	54.71	62.834	88.800	-0.1835	0.0000	67.285	66.943	0.1148	0.6	4.333
06/12/15 23:50:00.0	55.29	62.748	88.800	-0.1835	0.0000	67.285	66.943	0.1148	0.6	4.333
06/12/15 23:55:00.0	54.12	62.748	88.800	-0.1835	0.0000	67.242	66.900	0.1148	0.6	4.333
06/13/15 00:00:00.0	52.94	62.791	88.700	-0.1835	0.0000	67.242	66.900	0.1143	0.6	4.333
06/13/15 00:05:00.0	51.76	62.875	88.600	-0.1835	0.0000	67.199	66.857	0.1148	0.6	4.333
06/13/15 00:10:00.0	51.76	62.875	88.500	-0.1835	0.0000	67.199	66.857	0.1148	0.6	4.333
06/13/15 00:15:00.0	53.53	62.791	88.500	-0.1835	0.0000	67.199	66.857	0.1143	0.6	4.333
06/13/15 00:20:00.0	52.94	62.748	88.600	-0.1835	0.0000	67.199	66.814	0.1143	0.6	4.333
06/13/15 00:25:00.0	52.94	62.748	88.500	-0.1835	0.0000	67.158	66.814	0.1148	0.6	4.333
06/13/15 00:30:00.0	53.53	62.748	88.500	-0.1835	0.0000	67.158	66.814	0.1148	0.6	4.327
06/13/15 00:35:00.0	51.76	62.748	88.400	-0.1835	0.0000	67.114	66.772	0.1148	0.6	4.327
06/13/15 00:40:00.0	51.18	62.834	88.300	-0.1835	0.0000	67.114	66.772	0.1143	0.6	4.327
06/13/15 00:45:00.0	50.59	62.834	88.200	-0.1835	0.0000	67.114	66.729	0.1148	0.6	4.327
06/13/15 00:50:00.0	50.00	62.834	88.200	-0.1835	0.0000	67.114	66.729	0.1148	0.6	4.327
06/13/15 00:55:00.0	50.00	62.875	88.100	-0.1835	0.0000	67.071	66.729	0.1143	0.6	4.327
06/13/15 01:00:00.0	49.41	62.919	88.000	-0.1835	0.0000	67.071	66.729	0.1143	0.6	4.327
06/13/15 01:05:00.0	48.82	62.875	87.900	-0.1835	0.0000	67.071	66.686	0.1148	0.6	4.327
06/13/15 01:10:00.0	48.24	62.875	87.900	-0.1835	0.0000	67.028	66.686	0.1143	0.6	4.327
06/13/15 01:15:00.0	48.82	62.875	88.000	-0.1835	0.0000	67.028	66.686	0.1143	0.6	4.327
06/13/15 01:20:00.0	49.41	62.875	88.000	-0.1835	0.0000	67.028	66.643	0.1143	0.6	4.327
06/13/15 01:25:00.0	49.41	62.834	88.000	-0.1835	0.0000	67.028	66.643	0.1148	0.6	4.327
06/13/15 01:30:00.0	47.06	62.919	88.000	-0.1835	0.0000	67.028	66.643	0.1148	0.6	4.327
06/13/15 01:35:00.0	48.24	62.962	87.900	-0.1835	0.0000	66.985	66.643	0.1143	0.6	4.327
06/13/15 01:40:00.0	47.65	62.919	87.800	-0.1835	0.0000	66.985	66.600	0.1143	0.6	4.327
06/13/15 01:45:00.0	48.24	62.919	87.800	-0.1835	0.0000	66.943	66.600	0.1143	0.6	4.327
06/13/15 01:50:00.0	48.24	62.919	87.900	-0.1835	0.0000	66.943	66.600	0.1148	0.6	4.327
06/13/15 01:55:00.0	48.24	62.875	87.900	-0.1835	0.0000	66.943	66.558	0.1143	0.6	4.339
06/13/15 02:00:00.0	48.24	62.919	87.900	-0.1835	0.0000	66.943	66.558	0.1143	0.6	4.327
06/13/15 02:05:00.0	48.24	62.919	88.000	-0.1835	0.0000	66.943	66.558	0.1148	0.6	4.327
06/13/15 02:10:00.0	48.24	62.919	88.000	-0.1835	0.0000	66.900	66.558	0.1143	0.6	4.327
06/13/15 02:15:00.0	48.82	62.875	88.100	-0.1835	0.0000	66.900	66.515	0.1143	0.6	4.327
06/13/15 02:20:00.0	50.00	62.834	88.200	-0.1835	0.0000	66.900	66.515	0.1143	0.6	4.327
06/13/15 02:25:00.0	50.00	62.834	88.200	-0.1835	0.0000	66.900	66.515	0.1143	0.6	4.327
06/13/15 02:30:00.0	50.59	62.834	88.300	-0.1835	0.0000	66.857	66.472	0.1143	0.6	4.327
06/13/15 02:35:00.0	51.18	62.791	88.300	-0.1835	0.0000	66.857	66.472	0.1143	0.6	4.327
06/13/15 02:40:00.0	51.76	62.834	88.500	-0.1835	0.0000	66.857	66.472	0.1143	0.6	4.321
06/13/15 02:45:00.0	55.29	62.748	88.700	-0.1835	0.0000	66.857	66.472	0.1143	0.6	4.321
06/13/15 02:50:00.0	53.53	62.748	88.900	-0.1835	0.0000	66.857	66.472	0.1143	0.6	4.321
06/13/15 02:55:00.0	54.12	62.791	88.800	-0.1835	0.0000	66.814	66.429	0.1143	0.6	4.321
06/13/15 03:00:00.0	55.88	62.791	88.800	-0.1835	0.0000	66.814	66.429	0.1138	0.6	4.321
06/13/15 03:05:00.0	58.82	62.791	89.000	-0.1835	0.0000	66.814	66.429	0.1143	0.6	4.321
06/13/15 03:10:00.0	60.00	62.748	89.100	-0.1835	0.0000	66.772	66.429	0.1143	0.6	4.321
06/13/15 03:15:00.0	58.82	62.704	89.200	-0.1835	0.0000	66.772	66.385	0.1143	0.6	4.321
06/13/15 03:20:00.0	57.06	62.704	89.200	-0.1835	0.0000	66.772	66.385	0.1143	0.6	4.321
06/13/15 03:25:00.0	55.29	62.791	89.100	-0.1835	0.0000	66.772	66.385	0.1143	0.6	4.321
06/13/15 03:30:00.0	56.47	62.791	89.200	-0.1835	0.0000	66.772	66.385	0.1143	0.6	4.321
06/13/15 03:35:00.0	57.06	62.748	89.100	-0.1835	0.0000	66.772	66.385	0.1143	0.6	4.321
06/13/15 03:40:00.0	57.65	62.748	89.100	-0.1835	0.0000	66.729	66.344	0.1138	0.6	4.321
06/13/15 03:45:00.0	58.82	62.748	89.200	-0.1835	0.0000	66.729	66.344	0.1143	0.6	4.321
06/13/15 03:50:00.0	60.00	62.704	89.300	-0.1835	0.0000	66.729	66.344	0.1143	0.6	4.321
06/13/15 03:55:00.0	61.76	62.661	89.400	-0.1835	0.0000	66.729	66.344	0.1143	0.6	4.321
06/13/15 04:00:00.0	73.53	62.620	89.400	-0.1835	0.0000	66.729	66.344	0.1138	0.6	4.321
06/13/15 04:05:00.0	70.59	62.620	89.600	-0.1835	0.0000	66.686	66.301	0.1143	0.6	4.321
06/13/15 04:10:00.0	72.35	62.577	89.600	-0.1835	0.0000	66.686	66.301	0.1143	0.6	4.321
06/13/15 04:15:00.0	73.53	62.577	89.600	-0.1835	0.0000	66.686	66.301	0.1143	0.6	4.321
06/13/15 04:20:00.0	91.18	62.533	89.700	-0.1835	0.0000	66.686	66.301	0.1143	0.6	4.321
06/13/15 04:25:00.0	97.06	62.577	89.800	-0.1835	0.0000	66.686	66.301	0.1143	0.6	4.321
06/13/15 04:30:00.0	85.88	62.620	89.900	-0.1835	0.0000	66.686	66.258	0.1143	0.6	4.321
06/13/15 04:35:00.0	82.35	62.533	89.900	-0.1835	0.0000	66.643	66.258	0.1143	0.6	4.321
06/13/15 04:40:00.0	81.76	62.447	90.000	-0.1835	0.0000	66.643	66.258	0.1138	0.6	4.321
06/13/15 04:45:00.0	80.59	62.362	90.000	-0.1835	0.0000	66.643	66.258	0.1143	0.6	4.321
06/13/15 04:50:00.0	78.24	62.319	90.000	-0.1835	0.0000	66.600	66.214	0.1143	0.6	4.321
06/13/15 04:55:00.0	77.65	62.319	90.000	-0.1835	0.0000	66.600	66.214	0.1143	0.6	4.345
06/13/15 05:00:00.0	77.65	62.362	89.900	-0.1835	0.0000	66.600	66.214	0.1138	0.6	4.321
06/13/15 05:05:00.0	77.65	62.362	89.900	-0.1835	0.0000	66.600	66.214	0.1143	0.6	4.321
06/13/15 05:10:00.0	78.82	62.406	89.900	-0.1835	0.0000	66.600	66.214	0.1143	0.6	4.321
06/13/15 05:15:00.0	82.94	62.319	89.900	-0.1835	0.0000	66.600	66.173	0.1143	0.6	4.321
06/13/15 05:20:00.0	82.94	62.319	90.100	-0.1835	0.0000	66.600	66.173	0.1138	0.6	4.321
06/13/15 05:25:00.0	84.12	62.276	90.200	-0.1835	0.0000	66.558	66.173	0.1143	0.6	4.321
06/13/15 05:30:00.0	85.88	62.233	90.300	-0.1835	0.0000	66.558	66.173	0.1143	0.6	4.321
06/13/15 05:35:00.0	87.06	62.148	90.500	-0.1835	0.0000	66.558	66.130	0.1143	0.6	4.321
06/13/15 05:40:00.0	87.65	62.191	90.500	-0.1835	0.0000	66.558	66.130	0.1138	0.6	4.321
06/13/15 05:45:00.0	85.88	62.233	90.600	-0.1835	0.0000	66.558	66.130	0.1143	0.6	4.321
06/13/15 05:50:00.0	87.06	62.233	90.700	-0.1835	0.0000	66.558	66.130	0.1143	0.6	4.321
06/13/15 05:55:00.0	85.88	62.276	90.700	-0.1835	0.0000	66.515	66.130	0.1143	0.6	4.321
06/13/15 06:00:00.0	85.29	62.233	90.700	-0.1835	0.0000	66.515	66.087	0.1138	0.6	4.321
06/13/15 06:05:00.0	84.71	62.191	90.700	-0.1835	0.0000	66.515	66.087	0.1143	0.6	4.321
06/13/15 06:10:00.0	87.06	62.148	90.900	-0.1835	0.0000	66.515	66.087	0.1143	0.6	4.321
06/13/15 06:15:00.0	88.24	62.105	91.100	-0.1835	0.0000	66.515	66.087	0.1143	0.6	4.321
06/13/15 06:20:00.0	87.06	62.105	91.200	-0.1835	0.0000	66.515	66.087	0.1138	0.6	4.321
06/13/15 06:25:00.0	87.06	62.148	91.200	-0.1835	0.0000	66.472	66.043	0.1143	1.9	4.321
06/13/15 06:30:00.0	89.41	62.148	91.200	-0.1835	0.0000	66.472	66.043	0.1143	1.9	4.321
06/13/15 06:35:00.0	90.59	62.148	91.400	-0.1835	0.0000	66.472	66.043	0.1143	3.1	4.321
06/13/15 06:40:00.0	89.41	62.148	91.300	-0.1835	0.0000	66.472	66.043	0.1138	4.4	4.321
06/13/15 06:45:00.0	88.24	62.233	91.400	-0.1835	0.0000	66.472	66.043	0.1143	3.1	4.321
06/13/15 06:50:00.0	88.82	62.191	91.400	-0.1835	0.0000	66.429	66.000	0.1143	4.4	4.321
06/13/15 06:55:00.0	92.35	62.148	91.600	-0.1835	0.0000	66.429	66.000	0.1143	4.4	4.321
06/13/15 07:00:00.0	100.00	62.019	91.800	-0.1835	0.0000	66.429	66.000	0.1138	4.4	4.321
06/13/15 07:05:00.0	100.00	61.977	92.000	-0.1835	0.0000	66.429	66.000	0.1143	3.1	4.321
06/13/15 07:10:00.0	100.00	61.934	92.100	-0.1835	0.0000	66.429	66.000	0.1143	4.4	4.321
06/13/15 07:15:00.0	100.00	61.977	92.300	-0.1835	0.0000	66.429	66.000	0.1138	4.4	4.321
06/13/15 07:20:00.0	100.00	61.848	92.500	-0.1835	0.0000	66.429	66.000	0.1138	4.4	4.321
06/13/15 07:25:00.0	100.00	61.848	92.600	-0.1835	0.0000	66.429	65.959	0.1138	4.4	4.321
06/13/15 07:30:00.0	100.00	61.804	92.700	-0.1835	0.0000	66.385	65.959	0.1138	5.6	4.321
06/13/15 07:35:00.0	100.00	61.891	92.600	-0.1835	0.0000	66.385	65.959	0.1138	6.9	4.321
06/13/15 07:40:00.0	100.00	61.977	92.800	-0.1835	0.0000	66.385	65.959	0.1138	8.1	4.321
06/13/15 07:45:00.0	100.00	61.891	92.700	-0.1835	0.0000	66.385	65.959	0.1143	5.6	4.321
06/13/15 07:50:00.0	100.00	61.891	92.800	-0.1835	0.0000	66.385	65.959	0.1143	6.9	4.321
06/13/15 07:55:00.0	100.00	61.804	92.800	-0.1835	0.0000	66.344	65.959	0.1138	8.1	4.321
06/13/15 08:00:00.0	100.00	61.848	92.800	-0.1835	0.0000	66.344	65.959	0.1138	8.1	4.321
06/13/15 08:05:00.0	100.00	61.891	92.900	-0.1835	0.0000	66.344	65.959	0.1143	9.4	4.339
06/13/15 08:10:00.0	100.00	61.891	92.900	-0.1835	0.0000	66.344	65.959	0.1143	8.1	4.321
06/13/15 08:15:00.0	100.00	61.848	92.900	-0.1835	0.0000	66.344	65.959	0.1138	8.1	4.321
06/13/15 08:20:00.0	100.00	61.891	92.900	-0.1835	0.0000	66.344	65.916	0.1138	9.4	4.321
06/13/15 08:25:00.0	100.00	62.019	93.000	-0.1835	0.0000	66.344	65.916	0.1143	11.9	4.321
06/13/15 08:30:00.0	100.00	62.105	93.100	-0.1835	0.0000	66.344	65.916	0.1143	14.4	4.321
06/13/15 08:35:00.0	100.00	62.062	93.200	-0.1835	0.0000	66.344	65.916	0.1138	15.6	4.321
06/13/15 08:40:00.0	99.41	62.019	93.200	-0.1835	0.0000	66.301	65.916	0.1138	16.9	4.321
06/13/15 08:45:00.0	98.82	62.191	93.100	-0.1835	0.0000	66.301	65.916	0.1143	19.4	4.327
06/13/15 08:50:00.0	98.82	62.276	93.000	-0.1835	0.0000	66.301	65.916	0.1143	20.6	4.327
06/13/15 08:55:00.0	94.12	62.406	93.200	-0.1835	0.0000	66.301	65.916	0.1143	19.4	4.333
06/13/15 09:00:00.0	90.00	62.406	93.000	-0.1835	0.0000	66.301	65.916	0.1138	20.6	4.333
06/13/15 09:05:00.0	91.18	62.490	92.900	-0.1835	0.0000	66.301	65.916	0.1143	21.9	4.333
06/13/15 09:10:00.0	85.29	62.533	92.600	-0.1835	0.0000	66.301	65.959	0.1143	24.4	4.339
06/13/15 09:15:00.0	85.88	62.875	92.600	-0.1835	0.0000	66.301	65.959	0.1143	28.1	4.339
06/13/15 09:20:00.0	84.71	63.090	92.600	-0.1835	0.0000	66.301	65.959	0.1138	28.1	4.339
06/13/15 09:25:00.0	80.00	63.176	92.300	-0.1835	0.0000	66.301	65.959	0.1143	29.4	4.345
06/13/15 09:30:00.0	72.35	63.262	92.000	-0.1835	0.0000	66.301	65.959	0.1143	29.4	4.345
06/13/15 09:35:00.0	70.00	63.390	91.600	-0.1835	0.0000	66.301	65.959	0.1143	28.1	4.351
06/13/15 09:40:00.0	73.53	63.390	91.300	-0.1835	0.0000	66.301	66.000	0.1138	26.9	4.351
06/13/15 09:45:00.0	71.18	63.347	91.100	-0.1835	0.0000	66.301	66.000	0.1143	30.6	4.351
06/13/15 09:50:00.0	68.82	63.518	91.000	-0.1835	0.0000	66.301	66.043	0.1143	30.6	4.357
06/13/15 09:55:00.0	67.06	63.689	91.000	-0.1835	0.0000	66.301	66.043	0.1143	33.1	4.363
06/13/15 10:00:00.0	60.59	63.819	90.600	-0.1835	0.0000	66.301	66.043	0.1138	33.1	4.363
06/13/15 10:05:00.0	59.41	63.819	90.200	-0.1835	0.0000	66.301	66.087	0.1143	35.6	4.369
06/13/15 10:10:00.0	57.06	64.074	89.900	-0.1835	0.0000	66.301	66.087	0.1143	34.4	4.369
06/13/15 10:15:00.0	48.82	64.418	89.800	-0.1835	0.0000	66.301	66.130	0.1143	36.9	4.363
06/13/15 10:20:00.0	50.59	64.204	88.800	-0.1835	0.0000	66.301	66.130	0.1138	38.1	4.363
06/13/15 10:25:00.0	38.82	64.332	88.800	-0.1835	0.0000	66.301	66.130	0.1143	50.6	4.375
06/13/15 10:30:00.0	31.18	64.632	88.600	-0.1835	0.0000	66.344	66.173	0.1143	58.1	4.369
06/13/15 10:35:00.0	20.59	64.974	87.800	-0.1835	0.0000	66.344	66.173	0.1143	68.1	4.363
06/13/15 10:40:00.0	16.47	65.403	86.800	-0.1835	0.0000	66.344	66.214	0.1143	69.4	4.351
06/13/15 10:45:00.0	15.29	65.872	86.000	-0.1835	0.0000	66.344	66.214	0.1143	60.6	4.363
06/13/15 10:50:00.0	14.12	65.959	85.400	-0.1835	0.0000	66.344	66.258	0.1143	49.4	4.369
06/13/15 10:55:00.0	14.71	66.087	84.500	-0.1835	0.0000	66.344	66.301	0.1143	40.6	4.369
06/13/15 11:00:00.0	17.06	66.043	84.500	-0.1835	0.0000	66.385	66.344	0.1138	34.4	4.357
06/13/15 11:05:00.0	16.47	66.043	85.000	-0.1835	0.0000	66.385	66.385	0.1143	31.9	4.369
06/13/15 11:10:00.0	15.88	66.000	84.500	-0.1835	0.0000	66.385	66.429	0.1143	36.9	4.375
06/13/15 11:15:00.0	14.12	66.130	84.400	-0.1835	0.0000	66.429	66.429	0.1143	38.1	4.369
06/13/15 11:20:00.0	13.53	66.301	83.900	-0.1835	0.0000	66.429	66.472	0.1138	36.9	4.357
06/13/15 11:25:00.0	13.53	66.301	83.900	-0.1835	0.0000	66.429	66.472	0.1143	35.6	4.363
06/13/15 11:30:00.0	12.94	66.385	83.300	-0.1835	0.0000	66.429	66.515	0.1148	34.4	4.369
06/13/15 11:35:00.0	14.12	66.087	83.400	-0.1835	0.0000	66.429	66.515	0.1143	31.9	4.375
06/13/15 11:40:00.0	11.76	66.385	83.500	-0.1835	0.0000	66.472	66.558	0.1143	33.1	4.363
06/13/15 11:45:00.0	11.76	66.472	83.100	-0.1835	0.0000	66.472	66.558	0.1143	34.4	4.357
06/13/15 11:50:00.0	11.76	66.429	82.800	-0.1835	0.0000	66.515	66.558	0.1148	35.6	4.363
06/13/15 11:55:00.0	10.59	66.515	82.200	-0.1835	0.0000	66.515	66.600	0.1143	38.1	4.375
06/13/15 12:00:00.0	10.59	66.814	82.600	-0.1835	0.0000	66.515	66.600	0.1143	39.4	4.381
06/13/15 12:05:00.0	9.41	67.114	82.300	-0.1835	0.0000	66.515	66.643	0.1148	39.4	4.363
06/13/15 12:10:00.0	8.82	67.242	81.500	-0.1835	0.0000	66.515	66.643	0.1148	40.6	4.357
06/13/15 12:15:00.0	8.82	67.329	81.000	-0.1835	0.0000	66.515	66.643	0.1148	41.9	4.357
06/13/15 12:20:00.0	8.24	67.242	80.700	-0.1835	0.0000	66.558	66.643	0.1143	44.4	4.381
06/13/15 12:25:00.0	8.24	67.329	81.000	-0.1835	0.0000	66.558	66.686	0.1148	48.1	4.375
06/13/15 12:30:00.0	7.65	67.671	80.700	-0.1835	0.0000	66.558	66.729	0.1148	50.6	4.363
06/13/15 12:35:00.0	7.65	68.099	80.200	-0.1835	0.0000	66.558	66.729	0.1148	55.6	4.357
06/13/15 12:40:00.0	7.65	68.356	79.100	-0.1835	0.0000	66.600	66.772	0.1143	55.6	4.363
06/13/15 12:45:00.0	7.06	68.227	79.000	-0.1835	0.0000	66.600	66.772	0.1148	60.6	4.393
06/13/15 12:50:00.0	7.06	68.443	78.500	-0.1835	0.0000	66.600	66.814	0.1148	59.4	4.369
06/13/15 12:55:00.0	7.06	68.356	78.200	-0.1835	0.0000	66.600	66.857	0.1143	55.6	4.363
06/13/15 13:00:00.0	7.06	68.443	78.400	-0.1835	0.0000	66.643	66.900	0.1148	60.6	4.351
06/13/15 13:05:00.0	7.06	68.614	78.200	-0.1835	0.0000	66.643	66.943	0.1148	59.4	4.381
06/13/15 13:10:00.0	6.47	68.913	77.900	-0.1835	0.0000	66.686	66.985	0.1148	56.9	4.381
06/13/15 13:15:00.0	6.47	68.871	77.300	-0.1835	0.0000	66.686	66.985	0.1143	55.6	4.363
06/13/15 13:20:00.0	6.47	68.871	77.100	-0.1835	0.0000	66.686	67.028	0.1148	60.6	4.357
06/13/15 13:25:00.0	6.47	69.042	77.400	-0.1835	0.0000	66.729	67.071	0.1148	65.6	4.351
06/13/15 13:30:00.0	6.47	69.427	76.600	-0.1835	0.0000	66.729	67.071	0.1148	64.4	4.393
06/13/15 13:35:00.0	6.47	68.999	76.500	-0.1835	0.0000	66.772	67.114	0.1148	60.6	4.369
06/13/15 13:40:00.0	5.88	69.427	77.000	-0.1835	0.0000	66.772	67.158	0.1148	55.6	4.363
06/13/15 13:45:00.0	5.88	69.901	75.900	-0.1835	0.0000	66.772	67.158	0.1148	56.9	4.357
06/13/15 13:50:00.0	5.88	69.728	75.500	-0.1835	0.0000	66.772	67.199	0.1153	69.4	4.375
06/13/15 13:55:00.0	5.88	69.985	75.200	-0.1835	0.0000	66.814	67.242	0.1153	80.6	4.381
06/13/15 14:00:00.0	5.88	70.072	74.300	-0.1835	0.0000	66.814	67.285	0.1148	83.1	4.363
06/13/15 14:05:00.0	5.88	69.901	74.700	-0.1835	0.0000	66.857	67.329	0.1153	91.9	4.363
06/13/15 14:10:00.0	5.88	69.985	75.100	-0.1835	0.0000	66.857	67.329	0.1148	109.4	4.357
06/13/15 14:15:00.0	5.29	70.673	74.600	-0.1835	0.0000	66.857	67.413	0.1148	110.6	4.393
06/13/15 14:20:00.0	5.29	71.317	73.900	-0.1835	0.0000	66.900	67.413	0.1153	111.9	4.369
06/13/15 14:25:00.0	5.29	71.447	72.900	-0.1835	0.0000	66.900	67.500	0.1153	89.4	4.363
06/13/15 14:30:00.0	5.29	70.930	73.700	-0.1835	0.0000	66.943	67.543	0.1148	94.4	4.381
06/13/15 14:35:00.0	5.29	70.974	73.400	-0.1835	0.0000	66.943	67.586	0.1153	101.9	4.351
06/13/15 14:40:00.0	5.29	70.846	72.800	-0.1835	0.0000	66.985	67.671	0.1153	101.9	4.369
06/13/15 14:45:00.0	5.29	71.748	73.200	-0.1835	0.0000	66.985	67.671	0.1148	110.6	4.381
06/13/15 14:50:00.0	5.29	71.964	71.900	-0.1835	0.0000	67.028	67.757	0.1153	99.4	4.369
06/13/15 14:55:00.0	5.29	72.178	71.200	-0.1835	0.0000	67.071	67.798	0.1153	118.1	4.363
06/13/15 15:00:00.0	5.29	71.661	71.400	-0.1835	0.0000	67.071	67.842	0.1153	116.9	4.357
06/13/15 15:05:00.0	5.29	72.653	70.400	-0.1835	0.0000	67.114	67.928	0.1159	96.9	4.393
