"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374980, SEN S/N: 10314896)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10359307)","RH, % (LGR S/N: 10374980, SEN S/N: 10359307)","DewPt, °C (LGR S/N: 10374980, SEN S/N: 10359307)","Voltage, V (LGR S/N: 10374980, SEN S/N: 10363575)","Current, mA (LGR S/N: 10374980, SEN S/N: 10363575)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365597, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365598, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374980, SEN S/N: 10374516)","Solar Radiation, W/m² (LGR S/N: 10374980, SEN S/N: 10378950)","Batt, V (LGR S/N: 10374980)"
1,2014-05-03 11:05:00,2.94,31.996,18.800,5.4,-0.1988,0.0000,22.130,-55.481,0.2449,880.6,4.375
2,2014-05-03 11:10:00,2.94,31.970,18.200,4.9,-0.1988,0.0000,22.226,-54.550,0.2464,890.6,4.339
3,2014-05-03 11:15:00,2.94,31.842,19.000,5.4,-0.1988,0.0000,22.321,-54.778,0.2460,914.4,4.351
4,2014-05-03 11:20:00,2.35,31.459,18.800,4.9,-0.1988,0.0000,22.417,-54.778,0.2464,905.6,4.351
5,2014-05-03 11:25:00,2.35,31.382,18.500,4.6,-0.1988,0.0000,22.537,-54.778,0.2464,925.6,4.363
6,2014-05-03 11:30:00,2.94,31.765,20.000,6.1,-0.1988,0.0000,22.633,-54.325,0.2468,938.1,4.363
7,2014-05-03 11:35:00,2.35,32.355,19.200,5.9,-0.1988,0.0000,22.753,-54.102,0.2468,964.4,4.339
8,2014-05-03 11:40:00,2.94,32.691,18.500,5.7,-0.1988,0.0000,22.872,-53.883,0.2468,969.4,4.351
9,2014-05-03 11:45:00,2.35,32.227,19.200,5.8,-0.1988,0.0000,22.968,-53.665,0.2468,958.1,4.363
10,2014-05-03 11:50:00,2.94,32.587,19.000,6.0,-0.1988,0.0000,23.064,-53.029,0.2471,984.4,4.363
11,2014-05-03 11:55:00,2.94,33.287,19.500,6.9,-0.1988,0.0000,23.184,-53.029,0.2471,959.4,4.345
12,2014-05-03 12:00:00,2.94,33.652,18.300,6.3,-0.1988,0.0000,23.304,-52.822,0.2475,984.4,4.363
13,2014-05-03 12:05:00,2.94,33.157,18.200,5.8,-0.1988,0.0000,23.448,-52.414,0.2479,996.9,4.351
14,2014-05-03 12:10:00,2.94,33.209,19.200,6.6,-0.1988,0.0000,23.545,-52.414,0.2483,1011.9,4.357
15,2014-05-03 12:15:00,2.94,33.521,18.800,6.6,-0.1988,0.0000,23.689,-52.015,0.2483,1043.1,4.345
16,2014-05-03 12:20:00,2.94,34.308,18.500,7.0,-0.1988,0.0000,23.809,-51.819,0.2487,1070.6,4.351
17,2014-05-03 12:25:00,2.94,34.255,17.700,6.3,-0.1988,0.0000,23.930,-51.819,0.2487,1056.9,4.369
18,2014-05-03 12:30:00,2.94,33.966,19.100,7.2,-0.1988,0.0000,24.074,-51.433,0.2490,1074.4,4.369
19,2014-05-03 12:35:00,2.94,34.440,19.100,7.6,-0.1988,0.0000,24.195,-51.433,0.2490,1050.6,4.345
20,2014-05-03 12:40:00,3.53,34.889,18.600,7.5,-0.1988,0.0000,24.315,-50.501,0.2494,1045.6,4.363
21,2014-05-03 12:45:00,3.53,34.757,18.500,7.4,-0.1988,0.0000,24.436,-49.963,0.2498,995.6,4.357
22,2014-05-03 12:50:00,2.94,34.651,18.700,7.4,-0.1988,0.0000,24.557,-49.613,0.2502,926.9,4.351
23,2014-05-03 12:55:00,2.94,34.863,18.500,7.4,-0.1988,0.0000,24.653,-49.440,0.2502,900.6,4.351
24,2014-05-03 13:00:00,2.94,34.545,18.500,7.2,-0.1988,0.0000,24.750,-49.269,0.2505,846.9,4.339
25,2014-05-03 13:05:00,2.94,34.651,18.600,7.4,-0.1988,0.0000,24.847,-49.269,0.2505,871.9,4.363
26,2014-05-03 13:10:00,2.94,33.940,21.700,9.0,-0.1988,0.0000,24.919,-49.099,0.2509,850.6,4.351
27,2014-05-03 13:15:00,2.94,33.940,22.900,9.8,-0.1988,0.0000,24.992,-49.099,0.2509,910.6,4.351
28,2014-05-03 13:20:00,2.94,34.229,22.900,10.1,-0.1988,0.0000,25.089,-49.269,0.2512,893.1,4.339
29,2014-05-03 13:25:00,2.94,34.202,24.000,10.8,-0.1988,0.0000,25.162,-49.440,0.2512,870.6,4.393
30,2014-05-03 13:30:00,2.35,33.757,24.600,10.8,-0.1988,0.0000,25.234,-50.320,0.2516,875.6,4.351
31,2014-05-03 13:35:00,2.35,33.678,24.400,10.6,-0.1988,0.0000,25.331,-50.320,0.2516,848.1,4.363
32,2014-05-03 13:40:00,2.94,33.861,25.600,11.4,-0.1988,0.0000,25.404,-50.140,0.2520,964.4,4.345
33,2014-05-03 13:45:00,2.94,33.626,26.600,11.8,-0.1988,0.0000,25.501,-49.963,0.2520,1079.4,4.339
34,2014-05-03 13:50:00,2.94,33.887,26.300,11.9,-0.1988,0.0000,25.598,-49.963,0.2524,961.9,4.351
35,2014-05-03 13:55:00,2.94,33.887,26.200,11.8,-0.1988,0.0000,25.671,-49.963,0.2524,941.9,4.369
36,2014-05-03 14:00:00,2.35,33.313,26.200,11.3,-0.1988,0.0000,25.768,-49.963,0.2524,996.9,4.345
37,2014-05-03 14:05:00,2.94,33.835,25.100,11.1,-0.1988,0.0000,25.866,-49.963,0.2524,1003.1,4.339
38,2014-05-03 14:10:00,2.35,33.391,25.500,11.0,-0.1988,0.0000,25.987,-49.963,0.2528,981.9,4.357
39,2014-05-03 14:15:00,2.35,33.235,25.000,10.6,-0.1988,0.0000,26.085,-49.963,0.2528,916.9,4.369
40,2014-05-03 14:20:00,2.35,33.521,24.500,10.5,-0.1988,0.0000,26.207,-49.963,0.2532,928.1,4.351
41,2014-05-03 14:25:00,2.35,33.704,24.300,10.5,-0.1988,0.0000,26.329,-49.963,0.2532,854.4,4.339
42,2014-05-03 14:30:00,2.35,33.339,24.500,10.3,-0.1988,0.0000,26.451,-49.963,0.2534,919.4,4.363
43,2014-05-03 14:35:00,2.35,33.678,24.000,10.3,-0.1988,0.0000,26.549,-50.140,0.2534,926.9,4.345
44,2014-05-03 14:40:00,2.35,33.001,24.700,10.2,-0.1988,0.0000,26.671,-49.963,0.2538,794.4,4.363
45,2014-05-03 14:45:00,2.35,32.742,24.700,10.0,-0.1988,0.0000,26.769,-49.963,0.2538,918.1,4.345
46,2014-05-03 14:50:00,2.35,33.365,23.700,9.9,-0.1988,0.0000,26.891,-49.963,0.2542,806.9,4.339
47,2014-05-03 14:55:00,2.35,32.820,24.100,9.7,-0.1988,0.0000,26.989,-50.140,0.2542,835.6,4.357
