"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214685, SEN S/N: 10200840)","Current, mA (LGR S/N: 10214685, SEN S/N: 10200840)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10213635)","RH, % (LGR S/N: 10214685, SEN S/N: 10213635)","DewPt, °C (LGR S/N: 10214685, SEN S/N: 10213635)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365534, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365547, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214685, SEN S/N: 10374524)","Wetness, % (LGR S/N: 10214685, SEN S/N: 10374913)","Solar Radiation, W/m² (LGR S/N: 10214685, SEN S/N: 10378948)","Batt, V (LGR S/N: 10214685)"
1,2014-10-10 13:30:00,-0.1988,0.0000,29.140,49.000,17.4,31.153,34.519,0.0024,1.18,784.4,4.339
2,2014-10-10 13:35:00,-0.1988,0.0000,29.490,50.600,18.2,31.306,34.572,0.0024,1.18,708.1,4.339
3,2014-10-10 13:40:00,-0.1988,0.0000,30.243,48.200,18.1,31.459,34.598,0.0024,1.18,760.6,4.393
4,2014-10-10 13:45:00,-0.1988,0.0000,29.715,49.100,17.9,31.561,34.624,0.0024,1.18,759.4,4.381
5,2014-10-10 13:50:00,-0.1988,0.0000,30.394,47.000,17.8,31.663,34.624,0.0024,1.18,755.6,4.357
6,2014-10-10 13:55:00,-0.1988,0.0000,29.640,48.200,17.5,31.765,34.651,0.0029,1.18,748.1,4.345
7,2014-10-10 14:00:00,-0.1988,0.0000,29.665,48.300,17.6,31.868,34.651,0.0029,1.18,654.4,4.339
8,2014-10-10 14:05:00,-0.1988,0.0000,30.167,48.000,18.0,31.919,34.651,0.0024,1.18,713.1,4.406
9,2014-10-10 14:10:00,-0.1988,0.0000,29.991,47.400,17.6,31.996,34.651,0.0024,1.18,730.6,4.369
10,2014-10-10 14:15:00,-0.1988,0.0000,29.790,47.800,17.6,32.073,34.651,0.0029,1.18,730.6,4.357
11,2014-10-10 14:20:00,-0.1988,0.0000,29.190,49.100,17.4,32.124,34.651,0.0029,1.18,723.1,4.345
12,2014-10-10 14:25:00,-0.1988,0.0000,28.916,49.200,17.2,32.175,34.651,0.0029,0.59,706.9,4.339
13,2014-10-10 14:30:00,-0.1988,0.0000,29.490,49.200,17.7,32.201,34.624,0.0024,1.18,694.4,4.400
14,2014-10-10 14:35:00,-0.1988,0.0000,29.165,49.200,17.4,32.253,34.598,0.0029,1.18,686.9,4.369
15,2014-10-10 14:40:00,-0.1988,0.0000,29.215,49.700,17.6,32.278,34.598,0.0024,0.59,669.4,4.357
16,2014-10-10 14:45:00,-0.1988,0.0000,29.690,48.000,17.5,32.330,34.572,0.0029,0.59,666.9,4.345
17,2014-10-10 14:50:00,-0.1988,0.0000,29.315,48.500,17.4,32.355,34.519,0.0029,0.59,654.4,4.339
18,2014-10-10 14:55:00,-0.1988,0.0000,28.369,49.800,16.9,32.381,34.492,0.0024,0.59,479.4,4.393
19,2014-10-10 15:00:00,-0.1988,0.0000,28.667,50.300,17.3,32.381,34.440,0.0029,0.59,649.4,4.363
20,2014-10-10 15:05:00,-0.1988,0.0000,29.215,49.900,17.7,32.407,34.387,0.0029,0.59,639.4,4.351
21,2014-10-10 15:10:00,-0.1988,0.0000,29.015,48.800,17.2,32.407,34.334,0.0024,0.59,633.1,4.345
22,2014-10-10 15:15:00,-0.1988,0.0000,28.122,50.500,16.9,32.407,34.281,0.0029,0.59,576.9,4.339
23,2014-10-10 15:20:00,-0.1988,0.0000,27.530,51.600,16.7,32.407,34.229,0.0024,0.59,589.4,4.369
24,2014-10-10 15:25:00,-0.1988,0.0000,27.628,52.200,17.0,32.407,34.150,0.0024,0.59,416.9,4.357
25,2014-10-10 15:30:00,-0.1988,0.0000,27.210,53.000,16.8,32.381,34.071,0.0024,0.59,530.6,4.345
26,2014-10-10 15:35:00,-0.1988,0.0000,27.431,52.600,16.9,32.355,33.992,0.0024,0.59,563.1,4.339
27,2014-10-10 15:40:00,-0.1988,0.0000,27.481,52.400,16.9,32.355,33.887,0.0024,0.59,553.1,4.363
28,2014-10-10 15:45:00,-0.1988,0.0000,27.235,53.100,16.9,32.304,33.809,0.0024,0.59,524.4,4.369
29,2014-10-10 15:50:00,-0.1988,0.0000,27.235,52.900,16.8,32.278,33.678,0.0013,0.59,513.1,4.357
30,2014-10-10 15:55:00,-0.1988,0.0000,27.235,53.300,16.9,32.227,33.574,0.0024,0.59,498.1,4.351
31,2014-10-10 16:00:00,-0.1988,0.0000,27.014,53.600,16.8,32.201,33.469,0.0024,0.59,479.4,4.345
32,2014-10-10 16:05:00,-0.1988,0.0000,26.598,53.600,16.4,32.150,33.339,0.0013,0.59,461.9,4.393
33,2014-10-10 16:10:00,-0.1988,0.0000,26.524,54.300,16.6,32.098,33.235,0.0013,0.59,433.1,4.363
34,2014-10-10 16:15:00,-0.1988,0.0000,26.646,53.900,16.6,32.047,33.105,0.0013,0.59,421.9,4.369
35,2014-10-10 16:20:00,-0.1988,0.0000,26.646,54.400,16.7,31.970,32.975,0.0013,0.59,396.9,4.357
36,2014-10-10 16:25:00,-0.1988,0.0000,26.304,54.500,16.4,31.919,32.846,0.0013,0.59,294.4,4.351
37,2014-10-10 16:30:00,-0.1988,0.0000,26.061,55.600,16.5,31.842,32.717,0.0008,0.59,324.4,4.345
38,2014-10-10 16:35:00,-0.1988,0.0000,26.182,55.200,16.5,31.765,32.587,0.0008,0.00,319.4,4.351
39,2014-10-10 16:40:00,-0.1988,0.0000,26.061,56.100,16.6,31.689,32.458,0.0008,0.59,334.4,4.357
40,2014-10-10 16:45:00,-0.1988,0.0000,26.036,55.500,16.5,31.612,32.330,0.0008,0.00,313.1,4.363
41,2014-10-10 16:50:00,-0.1988,0.0000,25.866,55.500,16.3,31.535,32.175,0.0008,0.00,293.1,4.363
42,2014-10-10 16:55:00,-0.1988,0.0000,25.234,57.200,16.2,31.459,32.047,0.0008,0.00,269.4,4.351
43,2014-10-10 17:00:00,-0.1988,0.0000,24.581,59.300,16.1,31.357,31.919,0.0008,0.00,249.4,4.345
44,2014-10-10 17:05:00,-0.1988,0.0000,24.532,60.000,16.3,31.281,31.791,-0.0003,0.00,70.6,4.345
45,2014-10-10 17:10:00,-0.1988,0.0000,24.122,61.300,16.2,31.204,31.663,-0.0003,0.00,64.4,4.351
46,2014-10-10 17:15:00,-0.1988,0.0000,23.978,62.000,16.3,31.103,31.510,-0.0003,0.00,59.4,4.351
47,2014-10-10 17:20:00,-0.1988,0.0000,23.857,62.600,16.3,31.026,31.382,-0.0003,0.59,54.4,4.381
48,2014-10-10 17:25:00,-0.1988,0.0000,23.472,63.700,16.2,30.925,31.255,-0.0003,0.59,48.1,4.351
49,2014-10-10 17:30:00,-0.1988,0.0000,23.256,64.500,16.2,30.849,31.128,-0.0003,0.59,34.4,4.345
50,2014-10-10 17:35:00,-0.1988,0.0000,23.064,65.200,16.2,30.748,30.976,-0.0008,0.59,31.9,4.339
51,2014-10-10 17:40:00,-0.1988,0.0000,22.800,66.300,16.2,30.672,30.849,-0.0008,1.18,20.6,4.339
52,2014-10-10 17:45:00,-0.1988,0.0000,22.465,67.000,16.1,30.571,30.697,-0.0008,1.18,15.6,4.339
53,2014-10-10 17:50:00,-0.1988,0.0000,22.369,67.700,16.1,30.469,30.571,-0.0019,1.76,29.4,4.339
54,2014-10-10 17:55:00,-0.1988,0.0000,22.274,68.000,16.1,30.369,30.419,-0.0019,2.35,29.4,4.333
55,2014-10-10 18:00:00,-0.1988,0.0000,21.987,69.400,16.2,30.268,30.268,-0.0008,2.94,20.6,4.333
56,2014-10-10 18:05:00,-0.1988,0.0000,21.843,69.900,16.1,30.167,30.142,-0.0019,4.12,13.1,4.333
57,2014-10-10 18:10:00,-0.1988,0.0000,21.676,70.200,16.0,30.066,29.991,-0.0019,5.29,9.4,4.333
58,2014-10-10 18:15:00,-0.1988,0.0000,21.485,71.000,16.0,29.966,29.840,-0.0019,8.24,5.6,4.333
59,2014-10-10 18:20:00,-0.1988,0.0000,21.366,72.200,16.2,29.865,29.715,-0.0019,9.41,4.4,4.327
60,2014-10-10 18:25:00,-0.1988,0.0000,21.270,72.500,16.1,29.765,29.565,-0.0019,12.94,1.9,4.327
61,2014-10-10 18:30:00,-0.1988,0.0000,21.151,72.900,16.1,29.665,29.414,-0.0025,12.94,0.6,4.327
62,2014-10-10 18:35:00,-0.1988,0.0000,20.960,73.500,16.1,29.565,29.290,-0.0025,17.65,0.6,4.321
63,2014-10-10 18:40:00,-0.1988,0.0000,20.817,74.200,16.1,29.464,29.140,-0.0025,20.00,0.6,4.321
64,2014-10-10 18:45:00,-0.1988,0.0000,20.555,75.100,16.0,29.365,28.990,-0.0025,21.76,0.6,4.321
65,2014-10-10 18:50:00,-0.1988,0.0000,20.436,75.700,16.0,29.240,28.866,-0.0025,22.35,0.6,4.321
66,2014-10-10 18:55:00,-0.1988,0.0000,20.412,76.100,16.1,29.140,28.742,-0.0025,22.94,0.6,4.345
67,2014-10-10 19:00:00,-0.1988,0.0000,20.317,76.600,16.1,29.040,28.593,-0.0025,24.12,0.6,4.321
68,2014-10-10 19:05:00,-0.1988,0.0000,20.293,76.900,16.1,28.941,28.468,-0.0036,24.12,0.6,4.321
69,2014-10-10 19:10:00,-0.1988,0.0000,20.174,77.600,16.2,28.841,28.345,-0.0036,25.29,0.6,4.321
70,2014-10-10 19:15:00,-0.1988,0.0000,20.174,77.700,16.2,28.742,28.196,-0.0036,25.29,0.6,4.321
71,2014-10-10 19:20:00,-0.1988,0.0000,20.079,77.900,16.1,28.642,28.072,-0.0036,27.06,0.6,4.321
72,2014-10-10 19:25:00,-0.1988,0.0000,20.031,78.300,16.2,28.518,27.974,-0.0036,26.47,0.6,4.321
73,2014-10-10 19:30:00,-0.1988,0.0000,19.817,78.800,16.1,28.419,27.825,-0.0047,28.24,0.6,4.315
74,2014-10-10 19:35:00,-0.1988,0.0000,19.674,79.200,16.0,28.345,27.727,-0.0047,30.00,0.6,4.315
75,2014-10-10 19:40:00,-0.1988,0.0000,19.651,79.900,16.1,28.221,27.604,-0.0047,30.00,0.6,4.315
76,2014-10-10 19:45:00,-0.1988,0.0000,19.579,80.200,16.1,28.147,27.481,-0.0047,31.76,0.6,4.315
77,2014-10-10 19:50:00,-0.1988,0.0000,19.436,80.700,16.1,28.048,27.358,-0.0052,35.29,0.6,4.315
