"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10221051, SEN S/N: 10200137)","Voltage, V (LGR S/N: 10221051, SEN S/N: 10200855)","Current, mA (LGR S/N: 10221051, SEN S/N: 10200855)","Wetness, % (LGR S/N: 10221051, SEN S/N: 10205905)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213637)","RH, % (LGR S/N: 10221051, SEN S/N: 10213637)","DewPt, °C (LGR S/N: 10221051, SEN S/N: 10213637)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213732, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213733, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221051, SEN S/N: 10222876)","Batt, V (LGR S/N: 10221051)"
1,2014-08-01 14:30:00,701.9,-0.2039,0.0000,2.35,31.510,50.400,20.0,28.593,27.776,0.1738,4.369
2,2014-08-01 14:35:00,688.1,-0.2039,0.0000,2.35,30.495,53.000,19.9,28.518,27.776,0.1738,4.393
3,2014-08-01 14:40:00,678.1,-0.2039,0.0000,2.35,29.865,54.300,19.7,28.493,27.751,0.1732,4.375
4,2014-08-01 14:45:00,666.9,-0.2039,0.0000,2.35,30.016,55.000,20.0,28.444,27.727,0.1738,4.363
5,2014-08-01 14:50:00,653.1,-0.2039,0.0000,2.35,30.571,53.100,20.0,28.394,27.702,0.1732,4.357
6,2014-08-01 14:55:00,638.1,-0.2039,0.0000,2.35,29.240,56.300,19.7,28.345,27.677,0.1738,4.351
7,2014-08-01 15:00:00,626.9,-0.2039,0.0000,2.35,29.590,55.900,19.9,28.320,27.653,0.1732,4.363
8,2014-08-01 15:05:00,613.1,-0.2039,0.0000,2.35,29.590,56.000,19.9,28.270,27.628,0.1732,4.381
9,2014-08-01 15:10:00,598.1,-0.2039,0.0000,2.35,29.590,56.000,19.9,28.221,27.604,0.1732,4.369
10,2014-08-01 15:15:00,584.4,-0.2039,0.0000,1.76,29.290,56.900,19.9,28.171,27.579,0.1732,4.363
11,2014-08-01 15:20:00,568.1,-0.2039,0.0000,2.35,29.765,56.200,20.1,28.122,27.554,0.1732,4.357
12,2014-08-01 15:25:00,556.9,-0.2039,0.0000,2.35,29.740,55.400,19.9,28.072,27.530,0.1732,4.351
13,2014-08-01 15:30:00,541.9,-0.2039,0.0000,2.35,29.665,55.900,19.9,28.023,27.505,0.1732,4.412
14,2014-08-01 15:35:00,526.9,-0.2039,0.0000,2.35,29.439,56.700,20.0,27.974,27.481,0.1732,4.381
15,2014-08-01 15:40:00,510.6,-0.2039,0.0000,2.35,29.090,57.900,20.0,27.924,27.456,0.1728,4.375
16,2014-08-01 15:45:00,496.9,-0.2039,0.0000,1.76,29.115,57.200,19.8,27.875,27.407,0.1728,4.363
17,2014-08-01 15:50:00,321.9,-0.2039,0.0000,1.76,29.140,57.200,19.8,27.825,27.382,0.1732,4.357
18,2014-08-01 15:55:00,88.1,-0.2039,0.0000,1.18,28.444,59.100,19.7,27.751,27.333,0.1728,4.351
19,2014-08-01 16:00:00,84.4,-0.2039,0.0000,1.18,28.369,59.200,19.7,27.702,27.308,0.1728,4.363
20,2014-08-01 16:05:00,80.6,-0.2039,0.0000,1.18,27.899,60.300,19.5,27.653,27.259,0.1728,4.375
21,2014-08-01 16:10:00,86.9,-0.2039,0.0000,1.18,27.431,60.800,19.2,27.579,27.235,0.1728,4.375
22,2014-08-01 16:15:00,161.9,-0.2039,0.0000,0.59,27.063,62.000,19.2,27.530,27.186,0.1728,4.363
23,2014-08-01 16:20:00,208.1,-0.2039,0.0000,0.59,26.916,63.200,19.3,27.481,27.161,0.1728,4.363
24,2014-08-01 16:25:00,304.4,-0.2039,0.0000,0.59,26.965,63.500,19.5,27.431,27.112,0.1724,4.357
25,2014-08-01 16:30:00,88.1,-0.2039,0.0000,0.59,27.038,62.700,19.3,27.382,27.087,0.1728,4.363
26,2014-08-01 16:35:00,110.6,-0.2039,0.0000,0.59,27.333,61.900,19.4,27.308,27.038,0.1728,4.369
27,2014-08-01 16:40:00,110.6,-0.2039,0.0000,0.59,26.134,65.000,19.1,27.259,26.989,0.1728,4.369
28,2014-08-01 16:45:00,170.6,-0.2039,0.0000,0.59,26.256,64.900,19.2,27.210,26.965,0.1728,4.369
29,2014-08-01 16:50:00,60.6,-0.2039,0.0000,0.59,25.841,65.900,19.0,27.161,26.916,0.1724,4.363
