"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374983, SEN S/N: 10359313)","RH, % (LGR S/N: 10374983, SEN S/N: 10359313)","DewPt, °C (LGR S/N: 10374983, SEN S/N: 10359313)","Voltage, V (LGR S/N: 10374983, SEN S/N: 10363573)","Current, mA (LGR S/N: 10374983, SEN S/N: 10363573)","Temp, °C (LGR S/N: 10374983, SEN S/N: 10365594, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374983, SEN S/N: 10365595, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374983, SEN S/N: 10374518)","Wetness, % (LGR S/N: 10374983, SEN S/N: 10374912)","Solar Radiation, W/m² (LGR S/N: 10374983, SEN S/N: 10378954)","Batt, V (LGR S/N: 10374983)"
1,2013-10-12 13:00:00,25.574,49.400,14.2,-0.2039,0.0000,26.012,23.857,0.0745,2.35,729.4,4.339
2,2013-10-12 13:05:00,27.161,47.200,15.0,-0.2039,0.0000,26.256,24.002,0.0752,2.35,723.1,4.363
3,2013-10-12 13:10:00,26.207,48.600,14.5,-0.2039,0.0000,26.475,24.146,0.0752,1.76,721.9,4.351
4,2013-10-12 13:15:00,26.573,46.800,14.3,-0.2039,0.0000,26.720,24.315,0.0752,2.35,721.9,4.345
5,2013-10-12 13:20:00,26.622,47.700,14.6,-0.2039,0.0000,26.940,24.460,0.0752,2.35,711.9,4.345
6,2013-10-12 13:25:00,26.378,48.200,14.6,-0.2039,0.0000,27.186,24.629,0.0758,2.35,711.9,4.393
7,2013-10-12 13:30:00,24.992,50.700,14.1,-0.2039,0.0000,27.407,24.774,0.0758,1.76,706.9,4.400
8,2013-10-12 13:35:00,25.671,50.000,14.5,-0.2039,0.0000,27.604,24.944,0.0758,1.76,701.9,4.357
9,2013-10-12 13:40:00,26.426,47.200,14.3,-0.2039,0.0000,27.751,25.089,0.0758,2.35,698.1,4.351
10,2013-10-12 13:45:00,26.695,45.800,14.1,-0.2039,0.0000,27.899,25.234,0.0762,2.35,696.9,4.345
11,2013-10-12 13:50:00,27.653,45.200,14.7,-0.2039,0.0000,28.048,25.355,0.0762,2.35,688.1,4.345
12,2013-10-12 13:55:00,26.451,44.000,13.2,-0.2039,0.0000,28.221,25.477,0.0762,2.35,679.4,4.339
13,2013-10-12 14:00:00,26.085,48.100,14.3,-0.2039,0.0000,28.419,25.623,0.0762,2.35,674.4,4.363
14,2013-10-12 14:05:00,26.793,50.000,15.5,-0.2039,0.0000,28.617,25.768,0.0768,2.35,661.9,4.351
15,2013-10-12 14:10:00,27.210,48.500,15.4,-0.2039,0.0000,28.791,25.890,0.0768,2.35,658.1,4.351
16,2013-10-12 14:15:00,25.866,51.500,15.1,-0.2039,0.0000,28.990,26.036,0.0768,2.35,648.1,4.345
17,2013-10-12 14:20:00,26.231,50.600,15.2,-0.2039,0.0000,29.165,26.158,0.0768,2.35,641.9,4.345
18,2013-10-12 14:25:00,26.085,50.000,14.9,-0.2039,0.0000,29.365,26.304,0.0775,2.35,635.6,4.345
19,2013-10-12 14:30:00,26.769,47.600,14.7,-0.2039,0.0000,29.540,26.451,0.0775,2.35,626.9,4.357
20,2013-10-12 14:35:00,25.623,51.000,14.8,-0.2039,0.0000,29.715,26.573,0.0775,2.35,613.1,4.351
21,2013-10-12 14:40:00,25.963,50.100,14.8,-0.2039,0.0000,29.865,26.695,0.0775,2.35,610.6,4.363
22,2013-10-12 14:45:00,26.109,49.200,14.6,-0.2039,0.0000,30.016,26.842,0.0775,2.35,591.9,4.345
23,2013-10-12 14:50:00,26.451,48.600,14.8,-0.2039,0.0000,30.167,26.965,0.0775,2.35,585.6,4.345
24,2013-10-12 14:55:00,25.695,50.800,14.8,-0.2039,0.0000,30.293,27.087,0.0781,2.35,571.9,4.375
25,2013-10-12 15:00:00,26.207,49.500,14.8,-0.2039,0.0000,30.419,27.186,0.0781,2.35,548.1,4.351
26,2013-10-12 15:05:00,25.987,49.100,14.5,-0.2039,0.0000,30.520,27.284,0.0781,1.76,560.6,4.345
27,2013-10-12 15:10:00,24.895,51.000,14.1,-0.2039,0.0000,30.621,27.407,0.0781,1.76,526.9,4.345
28,2013-10-12 15:15:00,26.231,49.100,14.7,-0.2039,0.0000,30.697,27.481,0.0787,1.76,526.9,4.345
29,2013-10-12 15:20:00,26.402,48.000,14.5,-0.2039,0.0000,30.748,27.579,0.0787,1.76,516.9,4.339
30,2013-10-12 15:25:00,25.793,50.100,14.6,-0.2039,0.0000,30.798,27.677,0.0787,2.35,504.4,4.351
31,2013-10-12 15:30:00,25.453,49.600,14.2,-0.2039,0.0000,30.849,27.751,0.0787,1.76,491.9,4.345
32,2013-10-12 15:35:00,25.307,49.600,14.0,-0.2039,0.0000,30.900,27.825,0.0787,1.76,440.6,4.345
33,2013-10-12 15:40:00,25.065,50.400,14.1,-0.2039,0.0000,30.950,27.875,0.0794,1.76,464.4,4.345
34,2013-10-12 15:45:00,24.944,50.500,14.0,-0.2039,0.0000,31.001,27.949,0.0794,1.76,446.9,4.339
35,2013-10-12 15:50:00,24.605,52.600,14.3,-0.2039,0.0000,31.026,27.998,0.0794,1.76,438.1,4.357
36,2013-10-12 15:55:00,24.363,53.200,14.2,-0.2039,0.0000,31.026,28.072,0.0794,1.76,418.1,4.351
37,2013-10-12 16:00:00,24.677,53.200,14.5,-0.2039,0.0000,31.001,28.097,0.0794,1.76,410.6,4.345
38,2013-10-12 16:05:00,24.026,54.600,14.3,-0.2039,0.0000,30.976,28.147,0.0794,1.76,395.6,4.345
39,2013-10-12 16:10:00,24.146,53.100,14.0,-0.2039,0.0000,30.950,28.171,0.0794,1.18,376.9,4.339
40,2013-10-12 16:15:00,24.653,51.900,14.1,-0.2039,0.0000,30.900,28.196,0.0794,1.76,284.4,4.351
41,2013-10-12 16:20:00,23.665,53.200,13.6,-0.2039,0.0000,30.849,28.196,0.0794,1.18,346.9,4.345
42,2013-10-12 16:25:00,24.050,53.000,13.9,-0.2039,0.0000,30.824,28.221,0.0794,1.18,330.6,4.345
43,2013-10-12 16:30:00,23.472,54.000,13.6,-0.2039,0.0000,30.748,28.221,0.0794,1.18,244.4,4.345
44,2013-10-12 16:35:00,23.040,56.200,13.9,-0.2039,0.0000,30.596,28.221,0.0794,1.18,298.1,4.357
45,2013-10-12 16:40:00,23.785,55.100,14.3,-0.2039,0.0000,30.419,28.196,0.0794,1.18,284.4,4.345
46,2013-10-12 16:45:00,23.352,55.700,14.0,-0.2039,0.0000,30.217,28.147,0.0794,1.18,270.6,4.345
47,2013-10-12 16:50:00,23.352,56.100,14.1,-0.2039,0.0000,29.991,28.072,0.0794,1.18,254.4,4.345
48,2013-10-12 16:55:00,22.321,59.300,14.0,-0.2039,0.0000,29.765,28.023,0.0787,1.18,241.9,4.369
49,2013-10-12 17:00:00,22.226,58.000,13.6,-0.2039,0.0000,29.540,27.924,0.0794,0.59,225.6,4.345
50,2013-10-12 17:05:00,21.509,61.100,13.7,-0.2039,0.0000,29.315,27.825,0.0787,0.59,206.9,4.345
51,2013-10-12 17:10:00,21.390,61.800,13.8,-0.2039,0.0000,29.065,27.727,0.0787,0.59,189.4,4.345
52,2013-10-12 17:15:00,21.342,62.200,13.8,-0.2039,0.0000,28.866,27.628,0.0787,0.59,173.1,4.345
53,2013-10-12 17:20:00,20.984,64.500,14.1,-0.2039,0.0000,28.642,27.530,0.0787,0.59,158.1,4.351
54,2013-10-12 17:25:00,20.817,65.600,14.2,-0.2039,0.0000,28.419,27.407,0.0787,0.59,138.1,4.351
55,2013-10-12 17:30:00,20.126,67.800,14.0,-0.2039,0.0000,28.221,27.308,0.0787,0.00,121.9,4.351
56,2013-10-12 17:35:00,19.888,69.800,14.2,-0.2039,0.0000,28.023,27.186,0.0781,0.00,36.9,4.345
57,2013-10-12 17:40:00,19.674,70.800,14.2,-0.2039,0.0000,27.850,27.087,0.0781,0.00,28.1,4.345
58,2013-10-12 17:45:00,19.151,72.800,14.2,-0.2039,0.0000,27.677,26.989,0.0781,0.00,26.9,4.345
59,2013-10-12 17:50:00,19.008,74.000,14.3,-0.2039,0.0000,27.481,26.867,0.0781,0.00,21.9,4.345
60,2013-10-12 17:55:00,18.794,74.200,14.1,-0.2039,0.0000,27.333,26.769,0.0781,0.00,15.6,4.345
61,2013-10-12 18:00:00,18.723,75.000,14.2,-0.2039,0.0000,27.161,26.671,0.0775,0.00,13.1,4.345
62,2013-10-12 18:05:00,18.604,75.800,14.3,-0.2039,0.0000,26.989,26.573,0.0775,0.59,11.9,4.345
63,2013-10-12 18:10:00,18.343,77.100,14.3,-0.2039,0.0000,26.842,26.475,0.0775,0.59,8.1,4.339
64,2013-10-12 18:15:00,18.200,77.900,14.3,-0.2039,0.0000,26.695,26.378,0.0768,1.18,5.6,4.339
65,2013-10-12 18:20:00,18.176,78.000,14.3,-0.2039,0.0000,26.549,26.280,0.0775,1.76,4.4,4.339
66,2013-10-12 18:25:00,18.010,78.200,14.2,-0.2039,0.0000,26.402,26.182,0.0768,2.35,1.9,4.339
67,2013-10-12 18:30:00,17.962,78.800,14.2,-0.2039,0.0000,26.280,26.085,0.0768,3.53,0.6,4.339
68,2013-10-12 18:35:00,17.748,79.900,14.3,-0.2039,0.0000,26.134,25.987,0.0768,4.71,0.6,4.339
69,2013-10-12 18:40:00,17.629,80.500,14.3,-0.2039,0.0000,25.987,25.914,0.0768,7.06,0.6,4.339
