"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374971, SEN S/N: 10205904)","Solar Radiation, W/m² (LGR S/N: 10374971, SEN S/N: 10208649)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10213738, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10222767, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374971, SEN S/N: 10222870)","Voltage, V (LGR S/N: 10374971, SEN S/N: 10348616)","Current, mA (LGR S/N: 10374971, SEN S/N: 10348616)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10359304)","RH, % (LGR S/N: 10374971, SEN S/N: 10359304)","DewPt, °C (LGR S/N: 10374971, SEN S/N: 10359304)","Batt, V (LGR S/N: 10374971)"
11,2014-10-10 15:50:00,2.94,61.9,22.800,22.465,0.1421,-0.1988,0.0000,24.992,61.800,17.2,4.321
12,2014-10-10 15:55:00,2.35,21.9,22.800,22.465,0.1421,-0.1988,0.0000,24.992,61.400,17.1,4.321
13,2014-10-10 16:00:00,2.35,21.9,22.776,22.465,0.1421,-0.1988,0.0000,24.992,61.600,17.1,4.315
14,2014-10-10 16:05:00,2.35,21.9,22.776,22.465,0.1421,-0.1988,0.0000,25.210,61.300,17.3,4.321
15,2014-10-10 16:10:00,2.35,21.9,22.753,22.465,0.1421,-0.1988,0.0000,25.162,60.900,17.1,4.327
16,2014-10-10 16:15:00,2.35,74.4,22.753,22.465,0.1421,-0.1988,0.0000,24.847,61.900,17.1,4.339
17,2014-10-10 16:20:00,2.94,20.6,22.729,22.465,0.1421,-0.1988,0.0000,24.774,62.000,17.0,4.321
18,2014-10-10 16:25:00,2.94,13.1,22.705,22.465,0.1421,-0.1988,0.0000,24.629,62.500,17.0,4.315
19,2014-10-10 16:30:00,2.94,19.4,22.705,22.465,0.1421,-0.1988,0.0000,24.557,62.800,17.0,4.315
20,2014-10-10 16:35:00,2.94,89.4,22.681,22.465,0.1421,-0.1988,0.0000,24.726,62.500,17.1,4.321
21,2014-10-10 16:40:00,3.53,23.1,22.681,22.465,0.1421,-0.1988,0.0000,24.847,62.900,17.3,4.321
22,2014-10-10 16:45:00,3.53,18.1,22.657,22.441,0.1421,-0.1988,0.0000,24.388,64.000,17.2,4.327
23,2014-10-10 16:50:00,3.53,18.1,22.657,22.441,0.1421,-0.1988,0.0000,24.436,64.000,17.2,4.321
24,2014-10-10 16:55:00,4.12,16.9,22.633,22.441,0.1421,-0.1988,0.0000,24.171,64.900,17.2,4.321
25,2014-10-10 17:00:00,4.71,18.1,22.633,22.441,0.1421,-0.1988,0.0000,24.074,66.000,17.3,4.321
26,2014-10-10 17:05:00,4.71,16.9,22.609,22.417,0.1421,-0.1988,0.0000,23.978,66.500,17.4,4.321
27,2014-10-10 17:10:00,4.71,14.4,22.609,22.417,0.1421,-0.1988,0.0000,24.388,66.100,17.7,4.327
28,2014-10-10 17:15:00,5.29,13.1,22.585,22.417,0.1421,-0.1988,0.0000,24.146,65.800,17.4,4.321
29,2014-10-10 17:20:00,5.29,34.4,22.561,22.417,0.1421,-0.1988,0.0000,24.146,66.200,17.5,4.315
30,2014-10-10 17:25:00,5.29,39.4,22.561,22.417,0.1421,-0.1988,0.0000,23.833,66.700,17.3,4.315
31,2014-10-10 17:30:00,5.88,10.6,22.537,22.417,0.1421,-0.1988,0.0000,23.472,67.800,17.2,4.321
32,2014-10-10 17:35:00,6.47,10.6,22.537,22.393,0.1421,-0.1988,0.0000,23.256,68.500,17.2,4.315
33,2014-10-10 17:40:00,7.06,3.1,22.513,22.393,0.1421,-0.1988,0.0000,22.992,69.300,17.1,4.315
34,2014-10-10 17:45:00,8.82,1.9,22.489,22.393,0.1421,-0.1988,0.0000,22.753,70.100,17.0,4.309
35,2014-10-10 17:50:00,10.00,6.9,22.489,22.369,0.1421,-0.1988,0.0000,22.465,70.900,16.9,4.303
36,2014-10-10 17:55:00,11.18,3.1,22.465,22.369,0.1421,-0.1988,0.0000,22.369,71.700,17.0,4.303
37,2014-10-10 18:00:00,12.35,3.1,22.441,22.369,0.1421,-0.1988,0.0000,22.274,72.100,17.0,4.303
38,2014-10-10 18:05:00,13.53,0.6,22.417,22.345,0.1421,-0.1988,0.0000,22.130,72.700,17.0,4.303
39,2014-10-10 18:10:00,16.47,0.6,22.417,22.345,0.1421,-0.1988,0.0000,21.987,73.500,17.1,4.303
40,2014-10-10 18:15:00,17.65,0.6,22.369,22.321,0.1421,-0.1988,0.0000,21.843,74.000,17.0,4.303
41,2014-10-10 18:20:00,21.18,0.6,22.369,22.321,0.1421,-0.1988,0.0000,21.676,74.700,17.0,4.297
42,2014-10-10 18:25:00,24.12,0.6,22.321,22.298,0.1416,-0.1988,0.0000,21.533,75.500,17.0,4.297
43,2014-10-10 18:30:00,26.47,0.6,22.298,22.298,0.1416,-0.1937,0.0000,21.461,76.000,17.1,4.297
44,2014-10-10 18:35:00,28.82,0.6,22.274,22.274,0.1421,-0.1988,0.0000,21.342,76.300,17.0,4.297
45,2014-10-10 18:40:00,34.71,0.6,22.250,22.274,0.1416,-0.1988,0.0000,21.199,76.800,17.0,4.297
46,2014-10-10 18:45:00,40.00,0.6,22.226,22.250,0.1416,-0.1988,0.0000,21.127,77.400,17.0,4.297
47,2014-10-10 18:50:00,37.65,0.6,22.202,22.226,0.1421,-0.1988,0.0000,21.079,77.500,17.0,4.297
48,2014-10-10 18:55:00,40.59,0.6,22.178,22.226,0.1416,-0.1988,0.0000,21.032,77.600,17.0,4.297
49,2014-10-10 19:00:00,40.59,0.6,22.154,22.202,0.1416,-0.1988,0.0000,20.936,77.800,16.9,4.297
50,2014-10-10 19:05:00,45.29,0.6,22.130,22.178,0.1416,-0.1988,0.0000,20.841,78.100,16.9,4.291
51,2014-10-10 19:10:00,46.47,0.6,22.106,22.178,0.1416,-0.1988,0.0000,20.793,78.600,17.0,4.291
52,2014-10-10 19:15:00,54.12,0.6,22.082,22.154,0.1416,-0.1988,0.0000,20.698,79.200,17.0,4.291
53,2014-10-10 19:20:00,57.65,0.6,22.058,22.130,0.1416,-0.1988,0.0000,20.650,79.600,17.0,4.291
54,2014-10-10 19:25:00,64.12,0.6,22.034,22.130,0.1416,-0.1988,0.0000,20.603,80.100,17.1,4.291
55,2014-10-10 19:30:00,71.18,0.6,22.011,22.106,0.1421,-0.1988,0.0000,20.460,80.800,17.1,4.291
56,2014-10-10 19:35:00,71.76,0.6,21.987,22.082,0.1416,-0.1988,0.0000,20.412,81.100,17.1,4.291
57,2014-10-10 19:40:00,77.65,0.6,21.963,22.058,0.1416,-0.1988,0.0000,20.341,81.800,17.1,4.291
58,2014-10-10 19:45:00,80.00,0.6,21.939,22.058,0.1416,-0.1988,0.0000,20.246,81.800,17.1,4.291
59,2014-10-10 19:50:00,79.41,0.6,21.891,22.034,0.1416,-0.1988,0.0000,20.246,82.000,17.1,4.291
60,2014-10-10 19:55:00,81.18,0.6,21.891,22.011,0.1416,-0.1988,0.0000,20.222,82.400,17.1,4.291
61,2014-10-10 20:00:00,84.12,0.6,21.867,21.987,0.1416,-0.1988,0.0000,20.150,82.600,17.1,4.291
62,2014-10-10 20:05:00,85.29,0.6,21.843,21.987,0.1416,-0.1988,0.0000,20.055,82.700,17.0,4.291
63,2014-10-10 20:10:00,85.29,0.6,21.819,21.963,0.1416,-0.1988,0.0000,20.079,83.100,17.1,4.291
64,2014-10-10 20:15:00,85.88,0.6,21.795,21.939,0.1416,-0.1988,0.0000,20.079,83.200,17.2,4.291
65,2014-10-10 20:20:00,86.47,0.6,21.772,21.939,0.1416,-0.1988,0.0000,20.103,83.400,17.2,4.291
66,2014-10-10 20:25:00,84.71,0.6,21.748,21.915,0.1416,-0.1988,0.0000,20.126,83.000,17.2,4.291
67,2014-10-10 20:30:00,87.06,0.6,21.724,21.891,0.1416,-0.1988,0.0000,20.079,83.400,17.2,4.291
68,2014-10-10 20:35:00,89.41,0.6,21.700,21.891,0.1416,-0.1988,0.0000,20.055,83.600,17.2,4.291
69,2014-10-10 20:40:00,88.82,0.6,21.700,21.867,0.1416,-0.1988,0.0000,19.984,83.700,17.2,4.291
70,2014-10-10 20:45:00,91.18,0.6,21.676,21.843,0.1416,-0.1988,0.0000,19.936,84.200,17.2,4.291
71,2014-10-10 20:50:00,91.18,0.6,21.652,21.843,0.1416,-0.1988,0.0000,19.841,84.400,17.2,4.291
72,2014-10-10 20:55:00,91.76,0.6,21.628,21.819,0.1412,-0.1988,0.0000,19.817,84.400,17.1,4.291
73,2014-10-10 21:00:00,93.53,0.6,21.604,21.795,0.1416,-0.1988,0.0000,19.746,84.600,17.1,4.291
74,2014-10-10 21:05:00,93.53,0.6,21.604,21.795,0.1412,-0.1988,0.0000,19.698,84.700,17.1,4.291
75,2014-10-10 21:10:00,93.53,0.6,21.581,21.772,0.1416,-0.1988,0.0000,19.674,84.800,17.1,4.291
76,2014-10-10 21:15:00,94.12,0.6,21.557,21.748,0.1412,-0.1988,0.0000,19.651,84.800,17.0,4.285
77,2014-10-10 21:20:00,94.71,0.6,21.533,21.748,0.1412,-0.1988,0.0000,19.603,84.800,17.0,4.285
78,2014-10-10 21:25:00,97.65,0.6,21.509,21.724,0.1416,-0.1988,0.0000,19.460,85.400,17.0,4.285
79,2014-10-10 21:30:00,95.88,0.6,21.509,21.700,0.1412,-0.1988,0.0000,19.413,85.500,16.9,4.285
80,2014-10-10 21:35:00,96.47,0.6,21.485,21.700,0.1412,-0.1988,0.0000,19.389,85.500,16.9,4.285
81,2014-10-10 21:40:00,98.24,0.6,21.461,21.676,0.1412,-0.1988,0.0000,19.341,85.800,16.9,4.285
82,2014-10-10 21:45:00,98.24,0.6,21.437,21.676,0.1416,-0.1988,0.0000,19.270,86.000,16.9,4.285
83,2014-10-10 21:50:00,98.24,0.6,21.413,21.652,0.1416,-0.1988,0.0000,19.246,86.400,16.9,4.285
84,2014-10-10 21:55:00,98.82,0.6,21.413,21.628,0.1416,-0.1988,0.0000,19.199,86.600,16.9,4.285
85,2014-10-10 22:00:00,100.00,0.6,21.390,21.628,0.1412,-0.1988,0.0000,19.151,86.800,16.9,4.285
86,2014-10-10 22:05:00,100.00,0.6,21.366,21.604,0.1416,-0.1988,0.0000,19.032,87.200,16.9,4.285
87,2014-10-10 22:10:00,100.00,0.6,21.342,21.581,0.1416,-0.1988,0.0000,18.985,87.300,16.8,4.285
88,2014-10-10 22:15:00,100.00,0.6,21.342,21.581,0.1416,-0.1988,0.0000,18.913,87.400,16.8,4.285
89,2014-10-10 22:20:00,100.00,0.6,21.318,21.557,0.1412,-0.1988,0.0000,18.889,87.600,16.8,4.285
90,2014-10-10 22:25:00,100.00,0.6,21.294,21.557,0.1412,-0.1988,0.0000,18.842,87.800,16.8,4.285
91,2014-10-10 22:30:00,100.00,0.6,21.270,21.533,0.1412,-0.1988,0.0000,18.842,88.100,16.9,4.285
92,2014-10-10 22:35:00,100.00,0.6,21.246,21.509,0.1412,-0.1988,0.0000,18.842,88.400,16.9,4.285
93,2014-10-10 22:40:00,100.00,0.6,21.246,21.509,0.1416,-0.1988,0.0000,18.818,88.500,16.9,4.285
94,2014-10-10 22:45:00,100.00,0.6,21.223,21.485,0.1412,-0.1988,0.0000,18.794,88.700,16.9,4.285
95,2014-10-10 22:50:00,100.00,0.6,21.199,21.485,0.1412,-0.1988,0.0000,18.699,88.800,16.8,4.285
96,2014-10-10 22:55:00,100.00,0.6,21.199,21.461,0.1412,-0.1988,0.0000,18.628,89.100,16.8,4.285
97,2014-10-10 23:00:00,100.00,0.6,21.175,21.437,0.1412,-0.1988,0.0000,18.652,89.100,16.8,4.285
98,2014-10-10 23:05:00,100.00,0.6,21.151,21.437,0.1412,-0.1988,0.0000,18.652,89.100,16.8,4.285
99,2014-10-10 23:10:00,100.00,0.6,21.127,21.413,0.1412,-0.1988,0.0000,18.628,89.100,16.8,4.297
100,2014-10-10 23:15:00,100.00,0.6,21.127,21.390,0.1412,-0.1988,0.0000,18.652,89.200,16.9,4.291
101,2014-10-10 23:20:00,100.00,0.6,21.103,21.390,0.1412,-0.1988,0.0000,18.699,88.500,16.8,4.285
102,2014-10-10 23:25:00,100.00,0.6,21.079,21.366,0.1412,-0.1988,0.0000,18.675,88.200,16.7,4.285
103,2014-10-10 23:30:00,100.00,0.6,21.079,21.342,0.1412,-0.1988,0.0000,18.628,88.100,16.6,4.285
104,2014-10-10 23:35:00,100.00,0.6,21.056,21.342,0.1412,-0.1988,0.0000,18.509,88.400,16.6,4.285
105,2014-10-10 23:40:00,100.00,0.6,21.032,21.318,0.1412,-0.1988,0.0000,18.461,88.700,16.6,4.285
106,2014-10-10 23:45:00,100.00,0.6,21.032,21.318,0.1412,-0.1988,0.0000,18.414,89.000,16.6,4.285
107,2014-10-10 23:50:00,100.00,0.6,21.008,21.294,0.1412,-0.1988,0.0000,18.366,89.000,16.5,4.285
108,2014-10-10 23:55:00,100.00,0.6,20.984,21.294,0.1412,-0.1988,0.0000,18.343,89.100,16.5,4.285
109,2014-10-11 00:00:00,100.00,0.6,20.984,21.270,0.1412,-0.1988,0.0000,18.319,89.000,16.5,4.279
110,2014-10-11 00:05:00,100.00,0.6,20.960,21.270,0.1412,-0.1988,0.0000,18.271,89.300,16.5,4.285
111,2014-10-11 00:10:00,100.00,0.6,20.936,21.246,0.1412,-0.1988,0.0000,18.224,89.100,16.4,4.285
112,2014-10-11 00:15:00,100.00,0.6,20.913,21.223,0.1412,-0.1988,0.0000,18.176,89.300,16.4,4.279
113,2014-10-11 00:20:00,100.00,0.6,20.913,21.223,0.1412,-0.1988,0.0000,18.176,89.600,16.5,4.279
114,2014-10-11 00:25:00,100.00,0.6,20.889,21.199,0.1412,-0.1988,0.0000,18.152,89.800,16.5,4.279
115,2014-10-11 00:30:00,100.00,0.6,20.865,21.199,0.1412,-0.1988,0.0000,18.129,89.800,16.4,4.279
116,2014-10-11 00:35:00,100.00,0.6,20.841,21.175,0.1412,-0.1988,0.0000,18.129,90.000,16.5,4.279
117,2014-10-11 00:40:00,100.00,0.6,20.841,21.151,0.1412,-0.1988,0.0000,18.105,90.100,16.5,4.279
118,2014-10-11 00:45:00,100.00,0.6,20.817,21.151,0.1412,-0.1988,0.0000,18.081,90.200,16.5,4.279
119,2014-10-11 00:50:00,100.00,0.6,20.793,21.127,0.1412,-0.1988,0.0000,18.010,90.300,16.4,4.279
120,2014-10-11 00:55:00,100.00,0.6,20.793,21.127,0.1412,-0.1988,0.0000,17.962,90.400,16.4,4.279
121,2014-10-11 01:00:00,100.00,0.6,20.770,21.103,0.1412,-0.1988,0.0000,17.962,90.300,16.4,4.279
122,2014-10-11 01:05:00,100.00,0.6,20.746,21.079,0.1405,-0.1988,0.0000,17.915,90.400,16.3,4.279
123,2014-10-11 01:10:00,100.00,0.6,20.746,21.079,0.1412,-0.1988,0.0000,17.891,90.400,16.3,4.273
124,2014-10-11 01:15:00,100.00,0.6,20.722,21.056,0.1412,-0.1988,0.0000,17.819,90.600,16.3,4.279
125,2014-10-11 01:20:00,100.00,0.6,20.698,21.056,0.1405,-0.1988,0.0000,17.819,90.700,16.3,4.273
126,2014-10-11 01:25:00,100.00,0.6,20.674,21.032,0.1405,-0.1988,0.0000,17.772,90.800,16.3,4.279
127,2014-10-11 01:30:00,100.00,0.6,20.674,21.032,0.1405,-0.1988,0.0000,17.701,90.900,16.2,4.273
128,2014-10-11 01:35:00,100.00,0.6,20.650,21.008,0.1405,-0.1988,0.0000,17.701,90.900,16.2,4.279
129,2014-10-11 01:40:00,100.00,0.6,20.627,20.984,0.1405,-0.1988,0.0000,17.677,90.900,16.2,4.273
130,2014-10-11 01:45:00,100.00,0.6,20.627,20.984,0.1405,-0.1988,0.0000,17.677,91.000,16.2,4.273
131,2014-10-11 01:50:00,100.00,0.6,20.603,20.960,0.1405,-0.1988,0.0000,17.677,91.200,16.2,4.273
132,2014-10-11 01:55:00,100.00,0.6,20.579,20.936,0.1412,-0.1988,0.0000,17.653,91.200,16.2,4.273
133,2014-10-11 02:00:00,100.00,0.6,20.555,20.936,0.1405,-0.1988,0.0000,17.605,91.300,16.2,4.273
134,2014-10-11 02:05:00,100.00,0.6,20.555,20.913,0.1405,-0.1988,0.0000,17.582,91.400,16.2,4.273
135,2014-10-11 02:10:00,100.00,0.6,20.531,20.913,0.1412,-0.1988,0.0000,17.510,91.600,16.1,4.273
136,2014-10-11 02:15:00,100.00,0.6,20.507,20.889,0.1405,-0.1988,0.0000,17.439,91.400,16.0,4.273
137,2014-10-11 02:20:00,100.00,0.6,20.507,20.889,0.1412,-0.1988,0.0000,17.391,91.200,16.0,4.273
138,2014-10-11 02:25:00,100.00,0.6,20.484,20.865,0.1405,-0.1988,0.0000,17.391,91.400,16.0,4.273
139,2014-10-11 02:30:00,100.00,0.6,20.460,20.841,0.1405,-0.1988,0.0000,17.415,91.500,16.0,4.273
140,2014-10-11 02:35:00,100.00,0.6,20.460,20.841,0.1405,-0.1988,0.0000,17.344,91.500,16.0,4.273
141,2014-10-11 02:40:00,100.00,0.6,20.436,20.817,0.1405,-0.1988,0.0000,17.296,91.600,15.9,4.273
142,2014-10-11 02:45:00,100.00,0.6,20.412,20.817,0.1405,-0.1988,0.0000,17.249,91.200,15.8,4.273
143,2014-10-11 02:50:00,100.00,0.6,20.412,20.793,0.1405,-0.1988,0.0000,17.225,91.700,15.9,4.297
144,2014-10-11 02:55:00,100.00,0.6,20.388,20.793,0.1405,-0.1988,0.0000,17.177,91.900,15.9,4.273
145,2014-10-11 03:00:00,100.00,0.6,20.365,20.770,0.1405,-0.1988,0.0000,17.177,92.000,15.9,4.273
146,2014-10-11 03:05:00,100.00,0.6,20.341,20.746,0.1405,-0.1988,0.0000,17.177,92.100,15.9,4.273
147,2014-10-11 03:10:00,100.00,0.6,20.341,20.746,0.1405,-0.1988,0.0000,17.201,92.300,16.0,4.273
148,2014-10-11 03:15:00,100.00,0.6,20.317,20.722,0.1405,-0.1988,0.0000,17.225,92.300,16.0,4.273
149,2014-10-11 03:20:00,100.00,0.6,20.317,20.698,0.1405,-0.1988,0.0000,17.082,91.500,15.7,4.273
150,2014-10-11 03:25:00,100.00,0.6,20.293,20.698,0.1405,-0.1988,0.0000,16.915,91.000,15.5,4.273
151,2014-10-11 03:30:00,100.00,0.6,20.269,20.674,0.1405,-0.1988,0.0000,16.773,91.500,15.4,4.273
152,2014-10-11 03:35:00,100.00,0.6,20.269,20.674,0.1405,-0.1988,0.0000,16.725,92.100,15.5,4.273
153,2014-10-11 03:40:00,100.00,0.6,20.246,20.650,0.1405,-0.1988,0.0000,16.725,92.000,15.4,4.273
154,2014-10-11 03:45:00,100.00,0.6,20.222,20.650,0.1405,-0.1988,0.0000,16.725,92.000,15.4,4.273
155,2014-10-11 03:50:00,100.00,0.6,20.198,20.627,0.1405,-0.1988,0.0000,16.796,91.800,15.5,4.273
156,2014-10-11 03:55:00,100.00,0.6,20.198,20.603,0.1405,-0.1988,0.0000,16.844,91.800,15.5,4.273
157,2014-10-11 04:00:00,100.00,0.6,20.174,20.603,0.1405,-0.1988,0.0000,16.820,91.800,15.5,4.273
158,2014-10-11 04:05:00,100.00,0.6,20.150,20.579,0.1405,-0.1988,0.0000,16.844,92.100,15.6,4.273
159,2014-10-11 04:10:00,100.00,0.6,20.126,20.579,0.1405,-0.1988,0.0000,16.796,91.800,15.5,4.273
160,2014-10-11 04:15:00,100.00,0.6,20.126,20.555,0.1405,-0.1988,0.0000,16.749,91.900,15.4,4.273
161,2014-10-11 04:20:00,100.00,0.6,20.103,20.555,0.1405,-0.1988,0.0000,16.701,92.100,15.4,4.273
162,2014-10-11 04:25:00,100.00,0.6,20.079,20.531,0.1405,-0.1988,0.0000,16.701,92.100,15.4,4.273
163,2014-10-11 04:30:00,100.00,0.6,20.079,20.507,0.1405,-0.1988,0.0000,16.582,91.700,15.2,4.273
164,2014-10-11 04:35:00,100.00,0.6,20.055,20.507,0.1405,-0.1988,0.0000,16.487,92.000,15.2,4.267
165,2014-10-11 04:40:00,100.00,0.6,20.031,20.484,0.1405,-0.1988,0.0000,16.368,91.900,15.1,4.273
166,2014-10-11 04:45:00,100.00,0.6,20.031,20.484,0.1400,-0.1988,0.0000,16.344,92.300,15.1,4.267
167,2014-10-11 04:50:00,100.00,0.6,20.007,20.460,0.1400,-0.1988,0.0000,16.368,92.500,15.2,4.273
168,2014-10-11 04:55:00,100.00,0.6,19.984,20.436,0.1405,-0.1988,0.0000,16.392,92.600,15.2,4.273
169,2014-10-11 05:00:00,100.00,0.6,19.984,20.436,0.1400,-0.1988,0.0000,16.344,92.200,15.1,4.273
170,2014-10-11 05:05:00,100.00,0.6,19.960,20.412,0.1405,-0.1988,0.0000,16.225,91.600,14.9,4.273
171,2014-10-11 05:10:00,100.00,0.6,19.936,20.388,0.1400,-0.1988,0.0000,16.177,91.600,14.8,4.267
172,2014-10-11 05:15:00,100.00,0.6,19.912,20.388,0.1400,-0.1988,0.0000,16.129,91.700,14.8,4.267
173,2014-10-11 05:20:00,100.00,0.6,19.888,20.365,0.1400,-0.1988,0.0000,16.058,91.900,14.8,4.267
174,2014-10-11 05:25:00,100.00,0.6,19.888,20.365,0.1400,-0.1988,0.0000,16.106,92.200,14.9,4.267
175,2014-10-11 05:30:00,100.00,0.6,19.865,20.341,0.1400,-0.1988,0.0000,16.058,92.000,14.8,4.267
176,2014-10-11 05:35:00,100.00,0.6,19.841,20.317,0.1400,-0.1988,0.0000,16.082,92.100,14.8,4.267
177,2014-10-11 05:40:00,100.00,0.6,19.817,20.317,0.1405,-0.1988,0.0000,16.129,92.500,14.9,4.267
178,2014-10-11 05:45:00,100.00,0.6,19.793,20.293,0.1405,-0.1988,0.0000,16.177,92.500,15.0,4.267
179,2014-10-11 05:50:00,100.00,0.6,19.770,20.269,0.1405,-0.1988,0.0000,16.249,92.700,15.1,4.267
180,2014-10-11 05:55:00,100.00,0.6,19.770,20.269,0.1400,-0.1988,0.0000,16.296,92.800,15.1,4.267
181,2014-10-11 06:00:00,100.00,0.6,19.746,20.246,0.1400,-0.1988,0.0000,16.344,92.800,15.2,4.267
182,2014-10-11 06:05:00,100.00,0.6,19.722,20.222,0.1400,-0.1988,0.0000,16.392,92.500,15.2,4.267
183,2014-10-11 06:10:00,100.00,0.6,19.722,20.222,0.1400,-0.1988,0.0000,16.511,91.700,15.2,4.267
184,2014-10-11 06:15:00,100.00,0.6,19.698,20.198,0.1400,-0.1988,0.0000,16.534,91.500,15.2,4.267
185,2014-10-11 06:20:00,100.00,0.6,19.674,20.174,0.1400,-0.1988,0.0000,16.606,91.500,15.2,4.267
186,2014-10-11 06:25:00,100.00,0.6,19.674,20.174,0.1400,-0.1988,0.0000,16.701,91.800,15.4,4.267
187,2014-10-11 06:30:00,100.00,0.6,19.674,20.150,0.1400,-0.1988,0.0000,16.820,91.600,15.5,4.267
188,2014-10-11 06:35:00,100.00,0.6,19.651,20.150,0.1405,-0.1988,0.0000,16.868,91.300,15.5,4.267
189,2014-10-11 06:40:00,100.00,0.6,19.651,20.126,0.1400,-0.1988,0.0000,16.939,91.000,15.5,4.267
190,2014-10-11 06:45:00,100.00,0.6,19.651,20.126,0.1400,-0.1988,0.0000,16.987,90.800,15.5,4.267
191,2014-10-11 06:50:00,100.00,0.6,19.627,20.103,0.1400,-0.1988,0.0000,17.058,90.700,15.5,4.267
192,2014-10-11 06:55:00,100.00,0.6,19.627,20.103,0.1400,-0.1988,0.0000,17.106,90.800,15.6,4.267
193,2014-10-11 07:00:00,100.00,0.6,19.627,20.079,0.1400,-0.1988,0.0000,17.153,90.500,15.6,4.267
194,2014-10-11 07:05:00,100.00,0.6,19.603,20.079,0.1400,-0.1988,0.0000,17.177,90.400,15.6,4.267
195,2014-10-11 07:10:00,100.00,0.6,19.603,20.079,0.1405,-0.1988,0.0000,17.225,90.200,15.6,4.267
196,2014-10-11 07:15:00,100.00,0.6,19.603,20.055,0.1400,-0.1988,0.0000,17.296,90.000,15.7,4.267
197,2014-10-11 07:20:00,100.00,0.6,19.603,20.055,0.1405,-0.1988,0.0000,17.368,90.100,15.7,4.267
198,2014-10-11 07:25:00,100.00,0.6,19.603,20.055,0.1400,-0.1988,0.0000,17.439,90.100,15.8,4.267
199,2014-10-11 07:30:00,100.00,0.6,19.603,20.055,0.1400,-0.1988,0.0000,17.510,90.100,15.9,4.267
200,2014-10-11 07:35:00,100.00,1.9,19.603,20.031,0.1405,-0.1988,0.0000,17.653,90.900,16.2,4.267
201,2014-10-11 07:40:00,100.00,1.9,19.603,20.031,0.1405,-0.1988,0.0000,17.796,91.600,16.4,4.267
202,2014-10-11 07:45:00,100.00,3.1,19.603,20.031,0.1400,-0.1988,0.0000,17.819,91.700,16.5,4.267
203,2014-10-11 07:50:00,100.00,3.1,19.603,20.031,0.1405,-0.1988,0.0000,17.867,91.500,16.5,4.291
204,2014-10-11 07:55:00,100.00,3.1,19.603,20.007,0.1400,-0.1988,0.0000,17.867,91.500,16.5,4.267
205,2014-10-11 08:00:00,100.00,4.4,19.603,20.007,0.1400,-0.1988,0.0000,17.891,91.700,16.5,4.267
206,2014-10-11 08:05:00,100.00,4.4,19.603,20.007,0.1400,-0.1988,0.0000,17.867,91.700,16.5,4.267
207,2014-10-11 08:10:00,100.00,5.6,19.603,20.007,0.1400,-0.1988,0.0000,17.867,91.600,16.5,4.267
208,2014-10-11 08:15:00,100.00,5.6,19.603,20.007,0.1400,-0.1988,0.0000,17.891,91.800,16.6,4.267
209,2014-10-11 08:20:00,100.00,5.6,19.627,20.007,0.1405,-0.1988,0.0000,17.891,91.400,16.5,4.267
