"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10221049, SEN S/N: 10200136)","Voltage, V (LGR S/N: 10221049, SEN S/N: 10200856)","Current, mA (LGR S/N: 10221049, SEN S/N: 10200856)","Wetness, % (LGR S/N: 10221049, SEN S/N: 10205909)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213641)","RH, % (LGR S/N: 10221049, SEN S/N: 10213641)","DewPt, °C (LGR S/N: 10221049, SEN S/N: 10213641)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213736, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213737, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10221049, SEN S/N: 10222872)","Batt, V (LGR S/N: 10221049)"
1,2013-07-03 17:55:00,44.4,-0.2039,0.0000,7.65,23.208,69.900,17.4,22.848,22.681,0.0810,4.321
2,2013-07-03 18:00:00,28.1,-0.2039,0.0000,7.65,23.448,69.200,17.5,22.824,22.657,0.0810,4.321
3,2013-07-03 18:05:00,29.4,-0.2039,0.0000,7.06,23.593,68.300,17.4,22.800,22.657,0.0803,4.321
4,2013-07-03 18:10:00,29.4,-0.2039,0.0000,7.65,23.713,68.200,17.5,22.776,22.633,0.0810,4.321
5,2013-07-03 18:15:00,29.4,-0.2039,0.0000,7.65,23.521,68.500,17.4,22.753,22.609,0.0810,4.321
6,2013-07-03 18:20:00,31.9,-0.2039,0.0000,7.65,23.472,68.500,17.4,22.729,22.585,0.0810,4.321
7,2013-07-03 18:25:00,26.9,-0.2039,0.0000,7.65,23.448,69.200,17.5,22.729,22.561,0.0803,4.321
8,2013-07-03 18:30:00,21.9,-0.2039,0.0000,8.24,23.352,69.100,17.4,22.705,22.537,0.0810,4.321
9,2013-07-03 18:35:00,20.6,-0.2039,0.0000,8.82,22.944,70.500,17.3,22.681,22.489,0.0803,4.327
10,2013-07-03 18:40:00,23.1,-0.2039,0.0000,9.41,22.657,71.800,17.3,22.657,22.465,0.0803,4.321
11,2013-07-03 18:45:00,20.6,-0.2039,0.0000,8.82,22.896,71.000,17.4,22.633,22.417,0.0803,4.327
12,2013-07-03 18:50:00,19.4,-0.2039,0.0000,9.41,22.753,71.100,17.3,22.633,22.393,0.0803,4.321
13,2013-07-03 18:55:00,11.9,-0.2039,0.0000,10.00,22.729,71.500,17.3,22.609,22.345,0.0803,4.321
14,2013-07-03 19:00:00,10.6,-0.2039,0.0000,10.59,22.537,72.000,17.3,22.585,22.321,0.0803,4.321
15,2013-07-03 19:05:00,20.6,-0.2039,0.0000,10.59,22.633,71.700,17.3,22.561,22.274,0.0803,4.321
16,2013-07-03 19:10:00,59.4,-0.2039,0.0000,11.18,22.872,70.900,17.3,22.537,22.226,0.0803,4.321
