Date Time	Voltage (V)  #10200857	Current (mA)  #10200857	Temp (°F)  #10213636	RH (%)  #10213636	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374515	Solar Radiation (W/m²)  #10375649	Wetness (%)  #10791398	Batt (V) c:5
10/30/15 22:47:12.0	-0.1988	0.0000	67.028	31.900	63.903	65.403	0.0810	0.6	0.00	4.321
10/30/15 22:52:12.0	-0.1988	0.0000	67.028	31.500	63.819	65.359	0.0810	0.6	0.00	4.321
10/30/15 22:57:12.0	-0.1988	0.0000	66.900	32.600	63.775	65.316	0.0810	0.6	0.00	4.321
10/30/15 23:02:12.0	-0.1988	0.0000	66.515	32.100	63.689	65.273	0.0810	0.6	0.00	4.321
10/30/15 23:07:12.0	-0.1988	0.0000	66.686	32.100	63.648	65.230	0.0810	0.6	0.00	4.321
10/30/15 23:12:12.0	-0.1988	0.0000	66.258	32.000	63.604	65.145	0.0810	0.6	0.00	4.321
10/30/15 23:17:12.0	-0.1988	0.0000	66.814	32.100	63.518	65.102	0.0810	0.6	0.00	4.321
10/30/15 23:22:12.0	-0.1988	0.0000	67.028	31.000	63.475	65.059	0.0810	0.6	0.00	4.321
10/30/15 23:27:12.0	-0.1988	0.0000	67.456	30.200	63.433	65.017	0.0810	0.6	0.00	4.321
10/30/15 23:32:12.0	-0.1988	0.0000	67.543	30.200	63.390	64.974	0.0810	0.6	0.00	4.321
10/30/15 23:37:12.0	-0.1988	0.0000	67.586	29.600	63.347	64.931	0.0810	0.6	0.00	4.321
10/30/15 23:42:12.0	-0.1988	0.0000	67.199	29.700	63.304	64.888	0.0803	0.6	0.00	4.321
10/30/15 23:47:12.0	-0.1988	0.0000	66.943	29.500	63.262	64.845	0.0810	0.6	0.00	4.321
10/30/15 23:52:12.0	-0.1988	0.0000	66.900	29.400	63.176	64.803	0.0810	0.6	0.00	4.339
10/30/15 23:57:12.0	-0.1988	0.0000	66.943	28.500	63.133	64.760	0.0810	0.6	0.00	4.321
10/31/15 00:02:12.0	-0.1988	0.0000	66.900	28.600	63.090	64.717	0.0810	0.6	0.00	4.321
10/31/15 00:07:12.0	-0.1988	0.0000	66.985	27.600	63.048	64.674	0.0810	0.6	0.00	4.321
10/31/15 00:12:12.0	-0.1988	0.0000	67.372	27.200	63.005	64.632	0.0810	0.6	0.00	4.321
10/31/15 00:17:12.0	-0.1988	0.0000	67.372	27.200	63.005	64.589	0.0810	0.6	0.00	4.321
10/31/15 00:22:12.0	-0.1988	0.0000	67.071	27.500	62.962	64.589	0.0810	0.6	0.00	4.321
10/31/15 00:27:12.0	-0.1988	0.0000	66.857	27.600	62.919	64.546	0.0810	0.6	0.00	4.321
10/31/15 00:32:12.0	-0.1988	0.0000	66.429	28.200	62.875	64.503	0.0810	0.6	0.00	4.321
10/31/15 00:37:12.0	-0.1988	0.0000	65.574	29.400	62.834	64.459	0.0810	0.6	0.00	4.321
10/31/15 00:42:12.0	-0.1988	0.0000	66.087	28.600	62.791	64.418	0.0810	0.6	0.00	4.321
10/31/15 00:47:12.0	-0.1988	0.0000	66.472	29.100	62.704	64.375	0.0810	0.6	0.00	4.321
10/31/15 00:52:12.0	-0.1988	0.0000	66.258	28.800	62.704	64.332	0.0810	0.6	0.00	4.321
10/31/15 00:57:12.0	-0.1988	0.0000	66.301	28.900	62.661	64.288	0.0810	0.6	0.00	4.321
10/31/15 01:02:12.0	-0.1988	0.0000	66.173	29.600	62.620	64.247	0.0810	0.6	0.00	4.321
10/31/15 01:07:12.0	-0.1988	0.0000	65.872	29.900	62.577	64.247	0.0810	0.6	0.00	4.321
10/31/15 01:12:12.0	-0.1988	0.0000	65.574	30.500	62.533	64.204	0.0810	0.6	0.00	4.321
10/31/15 01:17:12.0	-0.1988	0.0000	65.230	30.800	62.490	64.161	0.0810	0.6	0.00	4.321
10/31/15 01:22:12.0	-0.1988	0.0000	65.487	30.300	62.447	64.117	0.0810	0.6	0.00	4.321
10/31/15 01:27:12.0	-0.1988	0.0000	65.701	30.100	62.406	64.074	0.0810	0.6	0.00	4.321
10/31/15 01:32:12.0	-0.1988	0.0000	65.230	30.900	62.362	64.074	0.0810	0.6	0.00	4.321
10/31/15 01:37:12.0	-0.1988	0.0000	65.230	31.000	62.319	64.033	0.0810	0.6	0.00	4.321
10/31/15 01:42:12.0	-0.1988	0.0000	65.188	31.000	62.319	63.990	0.0810	0.6	0.00	4.321
10/31/15 01:47:12.0	-0.1988	0.0000	64.888	31.700	62.233	63.946	0.0810	0.6	0.00	4.321
10/31/15 01:52:12.0	-0.1988	0.0000	64.674	31.800	62.233	63.903	0.0810	0.6	0.00	4.321
10/31/15 01:57:12.0	-0.1988	0.0000	64.717	32.000	62.191	63.862	0.0810	0.6	0.00	4.321
10/31/15 02:02:12.0	-0.1988	0.0000	65.273	31.300	62.148	63.819	0.0810	0.6	0.00	4.321
10/31/15 02:07:12.0	-0.1988	0.0000	65.230	31.200	62.105	63.819	0.0810	0.6	0.00	4.321
10/31/15 02:12:12.0	-0.1988	0.0000	65.530	30.200	62.105	63.775	0.0810	0.6	0.00	4.321
10/31/15 02:17:12.0	-0.1988	0.0000	65.615	29.700	62.062	63.732	0.0810	0.6	0.00	4.321
10/31/15 02:22:12.0	-0.1988	0.0000	65.701	29.400	62.019	63.689	0.0816	0.6	0.00	4.321
10/31/15 02:27:12.0	-0.1988	0.0000	65.658	29.000	61.977	63.689	0.0810	0.6	0.00	4.321
10/31/15 02:32:12.0	-0.1988	0.0000	66.130	28.000	61.934	63.648	0.0810	0.6	0.00	4.321
10/31/15 02:37:12.0	-0.1988	0.0000	66.214	28.100	61.934	63.604	0.0810	0.6	0.00	4.321
10/31/15 02:42:12.0	-0.1988	0.0000	65.745	28.700	61.934	63.604	0.0810	0.6	0.00	4.321
10/31/15 02:47:12.0	-0.1988	0.0000	65.444	29.000	61.891	63.561	0.0810	0.6	0.00	4.321
10/31/15 02:52:12.0	-0.1988	0.0000	65.487	28.600	61.891	63.561	0.0816	0.6	0.00	4.321
10/31/15 02:57:12.0	-0.1988	0.0000	65.487	28.200	61.891	63.518	0.0816	0.6	0.00	4.321
10/31/15 03:02:12.0	-0.1988	0.0000	65.359	28.500	61.848	63.475	0.0810	0.6	0.00	4.321
10/31/15 03:07:12.0	-0.1988	0.0000	65.273	28.000	61.804	63.475	0.0816	0.6	0.00	4.321
10/31/15 03:12:12.0	-0.1988	0.0000	65.701	27.500	61.761	63.433	0.0810	0.6	0.00	4.339
10/31/15 03:17:12.0	-0.1988	0.0000	65.829	26.900	61.761	63.390	0.0810	0.6	0.00	4.321
10/31/15 03:22:12.0	-0.1988	0.0000	65.701	27.500	61.720	63.390	0.0816	0.6	0.00	4.321
10/31/15 03:27:12.0	-0.1988	0.0000	65.273	28.000	61.720	63.347	0.0816	0.6	0.00	4.321
10/31/15 03:32:12.0	-0.1988	0.0000	64.974	28.200	61.720	63.304	0.0816	0.6	0.00	4.321
10/31/15 03:37:12.0	-0.1988	0.0000	64.845	28.200	61.677	63.304	0.0816	0.6	0.00	4.321
10/31/15 03:42:12.0	-0.1988	0.0000	65.145	27.600	61.677	63.304	0.0816	0.6	0.00	4.321
10/31/15 03:47:12.0	-0.1988	0.0000	65.059	27.800	61.633	63.262	0.0816	0.6	0.00	4.321
10/31/15 03:52:12.0	-0.1988	0.0000	64.117	29.200	61.590	63.219	0.0816	0.6	0.00	4.321
10/31/15 03:57:12.0	-0.1988	0.0000	64.117	28.500	61.547	63.219	0.0816	0.6	0.00	4.321
10/31/15 04:02:12.0	-0.1988	0.0000	63.990	28.900	61.506	63.219	0.0816	0.6	0.00	4.321
10/31/15 04:07:12.0	-0.1988	0.0000	64.074	29.400	61.462	63.176	0.0816	0.6	0.00	4.321
10/31/15 04:12:12.0	-0.1988	0.0000	63.648	30.200	61.419	63.133	0.0816	0.6	0.00	4.321
10/31/15 04:17:12.0	-0.1988	0.0000	62.962	31.400	61.376	63.090	0.0816	0.6	0.00	4.321
10/31/15 04:22:12.0	-0.1988	0.0000	61.977	33.300	61.333	63.090	0.0816	0.6	0.00	4.321
10/31/15 04:27:12.0	-0.1988	0.0000	61.934	33.200	61.248	63.048	0.0816	0.6	0.00	4.321
10/31/15 04:32:12.0	-0.1988	0.0000	61.590	34.500	61.205	63.005	0.0816	0.6	0.00	4.321
10/31/15 04:37:12.0	-0.1988	0.0000	61.462	34.700	61.119	62.962	0.0816	0.6	0.00	4.321
10/31/15 04:42:12.0	-0.1988	0.0000	61.633	34.300	61.075	62.919	0.0816	0.6	0.00	4.321
10/31/15 04:47:12.0	-0.1988	0.0000	61.506	34.800	60.991	62.875	0.0816	0.6	0.00	4.321
10/31/15 04:52:12.0	-0.1988	0.0000	61.891	33.300	60.948	62.834	0.0816	0.6	0.00	4.321
10/31/15 04:57:12.0	-0.1988	0.0000	61.506	33.900	60.904	62.791	0.0816	0.6	0.00	4.321
10/31/15 05:02:12.0	-0.1988	0.0000	61.506	34.400	60.818	62.748	0.0816	0.6	0.00	4.321
10/31/15 05:07:12.0	-0.1988	0.0000	61.720	34.200	60.775	62.704	0.0816	0.6	0.00	4.321
10/31/15 05:12:12.0	-0.1988	0.0000	61.677	34.600	60.733	62.661	0.0816	0.6	0.00	4.321
10/31/15 05:17:12.0	-0.1988	0.0000	61.848	33.800	60.690	62.620	0.0816	0.6	0.00	4.321
10/31/15 05:22:12.0	-0.1988	0.0000	61.506	34.900	60.647	62.577	0.0816	0.6	0.00	4.321
10/31/15 05:27:12.0	-0.1988	0.0000	61.506	34.900	60.604	62.533	0.0816	0.6	0.00	4.321
10/31/15 05:32:12.0	-0.1988	0.0000	61.506	34.600	60.604	62.533	0.0816	0.6	0.00	4.321
10/31/15 05:37:12.0	-0.1988	0.0000	61.547	34.300	60.561	62.490	0.0816	0.6	0.00	4.321
10/31/15 05:42:12.0	-0.1988	0.0000	61.290	35.400	60.517	62.447	0.0816	0.6	0.00	4.321
10/31/15 05:47:12.0	-0.1988	0.0000	61.720	34.300	60.474	62.406	0.0816	0.6	0.00	4.321
10/31/15 05:52:12.0	-0.1988	0.0000	61.891	33.800	60.433	62.362	0.0822	0.6	0.00	4.321
10/31/15 05:57:12.0	-0.1988	0.0000	61.891	33.800	60.433	62.362	0.0822	0.6	0.00	4.321
10/31/15 06:02:12.0	-0.1988	0.0000	61.290	34.400	60.390	62.319	0.0822	0.6	0.00	4.315
10/31/15 06:07:12.0	-0.1988	0.0000	61.333	33.800	60.346	62.276	0.0822	0.6	0.00	4.321
10/31/15 06:12:12.0	-0.1988	0.0000	61.376	33.900	60.346	62.276	0.0822	0.6	0.00	4.321
10/31/15 06:17:12.0	-0.1988	0.0000	61.419	33.600	60.303	62.233	0.0822	0.6	0.00	4.321
10/31/15 06:22:12.0	-0.1988	0.0000	61.032	34.400	60.260	62.191	0.0822	0.6	0.00	4.321
10/31/15 06:27:12.0	-0.1988	0.0000	60.733	34.400	60.217	62.148	0.0822	0.6	0.00	4.321
10/31/15 06:32:12.0	-0.1988	0.0000	60.517	34.700	60.174	62.148	0.0822	0.6	0.00	4.321
10/31/15 06:37:12.0	-0.1988	0.0000	60.561	34.500	60.132	62.105	0.0822	0.6	0.00	4.321
10/31/15 06:42:12.0	-0.1988	0.0000	60.517	35.100	60.089	62.062	0.0822	0.6	0.00	4.321
10/31/15 06:47:12.0	-0.1988	0.0000	60.690	34.700	60.046	62.019	0.0822	0.6	0.00	4.321
10/31/15 06:52:12.0	-0.1988	0.0000	60.517	35.500	60.003	62.019	0.0822	0.6	0.00	4.321
10/31/15 06:57:12.0	-0.1988	0.0000	60.433	35.400	59.959	61.977	0.0822	0.6	0.00	4.321
10/31/15 07:02:12.0	-0.1988	0.0000	60.390	35.400	59.916	61.934	0.0822	0.6	0.00	4.321
10/31/15 07:07:12.0	-0.1988	0.0000	60.089	36.600	59.873	61.891	0.0822	0.6	0.00	4.315
10/31/15 07:12:12.0	-0.1988	0.0000	60.174	35.700	59.873	61.891	0.0822	0.6	0.00	4.321
10/31/15 07:17:12.0	-0.1988	0.0000	60.561	35.000	59.830	61.848	0.0822	3.1	0.00	4.321
10/31/15 07:22:12.0	-0.1988	0.0000	60.733	35.100	59.830	61.848	0.0822	4.4	0.00	4.321
10/31/15 07:27:12.0	-0.1988	0.0000	60.861	35.600	59.788	61.804	0.0822	6.9	0.00	4.315
10/31/15 07:32:12.0	-0.1988	0.0000	61.205	34.900	59.830	61.761	0.0822	8.1	0.00	4.321
10/31/15 07:37:12.0	-0.1988	0.0000	61.761	33.600	59.830	61.761	0.0822	10.6	0.00	4.315
10/31/15 07:42:12.0	-0.1988	0.0000	61.720	34.800	59.873	61.761	0.0829	13.1	0.00	4.321
10/31/15 07:47:12.0	-0.1988	0.0000	62.148	33.900	59.916	61.720	0.0829	15.6	0.00	4.321
10/31/15 07:52:12.0	-0.1988	0.0000	62.406	33.600	60.003	61.720	0.0829	16.9	0.00	4.321
10/31/15 07:57:12.0	-0.1988	0.0000	62.533	34.200	60.046	61.720	0.0829	19.4	0.00	4.321
10/31/15 08:02:12.0	-0.1988	0.0000	62.919	34.200	60.132	61.761	0.0829	23.1	0.00	4.315
10/31/15 08:07:12.0	-0.1988	0.0000	63.732	33.500	60.217	61.761	0.0829	25.6	0.00	4.315
10/31/15 08:12:12.0	-0.1988	0.0000	64.247	33.200	60.346	61.804	0.0829	26.9	0.00	4.315
10/31/15 08:17:12.0	-0.1988	0.0000	64.332	33.100	60.433	61.804	0.0829	28.1	0.00	4.315
10/31/15 08:22:12.0	-0.1988	0.0000	64.546	33.800	60.604	61.848	0.0829	33.1	0.00	4.315
10/31/15 08:27:12.0	-0.1988	0.0000	65.059	33.500	60.733	61.891	0.0829	48.1	0.00	4.315
10/31/15 08:32:12.0	-0.1988	0.0000	65.574	33.400	60.861	61.934	0.0829	40.6	0.00	4.315
10/31/15 08:37:12.0	-0.1988	0.0000	65.615	31.800	60.991	62.019	0.0829	35.6	0.00	4.315
10/31/15 08:42:12.0	-0.1988	0.0000	65.745	31.800	61.162	62.062	0.0835	55.6	0.00	4.315
10/31/15 08:47:12.0	-0.1988	0.0000	65.872	31.500	61.290	62.105	0.0835	38.1	0.00	4.315
10/31/15 08:52:12.0	-0.1988	0.0000	66.214	31.400	61.419	62.191	0.0835	63.1	0.00	4.315
10/31/15 08:57:12.0	-0.1988	0.0000	66.515	31.300	61.547	62.233	0.0835	48.1	0.00	4.315
10/31/15 09:02:12.0	-0.1988	0.0000	67.285	30.000	61.720	62.319	0.0835	44.4	0.00	4.315
10/31/15 09:07:12.0	-0.1988	0.0000	68.142	29.300	61.848	62.406	0.0835	218.1	0.00	4.315
10/31/15 09:12:12.0	-0.1988	0.0000	68.657	30.100	62.019	62.490	0.0835	153.1	0.00	4.315
10/31/15 09:17:12.0	-0.1988	0.0000	69.942	28.000	62.191	62.533	0.0835	69.4	0.00	4.315
10/31/15 09:22:12.0	-0.1988	0.0000	70.716	28.000	62.362	62.620	0.0835	140.6	0.00	4.315
10/31/15 09:27:12.0	-0.1988	0.0000	71.274	27.700	62.533	62.748	0.0835	45.6	0.00	4.315
10/31/15 09:32:12.0	-0.1988	0.0000	71.704	27.400	62.748	62.834	0.0835	44.4	0.00	4.315
10/31/15 09:37:12.0	-0.1988	0.0000	72.093	27.000	62.919	62.919	0.0835	44.4	0.00	4.315
10/31/15 09:42:12.0	-0.1988	0.0000	72.264	25.400	63.090	63.005	0.0835	44.4	0.00	4.315
10/31/15 09:47:12.0	-0.1988	0.0000	72.221	25.700	63.262	63.133	0.0835	51.9	0.00	4.315
10/31/15 09:52:12.0	-0.1988	0.0000	72.696	24.900	63.433	63.219	0.0835	44.4	0.00	4.315
10/31/15 09:57:12.0	-0.1988	0.0000	73.299	24.900	63.604	63.347	0.0835	173.1	0.00	4.315
10/31/15 10:02:12.0	-0.1988	0.0000	73.688	25.000	63.732	63.433	0.0835	54.4	0.00	4.315
10/31/15 10:07:12.0	-0.1988	0.0000	74.250	24.000	63.946	63.561	0.0835	45.6	0.00	4.315
10/31/15 10:12:12.0	-0.1988	0.0000	74.770	23.600	64.074	63.648	0.0835	45.6	0.00	4.315
10/31/15 10:17:12.0	-0.1988	0.0000	75.594	23.500	64.247	63.732	0.0835	46.9	0.00	4.315
10/31/15 10:22:12.0	-0.1988	0.0000	76.203	23.000	64.418	63.862	0.0835	54.4	0.00	4.315
10/31/15 10:27:12.0	-0.1988	0.0000	76.986	22.700	64.589	63.946	0.0835	53.1	0.00	4.315
10/31/15 10:32:12.0	-0.1988	0.0000	77.421	22.200	64.760	64.074	0.0841	48.1	0.00	4.315
10/31/15 10:37:12.0	-0.1988	0.0000	78.033	22.300	64.931	64.161	0.0841	48.1	0.00	4.339
10/31/15 10:42:12.0	-0.1988	0.0000	78.645	21.400	65.102	64.288	0.0841	48.1	0.00	4.315
10/31/15 10:47:12.0	-0.1988	0.0000	78.690	20.900	65.273	64.418	0.0841	48.1	0.00	4.321
10/31/15 10:52:12.0	-0.1988	0.0000	78.733	20.900	65.444	64.503	0.0841	68.1	0.00	4.315
10/31/15 10:57:12.0	-0.1988	0.0000	78.865	21.500	65.615	64.632	0.0841	48.1	0.00	4.315
10/31/15 11:02:12.0	-0.1988	0.0000	78.996	22.200	65.788	64.717	0.0841	49.4	0.00	4.321
10/31/15 11:07:12.0	-0.1988	0.0000	79.700	20.600	65.959	64.845	0.0841	55.6	0.00	4.321
10/31/15 11:12:12.0	-0.1988	0.0000	80.096	20.600	66.130	64.974	0.0841	163.1	0.00	4.321
10/31/15 11:17:12.0	-0.1988	0.0000	80.537	20.200	66.258	65.059	0.0841	49.4	0.00	4.321
10/31/15 11:22:12.0	-0.1988	0.0000	80.757	20.200	66.429	65.188	0.0835	49.4	0.00	4.321
10/31/15 11:27:12.0	-0.1988	0.0000	81.333	19.100	66.558	65.273	0.0835	49.4	0.00	4.321
10/31/15 11:32:12.0	-0.1988	0.0000	81.687	18.800	66.729	65.403	0.0835	50.6	0.00	4.321
10/31/15 11:37:12.0	-0.1988	0.0000	82.130	19.000	66.900	65.530	0.0841	50.6	0.00	4.321
10/31/15 11:42:12.0	-0.1988	0.0000	82.263	17.200	67.071	65.615	0.0841	50.6	0.00	4.321
10/31/15 11:47:12.0	-0.1988	0.0000	82.486	17.900	67.199	65.745	0.0835	50.6	0.00	4.321
10/31/15 11:52:12.0	-0.1988	0.0000	82.530	17.900	67.372	65.872	0.0835	51.9	0.00	4.321
10/31/15 11:57:12.0	-0.1988	0.0000	82.931	17.200	67.500	65.959	0.0835	51.9	0.59	4.321
10/31/15 12:02:12.0	-0.1988	0.0000	83.467	17.900	67.671	66.087	0.0835	53.1	0.59	4.321
10/31/15 12:07:12.0	-0.1988	0.0000	83.511	16.200	67.842	66.173	0.0835	58.1	0.59	4.321
10/31/15 12:12:12.0	-0.2039	0.0000	83.601	16.600	68.013	66.301	0.0835	54.4	0.59	4.321
10/31/15 12:17:12.0	-0.2039	0.0000	83.779	17.100	68.099	66.385	0.0835	53.1	0.59	4.321
10/31/15 12:22:12.0	-0.1988	0.0000	84.272	16.600	68.270	66.515	0.0835	54.4	0.59	4.321
10/31/15 12:27:12.0	-0.2039	0.0000	84.362	16.100	68.400	66.600	0.0835	55.6	0.59	4.321
10/31/15 12:32:12.0	-0.2039	0.0000	84.677	16.400	68.571	66.729	0.0829	105.6	0.59	4.321
10/31/15 12:37:12.0	-0.2039	0.0000	85.127	16.200	68.698	66.814	0.0835	69.4	0.59	4.321
10/31/15 12:42:12.0	-0.2039	0.0000	85.894	16.300	68.871	66.943	0.0835	191.9	0.59	4.321
10/31/15 12:47:12.0	-0.2039	0.0000	85.802	15.600	69.042	67.071	0.0835	60.6	1.18	4.333
10/31/15 12:52:12.0	-0.2039	0.0000	85.984	16.100	69.213	67.158	0.0835	94.4	0.59	4.339
10/31/15 12:57:12.0	-0.2039	0.0000	86.981	15.600	69.386	67.285	0.0835	58.1	1.18	4.345
10/31/15 13:02:12.0	-0.2039	0.0000	86.119	15.700	69.600	67.413	0.0829	76.9	1.18	4.345
10/31/15 13:07:12.0	-0.2039	0.0000	86.664	15.900	69.771	67.500	0.0835	123.1	1.18	4.369
10/31/15 13:12:12.0	-0.2039	0.0000	87.528	15.400	69.942	67.627	0.0829	124.4	1.18	4.357
10/31/15 13:17:12.0	-0.2039	0.0000	87.210	15.800	70.158	67.757	0.0829	206.9	1.76	4.339
10/31/15 13:22:12.0	-0.2039	0.0000	87.483	15.500	70.372	67.885	0.0835	90.6	1.76	4.333
10/31/15 13:27:12.0	-0.2039	0.0000	87.620	15.400	70.630	68.013	0.0829	158.1	1.76	4.345
10/31/15 13:32:12.0	-0.2039	0.0000	87.847	15.100	71.017	68.185	0.0829	255.6	1.76	4.363
