"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10214684, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214684, SEN S/N: 10200844)","Current, mA (LGR S/N: 10214684, SEN S/N: 10200844)","Wetness, % (LGR S/N: 10214684, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10213739, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10222768, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10359305)","RH, % (LGR S/N: 10214684, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214684, SEN S/N: 10359305)","Water Content, m³/m³ (LGR S/N: 10214684, SEN S/N: 10465840)","Batt, V (LGR S/N: 10214684)"
54,2014-08-08 16:45:00,506.9,-0.1988,0.0000,1.76,28.891,31.484,25.186,63.900,17.9,0.2083,4.418
55,2014-08-08 16:50:00,489.4,-0.1988,0.0000,1.76,28.816,31.026,25.768,64.800,18.7,0.2078,4.393
56,2014-08-08 16:55:00,476.9,-0.1988,0.0000,1.76,28.717,30.646,24.944,64.900,17.9,0.2073,4.387
57,2014-08-08 17:00:00,455.6,-0.1988,0.0000,1.76,28.593,30.268,25.914,64.100,18.6,0.2078,4.369
58,2014-08-08 17:05:00,439.4,-0.1988,0.0000,1.76,28.468,29.941,25.404,64.400,18.2,0.2078,4.363
59,2014-08-08 17:10:00,424.4,-0.1988,0.0000,1.18,28.345,29.665,24.968,65.000,18.0,0.2073,4.363
60,2014-08-08 17:15:00,239.4,-0.1988,0.0000,1.76,28.221,29.389,24.823,66.100,18.1,0.2073,4.351
61,2014-08-08 17:20:00,384.4,-0.1988,0.0000,1.18,28.097,29.140,23.954,67.900,17.7,0.2070,4.351
62,2014-08-08 17:25:00,46.9,-0.1988,0.0000,1.18,27.998,28.891,23.930,68.500,17.8,0.2070,4.345
63,2014-08-08 17:30:00,45.6,-0.1988,0.0000,1.18,27.875,28.667,23.497,69.300,17.6,0.2070,4.345
64,2014-08-08 17:35:00,43.1,-0.1988,0.0000,1.18,27.776,28.468,23.256,70.400,17.6,0.2064,4.339
65,2014-08-08 17:40:00,43.1,-0.1988,0.0000,1.18,27.653,28.270,23.448,69.900,17.7,0.2064,4.339
66,2014-08-08 17:45:00,41.9,-0.1988,0.0000,1.18,27.554,28.097,23.376,69.900,17.6,0.2061,4.339
67,2014-08-08 17:50:00,39.4,-0.1988,0.0000,1.18,27.456,27.924,22.800,71.800,17.5,0.2064,4.339
68,2014-08-08 17:55:00,39.4,-0.1988,0.0000,1.76,27.382,27.776,23.040,71.800,17.7,0.2064,4.333
69,2014-08-08 18:00:00,38.1,-0.1988,0.0000,1.18,27.284,27.628,22.992,72.000,17.7,0.2061,4.333
70,2014-08-08 18:05:00,35.6,-0.1988,0.0000,1.18,27.186,27.456,22.561,73.200,17.5,0.2061,4.339
71,2014-08-08 18:10:00,36.9,-0.1988,0.0000,1.76,27.112,27.308,22.058,75.000,17.4,0.2064,4.339
72,2014-08-08 18:15:00,34.4,-0.1988,0.0000,1.76,27.014,27.161,22.369,74.700,17.7,0.2056,4.339
73,2014-08-08 18:20:00,33.1,-0.1988,0.0000,1.76,26.940,27.038,22.154,74.900,17.5,0.2056,4.339
74,2014-08-08 18:25:00,33.1,-0.1988,0.0000,1.76,26.867,26.916,21.939,75.700,17.5,0.2061,4.333
75,2014-08-08 18:30:00,30.6,-0.1988,0.0000,1.76,26.793,26.793,21.533,76.500,17.2,0.2056,4.333
76,2014-08-08 18:35:00,30.6,-0.1988,0.0000,1.76,26.720,26.671,21.819,76.300,17.5,0.2061,4.333
77,2014-08-08 18:40:00,28.1,-0.1988,0.0000,1.76,26.622,26.549,21.676,76.800,17.4,0.2061,4.345
78,2014-08-08 18:45:00,24.4,-0.1988,0.0000,1.76,26.573,26.426,21.485,77.500,17.4,0.2056,4.339
79,2014-08-08 18:50:00,25.6,-0.1988,0.0000,2.35,26.475,26.329,21.175,78.100,17.2,0.2056,4.339
80,2014-08-08 18:55:00,29.4,-0.1988,0.0000,2.35,26.426,26.207,21.079,78.800,17.3,0.2056,4.339
81,2014-08-08 19:00:00,19.4,-0.1988,0.0000,2.35,26.353,26.109,21.246,78.400,17.4,0.2056,4.363
82,2014-08-08 19:05:00,18.1,-0.1988,0.0000,2.35,26.280,26.012,21.175,78.800,17.4,0.2056,4.333
83,2014-08-08 19:10:00,15.6,-0.1988,0.0000,2.94,26.231,25.939,20.865,79.200,17.1,0.2056,4.339
84,2014-08-08 19:15:00,14.4,-0.1988,0.0000,2.94,26.158,25.841,20.746,80.300,17.3,0.2052,4.339
85,2014-08-08 19:20:00,13.1,-0.1988,0.0000,2.94,26.085,25.744,20.698,80.000,17.1,0.2052,4.339
86,2014-08-08 19:25:00,10.6,-0.1988,0.0000,2.94,26.036,25.647,20.817,79.800,17.2,0.2056,4.339
87,2014-08-08 19:30:00,8.1,-0.1988,0.0000,3.53,25.963,25.550,20.627,79.900,17.1,0.2052,4.333
88,2014-08-08 19:35:00,5.6,-0.1988,0.0000,3.53,25.914,25.453,20.531,80.300,17.0,0.2052,4.333
89,2014-08-08 19:40:00,3.1,-0.1988,0.0000,4.71,25.841,25.380,20.317,81.100,17.0,0.2052,4.333
90,2014-08-08 19:45:00,1.9,-0.1988,0.0000,4.12,25.793,25.283,20.484,80.900,17.1,0.2052,4.327
91,2014-08-08 19:50:00,0.6,-0.1988,0.0000,5.29,25.744,25.210,20.388,81.500,17.1,0.2052,4.327
92,2014-08-08 19:55:00,0.6,-0.1988,0.0000,5.88,25.695,25.137,20.246,82.200,17.1,0.2052,4.321
93,2014-08-08 20:00:00,0.6,-0.1988,0.0000,6.47,25.647,25.065,20.174,82.700,17.2,0.2052,4.321
94,2014-08-08 20:05:00,0.6,-0.1988,0.0000,6.47,25.574,24.992,20.222,82.500,17.2,0.2052,4.321
95,2014-08-08 20:10:00,0.6,-0.1988,0.0000,5.29,25.525,24.919,20.412,81.900,17.2,0.2052,4.321
96,2014-08-08 20:15:00,0.6,-0.1988,0.0000,6.47,25.477,24.871,20.293,82.000,17.1,0.2047,4.321
97,2014-08-08 20:20:00,0.6,-0.1988,0.0000,5.88,25.428,24.798,20.150,82.400,17.1,0.2052,4.321
98,2014-08-08 20:25:00,0.6,-0.1988,0.0000,6.47,25.380,24.750,20.126,82.700,17.1,0.2052,4.321
99,2014-08-08 20:30:00,0.6,-0.1988,0.0000,7.06,25.331,24.677,20.079,83.000,17.1,0.2052,4.321
100,2014-08-08 20:35:00,0.6,-0.1988,0.0000,7.06,25.283,24.629,20.079,82.800,17.1,0.2052,4.321
101,2014-08-08 20:40:00,0.6,-0.1988,0.0000,7.06,25.258,24.557,20.103,82.800,17.1,0.2052,4.321
102,2014-08-08 20:45:00,0.6,-0.1988,0.0000,7.06,25.210,24.508,19.960,83.200,17.0,0.2052,4.321
103,2014-08-08 20:50:00,0.6,-0.1988,0.0000,7.65,25.162,24.460,19.912,83.500,17.1,0.2047,4.321
104,2014-08-08 20:55:00,0.6,-0.1988,0.0000,8.24,25.113,24.388,19.888,83.900,17.1,0.2052,4.321
105,2014-08-08 21:00:00,0.6,-0.1988,0.0000,7.65,25.089,24.339,20.007,83.900,17.2,0.2052,4.321
106,2014-08-08 21:05:00,0.6,-0.1988,0.0000,7.65,25.040,24.291,20.031,83.700,17.2,0.2047,4.315
107,2014-08-08 21:10:00,0.6,-0.1988,0.0000,7.65,24.968,24.267,19.984,84.200,17.3,0.2047,4.315
108,2014-08-08 21:15:00,0.6,-0.1988,0.0000,8.24,24.968,24.219,19.912,84.200,17.2,0.2047,4.315
109,2014-08-08 21:20:00,0.6,-0.1988,0.0000,7.65,24.919,24.195,20.103,84.200,17.4,0.2047,4.315
110,2014-08-08 21:25:00,0.6,-0.1988,0.0000,7.06,24.895,24.146,20.150,84.100,17.4,0.2052,4.315
111,2014-08-08 21:30:00,0.6,-0.1988,0.0000,7.65,24.871,24.146,20.055,84.100,17.3,0.2047,4.309
112,2014-08-08 21:35:00,0.6,-0.1988,0.0000,7.06,24.823,24.122,20.103,84.100,17.4,0.2047,4.309
113,2014-08-08 21:40:00,0.6,-0.1988,0.0000,7.06,24.798,24.098,20.007,84.400,17.3,0.2047,4.309
114,2014-08-08 21:45:00,0.6,-0.1988,0.0000,7.65,24.774,24.050,20.007,84.000,17.2,0.2047,4.309
115,2014-08-08 21:50:00,0.6,-0.1988,0.0000,7.06,24.750,24.026,20.079,83.900,17.3,0.2047,4.309
116,2014-08-08 21:55:00,0.6,-0.1988,0.0000,7.65,24.726,24.002,19.960,83.900,17.2,0.2047,4.309
117,2014-08-08 22:00:00,0.6,-0.1988,0.0000,7.65,24.702,23.978,19.865,84.200,17.1,0.2047,4.303
118,2014-08-08 22:05:00,0.6,-0.1988,0.0000,7.06,24.677,23.954,19.912,84.100,17.2,0.2047,4.303
119,2014-08-08 22:10:00,0.6,-0.1988,0.0000,7.06,24.653,23.930,20.031,84.000,17.3,0.2047,4.303
120,2014-08-08 22:15:00,0.6,-0.1988,0.0000,6.47,24.629,23.905,20.126,83.800,17.3,0.2047,4.303
121,2014-08-08 22:20:00,0.6,-0.1988,0.0000,6.47,24.605,23.881,19.984,84.000,17.2,0.2043,4.303
122,2014-08-08 22:25:00,0.6,-0.1988,0.0000,6.47,24.581,23.881,20.055,83.900,17.3,0.2047,4.303
123,2014-08-08 22:30:00,0.6,-0.1988,0.0000,6.47,24.557,23.857,20.055,83.900,17.3,0.2047,4.303
124,2014-08-08 22:35:00,0.6,-0.1988,0.0000,6.47,24.532,23.833,20.079,83.800,17.3,0.2047,4.303
125,2014-08-08 22:40:00,0.6,-0.1988,0.0000,7.06,24.532,23.833,20.007,84.100,17.3,0.2047,4.303
126,2014-08-08 22:45:00,0.6,-0.1988,0.0000,6.47,24.508,23.809,20.055,84.000,17.3,0.2047,4.303
127,2014-08-08 22:50:00,0.6,-0.1988,0.0000,6.47,24.484,23.809,20.055,84.000,17.3,0.2043,4.303
128,2014-08-08 22:55:00,0.6,-0.1988,0.0000,6.47,24.484,23.785,20.055,84.000,17.3,0.2043,4.303
129,2014-08-08 23:00:00,0.6,-0.1988,0.0000,6.47,24.460,23.761,20.103,83.900,17.3,0.2047,4.303
130,2014-08-08 23:05:00,0.6,-0.1988,0.0000,6.47,24.436,23.737,20.174,83.700,17.4,0.2043,4.303
131,2014-08-08 23:10:00,0.6,-0.1988,0.0000,7.06,24.412,23.737,20.126,83.800,17.3,0.2043,4.303
132,2014-08-08 23:15:00,0.6,-0.1988,0.0000,7.06,24.388,23.713,20.079,83.800,17.3,0.2043,4.303
133,2014-08-08 23:20:00,0.6,-0.1988,0.0000,8.82,24.388,23.689,19.936,84.000,17.2,0.2043,4.303
134,2014-08-08 23:25:00,0.6,-0.1988,0.0000,8.82,24.363,23.665,19.888,84.200,17.2,0.2043,4.303
135,2014-08-08 23:30:00,0.6,-0.1988,0.0000,8.82,24.339,23.617,19.936,84.200,17.2,0.2043,4.303
136,2014-08-08 23:35:00,0.6,-0.1988,0.0000,9.41,24.339,23.593,19.888,84.400,17.2,0.2043,4.297
137,2014-08-08 23:40:00,0.6,-0.1988,0.0000,9.41,24.315,23.569,19.912,84.500,17.2,0.2043,4.297
138,2014-08-08 23:45:00,0.6,-0.1988,0.0000,10.00,24.291,23.545,19.888,84.600,17.2,0.2043,4.297
139,2014-08-08 23:50:00,0.6,-0.1988,0.0000,10.00,24.267,23.521,19.936,84.500,17.3,0.2043,4.297
140,2014-08-08 23:55:00,0.6,-0.1988,0.0000,11.76,24.243,23.497,19.841,84.400,17.2,0.2043,4.297
141,2014-08-09 00:00:00,0.6,-0.1988,0.0000,12.94,24.243,23.472,19.746,84.900,17.2,0.2043,4.297
142,2014-08-09 00:05:00,0.6,-0.1988,0.0000,12.35,24.195,23.424,19.722,85.100,17.2,0.2038,4.297
143,2014-08-09 00:10:00,0.6,-0.1988,0.0000,13.53,24.195,23.424,19.674,85.200,17.1,0.2043,4.297
144,2014-08-09 00:15:00,0.6,-0.1988,0.0000,14.12,24.171,23.400,19.698,85.200,17.2,0.2043,4.297
145,2014-08-09 00:20:00,0.6,-0.1988,0.0000,14.71,24.146,23.376,19.746,85.100,17.2,0.2038,4.297
146,2014-08-09 00:25:00,0.6,-0.1988,0.0000,17.06,24.146,23.352,19.722,85.000,17.2,0.2043,4.297
147,2014-08-09 00:30:00,0.6,-0.1988,0.0000,18.24,24.122,23.328,19.698,85.200,17.2,0.2043,4.297
148,2014-08-09 00:35:00,0.6,-0.1988,0.0000,21.76,24.098,23.280,19.603,85.300,17.1,0.2038,4.297
149,2014-08-09 00:40:00,0.6,-0.1988,0.0000,29.41,24.074,23.256,19.532,85.600,17.1,0.2043,4.297
150,2014-08-09 00:45:00,0.6,-0.1988,0.0000,32.35,24.050,23.232,19.341,85.700,16.9,0.2038,4.297
151,2014-08-09 00:50:00,0.6,-0.1988,0.0000,31.76,24.050,23.208,19.270,85.900,16.9,0.2038,4.297
152,2014-08-09 00:55:00,0.6,-0.1988,0.0000,34.12,24.002,23.160,19.270,86.400,17.0,0.2038,4.297
153,2014-08-09 01:00:00,0.6,-0.1988,0.0000,28.82,24.002,23.136,19.389,86.400,17.1,0.2038,4.297
154,2014-08-09 01:05:00,0.6,-0.1988,0.0000,27.06,23.978,23.112,19.579,86.000,17.2,0.2038,4.297
155,2014-08-09 01:10:00,0.6,-0.1988,0.0000,24.71,23.954,23.088,19.674,86.000,17.3,0.2038,4.297
156,2014-08-09 01:15:00,0.6,-0.1988,0.0000,23.53,23.930,23.064,19.698,85.700,17.3,0.2038,4.297
157,2014-08-09 01:20:00,0.6,-0.1988,0.0000,21.76,23.905,23.040,19.770,85.500,17.3,0.2038,4.297
158,2014-08-09 01:25:00,0.6,-0.1988,0.0000,18.82,23.905,23.016,19.841,85.300,17.3,0.2038,4.297
159,2014-08-09 01:30:00,0.6,-0.1988,0.0000,18.24,23.881,22.992,19.888,85.200,17.4,0.2038,4.297
160,2014-08-09 01:35:00,0.6,-0.1988,0.0000,16.47,23.857,22.968,19.936,85.000,17.4,0.2038,4.297
161,2014-08-09 01:40:00,0.6,-0.1988,0.0000,17.06,23.833,22.968,19.960,84.900,17.4,0.2038,4.297
162,2014-08-09 01:45:00,0.6,-0.1988,0.0000,19.41,23.809,22.968,19.936,84.700,17.3,0.2038,4.291
163,2014-08-09 01:50:00,0.6,-0.1988,0.0000,17.06,23.809,22.944,19.912,84.800,17.3,0.2035,4.297
164,2014-08-09 01:55:00,0.6,-0.1988,0.0000,16.47,23.785,22.920,19.912,84.800,17.3,0.2038,4.291
165,2014-08-09 02:00:00,0.6,-0.1988,0.0000,15.29,23.761,22.920,19.912,84.800,17.3,0.2035,4.291
166,2014-08-09 02:05:00,0.6,-0.1988,0.0000,14.12,23.761,22.896,19.960,84.700,17.3,0.2038,4.291
167,2014-08-09 02:10:00,0.6,-0.1988,0.0000,14.12,23.737,22.896,19.984,84.600,17.3,0.2038,4.291
168,2014-08-09 02:15:00,0.6,-0.1988,0.0000,12.35,23.737,22.896,20.031,84.700,17.4,0.2038,4.291
169,2014-08-09 02:20:00,0.6,-0.1988,0.0000,12.35,23.713,22.896,20.055,84.700,17.4,0.2035,4.291
170,2014-08-09 02:25:00,0.6,-0.1988,0.0000,11.18,23.713,22.896,20.103,84.600,17.5,0.2035,4.291
171,2014-08-09 02:30:00,0.6,-0.1988,0.0000,11.18,23.689,22.896,20.126,84.400,17.4,0.2035,4.291
172,2014-08-09 02:35:00,0.6,-0.1988,0.0000,11.18,23.689,22.920,20.198,84.400,17.5,0.2035,4.291
173,2014-08-09 02:40:00,0.6,-0.1988,0.0000,10.00,23.689,22.920,20.222,84.400,17.5,0.2038,4.291
174,2014-08-09 02:45:00,0.6,-0.1988,0.0000,10.00,23.689,22.920,20.269,84.100,17.5,0.2035,4.291
175,2014-08-09 02:50:00,0.6,-0.1988,0.0000,8.82,23.665,22.920,20.269,83.800,17.5,0.2035,4.291
176,2014-08-09 02:55:00,0.6,-0.1988,0.0000,8.82,23.665,22.944,20.317,83.600,17.5,0.2035,4.291
177,2014-08-09 03:00:00,0.6,-0.1988,0.0000,8.82,23.665,22.920,20.317,83.500,17.5,0.2035,4.291
178,2014-08-09 03:05:00,0.6,-0.1988,0.0000,8.82,23.665,22.920,20.317,83.500,17.5,0.2035,4.291
179,2014-08-09 03:10:00,0.6,-0.1988,0.0000,8.82,23.665,22.920,20.293,83.500,17.4,0.2035,4.291
180,2014-08-09 03:15:00,0.6,-0.1988,0.0000,8.24,23.665,22.920,20.341,83.500,17.5,0.2029,4.291
181,2014-08-09 03:20:00,0.6,-0.1988,0.0000,8.24,23.641,22.920,20.317,83.500,17.5,0.2029,4.291
182,2014-08-09 03:25:00,0.6,-0.1988,0.0000,8.82,23.641,22.920,20.246,83.500,17.4,0.2035,4.291
183,2014-08-09 03:30:00,0.6,-0.1988,0.0000,8.24,23.641,22.920,20.246,83.600,17.4,0.2035,4.291
184,2014-08-09 03:35:00,0.6,-0.1988,0.0000,8.24,23.617,22.920,20.293,83.500,17.4,0.2029,4.291
185,2014-08-09 03:40:00,0.6,-0.1988,0.0000,8.24,23.617,22.920,20.341,83.400,17.5,0.2029,4.291
186,2014-08-09 03:45:00,0.6,-0.1988,0.0000,8.24,23.617,22.920,20.341,83.500,17.5,0.2029,4.291
187,2014-08-09 03:50:00,0.6,-0.1988,0.0000,7.65,23.617,22.920,20.317,83.400,17.4,0.2029,4.291
188,2014-08-09 03:55:00,0.6,-0.1988,0.0000,7.65,23.617,22.920,20.341,83.400,17.5,0.2029,4.291
189,2014-08-09 04:00:00,0.6,-0.1988,0.0000,7.65,23.617,22.920,20.341,83.400,17.5,0.2029,4.291
190,2014-08-09 04:05:00,0.6,-0.1988,0.0000,7.65,23.617,22.920,20.388,83.300,17.5,0.2029,4.291
191,2014-08-09 04:10:00,0.6,-0.1988,0.0000,7.65,23.617,22.920,20.365,83.100,17.4,0.2029,4.291
192,2014-08-09 04:15:00,0.6,-0.1988,0.0000,7.65,23.593,22.920,20.365,83.300,17.5,0.2029,4.291
193,2014-08-09 04:20:00,0.6,-0.1988,0.0000,7.65,23.593,22.920,20.388,83.300,17.5,0.2029,4.291
194,2014-08-09 04:25:00,0.6,-0.1988,0.0000,7.65,23.593,22.920,20.365,83.300,17.5,0.2029,4.291
195,2014-08-09 04:30:00,0.6,-0.1988,0.0000,7.65,23.593,22.896,20.412,83.300,17.5,0.2026,4.291
196,2014-08-09 04:35:00,0.6,-0.1988,0.0000,7.65,23.569,22.896,20.412,83.100,17.5,0.2026,4.291
197,2014-08-09 04:40:00,0.6,-0.1988,0.0000,7.65,23.569,22.896,20.436,83.100,17.5,0.2026,4.291
198,2014-08-09 04:45:00,0.6,-0.1988,0.0000,7.06,23.569,22.896,20.484,83.100,17.5,0.2026,4.291
199,2014-08-09 04:50:00,0.6,-0.1988,0.0000,7.06,23.569,22.896,20.484,83.100,17.5,0.2026,4.291
200,2014-08-09 04:55:00,0.6,-0.1988,0.0000,7.06,23.569,22.896,20.531,83.000,17.6,0.2026,4.291
201,2014-08-09 05:00:00,0.6,-0.1988,0.0000,7.06,23.569,22.896,20.531,82.900,17.5,0.2026,4.291
202,2014-08-09 05:05:00,0.6,-0.1988,0.0000,7.06,23.545,22.872,20.484,82.900,17.5,0.2026,4.291
203,2014-08-09 05:10:00,0.6,-0.1988,0.0000,7.06,23.545,22.872,20.507,83.000,17.5,0.2026,4.291
204,2014-08-09 05:15:00,0.6,-0.1988,0.0000,7.06,23.545,22.872,20.507,83.000,17.5,0.2026,4.291
205,2014-08-09 05:20:00,0.6,-0.1988,0.0000,7.06,23.521,22.872,20.555,82.800,17.6,0.2026,4.291
206,2014-08-09 05:25:00,0.6,-0.1988,0.0000,7.06,23.521,22.872,20.531,82.900,17.5,0.2026,4.291
207,2014-08-09 05:30:00,0.6,-0.1988,0.0000,7.06,23.521,22.872,20.531,83.000,17.6,0.2026,4.291
208,2014-08-09 05:35:00,0.6,-0.1988,0.0000,7.06,23.521,22.848,20.555,82.800,17.6,0.2026,4.291
209,2014-08-09 05:40:00,0.6,-0.1988,0.0000,7.06,23.521,22.848,20.555,82.800,17.6,0.2026,4.291
