Date Time	Temp (°F)  #10213640	RH (%)  #10213640	Wetness (%)  #10314899	Voltage (V)  #10348607	Current (mA)  #10348607	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374522	Solar Radiation (W/m²)  #10378946	Batt (V) c:5
06/05/15 18:45:01.0	65.959	62.500	0.00	-0.2039	0.0000	80.008	81.066	0.2008	59.4	4.279
06/05/15 18:50:01.0	66.130	62.200	0.00	-0.2039	0.0000	79.876	80.802	0.2003	55.6	4.273
06/05/15 18:55:01.0	65.403	63.400	0.00	-0.2039	0.0000	79.743	80.580	0.2003	48.1	4.273
06/05/15 19:00:01.0	65.145	63.900	0.00	-0.2039	0.0000	79.567	80.361	0.2003	41.9	4.267
06/05/15 19:05:01.0	64.546	64.600	0.00	-0.2039	0.0000	79.435	80.139	0.2003	60.6	4.267
06/05/15 19:10:01.0	64.589	64.500	0.00	-0.2039	0.0000	79.304	79.920	0.2003	53.1	4.267
06/05/15 19:15:01.0	64.074	64.700	0.00	-0.2039	0.0000	79.128	79.700	0.1999	36.9	4.267
06/05/15 19:20:01.0	63.990	65.000	0.00	-0.2039	0.0000	78.996	79.480	0.1999	34.4	4.267
06/05/15 19:25:01.0	63.604	65.800	0.00	-0.2039	0.0000	78.865	79.261	0.1999	29.4	4.267
06/05/15 19:30:01.0	63.648	65.800	0.00	-0.2039	0.0000	78.690	79.084	0.1999	25.6	4.267
06/05/15 19:35:01.0	62.875	67.000	0.00	-0.2039	0.0000	78.559	78.865	0.1999	20.6	4.267
06/05/15 19:40:01.0	62.661	67.400	0.00	-0.2039	0.0000	78.427	78.645	0.1994	15.6	4.261
06/05/15 19:45:01.0	62.661	67.600	0.00	-0.2039	0.0000	78.251	78.471	0.1994	10.6	4.261
06/05/15 19:50:01.0	62.447	67.900	0.00	-0.2039	0.0000	78.121	78.296	0.1994	6.9	4.261
06/05/15 19:55:01.0	62.062	68.800	0.00	-0.2039	0.0000	77.990	78.076	0.1994	4.4	4.261
06/05/15 20:00:01.0	61.848	69.000	0.00	-0.2039	0.0000	77.859	77.902	0.1990	1.9	4.261
06/05/15 20:05:01.0	61.677	69.100	0.00	-0.2039	0.0000	77.684	77.727	0.1990	0.6	4.255
06/05/15 20:10:01.0	61.419	69.900	0.00	-0.2039	0.0000	77.553	77.509	0.1990	0.6	4.255
06/05/15 20:15:01.0	61.290	70.300	0.59	-0.2039	0.0000	77.421	77.335	0.1990	0.6	4.255
06/05/15 20:20:01.0	61.119	70.600	0.00	-0.2039	0.0000	77.292	77.160	0.1985	0.6	4.255
06/05/15 20:25:01.0	60.991	71.000	0.00	-0.2039	0.0000	77.160	76.986	0.1990	0.6	4.255
06/05/15 20:30:01.0	60.861	71.400	0.59	-0.2039	0.0000	77.029	76.811	0.1985	0.6	4.255
06/05/15 20:35:01.0	60.647	71.400	0.59	-0.2039	0.0000	76.899	76.636	0.1985	0.6	4.255
06/05/15 20:40:01.0	60.561	71.400	0.59	-0.2039	0.0000	76.768	76.507	0.1985	0.6	4.255
06/05/15 20:45:01.0	60.474	71.700	0.00	-0.2039	0.0000	76.636	76.332	0.1985	0.6	4.255
06/05/15 20:50:01.0	60.517	71.700	0.59	-0.2039	0.0000	76.507	76.158	0.1985	0.6	4.267
06/05/15 20:55:01.0	60.390	71.800	0.59	-0.2039	0.0000	76.375	76.028	0.1981	0.6	4.255
06/05/15 21:00:01.0	60.132	72.300	0.59	-0.2039	0.0000	76.246	75.853	0.1981	0.6	4.249
06/05/15 21:05:01.0	60.046	72.500	0.59	-0.2039	0.0000	76.114	75.724	0.1981	0.6	4.249
06/05/15 21:10:01.0	60.003	72.700	0.59	-0.2039	0.0000	76.028	75.594	0.1976	0.6	4.249
06/05/15 21:15:01.0	59.916	72.900	0.59	-0.2039	0.0000	75.898	75.420	0.1981	0.6	4.249
06/05/15 21:20:01.0	59.873	73.300	0.59	-0.2039	0.0000	75.767	75.290	0.1981	0.6	4.249
06/05/15 21:25:01.0	59.830	73.600	0.59	-0.2039	0.0000	75.637	75.117	0.1976	0.6	4.249
06/05/15 21:30:01.0	59.659	73.300	0.59	-0.2039	0.0000	75.551	74.986	0.1976	0.6	4.249
06/05/15 21:35:01.0	59.486	74.000	0.59	-0.2039	0.0000	75.420	74.899	0.1976	0.6	4.249
06/05/15 21:40:01.0	59.659	73.800	0.59	-0.2039	0.0000	75.333	74.727	0.1976	0.6	4.249
06/05/15 21:45:01.0	59.529	73.700	0.59	-0.2039	0.0000	75.204	74.597	0.1976	0.6	4.249
06/05/15 21:50:01.0	59.401	73.800	0.59	-0.2039	0.0000	75.074	74.467	0.1972	0.6	4.249
06/05/15 21:55:01.0	59.056	74.100	1.18	-0.2039	0.0000	74.986	74.381	0.1972	0.6	4.249
06/05/15 22:00:01.0	59.142	74.900	1.18	-0.2039	0.0000	74.899	74.250	0.1972	0.6	4.249
06/05/15 22:05:01.0	59.056	75.500	1.18	-0.2039	0.0000	74.770	74.120	0.1972	0.6	4.249
06/05/15 22:10:01.0	58.885	75.300	1.18	-0.2039	0.0000	74.683	74.034	0.1972	0.6	4.249
06/05/15 22:15:01.0	58.842	75.500	1.18	-0.2039	0.0000	74.554	73.904	0.1972	0.6	4.249
06/05/15 22:20:01.0	58.626	75.700	1.76	-0.2039	0.0000	74.467	73.774	0.1972	0.6	4.249
06/05/15 22:25:01.0	58.582	76.000	1.76	-0.2039	0.0000	74.381	73.688	0.1967	0.6	4.249
06/05/15 22:30:01.0	58.411	76.200	1.76	-0.2039	0.0000	74.295	73.558	0.1967	0.6	4.249
06/05/15 22:35:01.0	58.239	76.400	2.35	-0.2039	0.0000	74.206	73.472	0.1967	0.6	4.249
06/05/15 22:40:01.0	58.109	76.700	2.35	-0.2039	0.0000	74.120	73.342	0.1967	0.6	4.249
06/05/15 22:45:01.0	58.109	77.300	2.35	-0.2039	0.0000	74.034	73.256	0.1967	0.6	4.249
06/05/15 22:50:01.0	58.066	77.500	2.94	-0.2039	0.0000	73.904	73.170	0.1967	0.6	4.249
06/05/15 22:55:01.0	57.765	77.900	2.94	-0.2039	0.0000	73.861	73.040	0.1967	0.6	4.249
06/05/15 23:00:01.0	58.195	78.200	2.35	-0.2039	0.0000	73.731	72.955	0.1963	0.6	4.249
06/05/15 23:05:01.0	58.411	78.100	2.94	-0.2039	0.0000	73.645	72.869	0.1963	0.6	4.243
06/05/15 23:10:01.0	58.195	78.000	2.94	-0.2039	0.0000	73.558	72.783	0.1963	0.6	4.243
06/05/15 23:15:01.0	57.893	78.000	3.53	-0.2039	0.0000	73.515	72.653	0.1963	0.6	4.243
06/05/15 23:20:01.0	57.765	78.400	4.12	-0.2039	0.0000	73.386	72.567	0.1963	0.6	4.237
06/05/15 23:25:01.0	57.722	78.600	4.12	-0.2039	0.0000	73.299	72.480	0.1963	0.6	4.237
06/05/15 23:30:01.0	58.109	79.100	5.29	-0.2039	0.0000	73.213	72.394	0.1963	0.6	4.237
06/05/15 23:35:01.0	58.023	79.300	6.47	-0.2039	0.0000	73.170	72.307	0.1958	0.6	4.237
06/05/15 23:40:01.0	57.936	79.900	7.06	-0.2039	0.0000	73.083	72.221	0.1958	0.6	4.237
06/05/15 23:45:01.0	58.109	79.800	7.06	-0.2039	0.0000	72.997	72.136	0.1958	0.6	4.249
06/05/15 23:50:01.0	57.722	79.700	14.71	-0.2039	0.0000	72.912	72.050	0.1958	0.6	4.249
06/05/15 23:55:01.0	57.463	80.100	22.94	-0.2039	0.0000	72.826	71.964	0.1958	0.6	4.237
06/06/15 00:00:01.0	57.506	80.500	23.53	-0.2039	0.0000	72.739	71.877	0.1954	0.6	4.237
06/06/15 00:05:01.0	57.290	80.700	35.29	-0.2039	0.0000	72.696	71.791	0.1958	0.6	4.237
06/06/15 00:10:01.0	57.420	81.400	36.47	-0.2039	0.0000	72.610	71.704	0.1958	0.6	4.237
06/06/15 00:15:01.0	57.376	81.700	35.88	-0.2039	0.0000	72.567	71.620	0.1958	0.6	4.237
06/06/15 00:20:01.0	57.117	81.800	40.59	-0.2039	0.0000	72.480	71.577	0.1954	0.6	4.237
06/06/15 00:25:01.0	57.074	82.000	50.00	-0.2039	0.0000	72.394	71.490	0.1954	0.6	4.237
06/06/15 00:30:01.0	57.031	82.200	50.59	-0.2039	0.0000	72.307	71.447	0.1954	0.6	4.237
06/06/15 00:35:01.0	56.728	82.400	72.94	-0.2039	0.0000	72.264	71.361	0.1954	0.6	4.237
06/06/15 00:40:01.0	56.901	82.900	82.35	-0.2039	0.0000	72.178	71.274	0.1954	0.6	4.237
06/06/15 00:45:01.0	56.901	83.300	87.65	-0.2039	0.0000	72.136	71.190	0.1954	0.6	4.237
06/06/15 00:50:01.0	56.815	83.500	88.24	-0.2039	0.0000	72.050	71.146	0.1954	0.6	4.237
06/06/15 00:55:01.0	56.685	83.600	100.00	-0.2039	0.0000	72.007	71.060	0.1954	0.6	4.231
06/06/15 01:00:01.0	56.642	84.100	100.00	-0.2039	0.0000	71.920	70.974	0.1948	0.6	4.231
06/06/15 01:05:01.0	56.772	84.200	100.00	-0.2039	0.0000	71.877	70.930	0.1948	0.6	4.231
06/06/15 01:10:01.0	56.815	84.500	100.00	-0.2039	0.0000	71.791	70.846	0.1948	0.6	4.231
06/06/15 01:15:01.0	56.901	84.500	100.00	-0.2039	0.0000	71.748	70.759	0.1948	0.6	4.231
06/06/15 01:20:01.0	56.469	84.800	100.00	-0.2039	0.0000	71.661	70.716	0.1948	0.6	4.231
06/06/15 01:25:01.0	56.556	85.000	100.00	-0.2039	0.0000	71.620	70.630	0.1948	0.6	4.231
06/06/15 01:30:01.0	56.642	85.100	100.00	-0.2039	0.0000	71.533	70.587	0.1948	0.6	4.231
06/06/15 01:35:01.0	56.685	85.200	100.00	-0.2039	0.0000	71.490	70.502	0.1948	0.6	4.231
06/06/15 01:40:01.0	56.512	85.300	100.00	-0.2039	0.0000	71.447	70.459	0.1948	0.6	4.231
06/06/15 01:45:01.0	56.383	85.600	100.00	-0.2039	0.0000	71.361	70.372	0.1948	0.6	4.224
06/06/15 01:50:01.0	55.863	85.900	100.00	-0.2039	0.0000	71.317	70.329	0.1945	0.6	4.224
06/06/15 01:55:01.0	55.992	86.200	100.00	-0.2039	0.0000	71.274	70.243	0.1945	0.6	4.224
06/06/15 02:00:01.0	56.079	86.400	100.00	-0.2039	0.0000	71.190	70.201	0.1945	0.6	4.224
06/06/15 02:05:01.0	56.079	86.400	100.00	-0.2039	0.0000	71.146	70.115	0.1945	0.6	4.224
06/06/15 02:10:01.0	56.295	86.600	100.00	-0.2039	0.0000	71.103	70.072	0.1945	0.6	4.224
06/06/15 02:15:01.0	56.251	86.600	100.00	-0.2039	0.0000	71.017	70.029	0.1945	0.6	4.224
06/06/15 02:20:01.0	56.383	86.600	100.00	-0.2039	0.0000	70.974	69.942	0.1945	0.6	4.224
06/06/15 02:25:01.0	55.992	86.500	100.00	-0.2039	0.0000	70.930	69.901	0.1945	0.6	4.224
06/06/15 02:30:01.0	55.949	86.700	100.00	-0.2039	0.0000	70.846	69.858	0.1945	0.6	4.224
06/06/15 02:35:01.0	55.602	86.800	100.00	-0.2039	0.0000	70.803	69.771	0.1945	0.6	4.224
06/06/15 02:40:01.0	55.690	87.300	100.00	-0.2039	0.0000	70.759	69.728	0.1939	0.6	4.224
06/06/15 02:45:01.0	55.558	87.500	100.00	-0.2039	0.0000	70.716	69.685	0.1939	0.6	4.224
06/06/15 02:50:01.0	55.213	87.900	100.00	-0.2039	0.0000	70.673	69.643	0.1939	0.6	4.224
06/06/15 02:55:01.0	55.342	88.200	100.00	-0.2039	0.0000	70.587	69.557	0.1939	0.6	4.224
06/06/15 03:00:01.0	55.558	88.400	100.00	-0.2039	0.0000	70.543	69.514	0.1939	0.6	4.224
06/06/15 03:05:01.0	55.690	88.400	100.00	-0.2039	0.0000	70.502	69.471	0.1939	0.6	4.224
06/06/15 03:10:01.0	55.776	88.500	100.00	-0.2039	0.0000	70.459	69.386	0.1939	0.6	4.249
06/06/15 03:15:01.0	55.558	88.500	100.00	-0.2039	0.0000	70.416	69.343	0.1939	0.6	4.224
06/06/15 03:20:01.0	55.213	88.600	100.00	-0.2039	0.0000	70.329	69.300	0.1939	0.6	4.224
06/06/15 03:25:01.0	54.777	88.800	100.00	-0.2039	0.0000	70.286	69.256	0.1939	0.6	4.224
06/06/15 03:30:01.0	54.995	89.000	100.00	-0.2039	0.0000	70.243	69.213	0.1935	0.6	4.224
06/06/15 03:35:01.0	54.865	89.000	100.00	-0.2039	0.0000	70.201	69.129	0.1935	0.6	4.224
06/06/15 03:40:01.0	54.691	89.200	100.00	-0.2039	0.0000	70.158	69.085	0.1935	0.6	4.224
06/06/15 03:45:01.0	55.256	89.400	100.00	-0.2039	0.0000	70.115	69.042	0.1935	0.6	4.224
06/06/15 03:50:01.0	55.256	89.300	100.00	-0.2039	0.0000	70.072	68.999	0.1939	0.6	4.224
06/06/15 03:55:01.0	55.256	89.300	100.00	-0.2039	0.0000	70.029	68.956	0.1939	0.6	4.224
06/06/15 04:00:01.0	55.256	89.300	100.00	-0.2039	0.0000	69.985	68.871	0.1935	0.6	4.224
06/06/15 04:05:01.0	55.386	89.300	100.00	-0.2039	0.0000	69.901	68.828	0.1935	0.6	4.224
06/06/15 04:10:01.0	55.081	89.100	100.00	-0.2039	0.0000	69.901	68.785	0.1935	0.6	4.224
06/06/15 04:15:01.0	54.473	89.000	100.00	-0.2039	0.0000	69.814	68.742	0.1935	0.6	4.218
06/06/15 04:20:01.0	54.387	89.100	100.00	-0.2039	0.0000	69.771	68.698	0.1935	0.6	4.218
06/06/15 04:25:01.0	54.561	89.400	100.00	-0.2039	0.0000	69.728	68.657	0.1935	0.6	4.218
06/06/15 04:30:01.0	54.691	89.500	100.00	-0.2039	0.0000	69.685	68.614	0.1935	0.6	4.218
06/06/15 04:35:01.0	55.038	89.500	100.00	-0.2039	0.0000	69.643	68.527	0.1935	0.6	4.218
06/06/15 04:40:01.0	55.213	89.400	100.00	-0.2039	0.0000	69.600	68.527	0.1935	0.6	4.218
06/06/15 04:45:01.0	55.386	89.300	100.00	-0.2039	0.0000	69.557	68.443	0.1935	0.6	4.218
06/06/15 04:50:01.0	55.472	89.200	100.00	-0.2039	0.0000	69.514	68.400	0.1932	0.6	4.218
06/06/15 04:55:01.0	55.733	89.000	100.00	-0.2039	0.0000	69.471	68.356	0.1935	0.6	4.218
06/06/15 05:00:01.0	55.299	89.100	100.00	-0.2039	0.0000	69.427	68.356	0.1932	0.6	4.218
06/06/15 05:05:01.0	55.472	89.100	100.00	-0.2039	0.0000	69.386	68.313	0.1932	0.6	4.218
06/06/15 05:10:01.0	55.429	89.300	100.00	-0.2039	0.0000	69.343	68.270	0.1932	0.6	4.218
06/06/15 05:15:01.0	55.125	89.200	100.00	-0.2039	0.0000	69.300	68.227	0.1932	0.6	4.218
06/06/15 05:20:01.0	55.168	89.300	100.00	-0.2039	0.0000	69.300	68.185	0.1932	0.6	4.212
06/06/15 05:25:01.0	54.648	89.400	100.00	-0.2039	0.0000	69.213	68.185	0.1932	0.6	4.212
06/06/15 05:30:01.0	54.516	89.400	100.00	-0.2039	0.0000	69.213	68.142	0.1932	0.6	4.212
06/06/15 05:35:01.0	54.604	89.400	100.00	-0.2039	0.0000	69.170	68.099	0.1932	0.6	4.212
06/06/15 05:40:01.0	54.909	89.500	100.00	-0.2039	0.0000	69.129	68.056	0.1932	0.6	4.212
06/06/15 05:45:01.0	55.213	89.500	100.00	-0.2039	0.0000	69.085	68.013	0.1932	1.9	4.212
06/06/15 05:50:01.0	55.819	89.600	100.00	-0.2039	0.0000	69.042	68.013	0.1932	3.1	4.212
06/06/15 05:55:01.0	56.165	89.300	92.94	-0.2039	0.0000	69.042	67.971	0.1932	5.6	4.212
06/06/15 06:00:01.0	56.426	89.100	77.65	-0.2039	0.0000	68.999	67.928	0.1932	6.9	4.212
06/06/15 06:05:01.0	56.469	88.800	67.06	-0.2039	0.0000	68.956	67.928	0.1932	10.6	4.212
06/06/15 06:10:01.0	56.340	88.500	53.53	-0.2039	0.0000	68.956	67.928	0.1932	11.9	4.212
06/06/15 06:15:01.0	56.815	88.500	47.65	-0.2039	0.0000	68.913	67.928	0.1932	15.6	4.212
06/06/15 06:20:01.0	56.944	88.000	40.59	-0.2039	0.0000	68.871	67.885	0.1932	21.9	4.206
06/06/15 06:25:01.0	57.074	87.900	33.53	-0.2039	0.0000	68.871	67.885	0.1932	24.4	4.206
06/06/15 06:30:01.0	57.247	87.600	27.65	-0.2039	0.0000	68.871	67.928	0.1926	25.6	4.206
06/06/15 06:35:01.0	57.420	87.500	22.35	-0.2039	0.0000	68.828	67.928	0.1926	28.1	4.206
06/06/15 06:40:01.0	57.636	87.300	18.24	-0.2039	0.0000	68.828	67.928	0.1932	35.6	4.206
06/06/15 06:45:01.0	57.850	86.900	14.12	-0.2039	0.0000	68.828	67.928	0.1932	39.4	4.206
06/06/15 06:50:01.0	57.979	86.300	11.76	-0.2039	0.0000	68.785	67.928	0.1932	41.9	4.206
06/06/15 06:55:01.0	58.282	86.100	10.00	-0.2039	0.0000	68.785	67.971	0.1932	44.4	4.231
06/06/15 07:00:01.0	58.325	85.700	8.82	-0.2039	0.0000	68.785	67.971	0.1926	44.4	4.206
06/06/15 07:05:01.0	58.541	85.400	7.06	-0.2039	0.0000	68.785	68.013	0.1932	51.9	4.206
06/06/15 07:10:01.0	58.885	84.900	5.88	-0.2039	0.0000	68.785	68.013	0.1932	56.9	4.206
06/06/15 07:15:01.0	58.971	83.700	5.29	-0.2039	0.0000	68.785	68.056	0.1932	60.6	4.212
