Date Time	Temp (°F)  #10359299	RH (%)  #10359299	Voltage (V)  #10363574	Current (mA)  #10363574	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374526	Wetness (%)  #10374914	Solar Radiation (W/m²)  #10378952	Batt (V) c:5
05/01/15 11:25:00.0	86.936	31.300	-0.2039	0.0000	98.233	83.021	0.1112	1.76	981.9	4.351
05/01/15 11:30:00.0	87.163	33.000	-0.2039	0.0000	98.971	83.646	0.1112	1.76	973.1	4.303
05/01/15 11:35:00.0	88.030	33.000	-0.2039	0.0000	99.613	84.272	0.1117	1.76	999.4	4.303
05/01/15 11:40:00.0	86.617	34.000	-0.2039	0.0000	100.308	84.900	0.1112	1.18	1,015.6	4.400
05/01/15 11:45:00.0	87.483	32.200	-0.1988	0.0000	101.007	85.487	0.1112	1.76	971.9	4.345
05/01/15 11:50:00.0	87.391	26.900	-0.1988	0.0000	101.710	86.074	0.1117	1.76	1,040.6	4.412
05/01/15 11:55:00.0	87.665	26.300	-0.1988	0.0000	102.367	86.664	0.1117	1.18	1,053.1	4.351
05/01/15 12:00:00.0	89.085	23.000	-0.1988	0.0000	102.772	87.210	0.1117	1.76	1,056.9	4.339
05/01/15 12:05:00.0	88.947	22.800	-0.1988	0.0000	102.772	87.710	0.1122	1.76	1,070.6	4.333
05/01/15 12:10:00.0	89.962	22.600	-0.1988	0.0000	102.468	88.075	0.1117	1.76	1,080.6	4.321
05/01/15 12:15:00.0	89.731	21.900	-0.1988	0.0000	102.013	88.396	0.1122	1.76	1,088.1	4.321
05/01/15 12:20:00.0	88.993	20.800	-0.1988	0.0000	101.610	88.579	0.1122	1.76	1,095.6	4.357
05/01/15 12:25:00.0	90.147	21.300	-0.1988	0.0000	101.710	88.718	0.1122	1.76	1,114.4	4.339
05/01/15 12:30:00.0	90.009	20.800	-0.1988	0.0000	102.265	88.902	0.1122	1.76	1,075.6	4.333
05/01/15 12:35:00.0	88.579	21.400	-0.1988	0.0000	102.976	89.132	0.1128	1.18	1,110.6	4.321
05/01/15 12:40:00.0	90.009	21.200	-0.1988	0.0000	103.743	89.407	0.1128	1.76	931.9	4.321
05/01/15 12:45:00.0	90.565	21.100	-0.1988	0.0000	104.515	89.776	0.1128	1.76	1,046.9	4.357
05/01/15 12:50:00.0	88.718	21.100	-0.1988	0.0000	105.291	90.194	0.1128	1.76	1,134.4	4.339
05/01/15 12:55:00.0	90.100	20.000	-0.1988	0.0000	105.917	90.657	0.1128	1.76	1,096.9	4.327
05/01/15 13:00:00.0	88.214	19.900	-0.1988	0.0000	106.545	91.076	0.1133	1.76	1,128.1	4.321
05/01/15 13:05:00.0	88.534	20.700	-0.1988	0.0000	107.125	91.542	0.1133	1.18	1,053.1	4.321
