Date Time	Solar Radiation (W/m²)  #10200134	Wetness (%)  #10205908	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10222875	Voltage (V)  #10348617	Current (mA)  #10348617	Temp (°F)  #10359302	RH (%)  #10359302	Batt (V) c:5
05/01/15 22:10:00.0	0.6	0.00	72.307	76.246	0.0943	-0.2039	0.0000	66.130	52.900	4.321
05/01/15 22:15:00.0	0.6	0.00	72.178	76.028	0.0937	-0.2039	0.0000	65.916	52.800	4.321
05/01/15 22:20:00.0	0.6	0.00	72.050	75.853	0.0937	-0.2039	0.0000	66.000	52.500	4.321
05/01/15 22:25:00.0	0.6	0.00	71.834	75.681	0.0943	-0.2039	0.0000	66.857	51.000	4.321
05/01/15 22:30:00.0	0.6	0.00	71.620	75.508	0.0937	-0.2039	0.0000	67.071	50.500	4.321
05/01/15 22:35:00.0	0.6	0.00	71.404	75.333	0.0937	-0.2039	0.0000	67.028	50.800	4.321
05/01/15 22:40:00.0	0.6	0.00	71.190	75.160	0.0932	-0.2039	0.0000	66.943	49.600	4.321
05/01/15 22:45:00.0	0.6	0.00	70.974	74.943	0.0937	-0.2039	0.0000	67.285	46.300	4.321
05/01/15 22:50:00.0	0.6	0.00	70.846	74.770	0.0937	-0.2039	0.0000	68.742	44.400	4.321
05/01/15 22:55:00.0	0.6	0.00	70.716	74.597	0.0932	-0.2039	0.0000	68.056	47.100	4.315
05/01/15 23:00:00.0	0.6	0.00	70.502	74.424	0.0932	-0.2039	0.0000	67.757	45.200	4.321
05/01/15 23:05:00.0	0.6	0.00	70.329	74.250	0.0926	-0.2039	0.0000	67.158	45.900	4.315
05/01/15 23:10:00.0	0.6	0.00	70.158	74.120	0.0932	-0.2039	0.0000	67.071	44.600	4.321
05/01/15 23:15:00.0	0.6	0.00	69.985	73.947	0.0926	-0.2039	0.0000	67.500	42.900	4.315
05/01/15 23:20:00.0	0.6	0.00	69.814	73.774	0.0926	-0.2039	0.0000	67.285	42.700	4.315
05/01/15 23:25:00.0	0.6	0.00	69.643	73.602	0.0926	-0.2039	0.0000	67.885	42.000	4.315
05/01/15 23:30:00.0	0.6	0.00	69.471	73.472	0.0920	-0.2039	0.0000	67.671	43.200	4.315
05/01/15 23:35:00.0	0.6	0.00	69.343	73.299	0.0920	-0.2039	0.0000	67.028	46.100	4.315
05/01/15 23:40:00.0	0.6	0.00	69.170	73.126	0.0920	-0.2039	0.0000	66.814	45.700	4.315
05/01/15 23:45:00.0	0.6	0.00	69.085	72.997	0.0920	-0.2039	0.0000	67.971	41.100	4.315
05/01/15 23:50:00.0	0.6	0.00	68.956	72.826	0.0920	-0.2039	0.0000	68.056	41.900	4.315
05/01/15 23:55:00.0	0.6	0.00	68.828	72.696	0.0914	-0.2039	0.0000	68.142	40.700	4.315
05/02/15 00:00:00.0	0.6	0.00	68.698	72.567	0.0914	-0.2039	0.0000	68.742	38.900	4.315
05/02/15 00:05:00.0	0.6	0.00	68.571	72.437	0.0914	-0.2039	0.0000	67.586	43.500	4.315
05/02/15 00:10:00.0	0.6	0.00	68.443	72.264	0.0914	-0.2039	0.0000	67.071	44.300	4.315
05/02/15 00:15:00.0	0.6	0.00	68.356	72.178	0.0914	-0.2039	0.0000	66.643	44.300	4.333
05/02/15 00:20:00.0	0.6	0.00	68.270	72.007	0.0908	-0.2039	0.0000	67.199	41.500	4.315
05/02/15 00:25:00.0	0.6	0.00	68.142	71.920	0.0908	-0.2039	0.0000	67.500	41.900	4.315
05/02/15 00:30:00.0	0.6	0.00	68.013	71.791	0.0908	-0.2039	0.0000	68.400	38.800	4.315
05/02/15 00:35:00.0	0.6	0.00	67.928	71.661	0.0908	-0.2039	0.0000	68.956	36.400	4.315
05/02/15 00:40:00.0	0.6	0.00	67.842	71.533	0.0908	-0.2039	0.0000	69.256	33.700	4.315
05/02/15 00:45:00.0	0.6	0.00	67.714	71.404	0.0908	-0.2039	0.0000	69.213	33.900	4.315
05/02/15 00:50:00.0	0.6	0.00	67.627	71.317	0.0908	-0.2039	0.0000	68.999	34.100	4.315
05/02/15 00:55:00.0	0.6	0.00	67.543	71.231	0.0902	-0.2039	0.0000	68.828	35.400	4.315
05/02/15 01:00:00.0	0.6	0.00	67.456	71.103	0.0902	-0.2039	0.0000	68.614	35.400	4.309
05/02/15 01:05:00.0	0.6	0.00	67.372	70.974	0.0902	-0.2039	0.0000	68.571	33.200	4.309
05/02/15 01:10:00.0	0.6	0.00	67.285	70.887	0.0902	-0.2039	0.0000	68.956	32.100	4.309
05/02/15 01:15:00.0	0.6	0.00	67.199	70.803	0.0902	-0.2039	0.0000	68.698	31.700	4.309
05/02/15 01:20:00.0	0.6	0.00	67.028	70.716	0.0902	-0.2039	0.0000	68.913	31.000	4.309
05/02/15 01:25:00.0	0.6	0.00	66.943	70.587	0.0902	-0.2039	0.0000	68.828	30.800	4.309
05/02/15 01:30:00.0	0.6	0.00	66.857	70.459	0.0902	-0.2039	0.0000	68.698	31.000	4.309
05/02/15 01:35:00.0	0.6	0.00	66.729	70.372	0.0902	-0.2039	0.0000	68.443	30.900	4.309
05/02/15 01:40:00.0	0.6	0.00	66.600	70.286	0.0896	-0.2039	0.0000	68.400	30.900	4.309
05/02/15 01:45:00.0	0.6	0.00	66.515	70.158	0.0896	-0.2039	0.0000	68.571	31.100	4.309
05/02/15 01:50:00.0	0.6	0.00	66.429	70.029	0.0896	-0.2039	0.0000	68.356	31.200	4.309
05/02/15 01:55:00.0	0.6	0.00	66.301	69.942	0.0896	-0.2039	0.0000	67.757	32.100	4.309
05/02/15 02:00:00.0	0.6	0.00	66.173	69.858	0.0896	-0.2039	0.0000	67.372	32.700	4.309
05/02/15 02:05:00.0	0.6	0.00	66.043	69.728	0.0896	-0.2039	0.0000	67.413	32.600	4.309
05/02/15 02:10:00.0	0.6	0.00	65.959	69.643	0.0893	-0.2039	0.0000	67.413	32.800	4.309
05/02/15 02:15:00.0	0.6	0.00	65.872	69.514	0.0893	-0.2039	0.0000	67.329	33.200	4.309
05/02/15 02:20:00.0	0.6	0.00	65.829	69.427	0.0896	-0.2039	0.0000	67.543	32.700	4.309
05/02/15 02:25:00.0	0.6	0.00	65.745	69.343	0.0893	-0.2039	0.0000	67.456	33.100	4.309
05/02/15 02:30:00.0	0.6	0.00	65.615	69.256	0.0893	-0.2039	0.0000	66.214	35.300	4.333
05/02/15 02:35:00.0	0.6	0.00	65.574	69.129	0.0893	-0.2039	0.0000	65.701	35.200	4.309
05/02/15 02:40:00.0	0.6	0.00	65.487	69.042	0.0893	-0.2039	0.0000	65.145	38.200	4.309
05/02/15 02:45:00.0	0.6	0.00	65.359	68.956	0.0893	-0.2039	0.0000	64.375	39.800	4.309
05/02/15 02:50:00.0	0.6	0.00	65.230	68.871	0.0893	-0.2039	0.0000	64.247	38.800	4.309
05/02/15 02:55:00.0	0.6	0.00	65.102	68.742	0.0893	-0.2039	0.0000	63.775	42.400	4.309
05/02/15 03:00:00.0	0.6	0.00	65.017	68.657	0.0887	-0.2039	0.0000	63.262	48.400	4.309
05/02/15 03:05:00.0	0.6	0.00	64.888	68.571	0.0893	-0.2039	0.0000	63.048	50.600	4.309
05/02/15 03:10:00.0	0.6	0.00	64.803	68.484	0.0887	-0.2039	0.0000	62.577	55.900	4.309
05/02/15 03:15:00.0	0.6	0.00	64.760	68.356	0.0887	-0.2039	0.0000	62.319	60.600	4.303
05/02/15 03:20:00.0	0.6	0.00	64.717	68.270	0.0887	-0.2039	0.0000	62.105	63.200	4.303
05/02/15 03:25:00.0	0.6	0.00	64.674	68.185	0.0887	-0.2039	0.0000	61.804	64.600	4.309
05/02/15 03:30:00.0	0.6	0.00	64.546	68.142	0.0887	-0.2039	0.0000	61.376	66.100	4.303
05/02/15 03:35:00.0	0.6	0.00	64.459	68.013	0.0887	-0.2039	0.0000	61.119	66.700	4.333
05/02/15 03:40:00.0	0.6	0.00	64.332	67.971	0.0881	-0.2039	0.0000	60.690	68.000	4.303
05/02/15 03:45:00.0	0.6	0.00	64.204	67.842	0.0881	-0.2039	0.0000	60.174	69.500	4.303
05/02/15 03:50:00.0	0.6	0.59	64.074	67.757	0.0887	-0.2039	0.0000	60.390	71.200	4.303
05/02/15 03:55:00.0	0.6	0.59	64.074	67.627	0.0881	-0.2039	0.0000	60.904	72.200	4.303
05/02/15 04:00:00.0	0.6	1.76	64.074	67.586	0.0881	-0.2039	0.0000	61.075	72.600	4.303
05/02/15 04:05:00.0	0.6	1.18	64.033	67.500	0.0881	-0.2039	0.0000	61.075	71.700	4.303
05/02/15 04:10:00.0	0.6	0.00	63.946	67.413	0.0881	-0.2039	0.0000	60.904	70.500	4.303
05/02/15 04:15:00.0	0.6	0.59	63.862	67.372	0.0881	-0.2039	0.0000	60.861	70.800	4.303
05/02/15 04:20:00.0	0.6	1.18	63.689	67.285	0.0881	-0.2039	0.0000	60.604	70.900	4.303
05/02/15 04:25:00.0	0.6	1.18	63.561	67.199	0.0875	-0.2039	0.0000	60.561	71.500	4.303
05/02/15 04:30:00.0	0.6	1.18	63.433	67.114	0.0875	-0.2039	0.0000	60.217	72.200	4.303
05/02/15 04:35:00.0	0.6	1.18	63.304	66.985	0.0875	-0.2039	0.0000	59.788	72.100	4.303
05/02/15 04:40:00.0	0.6	0.59	63.176	66.900	0.0875	-0.2039	0.0000	59.445	70.900	4.339
05/02/15 04:45:00.0	0.6	0.00	63.048	66.814	0.0875	-0.2039	0.0000	59.616	70.000	4.303
05/02/15 04:50:00.0	0.6	0.00	62.962	66.686	0.0875	-0.2039	0.0000	59.745	68.100	4.303
05/02/15 04:55:00.0	0.6	0.00	62.834	66.600	0.0875	-0.2039	0.0000	59.830	67.300	4.303
05/02/15 05:00:00.0	0.6	0.00	62.704	66.515	0.0875	-0.2039	0.0000	59.959	67.700	4.303
05/02/15 05:05:00.0	0.6	0.00	62.620	66.385	0.0875	-0.2039	0.0000	59.959	67.500	4.303
05/02/15 05:10:00.0	0.6	0.00	62.577	66.301	0.0869	-0.2039	0.0000	59.873	65.400	4.303
05/02/15 05:15:00.0	0.6	0.00	62.490	66.214	0.0869	-0.2039	0.0000	60.089	62.700	4.303
05/02/15 05:20:00.0	0.6	0.00	62.362	66.130	0.0875	-0.2039	0.0000	60.561	59.300	4.303
05/02/15 05:25:00.0	0.6	0.00	62.319	66.043	0.0869	-0.2039	0.0000	60.733	57.900	4.303
05/02/15 05:30:00.0	0.6	0.00	62.233	65.959	0.0869	-0.2039	0.0000	61.462	53.100	4.303
05/02/15 05:35:00.0	0.6	0.00	62.148	65.872	0.0875	-0.2039	0.0000	61.248	53.000	4.303
05/02/15 05:40:00.0	0.6	0.00	62.062	65.788	0.0869	-0.2039	0.0000	60.991	52.300	4.303
05/02/15 05:45:00.0	0.6	0.00	62.019	65.701	0.0869	-0.2039	0.0000	61.162	53.600	4.303
05/02/15 05:50:00.0	0.6	0.00	61.977	65.615	0.0869	-0.2039	0.0000	61.633	50.100	4.303
05/02/15 05:55:00.0	0.6	0.00	61.934	65.574	0.0869	-0.2039	0.0000	61.848	49.400	4.303
05/02/15 06:00:00.0	0.6	0.00	61.891	65.487	0.0869	-0.2039	0.0000	61.934	48.500	4.303
05/02/15 06:05:00.0	1.9	0.00	61.804	65.403	0.0869	-0.2039	0.0000	62.148	48.000	4.303
05/02/15 06:10:00.0	4.4	0.00	61.761	65.359	0.0869	-0.2039	0.0000	62.062	47.900	4.303
05/02/15 06:15:00.0	5.6	0.00	61.720	65.273	0.0869	-0.2039	0.0000	61.891	49.000	4.303
05/02/15 06:20:00.0	11.9	0.00	61.677	65.230	0.0863	-0.2039	0.0000	61.891	50.300	4.303
05/02/15 06:25:00.0	9.4	0.00	61.677	65.145	0.0863	-0.2039	0.0000	61.934	51.800	4.303
05/02/15 06:30:00.0	11.9	0.00	61.633	65.102	0.0863	-0.2039	0.0000	61.590	53.400	4.303
05/02/15 06:35:00.0	13.1	0.00	61.633	65.059	0.0863	-0.2039	0.0000	61.119	55.800	4.303
05/02/15 06:40:00.0	14.4	0.00	61.633	64.974	0.0863	-0.2039	0.0000	61.205	55.800	4.303
05/02/15 06:45:00.0	15.6	0.00	61.720	64.974	0.0863	-0.2039	0.0000	61.761	55.200	4.303
05/02/15 06:50:00.0	19.4	0.00	61.804	64.931	0.0863	-0.2039	0.0000	62.191	54.300	4.321
05/02/15 06:55:00.0	18.1	0.00	61.848	64.931	0.0863	-0.2039	0.0000	62.533	55.700	4.339
05/02/15 07:00:00.0	18.1	0.00	61.891	64.888	0.0863	-0.2039	0.0000	62.661	55.400	4.333
05/02/15 07:05:00.0	19.4	0.00	61.977	64.888	0.0863	-0.2039	0.0000	62.875	54.300	4.327
05/02/15 07:10:00.0	19.4	0.00	62.105	64.888	0.0863	-0.2039	0.0000	63.090	51.800	4.321
05/02/15 07:15:00.0	19.4	0.00	62.191	64.888	0.0863	-0.2039	0.0000	63.262	50.500	4.321
05/02/15 07:20:00.0	21.9	0.00	62.233	64.888	0.0863	-0.2039	0.0000	64.033	49.300	4.321
05/02/15 07:25:00.0	21.9	0.00	62.319	64.931	0.0863	-0.2039	0.0000	63.903	48.900	4.321
05/02/15 07:30:00.0	21.9	0.00	62.406	64.931	0.0863	-0.2039	0.0000	64.632	45.900	4.315
05/02/15 07:35:00.0	21.9	0.00	62.490	64.931	0.0863	-0.2039	0.0000	65.059	44.900	4.315
05/02/15 07:40:00.0	23.1	0.00	62.577	64.974	0.0863	-0.2039	0.0000	65.487	43.400	4.315
05/02/15 07:45:00.0	24.4	0.00	62.661	64.974	0.0863	-0.2039	0.0000	65.574	44.600	4.315
05/02/15 07:50:00.0	24.4	0.00	62.704	65.017	0.0863	-0.2039	0.0000	65.829	44.000	4.315
05/02/15 07:55:00.0	24.4	0.00	62.834	65.059	0.0863	-0.2039	0.0000	66.385	43.500	4.315
05/02/15 08:00:00.0	25.6	0.00	62.919	65.059	0.0863	-0.2039	0.0000	66.686	43.400	4.315
05/02/15 08:05:00.0	25.6	0.00	63.005	65.102	0.0863	-0.2039	0.0000	66.985	41.000	4.315
05/02/15 08:10:00.0	26.9	0.00	63.090	65.145	0.0869	-0.2039	0.0000	67.372	41.100	4.315
05/02/15 08:15:00.0	26.9	0.00	63.219	65.188	0.0863	-0.2039	0.0000	67.798	39.500	4.315
05/02/15 08:20:00.0	26.9	0.00	63.304	65.230	0.0869	-0.2039	0.0000	68.056	38.800	4.315
05/02/15 08:25:00.0	28.1	0.00	63.390	65.273	0.0863	-0.2039	0.0000	68.571	38.500	4.321
05/02/15 08:30:00.0	41.9	0.00	63.518	65.316	0.0863	-0.2039	0.0000	69.256	37.900	4.321
05/02/15 08:35:00.0	29.4	0.00	63.648	65.359	0.0869	-0.2039	0.0000	69.728	37.000	4.321
05/02/15 08:40:00.0	30.6	0.00	63.775	65.403	0.0863	-0.2039	0.0000	70.201	36.000	4.321
05/02/15 08:45:00.0	30.6	0.00	63.903	65.487	0.0863	-0.2039	0.0000	70.673	35.600	4.321
05/02/15 08:50:00.0	31.9	0.00	64.033	65.530	0.0869	-0.2039	0.0000	71.274	35.100	4.321
05/02/15 08:55:00.0	33.1	0.00	64.204	65.574	0.0869	-0.2039	0.0000	71.834	34.300	4.321
05/02/15 09:00:00.0	33.1	0.00	64.375	65.658	0.0869	-0.2039	0.0000	72.307	33.800	4.321
05/02/15 09:05:00.0	34.4	0.00	64.503	65.745	0.0869	-0.2039	0.0000	72.997	33.000	4.321
05/02/15 09:10:00.0	35.6	0.00	64.632	65.829	0.0869	-0.2039	0.0000	73.429	33.900	4.321
05/02/15 09:15:00.0	36.9	0.00	64.845	65.916	0.0869	-0.2039	0.0000	74.467	32.900	4.321
05/02/15 09:20:00.0	89.4	0.00	65.059	66.000	0.0869	-0.2039	0.0000	74.856	33.700	4.327
05/02/15 09:25:00.0	209.4	0.00	65.273	66.087	0.0875	-0.2039	0.0000	75.594	33.300	4.333
05/02/15 09:30:00.0	575.6	0.00	65.487	66.173	0.0869	-0.2039	0.0000	76.636	33.900	4.333
05/02/15 09:35:00.0	588.1	0.00	65.745	66.258	0.0875	-0.2039	0.0000	77.902	34.400	4.375
05/02/15 09:40:00.0	600.6	0.00	66.043	66.385	0.0869	-0.2039	0.0000	78.910	34.700	4.363
05/02/15 09:45:00.0	613.1	0.00	66.385	66.515	0.0869	-0.2039	0.0000	79.084	35.300	4.351
05/02/15 09:50:00.0	623.1	0.00	66.772	66.686	0.0875	-0.2039	0.0000	79.567	36.700	4.339
05/02/15 09:55:00.0	635.6	0.00	67.242	66.857	0.0875	-0.2039	0.0000	79.876	38.300	4.339
05/02/15 10:00:00.0	649.4	0.00	67.885	67.071	0.0881	-0.2039	0.0000	80.272	38.600	4.381
05/02/15 10:05:00.0	666.9	0.00	70.201	67.329	0.0881	-0.2039	0.0000	80.890	37.800	4.363
05/02/15 10:10:00.0	679.4	0.00	74.640	67.928	0.0881	-0.2039	0.0000	81.997	36.900	4.351
05/02/15 10:15:00.0	693.1	0.00	78.777	68.956	0.0887	-0.2039	0.0000	80.845	38.400	4.339
05/02/15 10:20:00.0	706.9	0.00	82.130	70.329	0.0896	-0.2039	0.0000	81.111	39.000	4.339
05/02/15 10:25:00.0	716.9	0.00	85.082	71.834	0.0902	-0.2039	0.0000	81.819	37.600	4.400
05/02/15 10:30:00.0	726.9	0.00	87.665	73.429	0.0914	-0.2039	0.0000	82.396	37.600	4.363
05/02/15 10:35:00.0	736.9	0.00	89.962	74.943	0.0926	-0.2039	0.0000	82.263	36.800	4.351
05/02/15 10:40:00.0	748.1	0.00	92.057	76.507	0.0937	-0.2039	0.0000	83.377	36.200	4.339
05/02/15 10:45:00.0	761.9	0.00	94.134	77.945	0.0943	-0.2039	0.0000	83.242	36.400	4.339
05/02/15 10:50:00.0	774.4	0.00	96.145	79.392	0.0955	-0.2039	0.0000	83.287	34.600	4.333
05/02/15 10:55:00.0	785.6	0.00	97.745	80.802	0.0963	-0.2039	0.0000	84.137	34.000	4.369
05/02/15 11:00:00.0	798.1	0.00	99.563	82.175	0.0969	-0.2039	0.0000	84.452	33.900	4.351
05/02/15 11:05:00.0	805.6	0.00	101.257	83.467	0.0981	-0.2039	0.0000	84.812	34.700	4.339
05/02/15 11:10:00.0	819.4	0.00	102.976	84.767	0.0986	-0.2039	0.0000	86.482	33.700	4.339
05/02/15 11:15:00.0	831.9	0.00	104.565	86.074	0.1003	-0.2039	0.0000	86.256	34.500	4.333
