Date Time	Temp (°F)  #10359313	RH (%)  #10359313	Voltage (V)  #10363573	Current (mA)  #10363573	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374518	Wetness (%)  #10374912	Solar Radiation (W/m²)  #10378954	Batt (V) c:5
05/23/15 09:40:00.0	67.456	62.000	-0.2039	0.0000	65.788	66.301	0.2414	0.00	169.4	4.357
05/23/15 09:45:00.0	66.130	63.800	-0.2039	0.0000	65.829	66.344	0.2418	0.00	154.4	4.351
05/23/15 09:50:00.0	65.701	64.700	-0.2039	0.0000	65.872	66.385	0.2418	0.00	149.4	4.369
05/23/15 09:55:00.0	65.658	65.300	-0.2039	0.0000	65.959	66.429	0.2414	0.00	185.6	4.357
05/23/15 10:00:00.0	66.857	65.100	-0.2039	0.0000	65.959	66.429	0.2418	0.00	353.1	4.351
05/23/15 10:05:00.0	69.858	61.100	-0.2039	0.0000	66.000	66.472	0.2418	0.00	856.9	4.345
05/23/15 10:10:00.0	71.447	57.300	-0.2039	0.0000	66.043	66.472	0.2418	0.00	924.4	4.345
05/23/15 10:15:00.0	69.300	57.500	-0.2039	0.0000	66.087	66.515	0.2418	0.00	213.1	4.363
05/23/15 10:20:00.0	68.571	57.600	-0.2039	0.0000	66.130	66.558	0.2414	0.00	194.4	4.357
05/23/15 10:25:00.0	67.971	58.700	-0.2039	0.0000	66.173	66.600	0.2418	0.00	206.9	4.351
05/23/15 10:30:00.0	68.527	58.800	-0.2039	0.0000	66.214	66.600	0.2418	0.00	260.6	4.345
05/23/15 10:35:00.0	68.571	57.100	-0.2039	0.0000	66.258	66.643	0.2418	0.00	258.1	4.363
05/23/15 10:40:00.0	68.698	57.000	-0.2039	0.0000	66.301	66.686	0.2418	0.00	280.6	4.357
05/23/15 10:45:00.0	69.343	56.400	-0.2039	0.0000	66.344	66.686	0.2418	0.00	274.4	4.351
05/23/15 10:50:00.0	68.571	58.000	-0.2039	0.0000	66.385	66.729	0.2418	0.00	231.9	4.345
05/23/15 10:55:00.0	68.400	57.800	-0.2039	0.0000	66.429	66.772	0.2418	0.00	183.1	4.345
05/23/15 11:00:00.0	68.185	58.500	-0.2039	0.0000	66.429	66.814	0.2410	0.00	209.4	4.375
05/23/15 11:05:00.0	67.671	58.800	-0.2039	0.0000	66.472	66.814	0.2418	0.00	181.9	4.363
05/23/15 11:10:00.0	68.056	59.600	-0.2039	0.0000	66.515	66.857	0.2418	0.00	243.1	4.351
05/23/15 11:15:00.0	68.571	62.200	-0.2039	0.0000	66.515	66.857	0.2418	0.00	279.4	4.351
05/23/15 11:20:00.0	69.085	60.700	-0.2039	0.0000	66.515	66.900	0.2418	0.00	300.6	4.345
05/23/15 11:25:00.0	69.858	60.600	-0.2039	0.0000	66.558	66.900	0.2418	0.00	370.6	4.345
