"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 10384932, SEN S/N: 10314900)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10359308)","RH, % (LGR S/N: 10384932, SEN S/N: 10359308)","DewPt, °C (LGR S/N: 10384932, SEN S/N: 10359308)","Voltage, V (LGR S/N: 10384932, SEN S/N: 10363598)","Current, mA (LGR S/N: 10384932, SEN S/N: 10363598)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10365541, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10365546, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10384932, SEN S/N: 10374508)","Solar Radiation, W/m² (LGR S/N: 10384932, SEN S/N: 10375644)","Batt, V (LGR S/N: 10384932)"
1,2014-09-13 10:00:00,4.71,29.740,51.600,18.7,-0.2039,0.0000,24.774,24.122,0.1064,50.6,4.249
2,2014-09-13 10:05:00,4.71,29.815,50.500,18.5,-0.2039,0.0000,24.847,24.171,0.1064,468.1,4.249
3,2014-09-13 10:10:00,4.71,29.916,49.700,18.3,-0.2039,0.0000,24.895,24.219,0.1064,49.4,4.249
4,2014-09-13 10:15:00,4.71,30.066,47.800,17.8,-0.2039,0.0000,24.968,24.291,0.1069,50.6,4.249
5,2014-09-13 10:20:00,4.71,30.217,47.400,17.8,-0.2039,0.0000,25.065,24.363,0.1069,49.4,4.249
6,2014-09-13 10:25:00,4.71,30.343,46.300,17.6,-0.2039,0.0000,25.380,24.436,0.1069,49.4,4.249
7,2014-09-13 10:30:00,4.71,30.066,46.600,17.4,-0.2039,0.0000,26.353,24.677,0.1075,48.1,4.249
8,2014-09-13 10:35:00,4.71,30.268,44.500,16.9,-0.2039,0.0000,26.744,25.016,0.1075,48.1,4.249
9,2014-09-13 10:40:00,5.29,30.520,44.900,17.2,-0.2039,0.0000,26.818,25.234,0.1075,45.6,4.249
10,2014-09-13 10:45:00,4.71,30.824,44.600,17.4,-0.2039,0.0000,27.358,25.428,0.1080,45.6,4.249
11,2014-09-13 10:50:00,4.71,30.950,44.900,17.6,-0.2039,0.0000,27.751,25.720,0.1080,41.9,4.249
