"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10214686, SEN S/N: 10200841)","Current, mA (LGR S/N: 10214686, SEN S/N: 10200841)","Wetness, % (LGR S/N: 10214686, SEN S/N: 10205910)","Solar Radiation, W/m² (LGR S/N: 10214686, SEN S/N: 10208648)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213639)","RH, % (LGR S/N: 10214686, SEN S/N: 10213639)","DewPt, °C (LGR S/N: 10214686, SEN S/N: 10213639)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213734, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213735, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10214686, SEN S/N: 10222877)","Batt, V (LGR S/N: 10214686)"
1,2013-09-03 08:55:00,-0.1988,0.0000,2.94,0.6,30.444,57.000,21.0,25.890,25.866,0.0614,4.351
2,2013-09-03 09:00:00,-0.2039,0.0000,2.94,576.9,30.469,56.200,20.8,25.939,25.914,0.0664,4.351
3,2013-09-03 09:05:00,-0.2039,0.0000,2.94,589.4,30.672,54.900,20.6,25.987,25.963,0.0621,4.418
4,2013-09-03 09:10:00,-0.2039,0.0000,3.53,599.4,31.204,54.600,21.0,26.061,26.012,0.0614,4.393
5,2013-09-03 09:15:00,-0.2039,0.0000,3.53,614.4,31.103,54.200,20.8,26.109,26.036,0.0621,4.381
6,2013-09-03 09:20:00,-0.2039,0.0000,3.53,620.6,31.535,53.300,20.9,26.158,26.085,0.0621,4.369
7,2013-09-03 09:25:00,-0.2039,0.0000,3.53,635.6,31.740,53.200,21.1,26.207,26.134,0.0621,4.363
8,2013-09-03 09:30:00,-0.2039,0.0000,2.94,640.6,31.637,52.700,20.8,26.256,26.158,0.0621,4.406
9,2013-09-03 09:35:00,-0.2039,0.0000,2.94,651.9,31.663,51.800,20.6,26.304,26.207,0.0621,4.381
10,2013-09-03 09:40:00,-0.2039,0.0000,2.94,661.9,31.816,51.600,20.6,26.353,26.231,0.0621,4.460
11,2013-09-03 09:45:00,-0.2039,0.0000,3.53,670.6,32.278,49.700,20.5,26.402,26.304,0.0621,4.363
12,2013-09-03 09:50:00,-0.2039,0.0000,2.94,681.9,32.047,50.400,20.5,26.475,26.329,0.0621,4.351
13,2013-09-03 09:55:00,-0.2039,0.0000,3.53,691.9,32.458,49.600,20.6,26.573,26.402,0.0621,4.387
14,2013-09-03 10:00:00,-0.2039,0.0000,3.53,705.6,33.443,47.200,20.7,26.695,26.475,0.0621,4.369
15,2013-09-03 10:05:00,-0.2039,0.0000,3.53,716.9,33.157,47.100,20.4,26.891,26.573,0.0621,4.363
16,2013-09-03 10:10:00,-0.2039,0.0000,3.53,726.9,33.313,47.500,20.7,27.136,26.720,0.0628,4.357
17,2013-09-03 10:15:00,-0.2039,0.0000,3.53,734.4,33.626,45.900,20.4,27.407,26.867,0.0628,4.393
18,2013-09-03 10:20:00,-0.2039,0.0000,3.53,746.9,33.887,45.100,20.3,27.702,27.038,0.0621,4.375
19,2013-09-03 10:25:00,-0.2039,0.0000,3.53,756.9,33.548,45.100,20.0,28.023,27.235,0.0628,4.387
20,2013-09-03 10:30:00,-0.2039,0.0000,3.53,763.1,34.255,42.800,19.8,28.345,27.456,0.0628,4.357
21,2013-09-03 10:35:00,-0.2039,0.0000,3.53,771.9,34.019,43.500,19.9,28.692,27.677,0.0628,4.418
22,2013-09-03 10:40:00,-0.2039,0.0000,3.53,781.9,33.992,43.200,19.7,29.065,27.924,0.0628,4.381
23,2013-09-03 10:45:00,-0.2039,0.0000,3.53,786.9,34.176,43.300,19.9,29.414,28.171,0.0628,4.363
24,2013-09-03 10:50:00,-0.2039,0.0000,3.53,791.9,35.208,41.900,20.3,29.765,28.444,0.0628,4.363
25,2013-09-03 10:55:00,-0.2039,0.0000,3.53,801.9,34.624,41.500,19.7,30.091,28.692,0.0632,4.351
26,2013-09-03 11:00:00,-0.2039,0.0000,3.53,806.9,35.102,40.900,19.8,30.419,28.916,0.0632,4.393
27,2013-09-03 11:05:00,-0.2039,0.0000,3.53,810.6,35.609,38.900,19.5,30.697,29.165,0.0632,4.369
28,2013-09-03 11:10:00,-0.2039,0.0000,3.53,815.6,35.529,39.200,19.5,30.950,29.389,0.0639,4.363
29,2013-09-03 11:15:00,-0.2039,0.0000,3.53,818.1,35.208,38.600,19.0,31.153,29.590,0.0639,4.357
30,2013-09-03 11:20:00,-0.2039,0.0000,3.53,824.4,34.995,39.600,19.2,31.357,29.765,0.0639,4.442
31,2013-09-03 11:25:00,-0.2039,0.0000,3.53,826.9,35.448,39.000,19.4,31.510,29.916,0.0639,4.381
32,2013-09-03 11:30:00,-0.2039,0.0000,3.53,831.9,34.202,42.900,19.8,31.637,30.066,0.0639,4.363
33,2013-09-03 11:35:00,-0.2039,0.0000,3.53,830.6,34.360,44.300,20.5,31.714,30.192,0.0639,4.363
34,2013-09-03 11:40:00,-0.2039,0.0000,3.53,833.1,35.395,41.900,20.5,31.791,30.293,0.0639,4.351
35,2013-09-03 11:45:00,-0.2039,0.0000,2.94,831.9,33.730,45.200,20.2,31.842,30.369,0.0639,4.393
36,2013-09-03 11:50:00,-0.2039,0.0000,3.53,831.9,35.049,43.800,20.9,31.868,30.444,0.0646,4.400
37,2013-09-03 11:55:00,-0.2039,0.0000,3.53,835.6,34.810,43.400,20.5,31.893,30.495,0.0646,4.363
38,2013-09-03 12:00:00,-0.2039,0.0000,3.53,838.1,35.102,42.800,20.6,31.919,30.571,0.0639,4.357
39,2013-09-03 12:05:00,-0.2039,0.0000,3.53,831.9,34.677,42.600,20.1,31.944,30.621,0.0639,4.442
40,2013-09-03 12:10:00,-0.2039,0.0000,2.94,828.1,34.097,43.500,19.9,31.996,30.672,0.0646,4.381
