Date Time	Voltage (V)  #10200843	Current (mA)  #10200843	Temp (°F)  #10359301	RH (%)  #10359301	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10374513	Wetness (%)  #10374916	Solar Radiation (W/m²)  #10378947	Batt (V) c:5
06/02/15 13:45:00.0	-0.2039	0.0000	73.083	66.500	69.771	73.213	0.0896	4.12	486.9	4.321
06/02/15 13:50:00.0	-0.2039	0.0000	72.610	65.600	69.814	73.515	0.0902	4.12	110.6	4.339
06/02/15 13:55:00.0	-0.2039	0.0000	73.040	66.100	69.858	73.818	0.0902	4.12	581.9	4.345
06/02/15 14:00:00.0	-0.2039	0.0000	72.826	65.400	69.901	73.861	0.0902	4.12	249.4	4.363
06/02/15 14:05:00.0	-0.2039	0.0000	73.688	64.700	69.985	73.904	0.0902	4.12	626.9	4.351
06/02/15 14:10:00.0	-0.2039	0.0000	72.955	65.000	70.029	73.990	0.0908	4.12	301.9	4.339
06/02/15 14:15:00.0	-0.2039	0.0000	73.472	64.600	70.115	74.250	0.0902	4.12	143.1	4.333
06/02/15 14:20:00.0	-0.2039	0.0000	72.955	65.100	70.201	74.511	0.0902	4.12	230.6	4.327
06/02/15 14:25:00.0	-0.2039	0.0000	72.739	65.100	70.286	74.640	0.0908	3.53	133.1	4.363
06/02/15 14:30:00.0	-0.2039	0.0000	72.912	65.200	70.372	74.597	0.0908	3.53	340.6	4.351
06/02/15 14:35:00.0	-0.2039	0.0000	73.774	65.200	70.416	74.424	0.0908	3.53	113.1	4.339
06/02/15 14:40:00.0	-0.2039	0.0000	73.256	64.800	70.459	74.250	0.0908	4.12	113.1	4.333
06/02/15 14:45:00.0	-0.2039	0.0000	72.912	65.400	70.543	74.163	0.0908	3.53	193.1	4.333
06/02/15 14:50:00.0	-0.2039	0.0000	71.791	66.900	70.543	73.990	0.0908	3.53	131.9	4.357
06/02/15 14:55:00.0	-0.2039	0.0000	72.221	66.700	70.587	73.774	0.0902	3.53	398.1	4.357
06/02/15 15:00:00.0	-0.2039	0.0000	72.869	66.700	70.630	73.602	0.0908	3.53	115.6	4.339
06/02/15 15:05:00.0	-0.2039	0.0000	72.783	65.800	70.630	73.515	0.0908	3.53	124.4	4.333
06/02/15 15:10:00.0	-0.2039	0.0000	73.688	65.400	70.630	73.472	0.0908	3.53	115.6	4.333
06/02/15 15:15:00.0	-0.2039	0.0000	72.997	64.000	70.630	73.429	0.0908	3.53	115.6	4.357
06/02/15 15:20:00.0	-0.2039	0.0000	74.338	64.500	70.630	73.429	0.0908	4.12	120.6	4.339
06/02/15 15:25:00.0	-0.2039	0.0000	73.818	64.200	70.630	73.472	0.0908	3.53	144.4	4.333
06/02/15 15:30:00.0	-0.2039	0.0000	73.213	63.900	70.630	73.558	0.0908	3.53	168.1	4.327
06/02/15 15:35:00.0	-0.2039	0.0000	74.077	64.000	70.630	73.602	0.0902	3.53	120.6	4.393
06/02/15 15:40:00.0	-0.2039	0.0000	72.912	64.400	70.630	73.645	0.0908	3.53	341.9	4.351
06/02/15 15:45:00.0	-0.2039	0.0000	72.480	65.500	70.630	73.688	0.0902	3.53	194.4	4.339
06/02/15 15:50:00.0	-0.2039	0.0000	72.912	64.900	70.673	73.731	0.0908	2.94	379.4	4.339
06/02/15 15:55:00.0	-0.2039	0.0000	72.783	65.800	70.673	73.731	0.0908	3.53	115.6	4.333
06/02/15 16:00:00.0	-0.2039	0.0000	73.342	64.800	70.716	73.818	0.0902	3.53	115.6	4.363
06/02/15 16:05:00.0	-0.2039	0.0000	71.964	65.000	70.716	73.947	0.0908	3.53	560.6	4.351
06/02/15 16:10:00.0	-0.2039	0.0000	73.429	65.700	70.759	74.034	0.0908	3.53	124.4	4.363
06/02/15 16:15:00.0	-0.2039	0.0000	73.083	64.700	70.803	74.206	0.0908	3.53	283.1	4.333
06/02/15 16:20:00.0	-0.2039	0.0000	72.912	64.600	70.803	74.424	0.0908	3.53	259.4	4.333
06/02/15 16:25:00.0	-0.2039	0.0000	72.912	65.400	70.846	74.727	0.0908	3.53	431.9	4.357
06/02/15 16:30:00.0	-0.2039	0.0000	71.704	66.100	70.887	74.986	0.0908	3.53	221.9	4.369
06/02/15 16:35:00.0	-0.2039	0.0000	72.007	66.200	70.974	75.247	0.0908	2.94	153.1	4.345
06/02/15 16:40:00.0	-0.2039	0.0000	72.351	65.500	71.060	75.420	0.0908	3.53	446.9	4.339
06/02/15 16:45:00.0	-0.2039	0.0000	71.620	66.200	71.146	75.594	0.0908	3.53	424.4	4.333
06/02/15 16:50:00.0	-0.2039	0.0000	72.007	67.100	71.231	75.810	0.0902	3.53	355.6	4.345
06/02/15 16:55:00.0	-0.2039	0.0000	71.620	66.600	71.317	75.942	0.0908	3.53	213.1	4.345
06/02/15 17:00:00.0	-0.2039	0.0000	70.587	68.700	71.361	76.028	0.0908	3.53	325.6	4.339
06/02/15 17:05:00.0	-0.2039	0.0000	71.274	68.400	71.447	76.028	0.0908	3.53	286.9	4.333
06/02/15 17:10:00.0	-0.2039	0.0000	70.974	67.400	71.577	75.985	0.0908	2.94	295.6	4.345
06/02/15 17:15:00.0	-0.2039	0.0000	70.673	69.100	71.620	75.942	0.0908	3.53	319.4	4.345
06/02/15 17:20:00.0	-0.2039	0.0000	71.577	68.500	71.661	75.853	0.0908	3.53	304.4	4.339
06/02/15 17:25:00.0	-0.2039	0.0000	70.329	69.900	71.748	75.767	0.0914	3.53	285.6	4.333
06/02/15 17:30:00.0	-0.2039	0.0000	71.060	69.400	71.748	75.637	0.0908	3.53	273.1	4.363
06/02/15 17:35:00.0	-0.2039	0.0000	70.673	69.500	71.791	75.551	0.0914	3.53	254.4	4.381
06/02/15 17:40:00.0	-0.2039	0.0000	69.985	70.700	71.834	75.463	0.0914	3.53	236.9	4.345
06/02/15 17:45:00.0	-0.2039	0.0000	69.901	70.700	71.877	75.290	0.0914	2.94	219.4	4.339
06/02/15 17:50:00.0	-0.2039	0.0000	70.072	71.100	71.877	75.117	0.0908	3.53	203.1	4.333
06/02/15 17:55:00.0	-0.2039	0.0000	69.557	71.200	71.877	74.943	0.0908	3.53	184.4	4.351
06/02/15 18:00:00.0	-0.2039	0.0000	68.484	72.300	71.877	74.770	0.0914	2.94	161.9	4.363
06/02/15 18:05:00.0	-0.2039	0.0000	67.627	73.700	71.877	74.467	0.0914	2.94	69.4	4.339
06/02/15 18:10:00.0	-0.2039	0.0000	67.242	75.000	71.834	74.120	0.0914	2.94	60.6	4.339
06/02/15 18:15:00.0	-0.2039	0.0000	66.600	75.400	71.791	73.861	0.0914	2.94	44.4	4.333
06/02/15 18:20:00.0	-0.2039	0.0000	66.173	76.700	71.748	73.558	0.0914	3.53	34.4	4.327
06/02/15 18:25:00.0	-0.2039	0.0000	65.745	77.500	71.704	73.299	0.0914	3.53	26.9	4.321
06/02/15 18:30:00.0	-0.2039	0.0000	65.916	78.000	71.661	72.997	0.0914	3.53	18.1	4.321
06/02/15 18:35:00.0	-0.2039	0.0000	65.574	78.000	71.577	72.739	0.0914	3.53	13.1	4.321
06/02/15 18:40:00.0	-0.2039	0.0000	65.359	78.600	71.490	72.523	0.0914	4.12	9.4	4.321
