"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214686, SEN S/N: 10200841)","Current, mA (LGR S/N: 10214686, SEN S/N: 10200841)","Wetness, % (LGR S/N: 10214686, SEN S/N: 10205910)","Solar Radiation, W/m² (LGR S/N: 10214686, SEN S/N: 10208648)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213639)","RH, % (LGR S/N: 10214686, SEN S/N: 10213639)","DewPt, °C (LGR S/N: 10214686, SEN S/N: 10213639)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213734, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213735, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10214686, SEN S/N: 10222877)","Batt, V (LGR S/N: 10214686)"
107,2014-09-13 00:25:00,-0.1988,0.0000,5.88,0.6,21.700,76.300,17.4,25.817,26.012,0.0494,4.321
108,2014-09-13 00:30:00,-0.1988,0.0000,4.71,0.6,21.748,75.600,17.3,25.793,25.987,0.0494,4.321
109,2014-09-13 00:35:00,-0.1988,0.0000,4.71,0.6,21.604,75.300,17.1,25.744,25.939,0.0494,4.321
110,2014-09-13 00:40:00,-0.1988,0.0000,4.71,0.6,21.748,75.100,17.2,25.744,25.914,0.0494,4.321
111,2014-09-13 00:45:00,-0.1988,0.0000,4.71,0.6,21.652,75.400,17.1,25.695,25.890,0.0490,4.321
112,2014-09-13 00:50:00,-0.1988,0.0000,4.71,0.6,21.533,75.300,17.0,25.671,25.866,0.0494,4.321
113,2014-09-13 00:55:00,-0.1988,0.0000,4.12,0.6,21.533,75.900,17.1,25.647,25.841,0.0490,4.321
114,2014-09-13 01:00:00,-0.1988,0.0000,4.12,0.6,21.676,75.200,17.1,25.598,25.793,0.0490,4.321
115,2014-09-13 01:05:00,-0.1988,0.0000,4.12,0.6,21.772,75.200,17.2,25.574,25.768,0.0490,4.321
116,2014-09-13 01:10:00,-0.1988,0.0000,4.12,0.6,21.795,74.800,17.1,25.550,25.744,0.0490,4.321
117,2014-09-13 01:15:00,-0.1988,0.0000,4.12,0.6,21.724,74.800,17.1,25.525,25.720,0.0494,4.321
118,2014-09-13 01:20:00,-0.1988,0.0000,3.53,0.6,21.843,74.300,17.1,25.501,25.695,0.0490,4.315
119,2014-09-13 01:25:00,-0.1988,0.0000,2.94,0.6,22.011,73.200,17.0,25.453,25.671,0.0490,4.321
120,2014-09-13 01:30:00,-0.1988,0.0000,2.94,0.6,22.011,72.900,16.9,25.453,25.647,0.0490,4.315
121,2014-09-13 01:35:00,-0.1988,0.0000,2.94,0.6,22.058,72.600,16.9,25.404,25.598,0.0490,4.315
122,2014-09-13 01:40:00,-0.1988,0.0000,2.35,0.6,22.178,71.800,16.9,25.380,25.598,0.0490,4.315
123,2014-09-13 01:45:00,-0.1988,0.0000,2.35,0.6,22.178,71.800,16.9,25.355,25.550,0.0490,4.315
124,2014-09-13 01:50:00,-0.1988,0.0000,2.35,0.6,22.226,71.200,16.8,25.331,25.525,0.0490,4.315
125,2014-09-13 01:55:00,-0.1988,0.0000,2.35,0.6,21.987,72.300,16.8,25.307,25.501,0.0490,4.315
126,2014-09-13 02:00:00,-0.1988,0.0000,2.35,0.6,22.011,71.800,16.7,25.283,25.477,0.0490,4.315
127,2014-09-13 02:05:00,-0.1988,0.0000,1.76,0.6,22.106,70.600,16.5,25.258,25.453,0.0490,4.315
128,2014-09-13 02:10:00,-0.1988,0.0000,2.35,0.6,22.226,70.100,16.5,25.234,25.428,0.0490,4.315
129,2014-09-13 02:15:00,-0.1988,0.0000,2.35,0.6,21.987,70.500,16.4,25.210,25.404,0.0490,4.315
130,2014-09-13 02:20:00,-0.1988,0.0000,2.35,0.6,21.795,71.400,16.4,25.186,25.404,0.0490,4.315
131,2014-09-13 02:25:00,-0.1988,0.0000,2.35,0.6,21.604,72.100,16.4,25.162,25.355,0.0490,4.339
132,2014-09-13 02:30:00,-0.1988,0.0000,2.94,0.6,21.390,72.900,16.4,25.137,25.355,0.0490,4.315
133,2014-09-13 02:35:00,-0.1988,0.0000,2.94,0.6,21.270,73.600,16.4,25.113,25.307,0.0490,4.315
134,2014-09-13 02:40:00,-0.1988,0.0000,2.35,0.6,21.390,73.400,16.5,25.089,25.307,0.0490,4.315
135,2014-09-13 02:45:00,-0.1988,0.0000,2.35,0.6,21.485,72.900,16.4,25.065,25.283,0.0490,4.315
136,2014-09-13 02:50:00,-0.1988,0.0000,2.35,0.6,21.509,72.600,16.4,25.040,25.258,0.0490,4.315
137,2014-09-13 02:55:00,-0.1988,0.0000,2.35,0.6,21.557,72.200,16.4,25.016,25.234,0.0490,4.315
138,2014-09-13 03:00:00,-0.1988,0.0000,2.35,0.6,21.390,72.200,16.2,25.016,25.210,0.0490,4.315
139,2014-09-13 03:05:00,-0.1988,0.0000,1.76,0.6,21.581,71.400,16.2,24.968,25.186,0.0490,4.315
140,2014-09-13 03:10:00,-0.1988,0.0000,2.35,0.6,21.557,71.200,16.1,24.968,25.162,0.0482,4.315
141,2014-09-13 03:15:00,-0.1988,0.0000,2.35,0.6,21.318,71.600,16.0,24.944,25.137,0.0482,4.315
142,2014-09-13 03:20:00,-0.1988,0.0000,2.35,0.6,21.342,72.100,16.1,24.919,25.137,0.0490,4.315
143,2014-09-13 03:25:00,-0.1988,0.0000,1.76,0.6,21.366,71.500,16.0,24.895,25.113,0.0482,4.315
144,2014-09-13 03:30:00,-0.1988,0.0000,1.76,0.6,21.676,70.100,16.0,24.871,25.089,0.0482,4.309
145,2014-09-13 03:35:00,-0.1988,0.0000,1.76,0.6,21.819,69.200,15.9,24.847,25.065,0.0482,4.315
146,2014-09-13 03:40:00,-0.1988,0.0000,2.35,0.6,21.294,71.000,15.8,24.823,25.040,0.0482,4.315
147,2014-09-13 03:45:00,-0.1988,0.0000,2.35,0.6,20.889,72.000,15.7,24.823,25.016,0.0482,4.309
148,2014-09-13 03:50:00,-0.1988,0.0000,2.35,0.6,20.603,73.800,15.8,24.774,25.016,0.0482,4.315
149,2014-09-13 03:55:00,-0.1988,0.0000,2.35,0.6,20.555,73.400,15.7,24.774,24.968,0.0482,4.315
150,2014-09-13 04:00:00,-0.1988,0.0000,2.35,0.6,20.531,73.200,15.6,24.750,24.968,0.0482,4.333
151,2014-09-13 04:05:00,-0.1988,0.0000,2.35,0.6,20.460,73.900,15.7,24.726,24.944,0.0482,4.309
152,2014-09-13 04:10:00,-0.1988,0.0000,2.35,0.6,20.507,73.400,15.6,24.702,24.919,0.0482,4.309
153,2014-09-13 04:15:00,-0.1988,0.0000,2.94,0.6,20.436,73.700,15.6,24.677,24.895,0.0482,4.309
154,2014-09-13 04:20:00,-0.1988,0.0000,2.94,0.6,20.388,73.900,15.6,24.653,24.871,0.0482,4.309
155,2014-09-13 04:25:00,-0.1988,0.0000,2.35,0.6,20.412,74.300,15.7,24.629,24.847,0.0482,4.309
156,2014-09-13 04:30:00,-0.1988,0.0000,2.35,0.6,20.531,73.600,15.7,24.605,24.823,0.0482,4.309
157,2014-09-13 04:35:00,-0.1988,0.0000,2.35,0.6,20.507,73.600,15.6,24.581,24.798,0.0482,4.309
158,2014-09-13 04:40:00,-0.1988,0.0000,2.35,0.6,20.507,73.800,15.7,24.557,24.774,0.0482,4.309
159,2014-09-13 04:45:00,-0.1988,0.0000,2.35,0.6,20.484,74.000,15.7,24.532,24.774,0.0482,4.309
160,2014-09-13 04:50:00,-0.1988,0.0000,2.35,0.6,20.555,74.000,15.8,24.508,24.750,0.0482,4.309
161,2014-09-13 04:55:00,-0.1988,0.0000,2.94,0.6,20.531,74.600,15.9,24.484,24.726,0.0482,4.309
162,2014-09-13 05:00:00,-0.1988,0.0000,2.94,0.6,20.341,75.600,15.9,24.484,24.702,0.0482,4.309
163,2014-09-13 05:05:00,-0.1988,0.0000,2.35,0.6,20.484,73.900,15.7,24.460,24.677,0.0482,4.309
164,2014-09-13 05:10:00,-0.1988,0.0000,2.35,0.6,20.555,74.000,15.8,24.436,24.653,0.0482,4.309
165,2014-09-13 05:15:00,-0.1988,0.0000,2.35,0.6,20.436,73.900,15.6,24.412,24.629,0.0474,4.309
166,2014-09-13 05:20:00,-0.1988,0.0000,2.35,0.6,20.365,73.800,15.6,24.388,24.629,0.0482,4.309
167,2014-09-13 05:25:00,-0.1988,0.0000,2.35,0.6,20.460,73.800,15.6,24.363,24.581,0.0482,4.303
168,2014-09-13 05:30:00,-0.1988,0.0000,1.76,0.6,20.722,73.100,15.8,24.339,24.581,0.0474,4.309
169,2014-09-13 05:35:00,-0.1988,0.0000,1.76,0.6,20.746,72.400,15.6,24.315,24.557,0.0474,4.309
170,2014-09-13 05:40:00,-0.1988,0.0000,2.35,0.6,20.770,73.100,15.8,24.291,24.532,0.0482,4.303
171,2014-09-13 05:45:00,-0.1988,0.0000,2.35,0.6,20.674,73.400,15.8,24.291,24.508,0.0474,4.303
172,2014-09-13 05:50:00,-0.1988,0.0000,2.35,0.6,20.531,74.600,15.9,24.267,24.484,0.0474,4.303
173,2014-09-13 05:55:00,-0.1988,0.0000,2.94,0.6,20.436,75.200,15.9,24.243,24.484,0.0446,4.309
174,2014-09-13 06:00:00,-0.1988,0.0000,2.94,0.6,20.317,75.800,15.9,24.219,24.460,0.0442,4.303
175,2014-09-13 06:05:00,-0.1988,0.0000,2.94,0.6,20.365,75.800,16.0,24.195,24.436,0.0442,4.303
176,2014-09-13 06:10:00,-0.1988,0.0000,4.12,0.6,20.317,75.800,15.9,24.171,24.412,0.0446,4.303
177,2014-09-13 06:15:00,-0.1988,0.0000,5.88,0.6,20.269,78.600,16.5,24.146,24.388,0.0446,4.303
178,2014-09-13 06:20:00,-0.1988,0.0000,52.35,0.6,20.174,81.500,16.9,24.098,24.363,0.0454,4.303
179,2014-09-13 06:25:00,-0.1988,0.0000,19.41,0.6,19.984,81.400,16.7,24.050,24.315,0.0454,4.303
180,2014-09-13 06:30:00,-0.1988,0.0000,29.41,0.6,20.031,82.500,17.0,24.026,24.291,0.0454,4.333
181,2014-09-13 06:35:00,-0.1988,0.0000,72.94,1.9,19.984,83.100,17.1,23.978,24.267,0.0454,4.303
182,2014-09-13 06:40:00,-0.1988,0.0000,79.41,3.1,19.674,82.600,16.7,23.954,24.219,0.0454,4.303
183,2014-09-13 06:45:00,-0.1988,0.0000,88.82,5.6,19.674,83.700,16.9,23.905,24.195,0.0454,4.303
184,2014-09-13 06:50:00,-0.1988,0.0000,54.71,6.9,19.294,83.300,16.4,23.857,24.146,0.0454,4.303
185,2014-09-13 06:55:00,-0.1988,0.0000,37.65,9.4,19.270,83.500,16.4,23.809,24.122,0.0454,4.303
186,2014-09-13 07:00:00,-0.1988,0.0000,28.24,10.6,19.270,83.500,16.4,23.785,24.074,0.0454,4.303
187,2014-09-13 07:05:00,-0.1988,0.0000,13.53,11.9,19.318,83.000,16.4,23.761,24.050,0.0454,4.303
188,2014-09-13 07:10:00,-0.1988,0.0000,12.35,13.1,19.484,82.700,16.5,23.713,24.002,0.0454,4.303
189,2014-09-13 07:15:00,-0.1988,0.0000,10.00,15.6,19.674,81.700,16.5,23.665,23.978,0.0454,4.303
190,2014-09-13 07:20:00,-0.1988,0.0000,8.82,21.9,19.888,81.300,16.6,23.641,23.954,0.0454,4.303
191,2014-09-13 07:25:00,-0.1988,0.0000,8.24,28.1,20.126,81.000,16.8,23.617,23.905,0.0454,4.303
192,2014-09-13 07:30:00,-0.1988,0.0000,6.47,30.6,20.341,80.800,17.0,23.569,23.881,0.0454,4.303
193,2014-09-13 07:35:00,-0.1988,0.0000,4.71,35.6,20.650,80.200,17.1,23.545,23.857,0.0454,4.309
194,2014-09-13 07:40:00,-0.1988,0.0000,4.12,36.9,20.960,79.200,17.2,23.521,23.833,0.0454,4.315
195,2014-09-13 07:45:00,-0.1988,0.0000,2.94,40.6,21.413,77.900,17.4,23.497,23.809,0.0446,4.321
196,2014-09-13 07:50:00,-0.1988,0.0000,2.94,43.1,21.819,76.700,17.6,23.472,23.785,0.0446,4.321
197,2014-09-13 07:55:00,-0.1988,0.0000,2.35,45.6,22.178,75.700,17.7,23.448,23.761,0.0446,4.321
198,2014-09-13 08:00:00,-0.1988,0.0000,1.76,55.6,22.705,74.100,17.9,23.424,23.737,0.0446,4.333
199,2014-09-13 08:05:00,-0.1988,0.0000,1.18,61.9,23.304,71.700,17.9,23.400,23.713,0.0446,4.333
200,2014-09-13 08:10:00,-0.1988,0.0000,1.18,59.4,23.809,70.900,18.2,23.400,23.689,0.0446,4.339
201,2014-09-13 08:15:00,-0.1988,0.0000,0.59,53.1,24.171,69.500,18.3,23.376,23.665,0.0446,4.345
202,2014-09-13 08:20:00,-0.1988,0.0000,0.59,103.1,24.629,68.000,18.4,23.376,23.665,0.0446,4.345
203,2014-09-13 08:25:00,-0.1988,0.0000,0.59,109.4,24.944,66.300,18.2,23.376,23.641,0.0446,4.351
204,2014-09-13 08:30:00,-0.1988,0.0000,0.59,159.4,25.380,65.200,18.4,23.376,23.641,0.0446,4.363
205,2014-09-13 08:35:00,-0.1988,0.0000,0.59,225.6,25.866,63.000,18.3,23.376,23.617,0.0446,4.363
206,2014-09-13 08:40:00,-0.1988,0.0000,0.00,299.4,26.012,61.500,18.1,23.376,23.617,0.0446,4.375
207,2014-09-13 08:45:00,-0.1988,0.0000,0.00,371.9,26.451,60.500,18.2,23.376,23.617,0.0446,4.387
208,2014-09-13 08:50:00,-0.1988,0.0000,0.00,391.9,27.038,57.300,17.9,23.400,23.641,0.0446,4.393
209,2014-09-13 08:55:00,-0.1988,0.0000,0.00,409.4,27.530,55.600,17.9,23.400,23.641,0.0446,4.381
