"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 10374981, SEN S/N: 10314902)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10359310)","RH, % (LGR S/N: 10374981, SEN S/N: 10359310)","DewPt, °C (LGR S/N: 10374981, SEN S/N: 10359310)","Voltage, V (LGR S/N: 10374981, SEN S/N: 10363571)","Current, mA (LGR S/N: 10374981, SEN S/N: 10363571)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365529, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365576, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374981, SEN S/N: 10374520)","Solar Radiation, W/m² (LGR S/N: 10374981, SEN S/N: 10378949)","Batt, V (LGR S/N: 10374981)"
1,2013-12-18 15:31:44,0.59,17.320,69.300,11.7,-0.1835,0.0000,18.366,18.057,0.0646,13.1,3.953
2,2013-12-18 15:36:44,0.00,17.296,69.600,11.7,-0.1835,0.0000,18.224,17.938,0.0639,11.9,3.953
3,2013-12-18 15:41:44,0.59,17.272,69.600,11.7,-0.1835,0.0000,18.152,17.843,0.0660,10.6,3.953
4,2013-12-18 15:46:44,0.00,17.130,69.500,11.5,-0.1835,0.0000,18.057,17.796,0.0660,9.4,3.953
5,2013-12-18 15:51:44,0.00,16.892,69.900,11.4,-0.1835,0.0000,18.010,17.724,0.0660,8.1,3.953
6,2013-12-18 15:56:44,0.00,16.749,70.300,11.3,-0.1835,0.0000,17.938,17.653,0.0660,6.9,4.025
7,2013-12-18 16:01:44,0.00,16.749,70.200,11.3,-0.1835,0.0000,17.891,17.582,0.0653,5.6,3.971
8,2013-12-18 16:06:44,0.59,16.654,70.300,11.2,-0.1835,0.0000,17.843,17.510,0.0653,4.4,3.953
9,2013-12-18 16:11:44,0.59,16.582,71.400,11.4,-0.1835,0.0000,17.796,17.439,0.0653,4.4,3.953
10,2013-12-18 16:16:44,0.00,16.511,71.100,11.3,-0.1835,0.0000,17.748,17.368,0.0653,3.1,3.947
11,2013-12-18 16:21:44,0.00,16.558,71.000,11.3,-0.1835,0.0000,17.701,17.320,0.0653,3.1,3.953
12,2013-12-18 16:26:44,0.59,16.511,70.700,11.2,-0.1835,0.0000,17.653,17.272,0.0653,1.9,3.947
13,2013-12-18 16:31:44,0.00,16.320,71.600,11.2,-0.1835,0.0000,17.605,17.201,0.0653,3.1,3.947
14,2013-12-18 16:36:44,0.00,16.249,73.000,11.4,-0.1835,0.0000,17.582,17.153,0.0653,1.9,3.947
15,2013-12-18 16:41:44,0.59,16.272,73.400,11.5,-0.1835,0.0000,17.534,17.106,0.0653,0.6,3.947
16,2013-12-18 16:46:44,0.59,16.368,73.700,11.7,-0.1835,0.0000,17.510,17.058,0.0653,0.6,3.947
17,2013-12-18 16:51:44,0.59,16.344,73.900,11.7,-0.1835,0.0000,17.463,17.011,0.0653,0.6,3.953
18,2013-12-18 16:56:44,0.59,16.249,74.600,11.7,-0.1835,0.0000,17.415,16.963,0.0653,0.6,3.947
19,2013-12-18 17:01:44,1.18,15.963,76.300,11.8,-0.1835,0.0000,17.391,16.892,0.0646,0.6,3.947
20,2013-12-18 17:06:44,0.59,15.772,76.900,11.7,-0.1835,0.0000,17.368,16.820,0.0646,0.6,3.947
21,2013-12-18 17:11:44,0.59,15.605,76.900,11.6,-0.1835,0.0000,17.320,16.773,0.0646,0.6,3.947
22,2013-12-18 17:16:44,1.18,15.270,78.600,11.6,-0.1835,0.0000,17.272,16.725,0.0646,0.6,3.947
23,2013-12-18 17:21:44,1.18,15.031,80.200,11.7,-0.1835,0.0000,17.249,16.677,0.0646,0.6,3.947
24,2013-12-18 17:26:44,1.18,14.936,80.600,11.6,-0.1835,0.0000,17.225,16.630,0.0646,0.6,3.947
25,2013-12-18 17:31:44,1.18,14.960,81.100,11.8,-0.1835,0.0000,17.177,16.582,0.0646,0.6,3.947
26,2013-12-18 17:36:44,1.76,14.984,81.400,11.8,-0.1835,0.0000,17.153,16.558,0.0646,0.6,3.947
27,2013-12-18 17:41:44,1.76,14.697,83.100,11.9,-0.1835,0.0000,17.130,16.534,0.0646,0.6,3.947
28,2013-12-18 17:46:44,3.53,14.529,84.500,12.0,-0.1835,0.0000,17.082,16.487,0.0646,0.6,3.947
29,2013-12-18 17:51:44,3.53,14.409,84.300,11.8,-0.1835,0.0000,17.058,16.439,0.0646,0.6,3.947
30,2013-12-18 17:56:44,2.35,14.385,84.000,11.7,-0.1835,0.0000,17.034,16.392,0.0646,0.6,3.947
31,2013-12-18 18:01:44,2.35,14.481,83.400,11.7,-0.1835,0.0000,17.011,16.368,0.0646,0.6,3.947
32,2013-12-18 18:06:44,3.53,14.266,84.700,11.7,-0.1835,0.0000,16.987,16.320,0.0646,0.6,3.947
33,2013-12-18 18:11:44,1.76,14.409,82.700,11.5,-0.1835,0.0000,16.939,16.296,0.0639,0.6,3.947
34,2013-12-18 18:16:44,1.76,14.649,82.000,11.6,-0.1835,0.0000,16.915,16.272,0.0639,0.6,3.947
35,2013-12-18 18:21:44,2.94,14.385,83.400,11.6,-0.1835,0.0000,16.892,16.249,0.0639,0.6,3.947
36,2013-12-18 18:26:44,2.94,14.433,82.900,11.6,-0.1835,0.0000,16.892,16.225,0.0639,0.6,3.947
37,2013-12-18 18:31:44,3.53,14.481,82.200,11.5,-0.1835,0.0000,16.868,16.201,0.0639,0.6,3.947
38,2013-12-18 18:36:44,5.29,14.074,83.400,11.3,-0.1835,0.0000,16.844,16.153,0.0639,0.6,3.947
39,2013-12-18 18:41:44,6.47,14.026,83.000,11.2,-0.1835,0.0000,16.820,16.106,0.0639,0.6,3.947
40,2013-12-18 18:46:44,6.47,13.978,83.300,11.2,-0.1835,0.0000,16.796,16.034,0.0639,0.6,3.947
41,2013-12-18 18:51:44,5.29,13.906,83.500,11.2,-0.1835,0.0000,16.749,15.986,0.0639,0.6,3.947
42,2013-12-18 18:56:44,4.71,13.882,83.700,11.2,-0.1835,0.0000,16.749,15.939,0.0639,0.6,3.947
43,2013-12-18 19:01:44,5.88,13.786,85.300,11.4,-0.1835,0.0000,16.701,15.915,0.0639,0.6,3.947
44,2013-12-18 19:06:44,12.35,13.762,86.400,11.5,-0.1835,0.0000,16.677,15.891,0.0639,0.6,3.947
45,2013-12-18 19:11:44,14.12,13.738,85.700,11.4,-0.1835,0.0000,16.654,15.867,0.0639,0.6,3.947
46,2013-12-18 19:16:44,23.53,13.666,85.700,11.3,-0.1835,0.0000,16.630,15.843,0.0639,0.6,3.947
47,2013-12-18 19:21:44,18.82,13.618,85.300,11.2,-0.1835,0.0000,16.606,15.796,0.0639,0.6,3.965
48,2013-12-18 19:26:44,18.24,13.570,85.600,11.2,-0.1835,0.0000,16.582,15.748,0.0639,0.6,3.965
49,2013-12-18 19:31:44,23.53,13.497,85.800,11.2,-0.1835,0.0000,16.558,15.700,0.0639,0.6,3.947
50,2013-12-18 19:36:44,25.29,13.449,85.900,11.2,-0.1835,0.0000,16.534,15.652,0.0632,0.6,3.947
51,2013-12-18 19:41:44,21.76,13.329,87.100,11.2,-0.1835,0.0000,16.511,15.605,0.0632,0.6,3.947
52,2013-12-18 19:46:44,27.65,13.233,86.900,11.1,-0.1835,0.0000,16.487,15.557,0.0632,0.6,3.947
53,2013-12-18 19:51:44,28.82,13.233,87.200,11.2,-0.1835,0.0000,16.463,15.533,0.0632,0.6,3.947
54,2013-12-18 19:56:44,37.06,13.137,87.400,11.1,-0.1835,0.0000,16.439,15.509,0.0632,0.6,3.947
55,2013-12-18 20:01:44,37.06,13.064,87.300,11.0,-0.1835,0.0000,16.415,15.461,0.0632,0.6,3.947
56,2013-12-18 20:06:44,32.94,13.040,87.800,11.1,-0.1835,0.0000,16.368,15.438,0.0632,0.6,3.947
57,2013-12-18 20:11:44,18.82,13.161,87.000,11.1,-0.1835,0.0000,16.344,15.414,0.0632,0.6,3.947
58,2013-12-18 20:16:44,12.94,13.233,86.600,11.1,-0.1835,0.0000,16.320,15.390,0.0632,0.6,3.947
59,2013-12-18 20:21:44,8.24,13.329,86.100,11.1,-0.1835,0.0000,16.320,15.390,0.0632,0.6,3.947
60,2013-12-18 20:26:44,5.29,13.546,85.900,11.2,-0.1835,0.0000,16.296,15.390,0.0632,0.6,3.947
61,2013-12-18 20:31:44,6.47,13.666,85.400,11.3,-0.1835,0.0000,16.272,15.414,0.0632,0.6,3.947
62,2013-12-18 20:36:44,5.29,13.714,85.100,11.3,-0.1835,0.0000,16.249,15.414,0.0632,0.6,3.947
63,2013-12-18 20:41:44,5.29,13.714,85.100,11.3,-0.1835,0.0000,16.249,15.414,0.0632,0.6,3.947
64,2013-12-18 20:46:44,5.29,13.714,84.800,11.2,-0.1835,0.0000,16.225,15.414,0.0632,0.6,3.947
65,2013-12-18 20:51:44,4.71,13.762,84.900,11.3,-0.1835,0.0000,16.225,15.414,0.0632,0.6,3.947
