Date Time	Solar Radiation (W/m²)  #10200133	Wetness (%)  #10205911	Temp (°F)  #10213634	RH (%)  #10213634	5 cm deep Temp (°F)	1 cm deep Temp (°F)	Water Content (m³/m³)  #10222874	Voltage (V)  #10348610	Current (mA)  #10348610	Batt (V) c:5
04/10/15 13:15:00.0	78.1	2.35	67.798	54.300	58.066	58.282	0.2780	-0.2039	0.0000	4.339
04/10/15 13:20:00.0	73.1	1.76	67.500	54.800	58.109	58.282	0.2780	-0.2039	0.0000	4.339
04/10/15 13:25:00.0	76.9	1.76	67.842	55.200	58.109	58.325	0.2783	-0.2039	0.0000	4.351
04/10/15 13:30:00.0	74.4	1.76	66.943	55.700	58.152	58.368	0.2780	-0.1988	0.0000	4.339
04/10/15 13:35:00.0	75.6	1.76	68.227	54.800	58.152	58.411	0.2780	-0.2039	0.0000	4.333
04/10/15 13:40:00.0	76.9	1.76	67.798	54.800	58.195	58.411	0.2780	-0.2039	0.0000	4.321
04/10/15 13:45:00.0	76.9	1.76	68.484	54.100	58.239	58.455	0.2780	-0.2039	0.0000	4.345
04/10/15 13:50:00.0	79.4	1.76	68.698	56.000	58.239	58.498	0.2780	-0.2039	0.0000	4.333
04/10/15 13:55:00.0	80.6	1.76	67.971	56.600	58.282	58.541	0.2776	-0.2039	0.0000	4.321
04/10/15 14:00:00.0	81.9	1.76	68.313	54.700	58.325	58.582	0.2780	-0.1988	0.0000	4.345
04/10/15 14:05:00.0	83.1	1.76	68.099	55.200	58.325	58.626	0.2776	-0.2039	0.0000	4.333
04/10/15 14:10:00.0	84.4	1.76	68.742	54.400	58.368	58.626	0.2776	-0.2039	0.0000	4.321
04/10/15 14:15:00.0	313.1	2.35	69.514	52.200	58.368	58.669	0.2776	-0.2039	0.0000	4.321
04/10/15 14:20:00.0	724.4	2.35	69.427	52.300	58.411	58.712	0.2776	-0.2039	0.0000	4.339
04/10/15 14:25:00.0	569.4	2.35	69.427	51.300	58.455	58.755	0.2776	-0.1988	0.0000	4.327
04/10/15 14:30:00.0	506.9	2.35	68.571	53.500	58.455	58.798	0.2776	-0.1988	0.0000	4.321
04/10/15 14:35:00.0	379.4	2.35	68.742	54.500	58.498	58.842	0.2776	-0.1988	0.0000	4.321
04/10/15 14:40:00.0	648.1	2.35	70.115	51.200	58.541	58.885	0.2776	-0.1988	0.0000	4.339
04/10/15 14:45:00.0	160.6	1.76	69.170	51.700	58.541	58.928	0.2776	-0.1988	0.0000	4.345
04/10/15 14:50:00.0	84.4	1.76	70.072	51.400	58.626	59.014	0.2776	-0.1988	0.0000	4.333
04/10/15 14:55:00.0	83.1	1.76	69.471	51.700	58.626	59.099	0.2776	-0.1988	0.0000	4.327
04/10/15 15:00:00.0	159.4	1.76	68.227	52.000	58.669	59.142	0.2776	-0.1988	0.0000	4.321
04/10/15 15:05:00.0	78.1	1.76	67.842	53.300	58.712	59.185	0.2773	-0.1988	0.0000	4.339
04/10/15 15:10:00.0	75.6	1.76	68.099	52.800	58.755	59.229	0.2773	-0.2039	0.0000	4.351
04/10/15 15:15:00.0	74.4	1.18	67.757	53.800	58.798	59.272	0.2776	-0.2039	0.0000	4.339
04/10/15 15:20:00.0	75.6	1.76	67.456	53.500	58.885	59.358	0.2773	-0.1988	0.0000	4.327
04/10/15 15:25:00.0	76.9	1.76	67.500	53.800	58.885	59.358	0.2773	-0.1988	0.0000	4.321
04/10/15 15:30:00.0	79.4	1.76	68.056	52.700	58.928	59.401	0.2773	-0.2039	0.0000	4.345
04/10/15 15:35:00.0	76.9	1.76	67.798	52.300	58.971	59.445	0.2773	-0.1988	0.0000	4.333
04/10/15 15:40:00.0	81.9	1.76	68.142	52.600	59.014	59.445	0.2773	-0.2039	0.0000	4.339
04/10/15 15:45:00.0	83.1	1.76	68.099	52.100	59.056	59.486	0.2773	-0.1988	0.0000	4.333
04/10/15 15:50:00.0	81.9	1.76	67.928	51.100	59.056	59.529	0.2773	-0.2039	0.0000	4.321
04/10/15 15:55:00.0	83.1	1.76	68.227	49.500	59.099	59.529	0.2773	-0.1988	0.0000	4.321
04/10/15 16:00:00.0	83.1	1.18	67.158	50.300	59.142	59.572	0.2773	-0.1988	0.0000	4.339
04/10/15 16:05:00.0	103.1	1.76	67.114	51.600	59.185	59.572	0.2770	-0.1988	0.0000	4.351
04/10/15 16:10:00.0	325.6	1.76	67.928	51.100	59.185	59.616	0.2773	-0.2039	0.0000	4.333
04/10/15 16:15:00.0	453.1	1.76	69.042	49.100	59.229	59.659	0.2773	-0.1988	0.0000	4.327
04/10/15 16:20:00.0	350.6	1.76	67.842	49.100	59.229	59.702	0.2770	-0.1988	0.0000	4.321
04/10/15 16:25:00.0	240.6	1.76	67.158	48.400	59.272	59.788	0.2770	-0.1988	0.0000	4.339
04/10/15 16:30:00.0	91.9	1.76	66.558	51.300	59.315	59.830	0.2770	-0.1988	0.0000	4.327
04/10/15 16:35:00.0	311.9	1.76	66.344	49.700	59.358	59.873	0.2770	-0.1988	0.0000	4.345
04/10/15 16:40:00.0	241.9	1.76	66.429	50.400	59.401	59.916	0.2770	-0.1988	0.0000	4.333
04/10/15 16:45:00.0	155.6	1.18	66.429	49.200	59.401	59.959	0.2770	-0.1988	0.0000	4.327
04/10/15 16:50:00.0	226.9	1.18	66.258	49.700	59.445	59.959	0.2766	-0.1988	0.0000	4.321
04/10/15 16:55:00.0	158.1	1.18	66.214	48.100	59.486	60.003	0.2770	-0.1988	0.0000	4.345
04/10/15 17:00:00.0	78.1	1.18	65.444	49.400	59.486	60.046	0.2770	-0.1988	0.0000	4.430
04/10/15 17:05:00.0	75.6	1.18	65.788	48.300	59.529	60.046	0.2766	-0.1988	0.0000	4.339
04/10/15 17:10:00.0	74.4	1.18	65.188	48.300	59.572	60.046	0.2766	-0.2039	0.0000	4.333
04/10/15 17:15:00.0	58.1	1.18	65.487	48.800	59.616	60.089	0.2766	-0.2039	0.0000	4.327
04/10/15 17:20:00.0	81.9	1.18	65.444	50.300	59.616	60.089	0.2766	-0.1988	0.0000	4.363
04/10/15 17:25:00.0	75.6	1.18	65.145	51.400	59.659	60.089	0.2766	-0.1988	0.0000	4.339
04/10/15 17:30:00.0	75.6	1.18	64.632	50.200	59.659	60.132	0.2770	-0.1988	0.0000	4.333
04/10/15 17:35:00.0	71.9	1.18	64.161	52.300	59.659	60.132	0.2766	-0.1988	0.0000	4.321
04/10/15 17:40:00.0	83.1	1.18	64.974	50.900	59.702	60.132	0.2766	-0.2039	0.0000	4.321
04/10/15 17:45:00.0	223.1	1.18	64.760	52.500	59.702	60.132	0.2766	-0.1988	0.0000	4.345
04/10/15 17:50:00.0	160.6	1.18	64.717	52.000	59.702	60.132	0.2766	-0.2039	0.0000	4.339
04/10/15 17:55:00.0	91.9	1.18	64.717	51.800	59.702	60.089	0.2766	-0.2039	0.0000	4.333
04/10/15 18:00:00.0	50.6	1.18	64.632	53.200	59.745	60.089	0.2766	-0.2039	0.0000	4.321
04/10/15 18:05:00.0	160.6	1.18	64.033	54.400	59.745	60.132	0.2766	-0.1988	0.0000	4.363
04/10/15 18:10:00.0	60.6	1.18	64.247	52.300	59.745	60.089	0.2766	-0.2039	0.0000	4.339
04/10/15 18:15:00.0	40.6	1.18	63.048	54.400	59.745	60.132	0.2766	-0.1988	0.0000	4.333
04/10/15 18:20:00.0	36.9	1.18	62.748	54.400	59.745	60.089	0.2766	-0.1988	0.0000	4.327
04/10/15 18:25:00.0	70.6	1.18	62.919	54.600	59.745	60.132	0.2763	-0.1988	0.0000	4.321
04/10/15 18:30:00.0	45.6	1.18	62.748	54.800	59.745	60.089	0.2763	-0.2039	0.0000	4.351
04/10/15 18:35:00.0	29.4	1.18	62.362	55.400	59.788	60.089	0.2763	-0.2039	0.0000	4.339
04/10/15 18:40:00.0	36.9	1.18	61.934	56.800	59.788	60.089	0.2763	-0.2039	0.0000	4.327
04/10/15 18:45:00.0	16.9	1.18	61.804	57.500	59.788	60.089	0.2763	-0.1988	0.0000	4.321
04/10/15 18:50:00.0	11.9	1.18	61.506	58.200	59.788	60.046	0.2763	-0.2039	0.0000	4.321
04/10/15 18:55:00.0	9.4	1.18	61.376	59.000	59.788	60.046	0.2763	-0.2039	0.0000	4.321
04/10/15 19:00:00.0	8.1	1.18	61.248	60.000	59.788	60.046	0.2763	-0.1988	0.0000	4.321
04/10/15 19:05:00.0	6.9	1.18	60.991	60.900	59.788	60.046	0.2763	-0.2039	0.0000	4.321
04/10/15 19:10:00.0	4.4	1.18	60.775	61.900	59.788	60.003	0.2763	-0.2039	0.0000	4.315
04/10/15 19:15:00.0	1.9	1.18	60.433	63.300	59.788	60.003	0.2763	-0.2039	0.0000	4.315
04/10/15 19:20:00.0	1.9	1.18	60.089	64.200	59.788	59.959	0.2759	-0.2039	0.0000	4.315
04/10/15 19:25:00.0	0.6	1.18	59.873	64.700	59.788	59.959	0.2759	-0.1988	0.0000	4.315
04/10/15 19:30:00.0	0.6	1.18	59.659	65.400	59.745	59.916	0.2759	-0.2039	0.0000	4.309
04/10/15 19:35:00.0	0.6	1.18	59.358	65.800	59.745	59.916	0.2759	-0.2039	0.0000	4.303
04/10/15 19:40:00.0	0.6	1.18	59.099	66.600	59.745	59.873	0.2759	-0.2039	0.0000	4.303
04/10/15 19:45:00.0	0.6	1.18	59.056	66.900	59.745	59.873	0.2759	-0.2039	0.0000	4.303
04/10/15 19:50:00.0	0.6	1.18	59.099	67.200	59.745	59.830	0.2756	-0.2039	0.0000	4.303
04/10/15 19:55:00.0	0.6	1.18	59.099	67.700	59.702	59.788	0.2759	-0.2039	0.0000	4.303
04/10/15 20:00:00.0	0.6	1.18	58.885	68.000	59.702	59.788	0.2759	-0.2039	0.0000	4.303
04/10/15 20:05:00.0	0.6	1.18	58.626	68.500	59.702	59.745	0.2759	-0.2039	0.0000	4.303
04/10/15 20:10:00.0	0.6	1.18	58.282	69.600	59.659	59.702	0.2759	-0.2039	0.0000	4.303
04/10/15 20:15:00.0	0.6	1.18	58.109	70.900	59.659	59.702	0.2759	-0.2039	0.0000	4.303
04/10/15 20:20:00.0	0.6	1.18	58.066	72.500	59.659	59.659	0.2756	-0.2039	0.0000	4.303
04/10/15 20:25:00.0	0.6	1.18	58.152	73.200	59.616	59.616	0.2756	-0.2039	0.0000	4.297
04/10/15 20:30:00.0	0.6	1.76	58.195	75.100	59.616	59.616	0.2759	-0.2039	0.0000	4.297
04/10/15 20:35:00.0	0.6	1.76	57.807	76.900	59.616	59.616	0.2756	-0.2039	0.0000	4.297
04/10/15 20:40:00.0	0.6	2.35	57.549	77.800	59.572	59.572	0.2756	-0.2039	0.0000	4.297
04/10/15 20:45:00.0	0.6	2.35	57.333	79.200	59.572	59.529	0.2759	-0.2039	0.0000	4.297
04/10/15 20:50:00.0	0.6	2.35	57.376	79.600	59.529	59.529	0.2759	-0.2039	0.0000	4.297
04/10/15 20:55:00.0	0.6	2.94	57.160	80.400	59.529	59.486	0.2759	-0.2039	0.0000	4.297
04/10/15 21:00:00.0	0.6	2.94	57.074	80.500	59.529	59.445	0.2759	-0.2039	0.0000	4.297
04/10/15 21:05:00.0	0.6	3.53	56.901	80.400	59.486	59.445	0.2759	-0.2039	0.0000	4.297
04/10/15 21:10:00.0	0.6	3.53	56.685	80.600	59.486	59.445	0.2759	-0.2039	0.0000	4.297
04/10/15 21:15:00.0	0.6	4.12	56.512	80.800	59.486	59.401	0.2759	-0.2039	0.0000	4.291
04/10/15 21:20:00.0	0.6	4.12	56.122	80.900	59.445	59.358	0.2759	-0.2039	0.0000	4.291
04/10/15 21:25:00.0	0.6	4.12	55.733	81.700	59.445	59.358	0.2759	-0.2039	0.0000	4.291
04/10/15 21:30:00.0	0.6	4.71	55.515	82.000	59.445	59.315	0.2756	-0.2039	0.0000	4.291
04/10/15 21:35:00.0	0.6	5.29	55.168	82.700	59.401	59.315	0.2759	-0.2039	0.0000	4.291
04/10/15 21:40:00.0	0.6	5.29	55.038	83.000	59.401	59.272	0.2759	-0.2039	0.0000	4.291
04/10/15 21:45:00.0	0.6	5.88	54.820	83.400	59.401	59.272	0.2756	-0.2039	0.0000	4.291
04/10/15 21:50:00.0	0.6	6.47	54.820	83.700	59.358	59.229	0.2759	-0.2039	0.0000	4.291
04/10/15 21:55:00.0	0.6	7.65	54.691	83.900	59.358	59.185	0.2759	-0.2039	0.0000	4.291
04/10/15 22:00:00.0	0.6	8.82	54.604	84.100	59.315	59.185	0.2759	-0.2039	0.0000	4.291
04/10/15 22:05:00.0	0.6	11.18	54.430	84.600	59.315	59.185	0.2756	-0.2039	0.0000	4.291
04/10/15 22:10:00.0	0.6	10.59	54.169	84.800	59.272	59.142	0.2756	-0.2039	0.0000	4.291
04/10/15 22:15:00.0	0.6	13.53	54.169	85.100	59.272	59.099	0.2756	-0.2039	0.0000	4.291
04/10/15 22:20:00.0	0.6	13.53	54.037	85.400	59.229	59.099	0.2759	-0.2039	0.0000	4.291
04/10/15 22:25:00.0	0.6	17.65	53.951	85.800	59.229	59.056	0.2759	-0.2039	0.0000	4.291
04/10/15 22:30:00.0	0.6	17.06	53.733	85.900	59.229	59.014	0.2756	-0.2039	0.0000	4.291
04/10/15 22:35:00.0	0.6	17.65	53.645	86.200	59.185	59.014	0.2759	-0.2039	0.0000	4.291
04/10/15 22:40:00.0	0.6	24.12	53.602	86.400	59.185	58.971	0.2759	-0.2039	0.0000	4.291
04/10/15 22:45:00.0	0.6	22.35	53.427	86.700	59.142	58.971	0.2759	-0.2039	0.0000	4.285
04/10/15 22:50:00.0	0.6	24.71	53.472	86.900	59.142	58.928	0.2756	-0.2039	0.0000	4.285
04/10/15 22:55:00.0	0.6	28.24	53.472	87.100	59.142	58.928	0.2759	-0.2039	0.0000	4.285
04/10/15 23:00:00.0	0.6	29.41	53.427	87.200	59.099	58.885	0.2763	-0.2039	0.0000	4.285
04/10/15 23:05:00.0	0.6	27.06	53.341	87.300	59.099	58.842	0.2759	-0.2039	0.0000	4.285
04/10/15 23:10:00.0	0.6	28.24	53.427	87.500	59.056	58.842	0.2759	-0.2039	0.0000	4.285
04/10/15 23:15:00.0	0.6	30.59	53.384	87.600	59.056	58.798	0.2759	-0.2039	0.0000	4.285
04/10/15 23:20:00.0	0.6	30.00	53.384	87.700	59.014	58.798	0.2759	-0.2039	0.0000	4.285
04/10/15 23:25:00.0	0.6	27.65	53.341	87.900	59.014	58.755	0.2759	-0.2039	0.0000	4.285
04/10/15 23:30:00.0	0.6	33.53	53.341	87.900	59.014	58.755	0.2759	-0.2039	0.0000	4.285
04/10/15 23:35:00.0	0.6	25.29	52.992	87.800	58.971	58.712	0.2759	-0.2039	0.0000	4.285
04/10/15 23:40:00.0	0.6	24.71	52.992	88.000	58.971	58.669	0.2759	-0.2039	0.0000	4.285
04/10/15 23:45:00.0	0.6	20.59	52.686	87.700	58.928	58.669	0.2759	-0.2039	0.0000	4.285
04/10/15 23:50:00.0	0.6	19.41	52.729	87.600	58.928	58.626	0.2759	-0.2039	0.0000	4.285
04/10/15 23:55:00.0	0.6	20.00	52.772	87.600	58.885	58.626	0.2759	-0.2039	0.0000	4.285
04/11/15 00:00:00.0	0.6	22.35	52.686	87.700	58.885	58.582	0.2759	-0.2039	0.0000	4.285
04/11/15 00:05:00.0	0.6	21.18	52.686	87.800	58.842	58.582	0.2756	-0.2039	0.0000	4.285
04/11/15 00:10:00.0	0.6	20.59	52.729	87.800	58.842	58.541	0.2759	-0.2039	0.0000	4.285
04/11/15 00:15:00.0	0.6	20.00	52.729	87.700	58.842	58.541	0.2759	-0.2039	0.0000	4.285
04/11/15 00:20:00.0	0.6	20.00	52.686	87.700	58.798	58.498	0.2763	-0.2039	0.0000	4.285
04/11/15 00:25:00.0	0.6	17.06	52.641	87.600	58.798	58.455	0.2756	-0.2039	0.0000	4.285
04/11/15 00:30:00.0	0.6	16.47	52.641	87.500	58.755	58.455	0.2759	-0.2039	0.0000	4.285
04/11/15 00:35:00.0	0.6	14.12	52.686	87.400	58.755	58.411	0.2759	-0.2039	0.0000	4.279
04/11/15 00:40:00.0	0.6	12.94	52.641	87.000	58.712	58.411	0.2763	-0.2039	0.0000	4.279
04/11/15 00:45:00.0	0.6	14.12	52.423	87.000	58.712	58.411	0.2759	-0.2039	0.0000	4.279
04/11/15 00:50:00.0	0.6	15.29	52.423	87.000	58.712	58.368	0.2759	-0.2039	0.0000	4.279
04/11/15 00:55:00.0	0.6	15.88	52.335	87.200	58.669	58.325	0.2759	-0.2039	0.0000	4.279
04/11/15 01:00:00.0	0.6	17.06	52.203	87.500	58.669	58.325	0.2759	-0.2039	0.0000	4.279
04/11/15 01:05:00.0	0.6	17.06	52.203	87.800	58.626	58.282	0.2759	-0.2039	0.0000	4.279
04/11/15 01:10:00.0	0.6	18.24	52.115	87.800	58.626	58.282	0.2759	-0.2039	0.0000	4.279
04/11/15 01:15:00.0	0.6	18.82	52.160	87.800	58.626	58.239	0.2759	-0.2039	0.0000	4.279
04/11/15 01:20:00.0	0.6	21.76	52.029	87.900	58.582	58.239	0.2759	-0.2039	0.0000	4.279
04/11/15 01:25:00.0	0.6	25.88	52.029	88.000	58.582	58.195	0.2759	-0.2039	0.0000	4.279
04/11/15 01:30:00.0	0.6	25.29	51.940	88.400	58.541	58.195	0.2759	-0.2039	0.0000	4.279
04/11/15 01:35:00.0	0.6	25.29	51.852	88.600	58.541	58.152	0.2763	-0.2039	0.0000	4.303
04/11/15 01:40:00.0	0.6	22.94	51.852	88.800	58.498	58.109	0.2763	-0.2039	0.0000	4.279
04/11/15 01:45:00.0	0.6	21.76	51.764	88.800	58.498	58.109	0.2763	-0.2039	0.0000	4.279
04/11/15 01:50:00.0	0.6	21.76	51.764	88.900	58.498	58.066	0.2759	-0.2039	0.0000	4.279
04/11/15 01:55:00.0	0.6	24.71	51.678	88.900	58.455	58.066	0.2759	-0.2039	0.0000	4.273
04/11/15 02:00:00.0	0.6	25.88	51.678	89.100	58.455	58.066	0.2756	-0.2039	0.0000	4.273
04/11/15 02:05:00.0	0.6	24.71	51.501	89.200	58.411	58.023	0.2759	-0.2039	0.0000	4.273
04/11/15 02:10:00.0	0.6	25.88	51.544	89.400	58.411	57.979	0.2763	-0.2039	0.0000	4.273
04/11/15 02:15:00.0	0.6	25.29	51.458	89.300	58.368	57.979	0.2763	-0.2039	0.0000	4.273
04/11/15 02:20:00.0	0.6	33.53	51.325	89.400	58.368	57.936	0.2759	-0.2039	0.0000	4.273
04/11/15 02:25:00.0	0.6	29.41	51.370	89.600	58.368	57.936	0.2759	-0.2039	0.0000	4.273
04/11/15 02:30:00.0	0.6	31.76	51.325	89.700	58.325	57.893	0.2759	-0.2039	0.0000	4.273
04/11/15 02:35:00.0	0.6	36.47	51.282	89.600	58.325	57.893	0.2759	-0.2039	0.0000	4.273
04/11/15 02:40:00.0	0.6	31.76	51.105	89.700	58.282	57.893	0.2763	-0.2039	0.0000	4.273
04/11/15 02:45:00.0	0.6	30.59	50.974	89.800	58.282	57.850	0.2763	-0.2039	0.0000	4.273
04/11/15 02:50:00.0	0.6	31.76	50.929	89.800	58.282	57.807	0.2759	-0.2039	0.0000	4.273
04/11/15 02:55:00.0	0.6	31.76	50.752	89.800	58.239	57.807	0.2759	-0.2039	0.0000	4.273
04/11/15 03:00:00.0	0.6	32.94	50.752	89.800	58.239	57.765	0.2759	-0.2039	0.0000	4.273
04/11/15 03:05:00.0	0.6	34.12	50.797	90.100	58.195	57.765	0.2759	-0.2039	0.0000	4.273
04/11/15 03:10:00.0	0.6	39.41	50.797	90.100	58.195	57.722	0.2759	-0.2039	0.0000	4.273
04/11/15 03:15:00.0	0.6	41.76	50.841	90.200	58.152	57.722	0.2759	-0.2039	0.0000	4.273
04/11/15 03:20:00.0	0.6	45.88	50.886	90.500	58.152	57.722	0.2759	-0.2039	0.0000	4.273
04/11/15 03:25:00.0	0.6	48.82	50.929	90.700	58.109	57.679	0.2759	-0.2039	0.0000	4.273
04/11/15 03:30:00.0	0.6	47.06	51.017	90.900	58.109	57.636	0.2759	-0.2039	0.0000	4.273
04/11/15 03:35:00.0	0.6	50.59	50.929	90.900	58.109	57.636	0.2763	-0.2039	0.0000	4.273
04/11/15 03:40:00.0	0.6	52.94	50.841	90.900	58.066	57.636	0.2763	-0.2039	0.0000	4.273
04/11/15 03:45:00.0	0.6	52.94	50.752	90.900	58.066	57.592	0.2763	-0.2039	0.0000	4.273
04/11/15 03:50:00.0	0.6	56.47	50.664	91.000	58.023	57.592	0.2759	-0.2039	0.0000	4.273
04/11/15 03:55:00.0	0.6	55.29	50.533	91.100	58.023	57.549	0.2759	-0.2039	0.0000	4.273
04/11/15 04:00:00.0	0.6	57.06	50.533	91.400	58.023	57.549	0.2763	-0.2039	0.0000	4.273
04/11/15 04:05:00.0	0.6	63.53	50.488	91.400	57.979	57.506	0.2759	-0.2039	0.0000	4.273
04/11/15 04:10:00.0	0.6	62.94	50.533	91.400	57.979	57.463	0.2763	-0.2039	0.0000	4.273
04/11/15 04:15:00.0	0.6	61.18	50.488	91.500	57.936	57.463	0.2759	-0.2039	0.0000	4.273
04/11/15 04:20:00.0	0.6	67.65	50.445	91.700	57.936	57.463	0.2759	-0.2039	0.0000	4.273
04/11/15 04:25:00.0	0.6	68.24	50.488	91.700	57.936	57.420	0.2759	-0.2039	0.0000	4.273
04/11/15 04:30:00.0	0.6	70.00	50.488	91.700	57.893	57.376	0.2759	-0.2039	0.0000	4.267
04/11/15 04:35:00.0	0.6	70.00	50.400	91.700	57.893	57.376	0.2763	-0.2039	0.0000	4.267
04/11/15 04:40:00.0	0.6	69.41	50.268	91.900	57.850	57.376	0.2763	-0.2039	0.0000	4.273
04/11/15 04:45:00.0	0.6	70.00	50.311	91.900	57.850	57.376	0.2763	-0.2039	0.0000	4.267
04/11/15 04:50:00.0	0.6	68.82	50.268	91.900	57.850	57.333	0.2759	-0.2039	0.0000	4.267
04/11/15 04:55:00.0	0.6	67.65	50.223	91.900	57.807	57.290	0.2763	-0.2039	0.0000	4.267
04/11/15 05:00:00.0	0.6	66.47	50.223	91.900	57.807	57.290	0.2759	-0.2039	0.0000	4.267
04/11/15 05:05:00.0	0.6	65.88	50.180	91.800	57.765	57.290	0.2763	-0.2039	0.0000	4.267
04/11/15 05:10:00.0	0.6	66.47	50.092	91.600	57.765	57.247	0.2759	-0.2039	0.0000	4.267
04/11/15 05:15:00.0	0.6	65.29	50.002	91.600	57.722	57.247	0.2759	-0.2039	0.0000	4.267
04/11/15 05:20:00.0	0.6	66.47	49.914	91.600	57.722	57.204	0.2763	-0.2039	0.0000	4.267
04/11/15 05:25:00.0	0.6	68.24	49.914	91.700	57.722	57.204	0.2759	-0.2039	0.0000	4.267
04/11/15 05:30:00.0	0.6	69.41	49.870	91.800	57.679	57.160	0.2759	-0.2039	0.0000	4.267
04/11/15 05:35:00.0	0.6	70.59	49.870	91.700	57.679	57.160	0.2759	-0.2039	0.0000	4.267
04/11/15 05:40:00.0	0.6	69.41	49.914	91.900	57.636	57.117	0.2763	-0.2039	0.0000	4.267
04/11/15 05:45:00.0	0.6	71.18	49.959	91.900	57.636	57.117	0.2763	-0.2039	0.0000	4.267
04/11/15 05:50:00.0	0.6	72.35	50.047	92.000	57.636	57.117	0.2763	-0.2039	0.0000	4.267
04/11/15 05:55:00.0	0.6	72.94	50.002	92.100	57.592	57.074	0.2763	-0.2039	0.0000	4.267
04/11/15 06:00:00.0	0.6	74.71	50.135	92.100	57.592	57.074	0.2763	-0.2039	0.0000	4.267
04/11/15 06:05:00.0	0.6	75.88	50.092	92.200	57.592	57.031	0.2763	-0.2039	0.0000	4.267
04/11/15 06:10:00.0	0.6	74.12	49.959	92.200	57.549	57.031	0.2763	-0.2039	0.0000	4.267
04/11/15 06:15:00.0	0.6	72.35	50.047	92.200	57.549	57.031	0.2763	-0.2039	0.0000	4.267
04/11/15 06:20:00.0	0.6	72.35	50.092	92.200	57.549	57.031	0.2759	-0.2039	0.0000	4.267
04/11/15 06:25:00.0	0.6	74.71	49.914	92.100	57.506	56.988	0.2763	-0.2039	0.0000	4.267
04/11/15 06:30:00.0	0.6	72.35	49.914	92.100	57.506	56.944	0.2763	-0.2039	0.0000	4.267
04/11/15 06:35:00.0	0.6	68.82	50.047	92.300	57.463	56.944	0.2763	-0.2039	0.0000	4.267
04/11/15 06:40:00.0	1.9	69.41	50.092	92.200	57.463	56.944	0.2763	-0.2039	0.0000	4.267
04/11/15 06:45:00.0	3.1	65.88	50.135	92.000	57.463	56.901	0.2763	-0.2039	0.0000	4.267
04/11/15 06:50:00.0	4.4	63.53	50.356	92.100	57.420	56.901	0.2763	-0.2039	0.0000	4.267
04/11/15 06:55:00.0	4.4	60.59	50.488	91.900	57.420	56.858	0.2763	-0.2039	0.0000	4.291
04/11/15 07:00:00.0	5.6	52.94	50.664	91.900	57.420	56.858	0.2763	-0.2039	0.0000	4.297
04/11/15 07:05:00.0	6.9	50.00	50.841	91.700	57.376	56.858	0.2763	-0.2039	0.0000	4.267
04/11/15 07:10:00.0	6.9	47.65	50.974	91.500	57.376	56.815	0.2766	-0.2039	0.0000	4.267
04/11/15 07:15:00.0	8.1	42.35	51.193	91.500	57.376	56.815	0.2763	-0.2039	0.0000	4.273
04/11/15 07:20:00.0	8.1	31.18	51.458	91.000	57.333	56.815	0.2763	-0.2039	0.0000	4.279
04/11/15 07:25:00.0	9.4	25.29	51.721	90.300	57.333	56.772	0.2763	-0.2039	0.0000	4.285
04/11/15 07:30:00.0	9.4	24.12	52.072	90.200	57.333	56.772	0.2763	-0.2039	0.0000	4.285
04/11/15 07:35:00.0	10.6	21.18	52.246	89.800	57.290	56.772	0.2763	-0.2039	0.0000	4.291
04/11/15 07:40:00.0	10.6	18.82	52.378	89.500	57.290	56.772	0.2763	-0.2039	0.0000	4.291
04/11/15 07:45:00.0	11.9	18.24	52.509	89.200	57.290	56.728	0.2766	-0.2039	0.0000	4.297
04/11/15 07:50:00.0	11.9	16.47	52.554	89.100	57.290	56.728	0.2766	-0.2039	0.0000	4.303
04/11/15 07:55:00.0	14.4	14.71	52.729	89.100	57.247	56.728	0.2763	-0.2039	0.0000	4.321
04/11/15 08:00:00.0	15.6	13.53	52.817	89.000	57.247	56.728	0.2763	-0.2039	0.0000	4.327
04/11/15 08:05:00.0	16.9	9.41	53.078	88.900	57.247	56.728	0.2763	-0.2039	0.0000	4.333
04/11/15 08:10:00.0	19.4	8.82	53.645	87.700	57.247	56.728	0.2763	-0.2039	0.0000	4.345
04/11/15 08:15:00.0	24.4	6.47	54.648	84.900	57.247	56.685	0.2763	-0.2039	0.0000	4.363
04/11/15 08:20:00.0	39.4	5.88	55.081	83.700	57.204	56.728	0.2766	-0.2039	0.0000	4.339
04/11/15 08:25:00.0	254.4	5.29	55.602	83.200	57.204	56.728	0.2766	-0.2039	0.0000	4.327
04/11/15 08:30:00.0	303.1	2.94	56.599	79.900	57.204	56.728	0.2766	-0.2039	0.0000	4.321
04/11/15 08:35:00.0	319.4	2.35	58.368	78.000	57.204	56.685	0.2763	-0.2039	0.0000	4.345
04/11/15 08:40:00.0	335.6	2.35	59.830	73.200	57.204	56.685	0.2766	-0.2039	0.0000	4.351
04/11/15 08:45:00.0	350.6	2.35	60.174	72.500	57.204	56.728	0.2766	-0.2039	0.0000	4.339
04/11/15 08:50:00.0	325.6	2.94	62.661	70.800	57.204	56.728	0.2766	-0.2039	0.0000	4.321
04/11/15 08:55:00.0	113.1	2.35	61.720	68.000	57.204	56.728	0.2766	-0.2039	0.0000	4.496
04/11/15 09:00:00.0	59.4	2.94	61.547	69.400	57.204	56.728	0.2763	-0.2039	0.0000	4.339
