"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10374982, SEN S/N: 10348625)","Current, mA (LGR S/N: 10374982, SEN S/N: 10348625)","Temp, °C (LGR S/N: 10374982, SEN S/N: 10359312)","RH, % (LGR S/N: 10374982, SEN S/N: 10359312)","DewPt, °C (LGR S/N: 10374982, SEN S/N: 10359312)","Temp, °C (LGR S/N: 10374982, SEN S/N: 10365583, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374982, SEN S/N: 10365584, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374982, SEN S/N: 10374505)","Wetness, % (LGR S/N: 10374982, SEN S/N: 10374915)","Solar Radiation, W/m² (LGR S/N: 10374982, SEN S/N: 10378955)","Batt, V (LGR S/N: 10374982)"
1,2014-06-27 10:55:00,-0.1937,0.0000,29.340,47.600,17.1,31.382,28.791,0.0224,2.94,861.9,4.333
2,2014-06-27 11:00:00,-0.1937,0.0000,29.165,47.300,16.8,32.098,29.340,0.0214,2.94,876.9,4.357
3,2014-06-27 11:05:00,-0.1937,0.0000,29.490,46.700,16.9,32.742,29.890,0.0228,2.94,403.1,4.363
4,2014-06-27 11:10:00,-0.1937,0.0000,29.090,46.400,16.4,33.417,30.419,0.0228,2.94,844.4,4.363
5,2014-06-27 11:15:00,-0.1937,0.0000,28.841,47.700,16.7,34.071,30.950,0.0228,2.94,793.1,4.351
6,2014-06-27 11:20:00,-0.1937,0.0000,29.690,45.600,16.7,34.677,31.459,0.0228,2.94,909.4,4.345
7,2014-06-27 11:25:00,-0.1937,0.0000,29.414,45.700,16.5,35.288,31.944,0.0238,2.94,550.6,4.339
8,2014-06-27 11:30:00,-0.1937,0.0000,29.190,46.700,16.6,35.877,32.458,0.0238,2.94,384.4,4.345
9,2014-06-27 11:35:00,-0.1937,0.0000,30.167,46.000,17.3,36.471,32.924,0.0238,2.94,259.4,4.363
10,2014-06-27 11:40:00,-0.1937,0.0000,28.617,48.500,16.7,36.987,33.391,0.0247,2.35,465.6,4.351
11,2014-06-27 11:45:00,-0.1937,0.0000,28.617,50.300,17.3,37.315,33.783,0.0247,2.35,284.4,4.345
12,2014-06-27 11:50:00,-0.1937,0.0000,28.444,51.100,17.4,37.480,34.071,0.0252,2.35,973.1,4.345
13,2014-06-27 11:55:00,-0.1937,0.0000,28.841,51.000,17.7,37.755,34.334,0.0247,2.94,970.6,4.339
14,2014-06-27 12:00:00,-0.1937,0.0000,29.265,50.200,17.9,38.143,34.624,0.0252,2.94,705.6,4.369
15,2014-06-27 12:05:00,-0.1937,0.0000,29.215,49.200,17.5,38.616,34.969,0.0261,2.94,583.1,4.351
16,2014-06-27 12:10:00,-0.1937,0.0000,28.270,51.400,17.3,39.093,35.342,0.0261,2.94,980.6,4.345
17,2014-06-27 12:15:00,-0.1937,0.0000,28.990,51.000,17.9,39.573,35.716,0.0261,2.94,975.6,4.339
18,2014-06-27 12:20:00,-0.1937,0.0000,28.891,50.500,17.6,40.028,36.092,0.0261,2.94,975.6,4.351
19,2014-06-27 12:25:00,-0.1937,0.0000,29.290,50.000,17.8,40.487,36.444,0.0270,2.94,986.9,4.363
20,2014-06-27 12:30:00,-0.1937,0.0000,28.841,50.800,17.7,40.920,36.824,0.0274,2.94,974.4,4.351
21,2014-06-27 12:35:00,-0.1937,0.0000,29.439,49.000,17.6,41.298,37.151,0.0274,2.94,480.6,4.345
22,2014-06-27 12:40:00,-0.1937,0.0000,29.215,49.500,17.6,41.678,37.480,0.0274,2.94,989.4,4.345
23,2014-06-27 12:45:00,-0.1937,0.0000,29.515,49.000,17.7,42.031,37.811,0.0274,2.94,724.4,4.345
24,2014-06-27 12:50:00,-0.1937,0.0063,30.217,47.700,17.9,42.386,38.115,0.0283,2.94,991.9,4.363
25,2014-06-27 12:55:00,-0.1937,0.0000,29.590,48.900,17.7,42.743,38.393,0.0283,2.94,996.9,4.357
26,2014-06-27 13:00:00,-0.1937,0.0000,29.715,48.200,17.6,43.103,38.700,0.0283,2.94,996.9,4.351
27,2014-06-27 13:05:00,-0.1937,0.0000,29.040,48.900,17.2,43.435,38.980,0.0288,2.94,998.1,4.345
28,2014-06-27 13:10:00,-0.1937,0.0000,29.340,50.200,17.9,43.738,39.262,0.0288,2.94,991.9,4.339
