Date Time	Voltage (V)  #10348614	Current (mA)  #10348614	Temp (°F)  #10359311	RH (%)  #10359311	5 cm Temp (°F)	1 cm Temp (°F)	Water Content (m³/m³)  #10374509	Wetness (%)  #10374907	Solar Radiation (W/m²)  #10375654	Batt (V) c:5
06/12/15 13:45:00.0	-0.2039	0.0000	71.577	73.700	84.767	84.945	0.0350	0.59	269.4	4.339
06/12/15 13:50:00.0	-0.2039	0.0000	72.178	73.200	84.407	84.587	0.0341	0.59	441.9	4.345
06/12/15 13:55:00.0	-0.2039	0.0000	73.386	72.800	84.272	84.587	0.0350	0.59	716.9	4.339
06/12/15 14:00:00.0	-0.2039	0.0000	73.645	70.600	84.677	85.217	0.0350	0.59	326.9	4.339
06/12/15 14:05:00.0	-0.2039	0.0000	73.386	71.100	85.035	85.442	0.0350	0.59	276.9	4.333
06/12/15 14:10:00.0	-0.2039	0.0000	72.351	72.200	84.900	85.217	0.0350	0.59	311.9	4.363
06/12/15 14:15:00.0	-0.2039	0.0000	72.826	71.900	84.767	85.035	0.0341	0.59	319.4	4.339
06/12/15 14:20:00.0	-0.2039	0.0000	72.955	71.900	84.632	84.900	0.0350	0.59	399.4	4.357
06/12/15 14:25:00.0	-0.2039	0.0000	74.381	70.400	84.722	85.127	0.0350	0.59	344.4	4.339
06/12/15 14:30:00.0	-0.2039	0.0000	73.861	69.800	85.172	85.667	0.0350	0.59	353.1	4.333
06/12/15 14:35:00.0	-0.2039	0.0000	73.040	70.700	85.397	85.894	0.0350	0.59	969.4	4.339
06/12/15 14:40:00.0	-0.2039	0.0000	74.813	68.500	85.802	86.527	0.0350	0.59	231.9	4.339
06/12/15 14:45:00.0	-0.2039	0.0000	73.472	69.800	86.029	86.617	0.0350	0.59	273.1	4.339
06/12/15 14:50:00.0	-0.2039	0.0000	73.947	70.000	85.849	86.346	0.0354	0.59	600.6	4.333
06/12/15 14:55:00.0	-0.2039	0.0000	75.942	67.400	85.984	86.709	0.0354	0.59	915.6	4.345
06/12/15 15:00:00.0	-0.2039	0.0000	74.511	68.200	86.301	87.118	0.0354	0.59	468.1	4.339
06/12/15 15:05:00.0	-0.2039	0.0000	76.507	66.900	86.572	87.483	0.0363	1.18	860.6	4.339
06/12/15 15:10:00.0	-0.2039	0.0000	75.463	68.000	86.709	87.665	0.0371	0.59	889.4	4.333
06/12/15 15:15:00.0	-0.2039	0.0000	76.942	67.100	86.799	87.757	0.0371	1.18	893.1	4.375
06/12/15 15:20:00.0	-0.2039	0.0000	76.550	65.200	86.936	87.802	0.0371	1.18	890.6	4.339
06/12/15 15:25:00.0	-0.1988	0.0000	76.854	67.000	87.028	87.757	0.0375	1.18	679.4	4.339
06/12/15 15:30:00.0	-0.1988	0.0000	77.945	65.500	87.118	87.710	0.0375	1.18	815.6	4.339
06/12/15 15:35:00.0	-0.2039	0.0000	76.203	65.300	87.163	87.710	0.0375	0.59	774.4	4.333
06/12/15 15:40:00.0	-0.2039	0.0000	76.507	64.600	87.210	87.710	0.0384	0.59	798.1	4.339
06/12/15 15:45:00.0	-0.2039	0.0000	76.942	66.300	87.346	87.665	0.0384	1.18	766.9	4.339
06/12/15 15:50:00.0	-0.1988	0.0000	78.251	65.000	87.391	87.620	0.0384	1.18	780.6	4.333
06/12/15 15:55:00.0	-0.2039	0.0000	78.427	63.900	87.528	87.620	0.0384	1.18	839.4	4.333
06/12/15 16:00:00.0	-0.2039	0.0000	78.910	64.500	87.802	87.757	0.0384	1.76	821.9	4.351
06/12/15 16:05:00.0	-0.1988	0.0000	77.859	63.500	88.167	87.985	0.0384	1.18	760.6	4.339
06/12/15 16:10:00.0	-0.1988	0.0000	78.076	63.800	88.259	87.847	0.0384	1.18	700.6	4.339
06/12/15 16:15:00.0	-0.2039	0.0000	77.639	63.100	88.259	87.665	0.0384	0.59	661.9	4.333
06/12/15 16:20:00.0	-0.1988	0.0000	77.727	63.100	88.259	87.573	0.0375	0.59	641.9	4.333
06/12/15 16:25:00.0	-0.1988	0.0000	78.777	62.200	88.259	87.528	0.0375	0.59	634.4	4.339
06/12/15 16:30:00.0	-0.1988	0.0000	77.727	62.300	88.259	87.483	0.0375	0.59	606.9	4.339
06/12/15 16:35:00.0	-0.1988	0.0000	76.246	64.500	88.351	87.573	0.0371	0.59	574.4	4.333
06/12/15 16:40:00.0	-0.1988	0.0000	76.636	64.000	88.396	87.665	0.0371	0.59	570.6	4.333
06/12/15 16:45:00.0	-0.2039	0.0000	77.072	63.200	88.396	87.894	0.0371	0.59	563.1	4.339
06/12/15 16:50:00.0	-0.2039	0.0000	76.942	63.500	88.488	88.167	0.0371	0.59	148.1	4.339
06/12/15 16:55:00.0	-0.1988	0.0000	76.768	63.600	88.534	88.443	0.0363	0.59	113.1	4.339
06/12/15 17:00:00.0	-0.1988	0.0000	77.117	63.200	88.488	88.488	0.0354	0.59	109.4	4.333
06/12/15 17:05:00.0	-0.1988	0.0000	76.899	63.000	88.214	88.075	0.0354	0.59	103.1	4.333
06/12/15 17:10:00.0	-0.1988	0.0000	75.333	64.200	87.757	87.528	0.0354	0.00	100.6	4.339
06/12/15 17:15:00.0	-0.1988	0.0000	75.204	64.800	87.300	87.028	0.0354	0.00	94.4	4.339
06/12/15 17:20:00.0	-0.2039	0.0000	74.986	64.900	86.799	86.572	0.0350	0.00	91.9	4.339
06/12/15 17:25:00.0	-0.2039	0.0000	74.770	65.700	86.346	86.119	0.0350	0.00	91.9	4.333
06/12/15 17:30:00.0	-0.2039	0.0000	74.640	64.900	85.939	85.712	0.0350	0.00	94.4	4.333
06/12/15 17:35:00.0	-0.1988	0.0000	72.653	67.200	85.577	85.352	0.0341	0.00	86.9	4.339
06/12/15 17:40:00.0	-0.2039	0.0000	72.997	68.100	85.172	84.945	0.0332	0.00	89.4	4.339
06/12/15 17:45:00.0	-0.2039	0.0000	73.126	68.000	84.812	84.587	0.0332	0.00	85.6	4.339
06/12/15 17:50:00.0	-0.2039	0.0000	73.256	68.100	84.452	84.227	0.0332	0.00	91.9	4.363
06/12/15 17:55:00.0	-0.2039	0.0000	73.558	67.600	84.137	83.914	0.0328	0.00	121.9	4.333
06/12/15 18:00:00.0	-0.2039	0.0000	73.170	67.400	83.869	83.691	0.0328	0.00	138.1	4.345
06/12/15 18:05:00.0	-0.2039	0.0000	73.083	68.100	83.646	83.511	0.0328	0.00	129.4	4.339
06/12/15 18:10:00.0	-0.2039	0.0000	72.523	68.500	83.467	83.332	0.0319	0.00	118.1	4.339
06/12/15 18:15:00.0	-0.2039	0.0000	72.997	68.000	83.287	83.154	0.0328	0.00	78.1	4.333
06/12/15 18:20:00.0	-0.2039	0.0000	72.351	68.600	83.064	82.886	0.0319	0.00	61.9	4.339
06/12/15 18:25:00.0	-0.2039	0.0000	72.007	70.000	82.753	82.575	0.0319	0.00	56.9	4.339
06/12/15 18:30:00.0	-0.2039	0.0000	71.620	69.900	82.441	82.263	0.0319	0.00	53.1	4.339
06/12/15 18:35:00.0	-0.2039	0.0000	71.834	70.200	82.130	81.952	0.0310	0.00	33.1	4.339
06/12/15 18:40:00.0	-0.2039	0.0000	71.190	70.500	81.819	81.642	0.0310	0.00	45.6	4.339
06/12/15 18:45:00.0	-0.2039	0.0000	70.759	71.400	81.509	81.288	0.0310	0.00	48.1	4.339
06/12/15 18:50:00.0	-0.2039	0.0000	71.146	71.100	81.199	81.023	0.0306	0.00	44.4	4.339
06/12/15 18:55:00.0	-0.2039	0.0000	70.587	71.700	80.935	80.713	0.0306	0.00	39.4	4.333
06/12/15 19:00:00.0	-0.2039	0.0000	70.072	72.400	80.625	80.404	0.0306	0.00	35.6	4.333
06/12/15 19:05:00.0	-0.2039	0.0000	69.728	72.700	80.361	80.139	0.0306	0.00	33.1	4.333
06/12/15 19:10:00.0	-0.2039	0.0000	69.814	73.300	80.051	79.831	0.0297	0.00	30.6	4.333
06/12/15 19:15:00.0	-0.2039	0.0000	69.471	73.500	79.788	79.567	0.0297	0.00	26.9	4.333
06/12/15 19:20:00.0	-0.2039	0.0000	69.256	73.700	79.524	79.304	0.0297	0.00	24.4	4.333
06/12/15 19:25:00.0	-0.2039	0.0000	69.256	74.100	79.216	79.041	0.0288	0.00	20.6	4.333
06/12/15 19:30:00.0	-0.2039	0.0000	68.571	74.700	78.996	78.777	0.0288	0.00	18.1	4.333
06/12/15 19:35:00.0	-0.2039	0.0000	68.227	75.300	78.690	78.514	0.0288	0.00	15.6	4.333
06/12/15 19:40:00.0	-0.2039	0.0000	68.142	75.800	78.427	78.251	0.0288	0.00	13.1	4.333
06/12/15 19:45:00.0	-0.2039	0.0000	67.842	76.100	78.208	77.990	0.0288	0.00	10.6	4.333
06/12/15 19:50:00.0	-0.2039	0.0000	67.456	76.800	77.945	77.727	0.0288	0.59	9.4	4.333
06/12/15 19:55:00.0	-0.2039	0.0000	67.199	77.300	77.684	77.464	0.0288	0.59	5.6	4.333
06/12/15 20:00:00.0	-0.2039	0.0000	67.071	77.700	77.421	77.203	0.0283	0.59	3.1	4.333
06/12/15 20:05:00.0	-0.2039	0.0000	66.857	78.100	77.203	76.986	0.0283	0.59	1.9	4.333
06/12/15 20:10:00.0	-0.2039	0.0000	66.643	78.400	76.942	76.725	0.0274	1.18	0.6	4.333
06/12/15 20:15:00.0	-0.2039	0.0000	66.344	78.800	76.725	76.464	0.0274	1.18	0.6	4.333
06/12/15 20:20:00.0	-0.2039	0.0000	66.385	79.300	76.464	76.246	0.0274	1.18	0.6	4.327
06/12/15 20:25:00.0	-0.2039	0.0000	66.214	79.400	76.246	76.028	0.0274	1.76	0.6	4.333
06/12/15 20:30:00.0	-0.2039	0.0000	66.043	79.900	76.028	75.810	0.0274	1.76	0.6	4.327
06/12/15 20:35:00.0	-0.2039	0.0000	65.829	80.100	75.853	75.594	0.0274	2.35	0.6	4.327
06/12/15 20:40:00.0	-0.2039	0.0000	65.615	80.400	75.637	75.420	0.0274	2.35	0.6	4.327
06/12/15 20:45:00.0	-0.2039	0.0000	65.403	81.000	75.420	75.204	0.0270	2.94	0.6	4.327
06/12/15 20:50:00.0	-0.2039	0.0000	65.230	81.500	75.204	74.986	0.0270	3.53	0.6	4.327
06/12/15 20:55:00.0	-0.2039	0.0000	65.145	81.700	75.029	74.813	0.0270	4.12	0.6	4.327
06/12/15 21:00:00.0	-0.2039	0.0000	65.230	82.000	74.856	74.640	0.0270	4.71	0.6	4.327
06/12/15 21:05:00.0	-0.2039	0.0000	65.059	82.000	74.683	74.424	0.0270	5.88	0.6	4.327
06/12/15 21:10:00.0	-0.2039	0.0000	64.974	82.300	74.467	74.250	0.0261	7.06	0.6	4.327
06/12/15 21:15:00.0	-0.2039	0.0000	64.845	82.600	74.338	74.077	0.0261	10.00	0.6	4.321
06/12/15 21:20:00.0	-0.2039	0.0000	64.674	83.000	74.163	73.947	0.0261	11.18	0.6	4.327
06/12/15 21:25:00.0	-0.2039	0.0000	64.459	83.300	73.990	73.774	0.0261	13.53	0.6	4.339
06/12/15 21:30:00.0	-0.2039	0.0000	64.546	83.700	73.818	73.602	0.0261	14.71	0.6	4.327
06/12/15 21:35:00.0	-0.2039	0.0000	64.546	83.900	73.688	73.429	0.0261	15.29	0.6	4.321
06/12/15 21:40:00.0	-0.2039	0.0000	64.332	84.000	73.558	73.299	0.0261	22.35	0.6	4.321
06/12/15 21:45:00.0	-0.2039	0.0000	64.332	84.300	73.386	73.170	0.0261	20.59	0.6	4.321
06/12/15 21:50:00.0	-0.2039	0.0000	64.204	84.400	73.256	73.040	0.0261	24.71	0.6	4.321
06/12/15 21:55:00.0	-0.2039	0.0000	64.288	84.800	73.126	72.912	0.0261	20.00	0.6	4.321
06/12/15 22:00:00.0	-0.2039	0.0000	64.418	84.900	72.997	72.783	0.0261	18.82	0.6	4.321
06/12/15 22:05:00.0	-0.2039	0.0000	64.247	84.700	72.869	72.653	0.0252	25.29	0.6	4.321
06/12/15 22:10:00.0	-0.2039	0.0000	63.946	84.900	72.739	72.523	0.0261	33.53	0.6	4.321
06/12/15 22:15:00.0	-0.2039	0.0000	64.033	85.300	72.610	72.394	0.0252	32.35	0.6	4.321
06/12/15 22:20:00.0	-0.2039	0.0000	63.990	85.200	72.523	72.307	0.0252	36.47	0.6	4.321
06/12/15 22:25:00.0	-0.2039	0.0000	63.775	85.400	72.394	72.178	0.0252	48.24	0.6	4.321
06/12/15 22:30:00.0	-0.2039	0.0000	63.561	85.600	72.264	72.050	0.0252	59.41	0.6	4.321
06/12/15 22:35:00.0	-0.2039	0.0000	63.732	86.000	72.178	71.920	0.0252	52.35	0.6	4.321
06/12/15 22:40:00.0	-0.2039	0.0000	63.561	86.000	72.050	71.834	0.0247	52.94	0.6	4.321
06/12/15 22:45:00.0	-0.2039	0.0000	63.433	86.200	71.920	71.704	0.0252	58.24	0.6	4.321
06/12/15 22:50:00.0	-0.2039	0.0000	63.347	86.500	71.834	71.620	0.0252	57.65	0.6	4.321
06/12/15 22:55:00.0	-0.2039	0.0000	63.176	86.700	71.704	71.490	0.0247	59.41	0.6	4.321
06/12/15 23:00:00.0	-0.2039	0.0000	63.133	87.100	71.620	71.447	0.0247	50.59	0.6	4.321
06/12/15 23:05:00.0	-0.2039	0.0000	63.090	87.200	71.533	71.317	0.0247	59.41	0.6	4.321
06/12/15 23:10:00.0	-0.2039	0.0000	63.005	87.400	71.447	71.231	0.0252	58.24	0.6	4.321
06/12/15 23:15:00.0	-0.2039	0.0000	63.005	87.400	71.361	71.146	0.0247	42.35	0.6	4.321
06/12/15 23:20:00.0	-0.2039	0.0000	63.133	87.600	71.317	71.103	0.0252	37.65	0.6	4.321
06/12/15 23:25:00.0	-0.2039	0.0000	63.133	87.600	71.274	71.103	0.0247	24.71	0.6	4.321
06/12/15 23:30:00.0	-0.2039	0.0000	63.133	87.700	71.274	71.060	0.0247	20.00	0.6	4.321
06/12/15 23:35:00.0	-0.2039	0.0000	63.304	87.700	71.231	71.060	0.0247	17.06	0.6	4.321
06/12/15 23:40:00.0	-0.2039	0.0000	63.347	87.500	71.231	71.060	0.0247	15.88	0.6	4.321
06/12/15 23:45:00.0	-0.2039	0.0000	63.390	87.600	71.231	71.060	0.0247	16.47	0.6	4.321
06/12/15 23:50:00.0	-0.2039	0.0000	63.475	87.500	71.231	71.060	0.0247	15.29	0.6	4.321
06/12/15 23:55:00.0	-0.2039	0.0000	63.390	87.500	71.231	71.060	0.0247	15.29	0.6	4.321
06/13/15 00:00:00.0	-0.2039	0.0000	63.475	87.500	71.190	71.017	0.0247	14.12	0.6	4.321
06/13/15 00:05:00.0	-0.2039	0.0000	63.475	87.500	71.190	71.017	0.0247	13.53	0.6	4.321
06/13/15 00:10:00.0	-0.2039	0.0000	63.475	87.400	71.190	70.974	0.0247	13.53	0.6	4.321
06/13/15 00:15:00.0	-0.2039	0.0000	63.475	87.500	71.146	70.974	0.0247	12.94	0.6	4.321
06/13/15 00:20:00.0	-0.2039	0.0000	63.475	87.400	71.146	70.930	0.0247	14.12	0.6	4.321
06/13/15 00:25:00.0	-0.2039	0.0000	63.475	87.400	71.103	70.930	0.0247	12.35	0.6	4.321
06/13/15 00:30:00.0	-0.2039	0.0000	63.347	87.400	71.103	70.887	0.0247	12.35	0.6	4.321
06/13/15 00:35:00.0	-0.2039	0.0000	63.475	87.500	71.060	70.887	0.0247	11.76	0.6	4.321
06/13/15 00:40:00.0	-0.2039	0.0000	63.604	87.300	71.017	70.846	0.0247	12.35	0.6	4.321
06/13/15 00:45:00.0	-0.2039	0.0000	63.648	87.100	71.017	70.803	0.0247	10.59	0.6	4.321
06/13/15 00:50:00.0	-0.2039	0.0000	63.648	87.100	70.974	70.803	0.0247	10.59	0.6	4.321
06/13/15 00:55:00.0	-0.2039	0.0000	63.561	87.000	70.974	70.759	0.0247	10.59	0.6	4.321
06/13/15 01:00:00.0	-0.2039	0.0000	63.347	87.100	70.930	70.759	0.0247	11.76	0.6	4.321
06/13/15 01:05:00.0	-0.2039	0.0000	63.262	87.400	70.887	70.716	0.0247	11.76	0.6	4.321
06/13/15 01:10:00.0	-0.2039	0.0000	63.262	87.400	70.846	70.673	0.0247	11.18	0.6	4.321
06/13/15 01:15:00.0	-0.2039	0.0000	63.347	87.500	70.803	70.630	0.0247	11.18	0.6	4.321
06/13/15 01:20:00.0	-0.2039	0.0000	63.347	87.500	70.803	70.587	0.0247	12.94	0.6	4.321
06/13/15 01:25:00.0	-0.2039	0.0000	63.176	87.500	70.759	70.587	0.0247	15.29	0.6	4.321
06/13/15 01:30:00.0	-0.2039	0.0000	63.133	87.600	70.716	70.502	0.0247	16.47	0.6	4.321
06/13/15 01:35:00.0	-0.2039	0.0000	63.176	87.600	70.673	70.502	0.0247	15.88	0.6	4.321
06/13/15 01:40:00.0	-0.2039	0.0000	63.347	87.800	70.630	70.459	0.0247	15.29	0.6	4.321
06/13/15 01:45:00.0	-0.2039	0.0000	63.390	87.700	70.587	70.416	0.0247	14.71	0.6	4.321
06/13/15 01:50:00.0	-0.2039	0.0000	63.433	87.500	70.587	70.416	0.0247	12.94	0.6	4.321
06/13/15 01:55:00.0	-0.2039	0.0000	63.561	87.400	70.543	70.372	0.0247	11.76	0.6	4.321
06/13/15 02:00:00.0	-0.2039	0.0000	63.518	87.200	70.543	70.329	0.0247	12.35	0.6	4.321
06/13/15 02:05:00.0	-0.2039	0.0000	63.518	87.200	70.502	70.329	0.0247	12.94	0.6	4.315
06/13/15 02:10:00.0	-0.2039	0.0000	63.475	87.300	70.502	70.286	0.0247	12.35	0.6	4.315
06/13/15 02:15:00.0	-0.2039	0.0000	63.604	87.300	70.459	70.243	0.0247	11.76	0.6	4.315
06/13/15 02:20:00.0	-0.2039	0.0000	63.648	87.100	70.416	70.243	0.0247	11.76	0.6	4.315
06/13/15 02:25:00.0	-0.2039	0.0000	63.732	87.100	70.416	70.243	0.0247	11.76	0.6	4.315
06/13/15 02:30:00.0	-0.2039	0.0000	63.732	86.900	70.416	70.201	0.0247	11.76	0.6	4.315
06/13/15 02:35:00.0	-0.2039	0.0000	63.732	86.900	70.372	70.201	0.0247	11.18	0.6	4.315
06/13/15 02:40:00.0	-0.2039	0.0000	63.689	86.800	70.329	70.158	0.0247	10.59	0.6	4.315
06/13/15 02:45:00.0	-0.2039	0.0000	63.689	86.800	70.329	70.115	0.0247	10.00	0.6	4.315
06/13/15 02:50:00.0	-0.2039	0.0000	63.604	86.800	70.329	70.115	0.0247	10.59	0.6	4.315
06/13/15 02:55:00.0	-0.2039	0.0000	63.648	86.800	70.286	70.072	0.0247	10.00	0.6	4.315
06/13/15 03:00:00.0	-0.2039	0.0000	63.604	86.800	70.243	70.072	0.0247	10.59	0.6	4.315
06/13/15 03:05:00.0	-0.2039	0.0000	63.561	86.800	70.201	70.029	0.0247	10.59	0.6	4.315
06/13/15 03:10:00.0	-0.2039	0.0000	63.475	86.900	70.201	69.985	0.0247	10.00	0.6	4.315
06/13/15 03:15:00.0	-0.2039	0.0000	63.433	86.900	70.158	69.985	0.0247	10.59	0.6	4.315
06/13/15 03:20:00.0	-0.2039	0.0000	63.390	87.000	70.115	69.942	0.0247	10.59	0.6	4.315
06/13/15 03:25:00.0	-0.2039	0.0000	63.433	87.200	70.072	69.901	0.0247	10.59	0.6	4.315
06/13/15 03:30:00.0	-0.2039	0.0000	63.433	87.200	70.072	69.901	0.0247	10.59	0.6	4.315
06/13/15 03:35:00.0	-0.2039	0.0000	63.304	87.200	70.029	69.858	0.0247	10.59	0.6	4.315
06/13/15 03:40:00.0	-0.2039	0.0000	63.304	87.200	69.985	69.814	0.0247	11.18	0.6	4.315
06/13/15 03:45:00.0	-0.2039	0.0000	63.262	87.300	69.985	69.814	0.0247	11.18	0.6	4.315
06/13/15 03:50:00.0	-0.2039	0.0000	63.262	87.500	69.942	69.771	0.0247	11.18	0.6	4.315
06/13/15 03:55:00.0	-0.2039	0.0000	63.304	87.400	69.901	69.728	0.0247	11.76	0.6	4.315
06/13/15 04:00:00.0	-0.2039	0.0000	63.390	87.300	69.901	69.685	0.0247	12.94	0.6	4.315
06/13/15 04:05:00.0	-0.2039	0.0000	63.347	87.300	69.858	69.685	0.0247	11.76	0.6	4.339
06/13/15 04:10:00.0	-0.2039	0.0000	63.304	87.300	69.858	69.643	0.0247	12.35	0.6	4.315
06/13/15 04:15:00.0	-0.2039	0.0000	63.390	87.400	69.814	69.643	0.0247	12.35	0.6	4.315
06/13/15 04:20:00.0	-0.2039	0.0000	63.347	87.500	69.814	69.600	0.0247	12.35	0.6	4.315
06/13/15 04:25:00.0	-0.2039	0.0000	63.390	87.600	69.771	69.557	0.0247	13.53	0.6	4.315
06/13/15 04:30:00.0	-0.2039	0.0000	63.390	87.600	69.771	69.557	0.0247	13.53	0.6	4.315
06/13/15 04:35:00.0	-0.2039	0.0000	63.304	87.600	69.728	69.557	0.0247	12.94	0.6	4.315
06/13/15 04:40:00.0	-0.2039	0.0000	63.304	87.600	69.685	69.514	0.0247	15.88	0.6	4.315
06/13/15 04:45:00.0	-0.2039	0.0000	63.304	87.700	69.685	69.471	0.0247	14.12	0.6	4.315
06/13/15 04:50:00.0	-0.2039	0.0000	63.219	87.700	69.643	69.471	0.0247	14.12	0.6	4.315
06/13/15 04:55:00.0	-0.2039	0.0000	63.133	87.700	69.643	69.427	0.0247	15.29	0.6	4.315
06/13/15 05:00:00.0	-0.2039	0.0000	63.048	88.000	69.600	69.427	0.0247	16.47	0.6	4.315
06/13/15 05:05:00.0	-0.2039	0.0000	62.962	88.100	69.557	69.386	0.0247	15.88	0.6	4.315
06/13/15 05:10:00.0	-0.2039	0.0000	63.005	88.200	69.557	69.343	0.0247	16.47	0.6	4.315
06/13/15 05:15:00.0	-0.2039	0.0000	63.048	88.200	69.514	69.343	0.0247	16.47	0.6	4.315
06/13/15 05:20:00.0	-0.2039	0.0000	63.005	88.300	69.514	69.300	0.0247	17.65	0.6	4.315
06/13/15 05:25:00.0	-0.2039	0.0000	63.005	88.500	69.471	69.300	0.0247	45.29	0.6	4.315
06/13/15 05:30:00.0	-0.2039	0.0000	62.919	88.800	69.427	69.256	0.0247	50.00	0.6	4.315
06/13/15 05:35:00.0	-0.2039	0.0000	62.962	89.200	69.427	69.213	0.0247	52.94	0.6	4.315
06/13/15 05:40:00.0	-0.2039	0.0000	62.962	89.200	69.386	69.213	0.0247	53.53	0.6	4.309
06/13/15 05:45:00.0	-0.2039	0.0000	62.791	89.500	69.386	69.170	0.0247	64.12	0.6	4.339
06/13/15 05:50:00.0	-0.2039	0.0000	62.791	89.600	69.343	69.170	0.0247	60.00	0.6	4.309
06/13/15 05:55:00.0	-0.2039	0.0000	62.791	89.600	69.343	69.129	0.0247	44.71	0.6	4.309
06/13/15 06:00:00.0	-0.2039	0.0000	62.834	89.700	69.300	69.129	0.0247	45.29	0.6	4.315
06/13/15 06:05:00.0	-0.2039	0.0000	62.875	89.700	69.300	69.085	0.0247	50.59	0.6	4.309
06/13/15 06:10:00.0	-0.2039	0.0000	62.834	89.700	69.256	69.085	0.0247	48.24	4.4	4.309
06/13/15 06:15:00.0	-0.2039	0.0000	62.834	89.800	69.256	69.042	0.0247	100.00	3.1	4.315
06/13/15 06:20:00.0	-0.2039	0.0000	62.962	89.900	69.256	69.042	0.0247	91.18	4.4	4.309
06/13/15 06:25:00.0	-0.2039	0.0000	62.834	89.900	69.213	69.042	0.0247	51.18	6.9	4.309
06/13/15 06:30:00.0	-0.2039	0.0000	62.875	89.900	69.213	69.042	0.0247	82.35	8.1	4.309
06/13/15 06:35:00.0	-0.2039	0.0000	62.875	89.800	69.213	69.042	0.0247	100.00	8.1	4.309
06/13/15 06:40:00.0	-0.2039	0.0000	62.919	89.800	69.213	69.042	0.0247	100.00	9.4	4.309
06/13/15 06:45:00.0	-0.2039	0.0000	62.919	89.800	69.170	68.999	0.0247	100.00	9.4	4.309
06/13/15 06:50:00.0	-0.2039	0.0000	62.919	90.000	69.170	68.999	0.0247	100.00	10.6	4.309
06/13/15 06:55:00.0	-0.2039	0.0000	63.005	90.200	69.170	68.999	0.0247	100.00	14.4	4.309
06/13/15 07:00:00.0	-0.2039	0.0000	62.962	90.200	69.129	68.956	0.0247	100.00	14.4	4.309
06/13/15 07:05:00.0	-0.2039	0.0000	62.919	90.300	69.129	68.956	0.0247	100.00	19.4	4.309
06/13/15 07:10:00.0	-0.2039	0.0000	62.748	90.400	69.129	68.956	0.0247	100.00	20.6	4.309
06/13/15 07:15:00.0	-0.2039	0.0000	62.704	90.500	69.085	68.956	0.0247	100.00	20.6	4.309
06/13/15 07:20:00.0	-0.2039	0.0000	62.875	90.700	69.085	68.913	0.0247	100.00	23.1	4.309
06/13/15 07:25:00.0	-0.2039	0.0000	62.791	90.600	69.085	68.913	0.0247	100.00	26.9	4.321
06/13/15 07:30:00.0	-0.2039	0.0000	62.661	90.500	69.085	68.956	0.0247	100.00	29.4	4.309
06/13/15 07:35:00.0	-0.2039	0.0000	62.834	90.500	69.129	68.956	0.0247	100.00	30.6	4.309
06/13/15 07:40:00.0	-0.2039	0.0000	62.919	90.600	69.129	68.956	0.0247	100.00	35.6	4.309
06/13/15 07:45:00.0	-0.2039	0.0000	63.048	90.600	69.129	68.956	0.0247	98.24	36.9	4.309
06/13/15 07:50:00.0	-0.2039	0.0000	63.304	90.400	69.170	68.999	0.0247	43.53	40.6	4.309
06/13/15 07:55:00.0	-0.2039	0.0000	63.475	90.200	69.170	69.042	0.0247	100.00	44.4	4.309
